企業名,会計年度,四半期,0
富士興産,2018,Q4,16.10045157388386
富士興産,2019,Q1,-0.2832261908268645
富士興産,2019,Q2,22.649929834943812
富士興産,2019,Q3,5.357176656224519
富士興産,2019,Q4,7.119050912022635
富士興産,2020,Q1,18.081224457130965
富士興産,2020,Q2,10.987508855856106
富士興産,2020,Q3,14.559516633322003
富士興産,2020,Q4,14.58454143411711
富士通,2018,Q1,4.473073315638484
富士通,2018,Q2,21.430480299208057
富士通,2018,Q3,3.830731161385546
富士通,2018,Q4,-35.67792704127176
富士通,2019,Q1,-132.31439871603413
富士通,2019,Q2,-163.26409439857423
富士通,2019,Q3,-550.9626278462109
富士通,2019,Q4,441.7455814177594
富士通,2020,Q1,250.15032128400796
富士通,2020,Q2,263.2979859234699
富士通,2020,Q3,60.272252694756006
富士通,2020,Q4,223.08668149417974
富士通ゼネラル,2018,Q1,49.435456745672
富士通ゼネラル,2018,Q2,-2.104956221562654
富士通ゼネラル,2018,Q3,18.035388540263888
富士通ゼネラル,2018,Q4,58.87622400435487
富士通ゼネラル,2019,Q1,33.57189608391358
富士通ゼネラル,2019,Q2,15.413489782897335
富士通ゼネラル,2019,Q3,-2.286111430571422
富士通ゼネラル,2019,Q4,54.374127892941246
富士通ゼネラル,2020,Q1,26.353076337846623
富士通ゼネラル,2020,Q2,18.94499991350569
富士通ゼネラル,2020,Q3,4.971904502072107
富士通ゼネラル,2020,Q4,29.66869690869111
富士電機,2018,Q1,6.215207270629964
富士電機,2018,Q2,5.212414389614844
富士電機,2018,Q3,5.90929023439068
富士電機,2018,Q4,15.104830312082143
富士電機,2019,Q1,81.07092706812378
富士電機,2019,Q2,43.60247514439867
富士電機,2019,Q3,46.47560335087773
富士電機,2019,Q4,183.37404295657186
富士電機,2020,Q1,30.37030022663097
富士電機,2020,Q2,29.081085043222238
富士電機,2020,Q3,29.547723305754904
富士電機,2020,Q4,109.41925250412132
寿スピリッツ,2018,Q1,23.0401391458703
寿スピリッツ,2018,Q2,25.66387004501167
寿スピリッツ,2018,Q3,33.24692921979584
寿スピリッツ,2018,Q4,35.89453281762221
寿スピリッツ,2019,Q1,22.327515166681277
寿スピリッツ,2019,Q2,28.4530066082563
寿スピリッツ,2019,Q3,39.290889647635325
寿スピリッツ,2019,Q4,40.10655365416899
寿スピリッツ,2020,Q1,18.667444182159713
寿スピリッツ,2020,Q2,12.83984272601247
寿スピリッツ,2020,Q3,45.11028457532657
寿スピリッツ,2020,Q4,34.56994149515644
小松ウオール工業,2018,Q1,16.270654122080764
小松ウオール工業,2018,Q2,44.243588731379376
小松ウオール工業,2018,Q3,40.359694600151656
小松ウオール工業,2018,Q4,81.80080408311787
小松ウオール工業,2019,Q1,20.052916103374706
小松ウオール工業,2019,Q2,53.17484478924388
小松ウオール工業,2019,Q3,60.182545829408156
小松ウオール工業,2019,Q4,95.79484282808166
小松ウオール工業,2020,Q1,33.10313136219006
小松ウオール工業,2020,Q2,68.71867081724642
小松ウオール工業,2020,Q3,75.67194427309282
小松ウオール工業,2020,Q4,107.29210580767639
小松マテーレ,2018,Q1,11.831233289238565
小松マテーレ,2018,Q2,13.020803353148787
小松マテーレ,2018,Q3,12.304161217961617
小松マテーレ,2018,Q4,14.044382704703278
小松マテーレ,2019,Q1,11.571391029912654
小松マテーレ,2019,Q2,12.233919752563676
小松マテーレ,2019,Q3,9.911783395336712
小松マテーレ,2019,Q4,8.795763331607521
小松マテーレ,2020,Q1,13.750144663026582
小松マテーレ,2020,Q2,3.2505692831901785
小松マテーレ,2020,Q3,13.774485184968388
小松マテーレ,2020,Q4,-0.05045221332422822
小森コーポレーション,2018,Q1,9.88729972161074
小森コーポレーション,2018,Q2,13.874809100879176
小森コーポレーション,2018,Q3,7.387910406711816
小森コーポレーション,2018,Q4,13.041341811371677
小森コーポレーション,2019,Q1,2.0680237334659375
小森コーポレーション,2019,Q2,18.334000940781966
小森コーポレーション,2019,Q3,-2.9524604855913212
小森コーポレーション,2019,Q4,15.110215401847155
小森コーポレーション,2020,Q1,-188.859566847683
小森コーポレーション,2020,Q2,-186.6458997843764
小森コーポレーション,2020,Q3,-130.0228245485182
小森コーポレーション,2020,Q4,13.655490314258351
小田急電鉄,2018,Q1,32.65737094704644
小田急電鉄,2018,Q2,25.679311575747835
小田急電鉄,2018,Q3,32.94915756207399
小田急電鉄,2018,Q4,3.746595111790584
小田急電鉄,2019,Q1,35.15761888270283
小田急電鉄,2019,Q2,19.775069312838042
小田急電鉄,2019,Q3,25.008854158562936
小田急電鉄,2019,Q4,15.601673219748687
小田急電鉄,2020,Q1,22.83310091488833
小田急電鉄,2020,Q2,-14.097280959919937
小田急電鉄,2020,Q3,-3.9867317543840715
小田急電鉄,2020,Q4,24.97539653221657
小糸製作所,2018,Q1,152.34597989651348
小糸製作所,2018,Q2,136.19303482000475
小糸製作所,2018,Q3,158.7108089113026
小糸製作所,2018,Q4,187.79471212237524
小糸製作所,2019,Q1,117.58121704166385
小糸製作所,2019,Q2,109.32409974184992
小糸製作所,2019,Q3,111.22074542387035
小糸製作所,2019,Q4,112.14766321503232
小糸製作所,2020,Q1,91.47600967741306
小糸製作所,2020,Q2,62.02684048004694
小糸製作所,2020,Q3,75.33063291755573
小糸製作所,2020,Q4,77.0142138785817
小野建,2018,Q1,52.47426427787764
小野建,2018,Q2,47.603377385591486
小野建,2018,Q3,51.9897941239458
小野建,2018,Q4,43.622771607437116
小野建,2019,Q1,48.75910442916712
小野建,2019,Q2,53.0940750934964
小野建,2019,Q3,55.930077506641815
小野建,2019,Q4,47.44001091778466
小野建,2020,Q1,47.210972266404696
小野建,2020,Q2,45.182213113349306
小野建,2020,Q3,51.79501029573625
小野建,2020,Q4,46.822166962053
小野薬品工業,2018,Q1,36.46684760956804
小野薬品工業,2018,Q2,27.080177145148827
小野薬品工業,2018,Q3,37.88348900792877
小野薬品工業,2018,Q4,28.25837615041816
小野薬品工業,2019,Q1,35.25169214764242
小野薬品工業,2019,Q2,26.92622501615057
小野薬品工業,2019,Q3,30.047843043032863
小野薬品工業,2019,Q4,26.674377931570003
小野薬品工業,2020,Q1,39.17558113402842
小野薬品工業,2020,Q2,27.660895776997247
小野薬品工業,2020,Q3,35.514592608063666
小野薬品工業,2020,Q4,26.154549624920723
尾家産業,2018,Q1,5.381133976529018
尾家産業,2018,Q2,18.884430185212132
尾家産業,2018,Q3,17.053593455808585
尾家産業,2018,Q4,12.80789641599047
尾家産業,2019,Q1,7.945921820306338
尾家産業,2019,Q2,14.471201313100472
尾家産業,2019,Q3,17.811757546830712
尾家産業,2019,Q4,8.377317265246038
尾家産業,2020,Q1,7.024383116664568
尾家産業,2020,Q2,28.480344266060193
尾家産業,2020,Q3,-217.79221057490057
尾家産業,2020,Q4,-57.709146936312564
山一電機,2018,Q1,27.093213777213588
山一電機,2018,Q2,35.939963819371386
山一電機,2018,Q3,35.18086953317085
山一電機,2018,Q4,14.265042359612668
山一電機,2019,Q1,18.16722782401325
山一電機,2019,Q2,21.53657162996819
山一電機,2019,Q3,27.215627105362163
山一電機,2019,Q4,31.878063560331828
山一電機,2020,Q1,20.639780836505807
山一電機,2020,Q2,26.185490995429376
山一電機,2020,Q3,42.03183497277665
山一電機,2020,Q4,26.85525033045645
山九,2018,Q1,80.20263267605702
山九,2018,Q2,114.52189729233369
山九,2018,Q3,187.25144246475165
山九,2018,Q4,141.35373625494324
山九,2019,Q1,130.78843063524621
山九,2019,Q2,105.51606127001962
山九,2019,Q3,98.45603755849297
山九,2019,Q4,106.74033722863645
山九,2020,Q1,107.09155926076953
山九,2020,Q2,84.87900177452167
山九,2020,Q3,82.95439533605938
山九,2020,Q4,117.7730529184226
山善,2018,Q1,25.990559837065156
山善,2018,Q2,27.97956428551315
山善,2018,Q3,27.961496069820264
山善,2018,Q4,30.574296795728564
山善,2019,Q1,30.712185442093578
山善,2019,Q2,26.83469762952595
山善,2019,Q3,26.553747597839745
山善,2019,Q4,23.697681253792044
山善,2020,Q1,21.244413851030718
山善,2020,Q2,21.66410456781134
山善,2020,Q3,19.091883374690124
山善,2020,Q4,20.574039835232806
山洋電気,2018,Q1,179.4113676488726
山洋電気,2018,Q2,228.15138367124018
山洋電気,2018,Q3,102.91740929881011
山洋電気,2018,Q4,17.87707787197993
山洋電気,2019,Q1,-22.789366526120077
山洋電気,2019,Q2,-33.90261551284786
山洋電気,2019,Q3,-25.346324856704307
山洋電気,2019,Q4,71.70607372092063
山洋電気,2020,Q1,49.24954776304973
山洋電気,2020,Q2,-65.28205942492805
山洋電気,2020,Q3,92.10061392180148
山洋電気,2020,Q4,25.194954430090256
山田コンサルティンググループ,2018,Q1,590.2008966968407
山田コンサルティンググループ,2018,Q2,536.1674754067172
山田コンサルティンググループ,2018,Q3,330.8956839494863
山田コンサルティンググループ,2018,Q4,335.0437899468821
山田コンサルティンググループ,2019,Q1,210.35826089009572
山田コンサルティンググループ,2019,Q2,209.74205426305372
山田コンサルティンググループ,2019,Q3,196.16543407582807
山田コンサルティンググループ,2019,Q4,189.6666076950126
山田コンサルティンググループ,2020,Q1,180.07164182632562
山田コンサルティンググループ,2020,Q2,185.49077094272155
山田コンサルティンググループ,2020,Q3,154.06958225771808
山田コンサルティンググループ,2020,Q4,133.88347940007117
山陽特殊製鋼,2018,Q1,24.607422232410926
山陽特殊製鋼,2018,Q2,53.65318873869212
山陽特殊製鋼,2018,Q3,165.53287474954922
山陽特殊製鋼,2018,Q4,0.8551125197571707
山陽特殊製鋼,2019,Q1,37.444100905019454
山陽特殊製鋼,2019,Q2,5.348404529500612
山陽特殊製鋼,2019,Q3,13.050187113025027
山陽特殊製鋼,2019,Q4,-20.786674727243884
山陽特殊製鋼,2020,Q1,-53.22602291965967
山陽特殊製鋼,2020,Q2,-45.84924085240032
山陽特殊製鋼,2020,Q3,8.170693282142912
山陽特殊製鋼,2020,Q4,-20.471889867381737
山陽電気鉄道,2018,Q1,7.173699296944057
山陽電気鉄道,2018,Q2,4.924060312614012
山陽電気鉄道,2018,Q3,37.957943166477406
山陽電気鉄道,2018,Q4,15.355889236444003
山陽電気鉄道,2019,Q1,36.85899790007931
山陽電気鉄道,2019,Q2,13.821838766881761
山陽電気鉄道,2019,Q3,44.750172659745964
山陽電気鉄道,2019,Q4,23.355430406265995
山陽電気鉄道,2020,Q1,40.96811027478666
山陽電気鉄道,2020,Q2,1.8254563487701345
山陽電気鉄道,2020,Q3,-0.2708928730393385
山陽電気鉄道,2020,Q4,20.840894026060287
岡谷電機産業,2018,Q1,3.8036405711449044
岡谷電機産業,2018,Q2,3.582938053973894
岡谷電機産業,2018,Q3,2.6041649807368117
岡谷電機産業,2018,Q4,2.3146353706915495
岡谷電機産業,2019,Q1,-0.2106574619912185
岡谷電機産業,2019,Q2,-7.579262828148407
岡谷電機産業,2019,Q3,-1.0186032203542852
岡谷電機産業,2019,Q4,0.4495973171626385
岡谷電機産業,2020,Q1,-0.19842842324624294
岡谷電機産業,2020,Q2,-5.100130269072494
岡谷電機産業,2020,Q3,0.5880629488989652
岡谷電機産業,2020,Q4,-4.8166909264357916
岩崎通信機,2018,Q1,-54.630326396446975
岩崎通信機,2018,Q2,54.34321890770275
岩崎通信機,2018,Q3,-115.52742911475856
岩崎通信機,2018,Q4,97.49323116831056
岩崎通信機,2019,Q1,-91.29667899264963
岩崎通信機,2019,Q2,76.88377499818372
岩崎通信機,2019,Q3,-35.186813467768154
岩崎通信機,2019,Q4,55.86801560728728
岩崎通信機,2020,Q1,-61.72154786349578
岩崎通信機,2020,Q2,47.08097003013535
岩崎通信機,2020,Q3,4.905052510638485
岩崎通信機,2020,Q4,52.1530497850033
岩崎電気,2018,Q1,116.09822780567653
岩崎電気,2018,Q2,-48.7808430577099
岩崎電気,2018,Q3,4.894123835035437
岩崎電気,2018,Q4,60.4032812424784
岩崎電気,2019,Q1,-96.56509205450969
岩崎電気,2019,Q2,14.112322128191341
岩崎電気,2019,Q3,25.20315487151116
岩崎電気,2019,Q4,172.342231551549
岩崎電気,2020,Q1,23.674877326616695
岩崎電気,2020,Q2,105.74331596183207
岩崎電気,2020,Q3,182.9975323120752
岩崎電気,2020,Q4,167.4336984828285
岩谷産業,2018,Q1,96.55687284585106
岩谷産業,2018,Q2,140.01286330588715
岩谷産業,2018,Q3,230.3392916177032
岩谷産業,2018,Q4,72.05783804808634
岩谷産業,2019,Q1,144.62476487981814
岩谷産業,2019,Q2,85.08711371501843
岩谷産業,2019,Q3,85.51854595154397
岩谷産業,2019,Q4,136.50608032866373
岩谷産業,2020,Q1,144.85993995123175
岩谷産業,2020,Q2,34.747119868693716
岩谷産業,2020,Q3,138.66038993972631
岩谷産業,2020,Q4,163.13178134537964
島津製作所,2018,Q1,12.701293380971356
島津製作所,2018,Q2,34.77035547020311
島津製作所,2018,Q3,24.79437371756637
島津製作所,2018,Q4,31.30186106998725
島津製作所,2019,Q1,14.178891799831572
島津製作所,2019,Q2,35.45140663347031
島津製作所,2019,Q3,24.04474667845421
島津製作所,2019,Q4,33.32436780882415
島津製作所,2020,Q1,17.71064675915493
島津製作所,2020,Q2,36.71131893928161
島津製作所,2020,Q3,24.954755471242756
島津製作所,2020,Q4,26.704494109169595
島精機製作所,2018,Q1,68.25382659561774
島精機製作所,2018,Q2,55.63953865284602
島精機製作所,2018,Q3,37.280780137373064
島精機製作所,2018,Q4,41.169786516444425
島精機製作所,2019,Q1,11.299093202922753
島精機製作所,2019,Q2,14.57576068692019
島精機製作所,2019,Q3,-8.922778356754753
島精機製作所,2019,Q4,1.9870337343018658
島精機製作所,2020,Q1,-105.48353139392538
島精機製作所,2020,Q2,-24.451258032030516
島精機製作所,2020,Q3,-61.69398115138431
島精機製作所,2020,Q4,-25.24561359555406
川崎汽船,2018,Q1,-8.411358378225849
川崎汽船,2018,Q2,8.621322617572813
川崎汽船,2018,Q3,-93.90102328486853
川崎汽船,2018,Q4,-51.01779076234446
川崎汽船,2019,Q1,17.633558303390664
川崎汽船,2019,Q2,-799.494338998375
川崎汽船,2019,Q3,-2443.8399818825615
川崎汽船,2019,Q4,1943.905820270873
川崎汽船,2020,Q1,-16.165354621871188
川崎汽船,2020,Q2,-4.815622702998489
川崎汽船,2020,Q3,-36.32076653065189
川崎汽船,2020,Q4,-56.0664195087614
川崎重工業,2018,Q1,64.16638090810562
川崎重工業,2018,Q2,4.712601486610271
川崎重工業,2018,Q3,-14.71478591968414
川崎重工業,2018,Q4,82.07198438402442
川崎重工業,2019,Q1,-53.45356821121918
川崎重工業,2019,Q2,-3.3663059291238984
川崎重工業,2019,Q3,158.62919378424658
川崎重工業,2019,Q4,-21.361244266393456
川崎重工業,2020,Q1,-39.14889213373609
川崎重工業,2020,Q2,45.52203735012195
川崎重工業,2020,Q3,80.4272619549182
川崎重工業,2020,Q4,84.29026085837654
巴コーポレーション,2018,Q1,16.73286234936587
巴コーポレーション,2018,Q2,16.872247371912994
巴コーポレーション,2018,Q3,13.741656264582112
巴コーポレーション,2018,Q4,17.632426100859615
巴コーポレーション,2019,Q1,15.560223766367487
巴コーポレーション,2019,Q2,19.42505402124923
巴コーポレーション,2019,Q3,19.02011135376952
巴コーポレーション,2019,Q4,7.83899641393918
巴コーポレーション,2020,Q1,12.688832507620152
巴コーポレーション,2020,Q2,12.221397502685154
巴コーポレーション,2020,Q3,14.23513414733927
巴コーポレーション,2020,Q4,11.901788350992705
巴川製紙所,2018,Q1,0.22418319174245105
巴川製紙所,2018,Q2,1.7055915085195732
巴川製紙所,2018,Q3,1.0652711606931053
巴川製紙所,2018,Q4,-3.3466720993070997
巴川製紙所,2019,Q1,-356.8213628364678
巴川製紙所,2019,Q2,15.38830115116728
巴川製紙所,2019,Q3,-2.233797899563859
巴川製紙所,2019,Q4,-128.7123894080429
巴川製紙所,2020,Q1,8.638464241568059
巴川製紙所,2020,Q2,-2.8217260596873466
巴川製紙所,2020,Q3,-1.6166753861547232
巴川製紙所,2020,Q4,-24.564447234977106
帝人,2018,Q1,21.634504430765052
帝人,2018,Q2,73.96995878326098
帝人,2018,Q3,65.0786257762692
帝人,2018,Q4,61.618132360562896
帝人,2019,Q1,32.644860131799206
帝人,2019,Q2,50.79853460797145
帝人,2019,Q3,39.758005819987545
帝人,2019,Q4,47.31377433165346
帝人,2020,Q1,4.9015482201381495
帝人,2020,Q2,33.571704939215934
帝人,2020,Q3,39.12669557111154
帝人,2020,Q4,27.007295430451244
帝国通信工業,2018,Q1,12.357477122545816
帝国通信工業,2018,Q2,19.05417376432619
帝国通信工業,2018,Q3,32.356515180311966
帝国通信工業,2018,Q4,24.73642678058657
帝国通信工業,2019,Q1,20.55257518629654
帝国通信工業,2019,Q2,15.962274616705901
帝国通信工業,2019,Q3,1.8281062189143822
帝国通信工業,2019,Q4,10.94141085302066
帝国通信工業,2020,Q1,5.662170366514273
帝国通信工業,2020,Q2,-9.375757533503863
帝国通信工業,2020,Q3,0.6007939484998333
帝国通信工業,2020,Q4,11.325980844333916
帝国電機製作所,2018,Q1,19.164164321546117
帝国電機製作所,2018,Q2,27.770161549549208
帝国電機製作所,2018,Q3,25.088476102553074
帝国電機製作所,2018,Q4,14.883720368034083
帝国電機製作所,2019,Q1,27.976895175734313
帝国電機製作所,2019,Q2,10.13694096058771
帝国電機製作所,2019,Q3,19.24332133407482
帝国電機製作所,2019,Q4,29.428443903398623
帝国電機製作所,2020,Q1,37.24170618957394
帝国電機製作所,2020,Q2,24.70616696826376
帝国電機製作所,2020,Q3,42.70272147845585
帝国電機製作所,2020,Q4,28.577947065271193
常磐興産,2018,Q1,-33.42535757386596
常磐興産,2018,Q2,39.58786764685858
常磐興産,2018,Q3,10.908728605465143
常磐興産,2018,Q4,-9.878107653326095
常磐興産,2019,Q1,-9.761355650308207
常磐興産,2019,Q2,44.61008198357129
常磐興産,2019,Q3,-3.213189008763708
常磐興産,2019,Q4,-64.97678903741983
常磐興産,2020,Q1,-14.41804365804434
常磐興産,2020,Q2,125.70218682218773
常磐興産,2020,Q3,3.7165119971012137
常磐興産,2020,Q4,-60.44480984666868
平和,2018,Q1,37.66291911376802
平和,2018,Q2,56.17947011990031
平和,2018,Q3,54.43136577043636
平和,2018,Q4,44.69785185069469
平和,2019,Q1,60.40499995623454
平和,2019,Q2,70.40402571343486
平和,2019,Q3,54.156840385214004
平和,2019,Q4,41.212615777914216
平和,2020,Q1,52.13508356465924
平和,2020,Q2,21.257521228247555
平和,2020,Q3,50.16275980229494
平和,2020,Q4,38.04739131878243
平和不動産,2018,Q1,30.831977511101144
平和不動産,2018,Q2,37.59440893904693
平和不動産,2018,Q3,35.10533014640737
平和不動産,2018,Q4,30.868877995140416
平和不動産,2019,Q1,41.080619379609814
平和不動産,2019,Q2,36.46620049994591
平和不動産,2019,Q3,38.09866454939801
平和不動産,2019,Q4,34.99169561580045
平和不動産,2020,Q1,44.20085235168456
平和不動産,2020,Q2,50.44891947498979
平和不動産,2020,Q3,39.629344519510596
平和不動産,2020,Q4,60.97359938471277
平河ヒューテック,2018,Q1,34.11498353341476
平河ヒューテック,2018,Q2,28.735864168102868
平河ヒューテック,2018,Q3,28.29337724572234
平河ヒューテック,2018,Q4,32.492066373059316
平河ヒューテック,2019,Q1,34.76057480266477
平河ヒューテック,2019,Q2,31.13543626932332
平河ヒューテック,2019,Q3,32.7703646623584
平河ヒューテック,2019,Q4,28.885396637096925
平河ヒューテック,2020,Q1,35.727782649620266
平河ヒューテック,2020,Q2,36.95665948175021
平河ヒューテック,2020,Q3,24.603342624769304
平河ヒューテック,2020,Q4,17.006830413843776
平田機工,2018,Q1,129.27985497677315
平田機工,2018,Q2,107.94687038426717
平田機工,2018,Q3,120.28463859295064
平田機工,2018,Q4,118.13951291839962
平田機工,2019,Q1,71.63689274381485
平田機工,2019,Q2,62.59755060440786
平田機工,2019,Q3,14.653661081814828
平田機工,2019,Q4,38.13246244487942
平田機工,2020,Q1,67.05946131608087
平田機工,2020,Q2,112.21755298832629
平田機工,2020,Q3,71.94475285669606
平田機工,2020,Q4,54.81280923830602
幸楽苑ホールディングス,2018,Q1,-10.350697951127055
幸楽苑ホールディングス,2018,Q2,-130.4642413823514
幸楽苑ホールディングス,2018,Q3,-177.13173117327452
幸楽苑ホールディングス,2018,Q4,-63.49367095547717
幸楽苑ホールディングス,2019,Q1,-8.022623527127118
幸楽苑ホールディングス,2019,Q2,7.298185442222201
幸楽苑ホールディングス,2019,Q3,4.184094340459168
幸楽苑ホールディングス,2019,Q4,-4.103844710823824
幸楽苑ホールディングス,2020,Q1,5.03801160112034
幸楽苑ホールディングス,2020,Q2,1.3615917188703186
幸楽苑ホールディングス,2020,Q3,-2.1582796385069845
幸楽苑ホールディングス,2020,Q4,-5.300326794247939
愛三工業,2018,Q1,15.290829725295932
愛三工業,2018,Q2,14.59428872524521
愛三工業,2018,Q3,16.338941240428575
愛三工業,2018,Q4,17.272683786925732
愛三工業,2019,Q1,17.057508876006686
愛三工業,2019,Q2,17.0645246901072
愛三工業,2019,Q3,17.306177654131726
愛三工業,2019,Q4,15.88763917544719
愛三工業,2020,Q1,-19.365688539495693
愛三工業,2020,Q2,-7.842642661737241
愛三工業,2020,Q3,6.437940958871249
愛三工業,2020,Q4,50.281010637924716
愛眼,2018,Q1,-8.568607955131155
愛眼,2018,Q2,-6.00217862412554
愛眼,2018,Q3,-2.8246633714996205
愛眼,2018,Q4,-6.44186959249828
愛眼,2019,Q1,-5.438661809589582
愛眼,2019,Q2,-3.5442041225499548
愛眼,2019,Q3,-1.5023602564383625
愛眼,2019,Q4,-1.8035247140886892
愛眼,2020,Q1,-7.13330504236035
愛眼,2020,Q2,-13.130629912181789
愛眼,2020,Q3,-9.37075716247722
愛眼,2020,Q4,-0.07060545820307418
愛知時計電機,2018,Q1,176.03527322891264
愛知時計電機,2018,Q2,158.69362995447676
愛知時計電機,2018,Q3,118.23097070714465
愛知時計電機,2018,Q4,172.63650371978903
愛知時計電機,2019,Q1,165.65692783501592
愛知時計電機,2019,Q2,129.36726298096355
愛知時計電機,2019,Q3,118.6978710969042
愛知時計電機,2019,Q4,188.21391282841145
愛知時計電機,2020,Q1,87.89114104108275
愛知時計電機,2020,Q2,156.5554145185045
愛知時計電機,2020,Q3,65.1783038749126
愛知時計電機,2020,Q4,156.29092455301014
愛知製鋼,2018,Q1,-11.839631931791962
愛知製鋼,2018,Q2,64.58437824849605
愛知製鋼,2018,Q3,84.61458253634933
愛知製鋼,2018,Q4,70.94760476493423
愛知製鋼,2019,Q1,60.91725357906817
愛知製鋼,2019,Q2,78.0642570406375
愛知製鋼,2019,Q3,94.20272441033737
愛知製鋼,2019,Q4,133.75874457260159
愛知製鋼,2020,Q1,81.69345002311445
愛知製鋼,2020,Q2,-95.56229116441123
愛知製鋼,2020,Q3,90.02753492641304
愛知製鋼,2020,Q4,82.70045311660996
戸田工業,2018,Q1,2.757380614734063
戸田工業,2018,Q2,-8.911262202725117
戸田工業,2018,Q3,8.379058494199123
戸田工業,2018,Q4,-3.1653409502138254
戸田工業,2019,Q1,7.562823966882342
戸田工業,2019,Q2,-8.896171041314359
戸田工業,2019,Q3,-18.489015707286388
戸田工業,2019,Q4,-6.0691855465436895
戸田工業,2020,Q1,30.649542518117343
戸田工業,2020,Q2,-822.5660020489231
戸田工業,2020,Q3,-1434.3852391731539
戸田工業,2020,Q4,-1027.0907148808105
戸田建設,2018,Q1,20.062758402327805
戸田建設,2018,Q2,13.753659086569268
戸田建設,2018,Q3,8.829632847836487
戸田建設,2018,Q4,17.734729056229018
戸田建設,2019,Q1,23.016859513367187
戸田建設,2019,Q2,22.156585134624315
戸田建設,2019,Q3,12.452907470153281
戸田建設,2019,Q4,19.4974451091302
戸田建設,2020,Q1,19.55580044201671
戸田建設,2020,Q2,9.503775721892769
戸田建設,2020,Q3,7.415370742621801
戸田建設,2020,Q4,20.152690694308326
扶桑化学工業,2018,Q1,52.04780610518022
扶桑化学工業,2018,Q2,51.47975647440845
扶桑化学工業,2018,Q3,77.65165994012536
扶桑化学工業,2018,Q4,48.710824205523735
扶桑化学工業,2019,Q1,45.36916331428925
扶桑化学工業,2019,Q2,47.35163731267237
扶桑化学工業,2019,Q3,52.985677587893925
扶桑化学工業,2019,Q4,58.30430387551625
扶桑化学工業,2020,Q1,57.256171238535195
扶桑化学工業,2020,Q2,46.555486723086254
扶桑化学工業,2020,Q3,44.07487673921007
扶桑化学工業,2020,Q4,55.87769234697854
扶桑薬品工業,2018,Q1,34.90042291657976
扶桑薬品工業,2018,Q2,2.2853219454437737
扶桑薬品工業,2018,Q3,58.54433997925623
扶桑薬品工業,2018,Q4,11.385407075780805
扶桑薬品工業,2019,Q1,29.00781706613927
扶桑薬品工業,2019,Q2,23.105426294646715
扶桑薬品工業,2019,Q3,38.835596387684525
扶桑薬品工業,2019,Q4,6.174390090550556
扶桑薬品工業,2020,Q1,37.51492379782519
扶桑薬品工業,2020,Q2,-4.317324313944697
扶桑薬品工業,2020,Q3,48.195143211043714
扶桑薬品工業,2020,Q4,21.236245179236473
持田製薬,2018,Q1,221.48671956133424
持田製薬,2018,Q2,49.54257118050182
持田製薬,2018,Q3,201.46035575408655
持田製薬,2018,Q4,15.461530992685852
持田製薬,2019,Q1,296.17043085637533
持田製薬,2019,Q2,47.77625636004127
持田製薬,2019,Q3,130.192024338424
持田製薬,2019,Q4,18.90124074765199
持田製薬,2020,Q1,85.89273042330288
持田製薬,2020,Q2,29.58736361626891
持田製薬,2020,Q3,67.34326479546834
持田製薬,2020,Q4,2.8852067396518244
文化シヤッター,2018,Q1,9.892318346885148
文化シヤッター,2018,Q2,9.805821367867257
文化シヤッター,2018,Q3,14.455523337936924
文化シヤッター,2018,Q4,26.125265058881137
文化シヤッター,2019,Q1,13.21490247374321
文化シヤッター,2019,Q2,22.293606005416454
文化シヤッター,2019,Q3,23.669408790792943
文化シヤッター,2019,Q4,40.2512921919081
文化シヤッター,2020,Q1,-1.2280560618787675
文化シヤッター,2020,Q2,27.868753554032693
文化シヤッター,2020,Q3,19.194118251706588
文化シヤッター,2020,Q4,40.850295908478785
新京成電鉄,2018,Q1,37.17464104826516
新京成電鉄,2018,Q2,52.443260738659106
新京成電鉄,2018,Q3,98.85416633242173
新京成電鉄,2018,Q4,59.43908998801758
新京成電鉄,2019,Q1,63.33063474170416
新京成電鉄,2019,Q2,64.81478395647419
新京成電鉄,2019,Q3,71.82081626089196
新京成電鉄,2019,Q4,58.26328722479322
新京成電鉄,2020,Q1,44.59171376187271
新京成電鉄,2020,Q2,-31.118565673954304
新京成電鉄,2020,Q3,-27.282491096822337
新京成電鉄,2020,Q4,-6.602080410914633
新光商事,2018,Q1,18.97809938093096
新光商事,2018,Q2,23.586737109051136
新光商事,2018,Q3,19.119216501588667
新光商事,2018,Q4,21.099081683095818
新光商事,2019,Q1,19.126971226054515
新光商事,2019,Q2,19.15365796703564
新光商事,2019,Q3,19.22230681228369
新光商事,2019,Q4,16.255817664378995
新光商事,2020,Q1,19.84498442666557
新光商事,2020,Q2,14.329013193692699
新光商事,2020,Q3,13.746947532606528
新光商事,2020,Q4,13.107683244199075
新光電気工業,2018,Q1,4.068756332807913
新光電気工業,2018,Q2,9.658007396263363
新光電気工業,2018,Q3,6.668022916128695
新光電気工業,2018,Q4,4.4874143767734385
新光電気工業,2019,Q1,3.5985489505118875
新光電気工業,2019,Q2,3.539376326990552
新光電気工業,2019,Q3,4.802742391456174
新光電気工業,2019,Q4,8.0834820740908
新光電気工業,2020,Q1,11.925904802374331
新光電気工業,2020,Q2,11.82414505381852
新光電気工業,2020,Q3,7.707584897510559
新光電気工業,2020,Q4,22.166516493595303
新家工業,2018,Q1,62.8970522652503
新家工業,2018,Q2,79.0977050658307
新家工業,2018,Q3,74.93906987706602
