企業名,会計年度,四半期,y_hat_ml2
林兼産業,2018,Q3,76.44754747254235
林兼産業,2018,Q4,34.24493324018931
林兼産業,2019,Q1,49.64834165270274
林兼産業,2019,Q2,80.50550808366985
林兼産業,2019,Q3,31.70860703558088
林兼産業,2019,Q4,-0.1123590954074735
林兼産業,2020,Q1,50.16788978122628
林兼産業,2020,Q2,120.36027503994087
林兼産業,2020,Q3,67.19859187103313
林兼産業,2020,Q4,-2.5942549933769072
栄研化学,2018,Q1,28.736708799141987
栄研化学,2018,Q2,7.852958866939989
栄研化学,2018,Q3,15.935401702065182
栄研化学,2018,Q4,45.112967575885165
栄研化学,2019,Q1,12.18968962840084
栄研化学,2019,Q2,28.24936214116755
栄研化学,2019,Q3,22.287775789872487
栄研化学,2019,Q4,19.739809298326943
栄研化学,2020,Q1,39.81293176903727
栄研化学,2020,Q2,29.054507135506142
栄研化学,2020,Q3,52.92436868832007
栄研化学,2020,Q4,28.16024201235653
栗本鉄工所,2018,Q1,19.331800574770643
栗本鉄工所,2018,Q2,76.04187664661495
栗本鉄工所,2018,Q3,91.90802118705422
栗本鉄工所,2018,Q4,-89.79224229191189
栗本鉄工所,2019,Q1,-43.06119101200378
栗本鉄工所,2019,Q2,218.6068458377061
栗本鉄工所,2019,Q3,120.47436723816944
栗本鉄工所,2019,Q4,99.88282261279863
栗本鉄工所,2020,Q1,215.9471919613605
栗本鉄工所,2020,Q2,66.8025630582548
栗本鉄工所,2020,Q3,131.92174182667648
栗本鉄工所,2020,Q4,-105.25469016931496
栗田工業,2018,Q1,52.60173041513718
栗田工業,2018,Q2,121.45521659356704
栗田工業,2018,Q3,65.90837695786419
栗田工業,2018,Q4,6.56780568352378
栗田工業,2019,Q1,171.8130553902405
栗田工業,2019,Q2,28.78473639690931
栗田工業,2019,Q3,69.69135997452545
栗田工業,2019,Q4,92.7177469930175
栗田工業,2020,Q1,81.46578451081385
栗田工業,2020,Q2,178.08273142143395
栗田工業,2020,Q3,73.80685234698427
栗田工業,2020,Q4,29.935161739509127
森永乳業,2018,Q1,-302.5120426396368
森永乳業,2018,Q2,-5.812782964249379
森永乳業,2018,Q3,165.4929343745329
森永乳業,2018,Q4,-5.4427405295121645
森永乳業,2019,Q1,62.991937150125786
森永乳業,2019,Q2,54.317541937277866
森永乳業,2019,Q3,166.95375114445096
森永乳業,2019,Q4,6.044483666873244
森永乳業,2020,Q1,73.81737759543141
森永乳業,2020,Q2,186.70538662374068
森永乳業,2020,Q3,67.10298032299521
森永乳業,2020,Q4,55.79673903824097
森永製菓,2018,Q1,26.291759431859887
森永製菓,2018,Q2,8.19989069218596
森永製菓,2018,Q3,103.19161518519782
森永製菓,2018,Q4,25.69312825909839
森永製菓,2019,Q1,55.16795077528414
森永製菓,2019,Q2,135.9052601589404
森永製菓,2019,Q3,231.83369319464265
森永製菓,2019,Q4,-55.0908828927496
森永製菓,2020,Q1,61.01639605533833
森永製菓,2020,Q2,17.637025903432914
森永製菓,2020,Q3,100.86760953910344
森永製菓,2020,Q4,-98.34481849491682
植木組,2018,Q1,112.28092013602422
植木組,2018,Q2,227.79358955630923
植木組,2018,Q3,445.2652191593128
植木組,2018,Q4,52.66329950576271
植木組,2019,Q1,29.944620103471927
植木組,2019,Q2,79.00739562859829
植木組,2019,Q3,272.8819275944581
植木組,2019,Q4,134.4379394381446
植木組,2020,Q1,-29.148482258661534
植木組,2020,Q2,124.78100453791365
植木組,2020,Q3,117.03237402266488
植木組,2020,Q4,71.22750488379002
椿本チエイン,2018,Q1,22.66539644571207
椿本チエイン,2018,Q2,27.838235036419476
椿本チエイン,2018,Q3,81.38473115181013
椿本チエイン,2018,Q4,15.277175999292083
椿本チエイン,2019,Q1,-71.6540725418582
椿本チエイン,2019,Q2,327.7274688533406
椿本チエイン,2019,Q3,163.62228915381414
椿本チエイン,2019,Q4,112.60722798142794
椿本チエイン,2020,Q1,2.0414665138882526
椿本チエイン,2020,Q2,45.84555342400592
椿本チエイン,2020,Q3,41.83773801990314
椿本チエイン,2020,Q4,102.2464487555755
椿本興業,2018,Q1,283.0166332637327
椿本興業,2018,Q2,414.3666065987268
椿本興業,2018,Q3,339.320711002757
椿本興業,2018,Q4,347.05271830717044
椿本興業,2019,Q1,137.95524675769323
椿本興業,2019,Q2,187.42352979062315
椿本興業,2019,Q3,-102.5610835027656
椿本興業,2019,Q4,60.3831478800638
椿本興業,2020,Q1,55.98105303687804
椿本興業,2020,Q2,128.84182178918314
椿本興業,2020,Q3,140.72423069579784
椿本興業,2020,Q4,168.0081325150155
極東貿易,2018,Q1,-1.9439226316085647
極東貿易,2018,Q2,6.408455309188923
極東貿易,2018,Q3,-194.74081476563725
極東貿易,2018,Q4,364.0149804007839
極東貿易,2019,Q1,-826.6281335799158
極東貿易,2019,Q2,224.70838780568445
極東貿易,2019,Q3,186.6305112492866
極東貿易,2019,Q4,778.8782108931362
極東貿易,2020,Q1,36.27495845479808
極東貿易,2020,Q2,55.8286301550976
極東貿易,2020,Q3,-76.23722457371133
極東貿易,2020,Q4,137.44793805697182
極東開発工業,2018,Q1,49.390203312870966
極東開発工業,2018,Q2,15.329189794453017
極東開発工業,2018,Q3,-4.265738924876104
極東開発工業,2018,Q4,27.132601481162936
極東開発工業,2019,Q1,-1.1664952590680997
極東開発工業,2019,Q2,56.09526394378116
極東開発工業,2019,Q3,52.48320837827203
極東開発工業,2019,Q4,62.99865729446349
極東開発工業,2020,Q1,16.07320829187298
極東開発工業,2020,Q2,38.545185718535066
極東開発工業,2020,Q3,40.74392664553817
極東開発工業,2020,Q4,54.51449302629591
極洋,2018,Q1,212.2904118863547
極洋,2018,Q2,171.512835012727
極洋,2018,Q3,34.61805717520356
極洋,2018,Q4,26.91941992330001
極洋,2019,Q1,-6.238580267813845
極洋,2019,Q2,-90.17252152552751
極洋,2019,Q3,32.5101196793616
極洋,2019,Q4,34.12760226481598
極洋,2020,Q1,14.57039664271426
極洋,2020,Q2,186.732752935565
極洋,2020,Q3,163.6500848051428
極洋,2020,Q4,31.99794258832901
横河ブリッジホールディングス,2018,Q1,66.02694254853515
横河ブリッジホールディングス,2018,Q2,39.95756581307048
横河ブリッジホールディングス,2018,Q3,67.8674545715234
横河ブリッジホールディングス,2018,Q4,44.24984894912262
横河ブリッジホールディングス,2019,Q1,29.64252105368544
横河ブリッジホールディングス,2019,Q2,-26.4471054591254
横河ブリッジホールディングス,2019,Q3,235.62096355760409
横河ブリッジホールディングス,2019,Q4,150.85063443702512
横河ブリッジホールディングス,2020,Q1,114.85632655211684
横河ブリッジホールディングス,2020,Q2,214.2234168317172
横河ブリッジホールディングス,2020,Q3,61.46946441289285
横河ブリッジホールディングス,2020,Q4,14.027490481611911
横河電機,2018,Q1,41.475869172527325
横河電機,2018,Q2,19.22436653991734
横河電機,2018,Q3,31.30881404865871
横河電機,2018,Q4,-17.183367198215976
横河電機,2019,Q1,-5.928586926290997
横河電機,2019,Q2,22.347905298992583
横河電機,2019,Q3,6.6414730177314
横河電機,2019,Q4,-19.72780809822882
横河電機,2020,Q1,55.48706939728019
横河電機,2020,Q2,20.598221902765147
横河電機,2020,Q3,15.04398204395973
横河電機,2020,Q4,-3.696004284937615
橋本総業ホールディングス,2018,Q1,57.561370018870576
橋本総業ホールディングス,2018,Q2,63.88322632293152
橋本総業ホールディングス,2018,Q3,54.962584185807984
橋本総業ホールディングス,2018,Q4,84.42334784018804
橋本総業ホールディングス,2019,Q1,29.13653483432817
橋本総業ホールディングス,2019,Q2,4.477487202683427
橋本総業ホールディングス,2019,Q3,80.97591813165704
橋本総業ホールディングス,2019,Q4,134.0544787036085
橋本総業ホールディングス,2020,Q1,13.721803250086444
橋本総業ホールディングス,2020,Q2,76.04554165153186
橋本総業ホールディングス,2020,Q3,-42.70682382290519
橋本総業ホールディングス,2020,Q4,229.1989214121
武田薬品工業,2018,Q1,245.2617889944449
武田薬品工業,2018,Q2,126.83284486596324
武田薬品工業,2018,Q3,175.2964503171669
武田薬品工業,2018,Q4,-213.1744081588513
武田薬品工業,2019,Q1,-372.7789075769728
武田薬品工業,2019,Q2,1809.9375606823364
武田薬品工業,2019,Q3,-949.287167284853
武田薬品工業,2019,Q4,-1029.323178836346
武田薬品工業,2020,Q1,-388.1490638453017
武田薬品工業,2020,Q2,71.46972358347125
武田薬品工業,2020,Q3,-46.29517393987226
武田薬品工業,2020,Q4,-162.37087826338188
武蔵精密工業,2018,Q1,54.74429181350584
武蔵精密工業,2018,Q2,-24.995336437188527
武蔵精密工業,2018,Q3,-9.909102307923362
武蔵精密工業,2018,Q4,-158.1166013748135
武蔵精密工業,2019,Q1,-122.49320117624524
武蔵精密工業,2019,Q2,-401.87620402458606
武蔵精密工業,2019,Q3,-45.20479164543286
武蔵精密工業,2019,Q4,-16.52629407282609
武蔵精密工業,2020,Q1,258.65695361676137
武蔵精密工業,2020,Q2,6.588279421536299
武蔵精密工業,2020,Q3,467.2467571638704
武蔵精密工業,2020,Q4,-333.9901639760732
永大産業,2018,Q1,2.039487095213488
永大産業,2018,Q2,-27.8945801162737
永大産業,2018,Q3,-21.405510680252704
永大産業,2018,Q4,-15.147587082126565
永大産業,2019,Q1,26.335051622205867
永大産業,2019,Q2,14.581051362822478
永大産業,2019,Q3,86.48141497360453
永大産業,2019,Q4,37.200863701970015
永大産業,2020,Q1,-43.20437654873947
永大産業,2020,Q2,-5.850181268963745
永大産業,2020,Q3,-24.36258362237133
永大産業,2020,Q4,-13.19202022002584
永谷園ホールディングス,2018,Q1,26.7092507721674
永谷園ホールディングス,2018,Q2,-40.07413537044363
永谷園ホールディングス,2018,Q3,83.4407917858434
永谷園ホールディングス,2018,Q4,42.72384957664184
永谷園ホールディングス,2019,Q1,93.28624187331728
永谷園ホールディングス,2019,Q2,-35.49316516218014
永谷園ホールディングス,2019,Q3,57.14962614259585
永谷園ホールディングス,2019,Q4,-21.70772927268763
永谷園ホールディングス,2020,Q1,31.477061735776736
永谷園ホールディングス,2020,Q2,34.13085228571262
永谷園ホールディングス,2020,Q3,70.89702828539515
永谷園ホールディングス,2020,Q4,-56.870617755015225
池上通信機,2018,Q1,2.1950205683311736
池上通信機,2018,Q2,43.6343972903188
池上通信機,2018,Q3,111.7759238828003
池上通信機,2018,Q4,174.32146133427676
池上通信機,2019,Q1,408.71357067632295
池上通信機,2019,Q2,-647.9621326711666
池上通信機,2019,Q3,-297.1865081333625
池上通信機,2019,Q4,-112.97277556638493
池上通信機,2020,Q1,-129.79098013751872
池上通信機,2020,Q2,-15.070353736187826
池上通信機,2020,Q3,35.390827895861975
池上通信機,2020,Q4,-274.5067954631261
沢藤電機,2018,Q1,417.7803901925412
沢藤電機,2018,Q2,436.8731224862264
沢藤電機,2018,Q3,-93.34858875104042
沢藤電機,2018,Q4,33.99634430526577
沢藤電機,2019,Q1,-75.54501618673527
沢藤電機,2019,Q2,5.329922784200548
沢藤電機,2019,Q3,-52.75021605010052
沢藤電機,2019,Q4,-51.95544956199675
沢藤電機,2020,Q1,-84.65596290058039
沢藤電機,2020,Q2,-32.21536964135969
沢藤電機,2020,Q3,86.32454121380488
沢藤電機,2020,Q4,51.44277945678228
河合楽器製作所,2018,Q1,67.45509821877972
河合楽器製作所,2018,Q2,71.68112654993224
河合楽器製作所,2018,Q3,96.13226189515588
河合楽器製作所,2018,Q4,28.79931698484905
河合楽器製作所,2019,Q1,51.99534697261812
河合楽器製作所,2019,Q2,77.52759617767869
河合楽器製作所,2019,Q3,97.71017438129684
河合楽器製作所,2019,Q4,-92.03674202848272
河合楽器製作所,2020,Q1,-89.53403977737355
河合楽器製作所,2020,Q2,-18.11744293489885
河合楽器製作所,2020,Q3,677.6804086759661
河合楽器製作所,2020,Q4,509.1825770558367
河西工業,2018,Q1,68.65085863962554
河西工業,2018,Q2,44.82650482301894
河西工業,2018,Q3,38.65320502149705
河西工業,2018,Q4,56.39822343533224
河西工業,2019,Q1,67.2908641132357
河西工業,2019,Q2,-12.2330766778334
河西工業,2019,Q3,-6.080292693907055
河西工業,2019,Q4,-20.464570269694853
河西工業,2020,Q1,-117.16587741311928
河西工業,2020,Q2,-239.4768660794005
河西工業,2020,Q3,-78.45193673348803
河西工業,2020,Q4,-65.68257359202384
油研工業,2018,Q1,-279.60139927358654
油研工業,2018,Q2,927.4964131694618
油研工業,2018,Q3,298.76976795755576
油研工業,2018,Q4,89.75662106917083
油研工業,2019,Q1,-9.070029482203791
油研工業,2019,Q2,14.476306639054595
油研工業,2019,Q3,34.97378175334863
油研工業,2019,Q4,-26.619324174943817
油研工業,2020,Q1,-74.94255048203937
油研工業,2020,Q2,92.85443773159274
油研工業,2020,Q3,96.9833297274447
油研工業,2020,Q4,-13.389746433306923
浅沼組,2018,Q1,2.900040864669638
浅沼組,2018,Q2,10.508878182064135
浅沼組,2018,Q3,-27.843032428480782
浅沼組,2018,Q4,692.281533779118
浅沼組,2019,Q1,199.6963951177858
浅沼組,2019,Q2,-96.69785987381108
浅沼組,2019,Q3,47.62941256676498
浅沼組,2019,Q4,114.35416337661071
浅沼組,2020,Q1,-102.49548859320052
浅沼組,2020,Q2,142.27197138977408
浅沼組,2020,Q3,161.26060475198676
浅沼組,2020,Q4,57.27097221855239
淀川製鋼所,2018,Q1,73.16919388680999
淀川製鋼所,2018,Q2,-4.674275866538196
淀川製鋼所,2018,Q3,35.58252454755636
淀川製鋼所,2018,Q4,30.513524925541077
淀川製鋼所,2019,Q1,-2.1440598470929477
淀川製鋼所,2019,Q2,-12.912982266856371
淀川製鋼所,2019,Q3,-61.47192168381801
淀川製鋼所,2019,Q4,28.127789059263257
淀川製鋼所,2020,Q1,0.1852823922296878
淀川製鋼所,2020,Q2,-39.12969298625903
淀川製鋼所,2020,Q3,14.102530467898603
淀川製鋼所,2020,Q4,192.24654335406075
清水建設,2018,Q1,4.466738972080165
清水建設,2018,Q2,10.076469366420184
清水建設,2018,Q3,43.39460104038012
清水建設,2018,Q4,35.926102519309495
清水建設,2019,Q1,31.024157881086857
清水建設,2019,Q2,53.22400034440282
清水建設,2019,Q3,66.2149328293557
清水建設,2019,Q4,46.61865597762061
清水建設,2020,Q1,-4.739412820802556
清水建設,2020,Q2,28.19488432420726
清水建設,2020,Q3,45.429700807836255
清水建設,2020,Q4,2.792522623143043
滝沢鉄工所,2018,Q1,144.6514907445003
滝沢鉄工所,2018,Q2,-81.1492843346029
滝沢鉄工所,2018,Q3,79.01117424961565
滝沢鉄工所,2018,Q4,66.34921739504526
滝沢鉄工所,2019,Q1,23.39556261723238
滝沢鉄工所,2019,Q2,62.07677389396308
滝沢鉄工所,2019,Q3,47.849555377747805
滝沢鉄工所,2019,Q4,66.40485161207174
滝沢鉄工所,2020,Q1,-40.270385317256014
滝沢鉄工所,2020,Q2,-32.38136556583481
滝沢鉄工所,2020,Q3,-167.72394154121034
滝沢鉄工所,2020,Q4,-71.37396895462089
焼津水産化学工業,2018,Q1,24.10727613364395
焼津水産化学工業,2018,Q2,14.027315992313074
焼津水産化学工業,2018,Q3,20.562416871165304
焼津水産化学工業,2018,Q4,-0.633980760494417
焼津水産化学工業,2019,Q1,14.91650163941435
焼津水産化学工業,2019,Q2,11.41701640978536
焼津水産化学工業,2019,Q3,12.057131701386368
焼津水産化学工業,2019,Q4,9.655273790361347
焼津水産化学工業,2020,Q1,8.817245610765738
焼津水産化学工業,2020,Q2,-1.3940487432074349
焼津水産化学工業,2020,Q3,-7.388129359238746
焼津水産化学工業,2020,Q4,8.78714166455924
熊谷組,2018,Q1,102.819211062929
熊谷組,2018,Q2,155.817839551291
熊谷組,2018,Q3,175.601440333781
熊谷組,2018,Q4,226.4756951166012
熊谷組,2019,Q1,-7.971710608368312
熊谷組,2019,Q2,102.67490861434943
熊谷組,2019,Q3,315.3855253073434
熊谷組,2019,Q4,110.11274241060812
熊谷組,2020,Q1,12.101660090755374
熊谷組,2020,Q2,166.75002502566178
熊谷組,2020,Q3,109.81448211886637
熊谷組,2020,Q4,176.37433845409484
燦ホールディングス,2018,Q1,166.38045245296524
燦ホールディングス,2018,Q2,88.44566409237842
燦ホールディングス,2018,Q3,31.523885444860863
燦ホールディングス,2018,Q4,35.676142332169945
燦ホールディングス,2019,Q1,50.11784428902263
燦ホールディングス,2019,Q2,84.67780929337601
燦ホールディングス,2019,Q3,24.74891688156191
燦ホールディングス,2019,Q4,121.49503918057778
燦ホールディングス,2020,Q1,38.6246437978628
燦ホールディングス,2020,Q2,174.79634072568842
燦ホールディングス,2020,Q3,142.46306504684074
燦ホールディングス,2020,Q4,71.7925716633562
片倉コープアグリ,2018,Q1,-18.98948886648531
片倉コープアグリ,2018,Q2,0.7655421510805738
片倉コープアグリ,2018,Q3,64.6351279452741
片倉コープアグリ,2018,Q4,126.69560455658616
片倉コープアグリ,2019,Q1,101.7169131630535
片倉コープアグリ,2019,Q2,-7.124309260606916
片倉コープアグリ,2019,Q3,23.639669100001008
片倉コープアグリ,2019,Q4,66.1694805074565
片倉コープアグリ,2020,Q1,42.51441595026429
片倉コープアグリ,2020,Q2,29.44654558851146
片倉コープアグリ,2020,Q3,81.63439621889833
片倉コープアグリ,2020,Q4,28.086344552030106
牧野フライス製作所,2018,Q1,-3.2977892632140424
牧野フライス製作所,2018,Q2,99.4693579615046
牧野フライス製作所,2018,Q3,476.58959259200674
牧野フライス製作所,2018,Q4,184.7742637725822
牧野フライス製作所,2019,Q1,-88.0498872510467
牧野フライス製作所,2019,Q2,845.98911136067
牧野フライス製作所,2019,Q3,645.6760172953217
牧野フライス製作所,2019,Q4,101.26695595819804
牧野フライス製作所,2020,Q1,-81.8772692499269
牧野フライス製作所,2020,Q2,147.38443655945986
牧野フライス製作所,2020,Q3,78.60055939494214
牧野フライス製作所,2020,Q4,18.651131528254364
特種東海製紙,2018,Q1,55.70030686307148
特種東海製紙,2018,Q2,98.6033028076228
特種東海製紙,2018,Q3,57.68233605156716
特種東海製紙,2018,Q4,104.11839904625822
特種東海製紙,2019,Q1,-14.803854109054909
特種東海製紙,2019,Q2,-3.259973568021721
特種東海製紙,2019,Q3,72.40213041650064
特種東海製紙,2019,Q4,72.57645254356892
特種東海製紙,2020,Q1,-6.554049122952151
特種東海製紙,2020,Q2,75.47603068234068
特種東海製紙,2020,Q3,31.820328233340877
特種東海製紙,2020,Q4,400.4258475017575
王子ホールディングス,2018,Q1,1.2272643312020437
王子ホールディングス,2018,Q2,-9.680787372226344
王子ホールディングス,2018,Q3,17.29440045254404
王子ホールディングス,2018,Q4,2.7674079348806533
王子ホールディングス,2019,Q1,-9.94236674883012
王子ホールディングス,2019,Q2,4.855680449089199
王子ホールディングス,2019,Q3,-4.149126517413414
王子ホールディングス,2019,Q4,9.96425674642171
王子ホールディングス,2020,Q1,-1.0315072478229157
王子ホールディングス,2020,Q2,-14.037520070713953
王子ホールディングス,2020,Q3,12.379843435402734
王子ホールディングス,2020,Q4,9.11324308532992
王将フードサービス,2018,Q1,46.39130202936949
王将フードサービス,2018,Q2,49.00063349138168
王将フードサービス,2018,Q3,49.954098821696576
王将フードサービス,2018,Q4,34.74948284718113
王将フードサービス,2019,Q1,69.74043666682348
王将フードサービス,2019,Q2,36.86754858624576
王将フードサービス,2019,Q3,123.5258223278244
王将フードサービス,2019,Q4,117.56473439588189
王将フードサービス,2020,Q1,8.512240172511639
王将フードサービス,2020,Q2,94.4394651976612
王将フードサービス,2020,Q3,104.30499542700468
王将フードサービス,2020,Q4,-10.341249547295376
理想科学工業,2018,Q1,12.067184178418527
理想科学工業,2018,Q2,-28.207526426903318
理想科学工業,2018,Q3,-43.17092692016888
理想科学工業,2018,Q4,21.25035816756106
理想科学工業,2019,Q1,0.5335343119149343
理想科学工業,2019,Q2,-26.88375953018348
理想科学工業,2019,Q3,-17.370200876827823
理想科学工業,2019,Q4,-9.419027393054703
理想科学工業,2020,Q1,-16.469939026778007
理想科学工業,2020,Q2,45.56487258475833
理想科学工業,2020,Q3,45.26185414938799
理想科学工業,2020,Q4,79.05408309298942
理研ビタミン,2018,Q1,39.290685856323066
理研ビタミン,2018,Q2,26.24341781776741
理研ビタミン,2018,Q3,89.74443712460877
理研ビタミン,2018,Q4,85.01872544452468
理研ビタミン,2019,Q1,64.01988257211497
理研ビタミン,2019,Q2,21.962526708584303
理研ビタミン,2019,Q3,-126.0365798427541
理研ビタミン,2019,Q4,-11.86477613748525
理研ビタミン,2020,Q1,-309.0489289378441
理研ビタミン,2020,Q2,-299.372163445213
理研ビタミン,2020,Q3,125.35691799498096
理研ビタミン,2020,Q4,6.752482407458999
理研計器,2018,Q1,90.38575991963272
理研計器,2018,Q2,77.48956015449491
理研計器,2018,Q3,30.02399746898016
理研計器,2018,Q4,-5.311197268130171
理研計器,2019,Q1,51.46417332267357
理研計器,2019,Q2,93.51446052396416
理研計器,2019,Q3,16.12654351626787
理研計器,2019,Q4,64.80473639632203
理研計器,2020,Q1,58.2312277046763
理研計器,2020,Q2,54.17043416190414
理研計器,2020,Q3,64.6783175813583
理研計器,2020,Q4,55.29321625286472
生化学工業,2018,Q1,-4.26935463617292
生化学工業,2018,Q2,29.47885513306727
生化学工業,2018,Q3,26.531340704497666
生化学工業,2018,Q4,31.8403242815669
生化学工業,2019,Q1,15.127413340520576
生化学工業,2019,Q2,22.74145335489672
生化学工業,2019,Q3,-865.5707084515506
生化学工業,2019,Q4,425.4639933538824
生化学工業,2020,Q1,-1129.498010940967
生化学工業,2020,Q2,-459.8545849630302
生化学工業,2020,Q3,-226.19656165705248
生化学工業,2020,Q4,5.733251870336744
田中商事,2018,Q1,0.9573368802218596
田中商事,2018,Q2,25.94406497574451
田中商事,2018,Q3,35.59717376896664
田中商事,2018,Q4,21.893474856956487
田中商事,2019,Q1,25.752813073717107
田中商事,2019,Q2,37.65456496953706
田中商事,2019,Q3,20.44169625819328
田中商事,2019,Q4,17.781805233286356
田中商事,2020,Q1,7.049544815293714
田中商事,2020,Q2,23.14659774319479
田中商事,2020,Q3,34.79263533883483
田中商事,2020,Q4,21.549998911506933
田谷,2018,Q1,-64.31312245067556
田谷,2018,Q2,-18.40672592549305
田谷,2018,Q3,-13.33236487708922
田谷,2018,Q4,-16.670281553429476
田谷,2019,Q1,-32.45618121253189
田谷,2019,Q2,1.3474947390764953
田谷,2019,Q3,75.34100455516437
田谷,2019,Q4,30.11133560774322
田谷,2020,Q1,-76.84815241172083
田谷,2020,Q2,-32.29835098498239
田谷,2020,Q3,114.33038970290492
田谷,2020,Q4,-122.51081714810678
白銅,2018,Q1,47.54331879266593
白銅,2018,Q2,36.93504296918006
白銅,2018,Q3,40.50757337165556
白銅,2018,Q4,35.13149743644843
白銅,2019,Q1,21.89084341877982
白銅,2019,Q2,23.683892590044824
白銅,2019,Q3,26.4877722204436
白銅,2019,Q4,38.86729974583618
白銅,2020,Q1,18.33843591745164
白銅,2020,Q2,16.416269879521977
白銅,2020,Q3,27.56980387711045
白銅,2020,Q4,41.24061708309276
相鉄ホールディングス,2018,Q1,41.247672847879045
相鉄ホールディングス,2018,Q2,64.49362162548051
相鉄ホールディングス,2018,Q3,50.348843511869305
相鉄ホールディングス,2018,Q4,-0.7995870967948928
相鉄ホールディングス,2019,Q1,95.21053187933052
相鉄ホールディングス,2019,Q2,42.29695207844031
相鉄ホールディングス,2019,Q3,62.343204194730816
相鉄ホールディングス,2019,Q4,18.01892922250237
相鉄ホールディングス,2020,Q1,-10.98726226597357
相鉄ホールディングス,2020,Q2,-17.17166065934442
相鉄ホールディングス,2020,Q3,-27.13966076744053
相鉄ホールディングス,2020,Q4,-50.624448027737245
矢作建設工業,2018,Q1,15.075327724374496
矢作建設工業,2018,Q2,0.1844876597212739
矢作建設工業,2018,Q3,20.356970562410677
矢作建設工業,2018,Q4,22.199896070972198
矢作建設工業,2019,Q1,8.069298411790164
矢作建設工業,2019,Q2,17.409787990273088
矢作建設工業,2019,Q3,19.22192005586936
矢作建設工業,2019,Q4,29.47535019376687
矢作建設工業,2020,Q1,23.06543385774329
矢作建設工業,2020,Q2,9.7751428858005
矢作建設工業,2020,Q3,48.85207052981001
矢作建設工業,2020,Q4,28.022469708544524
石井鉄工所,2018,Q1,-20.612824715001963
石井鉄工所,2018,Q2,67.8614849956224
石井鉄工所,2018,Q3,2.3172129409217987
石井鉄工所,2018,Q4,49.61446875072708
石井鉄工所,2019,Q1,61.038820316434
石井鉄工所,2019,Q2,52.10658912880238
石井鉄工所,2019,Q3,74.28975041794733
石井鉄工所,2019,Q4,96.8340365349034
石井鉄工所,2020,Q1,63.96350340472141
石井鉄工所,2020,Q2,68.2300625545236
石井鉄工所,2020,Q3,67.410372375058
石井鉄工所,2020,Q4,53.99905700820105
石原ケミカル,2018,Q1,31.01902586505736
石原ケミカル,2018,Q2,36.28869678805495
石原ケミカル,2018,Q3,27.77683029682754
石原ケミカル,2018,Q4,-8.873343956506346
石原ケミカル,2019,Q1,43.24748005863219
石原ケミカル,2019,Q2,32.11992266065057
石原ケミカル,2019,Q3,-1.339076784041234
石原ケミカル,2019,Q4,54.5006213124836
石原ケミカル,2020,Q1,38.13192877945895
石原ケミカル,2020,Q2,43.3886744642124
石原ケミカル,2020,Q3,54.34990600015984
石原ケミカル,2020,Q4,57.7417847895438
石原産業,2018,Q1,240.54560719310615
石原産業,2018,Q2,-6.8308301853457465
石原産業,2018,Q3,-7.867348833007512
石原産業,2018,Q4,85.54195206023013
石原産業,2019,Q1,-150.53761308806577
石原産業,2019,Q2,83.32958597885627
石原産業,2019,Q3,-192.51216314458452
石原産業,2019,Q4,110.35560805898234
石原産業,2020,Q1,-2.7622985322190416
石原産業,2020,Q2,-132.96463621968076
石原産業,2020,Q3,115.43393232751237
石原産業,2020,Q4,-36.77711364077853
石川製作所,2018,Q1,-2.3338696677706467
石川製作所,2018,Q2,-22.25295777235042
石川製作所,2018,Q3,8.493976807862428
石川製作所,2018,Q4,23.55616124150132
石川製作所,2019,Q1,-20.969643166590032
石川製作所,2019,Q2,-8.639527200573852
石川製作所,2019,Q3,9.198113210080432
石川製作所,2019,Q4,26.009316524141653
石川製作所,2020,Q1,-2.660668542472407
石川製作所,2020,Q2,-8.019810642647672
石川製作所,2020,Q3,-13.256432035947094
石川製作所,2020,Q4,55.85448929000557
石油資源開発,2018,Q1,558.3355780862416
石油資源開発,2018,Q2,-93.5064057550868
石油資源開発,2018,Q3,-443.2378609790948
石油資源開発,2018,Q4,-768.4193075038891
石油資源開発,2019,Q1,-431.3179369357284
石油資源開発,2019,Q2,504.6527750942116
石油資源開発,2019,Q3,437.85144313457903
石油資源開発,2019,Q4,-901.990379088726
石油資源開発,2020,Q1,-1264.9683198010289
石油資源開発,2020,Q2,-258.38587397056256
石油資源開発,2020,Q3,-100.3391771011702
石油資源開発,2020,Q4,254.2229098525513
神奈川中央交通,2018,Q1,276.68822006473374
神奈川中央交通,2018,Q2,264.68296609936914
神奈川中央交通,2018,Q3,31.478668283093047
神奈川中央交通,2018,Q4,57.93382772795805
神奈川中央交通,2019,Q1,68.44589425010761
神奈川中央交通,2019,Q2,155.8111651098709
神奈川中央交通,2019,Q3,113.04735209088147
神奈川中央交通,2019,Q4,-77.583784413697
神奈川中央交通,2020,Q1,-213.34223004809715
神奈川中央交通,2020,Q2,-111.6417616590975
神奈川中央交通,2020,Q3,-70.75745840269283
神奈川中央交通,2020,Q4,-127.7998729950924
神戸製鋼所,2018,Q1,4.496159399887308
神戸製鋼所,2018,Q2,30.71905218999061
神戸製鋼所,2018,Q3,63.97642709359636
神戸製鋼所,2018,Q4,107.60250869184728
神戸製鋼所,2019,Q1,-12.77750322790262
神戸製鋼所,2019,Q2,83.01225484052497
神戸製鋼所,2019,Q3,1.426894170439191
神戸製鋼所,2019,Q4,-45.66340929874657
神戸製鋼所,2020,Q1,59.61728946968032
