企業名,会計年度,四半期,y_hat_ml1,best_hyparam
三重交通グループホールディング,2020,Q3,10.164962934553195,[1]
三重交通グループホールディング,2020,Q4,4.533096119261927,[1]
上新電機,2018,Q1,9.92979665256673,[0.1]
上新電機,2018,Q2,90.04724522911057,[0.1]
上新電機,2018,Q3,71.22372006940388,[0.1]
上新電機,2018,Q4,58.20931034166826,[0.1]
上新電機,2019,Q1,25.01915109350735,[0.1]
上新電機,2019,Q2,67.89433570253513,[0.1]
上新電機,2019,Q3,16.076982271287658,[0.1]
上新電機,2019,Q4,53.215777605222684,[0.1]
上新電機,2020,Q1,64.15653584438897,[0.1]
上新電機,2020,Q2,55.026988091950805,[0.1]
上新電機,2020,Q3,35.926502401264344,[0.1]
上新電機,2020,Q4,55.889758866045575,[0.1]
上組,2018,Q1,38.535394034670276,[10]
上組,2018,Q2,37.42747309346015,[10]
上組,2018,Q3,37.024213193869656,[10]
上組,2018,Q4,37.50599388770653,[10]
上組,2019,Q1,42.3440376108181,[10]
上組,2019,Q2,40.42821588213072,[10]
上組,2019,Q3,41.58882400672033,[10]
上組,2019,Q4,38.640774419022236,[10]
上組,2020,Q1,37.22079646423364,[10]
上組,2020,Q2,37.01436962813819,[10]
上組,2020,Q3,39.18139628418402,[10]
上組,2020,Q4,40.35997699070614,[10]
不二製油グループ本社,2018,Q1,28.98638888888889,[1000]
不二製油グループ本社,2018,Q2,29.416944444444443,[1000]
不二製油グループ本社,2018,Q3,28.856111111111108,[1000]
不二製油グループ本社,2018,Q4,28.945833333333333,[1000]
不二製油グループ本社,2019,Q1,29.263333333333335,[1000]
不二製油グループ本社,2019,Q2,29.37138888888889,[1000]
不二製油グループ本社,2019,Q3,29.702222222222222,[1000]
不二製油グループ本社,2019,Q4,31.146517510036528,[1000]
不二製油グループ本社,2020,Q1,36.12625052347709,[1000]
不二製油グループ本社,2020,Q2,35.10158350314805,[1000]
不二製油グループ本社,2020,Q3,31.586666666666662,[1000]
不二製油グループ本社,2020,Q4,34.048750159497956,[1000]
不動テトラ,2018,Q1,1.9702128345657015,[1]
不動テトラ,2018,Q2,3.3106726789447,[1]
不動テトラ,2018,Q3,76.17493483787854,[1]
不動テトラ,2018,Q4,48.206664666857854,[1]
不動テトラ,2019,Q1,18.94694256576317,[1]
不動テトラ,2019,Q2,60.54075173248975,[1]
不動テトラ,2019,Q3,62.0647714264604,[1]
不動テトラ,2019,Q4,38.01007152286081,[1]
不動テトラ,2020,Q1,25.488333025295393,[1]
不動テトラ,2020,Q2,38.37056690188156,[1]
不動テトラ,2020,Q3,53.865960710624634,[1]
不動テトラ,2020,Q4,33.042612189546155,[1]
世紀東急工業,2018,Q1,-2.5412673418733163,[100]
世紀東急工業,2018,Q2,-7.981292571256051,[100]
世紀東急工業,2018,Q3,34.890336335838356,[100]
世紀東急工業,2018,Q4,55.03304533172329,[100]
世紀東急工業,2019,Q1,10.89052627203974,[100]
世紀東急工業,2019,Q2,10.39346621710398,[100]
世紀東急工業,2019,Q3,39.49454526780333,[100]
世紀東急工業,2019,Q4,50.57389993209915,[100]
世紀東急工業,2020,Q1,15.53730469805409,[100]
世紀東急工業,2020,Q2,16.51193808552384,[100]
世紀東急工業,2020,Q3,47.0418558150343,[100]
世紀東急工業,2020,Q4,59.69081911238063,[100]
中国塗料,2018,Q1,3.3599167152429317,[1]
中国塗料,2018,Q2,-2.500978236638698,[1]
中国塗料,2018,Q3,0.8521545782831303,[1]
中国塗料,2018,Q4,-10.714145811900465,[1]
中国塗料,2019,Q1,4.087155162305285,[1]
中国塗料,2019,Q2,6.093035301588369,[1]
中国塗料,2019,Q3,10.169243523868817,[1]
中国塗料,2019,Q4,14.230718637607735,[1]
中国塗料,2020,Q1,12.46791701276794,[1]
中国塗料,2020,Q2,23.46281987498364,[1]
中国塗料,2020,Q3,1.5102177617399768,[1]
中国塗料,2020,Q4,-10.876556321212295,[1]
中外炉工業,2018,Q1,3.4859441284147987,[10]
中外炉工業,2018,Q2,36.176297989885825,[10]
中外炉工業,2018,Q3,33.79417319150808,[10]
中外炉工業,2018,Q4,79.55473675651527,[10]
中外炉工業,2019,Q1,1.9986677284300356,[10]
中外炉工業,2019,Q2,61.344751472103034,[10]
中外炉工業,2019,Q3,22.544648083307496,[10]
中外炉工業,2019,Q4,97.2758166364992,[10]
中外炉工業,2020,Q1,-54.69179100880478,[10]
中外炉工業,2020,Q2,-29.780822497526387,[10]
中外炉工業,2020,Q3,-16.782513077261072,[10]
中外炉工業,2020,Q4,89.14940060282368,[10]
中央倉庫,2018,Q1,12.447222222222221,[100]
中央倉庫,2018,Q2,12.574444444444444,[100]
中央倉庫,2018,Q3,12.56111111111111,[100]
中央倉庫,2018,Q4,12.641944444444444,[100]
中央倉庫,2019,Q1,12.509722222222223,[100]
中央倉庫,2019,Q2,12.7975,[100]
中央倉庫,2019,Q3,12.895000000000001,[100]
中央倉庫,2019,Q4,13.021666666666665,[100]
中央倉庫,2020,Q1,13.34222222222222,[100]
中央倉庫,2020,Q2,13.479444444444443,[100]
中央倉庫,2020,Q3,13.658055555555556,[100]
中央倉庫,2020,Q4,13.897222222222222,[100]
中央発条,2018,Q1,96.53176321421665,[1000]
中央発条,2018,Q2,99.48727041460796,[1000]
中央発条,2018,Q3,57.63024109796092,[1000]
中央発条,2018,Q4,70.02602253996184,[1000]
中央発条,2019,Q1,62.860658089730386,[1000]
中央発条,2019,Q2,71.72223772678217,[1000]
中央発条,2019,Q3,67.17487773057377,[1000]
中央発条,2019,Q4,72.80671282589074,[1000]
中央発条,2020,Q1,34.86730622212021,[1000]
中央発条,2020,Q2,28.83331199178171,[1000]
中央発条,2020,Q3,58.35422059811729,[1000]
中央発条,2020,Q4,64.72456311551394,[1000]
中山福,2018,Q1,-3.036427723220992,[10]
中山福,2018,Q2,9.195701615373455,[10]
中山福,2018,Q3,6.131193665556758,[10]
中山福,2018,Q4,14.539542613414817,[10]
中山福,2019,Q1,-3.2460696612995505,[10]
中山福,2019,Q2,0.8597746312871735,[10]
中山福,2019,Q3,-6.6571091604986945,[10]
中山福,2019,Q4,9.398620362076649,[10]
中山福,2020,Q1,-14.843549144027218,[10]
中山福,2020,Q2,1.713711371108019,[10]
中山福,2020,Q3,0.7324640953514034,[10]
中山福,2020,Q4,11.25662195050191,[10]
中山製鋼所,2018,Q1,-27.388119388185615,[1000]
中山製鋼所,2018,Q2,-17.975226407857352,[1000]
中山製鋼所,2018,Q3,-7.40795542092275,[1000]
中山製鋼所,2018,Q4,-6.350775504075599,[1000]
中山製鋼所,2019,Q1,-1.4787580583149191,[1000]
中山製鋼所,2019,Q2,-0.15054251724843049,[1000]
中山製鋼所,2019,Q3,2.748706701593793,[1000]
中山製鋼所,2019,Q4,2.322916156006338,[1000]
中山製鋼所,2020,Q1,2.222115740886329,[1000]
中山製鋼所,2020,Q2,3.8349237770764972,[1000]
中山製鋼所,2020,Q3,3.834888475202524,[1000]
中山製鋼所,2020,Q4,6.6601294481691244,[1000]
中広,2018,Q1,7.401666666666666,[1000]
中広,2018,Q2,7.4686111111111115,[1000]
中広,2018,Q3,7.525000000000001,[1000]
中広,2018,Q4,8.63861111111111,[1000]
中広,2019,Q1,8.462222222222222,[1000]
中広,2019,Q2,8.457500000000001,[1000]
中広,2019,Q3,8.108055555555557,[1000]
中広,2019,Q4,7.966111111111112,[1000]
中広,2020,Q1,8.018611111111113,[1000]
中広,2020,Q2,7.499444444444446,[1000]
中広,2020,Q3,6.901944444444446,[1000]
中広,2020,Q4,6.4941666666666675,[1000]
中村屋,2018,Q1,-78.57663603535245,[10]
中村屋,2018,Q2,-153.7191281885409,[10]
中村屋,2018,Q3,252.37299110190256,[10]
中村屋,2018,Q4,65.52020813944613,[10]
中村屋,2019,Q1,-136.67635468927034,[10]
中村屋,2019,Q2,-14.5104124843845,[10]
中村屋,2019,Q3,203.00343675537704,[10]
中村屋,2019,Q4,71.41566785865044,[10]
中村屋,2020,Q1,-143.21546988420596,[10]
中村屋,2020,Q2,-4.651830350899472,[10]
中村屋,2020,Q3,62.803811825054154,[10]
中村屋,2020,Q4,102.76535362751275,[10]
中越パルプ工業,2018,Q1,-161.6419899126616,[10]
中越パルプ工業,2018,Q2,-70.70510319445222,[10]
中越パルプ工業,2018,Q3,-1.3089634011108164,[10]
中越パルプ工業,2018,Q4,-80.04700932085734,[10]
中越パルプ工業,2019,Q1,-20.721522533799185,[10]
中越パルプ工業,2019,Q2,-47.79913553885096,[10]
中越パルプ工業,2019,Q3,-19.59282246857475,[10]
中越パルプ工業,2019,Q4,-12.565204318057038,[10]
中越パルプ工業,2020,Q1,9.83634483454614,[10]
中越パルプ工業,2020,Q2,-24.483153002405736,[10]
中越パルプ工業,2020,Q3,9.276092208457438,[10]
中越パルプ工業,2020,Q4,93.65158543050937,[10]
中部飼料,2018,Q1,33.302478703300054,[1]
中部飼料,2018,Q2,27.586891458176225,[1]
中部飼料,2018,Q3,31.04138428721908,[1]
中部飼料,2018,Q4,28.906144690132678,[1]
中部飼料,2019,Q1,33.143300632483616,[1]
中部飼料,2019,Q2,35.76943354758447,[1]
中部飼料,2019,Q3,52.78535796520515,[1]
中部飼料,2019,Q4,39.60037855578119,[1]
中部飼料,2020,Q1,46.05570534239796,[1]
中部飼料,2020,Q2,34.89545806929908,[1]
中部飼料,2020,Q3,34.896027619743336,[1]
中部飼料,2020,Q4,17.83355943429126,[1]
中電工,2018,Q1,20.911400554827686,[1]
中電工,2018,Q2,36.492954094547144,[1]
中電工,2018,Q3,12.306818647116245,[1]
中電工,2018,Q4,2.679551768458026,[1]
中電工,2019,Q1,3.2795490281338715,[1]
中電工,2019,Q2,48.928421717867955,[1]
中電工,2019,Q3,-1.3033966472647691,[1]
中電工,2019,Q4,49.82727353389569,[1]
中電工,2020,Q1,8.915799860816417,[1]
中電工,2020,Q2,23.841982886471197,[1]
中電工,2020,Q3,59.3727306139733,[1]
中電工,2020,Q4,52.41932849986073,[1]
丸一鋼管,2018,Q1,27.567791142727977,[10]
丸一鋼管,2018,Q2,37.10997070702834,[10]
丸一鋼管,2018,Q3,52.364294705402045,[10]
丸一鋼管,2018,Q4,14.986175075707628,[10]
丸一鋼管,2019,Q1,17.203668093037948,[10]
丸一鋼管,2019,Q2,10.11504191358722,[10]
丸一鋼管,2019,Q3,20.819870796519048,[10]
丸一鋼管,2019,Q4,-7.037561740837418,[10]
丸一鋼管,2020,Q1,18.02737917914488,[10]
丸一鋼管,2020,Q2,55.84970742513116,[10]
丸一鋼管,2020,Q3,37.15789229656835,[10]
丸一鋼管,2020,Q4,11.055305163828848,[10]
丸井グループ,2018,Q1,50.984019325529516,[0.01]
丸井グループ,2018,Q2,53.228326059540905,[0.01]
丸井グループ,2018,Q3,32.82678065625748,[0.01]
丸井グループ,2018,Q4,14.4230941874049,[0.01]
丸井グループ,2019,Q1,5.417347971124116,[0.01]
丸井グループ,2019,Q2,23.290514968130537,[0.01]
丸井グループ,2019,Q3,43.14883381079517,[0.01]
丸井グループ,2019,Q4,18.705990905147928,[0.01]
丸井グループ,2020,Q1,20.75698383935495,[0.01]
丸井グループ,2020,Q2,47.593850987739586,[0.01]
丸井グループ,2020,Q3,21.70346443816544,[0.01]
丸井グループ,2020,Q4,0.2174998330029041,[0.01]
丸全昭和運輸,2018,Q1,12.364734919350866,[0.1]
丸全昭和運輸,2018,Q2,14.624824575276335,[0.1]
丸全昭和運輸,2018,Q3,59.584281370042085,[0.1]
丸全昭和運輸,2018,Q4,95.60863078129435,[0.1]
丸全昭和運輸,2019,Q1,113.11607207049326,[0.1]
丸全昭和運輸,2019,Q2,70.13666556901677,[0.1]
丸全昭和運輸,2019,Q3,127.29998572448112,[0.1]
丸全昭和運輸,2019,Q4,75.37600486101557,[0.1]
丸全昭和運輸,2020,Q1,101.2200593884765,[0.1]
丸全昭和運輸,2020,Q2,63.71334252572867,[0.1]
丸全昭和運輸,2020,Q3,74.91931089987482,[0.1]
丸全昭和運輸,2020,Q4,91.56863663211013,[0.1]
丸大食品,2018,Q1,3.5883029744271226,[1]
丸大食品,2018,Q2,2.819394183581821,[1]
丸大食品,2018,Q3,-33.22352161357069,[1]
丸大食品,2018,Q4,22.16405923755775,[1]
丸大食品,2019,Q1,8.15483909162831,[1]
丸大食品,2019,Q2,20.877770225539322,[1]
丸大食品,2019,Q3,85.39373509634711,[1]
丸大食品,2019,Q4,-14.74597851750784,[1]
丸大食品,2020,Q1,19.68782326634422,[1]
丸大食品,2020,Q2,-11.119840511604961,[1]
丸大食品,2020,Q3,15.003680751870526,[1]
丸大食品,2020,Q4,-17.349097792851843,[1]
丸文,2018,Q1,17.63823009759495,[100]
丸文,2018,Q2,19.943528902291114,[100]
丸文,2018,Q3,24.632238473219132,[100]
丸文,2018,Q4,16.135442140035394,[100]
丸文,2019,Q1,-9.471984754903822,[100]
丸文,2019,Q2,4.982718553733619,[100]
丸文,2019,Q3,8.241931271445207,[100]
丸文,2019,Q4,15.715085398938207,[100]
丸文,2020,Q1,-16.629485771945717,[100]
丸文,2020,Q2,-2.4141785557783173,[100]
丸文,2020,Q3,-14.899234519124992,[100]
丸文,2020,Q4,6.17342177544684,[100]
丸紅建材リース,2018,Q1,8.98189060544735,[0.1]
丸紅建材リース,2018,Q2,5.880864582975175,[0.1]
丸紅建材リース,2018,Q3,69.52240185059583,[0.1]
丸紅建材リース,2018,Q4,1.7182317078362246,[0.1]
丸紅建材リース,2019,Q1,-23.984592735966988,[0.1]
丸紅建材リース,2019,Q2,68.46577319596199,[0.1]
丸紅建材リース,2019,Q3,38.840079116916215,[0.1]
丸紅建材リース,2019,Q4,65.92041320307335,[0.1]
丸紅建材リース,2020,Q1,72.42179800233632,[0.1]
丸紅建材リース,2020,Q2,45.90318877519165,[0.1]
丸紅建材リース,2020,Q3,103.99580083462729,[0.1]
丸紅建材リース,2020,Q4,36.94772564591007,[0.1]
丸運,2018,Q1,6.004111500468612,[10]
丸運,2018,Q2,3.0278224021529443,[10]
丸運,2018,Q3,9.213259995408354,[10]
丸運,2018,Q4,10.475270298200197,[10]
丸運,2019,Q1,3.9733186772281055,[10]
丸運,2019,Q2,5.9996909497268,[10]
丸運,2019,Q3,10.885339960133704,[10]
丸運,2019,Q4,9.8769026769113,[10]
丸運,2020,Q1,-1.6158831368234283,[10]
丸運,2020,Q2,-0.6251883379351106,[10]
丸運,2020,Q3,10.645246785601241,[10]
丸運,2020,Q4,12.50359260498811,[10]
九電工,2018,Q1,36.381883922244405,[0.1]
九電工,2018,Q2,80.36044539927153,[0.1]
九電工,2018,Q3,51.893905183924076,[0.1]
九電工,2018,Q4,207.07417411469527,[0.1]
九電工,2019,Q1,59.862583413514756,[0.1]
九電工,2019,Q2,93.42190650109086,[0.1]
九電工,2019,Q3,48.7390493160744,[0.1]
九電工,2019,Q4,177.0216004329322,[0.1]
九電工,2020,Q1,49.356576771383466,[0.1]
九電工,2020,Q2,79.00374971479097,[0.1]
九電工,2020,Q3,78.13667666042855,[0.1]
九電工,2020,Q4,140.00936420828563,[0.1]
亀田製菓,2018,Q1,29.29098294980428,[100]
亀田製菓,2018,Q2,34.73659189582674,[100]
亀田製菓,2018,Q3,57.97025023260822,[100]
亀田製菓,2018,Q4,56.3348023522417,[100]
亀田製菓,2019,Q1,27.704027919929842,[100]
亀田製菓,2019,Q2,35.635382449806976,[100]
亀田製菓,2019,Q3,73.88431842468847,[100]
亀田製菓,2019,Q4,61.64494838619785,[100]
亀田製菓,2020,Q1,29.382755740494268,[100]
亀田製菓,2020,Q2,37.78256446466388,[100]
亀田製菓,2020,Q3,77.74597844695421,[100]
亀田製菓,2020,Q4,53.2965026928336,[100]
五洋建設,2018,Q1,17.960222559067677,[1]
五洋建設,2018,Q2,16.9453090931547,[1]
五洋建設,2018,Q3,15.726697758215511,[1]
五洋建設,2018,Q4,16.1475926633237,[1]
五洋建設,2019,Q1,17.42141022939697,[1]
五洋建設,2019,Q2,15.875983711805745,[1]
五洋建設,2019,Q3,20.26350553093061,[1]
五洋建設,2019,Q4,19.632357146240057,[1]
五洋建設,2020,Q1,23.192171400575294,[1]
五洋建設,2020,Q2,18.494068263019425,[1]
五洋建設,2020,Q3,18.055857424553885,[1]
五洋建設,2020,Q4,21.23560389367828,[1]
井村屋グループ,2018,Q1,2.9254129311785384,[10]
井村屋グループ,2018,Q2,52.79606109505416,[10]
井村屋グループ,2018,Q3,33.22165343690449,[10]
井村屋グループ,2018,Q4,-6.016254995363854,[10]
井村屋グループ,2019,Q1,11.443133828869673,[10]
井村屋グループ,2019,Q2,30.43920923081908,[10]
井村屋グループ,2019,Q3,29.840368296874374,[10]
井村屋グループ,2019,Q4,-10.477278611969238,[10]
井村屋グループ,2020,Q1,-17.59564020073346,[10]
井村屋グループ,2020,Q2,32.056164061120654,[10]
井村屋グループ,2020,Q3,31.394884360276286,[10]
井村屋グループ,2020,Q4,-5.323339671229434,[10]
京セラ,2018,Q1,84.04102368891041,[100]
京セラ,2018,Q2,96.52787649908598,[100]
京セラ,2018,Q3,39.33342265762253,[100]
京セラ,2018,Q4,78.38215040386282,[100]
京セラ,2019,Q1,61.0436008655123,[100]
京セラ,2019,Q2,74.98929468526597,[100]
京セラ,2019,Q3,117.16706595801726,[100]
京セラ,2019,Q4,52.388343327301854,[100]
京セラ,2020,Q1,50.11643601738969,[100]
京セラ,2020,Q2,57.56606782238417,[100]
京セラ,2020,Q3,68.6433603825035,[100]
京セラ,2020,Q4,81.89383529958903,[100]
京三製作所,2018,Q1,-6.773120885676715,[10]
京三製作所,2018,Q2,-1.5191696572729292,[10]
京三製作所,2018,Q3,11.20873427192506,[10]
京三製作所,2018,Q4,41.19974854826994,[10]
京三製作所,2019,Q1,-12.869542995715477,[10]
京三製作所,2019,Q2,-5.2962420784134885,[10]
京三製作所,2019,Q3,9.194409793721398,[10]
京三製作所,2019,Q4,51.015952135431434,[10]
京三製作所,2020,Q1,-12.884716151202117,[10]
京三製作所,2020,Q2,-3.8034634327563683,[10]
京三製作所,2020,Q3,3.840564809819842,[10]
京三製作所,2020,Q4,23.135214831415386,[10]
京成電鉄,2018,Q1,59.429249727773886,[10]
京成電鉄,2018,Q2,56.42052193523295,[10]
京成電鉄,2018,Q3,58.608804354574744,[10]
京成電鉄,2018,Q4,28.48172507447437,[10]
京成電鉄,2019,Q1,64.9437464731075,[10]
京成電鉄,2019,Q2,67.56559959983863,[10]
京成電鉄,2019,Q3,69.4633254207053,[10]
京成電鉄,2019,Q4,12.88852813633494,[10]
京成電鉄,2020,Q1,-33.15242562130797,[10]
京成電鉄,2020,Q2,-31.051427084185452,[10]
京成電鉄,2020,Q3,5.09667179199214,[10]
京成電鉄,2020,Q4,-61.637606488335294,[10]
京浜急行電鉄,2018,Q1,4.4182809441393935,[100]
京浜急行電鉄,2018,Q2,4.8941142774727275,[100]
京浜急行電鉄,2018,Q3,5.9145405359699765,[100]
京浜急行電鉄,2018,Q4,6.345194382029847,[100]
京浜急行電鉄,2019,Q1,5.035202490529801,[100]
京浜急行電鉄,2019,Q2,10.589891400732832,[100]
京浜急行電鉄,2019,Q3,10.549013506205593,[100]
京浜急行電鉄,2019,Q4,8.614033983938146,[100]
京浜急行電鉄,2020,Q1,4.169684739510813,[100]
京浜急行電鉄,2020,Q2,4.134482718177854,[100]
京浜急行電鉄,2020,Q3,3.1628961276305763,[100]
京浜急行電鉄,2020,Q4,-3.8507319401151205,[100]
京王電鉄,2018,Q1,27.37996578320328,[100]
京王電鉄,2018,Q2,54.645930173289955,[100]
京王電鉄,2018,Q3,58.22076619135224,[100]
京王電鉄,2018,Q4,56.033026943871135,[100]
京王電鉄,2019,Q1,57.202919761306845,[100]
京王電鉄,2019,Q2,59.168425814390986,[100]
京王電鉄,2019,Q3,59.31900771468339,[100]
京王電鉄,2019,Q4,49.52117743584367,[100]
京王電鉄,2020,Q1,-35.324292350863196,[100]
京王電鉄,2020,Q2,-13.091737249921488,[100]
京王電鉄,2020,Q3,8.691653133219642,[100]
京王電鉄,2020,Q4,-40.67021444662018,[100]
京都きもの友禅,2018,Q1,2.6912000214181653,[100]
京都きもの友禅,2018,Q2,0.16908089904685752,[100]
京都きもの友禅,2018,Q3,-1.2070010843004724,[100]
京都きもの友禅,2018,Q4,-4.395440597702393,[100]
京都きもの友禅,2019,Q1,2.6051531913307002,[100]
京都きもの友禅,2019,Q2,9.07122344041079,[100]
京都きもの友禅,2019,Q3,1.045038145851258,[100]
京都きもの友禅,2019,Q4,-14.41211235723221,[100]
京都きもの友禅,2020,Q1,-40.39926304908553,[100]
京都きもの友禅,2020,Q2,-5.729308842863347,[100]
京都きもの友禅,2020,Q3,0.7441431647013061,[100]
京都きもの友禅,2020,Q4,-10.191786282382303,[100]
京阪ホールディングス,2018,Q1,150.29079645471094,[1]
京阪ホールディングス,2018,Q2,19.981232686462597,[1]
京阪ホールディングス,2018,Q3,75.38117465632152,[1]
京阪ホールディングス,2018,Q4,18.002873530420914,[1]
京阪ホールディングス,2019,Q1,75.07741682914767,[1]
京阪ホールディングス,2019,Q2,62.50234588818554,[1]
京阪ホールディングス,2019,Q3,52.19538706928288,[1]
京阪ホールディングス,2019,Q4,35.97205206476809,[1]
京阪ホールディングス,2020,Q1,-41.65534388002527,[1]
京阪ホールディングス,2020,Q2,9.972169017021937,[1]
京阪ホールディングス,2020,Q3,24.414566192013112,[1]
京阪ホールディングス,2020,Q4,17.560015188365718,[1]
今仙電機製作所,2018,Q1,31.06892806670829,[1000]
今仙電機製作所,2018,Q2,27.851410092356623,[1000]
今仙電機製作所,2018,Q3,26.917941438667043,[1000]
今仙電機製作所,2018,Q4,29.39407761356364,[1000]
今仙電機製作所,2019,Q1,29.720105130132197,[1000]
今仙電機製作所,2019,Q2,27.755269736046053,[1000]
今仙電機製作所,2019,Q3,28.207666848664143,[1000]
今仙電機製作所,2019,Q4,26.266424327077992,[1000]
今仙電機製作所,2020,Q1,0.24286046609009304,[1000]
今仙電機製作所,2020,Q2,-30.78795093950481,[1000]
今仙電機製作所,2020,Q3,-0.2741509440054699,[1000]
今仙電機製作所,2020,Q4,-16.21118415817253,[1000]
任天堂,2018,Q1,95.00065691574386,[1000]
任天堂,2018,Q2,380.3264149660398,[1000]
任天堂,2018,Q3,757.4417351301527,[1000]
任天堂,2018,Q4,-74.22295728759224,[1000]
任天堂,2019,Q1,-70.75562603213712,[1000]
任天堂,2019,Q2,487.5528490642429,[1000]
任天堂,2019,Q3,942.7291219127893,[1000]
任天堂,2019,Q4,566.0983657352459,[1000]
任天堂,2020,Q1,669.2101138231114,[1000]
任天堂,2020,Q2,986.309143824232,[1000]
任天堂,2020,Q3,1413.1228237506389,[1000]
任天堂,2020,Q4,730.5100583157432,[1000]
伊藤忠エネクス,2018,Q1,18.95332441552855,[100]
伊藤忠エネクス,2018,Q2,18.316561542439594,[100]
伊藤忠エネクス,2018,Q3,23.33274184712851,[100]
伊藤忠エネクス,2018,Q4,20.29998170918102,[100]
伊藤忠エネクス,2019,Q1,21.41722890309267,[100]
伊藤忠エネクス,2019,Q2,18.798072886240806,[100]
伊藤忠エネクス,2019,Q3,24.73070332576804,[100]
伊藤忠エネクス,2019,Q4,22.551887472407323,[100]
伊藤忠エネクス,2020,Q1,15.753238528991423,[100]
伊藤忠エネクス,2020,Q2,22.231834479525926,[100]
伊藤忠エネクス,2020,Q3,26.77789264811866,[100]
伊藤忠エネクス,2020,Q4,27.799002445506147,[100]
伊藤忠テクノソリューションズ,2018,Q1,16.003512801116443,[10]
伊藤忠テクノソリューションズ,2018,Q2,28.358684853499277,[10]
伊藤忠テクノソリューションズ,2018,Q3,25.123851543231275,[10]
伊藤忠テクノソリューションズ,2018,Q4,54.29189015631916,[10]
伊藤忠テクノソリューションズ,2019,Q1,19.16357414926748,[10]
伊藤忠テクノソリューションズ,2019,Q2,29.915374630855457,[10]
伊藤忠テクノソリューションズ,2019,Q3,28.654875748123715,[10]
伊藤忠テクノソリューションズ,2019,Q4,52.19392800297365,[10]
伊藤忠テクノソリューションズ,2020,Q1,15.900457560691526,[10]
伊藤忠テクノソリューションズ,2020,Q2,22.61832925870415,[10]
伊藤忠テクノソリューションズ,2020,Q3,27.48467134302606,[10]
伊藤忠テクノソリューションズ,2020,Q4,58.108633142139546,[10]
伯東,2018,Q1,26.801666666666666,[1000]
伯東,2018,Q2,27.80527777777778,[1000]
伯東,2018,Q3,27.880277777777778,[1000]
伯東,2018,Q4,27.922222222222224,[1000]
伯東,2019,Q1,28.016666666666666,[1000]
伯東,2019,Q2,27.96638888888889,[1000]
伯東,2019,Q3,28.108055555555556,[1000]
伯東,2019,Q4,27.882777777777775,[1000]
伯東,2020,Q1,27.188888888888886,[1000]
伯東,2020,Q2,27.328333333333333,[1000]
伯東,2020,Q3,26.945277777777775,[1000]
伯東,2020,Q4,27.560555555555556,[1000]
住友ベークライト,2018,Q1,17.905814016078764,[1]
住友ベークライト,2018,Q2,13.712547509676295,[1]
住友ベークライト,2018,Q3,105.34247417062255,[1]
住友ベークライト,2018,Q4,112.11249478991176,[1]
住友ベークライト,2019,Q1,78.07718746853793,[1]
住友ベークライト,2019,Q2,6.956921903773429,[1]
住友ベークライト,2019,Q3,83.39129319269219,[1]
住友ベークライト,2019,Q4,24.816943642682702,[1]
住友ベークライト,2020,Q1,26.909806014690087,[1]
住友ベークライト,2020,Q2,23.111766318489742,[1]
住友ベークライト,2020,Q3,66.8648202816745,[1]
住友ベークライト,2020,Q4,97.40901545072622,[1]
住友不動産,2018,Q1,102.17277452066946,[10]
住友不動産,2018,Q2,67.44984518923148,[10]
住友不動産,2018,Q3,65.5361845697816,[10]
住友不動産,2018,Q4,25.114657428328698,[10]
住友不動産,2019,Q1,83.44787154776995,[10]
住友不動産,2019,Q2,64.35316459972546,[10]
住友不動産,2019,Q3,51.42487080377708,[10]
住友不動産,2019,Q4,77.37530113594346,[10]
住友不動産,2020,Q1,106.40645834270497,[10]
住友不動産,2020,Q2,60.13859590488351,[10]
住友不動産,2020,Q3,54.94404667781407,[10]
住友不動産,2020,Q4,47.72046078744046,[10]
住友倉庫,2018,Q1,8.500286876088433,[10]
住友倉庫,2018,Q2,9.71916681409403,[10]
住友倉庫,2018,Q3,8.370024571140396,[10]
住友倉庫,2018,Q4,23.639828949237355,[10]
住友倉庫,2019,Q1,31.912266810572135,[10]
住友倉庫,2019,Q2,30.154630033863455,[10]
住友倉庫,2019,Q3,26.234311937200403,[10]
住友倉庫,2019,Q4,25.724848258758193,[10]
住友倉庫,2020,Q1,28.332168703615004,[10]
住友倉庫,2020,Q2,21.250991130690778,[10]
住友倉庫,2020,Q3,31.726137855495004,[10]
住友倉庫,2020,Q4,24.21114311484884,[10]
住友化学,2018,Q1,6.5729961642589965,[1000]
住友化学,2018,Q2,7.107996164258997,[1000]
住友化学,2018,Q3,7.676051719814552,[1000]
住友化学,2018,Q4,8.06382949759233,[1000]
住友化学,2019,Q1,8.329662830925663,[1000]
住友化学,2019,Q2,8.274385053147885,[1000]
住友化学,2019,Q3,8.792162830925664,[1000]
住友化学,2019,Q4,8.729107275370106,[1000]
住友化学,2020,Q1,8.441051719814551,[1000]
住友化学,2020,Q2,8.492162830925663,[1000]
住友化学,2020,Q3,8.468829497592331,[1000]
住友化学,2020,Q4,9.006607275370108,[1000]
住友大阪セメント,2018,Q1,5.724099715498617,[100]
住友大阪セメント,2018,Q2,5.8725000000000005,[100]
住友大阪セメント,2018,Q3,5.912002417370677,[100]
住友大阪セメント,2018,Q4,66.27010821229244,[100]
住友大阪セメント,2019,Q1,68.52844021148405,[100]
住友大阪セメント,2019,Q2,53.78246737012431,[100]
住友大阪セメント,2019,Q3,66.58024310067488,[100]
住友大阪セメント,2019,Q4,77.53699522673102,[100]
