企業名,会計年度,四半期,y_hat_men_i_tuned,best_hyparam
ニッタ,2018,Q4,73.40454032713859,[10.   0.5]
ニッタ,2019,Q1,62.466702085956264,[10.   0.5]
ニッタ,2019,Q2,68.55128865542945,[10.   0.5]
ニッタ,2019,Q3,52.540622834988035,[10.   0.5]
ニッタ,2019,Q4,53.97726809163478,[10.   0.5]
ニッタ,2020,Q1,52.33164491463684,[10.   0.5]
ニッタ,2020,Q2,39.956514315271924,[10.   0.5]
ニッタ,2020,Q3,33.752440478920484,[10.   0.5]
ニッタ,2020,Q4,47.2588481313791,[10.   0.5]
ニッパツ,2018,Q1,17.60863522569889,[0.001 0.   ]
ニッパツ,2018,Q2,23.087705379190652,[0.001 0.   ]
ニッパツ,2018,Q3,38.315565693566114,[0.001 0.   ]
ニッパツ,2018,Q4,2.2754981997111052,[0.001 0.   ]
ニッパツ,2019,Q1,1.8707462363175296,[0.001 0.   ]
ニッパツ,2019,Q2,24.87090951184274,[0.001 0.   ]
ニッパツ,2019,Q3,31.07269340950448,[0.001 0.   ]
ニッパツ,2019,Q4,-51.44605697262982,[0.001 0.   ]
ニッパツ,2020,Q1,-59.462870849891786,[0.001 0.   ]
ニッパツ,2020,Q2,-7.613234699087201,[0.001 0.   ]
ニッパツ,2020,Q3,28.328974617731532,[0.001 0.   ]
ニッパツ,2020,Q4,-19.936438532212122,[0.001 0.   ]
ニップン,2018,Q1,21.19272218634398,[1.e+03 3.e-01]
ニップン,2018,Q2,23.496006337078605,[1.e+03 3.e-01]
ニップン,2018,Q3,24.45877869441137,[1.e+03 3.e-01]
ニップン,2018,Q4,25.257214548931007,[1.e+03 3.e-01]
ニップン,2019,Q1,24.7626425656305,[1.e+03 3.e-01]
ニップン,2019,Q2,23.625685880549916,[1.e+03 3.e-01]
ニップン,2019,Q3,27.145361400290426,[1.e+03 3.e-01]
ニップン,2019,Q4,25.039483466904862,[1.e+03 3.e-01]
ニップン,2020,Q1,23.627631226529715,[1.e+03 3.e-01]
ニップン,2020,Q2,22.99974077776821,[1.e+03 3.e-01]
ニップン,2020,Q3,26.834745347062963,[1.e+03 3.e-01]
ニップン,2020,Q4,24.334447495827106,[1.e+03 3.e-01]
ニフコ,2018,Q1,67.47593315322118,[1000.    0.]
ニフコ,2018,Q2,57.44807772167912,[1000.    0.]
ニフコ,2018,Q3,36.195167845562565,[1000.    0.]
ニフコ,2018,Q4,44.232085355473735,[1000.    0.]
ニフコ,2019,Q1,33.50829561949491,[1000.    0.]
ニフコ,2019,Q2,43.61187794352002,[1000.    0.]
ニフコ,2019,Q3,42.32581967117848,[1000.    0.]
ニフコ,2019,Q4,32.06410318133009,[1000.    0.]
ニフコ,2020,Q1,24.018177558439724,[1000.    0.]
ニフコ,2020,Q2,28.932372599094066,[1000.    0.]
ニフコ,2020,Q3,32.618020294814414,[1000.    0.]
ニフコ,2020,Q4,41.44297229245998,[1000.    0.]
ニプロ,2018,Q1,16.904743354613398,[1.e+04 2.e-01]
ニプロ,2018,Q2,17.107243354613402,[1.e+04 2.e-01]
ニプロ,2018,Q3,16.64779891016896,[1.e+04 2.e-01]
ニプロ,2018,Q4,15.775854465724514,[1.e+04 2.e-01]
ニプロ,2019,Q1,15.770576687946734,[1.e+04 2.e-01]
ニプロ,2019,Q2,15.655298910168957,[1.e+04 2.e-01]
ニプロ,2019,Q3,15.69141002128007,[1.e+04 2.e-01]
ニプロ,2019,Q4,15.866410021280068,[1.e+04 2.e-01]
ニプロ,2020,Q1,12.603076687946738,[1.e+04 2.e-01]
ニプロ,2020,Q2,12.991132243502292,[1.e+04 2.e-01]
ニプロ,2020,Q3,13.277222222222225,[1.e+04 2.e-01]
ニプロ,2020,Q4,13.702222222222222,[1.e+04 2.e-01]
ニホンフラッシュ,2018,Q1,21.445419795838013,[10.  1.]
ニホンフラッシュ,2018,Q2,43.48726646946652,[10.  1.]
ニホンフラッシュ,2018,Q3,57.80777248599455,[10.  1.]
ニホンフラッシュ,2018,Q4,66.02646415529621,[10.  1.]
ニホンフラッシュ,2019,Q1,31.959509738811853,[10.  1.]
ニホンフラッシュ,2019,Q2,52.226821252804136,[10.  1.]
ニホンフラッシュ,2019,Q3,94.14739533126462,[10.  1.]
ニホンフラッシュ,2019,Q4,86.03488967848305,[10.  1.]
ニホンフラッシュ,2020,Q1,16.645830962386594,[10.  1.]
ニホンフラッシュ,2020,Q2,32.33082309456415,[10.  1.]
ニホンフラッシュ,2020,Q3,44.17675193999946,[10.  1.]
ニホンフラッシュ,2020,Q4,43.886389066956966,[10.  1.]
ネットワンシステムズ,2018,Q1,8.271010878876806,[1.e+04 1.e+00]
ネットワンシステムズ,2018,Q2,16.255874783765826,[1.e+04 1.e+00]
ネットワンシステムズ,2018,Q3,-4.920912069264578,[1.e+04 1.e+00]
ネットワンシステムズ,2018,Q4,26.379136243934823,[1.e+04 1.e+00]
ネットワンシステムズ,2019,Q1,20.73531775415843,[1.e+04 1.e+00]
ネットワンシステムズ,2019,Q2,18.490696097419356,[1.e+04 1.e+00]
ネットワンシステムズ,2019,Q3,11.626900745243312,[1.e+04 1.e+00]
ネットワンシステムズ,2019,Q4,24.06163310704551,[1.e+04 1.e+00]
ネットワンシステムズ,2020,Q1,4.453637678284327,[1.e+04 1.e+00]
ネットワンシステムズ,2020,Q2,15.096173278468118,[1.e+04 1.e+00]
ネットワンシステムズ,2020,Q3,19.486177711893546,[1.e+04 1.e+00]
ネットワンシステムズ,2020,Q4,38.44388268609796,[1.e+04 1.e+00]
ネツレン,2018,Q1,17.26708828342488,[100.    0.1]
ネツレン,2018,Q2,18.205259837639975,[100.    0.1]
ネツレン,2018,Q3,16.829636359498604,[100.    0.1]
ネツレン,2018,Q4,13.380569386707235,[100.    0.1]
ネツレン,2019,Q1,5.02887893524583,[100.    0.1]
ネツレン,2019,Q2,12.80734054044659,[100.    0.1]
ネツレン,2019,Q3,10.817103411417435,[100.    0.1]
ネツレン,2019,Q4,7.749396685693657,[100.    0.1]
ネツレン,2020,Q1,5.860742228335731,[100.    0.1]
ネツレン,2020,Q2,4.688540453768681,[100.    0.1]
ネツレン,2020,Q3,5.626740619584119,[100.    0.1]
ネツレン,2020,Q4,6.705433146119248,[100.    0.1]
ノジマ,2018,Q1,51.39428524506278,[1.e+04 3.e-01]
ノジマ,2018,Q2,52.88582023494465,[1.e+04 3.e-01]
ノジマ,2018,Q3,55.34181606646265,[1.e+04 3.e-01]
ノジマ,2018,Q4,56.214750614554475,[1.e+04 3.e-01]
ノジマ,2019,Q1,57.06521633748165,[1.e+04 3.e-01]
ノジマ,2019,Q2,59.79700643573429,[1.e+04 3.e-01]
ノジマ,2019,Q3,71.64460043674742,[1.e+04 3.e-01]
ノジマ,2019,Q4,83.1264222239271,[1.e+04 3.e-01]
ノジマ,2020,Q1,67.88215084885245,[1.e+04 3.e-01]
ノジマ,2020,Q2,70.3624047162355,[1.e+04 3.e-01]
ノジマ,2020,Q3,136.98172110126066,[1.e+04 3.e-01]
ノジマ,2020,Q4,144.96694310586875,[1.e+04 3.e-01]
ノリタケカンパニーリミテド,2018,Q1,420.307398057984,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2018,Q2,365.4708354890997,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2018,Q3,370.79862198898275,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2018,Q4,382.3867446917587,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2019,Q1,298.5255089092911,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2019,Q2,187.30506226238197,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2019,Q3,87.68797953819967,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2019,Q4,111.60617364740656,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2020,Q1,14.391046695594646,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2020,Q2,-42.65119053844538,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2020,Q3,-32.439680354271644,[1.e+03 4.e-01]
ノリタケカンパニーリミテド,2020,Q4,115.02269697758257,[1.e+03 4.e-01]
ハイマックス,2018,Q1,32.75906840176883,[10.  1.]
ハイマックス,2018,Q2,35.26759967917728,[10.  1.]
ハイマックス,2018,Q3,49.64715629576328,[10.  1.]
ハイマックス,2018,Q4,30.770285691484585,[10.  1.]
ハイマックス,2019,Q1,26.026204630129456,[10.  1.]
ハイマックス,2019,Q2,14.334203058200625,[10.  1.]
ハイマックス,2019,Q3,40.54126887384126,[10.  1.]
ハイマックス,2019,Q4,44.56491446752103,[10.  1.]
ハイマックス,2020,Q1,37.6690597020131,[10.  1.]
ハイマックス,2020,Q2,36.96933235787617,[10.  1.]
ハイマックス,2020,Q3,24.200558066245566,[10.  1.]
ハイマックス,2020,Q4,7.414653200781711,[10.  1.]
ハウス食品グループ本社,2018,Q1,13.896395431957869,[1000.    0.]
ハウス食品グループ本社,2018,Q2,34.07188351392552,[1000.    0.]
ハウス食品グループ本社,2018,Q3,50.61257717219176,[1000.    0.]
ハウス食品グループ本社,2018,Q4,13.212599926152375,[1000.    0.]
ハウス食品グループ本社,2019,Q1,25.78238479694945,[1000.    0.]
ハウス食品グループ本社,2019,Q2,24.20888857287693,[1000.    0.]
ハウス食品グループ本社,2019,Q3,53.03329072921411,[1000.    0.]
ハウス食品グループ本社,2019,Q4,16.5680085435095,[1000.    0.]
ハウス食品グループ本社,2020,Q1,15.677704111336777,[1000.    0.]
ハウス食品グループ本社,2020,Q2,32.02149677468082,[1000.    0.]
ハウス食品グループ本社,2020,Q3,63.79872163150675,[1000.    0.]
ハウス食品グループ本社,2020,Q4,15.979071532338121,[1000.    0.]
ハピネット,2018,Q1,38.871146995101576,[10.   0.6]
ハピネット,2018,Q2,64.56991500068548,[10.   0.6]
ハピネット,2018,Q3,98.42748008151926,[10.   0.6]
ハピネット,2018,Q4,-17.19887112227689,[10.   0.6]
ハピネット,2019,Q1,19.007459135325398,[10.   0.6]
ハピネット,2019,Q2,30.28745884647097,[10.   0.6]
ハピネット,2019,Q3,27.8599761844619,[10.   0.6]
ハピネット,2019,Q4,-20.88521264589274,[10.   0.6]
ハピネット,2020,Q1,20.047059910531136,[10.   0.6]
ハピネット,2020,Q2,37.30247350625342,[10.   0.6]
ハピネット,2020,Q3,78.11694591323435,[10.   0.6]
ハピネット,2020,Q4,-8.89950626841675,[10.   0.6]
ハマキョウレックス,2018,Q1,74.70933834301897,[10.  1.]
ハマキョウレックス,2018,Q2,71.09369719565846,[10.  1.]
ハマキョウレックス,2018,Q3,98.73401586926863,[10.  1.]
ハマキョウレックス,2018,Q4,70.17412515731921,[10.  1.]
ハマキョウレックス,2019,Q1,80.2120579917682,[10.  1.]
ハマキョウレックス,2019,Q2,78.47288515684926,[10.  1.]
ハマキョウレックス,2019,Q3,89.1129775507201,[10.  1.]
ハマキョウレックス,2019,Q4,64.27227836430818,[10.  1.]
ハマキョウレックス,2020,Q1,79.71573598860212,[10.  1.]
ハマキョウレックス,2020,Q2,82.9987014437996,[10.  1.]
ハマキョウレックス,2020,Q3,100.688327427533,[10.  1.]
ハマキョウレックス,2020,Q4,84.887269056596,[10.  1.]
ハリマ化成グループ,2018,Q1,17.219951741353853,[100.    0.5]
ハリマ化成グループ,2018,Q2,25.674648476738383,[100.    0.5]
ハリマ化成グループ,2018,Q3,31.18426210296578,[100.    0.5]
ハリマ化成グループ,2018,Q4,25.458302631345937,[100.    0.5]
ハリマ化成グループ,2019,Q1,36.901941285607165,[100.    0.5]
ハリマ化成グループ,2019,Q2,18.692183844019333,[100.    0.5]
ハリマ化成グループ,2019,Q3,33.86054403161806,[100.    0.5]
ハリマ化成グループ,2019,Q4,4.054925528560453,[100.    0.5]
ハリマ化成グループ,2020,Q1,13.167857508272666,[100.    0.5]
ハリマ化成グループ,2020,Q2,-0.4216520240234729,[100.    0.5]
ハリマ化成グループ,2020,Q3,22.416103576422042,[100.    0.5]
ハリマ化成グループ,2020,Q4,14.223747298139116,[100.    0.5]
ハークスレイ,2018,Q1,26.04762158886712,[100.   0.]
ハークスレイ,2018,Q2,22.442710675914654,[100.   0.]
ハークスレイ,2018,Q3,21.490380442346734,[100.   0.]
ハークスレイ,2018,Q4,0.5885028375816539,[100.   0.]
ハークスレイ,2019,Q1,-4.19097364090816,[100.   0.]
ハークスレイ,2019,Q2,7.579418606471538,[100.   0.]
ハークスレイ,2019,Q3,57.935828263563536,[100.   0.]
ハークスレイ,2019,Q4,30.205595607510748,[100.   0.]
ハークスレイ,2020,Q1,12.940330450196445,[100.   0.]
ハークスレイ,2020,Q2,26.659204367756477,[100.   0.]
ハークスレイ,2020,Q3,59.455244466985405,[100.   0.]
ハークスレイ,2020,Q4,-162.4812819749672,[100.   0.]
ハードオフコーポレーション,2018,Q1,12.037237042375125,[10.   0.6]
ハードオフコーポレーション,2018,Q2,4.394885930271368,[10.   0.6]
ハードオフコーポレーション,2018,Q3,15.965865053599032,[10.   0.6]
ハードオフコーポレーション,2018,Q4,4.830129070071848,[10.   0.6]
ハードオフコーポレーション,2019,Q1,6.338693774332162,[10.   0.6]
ハードオフコーポレーション,2019,Q2,-2.165483334646888,[10.   0.6]
ハードオフコーポレーション,2019,Q3,2.4040173121957213,[10.   0.6]
ハードオフコーポレーション,2019,Q4,-2.6952408821840095,[10.   0.6]
ハードオフコーポレーション,2020,Q1,1.5302292821660544,[10.   0.6]
ハードオフコーポレーション,2020,Q2,5.4052350953116814,[10.   0.6]
ハードオフコーポレーション,2020,Q3,10.563599882356057,[10.   0.6]
ハードオフコーポレーション,2020,Q4,0.26814111520584527,[10.   0.6]
バルカー,2018,Q1,68.00557445769553,[1.  0.6]
バルカー,2018,Q2,60.462665387187506,[1.  0.6]
バルカー,2018,Q3,55.45952102584908,[1.  0.6]
バルカー,2018,Q4,51.50652826313933,[1.  0.6]
バルカー,2019,Q1,72.48337695798435,[1.  0.6]
バルカー,2019,Q2,41.81996912882536,[1.  0.6]
バルカー,2019,Q3,32.603985241638306,[1.  0.6]
バルカー,2019,Q4,39.76506222555989,[1.  0.6]
バルカー,2020,Q1,42.86104638448282,[1.  0.6]
バルカー,2020,Q2,25.606493849346787,[1.  0.6]
バルカー,2020,Q3,22.97410089065453,[1.  0.6]
バルカー,2020,Q4,45.84508610474716,[1.  0.6]
バローホールディングス,2018,Q1,49.38783150260451,[0.001 0.8  ]
バローホールディングス,2018,Q2,36.56908895116794,[0.001 0.8  ]
バローホールディングス,2018,Q3,49.2024004490454,[0.001 0.8  ]
バローホールディングス,2018,Q4,209.8871638392443,[0.001 0.8  ]
バローホールディングス,2019,Q1,-17.552216043255612,[0.001 0.8  ]
バローホールディングス,2019,Q2,3.212148862315189,[0.001 0.8  ]
バローホールディングス,2019,Q3,25.25712619850492,[0.001 0.8  ]
バローホールディングス,2019,Q4,-93.83679082848266,[0.001 0.8  ]
バローホールディングス,2020,Q1,140.03632963334803,[0.001 0.8  ]
バローホールディングス,2020,Q2,104.22393317908018,[0.001 0.8  ]
バローホールディングス,2020,Q3,67.60286876449436,[0.001 0.8  ]
バローホールディングス,2020,Q4,38.04401033426029,[0.001 0.8  ]
バンダイナムコホールディングス,2018,Q1,42.23313128246031,[10.  1.]
バンダイナムコホールディングス,2018,Q2,87.44816910148613,[10.  1.]
バンダイナムコホールディングス,2018,Q3,95.96808246507419,[10.  1.]
バンダイナムコホールディングス,2018,Q4,38.789645195267454,[10.  1.]
バンダイナムコホールディングス,2019,Q1,82.49671637567079,[10.  1.]
バンダイナムコホールディングス,2019,Q2,84.67553926220094,[10.  1.]
バンダイナムコホールディングス,2019,Q3,74.13193471493315,[10.  1.]
バンダイナムコホールディングス,2019,Q4,17.8667139337495,[10.  1.]
バンダイナムコホールディングス,2020,Q1,73.70488896410575,[10.  1.]
バンダイナムコホールディングス,2020,Q2,84.95722733325942,[10.  1.]
バンダイナムコホールディングス,2020,Q3,81.52536170806472,[10.  1.]
バンダイナムコホールディングス,2020,Q4,21.221376851164592,[10.  1.]
バンドー化学,2018,Q1,35.09766218830809,[0.1 0.8]
バンドー化学,2018,Q2,32.09538419162392,[0.1 0.8]
バンドー化学,2018,Q3,32.1161017621449,[0.1 0.8]
バンドー化学,2018,Q4,18.712205202289844,[0.1 0.8]
バンドー化学,2019,Q1,28.024613609278255,[0.1 0.8]
バンドー化学,2019,Q2,14.273097652985118,[0.1 0.8]
バンドー化学,2019,Q3,17.02255881211265,[0.1 0.8]
バンドー化学,2019,Q4,-0.8982266613565599,[0.1 0.8]
バンドー化学,2020,Q1,-6.978337843457847,[0.1 0.8]
バンドー化学,2020,Q2,54.05903204338176,[0.1 0.8]
バンドー化学,2020,Q3,21.804456745012807,[0.1 0.8]
バンドー化学,2020,Q4,-39.093413387362396,[0.1 0.8]
パイオラックス,2018,Q1,43.0098078717631,[10.   0.5]
パイオラックス,2018,Q2,56.97166760791595,[10.   0.5]
パイオラックス,2018,Q3,55.223067591787014,[10.   0.5]
パイオラックス,2018,Q4,39.56467618160259,[10.   0.5]
パイオラックス,2019,Q1,43.90456217427021,[10.   0.5]
パイオラックス,2019,Q2,45.053040583805995,[10.   0.5]
パイオラックス,2019,Q3,40.35474754548449,[10.   0.5]
パイオラックス,2019,Q4,28.149817220789203,[10.   0.5]
パイオラックス,2020,Q1,11.920790075344463,[10.   0.5]
パイオラックス,2020,Q2,4.99800742206839,[10.   0.5]
パイオラックス,2020,Q3,58.70687844835723,[10.   0.5]
パイオラックス,2020,Q4,42.3766776600515,[10.   0.5]
パスコ,2018,Q1,-0.736319998301588,[1.e+03 2.e-01]
パスコ,2018,Q2,0.8795359216339369,[1.e+03 2.e-01]
パスコ,2018,Q3,13.439363682685558,[1.e+03 2.e-01]
パスコ,2018,Q4,71.2518441573171,[1.e+03 2.e-01]
パスコ,2019,Q1,38.730955347789596,[1.e+03 2.e-01]
パスコ,2019,Q2,-54.348306572419496,[1.e+03 2.e-01]
パスコ,2019,Q3,84.70220749982141,[1.e+03 2.e-01]
パスコ,2019,Q4,108.77563807466467,[1.e+03 2.e-01]
パスコ,2020,Q1,6.097492586332546,[1.e+03 2.e-01]
パスコ,2020,Q2,58.46128453209444,[1.e+03 2.e-01]
パスコ,2020,Q3,92.27833496427127,[1.e+03 2.e-01]
パスコ,2020,Q4,100.50207573629176,[1.e+03 2.e-01]
パナソニック,2018,Q1,12.157114538389017,[1.e+03 7.e-01]
パナソニック,2018,Q2,0.8496325843382735,[1.e+03 7.e-01]
パナソニック,2018,Q3,2.097489259906034,[1.e+03 7.e-01]
パナソニック,2018,Q4,-3.261650195856383,[1.e+03 7.e-01]
パナソニック,2019,Q1,4.806383302862706,[1.e+03 7.e-01]
パナソニック,2019,Q2,9.712188441035984,[1.e+03 7.e-01]
パナソニック,2019,Q3,-0.8040108306265523,[1.e+03 7.e-01]
パナソニック,2019,Q4,-3.814061488963901,[1.e+03 7.e-01]
パナソニック,2020,Q1,5.056414471618183,[1.e+03 7.e-01]
パナソニック,2020,Q2,-1.7838051192014248,[1.e+03 7.e-01]
パナソニック,2020,Q3,-4.6033955523562184,[1.e+03 7.e-01]
パナソニック,2020,Q4,13.950721569322674,[1.e+03 7.e-01]
ヒロセ電機,2018,Q1,86.72000825354506,[100.   1.]
ヒロセ電機,2018,Q2,152.86640940862316,[100.   1.]
ヒロセ電機,2018,Q3,146.3165409204109,[100.   1.]
ヒロセ電機,2018,Q4,78.54452411674805,[100.   1.]
ヒロセ電機,2019,Q1,115.75528587654,[100.   1.]
ヒロセ電機,2019,Q2,136.8539667595386,[100.   1.]
ヒロセ電機,2019,Q3,118.30901262484335,[100.   1.]
ヒロセ電機,2019,Q4,84.88734541641665,[100.   1.]
ヒロセ電機,2020,Q1,108.00222775444772,[100.   1.]
ヒロセ電機,2020,Q2,147.9123766075855,[100.   1.]
ヒロセ電機,2020,Q3,167.71227140509234,[100.   1.]
ヒロセ電機,2020,Q4,141.32565339263894,[100.   1.]
ビオフェルミン製薬,2018,Q1,66.83330966922463,[1. 1.]
ビオフェルミン製薬,2018,Q2,51.23277811940207,[1. 1.]
ビオフェルミン製薬,2018,Q3,34.431190490010394,[1. 1.]
ビオフェルミン製薬,2018,Q4,42.31124558236279,[1. 1.]
ビオフェルミン製薬,2019,Q1,40.58071395057343,[1. 1.]
ビオフェルミン製薬,2019,Q2,57.05752569299615,[1. 1.]
ビオフェルミン製薬,2019,Q3,71.10459018933163,[1. 1.]
ビオフェルミン製薬,2019,Q4,22.0145904736511,[1. 1.]
ビオフェルミン製薬,2020,Q1,55.550121734610016,[1. 1.]
ビオフェルミン製薬,2020,Q2,31.521458201729914,[1. 1.]
ビオフェルミン製薬,2020,Q3,47.22151582570428,[1. 1.]
ビオフェルミン製薬,2020,Q4,-1.5934324664623363,[1. 1.]
ビジネスエンジニアリング,2018,Q1,28.19466058264645,[0.01 0.9 ]
ビジネスエンジニアリング,2018,Q2,27.32432141334155,[0.01 0.9 ]
ビジネスエンジニアリング,2018,Q3,26.58630995254927,[0.01 0.9 ]
ビジネスエンジニアリング,2018,Q4,27.35531781208769,[0.01 0.9 ]
ビジネスエンジニアリング,2019,Q1,45.626842253751065,[0.01 0.9 ]
ビジネスエンジニアリング,2019,Q2,51.27957336846042,[0.01 0.9 ]
ビジネスエンジニアリング,2019,Q3,34.489574849968506,[0.01 0.9 ]
ビジネスエンジニアリング,2019,Q4,21.096857462351245,[0.01 0.9 ]
ビジネスエンジニアリング,2020,Q1,69.21230355812683,[0.01 0.9 ]
ビジネスエンジニアリング,2020,Q2,58.405880225281315,[0.01 0.9 ]
ビジネスエンジニアリング,2020,Q3,47.34017878589412,[0.01 0.9 ]
ビジネスエンジニアリング,2020,Q4,29.89818631795987,[0.01 0.9 ]
ビジネスブレイン太田昭和,2018,Q1,15.283369810435708,[100.    0.3]
ビジネスブレイン太田昭和,2018,Q2,48.92987923528519,[100.    0.3]
ビジネスブレイン太田昭和,2018,Q3,34.32581965298213,[100.    0.3]
ビジネスブレイン太田昭和,2018,Q4,48.54675630284342,[100.    0.3]
ビジネスブレイン太田昭和,2019,Q1,34.0146119290141,[100.    0.3]
ビジネスブレイン太田昭和,2019,Q2,52.205342628298055,[100.    0.3]
ビジネスブレイン太田昭和,2019,Q3,47.23396121929984,[100.    0.3]
ビジネスブレイン太田昭和,2019,Q4,50.49317360308733,[100.    0.3]
ビジネスブレイン太田昭和,2020,Q1,42.42680689222479,[100.    0.3]
ビジネスブレイン太田昭和,2020,Q2,32.92908085949197,[100.    0.3]
ビジネスブレイン太田昭和,2020,Q3,37.99411077892003,[100.    0.3]
ビジネスブレイン太田昭和,2020,Q4,30.236179339699657,[100.    0.3]
ビジネス・ブレークスルー,2018,Q1,5.188012046119062,[10000.     0.]
ビジネス・ブレークスルー,2018,Q2,2.7828435264108795,[10000.     0.]
ビジネス・ブレークスルー,2018,Q3,0.45123232433856053,[10000.     0.]
ビジネス・ブレークスルー,2018,Q4,4.4562517449455745,[10000.     0.]
