企業名,会計年度,四半期,y_hat_mlm3
アルプス物流,2020,Q4,16.91734051386989
アンリツ,2018,Q1,4.808948933404395
アンリツ,2018,Q2,8.390123828346873
アンリツ,2018,Q3,7.108479834638274
アンリツ,2018,Q4,8.995669763891783
アンリツ,2019,Q1,12.944217379847714
アンリツ,2019,Q2,9.927735057246025
アンリツ,2019,Q3,14.343775009795934
アンリツ,2019,Q4,18.91457926421633
アンリツ,2020,Q1,20.607479738824054
アンリツ,2020,Q2,23.03966044426943
アンリツ,2020,Q3,29.991895843748807
アンリツ,2020,Q4,29.504174146296464
アートネイチャー,2018,Q1,27.922572430786545
アートネイチャー,2018,Q2,11.87340167837192
アートネイチャー,2018,Q3,6.805216927630227
アートネイチャー,2018,Q4,19.684379909830454
アートネイチャー,2019,Q1,7.374670123205419
アートネイチャー,2019,Q2,19.167494270232453
アートネイチャー,2019,Q3,3.4968049819092926
アートネイチャー,2019,Q4,32.10349304925916
アートネイチャー,2020,Q1,34.08061897856726
アートネイチャー,2020,Q2,40.52230383464246
アートネイチャー,2020,Q3,-21.779218919390814
アートネイチャー,2020,Q4,10.180006137195619
アーレスティ,2018,Q1,23.524042942437745
アーレスティ,2018,Q2,-6.2197839900427425
アーレスティ,2018,Q3,48.314994330411764
アーレスティ,2018,Q4,21.99569969156346
アーレスティ,2019,Q1,13.78794837203759
アーレスティ,2019,Q2,-6.919571112940503
アーレスティ,2019,Q3,29.546552701229302
アーレスティ,2019,Q4,48.715199328702056
アーレスティ,2020,Q1,54.08158640931424
アーレスティ,2020,Q2,-73.5210568631561
アーレスティ,2020,Q3,18.137486474824243
アーレスティ,2020,Q4,169.72335980299877
イエローハット,2018,Q1,63.24091794630525
イエローハット,2018,Q2,63.00767364091547
イエローハット,2018,Q3,129.27554747728465
イエローハット,2018,Q4,55.215137133290085
イエローハット,2019,Q1,55.40546675242916
イエローハット,2019,Q2,70.86913102988183
イエローハット,2019,Q3,162.50349368999758
イエローハット,2019,Q4,51.78212234030798
イエローハット,2020,Q1,52.07409364324985
イエローハット,2020,Q2,48.49880156585118
イエローハット,2020,Q3,66.51663590635849
イエローハット,2020,Q4,-498.3958430638331
イソライト工業,2018,Q1,19.39189492575227
イソライト工業,2018,Q2,21.139133119459274
イソライト工業,2018,Q3,20.872988825420634
イソライト工業,2018,Q4,23.612174514022186
イソライト工業,2019,Q1,-6.173457153012578
イソライト工業,2019,Q2,18.095785248422516
イソライト工業,2019,Q3,6.70678882295843
イソライト工業,2019,Q4,21.10701649383104
イソライト工業,2020,Q1,12.910599188730899
イソライト工業,2020,Q2,19.96033791061373
イソライト工業,2020,Q3,5.14737412867288
イソライト工業,2020,Q4,4.835496387192109
イチカワ,2018,Q1,4.77916440699255
イチカワ,2018,Q2,2.923120144093673
イチカワ,2018,Q3,0.4368895578802494
イチカワ,2018,Q4,18.737610415249492
イチカワ,2019,Q1,1.2798894343617349
イチカワ,2019,Q2,-0.9156054639951208
イチカワ,2019,Q3,68.38854854945592
イチカワ,2019,Q4,4.9660017844121
イチカワ,2020,Q1,9.65907793105464
イチカワ,2020,Q2,14.742016987638635
イチカワ,2020,Q3,2.6179864645155817
イチカワ,2020,Q4,3.6732213013183923
イチケン,2018,Q1,190.4679591754168
イチケン,2018,Q2,41.190571313300495
イチケン,2018,Q3,587.1360048695869
イチケン,2018,Q4,130.48482605799336
イチケン,2019,Q1,949.6607389527999
イチケン,2019,Q2,144.48146576893282
イチケン,2019,Q3,134.918626985125
イチケン,2019,Q4,46.50868872386718
イチケン,2020,Q1,-132.21401425195177
イチケン,2020,Q2,-21.565584568146733
イチケン,2020,Q3,102.92276873946548
イチケン,2020,Q4,151.3796660502744
イチネンホールディングス,2018,Q1,52.27950662687823
イチネンホールディングス,2018,Q2,52.892084979842366
イチネンホールディングス,2018,Q3,35.3953373748725
イチネンホールディングス,2018,Q4,56.524084746079154
イチネンホールディングス,2019,Q1,47.55270927320697
イチネンホールディングス,2019,Q2,98.27139237280414
イチネンホールディングス,2019,Q3,45.01315425941635
イチネンホールディングス,2019,Q4,49.40144933057917
イチネンホールディングス,2020,Q1,40.997156918350015
イチネンホールディングス,2020,Q2,52.0773578367353
イチネンホールディングス,2020,Q3,33.71583085247178
イチネンホールディングス,2020,Q4,40.77643243443367
イノテック,2018,Q1,17.27355460494757
イノテック,2018,Q2,22.50260369573246
イノテック,2018,Q3,33.08397406533325
イノテック,2018,Q4,50.01634882872918
イノテック,2019,Q1,0.46088457891573853
イノテック,2019,Q2,21.301715549602534
イノテック,2019,Q3,55.22138790988407
イノテック,2019,Q4,33.7628504748074
イノテック,2020,Q1,32.97997427059134
イノテック,2020,Q2,25.887836901886033
イノテック,2020,Q3,31.430146019083395
イノテック,2020,Q4,28.069572854672543
イビデン,2018,Q1,-13.632956614948398
イビデン,2018,Q2,-9.433301690474309
イビデン,2018,Q3,-18.66979590260371
イビデン,2018,Q4,-35.00008122276677
イビデン,2019,Q1,-43.170070683383074
イビデン,2019,Q2,-13.567144654372441
イビデン,2019,Q3,-28.35517909579221
イビデン,2019,Q4,-3.7964901159125475
イビデン,2020,Q1,-5.401522155038265
イビデン,2020,Q2,18.732814269036794
イビデン,2020,Q3,2.621136157958631
イビデン,2020,Q4,19.304763300171317
イフジ産業,2018,Q1,3.9499197173366554
イフジ産業,2018,Q2,9.04253295791942
イフジ産業,2018,Q3,14.35187345557015
イフジ産業,2018,Q4,15.21016493764894
イフジ産業,2019,Q1,13.3616798777864
イフジ産業,2019,Q2,13.753593231289244
イフジ産業,2019,Q3,22.131662793071104
イフジ産業,2019,Q4,7.245393612502433
イフジ産業,2020,Q1,17.542956844172522
イフジ産業,2020,Q2,14.174373564018538
イフジ産業,2020,Q3,28.33444246867748
イフジ産業,2020,Q4,21.29543920567778
イリソ電子工業,2018,Q1,83.24124547995655
イリソ電子工業,2018,Q2,51.57378301946022
イリソ電子工業,2018,Q3,59.351991994670755
イリソ電子工業,2018,Q4,38.68413957321724
イリソ電子工業,2019,Q1,8.990191488363536
イリソ電子工業,2019,Q2,60.701931600871404
イリソ電子工業,2019,Q3,48.09334456484926
イリソ電子工業,2019,Q4,120.47720679461843
イリソ電子工業,2020,Q1,36.01629176374977
イリソ電子工業,2020,Q2,-11.861145800271913
イリソ電子工業,2020,Q3,14.215505475189076
イリソ電子工業,2020,Q4,46.18839878519205
インターネットイニシアティブ,2018,Q1,-64.48931664423435
インターネットイニシアティブ,2018,Q2,-140.87926485591743
インターネットイニシアティブ,2018,Q3,-163.5563654840371
インターネットイニシアティブ,2018,Q4,-417.6055068118076
インターネットイニシアティブ,2019,Q1,-292.61565021262504
インターネットイニシアティブ,2019,Q2,-451.562641855111
インターネットイニシアティブ,2019,Q3,-538.6465624844423
インターネットイニシアティブ,2019,Q4,346.53918256348334
インターネットイニシアティブ,2020,Q1,147.6606178723814
インターネットイニシアティブ,2020,Q2,-19.551252954584015
インターネットイニシアティブ,2020,Q3,15.39932227700558
インターネットイニシアティブ,2020,Q4,35.045852337322685
インフォコム,2018,Q1,-53.893627444055625
インフォコム,2018,Q2,14.875889231666406
インフォコム,2018,Q3,-49.76019148722912
インフォコム,2018,Q4,6.485185537692246
インフォコム,2019,Q1,-34.65930952022086
インフォコム,2019,Q2,-53.330012359492
インフォコム,2019,Q3,-32.7342415792657
インフォコム,2019,Q4,-68.54578831046433
インフォコム,2020,Q1,-14.023919545728745
インフォコム,2020,Q2,-9.652306193762456
インフォコム,2020,Q3,-60.59257950571282
インフォコム,2020,Q4,-393.6600239861
インプレスホールディングス,2018,Q1,4.193940920337468
インプレスホールディングス,2018,Q2,10.455062513321195
インプレスホールディングス,2018,Q3,12.271897984462953
インプレスホールディングス,2018,Q4,-3.682392964212255
インプレスホールディングス,2019,Q1,0.5624369687308217
インプレスホールディングス,2019,Q2,3.7776398379989473
インプレスホールディングス,2019,Q3,17.727600104008047
インプレスホールディングス,2019,Q4,-9.020835160116121
インプレスホールディングス,2020,Q1,0.7336618823373442
インプレスホールディングス,2020,Q2,13.570114895810953
インプレスホールディングス,2020,Q3,18.107078457351193
インプレスホールディングス,2020,Q4,-1.2447852807317474
イーグル工業,2018,Q1,88.42159500863221
イーグル工業,2018,Q2,33.67148174746251
イーグル工業,2018,Q3,81.84191592194475
イーグル工業,2018,Q4,52.98511401519204
イーグル工業,2019,Q1,41.859015295830886
イーグル工業,2019,Q2,47.72802528725174
イーグル工業,2019,Q3,33.12182765558305
イーグル工業,2019,Q4,29.85762847578917
イーグル工業,2020,Q1,7.234072668179579
イーグル工業,2020,Q2,-11.296390036538241
イーグル工業,2020,Q3,-48.29621595335243
イーグル工業,2020,Q4,1.7946102932139638
ウシオ電機,2018,Q1,21.476307266888995
ウシオ電機,2018,Q2,8.74792340903835
ウシオ電機,2018,Q3,7.710515691984426
ウシオ電機,2018,Q4,28.19885092020519
ウシオ電機,2019,Q1,-6.8348294194523405
ウシオ電機,2019,Q2,-4.219057495356282
ウシオ電機,2019,Q3,11.14878231073066
ウシオ電機,2019,Q4,18.05178385781113
ウシオ電機,2020,Q1,12.065390090489771
ウシオ電機,2020,Q2,27.426679783996008
ウシオ電機,2020,Q3,24.23015695570922
ウシオ電機,2020,Q4,36.31601387442072
ウッドワン,2018,Q1,-5.706155120978252
ウッドワン,2018,Q2,-5.6647597074607745
ウッドワン,2018,Q3,-108.83523806377613
ウッドワン,2018,Q4,14.97025794472657
ウッドワン,2019,Q1,-32.15566918015804
ウッドワン,2019,Q2,13.851460422518926
ウッドワン,2019,Q3,80.14921538139043
ウッドワン,2019,Q4,24.835529687875635
ウッドワン,2020,Q1,21.963264970198395
ウッドワン,2020,Q2,32.21774321880207
ウッドワン,2020,Q3,31.158726296516193
ウッドワン,2020,Q4,44.68111397373923
エア・ウォーター,2018,Q1,35.75966903866163
エア・ウォーター,2018,Q2,35.022160767009154
エア・ウォーター,2018,Q3,36.711992628832945
エア・ウォーター,2018,Q4,24.49684301413572
エア・ウォーター,2019,Q1,32.063741937866496
エア・ウォーター,2019,Q2,36.12790799332862
エア・ウォーター,2019,Q3,35.50708206022625
エア・ウォーター,2019,Q4,40.60385810991272
エア・ウォーター,2020,Q1,38.92070948987475
エア・ウォーター,2020,Q2,37.56328972136697
エア・ウォーター,2020,Q3,44.811466997284185
エア・ウォーター,2020,Q4,24.721793765267364
エイチワン,2018,Q1,54.45397021848726
エイチワン,2018,Q2,21.835448390171337
エイチワン,2018,Q3,-4.629319263384332
エイチワン,2018,Q4,26.798057333804195
エイチワン,2019,Q1,15.111390309845206
エイチワン,2019,Q2,22.699012781772353
エイチワン,2019,Q3,26.114748687502725
エイチワン,2019,Q4,39.95425093027913
エイチワン,2020,Q1,40.29516047793652
エイチワン,2020,Q2,-3.4835603753108444
エイチワン,2020,Q3,69.43719512127177
エイチワン,2020,Q4,-14.416698285947632
エイチ・ツー・オー　リテイリン,2018,Q1,25.82237080254862
エイチ・ツー・オー　リテイリン,2018,Q2,16.879826696371254
エイチ・ツー・オー　リテイリン,2018,Q3,84.86042011218325
エイチ・ツー・オー　リテイリン,2018,Q4,2.0909062692225575
エイチ・ツー・オー　リテイリン,2019,Q1,4.532199293479188
エイチ・ツー・オー　リテイリン,2019,Q2,-14.848235822666695
エイチ・ツー・オー　リテイリン,2019,Q3,37.4357067919137
エイチ・ツー・オー　リテイリン,2019,Q4,-22.476392986206378
エイチ・ツー・オー　リテイリン,2020,Q1,17.411711356010528
エイチ・ツー・オー　リテイリン,2020,Q2,-83.54447496581759
エイチ・ツー・オー　リテイリン,2020,Q3,-96.31701396521271
エイチ・ツー・オー　リテイリン,2020,Q4,-108.77109771446123
エイベックス,2018,Q1,19.20650618134721
エイベックス,2018,Q2,-1.435480028537711
エイベックス,2018,Q3,17.549572343949535
エイベックス,2018,Q4,40.35742524543565
エイベックス,2019,Q1,2.774601766772605
エイベックス,2019,Q2,56.26381126157867
エイベックス,2019,Q3,15.697219409752165
エイベックス,2019,Q4,16.57058808010993
エイベックス,2020,Q1,11.768682809530446
エイベックス,2020,Q2,-20.436897332291977
エイベックス,2020,Q3,23.907333956736977
エイベックス,2020,Q4,0.8419204819651895
エクセディ,2018,Q1,91.73722962377263
エクセディ,2018,Q2,90.49381061879183
エクセディ,2018,Q3,87.32234106039255
エクセディ,2018,Q4,76.0614908360073
エクセディ,2019,Q1,62.73783497132257
エクセディ,2019,Q2,64.26044062388917
エクセディ,2019,Q3,80.95097336628521
エクセディ,2019,Q4,82.28557221343522
エクセディ,2020,Q1,42.44420082864417
エクセディ,2020,Q2,-43.154777392183476
エクセディ,2020,Q3,123.28961618526932
エクセディ,2020,Q4,39.500817358589416
エステー,2018,Q1,18.09859543269482
エステー,2018,Q2,58.453259848293044
エステー,2018,Q3,20.11115473715347
エステー,2018,Q4,17.194504241558434
エステー,2019,Q1,12.251674463895228
エステー,2019,Q2,61.109368716047925
エステー,2019,Q3,6.919991299937578
エステー,2019,Q4,5.06085979361589
エステー,2020,Q1,10.468182329981119
エステー,2020,Q2,59.12866851112446
エステー,2020,Q3,6.231467899840908
エステー,2020,Q4,12.79729504286638
エステールホールディングス,2018,Q1,-15.638980692361088
エステールホールディングス,2018,Q2,23.52489859805064
エステールホールディングス,2018,Q3,34.47484426143035
エステールホールディングス,2018,Q4,20.210039883672493
エステールホールディングス,2019,Q1,-17.469994794477373
エステールホールディングス,2019,Q2,12.740517770519261
エステールホールディングス,2019,Q3,16.439407163094927
エステールホールディングス,2019,Q4,13.327117843018527
エステールホールディングス,2020,Q1,-27.884291792154215
エステールホールディングス,2020,Q2,32.71776636590596
エステールホールディングス,2020,Q3,-11.583033533627145
エステールホールディングス,2020,Q4,-19.5337631184766
エスペック,2018,Q1,13.31957862697601
エスペック,2018,Q2,19.937197751951032
エスペック,2018,Q3,33.13268944422623
エスペック,2018,Q4,51.97415796066832
エスペック,2019,Q1,8.458990377118823
エスペック,2019,Q2,37.00323924774449
エスペック,2019,Q3,33.47171166622394
エスペック,2019,Q4,147.5962082970928
エスペック,2020,Q1,36.43016197158681
エスペック,2020,Q2,35.57861135879352
エスペック,2020,Q3,23.010516528914422
エスペック,2020,Q4,33.48711283735793
エスライン,2018,Q1,30.51230782218113
エスライン,2018,Q2,41.0331229285307
エスライン,2018,Q3,45.69681058706874
エスライン,2018,Q4,19.863152546792435
エスライン,2019,Q1,31.298807407417144
エスライン,2019,Q2,22.628487757377798
エスライン,2019,Q3,23.67896420826878
エスライン,2019,Q4,0.546018060282222
エスライン,2020,Q1,-19.634536780440612
エスライン,2020,Q2,0.7626984276284929
エスライン,2020,Q3,90.41415617939492
エスライン,2020,Q4,204.55814973838278
エスリード,2018,Q1,95.20375614999581
エスリード,2018,Q2,58.53819249482251
エスリード,2018,Q3,32.860265036278975
エスリード,2018,Q4,96.94531093519765
