企業名,会計年度,四半期,y_hat_msvm
ハマキョウレックス,2019,Q3,81.10907325576275
ハマキョウレックス,2019,Q4,80.78053780901163
ハマキョウレックス,2020,Q1,80.77113209733412
ハマキョウレックス,2020,Q2,80.65877341739937
ハマキョウレックス,2020,Q3,80.86715678585959
ハマキョウレックス,2020,Q4,80.7103780089446
ハリマ化成グループ,2018,Q1,13.453436372885347
ハリマ化成グループ,2018,Q2,13.674050568094284
ハリマ化成グループ,2018,Q3,14.343901178375772
ハリマ化成グループ,2018,Q4,14.497619474496517
ハリマ化成グループ,2019,Q1,15.066839645625315
ハリマ化成グループ,2019,Q2,16.154878300291905
ハリマ化成グループ,2019,Q3,18.828662222626775
ハリマ化成グループ,2019,Q4,18.865269724354025
ハリマ化成グループ,2020,Q1,18.789934680049264
ハリマ化成グループ,2020,Q2,15.939208509117726
ハリマ化成グループ,2020,Q3,15.954288024057801
ハリマ化成グループ,2020,Q4,16.50782174101035
ハークスレイ,2018,Q1,20.31951923644189
ハークスレイ,2018,Q2,20.234669003692293
ハークスレイ,2018,Q3,20.889497770271223
ハークスレイ,2018,Q4,21.27978841177262
ハークスレイ,2019,Q1,21.510162406612707
ハークスレイ,2019,Q2,21.739132725568467
ハークスレイ,2019,Q3,22.093359317266508
ハークスレイ,2019,Q4,22.471894293750022
ハークスレイ,2020,Q1,22.595324105665373
ハークスレイ,2020,Q2,22.43761031189732
ハークスレイ,2020,Q3,22.48807327641317
ハークスレイ,2020,Q4,22.23388739505903
ハードオフコーポレーション,2018,Q1,17.430978870318445
ハードオフコーポレーション,2018,Q2,16.01988388996943
ハードオフコーポレーション,2018,Q3,15.6204888417778
ハードオフコーポレーション,2018,Q4,15.547360330333843
ハードオフコーポレーション,2019,Q1,15.47089381892995
ハードオフコーポレーション,2019,Q2,15.605195735915737
ハードオフコーポレーション,2019,Q3,15.493657785825354
ハードオフコーポレーション,2019,Q4,15.210067637817087
ハードオフコーポレーション,2020,Q1,15.0308989263802
ハードオフコーポレーション,2020,Q2,14.617070009674705
ハードオフコーポレーション,2020,Q3,13.980803836424242
ハードオフコーポレーション,2020,Q4,14.33380799339788
バルカー,2018,Q1,12.576796514709127
バルカー,2018,Q2,14.656215319657104
バルカー,2018,Q3,16.69499705307933
バルカー,2018,Q4,18.599218769808772
バルカー,2019,Q1,20.276718965490602
バルカー,2019,Q2,22.112515135100523
バルカー,2019,Q3,23.981567911913217
バルカー,2019,Q4,25.814497545026327
バルカー,2020,Q1,27.556120452580675
バルカー,2020,Q2,29.089951021058035
バルカー,2020,Q3,29.61021053616724
バルカー,2020,Q4,28.521127085594927
バローホールディングス,2018,Q1,41.76781918732019
バローホールディングス,2018,Q2,43.0399052810831
バローホールディングス,2018,Q3,44.89382436010476
バローホールディングス,2018,Q4,45.01684245385801
バローホールディングス,2019,Q1,45.398946462044776
バローホールディングス,2019,Q2,44.78251345960804
バローホールディングス,2019,Q3,45.32649104795858
バローホールディングス,2019,Q4,45.958302417939386
バローホールディングス,2020,Q1,45.207564509887575
バローホールディングス,2020,Q2,46.44458049095104
バローホールディングス,2020,Q3,47.21743048985435
バローホールディングス,2020,Q4,47.22787269106257
バンダイナムコホールディングス,2018,Q1,40.62940250517488
バンダイナムコホールディングス,2018,Q2,43.73919133997295
バンダイナムコホールディングス,2018,Q3,45.973293940691974
バンダイナムコホールディングス,2018,Q4,47.469069061848515
バンダイナムコホールディングス,2019,Q1,46.872526785306796
バンダイナムコホールディングス,2019,Q2,48.82166381092784
バンダイナムコホールディングス,2019,Q3,49.91376760751906
バンダイナムコホールディングス,2019,Q4,50.67725949434634
バンダイナムコホールディングス,2020,Q1,50.244344221706044
バンダイナムコホールディングス,2020,Q2,51.44077581968202
バンダイナムコホールディングス,2020,Q3,54.36082971777703
バンダイナムコホールディングス,2020,Q4,56.81228876486213
バンドー化学,2018,Q1,17.357581386657273
バンドー化学,2018,Q2,19.218923459816764
バンドー化学,2018,Q3,21.366504159932994
バンドー化学,2018,Q4,23.137435767030738
バンドー化学,2019,Q1,21.165968994317545
バンドー化学,2019,Q2,18.927833243096877
バンドー化学,2019,Q3,20.331747212453
バンドー化学,2019,Q4,21.864875438823283
バンドー化学,2020,Q1,19.78327337970175
バンドー化学,2020,Q2,18.164241866157976
バンドー化学,2020,Q3,19.576624808272353
バンドー化学,2020,Q4,20.743684672952735
パイオラックス,2018,Q1,78.17640235914072
パイオラックス,2018,Q2,77.87823158160752
パイオラックス,2018,Q3,77.64896465460568
パイオラックス,2018,Q4,77.37352974653186
パイオラックス,2019,Q1,77.06532047379308
パイオラックス,2019,Q2,75.81502220010893
パイオラックス,2019,Q3,75.10230162230513
パイオラックス,2019,Q4,74.41907482093328
パイオラックス,2020,Q1,73.63766785679356
パイオラックス,2020,Q2,72.77844782942074
パイオラックス,2020,Q3,72.06836275133809
パイオラックス,2020,Q4,63.74600464080061
パスコ,2018,Q1,-1.003463111232608
パスコ,2018,Q2,0.6811745053417604
パスコ,2018,Q3,1.5671466860471246
パスコ,2018,Q4,2.1177915100263807
パスコ,2019,Q1,2.705657444932463
パスコ,2019,Q2,1.8932035306991584
パスコ,2019,Q3,2.809116691636283
パスコ,2019,Q4,5.198074374388977
パスコ,2020,Q1,5.733476824085826
パスコ,2020,Q2,5.516161295269605
パスコ,2020,Q3,8.607703279893665
パスコ,2020,Q4,9.722645158719171
パナソニック,2018,Q1,15.771723982965549
パナソニック,2018,Q2,16.202656330719073
パナソニック,2018,Q3,17.546744160549498
パナソニック,2018,Q4,18.729003832256883
パナソニック,2019,Q1,20.0323678939935
パナソニック,2019,Q2,20.034849450444693
パナソニック,2019,Q3,20.835908942163975
パナソニック,2019,Q4,20.907153742327488
パナソニック,2020,Q1,20.996005894011063
パナソニック,2020,Q2,21.12569706640993
パナソニック,2020,Q3,21.377574048846423
パナソニック,2020,Q4,21.920577840966683
ヒロセ電機,2018,Q1,130.52602985477324
ヒロセ電機,2018,Q2,130.47621527159907
ヒロセ電機,2018,Q3,137.95326544956936
ヒロセ電機,2018,Q4,140.16303576790344
ヒロセ電機,2019,Q1,139.77750702587588
ヒロセ電機,2019,Q2,140.23314966124212
ヒロセ電機,2019,Q3,140.09098402710595
ヒロセ電機,2019,Q4,139.42140874295532
ヒロセ電機,2020,Q1,139.36205071360033
ヒロセ電機,2020,Q2,139.64835492376145
ヒロセ電機,2020,Q3,139.77786598857995
ヒロセ電機,2020,Q4,143.95458981963614
ビオフェルミン製薬,2018,Q1,38.45144886655503
ビオフェルミン製薬,2018,Q2,39.73143296162489
ビオフェルミン製薬,2018,Q3,40.33117604630771
ビオフェルミン製薬,2018,Q4,40.245524161369005
ビオフェルミン製薬,2019,Q1,41.479731633681745
ビオフェルミン製薬,2019,Q2,41.194504391779816
ビオフェルミン製薬,2019,Q3,43.27712456107339
ビオフェルミン製薬,2019,Q4,44.437143495362726
ビオフェルミン製薬,2020,Q1,44.78126733544216
ビオフェルミン製薬,2020,Q2,44.71427666086333
ビオフェルミン製薬,2020,Q3,44.57620630675969
ビオフェルミン製薬,2020,Q4,44.16475817369484
ビジネスエンジニアリング,2018,Q1,14.925506523138644
ビジネスエンジニアリング,2018,Q2,15.667774568573678
ビジネスエンジニアリング,2018,Q3,15.7491694262315
ビジネスエンジニアリング,2018,Q4,16.748563114294225
ビジネスエンジニアリング,2019,Q1,17.591074052534925
ビジネスエンジニアリング,2019,Q2,18.300920988127082
ビジネスエンジニアリング,2019,Q3,19.0273438804795
ビジネスエンジニアリング,2019,Q4,19.59116815175295
ビジネスエンジニアリング,2020,Q1,19.872912106895015
ビジネスエンジニアリング,2020,Q2,20.444025513459696
ビジネスエンジニアリング,2020,Q3,20.381491275598997
ビジネスエンジニアリング,2020,Q4,21.36560297808954
ビジネスブレイン太田昭和,2018,Q1,13.47016730356404
ビジネスブレイン太田昭和,2018,Q2,16.28489942416339
ビジネスブレイン太田昭和,2018,Q3,17.509663519030077
ビジネスブレイン太田昭和,2018,Q4,19.968279441252488
ビジネスブレイン太田昭和,2019,Q1,20.154111768144222
ビジネスブレイン太田昭和,2019,Q2,22.872629600506567
ビジネスブレイン太田昭和,2019,Q3,23.71812236475236
ビジネスブレイン太田昭和,2019,Q4,24.752746722778124
ビジネスブレイン太田昭和,2020,Q1,24.71041639508698
ビジネスブレイン太田昭和,2020,Q2,25.829684957297033
ビジネスブレイン太田昭和,2020,Q3,27.326893637984014
ビジネスブレイン太田昭和,2020,Q4,31.323289850121373
ビジネス・ブレークスルー,2018,Q1,11.072073837108785
ビジネス・ブレークスルー,2018,Q2,9.98810750125644
ビジネス・ブレークスルー,2018,Q3,9.765028941198725
ビジネス・ブレークスルー,2018,Q4,9.01742010235761
ビジネス・ブレークスルー,2019,Q1,7.798391534753668
ビジネス・ブレークスルー,2019,Q2,7.219880360329487
ビジネス・ブレークスルー,2019,Q3,6.375536066868683
ビジネス・ブレークスルー,2019,Q4,5.035329383106651
ビジネス・ブレークスルー,2020,Q1,4.444069705926282
ビジネス・ブレークスルー,2020,Q2,4.260338319204435
ビジネス・ブレークスルー,2020,Q3,4.259523096572998
ビジネス・ブレークスルー,2020,Q4,4.069963123890407
ビーアールホールディングス,2018,Q1,6.369059551419104
ビーアールホールディングス,2018,Q2,6.039843809591811
ビーアールホールディングス,2018,Q3,6.129650170159259
ビーアールホールディングス,2018,Q4,6.165180419030041
ビーアールホールディングス,2019,Q1,6.687607852117804
ビーアールホールディングス,2019,Q2,5.916403255010491
ビーアールホールディングス,2019,Q3,6.262284738131775
ビーアールホールディングス,2019,Q4,6.079473896849117
ビーアールホールディングス,2020,Q1,6.8539530340366905
ビーアールホールディングス,2020,Q2,8.129742961319435
ビーアールホールディングス,2020,Q3,8.385046728426552
ビーアールホールディングス,2020,Q4,8.589822328988816
ビー・エム・エル,2018,Q1,43.645567433833115
ビー・エム・エル,2018,Q2,43.59546589577157
ビー・エム・エル,2018,Q3,43.62691833645205
ビー・エム・エル,2018,Q4,44.349409589115915
ビー・エム・エル,2019,Q1,44.37343427423202
ビー・エム・エル,2019,Q2,44.48293430228149
ビー・エム・エル,2019,Q3,44.55554043460887
ビー・エム・エル,2019,Q4,43.64904354546902
ビー・エム・エル,2020,Q1,43.79801279278771
ビー・エム・エル,2020,Q2,43.64052195153638
ビー・エム・エル,2020,Q3,44.37932127209427
ビー・エム・エル,2020,Q4,45.64963653723341
ピエトロ,2018,Q1,13.061266101219111
ピエトロ,2018,Q2,13.054298034777705
ピエトロ,2018,Q3,13.058402295464795
ピエトロ,2018,Q4,13.043474537146416
ピエトロ,2019,Q1,12.974906189682546
ピエトロ,2019,Q2,13.979327461905537
ピエトロ,2019,Q3,12.965845824130021
ピエトロ,2019,Q4,13.541337623416323
ピエトロ,2020,Q1,12.8096086081703
ピエトロ,2020,Q2,11.34811959188885
ピエトロ,2020,Q3,10.731948578903689
ピエトロ,2020,Q4,11.433895553837278
ピーエス三菱,2018,Q1,6.317933134059475
ピーエス三菱,2018,Q2,6.318638966763538
ピーエス三菱,2018,Q3,6.656958828882214
ピーエス三菱,2018,Q4,6.5224101755787185
ピーエス三菱,2019,Q1,6.50340158340568
ピーエス三菱,2019,Q2,6.785992186189649
ピーエス三菱,2019,Q3,7.468081662340685
ピーエス三菱,2019,Q4,9.686680144066079
ピーエス三菱,2020,Q1,11.190409682032753
ピーエス三菱,2020,Q2,12.322847317293439
ピーエス三菱,2020,Q3,14.153495274369536
ピーエス三菱,2020,Q4,14.114629262634908
ピーシーデポコーポレーション,2018,Q1,22.313352535886963
ピーシーデポコーポレーション,2018,Q2,20.663588826358495
ピーシーデポコーポレーション,2018,Q3,18.08561692031158
ピーシーデポコーポレーション,2018,Q4,16.362204751351243
ピーシーデポコーポレーション,2019,Q1,14.88752524248738
ピーシーデポコーポレーション,2019,Q2,14.348743088830027
ピーシーデポコーポレーション,2019,Q3,13.599358725972245
ピーシーデポコーポレーション,2019,Q4,13.255290871382408
ピーシーデポコーポレーション,2020,Q1,12.913496856966816
ピーシーデポコーポレーション,2020,Q2,12.914619403774307
ピーシーデポコーポレーション,2020,Q3,12.067446320702679
ピーシーデポコーポレーション,2020,Q4,11.573559120726102
ピー・シー・エー,2018,Q1,3.0775022765275337
ピー・シー・エー,2018,Q2,3.973972757876454
ピー・シー・エー,2018,Q3,4.305110433300308
ピー・シー・エー,2018,Q4,5.174670518237109
ピー・シー・エー,2019,Q1,4.7789915816832975
ピー・シー・エー,2019,Q2,6.15123975068862
ピー・シー・エー,2019,Q3,6.3840923962219
ピー・シー・エー,2019,Q4,7.177567974564013
ピー・シー・エー,2020,Q1,7.200224510771326
ピー・シー・エー,2020,Q2,7.867515427240221
ピー・シー・エー,2020,Q3,8.126449081810593
ピー・シー・エー,2020,Q4,10.370495830462504
ファナック,2018,Q1,170.94208879688466
ファナック,2018,Q2,174.7675648094964
ファナック,2018,Q3,178.6778792684916
ファナック,2018,Q4,181.00607832660793
ファナック,2019,Q1,179.7521211363363
ファナック,2019,Q2,178.4747964351528
ファナック,2019,Q3,177.08331202076917
ファナック,2019,Q4,175.87748270470698
ファナック,2020,Q1,174.85240679562483
ファナック,2020,Q2,169.43905646309034
ファナック,2020,Q3,166.57023281473204
ファナック,2020,Q4,167.05730929085814
ファンケル,2018,Q1,12.05699160004862
ファンケル,2018,Q2,12.323582838990363
ファンケル,2018,Q3,11.849592904397591
ファンケル,2018,Q4,11.59535723414433
ファンケル,2019,Q1,11.207543310533957
ファンケル,2019,Q2,11.025767380780277
ファンケル,2019,Q3,10.222117181755918
ファンケル,2019,Q4,10.68939830214778
ファンケル,2020,Q1,10.8728393648938
ファンケル,2020,Q2,11.452566785956911
ファンケル,2020,Q3,12.233485415115705
ファンケル,2020,Q4,12.377782225077693
フィールズ,2018,Q1,-18.033185109483036
フィールズ,2018,Q2,-20.592694446424368
フィールズ,2018,Q3,-18.032940435561436
フィールズ,2018,Q4,-12.515780121568069
フィールズ,2019,Q1,-17.125485359039523
フィールズ,2019,Q2,-18.200311721605683
フィールズ,2019,Q3,-19.10932819695625
フィールズ,2019,Q4,-20.592758507540083
フィールズ,2020,Q1,-20.593121878732116
フィールズ,2020,Q2,-20.592779778227328
フィールズ,2020,Q3,-23.34957087535719
フィールズ,2020,Q4,-20.5951521282061
フェイス,2018,Q1,26.72647269600423
フェイス,2018,Q2,26.710261712275134
フェイス,2018,Q3,24.74530077508647
フェイス,2018,Q4,23.257892477105642
フェイス,2019,Q1,23.259525568547055
フェイス,2019,Q2,22.889939909779848
フェイス,2019,Q3,21.89121227608537
フェイス,2019,Q4,20.180209758720043
フェイス,2020,Q1,14.84669467619459
フェイス,2020,Q2,14.750359319714924
フェイス,2020,Q3,8.549398472115644
フェイス,2020,Q4,6.824055482798395
フォスター電機,2018,Q1,47.507443307861124
フォスター電機,2018,Q2,46.53949951179941
フォスター電機,2018,Q3,43.242952849056145
フォスター電機,2018,Q4,39.51257323652385
フォスター電機,2019,Q1,37.80115678535297
フォスター電機,2019,Q2,38.22726892697725
フォスター電機,2019,Q3,36.91776729719731
フォスター電機,2019,Q4,32.84571256004349
フォスター電機,2020,Q1,27.36916158915395
フォスター電機,2020,Q2,27.24069447330361
フォスター電機,2020,Q3,27.23603015129421
フォスター電機,2020,Q4,27.256753355677887
フォーバル,2018,Q1,13.035941777241218
フォーバル,2018,Q2,13.934627121744438
フォーバル,2018,Q3,14.004581554213287
フォーバル,2018,Q4,14.234750274059214
フォーバル,2019,Q1,13.658306815336264
フォーバル,2019,Q2,15.001607237331381
フォーバル,2019,Q3,16.5362244399476
フォーバル,2019,Q4,17.058881781360153
フォーバル,2020,Q1,16.050066745421063
フォーバル,2020,Q2,16.19808249516308
フォーバル,2020,Q3,15.340790880439751
フォーバル,2020,Q4,15.520190482508996
フクシマガリレイ,2018,Q1,52.450942293341576
フクシマガリレイ,2018,Q2,53.72200479691143
フクシマガリレイ,2018,Q3,56.55328388771068
フクシマガリレイ,2018,Q4,59.31620820274326
フクシマガリレイ,2019,Q1,61.51508366922116
フクシマガリレイ,2019,Q2,62.63109293271474
フクシマガリレイ,2019,Q3,63.354789781972705
フクシマガリレイ,2019,Q4,63.46354168926917
フクシマガリレイ,2020,Q1,64.60042776819411
フクシマガリレイ,2020,Q2,64.41015208306821
