企業名,会計年度,四半期,y_hat_men
明豊ファシリティワークス,2019,Q4,15.05832797014821
明豊ファシリティワークス,2020,Q1,6.666351413584593
明豊ファシリティワークス,2020,Q2,8.981361655622813
明豊ファシリティワークス,2020,Q3,15.550686591178255
明豊ファシリティワークス,2020,Q4,21.93328176186284
明電舎,2018,Q1,-9.647052606169751
明電舎,2018,Q2,-5.377809816905815
明電舎,2018,Q3,65.62353713925222
明電舎,2018,Q4,311.52899195586195
明電舎,2019,Q1,-4.40493435514766
明電舎,2019,Q2,19.08346104607894
明電舎,2019,Q3,67.2464102616925
明電舎,2019,Q4,280.2971948036422
明電舎,2020,Q1,-35.38326455613
明電舎,2020,Q2,-9.19663514865494
明電舎,2020,Q3,3.759981227726609
明電舎,2020,Q4,233.93529421536667
昭和産業,2018,Q1,52.64286537921616
昭和産業,2018,Q2,93.48296347279675
昭和産業,2018,Q3,75.66265946225485
昭和産業,2018,Q4,17.874133223867037
昭和産業,2019,Q1,91.64232204949955
昭和産業,2019,Q2,69.54382458751459
昭和産業,2019,Q3,74.91458119001186
昭和産業,2019,Q4,49.76801171950721
昭和産業,2020,Q1,65.09491789159475
昭和産業,2020,Q2,53.64739268028817
昭和産業,2020,Q3,56.82707609272178
昭和産業,2020,Q4,-167.30444724952358
昭和電線ホールディングス,2018,Q1,-88.0731812615208
昭和電線ホールディングス,2018,Q2,292.3063313481443
昭和電線ホールディングス,2018,Q3,26.37621852570845
昭和電線ホールディングス,2018,Q4,38.97373862773706
昭和電線ホールディングス,2019,Q1,73.63367567213292
昭和電線ホールディングス,2019,Q2,51.438294376951255
昭和電線ホールディングス,2019,Q3,68.81565912586561
昭和電線ホールディングス,2019,Q4,33.60097633085447
昭和電線ホールディングス,2020,Q1,30.596691697030497
昭和電線ホールディングス,2020,Q2,30.53814913089434
昭和電線ホールディングス,2020,Q3,56.74804068633263
昭和電線ホールディングス,2020,Q4,57.40569620030212
昭文社ホールディングス,2018,Q1,224.81935802536972
昭文社ホールディングス,2018,Q2,-39.955316722652015
昭文社ホールディングス,2018,Q3,-6.018296752767753
昭文社ホールディングス,2018,Q4,-83.6570955326647
昭文社ホールディングス,2019,Q1,-97.64294801623288
昭文社ホールディングス,2019,Q2,-125.2147443192892
昭文社ホールディングス,2019,Q3,-23.309283630317022
昭文社ホールディングス,2019,Q4,-42.157467907659765
昭文社ホールディングス,2020,Q1,85.76908284101279
昭文社ホールディングス,2020,Q2,-133.4975397048261
昭文社ホールディングス,2020,Q3,-115.56301648668122
昭文社ホールディングス,2020,Q4,-137.02604050713484
曙ブレーキ工業,2018,Q1,-4.022487587688445
曙ブレーキ工業,2018,Q2,-2.062720871096886
曙ブレーキ工業,2018,Q3,-1.12288238871416
曙ブレーキ工業,2018,Q4,-30.967448000144977
曙ブレーキ工業,2019,Q1,-41.70810654321944
曙ブレーキ工業,2019,Q2,-168.6083302016775
曙ブレーキ工業,2019,Q3,-144.61338630010837
曙ブレーキ工業,2019,Q4,-54.854576974855775
曙ブレーキ工業,2020,Q1,-104.95507144299776
曙ブレーキ工業,2020,Q2,-392.9508002212776
曙ブレーキ工業,2020,Q3,109.7126710288943
曙ブレーキ工業,2020,Q4,70.57010613045315
月島機械,2018,Q1,54.94694854947437
月島機械,2018,Q2,-8.766358948793073
月島機械,2018,Q3,48.77802783922972
月島機械,2018,Q4,56.0050369540577
月島機械,2019,Q1,8.881436539309185
月島機械,2019,Q2,3.0859775188746035
月島機械,2019,Q3,38.65472672895643
月島機械,2019,Q4,49.29507876376347
月島機械,2020,Q1,-5.816836742125439
月島機械,2020,Q2,-13.601752529832392
月島機械,2020,Q3,29.60734528796867
月島機械,2020,Q4,74.68417186121928
有機合成薬品工業,2018,Q1,-4.349454233237211
有機合成薬品工業,2018,Q2,-9.98449125437098
有機合成薬品工業,2018,Q3,2.8086295176681944
有機合成薬品工業,2018,Q4,3.205426831741377
有機合成薬品工業,2019,Q1,5.792034056051676
有機合成薬品工業,2019,Q2,-3.195348437247869
有機合成薬品工業,2019,Q3,-9.240160383923026
有機合成薬品工業,2019,Q4,3.420895388975783
有機合成薬品工業,2020,Q1,-2.2301402272892403
有機合成薬品工業,2020,Q2,0.9534937139161244
有機合成薬品工業,2020,Q3,7.373203337776033
有機合成薬品工業,2020,Q4,11.658299738922764
有沢製作所,2018,Q1,-25.05314041486804
有沢製作所,2018,Q2,-16.577708601504924
有沢製作所,2018,Q3,-1.271248600969244
有沢製作所,2018,Q4,13.576218258089142
有沢製作所,2019,Q1,-9.742773241405304
有沢製作所,2019,Q2,5.330847982245444
有沢製作所,2019,Q3,48.89219877445376
有沢製作所,2019,Q4,-6.083452961650636
有沢製作所,2020,Q1,-15.403123970496836
有沢製作所,2020,Q2,-83.45313471533686
有沢製作所,2020,Q3,-2.356447615484285
有沢製作所,2020,Q4,-28.41866676309533
朝日工業社,2018,Q1,128.84468056144965
朝日工業社,2018,Q2,82.97435946422522
朝日工業社,2018,Q3,66.81439951065306
朝日工業社,2018,Q4,60.33847325192586
朝日工業社,2019,Q1,141.25985087812757
朝日工業社,2019,Q2,141.89031751202884
朝日工業社,2019,Q3,77.0269251733437
朝日工業社,2019,Q4,86.26734021665622
朝日工業社,2020,Q1,61.33076393005239
朝日工業社,2020,Q2,19.356222881137462
朝日工業社,2020,Q3,48.52122564107847
朝日工業社,2020,Q4,131.29148300056264
朝日放送グループホールディング,2018,Q1,16.84681859352439
朝日放送グループホールディング,2018,Q2,7.507701831232911
朝日放送グループホールディング,2018,Q3,-0.3120421298499689
朝日放送グループホールディング,2018,Q4,32.32779624009211
朝日放送グループホールディング,2019,Q1,11.493972639861951
朝日放送グループホールディング,2019,Q2,22.936764160657106
朝日放送グループホールディング,2019,Q3,15.703905226260218
朝日放送グループホールディング,2019,Q4,3.8590680034932343
朝日放送グループホールディング,2020,Q1,2.111459275924787
朝日放送グループホールディング,2020,Q2,11.070472325467108
朝日放送グループホールディング,2020,Q3,24.84908795734981
朝日放送グループホールディング,2020,Q4,7.317256537326784
木曽路,2018,Q1,4.911224890253905
木曽路,2018,Q2,-2.253404532986224
木曽路,2018,Q3,30.074135171185134
木曽路,2018,Q4,25.73539010291996
木曽路,2019,Q1,-3.0756580052665186
木曽路,2019,Q2,-11.00176385312831
木曽路,2019,Q3,33.95241572725325
木曽路,2019,Q4,2.03315132244299
木曽路,2020,Q1,-59.41654320831867
木曽路,2020,Q2,-25.04480359469768
木曽路,2020,Q3,-29.45618396104013
木曽路,2020,Q4,17.505061853789158
木村化工機,2018,Q1,18.70515361866757
木村化工機,2018,Q2,15.76712184693447
木村化工機,2018,Q3,10.60993526686488
木村化工機,2018,Q4,26.30579994973741
木村化工機,2019,Q1,12.50992047482855
木村化工機,2019,Q2,15.765062561449495
木村化工機,2019,Q3,12.88200575327634
木村化工機,2019,Q4,19.073557800578016
木村化工機,2020,Q1,3.320296475682678
木村化工機,2020,Q2,6.140052304498266
木村化工機,2020,Q3,19.56554464462631
木村化工機,2020,Q4,40.499540523826965
未来工業,2018,Q1,24.545827354930346
未来工業,2018,Q2,38.70357248093838
未来工業,2018,Q3,68.99094290448684
未来工業,2018,Q4,26.05730974062265
未来工業,2019,Q1,59.33590221450159
未来工業,2019,Q2,-24.89910232455551
未来工業,2019,Q3,-27.356021686970493
未来工業,2019,Q4,-21.37981367060172
未来工業,2020,Q1,133.18330301507004
未来工業,2020,Q2,46.77432515580343
未来工業,2020,Q3,67.31055827829002
未来工業,2020,Q4,29.72851427607669
本多通信工業,2018,Q1,-39.59602049738925
本多通信工業,2018,Q2,86.17107992940143
本多通信工業,2018,Q3,81.76003845883
本多通信工業,2018,Q4,20.26070277645916
本多通信工業,2019,Q1,4.157852357107831
本多通信工業,2019,Q2,0.7086748114236627
本多通信工業,2019,Q3,-2.4541068658264003
本多通信工業,2019,Q4,12.431074783342147
本多通信工業,2020,Q1,1.6211290350738743
本多通信工業,2020,Q2,-3.925011094030801
本多通信工業,2020,Q3,-5.043240784757332
本多通信工業,2020,Q4,22.0340635514488
本田技研工業,2018,Q1,160.1154229605929
本田技研工業,2018,Q2,236.47272889374605
本田技研工業,2018,Q3,494.45360724916907
本田技研工業,2018,Q4,16.443350092526387
本田技研工業,2019,Q1,66.55081647817389
本田技研工業,2019,Q2,-30.86926958945655
本田技研工業,2019,Q3,248.02232271243685
本田技研工業,2019,Q4,-68.24914511243998
本田技研工業,2020,Q1,-263.6287181963214
本田技研工業,2020,Q2,182.82942901488008
本田技研工業,2020,Q3,97.28320871049232
本田技研工業,2020,Q4,151.59709209501435
杉本商事,2018,Q1,39.168189128373655
杉本商事,2018,Q2,45.69822067092835
杉本商事,2018,Q3,75.5073539296996
杉本商事,2018,Q4,45.357482810342205
杉本商事,2019,Q1,33.608760288621866
杉本商事,2019,Q2,49.06698686336503
杉本商事,2019,Q3,68.29727553007783
杉本商事,2019,Q4,36.34691800674494
杉本商事,2020,Q1,17.553156339547527
杉本商事,2020,Q2,36.40142523529235
杉本商事,2020,Q3,56.17464094682889
杉本商事,2020,Q4,39.53482709640956
村田製作所,2018,Q1,158.4282259172649
村田製作所,2018,Q2,336.3300103020793
村田製作所,2018,Q3,306.5257172097528
村田製作所,2018,Q4,89.7915470054968
村田製作所,2019,Q1,-10.46849710505353
村田製作所,2019,Q2,102.69872969446428
村田製作所,2019,Q3,-166.01422586864356
村田製作所,2019,Q4,249.7071098519744
村田製作所,2020,Q1,-43.07652889651865
村田製作所,2020,Q2,67.00777837851712
村田製作所,2020,Q3,112.37004561588898
村田製作所,2020,Q4,110.78445357671782
東ソー,2018,Q1,89.85593196999066
東ソー,2018,Q2,63.93607138992068
東ソー,2018,Q3,85.39768139824638
東ソー,2018,Q4,34.130341901705705
東ソー,2019,Q1,34.14930931883181
東ソー,2019,Q2,22.720364373421944
東ソー,2019,Q3,55.88802536437272
東ソー,2019,Q4,31.79224104514997
東ソー,2020,Q1,19.723548938095814
東ソー,2020,Q2,3.614787818486008
東ソー,2020,Q3,38.40685465021189
東ソー,2020,Q4,52.553346880657
東テク,2018,Q1,36.793476051418864
東テク,2018,Q2,54.11794326978115
東テク,2018,Q3,78.91528950185528
東テク,2018,Q4,118.00073161054762
東テク,2019,Q1,17.73430018968233
東テク,2019,Q2,150.93876330898874
東テク,2019,Q3,84.34034097694642
東テク,2019,Q4,127.94266426231177
東テク,2020,Q1,23.32119145510825
東テク,2020,Q2,114.60298837187842
東テク,2020,Q3,78.31336491515643
東テク,2020,Q4,132.57170469829396
東プレ,2018,Q1,108.0309641592046
東プレ,2018,Q2,95.17699503731764
東プレ,2018,Q3,67.45808455898501
東プレ,2018,Q4,108.40501987031296
東プレ,2019,Q1,177.14130895564864
東プレ,2019,Q2,-104.59813035565917
東プレ,2019,Q3,-35.36539940322497
東プレ,2019,Q4,83.53198680719612
東プレ,2020,Q1,57.39032706867464
東プレ,2020,Q2,138.94798122661945
東プレ,2020,Q3,194.33414633957372
東プレ,2020,Q4,-26.65586574723355
東リ,2018,Q1,3.0774474047870086
東リ,2018,Q2,4.757528302388607
東リ,2018,Q3,9.169071298461825
東リ,2018,Q4,13.150191954078778
東リ,2019,Q1,-1.526777509294888
東リ,2019,Q2,5.110279665670163
東リ,2019,Q3,7.305718986001167
東リ,2019,Q4,15.974198010856275
東リ,2020,Q1,-0.6014098501289595
東リ,2020,Q2,1.6640379619220411
東リ,2020,Q3,8.392660400321283
東リ,2020,Q4,15.4034413597308
東レ,2018,Q1,17.682920849330095
東レ,2018,Q2,22.26134467498636
東レ,2018,Q3,13.361929020406702
東レ,2018,Q4,10.911594779293472
東レ,2019,Q1,18.379412143285148
東レ,2019,Q2,15.17281898243311
東レ,2019,Q3,8.833843831288114
東レ,2019,Q4,11.826368909613157
東レ,2020,Q1,13.30739355873352
東レ,2020,Q2,13.982578703660984
東レ,2020,Q3,7.3400424699795614
東レ,2020,Q4,-0.8056152392569835
東亜ディーケーケー,2018,Q1,10.15175744191322
東亜ディーケーケー,2018,Q2,15.264393532594587
東亜ディーケーケー,2018,Q3,27.72767419222676
東亜ディーケーケー,2018,Q4,16.073632775712294
東亜ディーケーケー,2019,Q1,8.927702002191527
東亜ディーケーケー,2019,Q2,21.52955378292191
東亜ディーケーケー,2019,Q3,18.432027636091384
東亜ディーケーケー,2019,Q4,24.96595395081001
東亜ディーケーケー,2020,Q1,5.06058006279914
東亜ディーケーケー,2020,Q2,22.113487647044373
東亜ディーケーケー,2020,Q3,20.26256399393021
東亜ディーケーケー,2020,Q4,24.63077157568687
東亜建設工業,2018,Q1,2.1339260328461886
東亜建設工業,2018,Q2,45.09437824411941
東亜建設工業,2018,Q3,19.188060592198696
東亜建設工業,2018,Q4,-79.15094946948294
東亜建設工業,2019,Q1,25.619605298276483
東亜建設工業,2019,Q2,65.47484694571885
東亜建設工業,2019,Q3,138.84522168591516
東亜建設工業,2019,Q4,38.24540045058441
東亜建設工業,2020,Q1,30.76953776093935
東亜建設工業,2020,Q2,24.88056339333164
東亜建設工業,2020,Q3,191.0900196560704
東亜建設工業,2020,Q4,-99.61740070296088
東亜道路工業,2018,Q1,242.70438012430384
東亜道路工業,2018,Q2,196.5069835530164
東亜道路工業,2018,Q3,169.77458574039795
東亜道路工業,2018,Q4,343.9388979909398
東亜道路工業,2019,Q1,-115.58921017317594
東亜道路工業,2019,Q2,-259.01211829525454
東亜道路工業,2019,Q3,217.37927964435104
東亜道路工業,2019,Q4,-159.56773378239893
東亜道路工業,2020,Q1,235.66223034930567
東亜道路工業,2020,Q2,228.3549234375952
東亜道路工業,2020,Q3,395.9009603647797
東亜道路工業,2020,Q4,366.36616023897966
東京エネシス,2018,Q1,1.8765131274409868
東京エネシス,2018,Q2,21.468854928517743
東京エネシス,2018,Q3,12.78956595023099
東京エネシス,2018,Q4,69.00122235169545
東京エネシス,2019,Q1,10.372403889165398
東京エネシス,2019,Q2,3.671155476610693
東京エネシス,2019,Q3,11.69295821194964
東京エネシス,2019,Q4,38.69595869244664
東京エネシス,2020,Q1,14.30506933405464
東京エネシス,2020,Q2,19.82586946005567
東京エネシス,2020,Q3,26.854622517758276
東京エネシス,2020,Q4,38.99486671669644
東京エレクトロン,2018,Q1,304.2420049755733
東京エレクトロン,2018,Q2,526.1576757337976
東京エレクトロン,2018,Q3,247.60042888266327
東京エレクトロン,2018,Q4,389.1950429820277
東京エレクトロン,2019,Q1,83.54471667643594
東京エレクトロン,2019,Q2,318.9210116077706
東京エレクトロン,2019,Q3,378.5495272129756
東京エレクトロン,2019,Q4,421.9357370459524
東京エレクトロン,2020,Q1,243.26295656586723
東京エレクトロン,2020,Q2,185.0038411556734
東京エレクトロン,2020,Q3,116.22955514656836
東京エレクトロン,2020,Q4,514.2949229276462
東京エレクトロン　デバイス,2018,Q1,-3.199538286758127
東京エレクトロン　デバイス,2018,Q2,13.035185657017834
東京エレクトロン　デバイス,2018,Q3,5.558643804268854
東京エレクトロン　デバイス,2018,Q4,40.04882635035352
東京エレクトロン　デバイス,2019,Q1,29.128258685892064
東京エレクトロン　デバイス,2019,Q2,51.186694446080864
東京エレクトロン　デバイス,2019,Q3,9.198008439955856
東京エレクトロン　デバイス,2019,Q4,30.08129790127967
東京エレクトロン　デバイス,2020,Q1,28.391339873766626
東京エレクトロン　デバイス,2020,Q2,48.27999801557588
東京エレクトロン　デバイス,2020,Q3,8.349607414728919
東京エレクトロン　デバイス,2020,Q4,67.35154930770288
東京ガス,2018,Q1,-18.09745546992271
東京ガス,2018,Q2,-10.32243856016733
東京ガス,2018,Q3,20.13655410977456
東京ガス,2018,Q4,123.0162885685136
東京ガス,2019,Q1,83.48548493601326
東京ガス,2019,Q2,5.625004790003352
東京ガス,2019,Q3,-5.83676873687763
東京ガス,2019,Q4,91.54863830086666
東京ガス,2020,Q1,58.08948149807549
東京ガス,2020,Q2,11.241615496455974
東京ガス,2020,Q3,19.59134121907809
東京ガス,2020,Q4,38.74212402954127
東京テアトル,2018,Q1,262.80957422345705
東京テアトル,2018,Q2,-92.93621710434978
東京テアトル,2018,Q3,-146.57250813182344
東京テアトル,2018,Q4,45.54719428692751
東京テアトル,2019,Q1,-14.70399766468
東京テアトル,2019,Q2,-10.789742407057329
東京テアトル,2019,Q3,-3.9555188310409455
東京テアトル,2019,Q4,13.431399962924305
東京テアトル,2020,Q1,-11.961187185802116
東京テアトル,2020,Q2,35.00368610970073
東京テアトル,2020,Q3,-18.76208802220423
東京テアトル,2020,Q4,6.554339884870233
東京機械製作所,2018,Q1,966.988901145854
東京機械製作所,2018,Q2,834.1747193705341
東京機械製作所,2018,Q3,1373.4187753294034
東京機械製作所,2018,Q4,355.8955932666689
東京機械製作所,2019,Q1,-448.68470652198255
東京機械製作所,2019,Q2,-110.09244103673328
東京機械製作所,2019,Q3,314.9163623209519
東京機械製作所,2019,Q4,-243.28863770764676
東京機械製作所,2020,Q1,21.73187960159963
東京機械製作所,2020,Q2,-6.758535573498932
東京機械製作所,2020,Q3,80.5149397081087
東京機械製作所,2020,Q4,-18.506109233147114
東京特殊電線,2018,Q1,130.40653847956892
東京特殊電線,2018,Q2,32.48709173429005
東京特殊電線,2018,Q3,95.69976428317162
東京特殊電線,2018,Q4,133.91953998257796
東京特殊電線,2019,Q1,20.426932443463198
東京特殊電線,2019,Q2,90.58673837730304
東京特殊電線,2019,Q3,44.831194830306416
東京特殊電線,2019,Q4,32.74413489707775
東京特殊電線,2020,Q1,-24.954333649251097
東京特殊電線,2020,Q2,-62.69917043548001
東京特殊電線,2020,Q3,137.55297724883127
東京特殊電線,2020,Q4,82.80865391385373
東京精密,2018,Q1,69.23623797331041
東京精密,2018,Q2,185.8113643674136
東京精密,2018,Q3,53.45423109316901
東京精密,2018,Q4,167.79458925092564
東京精密,2019,Q1,96.18473151507553
東京精密,2019,Q2,-17.81967224373622
東京精密,2019,Q3,35.51272739742403
東京精密,2019,Q4,1.0242270583505473
東京精密,2020,Q1,17.601762323759232
東京精密,2020,Q2,82.64161289816687
東京精密,2020,Q3,70.57801817446683
東京精密,2020,Q4,97.90058589542886
東京製鉄,2018,Q1,282.7729059984781
東京製鉄,2018,Q2,-67.52799797782677
東京製鉄,2018,Q3,-315.09663989201584
東京製鉄,2018,Q4,-134.6159642275868
東京製鉄,2019,Q1,116.03262386432152
東京製鉄,2019,Q2,339.2746317373185
東京製鉄,2019,Q3,54.75974554042364
東京製鉄,2019,Q4,-75.57323889568488
東京製鉄,2020,Q1,15.170600659527963
東京製鉄,2020,Q2,-255.56377444913653
東京製鉄,2020,Q3,-155.25900640722875
東京製鉄,2020,Q4,-63.69985287345867
東京計器,2018,Q1,18.45647546875764
東京計器,2018,Q2,120.33751929022375
東京計器,2018,Q3,74.57777161109726
東京計器,2018,Q4,67.83401211683825
東京計器,2019,Q1,-2.422933972299904
東京計器,2019,Q2,17.581353164701977
東京計器,2019,Q3,15.97532168986108
東京計器,2019,Q4,73.00885770883016
東京計器,2020,Q1,-16.566827674563548
東京計器,2020,Q2,3.7438486730637863
東京計器,2020,Q3,2.4253579415552418
東京計器,2020,Q4,71.01326370896514
東京鉄鋼,2018,Q1,23.81519624043361
東京鉄鋼,2018,Q2,151.43153878972495
東京鉄鋼,2018,Q3,42.752917392199066
東京鉄鋼,2018,Q4,-30.67147227505236
東京鉄鋼,2019,Q1,87.24339367464971
東京鉄鋼,2019,Q2,122.75059799340411
東京鉄鋼,2019,Q3,144.67238394959637
東京鉄鋼,2019,Q4,149.72669016999043
東京鉄鋼,2020,Q1,162.29841089402598
東京鉄鋼,2020,Q2,194.79855688044847
東京鉄鋼,2020,Q3,198.1527637814189
東京鉄鋼,2020,Q4,74.5806350506756
東北電力,2018,Q1,53.029383402518135
東北電力,2018,Q2,5.4894277560359805
東北電力,2018,Q3,-7.386839110345946
東北電力,2018,Q4,34.355739474234724
東北電力,2019,Q1,66.83538738441459
東北電力,2019,Q2,19.421877946012465
東北電力,2019,Q3,18.99684871776361
東北電力,2019,Q4,8.471662310825877
東北電力,2020,Q1,17.775390599743503
東北電力,2020,Q2,8.427641911687136
東北電力,2020,Q3,-79.43276603224324
東北電力,2020,Q4,-93.73816585805682
東和薬品,2018,Q1,78.04942031444916
東和薬品,2018,Q2,298.9241408386788
東和薬品,2018,Q3,380.2749586635292
東和薬品,2018,Q4,150.08276696021306
東和薬品,2019,Q1,622.4996217219439
東和薬品,2019,Q2,613.5802985160635
東和薬品,2019,Q3,958.7281793984204
東和薬品,2019,Q4,-20.34658874566821
東和薬品,2020,Q1,-319.74846570293414
東和薬品,2020,Q2,48.54796428507805
東和薬品,2020,Q3,53.70277140761945
東和薬品,2020,Q4,130.43716189126314
東急,2018,Q1,7.527065943776888
東急,2018,Q2,4.540662983868907
東急,2018,Q3,54.11022401905527
東急,2018,Q4,25.16545824949777
東急,2019,Q1,26.66138166375119
東急,2019,Q2,23.57854769323382
東急,2019,Q3,19.799629910609983
東急,2019,Q4,12.29743319191766
東急,2020,Q1,-2.8570525497862
東急,2020,Q2,-16.352544318403247
東急,2020,Q3,14.745143688934592
東急,2020,Q4,-38.10350174402694
東急建設,2018,Q1,25.86717553691721
東急建設,2018,Q2,62.7175609555982
東急建設,2018,Q3,38.884043494529486
東急建設,2018,Q4,17.570643135377537
東急建設,2019,Q1,65.35594921513177
東急建設,2019,Q2,88.07053155694747
東急建設,2019,Q3,0.6545000613767122
東急建設,2019,Q4,10.256992292942597
東急建設,2020,Q1,1.9691286440776732
東急建設,2020,Q2,3.415503686102824
東急建設,2020,Q3,5.175343279143533
東急建設,2020,Q4,10.808548539288998
東日本旅客鉄道,2018,Q1,272.9182892054482
東日本旅客鉄道,2018,Q2,270.48906095798094
東日本旅客鉄道,2018,Q3,219.7454034561364
東日本旅客鉄道,2018,Q4,65.93420564735806
東日本旅客鉄道,2019,Q1,242.13947304192996
東日本旅客鉄道,2019,Q2,272.39246051538066
東日本旅客鉄道,2019,Q3,170.26697026106547
東日本旅客鉄道,2019,Q4,-214.51384276045653
東日本旅客鉄道,2020,Q1,-186.5236871436965
東日本旅客鉄道,2020,Q2,-155.065154928884
東日本旅客鉄道,2020,Q3,-131.34614606260345
東日本旅客鉄道,2020,Q4,-226.2470381150875
東映,2018,Q1,515.1856959402722
東映,2018,Q2,183.4023374444712
東映,2018,Q3,195.47214889653705
東映,2018,Q4,173.72553407044958
東映,2019,Q1,352.23548602710906
東映,2019,Q2,175.26872206962997
東映,2019,Q3,291.8734651045778
東映,2019,Q4,215.08402978431343
東映,2020,Q1,221.20873440821444
東映,2020,Q2,150.3298967614705
東映,2020,Q3,12.045047482252455
東映,2020,Q4,276.68530721819604
東武鉄道,2018,Q1,19.81715706192476
東武鉄道,2018,Q2,10.959604368884929
東武鉄道,2018,Q3,31.622106273251685
東武鉄道,2018,Q4,19.6411158490486
東武鉄道,2019,Q1,67.90822578150149
東武鉄道,2019,Q2,47.37687485672216
東武鉄道,2019,Q3,44.67409015701652
東武鉄道,2019,Q4,42.98740770863786
東武鉄道,2020,Q1,-35.0255878525639
東武鉄道,2020,Q2,-8.386931790892422
東武鉄道,2020,Q3,-12.31811419626537
東武鉄道,2020,Q4,20.804839399982047
東洋エンジニアリング,2018,Q1,-320.6581153710858
東洋エンジニアリング,2018,Q2,589.3474526210215
東洋エンジニアリング,2018,Q3,80.12944367418132
東洋エンジニアリング,2018,Q4,31.26347349261501
東洋エンジニアリング,2019,Q1,204.88237624521375
東洋エンジニアリング,2019,Q2,-217.0846874434139
東洋エンジニアリング,2019,Q3,-168.01640883968338
東洋エンジニアリング,2019,Q4,-13.418792220935485
東洋エンジニアリング,2020,Q1,11.837214643456267
東洋エンジニアリング,2020,Q2,31.05182429466661
東洋エンジニアリング,2020,Q3,40.23561246058664
東洋エンジニアリング,2020,Q4,-33.66492906971409
東洋埠頭,2018,Q1,156.06703820153515
東洋埠頭,2018,Q2,27.89206114830033
東洋埠頭,2018,Q3,98.30204225998776
東洋埠頭,2018,Q4,10.274406976298604
東洋埠頭,2019,Q1,56.52443665515823
東洋埠頭,2019,Q2,26.026539806850213
東洋埠頭,2019,Q3,37.496401045989074
東洋埠頭,2019,Q4,24.36040200950059
東洋埠頭,2020,Q1,40.23941212980389
東洋埠頭,2020,Q2,62.14156811000213
東洋埠頭,2020,Q3,27.227131113036307
東洋埠頭,2020,Q4,82.00090203653674
東洋建設,2018,Q1,3.3662888587580357
東洋建設,2018,Q2,16.03262357736974
東洋建設,2018,Q3,11.36660566705372
東洋建設,2018,Q4,15.765458197282564
東洋建設,2019,Q1,15.555847355851258
東洋建設,2019,Q2,12.761418680870523
東洋建設,2019,Q3,16.61907264412521
東洋建設,2019,Q4,12.009676651992372
東洋建設,2020,Q1,10.670168810095811
東洋建設,2020,Q2,16.627303207577956
東洋建設,2020,Q3,33.67003315588882
東洋建設,2020,Q4,32.462609715924216
東洋機械金属,2018,Q1,10.293197499116594
東洋機械金属,2018,Q2,-1.3658004106624269
東洋機械金属,2018,Q3,17.861206630186032
東洋機械金属,2018,Q4,15.40026007902541
東洋機械金属,2019,Q1,15.05681711061088
東洋機械金属,2019,Q2,29.855601134474984
東洋機械金属,2019,Q3,7.610270721454981
東洋機械金属,2019,Q4,-0.9977204988060676
東洋機械金属,2020,Q1,-9.004407872503922
東洋機械金属,2020,Q2,-0.2662677667954192
東洋機械金属,2020,Q3,0.8353350612296335
東洋機械金属,2020,Q4,13.698085594880387
東洋水産,2018,Q1,57.63533524452308
東洋水産,2018,Q2,31.119724966002597
東洋水産,2018,Q3,55.533230452507205
東洋水産,2018,Q4,37.53915092888536
東洋水産,2019,Q1,45.24682509906077
東洋水産,2019,Q2,37.88295416601488
東洋水産,2019,Q3,80.11418246771083
東洋水産,2019,Q4,37.35090850834391
東洋水産,2020,Q1,86.88658388525488
東洋水産,2020,Q2,53.30821831936596
東洋水産,2020,Q3,61.039467586646495
東洋水産,2020,Q4,58.43836255803703
東洋精糖,2018,Q1,-3.4562815081205818
東洋精糖,2018,Q2,-2.884250993365521
東洋精糖,2018,Q3,-22.193945212650647
東洋精糖,2018,Q4,21.912987850461874
東洋精糖,2019,Q1,42.884545825432426
東洋精糖,2019,Q2,43.83194873113186
東洋精糖,2019,Q3,52.8660482511064
東洋精糖,2019,Q4,31.3210801660613
東洋精糖,2020,Q1,39.9843152953941
東洋精糖,2020,Q2,40.224812099303634
東洋精糖,2020,Q3,36.39195494259707
東洋精糖,2020,Q4,4.464415178161143
東洋紡,2018,Q1,-1.3614635689234822
東洋紡,2018,Q2,75.2710461469929
東洋紡,2018,Q3,33.066822469348395
東洋紡,2018,Q4,-2.946711641914304
東洋紡,2019,Q1,-31.32722415403477
東洋紡,2019,Q2,-11.027177186744929
東洋紡,2019,Q3,23.52489869880408
東洋紡,2019,Q4,-4.943936394299609
東洋紡,2020,Q1,140.1616993253866
東洋紡,2020,Q2,-76.98733992418671
東洋紡,2020,Q3,22.631975409637377
東洋紡,2020,Q4,11.434102175948956
東洋製缶グループホールディング,2018,Q1,117.80673882811936
東洋製缶グループホールディング,2018,Q2,-90.33280541033456
東洋製缶グループホールディング,2018,Q3,-93.4358303653942
東洋製缶グループホールディング,2018,Q4,-135.71046908187657
東洋製缶グループホールディング,2019,Q1,118.77529431921948
東洋製缶グループホールディング,2019,Q2,68.1246882627828
東洋製缶グループホールディング,2019,Q3,28.8438558556486
東洋製缶グループホールディング,2019,Q4,0.9234636240655618
東洋製缶グループホールディング,2020,Q1,-205.6246111390321
東洋製缶グループホールディング,2020,Q2,-104.76536557799876
東洋製缶グループホールディング,2020,Q3,7.425812356100209
東洋製缶グループホールディング,2020,Q4,107.50165174157904
東海旅客鉄道,2018,Q1,568.2017479793633
東海旅客鉄道,2018,Q2,481.8598860975641
東海旅客鉄道,2018,Q3,520.9128526678682
