企業名,会計年度,四半期,y_hat_mlgb
アンリツ,2018,Q1,10.460515730289949
アンリツ,2018,Q2,11.196626841401061
アンリツ,2018,Q3,11.119960168376565
アンリツ,2018,Q4,11.683849036072692
アンリツ,2019,Q1,12.18746013711724
アンリツ,2019,Q2,12.527182368147704
アンリツ,2019,Q3,12.917182340597114
アンリツ,2019,Q4,13.389960104599595
アンリツ,2020,Q1,14.218571266573337
アンリツ,2020,Q2,14.552182384042275
アンリツ,2020,Q3,14.620237907808688
アンリツ,2020,Q4,14.664682362849513
アートネイチャー,2018,Q1,21.79711674981647
アートネイチャー,2018,Q2,22.044894523090786
アートネイチャー,2018,Q3,22.21461676226722
アートネイチャー,2018,Q4,22.01656120353275
アートネイチャー,2019,Q1,21.513505631022984
アートネイチャー,2019,Q2,22.54183895058102
アートネイチャー,2019,Q3,23.756005618307327
アートネイチャー,2019,Q4,22.659894506136578
アートネイチャー,2020,Q1,21.541838977071976
アートネイチャー,2020,Q2,20.202672335836624
アートネイチャー,2020,Q3,19.908227933777702
アートネイチャー,2020,Q4,19.702950172954136
アーレスティ,2018,Q1,22.35527820057339
アーレスティ,2018,Q2,24.435555961396958
アーレスティ,2018,Q3,24.43861150741577
アーレスティ,2018,Q4,21.9786114692688
アーレスティ,2019,Q1,22.885000281863743
アーレスティ,2019,Q2,22.249722454282974
アーレスティ,2019,Q3,20.654722452163696
アーレスティ,2019,Q4,21.236389107174343
アーレスティ,2020,Q1,20.222777975930107
アーレスティ,2020,Q2,17.19027786784702
アーレスティ,2020,Q3,16.594166729185318
アーレスティ,2020,Q4,19.72555571132236
イエローハット,2018,Q1,55.79638837774595
イエローハット,2018,Q2,57.333332777023315
イエローハット,2018,Q3,58.312777280807495
イエローハット,2018,Q4,60.9805551899804
イエローハット,2019,Q1,62.639490630891586
イエローハット,2019,Q2,63.957546181148956
イエローハット,2019,Q3,63.99282397164239
イエローハット,2019,Q4,63.99004613028632
イエローハット,2020,Q1,63.71393500434028
イエローハット,2020,Q2,63.08699062135484
イエローハット,2020,Q3,62.643379582299126
イエローハット,2020,Q4,63.76393514209323
イソライト工業,2018,Q1,6.307222220632765
イソライト工業,2018,Q2,7.143611099984911
イソライト工業,2018,Q3,8.013888902134365
イソライト工業,2018,Q4,9.241944485240513
イソライト工業,2019,Q1,9.376111149787903
イソライト工業,2019,Q2,10.125277837117514
イソライト工業,2019,Q3,11.00166674455007
イソライト工業,2019,Q4,11.524444500605265
イソライト工業,2020,Q1,11.524722258249918
イソライト工業,2020,Q2,11.776666720708212
イソライト工業,2020,Q3,12.071111175749037
イソライト工業,2020,Q4,12.575555596086714
イチカワ,2018,Q1,1.2019445010357432
イチカワ,2018,Q2,2.8036111237274275
イチカワ,2018,Q3,3.03269092241923
イチカワ,2018,Q4,3.970746490690443
イチカワ,2019,Q1,4.432690964804755
イチカワ,2019,Q2,4.973524292310079
イチカワ,2019,Q3,4.928524295488994
イチカワ,2019,Q4,5.809635394149357
イチカワ,2020,Q1,6.497968753178914
イチカワ,2020,Q2,6.574357642067803
イチカワ,2020,Q3,7.065190957652198
イチカワ,2020,Q4,6.832690960831112
イチケン,2018,Q1,16.020372503023182
イチケン,2018,Q2,16.646483613074654
イチケン,2018,Q3,20.79287236628847
イチケン,2018,Q4,24.50981687537084
イチケン,2019,Q1,27.67120580571807
イチケン,2019,Q2,29.733983669326538
イチケン,2019,Q3,32.99203915097233
イチケン,2019,Q4,35.90592799749639
イチケン,2020,Q1,38.73370577394962
イチケン,2020,Q2,40.036205756995415
イチケン,2020,Q3,44.28926142884625
イチケン,2020,Q4,49.34509486125575
イチネンホールディングス,2018,Q1,25.275555478201973
イチネンホールディングス,2018,Q2,25.977499961853027
イチネンホールディングス,2018,Q3,28.109722243414986
イチネンホールディングス,2018,Q4,28.67749998304579
イチネンホールディングス,2019,Q1,29.143888897365994
イチネンホールディングス,2019,Q2,29.87777778837416
イチネンホールディングス,2019,Q3,30.573055532243515
イチネンホールディングス,2019,Q4,31.189722220102947
イチネンホールディングス,2020,Q1,32.50861109627618
イチネンホールディングス,2020,Q2,33.10499996609158
イチネンホールディングス,2020,Q3,32.16499998834398
イチネンホールディングス,2020,Q4,33.04944449000888
イノテック,2018,Q1,8.786944429079691
イノテック,2018,Q2,8.975833310021294
イノテック,2018,Q3,9.925833304723104
イノテック,2018,Q4,11.058611101574368
イノテック,2019,Q1,11.130277779367235
イノテック,2019,Q2,10.95638888494836
イノテック,2019,Q3,11.501388881769445
イノテック,2019,Q4,11.69444443202681
イノテック,2020,Q1,12.178611107170582
イノテック,2020,Q2,11.960277783373991
イノテック,2020,Q3,11.979166680739986
イノテック,2020,Q4,13.061666688157452
イビデン,2018,Q1,6.616666886541578
イビデン,2018,Q2,6.706111311912537
イビデン,2018,Q3,6.791389081213209
イビデン,2018,Q4,4.763889140552944
イビデン,2019,Q1,5.001944687631395
イビデン,2019,Q2,4.999722467528449
イビデン,2019,Q3,4.449722475475735
イビデン,2019,Q4,4.231111341052586
イビデン,2020,Q1,3.4355558024512396
イビデン,2020,Q2,4.077777995003594
イビデン,2020,Q3,5.625000251664056
イビデン,2020,Q4,7.348333610428704
イフジ産業,2018,Q1,15.927994596047533
イフジ産業,2018,Q2,15.729105711397198
イフジ産業,2018,Q3,15.657994588630068
イフジ産業,2018,Q4,15.497439066982931
イフジ産業,2019,Q1,15.449105740007427
イフジ産業,2019,Q2,15.389383528381586
イフジ産業,2019,Q3,15.079105721993578
イフジ産業,2019,Q4,15.145494593928257
イフジ産業,2020,Q1,16.125216828866137
イフジ産業,2020,Q2,16.344939046849806
イフジ産業,2020,Q3,16.60466127966841
イフジ産業,2020,Q4,16.82410576649838
イリソ電子工業,2018,Q1,68.57555508613586
イリソ電子工業,2018,Q2,70.18916612201267
イリソ電子工業,2018,Q3,70.7869439125061
イリソ電子工業,2018,Q4,71.09555509355333
イリソ電子工業,2019,Q1,70.440277311537
イリソ電子工業,2019,Q2,70.04499944051106
イリソ電子工業,2019,Q3,69.35611046685113
イリソ電子工業,2019,Q4,69.49999936421712
イリソ電子工業,2020,Q1,69.23222160339355
イリソ電子工業,2020,Q2,67.70194376839532
イリソ電子工業,2020,Q3,67.22527705298529
イリソ電子工業,2020,Q4,67.53611034817166
インターネットイニシアティブ,2018,Q1,1531.7825402683682
インターネットイニシアティブ,2018,Q2,1507.5694847636753
インターネットイニシアティブ,2018,Q3,1434.962541686164
インターネットイニシアティブ,2018,Q4,1378.4947628445095
インターネットイニシアティブ,2019,Q1,1228.3928227424622
インターネットイニシアティブ,2019,Q2,1195.0017099910312
インターネットイニシアティブ,2019,Q3,1111.680597782135
インターネットイニシアティブ,2019,Q4,956.7283695538839
インターネットイニシアティブ,2020,Q1,791.8103199534946
インターネットイニシアティブ,2020,Q2,722.2922668457031
インターネットイニシアティブ,2020,Q3,606.9300391938951
インターネットイニシアティブ,2020,Q4,467.87982145945233
インフォコム,2018,Q1,1462.065960963567
インフォコム,2018,Q2,1489.8923493226368
インフォコム,2018,Q3,1417.8992970519596
インフォコム,2018,Q4,1408.4770752323998
インフォコム,2019,Q1,1231.6684597598182
インフォコム,2019,Q2,1225.8851263258193
インフォコム,2019,Q3,1115.3779073821174
インフォコム,2019,Q4,1103.9051297505696
インフォコム,2020,Q1,902.0698530409071
インフォコム,2020,Q2,860.0459657775032
インフォコム,2020,Q3,781.8648579385546
インフォコム,2020,Q4,784.3498579661051
インプレスホールディングス,2018,Q1,-1.812222235629128
インプレスホールディングス,2018,Q2,-1.6066666840472155
インプレスホールディングス,2018,Q3,-1.561111125577655
インプレスホールディングス,2018,Q4,-1.2802777752901118
インプレスホールディングス,2019,Q1,-0.6961111160409119
インプレスホールディングス,2019,Q2,-0.7022222213240134
インプレスホールディングス,2019,Q3,-0.5099999936711457
インプレスホールディングス,2019,Q4,0.5444444783238901
インプレスホールディングス,2020,Q1,0.5838889248876108
インプレスホールディングス,2020,Q2,0.747222251465751
インプレスホールディングス,2020,Q3,0.7986111509510212
インプレスホールディングス,2020,Q4,1.1475000250049763
イーグル工業,2018,Q1,33.66138904624515
イーグル工業,2018,Q2,34.926389045185516
イーグル工業,2018,Q3,35.91416687435574
イーグル工業,2018,Q4,35.76694467332628
イーグル工業,2019,Q1,36.175555811987984
イーグル工業,2019,Q2,36.27944469451904
イーグル工業,2019,Q3,36.48555580774943
イーグル工業,2019,Q4,35.48250025510788
イーグル工業,2020,Q1,35.0363891588317
イーグル工業,2020,Q2,33.76916691329744
イーグル工業,2020,Q3,33.744166910648346
イーグル工業,2020,Q4,35.061389108498894
ウシオ電機,2018,Q1,17.804999983972973
ウシオ電機,2018,Q2,17.927777763870026
ウシオ電機,2018,Q3,17.936388886637157
ウシオ電機,2018,Q4,18.09083331624667
ウシオ電機,2019,Q1,18.805833362870747
ウシオ電機,2019,Q2,18.523888929022682
ウシオ電機,2019,Q3,18.284722245401806
ウシオ電機,2019,Q4,19.038333333200878
ウシオ電機,2020,Q1,18.856388890080982
ウシオ電機,2020,Q2,17.89972220857938
ウシオ電機,2020,Q3,17.45027776890331
ウシオ電機,2020,Q4,17.114999999602635
ウッドワン,2018,Q1,8.936514937215382
ウッドワン,2018,Q2,7.2454037964344025
ウッドワン,2018,Q3,5.924570484293832
ウッドワン,2018,Q4,6.040126035610835
ウッドワン,2019,Q1,6.370126038789749
ウッドワン,2019,Q2,6.844292710224788
ウッドワン,2019,Q3,7.4559593631161585
ウッドワン,2019,Q4,8.104014890061485
ウッドワン,2020,Q1,8.482348246706856
ウッドワン,2020,Q2,8.233459361725384
ウッドワン,2020,Q3,9.195126064949566
ウッドワン,2020,Q4,10.069292739033699
エア・ウォーター,2018,Q1,24.117222315735287
エア・ウォーター,2018,Q2,24.629722283946144
エア・ウォーター,2018,Q3,25.255000094572704
エア・ウォーター,2018,Q4,25.63166669342253
エア・ウォーター,2019,Q1,26.24525894721349
エア・ウォーター,2019,Q2,26.656647821267445
エア・ウォーター,2019,Q3,26.995814515484703
エア・ウォーター,2019,Q4,27.695258968406254
エア・ウォーター,2020,Q1,28.638314538531834
エア・ウォーター,2020,Q2,28.456370062298245
エア・ウォーター,2020,Q3,28.82720340622796
エア・ウォーター,2020,Q4,29.453592273924087
エイチワン,2018,Q1,29.09767680697971
エイチワン,2018,Q2,31.731843418545193
エイチワン,2018,Q3,33.51378790537516
エイチワン,2018,Q4,34.224065674675835
エイチワン,2019,Q1,32.82517676883273
エイチワン,2019,Q2,31.845732318030464
エイチワン,2019,Q3,30.69156567255656
エイチワン,2019,Q4,31.219065719180637
エイチワン,2020,Q1,29.0826768345303
エイチワン,2020,Q2,28.00406577852037
エイチワン,2020,Q3,30.384343518151177
エイチワン,2020,Q4,31.89212136798435
エイチ・ツー・オー　リテイリン,2018,Q1,13.161666515800688
エイチ・ツー・オー　リテイリン,2018,Q2,12.972222059965134
エイチ・ツー・オー　リテイリン,2018,Q3,12.961666504542032
エイチ・ツー・オー　リテイリン,2018,Q4,14.061110973358154
エイチ・ツー・オー　リテイリン,2019,Q1,13.241666548781925
エイチ・ツー・オー　リテイリン,2019,Q2,13.48166654507319
エイチ・ツー・オー　リテイリン,2019,Q3,13.231666535139084
エイチ・ツー・オー　リテイリン,2019,Q4,13.208055413431591
エイチ・ツー・オー　リテイリン,2020,Q1,9.86833311120669
エイチ・ツー・オー　リテイリン,2020,Q2,8.766388717624876
エイチ・ツー・オー　リテイリン,2020,Q3,7.759166482422087
エイチ・ツー・オー　リテイリン,2020,Q4,7.757777614725961
エイベックス,2018,Q1,25.00000007947286
エイベックス,2018,Q2,25.959166791703964
エイベックス,2018,Q3,26.32805569966634
エイベックス,2018,Q4,25.77027792400784
エイベックス,2019,Q1,25.883889039357502
エイベックス,2019,Q2,24.6266667842865
エイベックス,2019,Q3,22.1269445154402
エイベックス,2019,Q4,22.202500104904175
エイベックス,2020,Q1,21.743055661519367
エイベックス,2020,Q2,19.91472233666314
エイベックス,2020,Q3,17.846389028761124
エイベックス,2020,Q4,16.89916682243347
エクセディ,2018,Q1,58.555283611019455
エクセディ,2018,Q2,60.914450354046295
エクセディ,2018,Q3,62.63417254553901
エクセディ,2018,Q4,63.4802836312188
エクセディ,2019,Q1,62.883894708421494
エクセディ,2019,Q2,61.83278348710802
エクセディ,2019,Q3,61.68167241414388
エクセディ,2019,Q4,62.09722794426812
エクセディ,2020,Q1,60.9188945558336
エクセディ,2020,Q2,58.0438945558336
エクセディ,2020,Q3,58.22361681196425
エクセディ,2020,Q4,59.18361674414741
エステー,2018,Q1,12.488888879203135
エステー,2018,Q2,12.578055533683962
エステー,2018,Q3,12.8783332436449
エステー,2018,Q4,13.032499908987019
エステー,2019,Q1,13.333611014402575
エステー,2019,Q2,13.486666563070482
エステー,2019,Q3,14.42388872595297
エステー,2019,Q4,15.172222047630283
エステー,2020,Q1,15.171944263494677
エステー,2020,Q2,15.574722041272455
エステー,2020,Q3,16.607777558681036
エステー,2020,Q4,17.988610866583056
エステールホールディングス,2018,Q1,17.376944462458294
エステールホールディングス,2018,Q2,17.8102777534061
エステールホールディングス,2018,Q3,18.923888842264812
エステールホールディングス,2018,Q4,18.97805553012424
エステールホールディングス,2019,Q1,19.10277779897054
エステールホールディングス,2019,Q2,18.915833367241753
エステールホールディングス,2019,Q3,19.56333335240682
エステールホールディングス,2019,Q4,18.849166711171467
エステールホールディングス,2020,Q1,19.14500003390842
エステールホールディングス,2020,Q2,16.97527790731854
エステールホールディングス,2020,Q3,16.97055568297704
エステールホールディングス,2020,Q4,16.49194458458159
エスペック,2018,Q1,16.675833315485054
エスペック,2018,Q2,17.337777744564747
エスペック,2018,Q3,19.818055547773838
エスペック,2018,Q4,22.848055598636467
エスペック,2019,Q1,24.967222343716358
エスペック,2019,Q2,25.390555683937336
エスペック,2019,Q3,25.33055568817589
エスペック,2019,Q4,26.03027787225114
エスペック,2020,Q1,26.445000102950466
エスペック,2020,Q2,26.302500099771553
エスペック,2020,Q3,26.428611183332073
エスペック,2020,Q4,26.67777783092525
エスライン,2018,Q1,13.435550063020653
エスライン,2018,Q2,14.324161181019413
エスライン,2018,Q3,14.814161164065203
エスライン,2018,Q4,14.709994497398535
エスライン,2019,Q1,14.913050051364634
エスライン,2019,Q2,15.547216715912024
エスライン,2019,Q3,16.107772279944683
エスライン,2019,Q4,16.313050040768253
エスライン,2020,Q1,22.618605649305714
エスライン,2020,Q2,23.227772297958534
エスライン,2020,Q3,23.71666117095285
エスライン,2020,Q4,24.41693897628122
エスリード,2018,Q1,30.27805511156718
エスリード,2018,Q2,30.54777732160356
エスリード,2018,Q3,33.269999623298645
エスリード,2018,Q4,35.91138842370775
エスリード,2019,Q1,38.3083327876197
