企業名,会計年度,四半期,y_hat_mmlp
本多通信工業,2019,Q1,9.287162
本多通信工業,2019,Q2,6.1460013
本多通信工業,2019,Q3,10.104134
本多通信工業,2019,Q4,8.692544
本多通信工業,2020,Q1,8.158295
本多通信工業,2020,Q2,8.65918
本多通信工業,2020,Q3,6.6760254
本多通信工業,2020,Q4,18.793934
本田技研工業,2018,Q1,204.80714
本田技研工業,2018,Q2,83.08206
本田技研工業,2018,Q3,251.58246
本田技研工業,2018,Q4,105.26723
本田技研工業,2019,Q1,65.20266
本田技研工業,2019,Q2,77.6635
本田技研工業,2019,Q3,78.36287
本田技研工業,2019,Q4,4.5252724
本田技研工業,2020,Q1,37.56513
本田技研工業,2020,Q2,71.75975
本田技研工業,2020,Q3,3.3685386
本田技研工業,2020,Q4,82.06973
杉本商事,2018,Q1,25.753986
杉本商事,2018,Q2,31.597063
杉本商事,2018,Q3,31.418133
杉本商事,2018,Q4,27.779934
杉本商事,2019,Q1,35.025597
杉本商事,2019,Q2,31.85307
杉本商事,2019,Q3,48.998165
杉本商事,2019,Q4,39.583668
杉本商事,2020,Q1,25.229103
杉本商事,2020,Q2,33.889557
杉本商事,2020,Q3,53.288715
杉本商事,2020,Q4,28.663485
村田製作所,2018,Q1,125.07138
村田製作所,2018,Q2,210.6077
村田製作所,2018,Q3,255.67622
村田製作所,2018,Q4,238.65776
村田製作所,2019,Q1,229.53781
村田製作所,2019,Q2,183.54851
村田製作所,2019,Q3,120.80382
村田製作所,2019,Q4,3.6755848
村田製作所,2020,Q1,145.99098
村田製作所,2020,Q2,54.30558
村田製作所,2020,Q3,103.25785
村田製作所,2020,Q4,63.082287
東ソー,2018,Q1,46.781357
東ソー,2018,Q2,69.08351
東ソー,2018,Q3,64.341644
東ソー,2018,Q4,43.85537
東ソー,2019,Q1,56.337433
東ソー,2019,Q2,46.61205
東ソー,2019,Q3,47.456997
東ソー,2019,Q4,50.50782
東ソー,2020,Q1,46.652542
東ソー,2020,Q2,12.057786
東ソー,2020,Q3,-2.2732027
東ソー,2020,Q4,1.0888461
東テク,2018,Q1,12.940433
東テク,2018,Q2,6.6838403
東テク,2018,Q3,76.89509
東テク,2018,Q4,82.74617
東テク,2019,Q1,49.87605
東テク,2019,Q2,67.83711
東テク,2019,Q3,80.23526
東テク,2019,Q4,73.38788
東テク,2020,Q1,56.05404
東テク,2020,Q2,79.437805
東テク,2020,Q3,91.21502
東テク,2020,Q4,137.18535
東プレ,2018,Q1,72.15515
東プレ,2018,Q2,77.85806
東プレ,2018,Q3,88.98339
東プレ,2018,Q4,71.12007
東プレ,2019,Q1,51.697025
東プレ,2019,Q2,55.717167
東プレ,2019,Q3,57.02984
東プレ,2019,Q4,57.211876
東プレ,2020,Q1,73.16476
東プレ,2020,Q2,8.3785
東プレ,2020,Q3,42.13796
東プレ,2020,Q4,23.429049
東リ,2018,Q1,10.486278
東リ,2018,Q2,5.211462
東リ,2018,Q3,10.203828
東リ,2018,Q4,15.07075
東リ,2019,Q1,0.68104005
東リ,2019,Q2,0.48557895
東リ,2019,Q3,10.854635
東リ,2019,Q4,11.990973
東リ,2020,Q1,5.284255
東リ,2020,Q2,7.1040854
東リ,2020,Q3,5.208908
東リ,2020,Q4,11.704474
東レ,2018,Q1,14.185394
東レ,2018,Q2,15.495511
東レ,2018,Q3,11.710777
東レ,2018,Q4,11.21771
東レ,2019,Q1,9.105432
東レ,2019,Q2,8.186156
東レ,2019,Q3,10.160585
東レ,2019,Q4,9.288394
東レ,2020,Q1,12.915452
東レ,2020,Q2,23.317467
東レ,2020,Q3,16.776672
東レ,2020,Q4,11.854468
東亜ディーケーケー,2018,Q1,14.860295
東亜ディーケーケー,2018,Q2,12.892146
東亜ディーケーケー,2018,Q3,21.541767
東亜ディーケーケー,2018,Q4,23.773935
東亜ディーケーケー,2019,Q1,17.858667
東亜ディーケーケー,2019,Q2,13.703315
東亜ディーケーケー,2019,Q3,20.935558
東亜ディーケーケー,2019,Q4,21.19205
東亜ディーケーケー,2020,Q1,19.502897
東亜ディーケーケー,2020,Q2,22.247633
東亜ディーケーケー,2020,Q3,14.384552
東亜ディーケーケー,2020,Q4,19.746704
東亜建設工業,2018,Q1,-16.914936
東亜建設工業,2018,Q2,58.417316
東亜建設工業,2018,Q3,15.422541
東亜建設工業,2018,Q4,-0.6259165
東亜建設工業,2019,Q1,38.212704
東亜建設工業,2019,Q2,-83.36333
東亜建設工業,2019,Q3,-30.233562
東亜建設工業,2019,Q4,24.704157
東亜建設工業,2020,Q1,53.68792
東亜建設工業,2020,Q2,106.677895
東亜建設工業,2020,Q3,118.015686
東亜建設工業,2020,Q4,50.540836
東亜道路工業,2018,Q1,222.91885
東亜道路工業,2018,Q2,146.37648
東亜道路工業,2018,Q3,168.9322
東亜道路工業,2018,Q4,134.14052
東亜道路工業,2019,Q1,62.567795
東亜道路工業,2019,Q2,62.14659
東亜道路工業,2019,Q3,66.86309
東亜道路工業,2019,Q4,-8.893189
東亜道路工業,2020,Q1,131.8249
東亜道路工業,2020,Q2,13.415131
東亜道路工業,2020,Q3,34.237625
東亜道路工業,2020,Q4,121.834724
東京エネシス,2018,Q1,26.026941
東京エネシス,2018,Q2,25.85667
東京エネシス,2018,Q3,0.6292124
東京エネシス,2018,Q4,26.76131
東京エネシス,2019,Q1,23.41174
東京エネシス,2019,Q2,27.774782
東京エネシス,2019,Q3,14.655267
東京エネシス,2019,Q4,57.944218
東京エネシス,2020,Q1,9.675463
東京エネシス,2020,Q2,15.446757
東京エネシス,2020,Q3,8.771712
東京エネシス,2020,Q4,67.574776
東京エレクトロン,2018,Q1,286.41412
東京エレクトロン,2018,Q2,358.93622
東京エレクトロン,2018,Q3,299.00687
東京エレクトロン,2018,Q4,389.6977
東京エレクトロン,2019,Q1,321.84106
東京エレクトロン,2019,Q2,342.67584
東京エレクトロン,2019,Q3,283.4356
東京エレクトロン,2019,Q4,357.60144
東京エレクトロン,2020,Q1,332.45053
東京エレクトロン,2020,Q2,282.6216
東京エレクトロン,2020,Q3,306.43915
東京エレクトロン,2020,Q4,283.48035
東京エレクトロン　デバイス,2018,Q1,108.10027
東京エレクトロン　デバイス,2018,Q2,3.1578035
東京エレクトロン　デバイス,2018,Q3,54.689583
東京エレクトロン　デバイス,2018,Q4,3.4915915
東京エレクトロン　デバイス,2019,Q1,42.82744
東京エレクトロン　デバイス,2019,Q2,56.731304
東京エレクトロン　デバイス,2019,Q3,39.172115
東京エレクトロン　デバイス,2019,Q4,68.868195
東京エレクトロン　デバイス,2020,Q1,40.101852
東京エレクトロン　デバイス,2020,Q2,39.66377
東京エレクトロン　デバイス,2020,Q3,49.84225
東京エレクトロン　デバイス,2020,Q4,42.145466
東京ガス,2018,Q1,-5.6578913
東京ガス,2018,Q2,31.873747
東京ガス,2018,Q3,34.87905
東京ガス,2018,Q4,34.08885
東京ガス,2019,Q1,88.3118
東京ガス,2019,Q2,14.197189
東京ガス,2019,Q3,11.668979
東京ガス,2019,Q4,104.89968
東京ガス,2020,Q1,63.054234
東京ガス,2020,Q2,2.0377538
東京ガス,2020,Q3,23.028767
東京ガス,2020,Q4,63.636333
東京テアトル,2018,Q1,5.231699
東京テアトル,2018,Q2,4.436781
東京テアトル,2018,Q3,-11.091949
東京テアトル,2018,Q4,13.232297
東京テアトル,2019,Q1,8.188746
東京テアトル,2019,Q2,12.071661
東京テアトル,2019,Q3,6.8214746
東京テアトル,2019,Q4,8.058453
東京テアトル,2020,Q1,13.519676
東京テアトル,2020,Q2,-35.772102
東京テアトル,2020,Q3,28.380598
東京テアトル,2020,Q4,20.701458
東京機械製作所,2018,Q1,131.12111
東京機械製作所,2018,Q2,133.21498
東京機械製作所,2018,Q3,24.53806
東京機械製作所,2018,Q4,78.01938
東京機械製作所,2019,Q1,41.368847
東京機械製作所,2019,Q2,17.637077
東京機械製作所,2019,Q3,4.712649
東京機械製作所,2019,Q4,-32.84951
東京機械製作所,2020,Q1,-5.0121293
東京機械製作所,2020,Q2,-54.19215
東京機械製作所,2020,Q3,-40.36104
東京機械製作所,2020,Q4,-57.95257
東京特殊電線,2018,Q1,46.462265
東京特殊電線,2018,Q2,70.599724
東京特殊電線,2018,Q3,102.38952
東京特殊電線,2018,Q4,77.42708
東京特殊電線,2019,Q1,60.85152
東京特殊電線,2019,Q2,84.92584
東京特殊電線,2019,Q3,78.699036
東京特殊電線,2019,Q4,57.853226
東京特殊電線,2020,Q1,75.673836
東京特殊電線,2020,Q2,55.137386
東京特殊電線,2020,Q3,72.62927
東京特殊電線,2020,Q4,82.25379
東京精密,2018,Q1,56.817818
東京精密,2018,Q2,85.87941
東京精密,2018,Q3,73.75601
東京精密,2018,Q4,123.70373
東京精密,2019,Q1,56.39047
東京精密,2019,Q2,69.268906
東京精密,2019,Q3,56.945602
東京精密,2019,Q4,57.523643
東京精密,2020,Q1,72.24158
東京精密,2020,Q2,91.81145
東京精密,2020,Q3,87.09561
東京精密,2020,Q4,79.49979
東京製鉄,2018,Q1,22.71684
東京製鉄,2018,Q2,13.826911
東京製鉄,2018,Q3,1.5092949
東京製鉄,2018,Q4,-1.7455051
東京製鉄,2019,Q1,31.6206
東京製鉄,2019,Q2,17.299042
東京製鉄,2019,Q3,1.6290283
東京製鉄,2019,Q4,22.405006
東京製鉄,2020,Q1,10.058594
東京製鉄,2020,Q2,-2.3019977
東京製鉄,2020,Q3,-5.059513
東京製鉄,2020,Q4,-66.18282
東京計器,2018,Q1,7.937355
東京計器,2018,Q2,14.335275
東京計器,2018,Q3,38.790012
東京計器,2018,Q4,26.212479
東京計器,2019,Q1,41.614033
東京計器,2019,Q2,52.216553
東京計器,2019,Q3,3.0784104
東京計器,2019,Q4,70.95639
東京計器,2020,Q1,-4.014607
東京計器,2020,Q2,16.531397
東京計器,2020,Q3,14.156367
東京計器,2020,Q4,60.491707
東京鉄鋼,2018,Q1,-8.231149
東京鉄鋼,2018,Q2,67.700806
東京鉄鋼,2018,Q3,-0.29373544
東京鉄鋼,2018,Q4,48.81576
東京鉄鋼,2019,Q1,26.665968
東京鉄鋼,2019,Q2,72.33194
東京鉄鋼,2019,Q3,105.45056
東京鉄鋼,2019,Q4,124.84867
東京鉄鋼,2020,Q1,131.541
東京鉄鋼,2020,Q2,142.6061
東京鉄鋼,2020,Q3,140.47772
東京鉄鋼,2020,Q4,75.45485
東北電力,2018,Q1,58.39615
東北電力,2018,Q2,35.811287
東北電力,2018,Q3,14.584455
東北電力,2018,Q4,13.8828945
東北電力,2019,Q1,49.715065
東北電力,2019,Q2,24.49485
東北電力,2019,Q3,17.049038
東北電力,2019,Q4,33.351357
東北電力,2020,Q1,43.527832
東北電力,2020,Q2,37.93545
東北電力,2020,Q3,-3.392591
東北電力,2020,Q4,25.177313
東和薬品,2018,Q1,120.81696
東和薬品,2018,Q2,142.16422
東和薬品,2018,Q3,134.04787
東和薬品,2018,Q4,116.06641
東和薬品,2019,Q1,153.50731
東和薬品,2019,Q2,162.28676
東和薬品,2019,Q3,121.89576
東和薬品,2019,Q4,165.20332
東和薬品,2020,Q1,196.18394
東和薬品,2020,Q2,100.08788
東和薬品,2020,Q3,196.18018
東和薬品,2020,Q4,39.001137
東急,2018,Q1,18.50628
東急,2018,Q2,23.132254
東急,2018,Q3,32.273937
東急,2018,Q4,24.676613
東急,2019,Q1,22.791004
東急,2019,Q2,30.718746
東急,2019,Q3,21.312315
東急,2019,Q4,18.246397
東急,2020,Q1,21.925453
東急,2020,Q2,-15.864352
東急,2020,Q3,0.54996055
東急,2020,Q4,8.153421
東急建設,2018,Q1,47.409172
東急建設,2018,Q2,20.289513
東急建設,2018,Q3,25.002108
東急建設,2018,Q4,24.83428
東急建設,2019,Q1,24.489672
東急建設,2019,Q2,25.215363
東急建設,2019,Q3,29.122187
東急建設,2019,Q4,32.53437
東急建設,2020,Q1,31.001873
東急建設,2020,Q2,45.37559
東急建設,2020,Q3,11.632524
東急建設,2020,Q4,1.5722826
東日本旅客鉄道,2018,Q1,220.9395
東日本旅客鉄道,2018,Q2,231.64232
東日本旅客鉄道,2018,Q3,238.39401
東日本旅客鉄道,2018,Q4,69.191
東日本旅客鉄道,2019,Q1,219.34026
東日本旅客鉄道,2019,Q2,248.1062
東日本旅客鉄道,2019,Q3,239.7171
東日本旅客鉄道,2019,Q4,79.45186
東日本旅客鉄道,2020,Q1,198.46388
東日本旅客鉄道,2020,Q2,-261.79294
東日本旅客鉄道,2020,Q3,-151.78372
東日本旅客鉄道,2020,Q4,-1.9401628
東映,2018,Q1,60.081055
東映,2018,Q2,199.57944
東映,2018,Q3,165.84288
東映,2018,Q4,206.43686
東映,2019,Q1,213.98764
東映,2019,Q2,237.10257
東映,2019,Q3,245.61607
東映,2019,Q4,252.78337
東映,2020,Q1,184.25917
東映,2020,Q2,212.03268
東映,2020,Q3,162.07217
東映,2020,Q4,208.1332
東武鉄道,2018,Q1,14.472969
東武鉄道,2018,Q2,17.796797
東武鉄道,2018,Q3,11.720137
東武鉄道,2018,Q4,14.906955
東武鉄道,2019,Q1,48.21968
東武鉄道,2019,Q2,34.924625
東武鉄道,2019,Q3,47.018124
東武鉄道,2019,Q4,44.17478
東武鉄道,2020,Q1,25.515064
東武鉄道,2020,Q2,-54.561893
東武鉄道,2020,Q3,-48.574017
東武鉄道,2020,Q4,-11.136978
東洋エンジニアリング,2018,Q1,89.977844
東洋エンジニアリング,2018,Q2,-1.608793
東洋エンジニアリング,2018,Q3,-124.38077
東洋エンジニアリング,2018,Q4,-44.1972
東洋エンジニアリング,2019,Q1,-38.24727
東洋エンジニアリング,2019,Q2,30.74147
東洋エンジニアリング,2019,Q3,-5.514796
東洋エンジニアリング,2019,Q4,-95.42268
東洋エンジニアリング,2020,Q1,-32.62748
東洋エンジニアリング,2020,Q2,16.755007
東洋エンジニアリング,2020,Q3,31.130812
東洋エンジニアリング,2020,Q4,100.69128
東洋埠頭,2018,Q1,-0.44446445
東洋埠頭,2018,Q2,43.927986
東洋埠頭,2018,Q3,35.505367
東洋埠頭,2018,Q4,42.65907
東洋埠頭,2019,Q1,39.74812
東洋埠頭,2019,Q2,33.659676
東洋埠頭,2019,Q3,34.079758
東洋埠頭,2019,Q4,34.479702
東洋埠頭,2020,Q1,38.224693
東洋埠頭,2020,Q2,53.902042
東洋埠頭,2020,Q3,43.14533
東洋埠頭,2020,Q4,40.658085
東洋建設,2018,Q1,7.074569
東洋建設,2018,Q2,14.629287
東洋建設,2018,Q3,12.026798
東洋建設,2018,Q4,9.186488
東洋建設,2019,Q1,12.258314
東洋建設,2019,Q2,14.639711
東洋建設,2019,Q3,10.034994
東洋建設,2019,Q4,14.246073
東洋建設,2020,Q1,10.820704
東洋建設,2020,Q2,16.534134
東洋建設,2020,Q3,14.516464
東洋建設,2020,Q4,12.943408
東洋機械金属,2018,Q1,19.41831
東洋機械金属,2018,Q2,17.35114
東洋機械金属,2018,Q3,15.642813
東洋機械金属,2018,Q4,27.920206
東洋機械金属,2019,Q1,16.492
東洋機械金属,2019,Q2,23.02419
東洋機械金属,2019,Q3,17.70241
東洋機械金属,2019,Q4,22.853607
東洋機械金属,2020,Q1,20.920559
東洋機械金属,2020,Q2,14.7876
東洋機械金属,2020,Q3,7.812674
東洋機械金属,2020,Q4,16.651924
東洋水産,2018,Q1,35.34401
東洋水産,2018,Q2,33.380413
東洋水産,2018,Q3,50.723083
東洋水産,2018,Q4,35.373417
東洋水産,2019,Q1,40.9074
東洋水産,2019,Q2,47.97316
東洋水産,2019,Q3,45.35616
東洋水産,2019,Q4,45.180344
東洋水産,2020,Q1,38.768284
東洋水産,2020,Q2,45.205784
東洋水産,2020,Q3,46.596546
東洋水産,2020,Q4,46.611538
東洋精糖,2018,Q1,-0.53795785
東洋精糖,2018,Q2,22.922083
東洋精糖,2018,Q3,13.604439
東洋精糖,2018,Q4,38.03489
東洋精糖,2019,Q1,31.791079
東洋精糖,2019,Q2,32.175484
東洋精糖,2019,Q3,34.840424
東洋精糖,2019,Q4,33.48259
東洋精糖,2020,Q1,33.87164
東洋精糖,2020,Q2,28.548815
東洋精糖,2020,Q3,29.424208
東洋精糖,2020,Q4,-45.143555
東洋紡,2018,Q1,-13.122534
東洋紡,2018,Q2,0.12272294
東洋紡,2018,Q3,12.368444
東洋紡,2018,Q4,-47.465054
東洋紡,2019,Q1,-52.867535
東洋紡,2019,Q2,-13.802314
東洋紡,2019,Q3,2.4984584
東洋紡,2019,Q4,6.335657
東洋紡,2020,Q1,7.9352593
東洋紡,2020,Q2,24.589216
東洋紡,2020,Q3,4.818055
東洋紡,2020,Q4,-0.40741593
東洋製缶グループホールディング,2018,Q1,74.47037
東洋製缶グループホールディング,2018,Q2,-0.24651134
東洋製缶グループホールディング,2018,Q3,-37.998848
東洋製缶グループホールディング,2018,Q4,-212.92754
東洋製缶グループホールディング,2019,Q1,14.594585
東洋製缶グループホールディング,2019,Q2,41.032814
東洋製缶グループホールディング,2019,Q3,-105.65121
東洋製缶グループホールディング,2019,Q4,36.163925
東洋製缶グループホールディング,2020,Q1,28.577265
東洋製缶グループホールディング,2020,Q2,-8.123623
東洋製缶グループホールディング,2020,Q3,-11.750237
東洋製缶グループホールディング,2020,Q4,-25.380886
東海旅客鉄道,2018,Q1,436.88394
東海旅客鉄道,2018,Q2,492.76703
東海旅客鉄道,2018,Q3,647.4349
東海旅客鉄道,2018,Q4,607.2466
東海旅客鉄道,2019,Q1,369.054
東海旅客鉄道,2019,Q2,376.1502
東海旅客鉄道,2019,Q3,409.92935
東海旅客鉄道,2019,Q4,594.0325
東海旅客鉄道,2020,Q1,922.708
東海旅客鉄道,2020,Q2,11429.771
東海旅客鉄道,2020,Q3,4881.918
東海旅客鉄道,2020,Q4,1321.0519
東海染工,2018,Q1,14.772415
東海染工,2018,Q2,13.222746
東海染工,2018,Q3,1.1230752
東海染工,2018,Q4,51.06984
東海染工,2019,Q1,33.19458
東海染工,2019,Q2,33.46079
東海染工,2019,Q3,63.708378
東海染工,2019,Q4,-62.05819
東海染工,2020,Q1,-13.410796
東海染工,2020,Q2,1.5963105
東海染工,2020,Q3,-47.005398
東海染工,2020,Q4,-78.443054
東海理化電機製作所,2018,Q1,-5.6810303
東海理化電機製作所,2018,Q2,18.355589
東海理化電機製作所,2018,Q3,-38.666603
東海理化電機製作所,2018,Q4,-16.528402
東海理化電機製作所,2019,Q1,49.758102
東海理化電機製作所,2019,Q2,41.716232
東海理化電機製作所,2019,Q3,49.262325
東海理化電機製作所,2019,Q4,51.02437
東海理化電機製作所,2020,Q1,-55.703777
東海理化電機製作所,2020,Q2,-68.72156
東海理化電機製作所,2020,Q3,-25.80913
東海理化電機製作所,2020,Q4,0.64144754
東海運,2018,Q1,5.769837
東海運,2018,Q2,9.431432
東海運,2018,Q3,4.001755
東海運,2018,Q4,-0.39524326
東海運,2019,Q1,-2.6739585
東海運,2019,Q2,6.2276535
東海運,2019,Q3,7.2262745
東海運,2019,Q4,-1.2161605
東海運,2020,Q1,4.5299935
東海運,2020,Q2,1.9411033
東海運,2020,Q3,9.697509
東海運,2020,Q4,6.9919825
東祥,2018,Q1,34.035545
東祥,2018,Q2,34.67996
東祥,2018,Q3,35.199318
東祥,2018,Q4,31.895653
東祥,2019,Q1,20.333502
東祥,2019,Q2,9.849832
東祥,2019,Q3,25.010223
東祥,2019,Q4,46.46853
東祥,2020,Q1,37.8158
東祥,2020,Q2,45.706852
東祥,2020,Q3,45.88458
東祥,2020,Q4,62.546112
東芝,2018,Q1,17.75546
東芝,2018,Q2,-348.46164
東芝,2018,Q3,67.206635
東芝,2018,Q4,-35.658672
東芝,2019,Q1,-22.971695
東芝,2019,Q2,-193.79427
東芝,2019,Q3,44.196136
東芝,2019,Q4,21.271542
東芝,2020,Q1,-19.091679
東芝,2020,Q2,-3.1208203
東芝,2020,Q3,16.420218
東芝,2020,Q4,77.228165
東芝テック,2018,Q1,31.959576
東芝テック,2018,Q2,1.907964
東芝テック,2018,Q3,8.688301
東芝テック,2018,Q4,-3.6830502
東芝テック,2019,Q1,-108.36071
東芝テック,2019,Q2,-27.425385
東芝テック,2019,Q3,-35.12968
東芝テック,2019,Q4,40.483994
東芝テック,2020,Q1,12.420298
東芝テック,2020,Q2,-43.885506
東芝テック,2020,Q3,-19.063932
東芝テック,2020,Q4,-115.07783
東邦アセチレン,2018,Q1,43.890625
東邦アセチレン,2018,Q2,43.723743
東邦アセチレン,2018,Q3,36.205387
東邦アセチレン,2018,Q4,53.328087
東邦アセチレン,2019,Q1,35.644756
東邦アセチレン,2019,Q2,23.261824
東邦アセチレン,2019,Q3,34.261272
東邦アセチレン,2019,Q4,33.304928
東邦アセチレン,2020,Q1,32.895275
東邦アセチレン,2020,Q2,41.109985
東邦アセチレン,2020,Q3,43.69871
東邦アセチレン,2020,Q4,32.41985
東邦システムサイエンス,2018,Q1,15.273017
東邦システムサイエンス,2018,Q2,13.271536
東邦システムサイエンス,2018,Q3,6.8187757
東邦システムサイエンス,2018,Q4,18.192327
東邦システムサイエンス,2019,Q1,13.859111
東邦システムサイエンス,2019,Q2,11.652498
東邦システムサイエンス,2019,Q3,7.5889416
東邦システムサイエンス,2019,Q4,4.1628685
東邦システムサイエンス,2020,Q1,4.758823
東邦システムサイエンス,2020,Q2,6.924167
東邦システムサイエンス,2020,Q3,4.34806
東邦システムサイエンス,2020,Q4,12.62029
東邦チタニウム,2018,Q1,5.0299764
東邦チタニウム,2018,Q2,13.383553
東邦チタニウム,2018,Q3,9.539692
東邦チタニウム,2018,Q4,6.317626
東邦チタニウム,2019,Q1,10.468487
東邦チタニウム,2019,Q2,7.744638
東邦チタニウム,2019,Q3,11.479382
東邦チタニウム,2019,Q4,7.5685067
東邦チタニウム,2020,Q1,3.5718858
東邦チタニウム,2020,Q2,-21.60775
東邦チタニウム,2020,Q3,-18.536242
東邦チタニウム,2020,Q4,-5.656247
東邦ホールディングス,2018,Q1,35.306892
東邦ホールディングス,2018,Q2,46.63958
東邦ホールディングス,2018,Q3,74.57323
東邦ホールディングス,2018,Q4,77.205025
東邦ホールディングス,2019,Q1,55.200104
東邦ホールディングス,2019,Q2,51.20244
東邦ホールディングス,2019,Q3,50.278225
東邦ホールディングス,2019,Q4,54.601826
東邦ホールディングス,2020,Q1,36.024395
東邦ホールディングス,2020,Q2,18.900555
東邦ホールディングス,2020,Q3,56.43367
東邦ホールディングス,2020,Q4,66.11734
東邦亜鉛,2018,Q1,59.436882
東邦亜鉛,2018,Q2,195.5854
東邦亜鉛,2018,Q3,158.56375
東邦亜鉛,2018,Q4,-72.68717
東邦亜鉛,2019,Q1,0.16361737
東邦亜鉛,2019,Q2,-177.52872
東邦亜鉛,2019,Q3,-145.25192
東邦亜鉛,2019,Q4,-182.80647
東邦亜鉛,2020,Q1,-263.38367
東邦亜鉛,2020,Q2,-449.67078
東邦亜鉛,2020,Q3,-126.4771
東邦亜鉛,2020,Q4,-45.150246
東邦瓦斯,2018,Q1,44.471756
東邦瓦斯,2018,Q2,34.848293
東邦瓦斯,2018,Q3,33.168232
東邦瓦斯,2018,Q4,34.966503
東邦瓦斯,2019,Q1,68.68235
東邦瓦斯,2019,Q2,16.886425
東邦瓦斯,2019,Q3,16.171383
東邦瓦斯,2019,Q4,61.11324
東邦瓦斯,2020,Q1,30.878391
東邦瓦斯,2020,Q2,88.750404
東邦瓦斯,2020,Q3,26.968767
東邦瓦斯,2020,Q4,12.770646
東都水産,2018,Q1,68.95729
東都水産,2018,Q2,59.19215
東都水産,2018,Q3,55.591244
東都水産,2018,Q4,66.69501
東都水産,2019,Q1,85.50371
東都水産,2019,Q2,62.107445
東都水産,2019,Q3,60.244442
東都水産,2019,Q4,166.66916
東都水産,2020,Q1,95.88209
東都水産,2020,Q2,93.00632
東都水産,2020,Q3,106.16801
東都水産,2020,Q4,105.65236
東鉄工業,2018,Q1,39.639965
東鉄工業,2018,Q2,53.767033
東鉄工業,2018,Q3,55.999302
東鉄工業,2018,Q4,82.40484
東鉄工業,2019,Q1,43.711723
東鉄工業,2019,Q2,54.805164
東鉄工業,2019,Q3,67.70957
東鉄工業,2019,Q4,116.541435
東鉄工業,2020,Q1,28.20002
東鉄工業,2020,Q2,54.53801
東鉄工業,2020,Q3,67.0255
東鉄工業,2020,Q4,138.67154
東陽倉庫,2018,Q1,0.6055836
東陽倉庫,2018,Q2,4.7773905
東陽倉庫,2018,Q3,10.528311
東陽倉庫,2018,Q4,4.0998006
東陽倉庫,2019,Q1,8.951615
東陽倉庫,2019,Q2,4.2195125
東陽倉庫,2019,Q3,8.28269
東陽倉庫,2019,Q4,6.123939
東陽倉庫,2020,Q1,5.0075655
東陽倉庫,2020,Q2,8.042325
東陽倉庫,2020,Q3,7.9846115
東陽倉庫,2020,Q4,1.9514846
松井建設,2018,Q1,30.742002
松井建設,2018,Q2,25.202927
松井建設,2018,Q3,24.154915
松井建設,2018,Q4,24.072145
松井建設,2019,Q1,34.054424
松井建設,2019,Q2,22.837559
松井建設,2019,Q3,20.387062
松井建設,2019,Q4,24.681803
松井建設,2020,Q1,12.804057
松井建設,2020,Q2,26.132288
松井建設,2020,Q3,21.207262
松井建設,2020,Q4,18.524176
松屋フーズホールディングス,2018,Q1,18.80706
松屋フーズホールディングス,2018,Q2,24.373386
松屋フーズホールディングス,2018,Q3,21.868715
松屋フーズホールディングス,2018,Q4,20.891869
松屋フーズホールディングス,2019,Q1,16.731506
松屋フーズホールディングス,2019,Q2,27.87754
松屋フーズホールディングス,2019,Q3,53.757935
松屋フーズホールディングス,2019,Q4,43.235672
松屋フーズホールディングス,2020,Q1,19.862864
松屋フーズホールディングス,2020,Q2,6.242433
松屋フーズホールディングス,2020,Q3,-20.038065
松屋フーズホールディングス,2020,Q4,23.638332
松田産業,2018,Q1,24.49479
松田産業,2018,Q2,27.388855
松田産業,2018,Q3,46.897293
松田産業,2018,Q4,18.427132
松田産業,2019,Q1,31.124176
松田産業,2019,Q2,20.55193
松田産業,2019,Q3,20.83628
松田産業,2019,Q4,22.778223
松田産業,2020,Q1,29.685236
松田産業,2020,Q2,43.872673
松田産業,2020,Q3,34.423363
松田産業,2020,Q4,46.28032
松風,2018,Q1,6.534591
松風,2018,Q2,12.407786
松風,2018,Q3,17.1881
松風,2018,Q4,-7.1993194
松風,2019,Q1,16.404257
松風,2019,Q2,21.138763
松風,2019,Q3,15.000585
松風,2019,Q4,1.1082076
松風,2020,Q1,34.085114
松風,2020,Q2,7.924098
松風,2020,Q3,14.924586
松風,2020,Q4,-7.7306986
林兼産業,2018,Q1,10.834361
林兼産業,2018,Q2,13.071601
林兼産業,2018,Q3,44.451313
林兼産業,2018,Q4,12.1845665
林兼産業,2019,Q1,4.799326
林兼産業,2019,Q2,26.222572
林兼産業,2019,Q3,59.690495
林兼産業,2019,Q4,-2.2598517
林兼産業,2020,Q1,16.715593
林兼産業,2020,Q2,27.904566
林兼産業,2020,Q3,63.0727
林兼産業,2020,Q4,-9.480362
栄研化学,2018,Q1,35.950783
栄研化学,2018,Q2,23.643103
栄研化学,2018,Q3,21.552916
栄研化学,2018,Q4,35.022137
栄研化学,2019,Q1,16.464201
栄研化学,2019,Q2,27.426847
栄研化学,2019,Q3,30.211885
栄研化学,2019,Q4,32.52066
栄研化学,2020,Q1,29.20978
栄研化学,2020,Q2,31.485382
栄研化学,2020,Q3,33.567345
栄研化学,2020,Q4,24.982508
栗本鉄工所,2018,Q1,53.964573
栗本鉄工所,2018,Q2,32.76493
栗本鉄工所,2018,Q3,33.161945
栗本鉄工所,2018,Q4,48.992756
栗本鉄工所,2019,Q1,-12.892073
栗本鉄工所,2019,Q2,20.957968
栗本鉄工所,2019,Q3,45.317432
栗本鉄工所,2019,Q4,63.710865
栗本鉄工所,2020,Q1,-2.522351
