企業名,会計年度,四半期,y_hat
東亜ディーケーケー,2018,Q3,24.110965565406275
東亜ディーケーケー,2018,Q4,18.803055602307403
東亜ディーケーケー,2019,Q1,9.260383486427333
東亜ディーケーケー,2019,Q2,21.316576896954146
東亜ディーケーケー,2019,Q3,15.991463345426176
東亜ディーケーケー,2019,Q4,26.87122761265008
東亜ディーケーケー,2020,Q1,7.388284897131989
東亜ディーケーケー,2020,Q2,25.918715589006894
東亜ディーケーケー,2020,Q3,19.955972568496655
東亜ディーケーケー,2020,Q4,25.145289836960764
東亜建設工業,2018,Q1,38.85787745380518
東亜建設工業,2018,Q2,98.75387691209812
東亜建設工業,2018,Q3,23.277852220894786
東亜建設工業,2018,Q4,-58.72023430463942
東亜建設工業,2019,Q1,20.985523155408767
東亜建設工業,2019,Q2,62.43838533569397
東亜建設工業,2019,Q3,165.60377531805352
東亜建設工業,2019,Q4,71.38341307632247
東亜建設工業,2020,Q1,29.827215747815938
東亜建設工業,2020,Q2,18.98352972054532
東亜建設工業,2020,Q3,198.171328558109
東亜建設工業,2020,Q4,-96.38269053203032
東亜道路工業,2018,Q1,173.98324039180858
東亜道路工業,2018,Q2,161.2319845586219
東亜道路工業,2018,Q3,171.6327191683901
東亜道路工業,2018,Q4,360.95947691820686
東亜道路工業,2019,Q1,-396.9757328884739
東亜道路工業,2019,Q2,-154.10286328558965
東亜道路工業,2019,Q3,240.34284705866685
東亜道路工業,2019,Q4,125.19655125974111
東亜道路工業,2020,Q1,-10.607667014113304
東亜道路工業,2020,Q2,93.82859356523
東亜道路工業,2020,Q3,418.22489202736574
東亜道路工業,2020,Q4,-71.10794275495482
東京エネシス,2018,Q1,3.200413712235406
東京エネシス,2018,Q2,22.619126607556957
東京エネシス,2018,Q3,-1.7998167073529316
東京エネシス,2018,Q4,65.06972573531112
東京エネシス,2019,Q1,-0.666747033705704
東京エネシス,2019,Q2,7.803853263078153
東京エネシス,2019,Q3,5.031713410225961
東京エネシス,2019,Q4,40.55290407448817
東京エネシス,2020,Q1,29.07811869062857
東京エネシス,2020,Q2,14.143016231936844
東京エネシス,2020,Q3,18.759387387397737
東京エネシス,2020,Q4,42.04005740740861
東京エレクトロン,2018,Q1,302.25492447037414
東京エレクトロン,2018,Q2,553.7507500927602
東京エレクトロン,2018,Q3,235.04574995559386
東京エレクトロン,2018,Q4,345.71631297979116
東京エレクトロン,2019,Q1,82.57625204883497
東京エレクトロン,2019,Q2,323.1163438181027
東京エレクトロン,2019,Q3,303.5786739957772
東京エレクトロン,2019,Q4,389.22422448702105
東京エレクトロン,2020,Q1,215.24107512667484
東京エレクトロン,2020,Q2,225.5244208100658
東京エレクトロン,2020,Q3,177.66120221716844
東京エレクトロン,2020,Q4,502.0669001097508
東京エレクトロン　デバイス,2018,Q1,-5.6545919437515195
東京エレクトロン　デバイス,2018,Q2,14.449949858331653
東京エレクトロン　デバイス,2018,Q3,7.099829644926274
東京エレクトロン　デバイス,2018,Q4,39.97194362359859
東京エレクトロン　デバイス,2019,Q1,24.495097625553598
東京エレクトロン　デバイス,2019,Q2,59.81860386984616
東京エレクトロン　デバイス,2019,Q3,16.77704854609715
東京エレクトロン　デバイス,2019,Q4,56.012654252487565
東京エレクトロン　デバイス,2020,Q1,14.21740766378116
東京エレクトロン　デバイス,2020,Q2,55.21953620437091
東京エレクトロン　デバイス,2020,Q3,40.37751801446291
東京エレクトロン　デバイス,2020,Q4,62.42348129169642
東京ガス,2018,Q1,-190.41932309158977
東京ガス,2018,Q2,17.48954816288807
東京ガス,2018,Q3,22.884425287052824
東京ガス,2018,Q4,115.88559525511491
東京ガス,2019,Q1,83.57901654481255
東京ガス,2019,Q2,8.104123764094837
東京ガス,2019,Q3,-5.215885700000978
東京ガス,2019,Q4,97.54717590805524
東京ガス,2020,Q1,43.46138489061204
東京ガス,2020,Q2,12.234927410725533
東京ガス,2020,Q3,15.36054839787612
東京ガス,2020,Q4,37.84674762369201
東京テアトル,2018,Q1,-2.4957954263000737
東京テアトル,2018,Q2,-16.210975251051465
東京テアトル,2018,Q3,-22.040106094705298
東京テアトル,2018,Q4,8.660574725726358
東京テアトル,2019,Q1,7.484602176514482
東京テアトル,2019,Q2,16.296888553106662
東京テアトル,2019,Q3,2.1885584277384273
東京テアトル,2019,Q4,4.718594640266623
東京テアトル,2020,Q1,3.4751515103044617
東京テアトル,2020,Q2,57.97413785280105
東京テアトル,2020,Q3,-27.064685095969462
東京テアトル,2020,Q4,-29.526115078352962
東京機械製作所,2018,Q1,218.39062148461596
東京機械製作所,2018,Q2,718.0957619057516
東京機械製作所,2018,Q3,425.4411043140085
東京機械製作所,2018,Q4,234.8135612181763
東京機械製作所,2019,Q1,-146.4778164275575
東京機械製作所,2019,Q2,-82.60606557734296
東京機械製作所,2019,Q3,80.09242176474532
東京機械製作所,2019,Q4,36.064050149273335
東京機械製作所,2020,Q1,-52.877911804306784
東京機械製作所,2020,Q2,7.727786888641759
東京機械製作所,2020,Q3,12.624453212291957
東京機械製作所,2020,Q4,0.2309520436814907
東京特殊電線,2018,Q1,82.82276996519133
東京特殊電線,2018,Q2,60.470270527771405
東京特殊電線,2018,Q3,102.10020349164424
東京特殊電線,2018,Q4,115.48367719892687
東京特殊電線,2019,Q1,-24.15523520608474
東京特殊電線,2019,Q2,90.7640011171998
東京特殊電線,2019,Q3,39.53018784534916
東京特殊電線,2019,Q4,30.945641805309208
東京特殊電線,2020,Q1,-35.57799644580769
東京特殊電線,2020,Q2,-23.755846037003742
東京特殊電線,2020,Q3,121.96332549972767
東京特殊電線,2020,Q4,106.07058156026397
東京精密,2018,Q1,78.31893875410181
東京精密,2018,Q2,155.7749863117537
東京精密,2018,Q3,104.0497777751971
東京精密,2018,Q4,49.06231612317403
東京精密,2019,Q1,30.006789640108764
東京精密,2019,Q2,149.51485603189587
東京精密,2019,Q3,18.917638314472526
東京精密,2019,Q4,38.524974794956194
東京精密,2020,Q1,22.203503582668194
東京精密,2020,Q2,64.37334061600205
東京精密,2020,Q3,49.83200977703832
東京精密,2020,Q4,98.16242764417467
東京製鉄,2018,Q1,291.2429795138014
東京製鉄,2018,Q2,1.0396919045529103
東京製鉄,2018,Q3,165.23366748025728
東京製鉄,2018,Q4,145.10319464775603
東京製鉄,2019,Q1,270.3681468352461
東京製鉄,2019,Q2,-20.140243931266014
東京製鉄,2019,Q3,-43.02292354044994
東京製鉄,2019,Q4,-25.009782173261897
東京製鉄,2020,Q1,121.43839653513817
東京製鉄,2020,Q2,-191.89151612652324
東京製鉄,2020,Q3,-158.05242207189576
東京製鉄,2020,Q4,-98.92719550116425
東京計器,2018,Q1,11.329600644791537
東京計器,2018,Q2,38.61017848160418
東京計器,2018,Q3,39.63566351447912
東京計器,2018,Q4,59.213594130312586
東京計器,2019,Q1,-1.1155309452254807
東京計器,2019,Q2,12.567853126654324
東京計器,2019,Q3,12.895904202729458
東京計器,2019,Q4,71.29674973299188
東京計器,2020,Q1,-15.532085956785147
東京計器,2020,Q2,4.681585665691627
東京計器,2020,Q3,4.100056408461352
東京計器,2020,Q4,67.16128488993024
東京鉄鋼,2018,Q1,-7.677399662332885
東京鉄鋼,2018,Q2,111.3352541448116
東京鉄鋼,2018,Q3,109.27880941818881
東京鉄鋼,2018,Q4,90.00409720869531
東京鉄鋼,2019,Q1,65.44725999714537
東京鉄鋼,2019,Q2,155.4285744519332
東京鉄鋼,2019,Q3,91.58710001685714
東京鉄鋼,2019,Q4,132.255799762778
東京鉄鋼,2020,Q1,161.95479564845743
東京鉄鋼,2020,Q2,198.78731488710903
東京鉄鋼,2020,Q3,186.79792445590323
東京鉄鋼,2020,Q4,72.04968400139074
東北電力,2018,Q1,61.2769443338635
東北電力,2018,Q2,14.98425017403784
東北電力,2018,Q3,6.940040247113757
東北電力,2018,Q4,55.75123888403016
東北電力,2019,Q1,62.323001774405114
東北電力,2019,Q2,41.016837963104535
東北電力,2019,Q3,17.79267189796917
東北電力,2019,Q4,10.693620256511679
東北電力,2020,Q1,17.05662194648292
東北電力,2020,Q2,43.69680257490593
東北電力,2020,Q3,-13.254066636503612
東北電力,2020,Q4,-121.8487187058652
東和薬品,2018,Q1,169.38381600752928
東和薬品,2018,Q2,445.6759182472024
東和薬品,2018,Q3,409.7994612532164
東和薬品,2018,Q4,156.60221572181462
東和薬品,2019,Q1,305.66339755357984
東和薬品,2019,Q2,478.7146798480653
東和薬品,2019,Q3,107.55962199602345
東和薬品,2019,Q4,-467.8363688034169
東和薬品,2020,Q1,405.16588430417323
東和薬品,2020,Q2,121.09122325634598
東和薬品,2020,Q3,-44.32404652206242
東和薬品,2020,Q4,198.88896323035806
東急,2018,Q1,11.299700859564783
東急,2018,Q2,2.165808951612494
東急,2018,Q3,28.391525325864684
東急,2018,Q4,26.55704742738022
東急,2019,Q1,25.02942860387944
東急,2019,Q2,27.049687216550527
東急,2019,Q3,23.03543712964631
東急,2019,Q4,14.172820442175752
東急,2020,Q1,-0.7461326805270687
東急,2020,Q2,-7.542877058788909
東急,2020,Q3,14.806079755621477
東急,2020,Q4,-42.13320856494572
東急建設,2018,Q1,30.562246441783763
東急建設,2018,Q2,57.72714137118911
東急建設,2018,Q3,42.8805501443598
東急建設,2018,Q4,13.879298236662205
東急建設,2019,Q1,61.63341599664639
東急建設,2019,Q2,70.5540494448019
東急建設,2019,Q3,15.951065172733319
東急建設,2019,Q4,16.692813836670048
東急建設,2020,Q1,0.7243291387669766
東急建設,2020,Q2,1.8605775050165168
東急建設,2020,Q3,2.286512927146001
東急建設,2020,Q4,11.955956385062901
東日本旅客鉄道,2018,Q1,269.6875719043964
東日本旅客鉄道,2018,Q2,261.2885313231923
東日本旅客鉄道,2018,Q3,227.18160965816156
東日本旅客鉄道,2018,Q4,41.68536177418548
東日本旅客鉄道,2019,Q1,239.41006969512975
東日本旅客鉄道,2019,Q2,290.0083224287989
東日本旅客鉄道,2019,Q3,221.92137032908926
東日本旅客鉄道,2019,Q4,-173.92077345002576
東日本旅客鉄道,2020,Q1,-418.07513890308473
東日本旅客鉄道,2020,Q2,-185.82284943299607
東日本旅客鉄道,2020,Q3,-246.48190465042353
東日本旅客鉄道,2020,Q4,-477.3403934379552
東映,2018,Q1,332.925439762625
東映,2018,Q2,250.7062399237041
東映,2018,Q3,256.2094063497495
東映,2018,Q4,238.77386561126326
東映,2019,Q1,265.65278902832637
東映,2019,Q2,174.1739319397918
東映,2019,Q3,222.4925173744011
東映,2019,Q4,248.76984299145653
東映,2020,Q1,184.6530600052003
東映,2020,Q2,139.9080491966038
東映,2020,Q3,44.50226443521268
東映,2020,Q4,227.8992022107259
東武鉄道,2018,Q1,52.38660562691661
東武鉄道,2018,Q2,10.704525611914164
東武鉄道,2018,Q3,24.170287099401477
東武鉄道,2018,Q4,2.792314812239211
東武鉄道,2019,Q1,67.91627056542325
東武鉄道,2019,Q2,45.87871137068929
東武鉄道,2019,Q3,43.458941758108935
東武鉄道,2019,Q4,48.475857737071465
東武鉄道,2020,Q1,-12.359395343183635
東武鉄道,2020,Q2,-31.488046299050776
東武鉄道,2020,Q3,-14.237022341243033
東武鉄道,2020,Q4,25.960512838617294
東洋エンジニアリング,2018,Q1,-326.9896396732214
東洋エンジニアリング,2018,Q2,919.6179565596939
東洋エンジニアリング,2018,Q3,-197.3018749557363
東洋エンジニアリング,2018,Q4,4.649314806426283
東洋エンジニアリング,2019,Q1,166.52369582983096
東洋エンジニアリング,2019,Q2,-197.95692459633165
東洋エンジニアリング,2019,Q3,-117.85883545208779
東洋エンジニアリング,2019,Q4,5.520041092498058
東洋エンジニアリング,2020,Q1,33.545282950132076
東洋エンジニアリング,2020,Q2,100.71878716745005
東洋エンジニアリング,2020,Q3,31.947625925138414
東洋エンジニアリング,2020,Q4,-41.27200122774008
東洋埠頭,2018,Q1,128.12283402216434
東洋埠頭,2018,Q2,50.666547685539896
東洋埠頭,2018,Q3,34.8597561989702
東洋埠頭,2018,Q4,30.005760214612543
東洋埠頭,2019,Q1,45.24951584598336
東洋埠頭,2019,Q2,19.627336385370256
東洋埠頭,2019,Q3,43.38027216029845
東洋埠頭,2019,Q4,25.04562975056006
東洋埠頭,2020,Q1,28.569136926348534
東洋埠頭,2020,Q2,97.08342270144476
東洋埠頭,2020,Q3,34.05769504046489
東洋埠頭,2020,Q4,73.89940902190735
東洋建設,2018,Q1,5.649184050409915
東洋建設,2018,Q2,16.65266651141598
東洋建設,2018,Q3,11.908796385782662
東洋建設,2018,Q4,17.337858118775035
東洋建設,2019,Q1,13.971705619081536
東洋建設,2019,Q2,13.255593236021454
東洋建設,2019,Q3,15.963491352018211
東洋建設,2019,Q4,11.361524608427041
東洋建設,2020,Q1,9.767835303261233
東洋建設,2020,Q2,16.80976411439722
東洋建設,2020,Q3,33.9841844866088
東洋建設,2020,Q4,33.44423326448177
東洋機械金属,2018,Q1,6.752766828054632
東洋機械金属,2018,Q2,11.181532331611148
東洋機械金属,2018,Q3,18.08124018301877
東洋機械金属,2018,Q4,15.456142087985453
東洋機械金属,2019,Q1,19.736253988574312
東洋機械金属,2019,Q2,27.876306275893974
東洋機械金属,2019,Q3,-1.0742002773370132
東洋機械金属,2019,Q4,4.495272352840644
東洋機械金属,2020,Q1,-1.3803942144619228
東洋機械金属,2020,Q2,1.0299920697321596
東洋機械金属,2020,Q3,1.3922865112025384
東洋機械金属,2020,Q4,13.34420973601619
東洋水産,2018,Q1,53.361272931417325
東洋水産,2018,Q2,35.477956065747925
東洋水産,2018,Q3,56.60091613046195
東洋水産,2018,Q4,46.67833790651572
東洋水産,2019,Q1,46.05616007163394
東洋水産,2019,Q2,32.168224361918874
東洋水産,2019,Q3,80.73031683362811
東洋水産,2019,Q4,37.16668768466697
東洋水産,2020,Q1,74.12389859514704
東洋水産,2020,Q2,50.525424383056645
東洋水産,2020,Q3,76.5889966115601
東洋水産,2020,Q4,64.23994700709
東洋精糖,2018,Q1,32.81206622900664
東洋精糖,2018,Q2,30.680636792698227
東洋精糖,2018,Q3,118.92156754433628
東洋精糖,2018,Q4,38.36062631681361
東洋精糖,2019,Q1,33.88561198062754
東洋精糖,2019,Q2,34.85080892899055
東洋精糖,2019,Q3,38.92657616519345
東洋精糖,2019,Q4,27.848363033621172
東洋精糖,2020,Q1,32.767698660607664
東洋精糖,2020,Q2,34.15180233010448
東洋精糖,2020,Q3,36.11114479835795
東洋精糖,2020,Q4,11.56741481680651
東洋紡,2018,Q1,-26.94259289599628
東洋紡,2018,Q2,75.42773979126491
東洋紡,2018,Q3,12.618852271198284
東洋紡,2018,Q4,67.99358578425421
東洋紡,2019,Q1,-18.04688944080067
東洋紡,2019,Q2,-9.288319460690104
東洋紡,2019,Q3,17.04440982280134
東洋紡,2019,Q4,-5.988258319599388
東洋紡,2020,Q1,141.94521780326158
東洋紡,2020,Q2,-82.33449312924235
東洋紡,2020,Q3,23.256000367544253
東洋紡,2020,Q4,14.032427536739105
東洋製缶グループホールディング,2018,Q1,42.005938762625874
東洋製缶グループホールディング,2018,Q2,-68.51816000805019
東洋製缶グループホールディング,2018,Q3,-196.53152984668043
東洋製缶グループホールディング,2018,Q4,-129.00891151434644
東洋製缶グループホールディング,2019,Q1,57.890137140725415
東洋製缶グループホールディング,2019,Q2,5.050339300590622
東洋製缶グループホールディング,2019,Q3,-0.004142389693242876
東洋製缶グループホールディング,2019,Q4,22.10370946632736
東洋製缶グループホールディング,2020,Q1,-80.31464735174177
東洋製缶グループホールディング,2020,Q2,-103.65601852739792
東洋製缶グループホールディング,2020,Q3,32.30275795051125
東洋製缶グループホールディング,2020,Q4,54.31107483875644
東海旅客鉄道,2018,Q1,631.177822368576
東海旅客鉄道,2018,Q2,604.6847116657846
東海旅客鉄道,2018,Q3,652.2122364825227
東海旅客鉄道,2018,Q4,334.7022210586001
東海旅客鉄道,2019,Q1,666.8370467868099
東海旅客鉄道,2019,Q2,588.8869363977574
東海旅客鉄道,2019,Q3,605.0080729734327
東海旅客鉄道,2019,Q4,194.81011917496653
東海旅客鉄道,2020,Q1,-1157.9960265581722
東海旅客鉄道,2020,Q2,1417.5491042343529
東海旅客鉄道,2020,Q3,963.6619122827651
東海旅客鉄道,2020,Q4,-379.1169849770249
東海染工,2018,Q1,27.81920116013341
東海染工,2018,Q2,105.94470026138629
東海染工,2018,Q3,11.22800982944696
東海染工,2018,Q4,14.909770768311366
東海染工,2019,Q1,-44.0786234511428
東海染工,2019,Q2,19.63032952564422
東海染工,2019,Q3,54.987895016298204
東海染工,2019,Q4,99.74454616318268
東海染工,2020,Q1,-60.575603607854305
東海染工,2020,Q2,-62.1089050505859
東海染工,2020,Q3,100.48554556120756
東海染工,2020,Q4,-31.211328504841152
東海理化電機製作所,2018,Q1,19.808924188138597
東海理化電機製作所,2018,Q2,-175.20490700188805
東海理化電機製作所,2018,Q3,-0.0733456440713951
東海理化電機製作所,2018,Q4,73.43922744638175
東海理化電機製作所,2019,Q1,80.66955138766888
東海理化電機製作所,2019,Q2,-51.16519549081136
東海理化電機製作所,2019,Q3,50.01045609873849
東海理化電機製作所,2019,Q4,48.070295722813
東海理化電機製作所,2020,Q1,-396.3140100730911
東海理化電機製作所,2020,Q2,156.24639013913858
東海理化電機製作所,2020,Q3,314.5090697389128
東海理化電機製作所,2020,Q4,101.34051915759252
東海運,2018,Q1,1.3983992296592405
東海運,2018,Q2,9.2423743208832
東海運,2018,Q3,10.496915430661343
東海運,2018,Q4,-1.8059556024504388
東海運,2019,Q1,-0.9150012668958389
東海運,2019,Q2,8.256348566115218
東海運,2019,Q3,5.968618749962263
東海運,2019,Q4,-3.1118223761740733
東海運,2020,Q1,2.7566714370250622
東海運,2020,Q2,4.3046129955898955
東海運,2020,Q3,11.085536273310085
東海運,2020,Q4,2.634019932704252
東祥,2018,Q1,25.215435747269208
東祥,2018,Q2,27.317128951393553
東祥,2018,Q3,28.21922736454351
東祥,2018,Q4,25.19209744135591
東祥,2019,Q1,29.61510290676199
東祥,2019,Q2,23.187946750993213
東祥,2019,Q3,27.48674248639736
東祥,2019,Q4,55.31997941743495
東祥,2020,Q1,-3.6832786415260843
東祥,2020,Q2,9.23624346910131
東祥,2020,Q3,6.920247295893734
東祥,2020,Q4,-2.519103249992483
東芝,2018,Q1,-7.022257593857345
東芝,2018,Q2,104.73725387066398
東芝,2018,Q3,-924.8416558698553
東芝,2018,Q4,-679.3794327539817
東芝,2019,Q1,-533.6258460647894
東芝,2019,Q2,-271.15466990644245
東芝,2019,Q3,-1118.2165964233704
東芝,2019,Q4,103.61909891536112
東芝,2020,Q1,-352.6746776390037
東芝,2020,Q2,-181.54498255015005
東芝,2020,Q3,-48.13306986742924
東芝,2020,Q4,124.1667015652747
東芝テック,2018,Q1,41.16789813167256
東芝テック,2018,Q2,38.313687337749016
東芝テック,2018,Q3,-254.54450693751852
東芝テック,2018,Q4,-805.5917860415228
東芝テック,2019,Q1,196.80211054644735
東芝テック,2019,Q2,-87.96728953906722
東芝テック,2019,Q3,-297.7604003542899
東芝テック,2019,Q4,75.4976780566203
東芝テック,2020,Q1,-204.91886426219008
東芝テック,2020,Q2,-238.92670497896404
東芝テック,2020,Q3,-62.79212937951149
東芝テック,2020,Q4,96.04625527967991
東邦アセチレン,2018,Q1,58.62601374683277
東邦アセチレン,2018,Q2,34.38795088300004
東邦アセチレン,2018,Q3,34.5049083407653
東邦アセチレン,2018,Q4,40.05519840454031
東邦アセチレン,2019,Q1,39.13609413596315
東邦アセチレン,2019,Q2,22.40310356180141
東邦アセチレン,2019,Q3,40.0078987236721
東邦アセチレン,2019,Q4,34.60314882144
東邦アセチレン,2020,Q1,16.604762077537348
東邦アセチレン,2020,Q2,22.68218545526455
東邦アセチレン,2020,Q3,32.97643144884887
東邦アセチレン,2020,Q4,33.690359394498
東邦システムサイエンス,2018,Q1,10.10921743603832
東邦システムサイエンス,2018,Q2,13.737380754162185
東邦システムサイエンス,2018,Q3,10.910987325433297
東邦システムサイエンス,2018,Q4,16.455748972260047
東邦システムサイエンス,2019,Q1,7.624060539222587
東邦システムサイエンス,2019,Q2,13.2388393568325
東邦システムサイエンス,2019,Q3,12.299102421525156
東邦システムサイエンス,2019,Q4,17.601748090247344
東邦システムサイエンス,2020,Q1,9.967684004861947
東邦システムサイエンス,2020,Q2,13.10357672496086
東邦システムサイエンス,2020,Q3,16.663972843894303
東邦システムサイエンス,2020,Q4,19.915951355633563
東邦チタニウム,2018,Q1,11.680691301549118
東邦チタニウム,2018,Q2,21.493698800937636
東邦チタニウム,2018,Q3,10.276833127712163
東邦チタニウム,2018,Q4,12.205788185290473
東邦チタニウム,2019,Q1,5.544272878251114
東邦チタニウム,2019,Q2,-3.7817627836325087
東邦チタニウム,2019,Q3,6.221076271180635
東邦チタニウム,2019,Q4,16.31915781044796
東邦チタニウム,2020,Q1,7.148470731919044
東邦チタニウム,2020,Q2,-1.545669649900809
東邦チタニウム,2020,Q3,-2.3745690571888574
東邦チタニウム,2020,Q4,-6.049569306086767
東邦ホールディングス,2018,Q1,41.28724555129894
東邦ホールディングス,2018,Q2,47.095094636123214
東邦ホールディングス,2018,Q3,92.3726478466399
東邦ホールディングス,2018,Q4,65.81172343924499
東邦ホールディングス,2019,Q1,31.68874942932657
東邦ホールディングス,2019,Q2,61.341697887981105
東邦ホールディングス,2019,Q3,92.06511537395693
東邦ホールディングス,2019,Q4,64.7117445488903
東邦ホールディングス,2020,Q1,32.609504023721456
東邦ホールディングス,2020,Q2,-126.46691348547938
東邦ホールディングス,2020,Q3,35.26714081812181
東邦ホールディングス,2020,Q4,25.61031272309979
東邦亜鉛,2018,Q1,43.90359349746852
東邦亜鉛,2018,Q2,213.71026677277155
東邦亜鉛,2018,Q3,-94.30580442352665
東邦亜鉛,2018,Q4,-97.31116504791626
東邦亜鉛,2019,Q1,-308.4544310617715
東邦亜鉛,2019,Q2,-195.9742556765494
東邦亜鉛,2019,Q3,-88.25754680048186
東邦亜鉛,2019,Q4,-497.5924339561847
東邦亜鉛,2020,Q1,-22.365199586129815
東邦亜鉛,2020,Q2,11.952304759792604
東邦亜鉛,2020,Q3,24.26694106204888
東邦亜鉛,2020,Q4,332.83454063845375
東邦瓦斯,2018,Q1,52.71372287100727
東邦瓦斯,2018,Q2,-6.787136620114135
東邦瓦斯,2018,Q3,-0.040094662277450066
東邦瓦斯,2018,Q4,79.78668530537101
東邦瓦斯,2019,Q1,106.61019778226928
東邦瓦斯,2019,Q2,34.073706201693774
東邦瓦斯,2019,Q3,11.735822226058456
東邦瓦斯,2019,Q4,32.51449863653871
東邦瓦斯,2020,Q1,62.58350309963542
東邦瓦斯,2020,Q2,37.627669402337034
東邦瓦斯,2020,Q3,13.152683977699528
東邦瓦斯,2020,Q4,-13.493007559808934
東都水産,2018,Q1,41.68417067872059
東都水産,2018,Q2,72.2134177734889
東都水産,2018,Q3,40.799959251614894
東都水産,2018,Q4,137.99102117582424
東都水産,2019,Q1,69.58141031169865
東都水産,2019,Q2,68.38336560612781
東都水産,2019,Q3,152.9819057003932
東都水産,2019,Q4,127.99019235150647
東都水産,2020,Q1,43.79220831206799
東都水産,2020,Q2,119.00475547685119
東都水産,2020,Q3,106.74170124357033
東都水産,2020,Q4,84.18082726165419
東鉄工業,2018,Q1,24.290850054776968
東鉄工業,2018,Q2,67.7048198695602
東鉄工業,2018,Q3,71.15926853915448
東鉄工業,2018,Q4,119.19940416419252
東鉄工業,2019,Q1,34.67262088029321
東鉄工業,2019,Q2,63.559072101674985
東鉄工業,2019,Q3,63.29438491911503
東鉄工業,2019,Q4,143.3320911834481
東鉄工業,2020,Q1,33.8863459427349
東鉄工業,2020,Q2,78.82552726515351
東鉄工業,2020,Q3,79.14065117938982
東鉄工業,2020,Q4,88.05727783804372
東陽倉庫,2018,Q1,10.12599425732839
東陽倉庫,2018,Q2,5.474497629332291
東陽倉庫,2018,Q3,13.570859027240807
東陽倉庫,2018,Q4,4.763527324498919
東陽倉庫,2019,Q1,8.211161646280107
東陽倉庫,2019,Q2,7.092923818425446
東陽倉庫,2019,Q3,5.474926585818744
東陽倉庫,2019,Q4,5.365162037053024
東陽倉庫,2020,Q1,5.883286524674296
東陽倉庫,2020,Q2,5.318356262959308
東陽倉庫,2020,Q3,6.528978326922307
東陽倉庫,2020,Q4,10.85529633427754
松井建設,2018,Q1,39.15250434124082
松井建設,2018,Q2,20.062104614187646
松井建設,2018,Q3,24.40190651201516
松井建設,2018,Q4,8.821294967461135
松井建設,2019,Q1,24.954930540367098
松井建設,2019,Q2,17.639484410418625
松井建設,2019,Q3,19.628403385751884
松井建設,2019,Q4,16.831749914506126
松井建設,2020,Q1,27.29072715976065
松井建設,2020,Q2,17.012487186466906
松井建設,2020,Q3,24.054099125207706
松井建設,2020,Q4,16.36655535055715
松屋フーズホールディングス,2018,Q1,21.085934913220992
松屋フーズホールディングス,2018,Q2,23.2840640126899
松屋フーズホールディングス,2018,Q3,43.42691571939602
松屋フーズホールディングス,2018,Q4,26.612732028326526
松屋フーズホールディングス,2019,Q1,37.02841082981606
松屋フーズホールディングス,2019,Q2,55.71576051643781
松屋フーズホールディングス,2019,Q3,48.68970561255301
松屋フーズホールディングス,2019,Q4,5.76010403929542
松屋フーズホールディングス,2020,Q1,-86.91650084896621
松屋フーズホールディングス,2020,Q2,6.436589369247521
松屋フーズホールディングス,2020,Q3,8.114142353833529
松屋フーズホールディングス,2020,Q4,-54.392483318276106
松田産業,2018,Q1,43.30733486244122
松田産業,2018,Q2,44.69699910278621
松田産業,2018,Q3,33.42670123994145
松田産業,2018,Q4,35.164428875069405
松田産業,2019,Q1,50.223945239492025
松田産業,2019,Q2,45.23110255578219
松田産業,2019,Q3,49.74907341862365
松田産業,2019,Q4,27.01406171898087
松田産業,2020,Q1,47.61564115523103
松田産業,2020,Q2,49.42914513662945
松田産業,2020,Q3,73.90270984845608
松田産業,2020,Q4,57.887167259982164
松風,2018,Q1,9.386969406297048
松風,2018,Q2,16.685891693200816
松風,2018,Q3,21.75211431625962
松風,2018,Q4,-5.288849642819859
松風,2019,Q1,21.88948250782181
松風,2019,Q2,33.77628186667131
松風,2019,Q3,22.776391771806466
松風,2019,Q4,10.87116213575366
松風,2020,Q1,-33.191028393462794
松風,2020,Q2,17.520924318135048
松風,2020,Q3,65.86796175945574
松風,2020,Q4,20.532775433357195
林兼産業,2018,Q1,33.898615677416714
林兼産業,2018,Q2,36.68240441245413
林兼産業,2018,Q3,46.32342401645588
林兼産業,2018,Q4,-8.726229052882001
林兼産業,2019,Q1,31.41840023602368
林兼産業,2019,Q2,21.00084305666032
林兼産業,2019,Q3,54.08580229077987
林兼産業,2019,Q4,-26.21227520349793
林兼産業,2020,Q1,43.16976517216766
林兼産業,2020,Q2,34.53943849685274
林兼産業,2020,Q3,97.33511326242792
林兼産業,2020,Q4,-54.68025225220498
栄研化学,2018,Q1,22.018008705410352
栄研化学,2018,Q2,28.1763111664943
栄研化学,2018,Q3,27.743198078993643
栄研化学,2018,Q4,4.597203988893099
栄研化学,2019,Q1,10.306355212580304
栄研化学,2019,Q2,24.987025851805882
栄研化学,2019,Q3,24.44821262410035
栄研化学,2019,Q4,20.41009194793724
栄研化学,2020,Q1,22.888972910310063
栄研化学,2020,Q2,28.892267074292146
栄研化学,2020,Q3,44.36810041052067
栄研化学,2020,Q4,21.139525195587495
栗本鉄工所,2018,Q1,37.34597979313766
栗本鉄工所,2018,Q2,47.25321253592983
栗本鉄工所,2018,Q3,76.14052807762785
栗本鉄工所,2018,Q4,47.44904602112608
栗本鉄工所,2019,Q1,-25.893702657864313
栗本鉄工所,2019,Q2,9.273426626396802
栗本鉄工所,2019,Q3,45.71549690380774
栗本鉄工所,2019,Q4,107.29469095475739
栗本鉄工所,2020,Q1,54.98714736649702
