企業名,会計年度,四半期,rolling_sample,pruned_trials,complete_trials,best_trial_val_error,best_trial_params,final_train_epochs,final_train_min_loss,y_test,y_hat
やまや,2018,Q2,1,220,80,0.3040277063846588,"dict_items([('hidden_units', 665), ('learning_rate', 0.09553549157569227)])",13,"tensor(1273.6470, grad_fn=<MseLossBackward>)",55.65,35.645393
やまや,2018,Q3,2,213,87,0.0687672421336174,"dict_items([('hidden_units', 792), ('learning_rate', 0.15198395919450622)])",10,"tensor(1242.2941, grad_fn=<MseLossBackward>)",137.98,31.111181
やまや,2018,Q4,3,205,95,0.1099112257361412,"dict_items([('hidden_units', 923), ('learning_rate', 0.14473507698554827)])",23,"tensor(1439.3730, grad_fn=<MseLossBackward>)",28.6,62.84619
やまや,2019,Q1,4,211,89,0.2375512570142746,"dict_items([('hidden_units', 413), ('learning_rate', 0.19875376940311765)])",12,"tensor(1388.1703, grad_fn=<MseLossBackward>)",52.52,36.754295
やまや,2019,Q2,5,208,92,0.16754205524921417,"dict_items([('hidden_units', 553), ('learning_rate', 0.1575757462828141)])",7,"tensor(1402.4384, grad_fn=<MseLossBackward>)",61.34,83.013535
やまや,2019,Q3,6,202,98,0.1777166873216629,"dict_items([('hidden_units', 981), ('learning_rate', 0.0882238468454493)])",7,"tensor(1415.2675, grad_fn=<MseLossBackward>)",81.97,81.795235
やまや,2019,Q4,7,222,78,0.18562544882297516,"dict_items([('hidden_units', 381), ('learning_rate', 0.2235554846441696)])",12,"tensor(1386.0754, grad_fn=<MseLossBackward>)",-176.84,43.077507
やまや,2020,Q1,8,208,92,0.43429484963417053,"dict_items([('hidden_units', 731), ('learning_rate', 0.09937202289563468)])",12,"tensor(2533.0339, grad_fn=<MseLossBackward>)",-9.96,42.888004
やまや,2020,Q2,9,242,58,0.9881084561347961,"dict_items([('hidden_units', 865), ('learning_rate', 1.4746618145100323e-05)])",10000,"tensor(2418.5088, grad_fn=<MseLossBackward>)",-3.48,44.929493
やまや,2020,Q3,10,262,38,0.8896484375,"dict_items([('hidden_units', 242), ('learning_rate', 0.00015388358881188242)])",2223,"tensor(2700.3467, grad_fn=<MseLossBackward>)",-659.24,36.569866
やまや,2020,Q4,11,233,67,0.8763530850410461,"dict_items([('hidden_units', 441), ('learning_rate', 2.6095232924336665e-05)])",10000,"tensor(15496.6162, grad_fn=<MseLossBackward>)",-156.43224,19.942947
りらいあコミュニケーションズ,2018,Q1,0,206,94,0.060213714838027954,"dict_items([('hidden_units', 566), ('learning_rate', 0.03136512624331838)])",8,"tensor(130.4378, grad_fn=<MseLossBackward>)",8.37,25.974136
りらいあコミュニケーションズ,2018,Q2,1,220,80,0.0746738538146019,"dict_items([('hidden_units', 910), ('learning_rate', 0.016524307881704087)])",8,"tensor(130.7834, grad_fn=<MseLossBackward>)",10.9,24.166239
りらいあコミュニケーションズ,2018,Q3,2,228,72,0.055426906794309616,"dict_items([('hidden_units', 684), ('learning_rate', 0.021811180382323495)])",8,"tensor(129.7498, grad_fn=<MseLossBackward>)",8.37,23.917583
りらいあコミュニケーションズ,2018,Q4,3,224,76,0.05423104763031006,"dict_items([('hidden_units', 333), ('learning_rate', 0.04563917984390531)])",8,"tensor(122.6699, grad_fn=<MseLossBackward>)",-133.32,23.601318
りらいあコミュニケーションズ,2019,Q1,4,202,98,0.24603848159313202,"dict_items([('hidden_units', 851), ('learning_rate', 0.016959799063737156)])",87,"tensor(576.2971, grad_fn=<MseLossBackward>)",20.24,4.6693425
りらいあコミュニケーションズ,2019,Q2,5,233,67,0.27292123436927795,"dict_items([('hidden_units', 472), ('learning_rate', 0.0330918471846273)])",7,"tensor(700.0234, grad_fn=<MseLossBackward>)",19.46,17.354347
りらいあコミュニケーションズ,2019,Q3,6,224,76,0.28726083040237427,"dict_items([('hidden_units', 929), ('learning_rate', 0.017379561927301418)])",59,"tensor(591.2759, grad_fn=<MseLossBackward>)",29.63,5.9976807
りらいあコミュニケーションズ,2019,Q4,7,194,106,0.3410719931125641,"dict_items([('hidden_units', 242), ('learning_rate', 0.09525181815254345)])",10,"tensor(702.3361, grad_fn=<MseLossBackward>)",47.0,9.544378
りらいあコミュニケーションズ,2020,Q1,8,190,110,0.4308777153491974,"dict_items([('hidden_units', 394), ('learning_rate', 0.04966755910704637)])",7,"tensor(719.1906, grad_fn=<MseLossBackward>)",23.08,19.52511
りらいあコミュニケーションズ,2020,Q2,9,208,92,0.28770962357521057,"dict_items([('hidden_units', 215), ('learning_rate', 0.18678281743464295)])",9,"tensor(710.3571, grad_fn=<MseLossBackward>)",19.09,5.233508
りらいあコミュニケーションズ,2020,Q3,10,238,62,0.06524720042943954,"dict_items([('hidden_units', 773), ('learning_rate', 0.05153266248754277)])",9,"tensor(709.6678, grad_fn=<MseLossBackward>)",22.86,4.843386
りらいあコミュニケーションズ,2020,Q4,11,214,86,0.06389213353395462,"dict_items([('hidden_units', 287), ('learning_rate', 0.12645351238039695)])",9,"tensor(708.1534, grad_fn=<MseLossBackward>)",50.59,7.270047
わかもと製薬,2018,Q1,0,229,71,0.5186462998390198,"dict_items([('hidden_units', 668), ('learning_rate', 0.002012637520228404)])",171,"tensor(0.2095, grad_fn=<MseLossBackward>)",2.89,3.5150886
わかもと製薬,2018,Q2,1,240,60,0.5365377068519592,"dict_items([('hidden_units', 596), ('learning_rate', 0.0021539445097031725)])",157,"tensor(0.4309, grad_fn=<MseLossBackward>)",-3.8,-1.5718337
わかもと製薬,2018,Q3,2,208,92,0.7116637229919434,"dict_items([('hidden_units', 333), ('learning_rate', 0.005531720432696989)])",92,"tensor(1.7611, grad_fn=<MseLossBackward>)",6.43,2.9983351
わかもと製薬,2018,Q4,3,191,109,0.7761702537536621,"dict_items([('hidden_units', 714), ('learning_rate', 0.002165087159957773)])",179,"tensor(0.0265, grad_fn=<MseLossBackward>)",-10.75,5.214045
わかもと製薬,2019,Q1,4,210,90,0.7106659412384033,"dict_items([('hidden_units', 446), ('learning_rate', 0.008771840709098179)])",72,"tensor(6.5301, grad_fn=<MseLossBackward>)",-8.35,1.300143
わかもと製薬,2019,Q2,5,195,105,0.9106552004814148,"dict_items([('hidden_units', 739), ('learning_rate', 0.002371202258741654)])",127,"tensor(1.0475, grad_fn=<MseLossBackward>)",-38.41,-6.4251046
わかもと製薬,2019,Q3,6,246,54,0.9732603430747986,"dict_items([('hidden_units', 106), ('learning_rate', 0.009286577950677838)])",340,"tensor(4.3263, grad_fn=<MseLossBackward>)",1.83,-19.269405
わかもと製薬,2019,Q4,7,245,55,0.9544380307197571,"dict_items([('hidden_units', 614), ('learning_rate', 8.881702528746762e-05)])",3553,"tensor(0.0825, grad_fn=<MseLossBackward>)",-2.8,-27.718779
わかもと製薬,2020,Q1,8,250,50,0.9521636366844177,"dict_items([('hidden_units', 426), ('learning_rate', 0.0002683703373548765)])",1686,"tensor(0.1536, grad_fn=<MseLossBackward>)",0.97,-2.420654
わかもと製薬,2020,Q2,9,244,56,0.8355686068534851,"dict_items([('hidden_units', 538), ('learning_rate', 0.005674604210912391)])",139,"tensor(1.2521, grad_fn=<MseLossBackward>)",-19.19,-17.033846
わかもと製薬,2020,Q3,10,216,84,0.8542900681495667,"dict_items([('hidden_units', 67), ('learning_rate', 0.000157396202534106)])",10000,"tensor(3.3532, grad_fn=<MseLossBackward>)",2.19,-1.7079655
わかもと製薬,2020,Q4,11,259,41,0.7100646495819092,"dict_items([('hidden_units', 229), ('learning_rate', 0.00011395571871319489)])",6842,"tensor(0.1328, grad_fn=<MseLossBackward>)",-1.296551,-4.0440536
アイカ工業,2018,Q1,0,235,65,0.015011481940746307,"dict_items([('hidden_units', 403), ('learning_rate', 0.21258290928437323)])",22,"tensor(118.2687, grad_fn=<MseLossBackward>)",40.49,36.490124
アイカ工業,2018,Q2,1,202,98,0.013838677667081356,"dict_items([('hidden_units', 758), ('learning_rate', 0.11231709967878446)])",14,"tensor(105.2357, grad_fn=<MseLossBackward>)",52.09,40.924828
アイカ工業,2018,Q3,2,224,76,0.016907094046473503,"dict_items([('hidden_units', 595), ('learning_rate', 0.14623843703636874)])",10,"tensor(109.8869, grad_fn=<MseLossBackward>)",52.28,20.72035
アイカ工業,2018,Q4,3,203,97,0.008769269101321697,"dict_items([('hidden_units', 951), ('learning_rate', 0.09533623805295925)])",14,"tensor(112.2367, grad_fn=<MseLossBackward>)",59.09,44.132477
アイカ工業,2019,Q1,4,205,95,0.014001242816448212,"dict_items([('hidden_units', 916), ('learning_rate', 0.10499817378747776)])",10,"tensor(121.4370, grad_fn=<MseLossBackward>)",42.6,21.881863
アイカ工業,2019,Q2,5,198,102,0.016349347308278084,"dict_items([('hidden_units', 751), ('learning_rate', 0.10882372837461296)])",7,"tensor(146.3859, grad_fn=<MseLossBackward>)",58.22,60.153084
アイカ工業,2019,Q3,6,196,104,0.021335726603865623,"dict_items([('hidden_units', 924), ('learning_rate', 0.10188629503533407)])",15,"tensor(122.9680, grad_fn=<MseLossBackward>)",53.11,48.275654
アイカ工業,2019,Q4,7,215,85,0.01245157141238451,"dict_items([('hidden_units', 804), ('learning_rate', 0.12070478760728219)])",10,"tensor(115.1835, grad_fn=<MseLossBackward>)",41.08,24.03459
アイカ工業,2020,Q1,8,210,90,0.020669080317020416,"dict_items([('hidden_units', 620), ('learning_rate', 0.15616429997046824)])",10,"tensor(110.3949, grad_fn=<MseLossBackward>)",23.04,23.575024
アイカ工業,2020,Q2,9,242,58,0.12622010707855225,"dict_items([('hidden_units', 445), ('learning_rate', 0.15829206013659788)])",7,"tensor(104.6834, grad_fn=<MseLossBackward>)",35.04,64.078804
アイカ工業,2020,Q3,10,209,91,0.09968078881502151,"dict_items([('hidden_units', 566), ('learning_rate', 0.12091405919006004)])",7,"tensor(106.9033, grad_fn=<MseLossBackward>)",50.16,62.2784
アイカ工業,2020,Q4,11,226,74,0.10967183858156204,"dict_items([('hidden_units', 602), ('learning_rate', 0.12318061471102333)])",11,"tensor(96.3524, grad_fn=<MseLossBackward>)",63.39089,28.113182
アイコム,2018,Q1,0,244,56,0.697154700756073,"dict_items([('hidden_units', 628), ('learning_rate', 0.0031639260361608695)])",29,"tensor(562.1780, grad_fn=<MseLossBackward>)",16.79,21.663008
アイコム,2018,Q2,1,243,57,0.7089502811431885,"dict_items([('hidden_units', 255), ('learning_rate', 0.007164203741542433)])",31,"tensor(563.1121, grad_fn=<MseLossBackward>)",12.18,21.414877
アイコム,2018,Q3,2,252,48,0.6759011149406433,"dict_items([('hidden_units', 683), ('learning_rate', 0.0031050484147143523)])",28,"tensor(534.5443, grad_fn=<MseLossBackward>)",18.98,22.380106
アイコム,2018,Q4,3,238,62,0.5396392941474915,"dict_items([('hidden_units', 971), ('learning_rate', 0.0024466717854849584)])",25,"tensor(523.2327, grad_fn=<MseLossBackward>)",84.63,22.905064
アイコム,2019,Q1,4,217,83,0.6368749737739563,"dict_items([('hidden_units', 426), ('learning_rate', 0.008718421269792904)])",18,"tensor(629.7107, grad_fn=<MseLossBackward>)",15.51,24.889078
アイコム,2019,Q2,5,184,116,0.1991049200296402,"dict_items([('hidden_units', 791), ('learning_rate', 0.03337597972359471)])",13,"tensor(609.5197, grad_fn=<MseLossBackward>)",11.06,21.610077
アイコム,2019,Q3,6,211,89,0.1485539823770523,"dict_items([('hidden_units', 448), ('learning_rate', 0.04704873917748284)])",8,"tensor(615.1411, grad_fn=<MseLossBackward>)",11.8,29.49347
アイコム,2019,Q4,7,195,105,0.14747759699821472,"dict_items([('hidden_units', 400), ('learning_rate', 0.055080316963939537)])",8,"tensor(599.7414, grad_fn=<MseLossBackward>)",92.32,32.434376
アイコム,2020,Q1,8,234,66,0.2662632465362549,"dict_items([('hidden_units', 391), ('learning_rate', 0.06264715721363398)])",8,"tensor(723.6293, grad_fn=<MseLossBackward>)",-24.1,34.793327
アイコム,2020,Q2,9,233,67,0.6214377880096436,"dict_items([('hidden_units', 783), ('learning_rate', 0.021044939297652214)])",9,"tensor(781.1995, grad_fn=<MseLossBackward>)",8.18,31.767483
アイコム,2020,Q3,10,230,70,0.4962606132030487,"dict_items([('hidden_units', 342), ('learning_rate', 0.04833518483781427)])",9,"tensor(794.1619, grad_fn=<MseLossBackward>)",34.56,29.186852
アイコム,2020,Q4,11,235,65,0.5582588315010071,"dict_items([('hidden_units', 645), ('learning_rate', 0.022137918329548846)])",9,"tensor(785.9231, grad_fn=<MseLossBackward>)",102.76583,30.544611
アイシン,2018,Q1,0,197,103,0.03387865796685219,"dict_items([('hidden_units', 699), ('learning_rate', 0.3418751842360071)])",620,"tensor(1237.5497, grad_fn=<MseLossBackward>)",148.85,83.8921
アイシン,2018,Q2,1,186,114,0.03715971112251282,"dict_items([('hidden_units', 457), ('learning_rate', 0.5271665425848456)])",325,"tensor(1350.8010, grad_fn=<MseLossBackward>)",90.68,85.95177
アイシン,2018,Q3,2,198,102,0.04795946180820465,"dict_items([('hidden_units', 345), ('learning_rate', 0.6132639828545811)])",10,"tensor(1354.0612, grad_fn=<MseLossBackward>)",69.27,54.500324
アイシン,2018,Q4,3,174,126,0.08541224151849747,"dict_items([('hidden_units', 323), ('learning_rate', 0.5549863160117683)])",24,"tensor(1363.0012, grad_fn=<MseLossBackward>)",99.84,97.25967
アイシン,2019,Q1,4,195,105,0.0839233472943306,"dict_items([('hidden_units', 715), ('learning_rate', 0.27161416043793823)])",7,"tensor(1515.0317, grad_fn=<MseLossBackward>)",64.57,141.26666
アイシン,2019,Q2,5,202,98,0.08604290336370468,"dict_items([('hidden_units', 813), ('learning_rate', 0.21211579808410572)])",7,"tensor(1377.1396, grad_fn=<MseLossBackward>)",48.17,137.9547
アイシン,2019,Q3,6,219,81,0.10363300889730453,"dict_items([('hidden_units', 259), ('learning_rate', 0.540071510826587)])",7,"tensor(1498.7451, grad_fn=<MseLossBackward>)",60.44,132.06038
アイシン,2019,Q4,7,205,95,0.05499616265296936,"dict_items([('hidden_units', 469), ('learning_rate', 0.2603884075989323)])",12,"tensor(1434.7150, grad_fn=<MseLossBackward>)",-83.89,67.292274
アイシン,2020,Q1,8,223,77,0.4869305193424225,"dict_items([('hidden_units', 697), ('learning_rate', 0.1265000287907859)])",8,"tensor(2113.7551, grad_fn=<MseLossBackward>)",-186.66,116.28218
アイシン,2020,Q2,9,233,67,0.7125535011291504,"dict_items([('hidden_units', 497), ('learning_rate', 0.15417589548581084)])",8,"tensor(3859.5012, grad_fn=<MseLossBackward>)",114.33,105.48982
アイシン,2020,Q3,10,225,75,0.7241582870483398,"dict_items([('hidden_units', 645), ('learning_rate', 0.11876483369881662)])",8,"tensor(3946.6316, grad_fn=<MseLossBackward>)",217.38,96.621574
アイシン,2020,Q4,11,223,77,0.8069325089454651,"dict_items([('hidden_units', 551), ('learning_rate', 0.11493539861790861)])",9,"tensor(4389.7368, grad_fn=<MseLossBackward>)",246.91,109.057526
アイダエンジニアリング,2018,Q1,0,195,105,0.09187085181474686,"dict_items([('hidden_units', 652), ('learning_rate', 0.04927028545874868)])",16,"tensor(607.7504, grad_fn=<MseLossBackward>)",15.28,8.450203
アイダエンジニアリング,2018,Q2,1,188,112,0.08569374680519104,"dict_items([('hidden_units', 671), ('learning_rate', 0.04679068862415181)])",83,"tensor(396.4729, grad_fn=<MseLossBackward>)",12.85,15.839109
アイダエンジニアリング,2018,Q3,2,205,95,0.06510006636381149,"dict_items([('hidden_units', 537), ('learning_rate', 0.062067313674631204)])",32,"tensor(392.2248, grad_fn=<MseLossBackward>)",16.98,14.500023
アイダエンジニアリング,2018,Q4,3,194,106,0.06698357313871384,"dict_items([('hidden_units', 835), ('learning_rate', 0.03046532098666891)])",71,"tensor(258.0745, grad_fn=<MseLossBackward>)",29.99,18.017761
アイダエンジニアリング,2019,Q1,4,178,122,0.10755821317434311,"dict_items([('hidden_units', 704), ('learning_rate', 0.033137851858098595)])",12,"tensor(60.7171, grad_fn=<MseLossBackward>)",13.94,15.262322
アイダエンジニアリング,2019,Q2,5,223,77,0.09601187705993652,"dict_items([('hidden_units', 421), ('learning_rate', 0.06182271284551076)])",11,"tensor(62.2331, grad_fn=<MseLossBackward>)",23.44,15.248056
アイダエンジニアリング,2019,Q3,6,200,100,0.06710305064916611,"dict_items([('hidden_units', 961), ('learning_rate', 0.025307162685396952)])",12,"tensor(51.0829, grad_fn=<MseLossBackward>)",12.81,15.071112
アイダエンジニアリング,2019,Q4,7,193,107,0.07566199451684952,"dict_items([('hidden_units', 192), ('learning_rate', 0.14347647475518557)])",11,"tensor(47.7889, grad_fn=<MseLossBackward>)",16.76,15.267235
アイダエンジニアリング,2020,Q1,8,201,99,0.06742722541093826,"dict_items([('hidden_units', 541), ('learning_rate', 0.04719544653103965)])",12,"tensor(42.2276, grad_fn=<MseLossBackward>)",-2.36,14.51086
アイダエンジニアリング,2020,Q2,9,226,74,0.9694244265556335,"dict_items([('hidden_units', 127), ('learning_rate', 1.7578511442267037e-05)])",10000,"tensor(97.6215, grad_fn=<MseLossBackward>)",15.15,12.004237
アイダエンジニアリング,2020,Q3,10,254,46,0.9741430282592773,"dict_items([('hidden_units', 274), ('learning_rate', 0.00024992287215074233)])",8948,"tensor(5.2932, grad_fn=<MseLossBackward>)",7.78,10.054011
アイダエンジニアリング,2020,Q4,11,238,62,0.9698460102081299,"dict_items([('hidden_units', 81), ('learning_rate', 2.571395992780329e-05)])",10000,"tensor(104.7434, grad_fn=<MseLossBackward>)",1.7757808,11.519916
アイチコーポレーション,2018,Q1,0,223,77,0.12728415429592133,"dict_items([('hidden_units', 166), ('learning_rate', 0.15279143952156063)])",16,"tensor(74.9014, grad_fn=<MseLossBackward>)",6.14,7.098443
アイチコーポレーション,2018,Q2,1,193,107,0.17641408741474152,"dict_items([('hidden_units', 808), ('learning_rate', 0.020539470952881014)])",73,"tensor(12.9358, grad_fn=<MseLossBackward>)",15.82,18.62467
アイチコーポレーション,2018,Q3,2,209,91,0.19301456212997437,"dict_items([('hidden_units', 915), ('learning_rate', 0.018583393910853476)])",80,"tensor(8.3974, grad_fn=<MseLossBackward>)",20.45,12.760613
アイチコーポレーション,2018,Q4,3,200,100,0.23443347215652466,"dict_items([('hidden_units', 871), ('learning_rate', 0.020530308302799023)])",63,"tensor(8.2093, grad_fn=<MseLossBackward>)",28.77,18.19279
アイチコーポレーション,2019,Q1,4,199,101,0.253061443567276,"dict_items([('hidden_units', 656), ('learning_rate', 0.026305086766404848)])",7,"tensor(75.4999, grad_fn=<MseLossBackward>)",15.34,15.319793
アイチコーポレーション,2019,Q2,5,198,102,0.25127485394477844,"dict_items([('hidden_units', 838), ('learning_rate', 0.021035781482759558)])",88,"tensor(12.7157, grad_fn=<MseLossBackward>)",15.86,15.639379
アイチコーポレーション,2019,Q3,6,193,107,0.22185398638248444,"dict_items([('hidden_units', 828), ('learning_rate', 0.022159013800990324)])",7,"tensor(64.1712, grad_fn=<MseLossBackward>)",9.99,17.62994
アイチコーポレーション,2019,Q4,7,211,89,0.08768582344055176,"dict_items([('hidden_units', 820), ('learning_rate', 0.028445442488812915)])",53,"tensor(24.2844, grad_fn=<MseLossBackward>)",22.23,15.613696
アイチコーポレーション,2020,Q1,8,208,92,0.10880491882562637,"dict_items([('hidden_units', 242), ('learning_rate', 0.11926051737669281)])",16,"tensor(66.2831, grad_fn=<MseLossBackward>)",10.47,10.563956
