企業名,会計年度,四半期,y_hat_ml1_a10
アルプス物流,2020,Q2,13.205381759149848
アルプス物流,2020,Q3,22.943271749048993
アルプス物流,2020,Q4,22.117199081497414
アンリツ,2018,Q1,5.932813306299167
アンリツ,2018,Q2,8.520280980815729
アンリツ,2018,Q3,15.930271859072825
アンリツ,2018,Q4,14.849693725957604
アンリツ,2019,Q1,10.824346142989125
アンリツ,2019,Q2,15.374133216013107
アンリツ,2019,Q3,18.1531563725258
アンリツ,2019,Q4,22.696534792175747
アンリツ,2020,Q1,18.330033478931988
アンリツ,2020,Q2,18.7575642555639
アンリツ,2020,Q3,21.926004193437656
アンリツ,2020,Q4,31.151605987115843
アートネイチャー,2018,Q1,5.131647290192625
アートネイチャー,2018,Q2,11.716522586642807
アートネイチャー,2018,Q3,11.803325973899756
アートネイチャー,2018,Q4,13.613486003072637
アートネイチャー,2019,Q1,4.8241707248568755
アートネイチャー,2019,Q2,41.86337029439187
アートネイチャー,2019,Q3,-11.587554011517488
アートネイチャー,2019,Q4,8.78849104404177
アートネイチャー,2020,Q1,-35.60714651162856
アートネイチャー,2020,Q2,24.865351063900725
アートネイチャー,2020,Q3,30.167300419754298
アートネイチャー,2020,Q4,11.53157237791769
アーレスティ,2018,Q1,16.607321411886176
アーレスティ,2018,Q2,-19.301313441044073
アーレスティ,2018,Q3,40.01296809037174
アーレスティ,2018,Q4,41.95864129937803
アーレスティ,2019,Q1,36.64210148781734
アーレスティ,2019,Q2,-13.37361176127282
アーレスティ,2019,Q3,-15.278258632412985
アーレスティ,2019,Q4,61.3570570961712
アーレスティ,2020,Q1,-77.90284981856409
アーレスティ,2020,Q2,-56.37229509405692
アーレスティ,2020,Q3,6.533912499312599
アーレスティ,2020,Q4,65.54945579581477
イエローハット,2018,Q1,43.24816870328948
イエローハット,2018,Q2,64.62569539506075
イエローハット,2018,Q3,177.02827679349355
イエローハット,2018,Q4,73.84200615350076
イエローハット,2019,Q1,-2.3287426805573403
イエローハット,2019,Q2,56.59275371675375
イエローハット,2019,Q3,67.68933346212444
イエローハット,2019,Q4,10.56689204911946
イエローハット,2020,Q1,36.63333592863198
イエローハット,2020,Q2,60.18521163793606
イエローハット,2020,Q3,113.19344149198044
イエローハット,2020,Q4,36.554963953904796
イソライト工業,2018,Q1,19.83213835336317
イソライト工業,2018,Q2,21.201603131877718
イソライト工業,2018,Q3,23.603972093918355
イソライト工業,2018,Q4,22.857515025191315
イソライト工業,2019,Q1,16.128193461586697
イソライト工業,2019,Q2,20.915796362855772
イソライト工業,2019,Q3,19.530123422867682
イソライト工業,2019,Q4,19.182621424914032
イソライト工業,2020,Q1,14.014490802545176
イソライト工業,2020,Q2,10.954023129090395
イソライト工業,2020,Q3,15.265150366919482
イソライト工業,2020,Q4,17.259671463841116
イチカワ,2018,Q1,4.962808676953661
イチカワ,2018,Q2,7.916055142887275
イチカワ,2018,Q3,24.43281705758736
イチカワ,2018,Q4,15.789085749882762
イチカワ,2019,Q1,-12.313322218381312
イチカワ,2019,Q2,17.45903887436767
イチカワ,2019,Q3,7.7050861560477415
イチカワ,2019,Q4,32.106879540556136
イチカワ,2020,Q1,21.99785110057271
イチカワ,2020,Q2,19.99586267989331
イチカワ,2020,Q3,27.455346132417795
イチカワ,2020,Q4,2.259351885036361
イチケン,2018,Q1,53.63631203088756
イチケン,2018,Q2,178.73949641048932
イチケン,2018,Q3,161.91104878702643
イチケン,2018,Q4,106.02334819005537
イチケン,2019,Q1,87.32153868123262
イチケン,2019,Q2,78.97498690268037
イチケン,2019,Q3,125.77207785777351
イチケン,2019,Q4,134.30054566328522
イチケン,2020,Q1,72.56262977113664
イチケン,2020,Q2,68.81481703311634
イチケン,2020,Q3,166.26836107004112
イチケン,2020,Q4,61.21259319566085
イチネンホールディングス,2018,Q1,49.617579002570125
イチネンホールディングス,2018,Q2,61.69162581824319
イチネンホールディングス,2018,Q3,72.98808439650566
イチネンホールディングス,2018,Q4,76.04777670148343
イチネンホールディングス,2019,Q1,64.8853419737094
イチネンホールディングス,2019,Q2,82.72162499644139
イチネンホールディングス,2019,Q3,85.2585076346812
イチネンホールディングス,2019,Q4,63.20162884149215
イチネンホールディングス,2020,Q1,32.80175273348664
イチネンホールディングス,2020,Q2,87.34392566179574
イチネンホールディングス,2020,Q3,58.46003826316422
イチネンホールディングス,2020,Q4,47.86789070931465
イノテック,2018,Q1,8.338851374733654
イノテック,2018,Q2,18.374420735549684
イノテック,2018,Q3,32.61762513511677
イノテック,2018,Q4,19.192170256573093
イノテック,2019,Q1,22.444246275770972
イノテック,2019,Q2,24.779808650667842
イノテック,2019,Q3,22.28451413857109
イノテック,2019,Q4,22.78834951563384
イノテック,2020,Q1,39.846968792940324
イノテック,2020,Q2,24.48699836472235
イノテック,2020,Q3,35.50743142603577
イノテック,2020,Q4,26.11674507579366
イビデン,2018,Q1,-91.9107065292689
イビデン,2018,Q2,35.66052414586753
イビデン,2018,Q3,37.91894522360887
イビデン,2018,Q4,113.50180677304938
イビデン,2019,Q1,49.76079270847153
イビデン,2019,Q2,-78.50532917603097
イビデン,2019,Q3,-9.540329895222158
イビデン,2019,Q4,45.60681636640822
イビデン,2020,Q1,83.47034132661844
イビデン,2020,Q2,145.7148781043211
イビデン,2020,Q3,226.2866866793763
イビデン,2020,Q4,102.68128736624081
イフジ産業,2018,Q1,16.166359272564442
イフジ産業,2018,Q2,14.808825334182524
イフジ産業,2018,Q3,19.277768631392966
イフジ産業,2018,Q4,15.164017839224512
イフジ産業,2019,Q1,19.90963801117094
イフジ産業,2019,Q2,20.894258593681464
イフジ産業,2019,Q3,27.095236964313553
イフジ産業,2019,Q4,10.145107348072198
イフジ産業,2020,Q1,13.18641137139307
イフジ産業,2020,Q2,20.33635491506648
イフジ産業,2020,Q3,32.97350733323981
イフジ産業,2020,Q4,19.733075770434027
イリソ電子工業,2018,Q1,78.0986550678713
イリソ電子工業,2018,Q2,29.146855535344883
イリソ電子工業,2018,Q3,47.13926461831991
イリソ電子工業,2018,Q4,9.903362658744154
イリソ電子工業,2019,Q1,10.446254994677265
イリソ電子工業,2019,Q2,19.06392049862212
イリソ電子工業,2019,Q3,36.777275530350764
イリソ電子工業,2019,Q4,12.666322354286256
イリソ電子工業,2020,Q1,16.35729129122133
イリソ電子工業,2020,Q2,-1.6551915105871657
イリソ電子工業,2020,Q3,71.66565247490706
イリソ電子工業,2020,Q4,39.77224431047246
インターネットイニシアティブ,2018,Q1,37.26845084357528
インターネットイニシアティブ,2018,Q2,22.32341133176108
インターネットイニシアティブ,2018,Q3,40.71619339590063
インターネットイニシアティブ,2018,Q4,70.15979137217064
インターネットイニシアティブ,2019,Q1,26.387563207431143
インターネットイニシアティブ,2019,Q2,12.79450501127328
インターネットイニシアティブ,2019,Q3,22.721491733447806
インターネットイニシアティブ,2019,Q4,28.835992560331164
インターネットイニシアティブ,2020,Q1,29.557920028352797
インターネットイニシアティブ,2020,Q2,9.218015199951374
インターネットイニシアティブ,2020,Q3,24.406137517180774
インターネットイニシアティブ,2020,Q4,2.982464739949272
インフォコム,2018,Q1,-9.676049435898932
インフォコム,2018,Q2,23.84363991746959
インフォコム,2018,Q3,3.262583557245165
インフォコム,2018,Q4,-5.945836136037876
インフォコム,2019,Q1,6.396615813476758
インフォコム,2019,Q2,13.979115012343485
インフォコム,2019,Q3,18.29005776843082
インフォコム,2019,Q4,39.946341505363954
インフォコム,2020,Q1,13.869254672510046
インフォコム,2020,Q2,19.51088054206258
インフォコム,2020,Q3,13.064283852129897
インフォコム,2020,Q4,24.544572431339432
インプレスホールディングス,2018,Q1,-4.3763370277028155
インプレスホールディングス,2018,Q2,3.4873229075716097
インプレスホールディングス,2018,Q3,8.076686549711983
インプレスホールディングス,2018,Q4,-12.455241183548088
インプレスホールディングス,2019,Q1,-0.01912471141887906
インプレスホールディングス,2019,Q2,0.7310467075865468
インプレスホールディングス,2019,Q3,10.863807040875589
インプレスホールディングス,2019,Q4,-8.538481837076013
インプレスホールディングス,2020,Q1,7.300712045794437
インプレスホールディングス,2020,Q2,11.252477889312317
インプレスホールディングス,2020,Q3,19.343348265685748
インプレスホールディングス,2020,Q4,-7.85927220378991
イーグル工業,2018,Q1,61.44075420588439
イーグル工業,2018,Q2,36.30736820872008
イーグル工業,2018,Q3,74.16113951070668
イーグル工業,2018,Q4,31.279463603184425
イーグル工業,2019,Q1,12.763170349483346
イーグル工業,2019,Q2,30.74472501468729
イーグル工業,2019,Q3,9.509908872377991
イーグル工業,2019,Q4,34.6128968802999
イーグル工業,2020,Q1,-39.359014304312794
イーグル工業,2020,Q2,16.721008911408404
イーグル工業,2020,Q3,45.30138734215126
イーグル工業,2020,Q4,-11.801500252306681
ウシオ電機,2018,Q1,19.764083539321252
ウシオ電機,2018,Q2,23.091993499893583
ウシオ電機,2018,Q3,16.777937902162
ウシオ電機,2018,Q4,10.756470608045905
ウシオ電機,2019,Q1,29.429724688465818
ウシオ電機,2019,Q2,9.141599781897707
ウシオ電機,2019,Q3,15.490755924347567
ウシオ電機,2019,Q4,3.6361949446374595
ウシオ電機,2020,Q1,22.230975169570176
ウシオ電機,2020,Q2,6.594488088841484
ウシオ電機,2020,Q3,34.59262740624118
ウシオ電機,2020,Q4,26.585728752791628
ウッドワン,2018,Q1,-26.651024788141672
ウッドワン,2018,Q2,15.594265873410158
ウッドワン,2018,Q3,-49.777657946732134
ウッドワン,2018,Q4,10.506070330059664
ウッドワン,2019,Q1,-13.624131656897047
ウッドワン,2019,Q2,7.5860163256283
ウッドワン,2019,Q3,49.061638335972795
ウッドワン,2019,Q4,26.87850537044715
ウッドワン,2020,Q1,4.095346124479319
ウッドワン,2020,Q2,7.189199038688207
ウッドワン,2020,Q3,25.936465549933654
ウッドワン,2020,Q4,36.76779713852182
エア・ウォーター,2018,Q1,27.24669121683907
エア・ウォーター,2018,Q2,29.22008544674885
エア・ウォーター,2018,Q3,32.80558145413746
エア・ウォーター,2018,Q4,26.64297636176625
エア・ウォーター,2019,Q1,47.308209392232854
エア・ウォーター,2019,Q2,34.816292326799825
エア・ウォーター,2019,Q3,41.43376038229559
エア・ウォーター,2019,Q4,13.19243352731678
エア・ウォーター,2020,Q1,17.131934658919615
エア・ウォーター,2020,Q2,38.42292014757054
エア・ウォーター,2020,Q3,36.905376187837206
エア・ウォーター,2020,Q4,27.201983774539013
エイチワン,2018,Q1,74.39475283916343
エイチワン,2018,Q2,-14.955398856599416
エイチワン,2018,Q3,46.22405082331067
エイチワン,2018,Q4,26.70271337715016
エイチワン,2019,Q1,15.124870746740143
エイチワン,2019,Q2,-1.9165815994744513
エイチワン,2019,Q3,59.646948905747635
エイチワン,2019,Q4,16.720138177129115
エイチワン,2020,Q1,-43.19408146784694
エイチワン,2020,Q2,-5.749208742842157
エイチワン,2020,Q3,66.6194730997601
エイチワン,2020,Q4,-23.56588200265739
エイチ・ツー・オー　リテイリン,2018,Q1,40.7360715059907
エイチ・ツー・オー　リテイリン,2018,Q2,4.916324396964869
エイチ・ツー・オー　リテイリン,2018,Q3,42.90823182014989
エイチ・ツー・オー　リテイリン,2018,Q4,2.1307053766996793
エイチ・ツー・オー　リテイリン,2019,Q1,-11.729382678164656
エイチ・ツー・オー　リテイリン,2019,Q2,-10.117243881047653
エイチ・ツー・オー　リテイリン,2019,Q3,23.227729798000762
エイチ・ツー・オー　リテイリン,2019,Q4,-52.9957173764321
エイチ・ツー・オー　リテイリン,2020,Q1,-2.583945717435359
エイチ・ツー・オー　リテイリン,2020,Q2,-92.49650031219537
エイチ・ツー・オー　リテイリン,2020,Q3,-53.40959218002944
エイチ・ツー・オー　リテイリン,2020,Q4,-127.34811967567376
エイベックス,2018,Q1,7.165280855255304
エイベックス,2018,Q2,23.07873282928135
エイベックス,2018,Q3,31.364677884653233
エイベックス,2018,Q4,3.7048464484361148
エイベックス,2019,Q1,9.4658632386422
エイベックス,2019,Q2,23.250843253376686
エイベックス,2019,Q3,60.57509633446956
エイベックス,2019,Q4,-22.44236597088083
エイベックス,2020,Q1,-26.13299792759095
エイベックス,2020,Q2,-81.84561597561304
エイベックス,2020,Q3,-22.118498354195964
エイベックス,2020,Q4,-34.94620305073835
エクセディ,2018,Q1,79.24153911788378
エクセディ,2018,Q2,73.348258789089
エクセディ,2018,Q3,100.29476069585982
エクセディ,2018,Q4,88.73798912347206
エクセディ,2019,Q1,39.12653797814019
エクセディ,2019,Q2,51.11696142977686
エクセディ,2019,Q3,61.01980758729984
エクセディ,2019,Q4,37.341572382665674
エクセディ,2020,Q1,-31.467138362284086
エクセディ,2020,Q2,7.553902262390771
エクセディ,2020,Q3,104.88067624487199
エクセディ,2020,Q4,3.3607212471833066
エステー,2018,Q1,18.309738679173584
エステー,2018,Q2,47.60759039560464
エステー,2018,Q3,5.972122521980452
エステー,2018,Q4,15.979785612202946
エステー,2019,Q1,14.418421193498936
エステー,2019,Q2,57.864936199794556
エステー,2019,Q3,7.732666567842351
エステー,2019,Q4,15.919706764764804
エステー,2020,Q1,32.62742841725523
エステー,2020,Q2,64.06555570299835
エステー,2020,Q3,23.244284018520318
エステー,2020,Q4,12.750842665773348
エステールホールディングス,2018,Q1,-3.406636571923274
エステールホールディングス,2018,Q2,17.377000837754952
エステールホールディングス,2018,Q3,37.37021630970454
エステールホールディングス,2018,Q4,26.53029419225419
エステールホールディングス,2019,Q1,-6.576302773036923
エステールホールディングス,2019,Q2,36.136273928683266
エステールホールディングス,2019,Q3,16.514320710570562
エステールホールディングス,2019,Q4,14.020721916627013
エステールホールディングス,2020,Q1,-88.00726523259934
エステールホールディングス,2020,Q2,18.388682543704416
エステールホールディングス,2020,Q3,21.1642568423645
エステールホールディングス,2020,Q4,10.735962572866473
エスペック,2018,Q1,5.650691463212638
エスペック,2018,Q2,48.35646525040133
エスペック,2018,Q3,30.561977939160528
エスペック,2018,Q4,96.41126901494633
エスペック,2019,Q1,-7.738067114920298
エスペック,2019,Q2,33.18450091521467
エスペック,2019,Q3,42.32753626953975
エスペック,2019,Q4,32.79341752487721
エスペック,2020,Q1,-1.1011356215246444
エスペック,2020,Q2,31.4944946579529
エスペック,2020,Q3,22.45625615863827
エスペック,2020,Q4,34.687055282422804
エスライン,2018,Q1,25.820453583856313
エスライン,2018,Q2,30.486813150987597
エスライン,2018,Q3,54.5222067941658
エスライン,2018,Q4,12.277208438372034
エスライン,2019,Q1,15.448313102128619
エスライン,2019,Q2,20.939074765837397
エスライン,2019,Q3,29.250807684018298
エスライン,2019,Q4,16.41498224405281
エスライン,2020,Q1,60.73974424211825
エスライン,2020,Q2,57.00287860788328
エスライン,2020,Q3,320.34629182196204
エスライン,2020,Q4,61.05461861098372
エスリード,2018,Q1,-2.7220041471348186
エスリード,2018,Q2,78.53352910500352
エスリード,2018,Q3,88.13996074390386
エスリード,2018,Q4,119.43838657323704
