企業名,会計年度,四半期,y_hat_ml2_i_tuned_simple,best_hyparam
アリアケジャパン,2020,Q4,102.57544584154334,[1000]
アルインコ,2018,Q1,-18.446147979004408,[1]
アルインコ,2018,Q2,36.7590008516881,[1]
アルインコ,2018,Q3,28.664887610793357,[1]
アルインコ,2018,Q4,7.659048975718115,[1]
アルインコ,2019,Q1,26.85623293569338,[1]
アルインコ,2019,Q2,36.49137221729265,[1]
アルインコ,2019,Q3,44.07734142033827,[1]
アルインコ,2019,Q4,10.960800799223112,[1]
アルインコ,2020,Q1,7.522039153947745,[1]
アルインコ,2020,Q2,-0.21413911774168248,[1]
アルインコ,2020,Q3,16.541541831001176,[1]
アルインコ,2020,Q4,23.431153659977664,[1]
アルコニックス,2018,Q1,93.40163510581847,[1000]
アルコニックス,2018,Q2,69.9258958508301,[1000]
アルコニックス,2018,Q3,77.84447688284402,[1000]
アルコニックス,2018,Q4,47.98322878210801,[1000]
アルコニックス,2019,Q1,43.01687545915287,[1000]
アルコニックス,2019,Q2,56.36503086110837,[1000]
アルコニックス,2019,Q3,-30.368331167867225,[1000]
アルコニックス,2019,Q4,5.263061730190742,[1000]
アルコニックス,2020,Q1,32.028468515154785,[1000]
アルコニックス,2020,Q2,53.98830110095871,[1000]
アルコニックス,2020,Q3,42.16331283122345,[1000]
アルコニックス,2020,Q4,17.556425281375873,[1000]
アルゴグラフィックス,2018,Q1,89.89679986785205,[1000]
アルゴグラフィックス,2018,Q2,75.44817341678221,[1000]
アルゴグラフィックス,2018,Q3,59.016951275814904,[1000]
アルゴグラフィックス,2018,Q4,107.42080845888026,[1000]
アルゴグラフィックス,2019,Q1,130.39253040389622,[1000]
アルゴグラフィックス,2019,Q2,2.042436343291371,[1000]
アルゴグラフィックス,2019,Q3,22.731078813701743,[1000]
アルゴグラフィックス,2019,Q4,16.68972939174455,[1000]
アルゴグラフィックス,2020,Q1,-6.770392888156792,[1000]
アルゴグラフィックス,2020,Q2,30.08042344932563,[1000]
アルゴグラフィックス,2020,Q3,29.71046444844243,[1000]
アルゴグラフィックス,2020,Q4,42.61587956438876,[1000]
アルビス,2018,Q1,56.97100001449552,[1000]
アルビス,2018,Q2,59.59578797728669,[1000]
アルビス,2018,Q3,63.17260965834469,[1000]
アルビス,2018,Q4,59.920680394648514,[1000]
アルビス,2019,Q1,5.8518619326536365,[1000]
アルビス,2019,Q2,80.93240443337763,[1000]
アルビス,2019,Q3,-4.922827614626497,[1000]
アルビス,2019,Q4,-13.533162761306516,[1000]
アルビス,2020,Q1,67.49003835271753,[1000]
アルビス,2020,Q2,98.09694767891813,[1000]
アルビス,2020,Q3,75.3237279927394,[1000]
アルビス,2020,Q4,19.413066250744638,[1000]
アルファ,2018,Q1,39.31771965431258,[1000]
アルファ,2018,Q2,-7.308363031162173,[1000]
アルファ,2018,Q3,-32.49231758858622,[1000]
アルファ,2018,Q4,65.53220703871962,[1000]
アルファ,2019,Q1,-5.123477977937611,[1000]
アルファ,2019,Q2,-40.79468881469216,[1000]
アルファ,2019,Q3,83.31687173370031,[1000]
アルファ,2019,Q4,111.1482471585415,[1000]
アルファ,2020,Q1,-142.1517096945723,[1000]
アルファ,2020,Q2,115.86372484508149,[1000]
アルファ,2020,Q3,-0.376453167113155,[1000]
アルファ,2020,Q4,-23.91885939402104,[1000]
アルファシステムズ,2018,Q1,41.66570633470957,[1000]
アルファシステムズ,2018,Q2,44.09119115370564,[1000]
アルファシステムズ,2018,Q3,35.40793572803094,[1000]
アルファシステムズ,2018,Q4,44.86791941259405,[1000]
アルファシステムズ,2019,Q1,38.27642357869426,[1000]
アルファシステムズ,2019,Q2,37.92948656380894,[1000]
アルファシステムズ,2019,Q3,37.218787386912076,[1000]
アルファシステムズ,2019,Q4,48.069919351767524,[1000]
アルファシステムズ,2020,Q1,22.62255840926975,[1000]
アルファシステムズ,2020,Q2,48.93883096777786,[1000]
アルファシステムズ,2020,Q3,37.39743128266936,[1000]
アルファシステムズ,2020,Q4,55.54631681758842,[1000]
アルフレッサ　ホールディングス,2018,Q1,43.11933405940574,[1000]
アルフレッサ　ホールディングス,2018,Q2,44.81336182795908,[1000]
アルフレッサ　ホールディングス,2018,Q3,65.42124768098881,[1000]
アルフレッサ　ホールディングス,2018,Q4,23.39535990341343,[1000]
アルフレッサ　ホールディングス,2019,Q1,58.93156532366149,[1000]
アルフレッサ　ホールディングス,2019,Q2,72.82801483743245,[1000]
アルフレッサ　ホールディングス,2019,Q3,48.65509298492176,[1000]
アルフレッサ　ホールディングス,2019,Q4,55.90355473941187,[1000]
アルフレッサ　ホールディングス,2020,Q1,44.037967117437205,[1000]
アルフレッサ　ホールディングス,2020,Q2,38.55061853104746,[1000]
アルフレッサ　ホールディングス,2020,Q3,45.98831618630411,[1000]
アルフレッサ　ホールディングス,2020,Q4,10.512836860072856,[1000]
アルプスアルパイン,2018,Q1,61.13172541002761,[1000]
アルプスアルパイン,2018,Q2,86.96662290433477,[1000]
アルプスアルパイン,2018,Q3,68.41321556889487,[1000]
アルプスアルパイン,2018,Q4,-53.82108802458645,[1000]
アルプスアルパイン,2019,Q1,-13.605164091954451,[1000]
アルプスアルパイン,2019,Q2,55.65212052769972,[1000]
アルプスアルパイン,2019,Q3,25.30219526955168,[1000]
アルプスアルパイン,2019,Q4,-58.62875071125126,[1000]
アルプスアルパイン,2020,Q1,-43.4661636016388,[1000]
アルプスアルパイン,2020,Q2,-5.415418759300405,[1000]
アルプスアルパイン,2020,Q3,2.851990030879847,[1000]
アルプスアルパイン,2020,Q4,6.360964206529076,[1000]
アルプス物流,2018,Q1,17.73868265523769,[1000]
アルプス物流,2018,Q2,14.47231062248138,[1000]
アルプス物流,2018,Q3,24.407115456438515,[1000]
アルプス物流,2018,Q4,18.102829553922394,[1000]
アルプス物流,2019,Q1,14.505913031027927,[1000]
アルプス物流,2019,Q2,15.391202046479709,[1000]
アルプス物流,2019,Q3,24.05554200732676,[1000]
アルプス物流,2019,Q4,10.906649764462014,[1000]
アルプス物流,2020,Q1,8.53908934733413,[1000]
アルプス物流,2020,Q2,13.470049580085824,[1000]
アルプス物流,2020,Q3,21.47411261281761,[1000]
アルプス物流,2020,Q4,22.2860234655766,[1000]
アンリツ,2018,Q1,3.9918334590809366,[1000]
アンリツ,2018,Q2,8.540318250343606,[1000]
アンリツ,2018,Q3,14.73127133332584,[1000]
アンリツ,2018,Q4,15.555354882552297,[1000]
アンリツ,2019,Q1,9.73119145335016,[1000]
アンリツ,2019,Q2,17.668896271434946,[1000]
アンリツ,2019,Q3,19.534815002960926,[1000]
アンリツ,2019,Q4,25.684008424534134,[1000]
アンリツ,2020,Q1,22.070997557558762,[1000]
アンリツ,2020,Q2,24.555715992340502,[1000]
アンリツ,2020,Q3,31.13835127112695,[1000]
アンリツ,2020,Q4,32.78941602893612,[1000]
アートネイチャー,2018,Q1,-2.1286801396583144,[10]
アートネイチャー,2018,Q2,8.524645661120871,[10]
アートネイチャー,2018,Q3,5.85179713143571,[10]
アートネイチャー,2018,Q4,13.38634217548255,[10]
アートネイチャー,2019,Q1,8.61649362099946,[10]
アートネイチャー,2019,Q2,49.9296496758924,[10]
アートネイチャー,2019,Q3,-7.7414069908707965,[10]
アートネイチャー,2019,Q4,2.129998553622226,[10]
アートネイチャー,2020,Q1,-37.75894537178458,[10]
アートネイチャー,2020,Q2,34.9660384341905,[10]
アートネイチャー,2020,Q3,43.7221537724982,[10]
アートネイチャー,2020,Q4,19.983612365943742,[10]
アーレスティ,2018,Q1,25.028710087375828,[1000]
アーレスティ,2018,Q2,-20.795809688654458,[1000]
アーレスティ,2018,Q3,43.12278957164733,[1000]
アーレスティ,2018,Q4,54.27307810463725,[1000]
アーレスティ,2019,Q1,30.872596930365034,[1000]
アーレスティ,2019,Q2,-16.89932389245103,[1000]
アーレスティ,2019,Q3,-15.622399380893544,[1000]
アーレスティ,2019,Q4,47.41179506044001,[1000]
アーレスティ,2020,Q1,-78.18287702635132,[1000]
アーレスティ,2020,Q2,-56.34957300952235,[1000]
アーレスティ,2020,Q3,1.372871129337792,[1000]
アーレスティ,2020,Q4,69.06260260987773,[1000]
イエローハット,2018,Q1,58.80654227852127,[1000]
イエローハット,2018,Q2,62.971664290730416,[1000]
イエローハット,2018,Q3,173.37726842208866,[1000]
イエローハット,2018,Q4,69.43621588920038,[1000]
イエローハット,2019,Q1,2.0117400648234707,[1000]
イエローハット,2019,Q2,60.87323670890618,[1000]
イエローハット,2019,Q3,48.573092776315235,[1000]
イエローハット,2019,Q4,22.033436458504767,[1000]
イエローハット,2020,Q1,45.97241802476971,[1000]
イエローハット,2020,Q2,43.86757882110714,[1000]
イエローハット,2020,Q3,113.31504863395665,[1000]
イエローハット,2020,Q4,42.98963242275796,[1000]
イソライト工業,2018,Q1,40.867527310291095,[0.1]
イソライト工業,2018,Q2,24.3184747815244,[0.1]
イソライト工業,2018,Q3,18.091787505730196,[0.1]
イソライト工業,2018,Q4,3.950217549909823,[0.1]
イソライト工業,2019,Q1,18.07364245654884,[0.1]
イソライト工業,2019,Q2,36.491721940091516,[0.1]
イソライト工業,2019,Q3,18.602411024279974,[0.1]
イソライト工業,2019,Q4,35.484470131609314,[0.1]
イソライト工業,2020,Q1,12.4268209730476,[0.1]
イソライト工業,2020,Q2,9.10955546991589,[0.1]
イソライト工業,2020,Q3,14.946372275320602,[0.1]
イソライト工業,2020,Q4,-3.539757852446069,[0.1]
イチカワ,2018,Q1,4.8023343433750645,[1000]
イチカワ,2018,Q2,10.051722342921531,[1000]
イチカワ,2018,Q3,29.848084709028697,[1000]
イチカワ,2018,Q4,80.29995684826272,[1000]
イチカワ,2019,Q1,-29.126306852369876,[1000]
イチカワ,2019,Q2,1.2580585526642114,[1000]
イチカワ,2019,Q3,9.706547354853658,[1000]
イチカワ,2019,Q4,40.02048208289459,[1000]
イチカワ,2020,Q1,-5.380369684178832,[1000]
イチカワ,2020,Q2,4.973955712893121,[1000]
イチカワ,2020,Q3,20.315901984616627,[1000]
イチカワ,2020,Q4,17.74943788416776,[1000]
イチケン,2018,Q1,4.263536738501237,[1000]
イチケン,2018,Q2,212.11523449637374,[1000]
イチケン,2018,Q3,177.831799511985,[1000]
イチケン,2018,Q4,111.78038378531139,[1000]
イチケン,2019,Q1,85.27708687589941,[1000]
イチケン,2019,Q2,71.792246960547,[1000]
イチケン,2019,Q3,114.70940522120729,[1000]
イチケン,2019,Q4,136.1192372409147,[1000]
イチケン,2020,Q1,139.59388241163452,[1000]
イチケン,2020,Q2,21.526373892875814,[1000]
イチケン,2020,Q3,123.35026474607177,[1000]
イチケン,2020,Q4,75.9398262167499,[1000]
イチネンホールディングス,2018,Q1,51.8146554305722,[1000]
イチネンホールディングス,2018,Q2,61.33182842917725,[1000]
イチネンホールディングス,2018,Q3,64.93049626805117,[1000]
イチネンホールディングス,2018,Q4,78.56616302342519,[1000]
イチネンホールディングス,2019,Q1,73.68587572083216,[1000]
イチネンホールディングス,2019,Q2,72.48589126716686,[1000]
イチネンホールディングス,2019,Q3,97.73120414357139,[1000]
イチネンホールディングス,2019,Q4,58.61911802249395,[1000]
イチネンホールディングス,2020,Q1,25.31149134010107,[1000]
イチネンホールディングス,2020,Q2,79.93755887015251,[1000]
イチネンホールディングス,2020,Q3,48.56339641532509,[1000]
イチネンホールディングス,2020,Q4,51.8283355431964,[1000]
イノテック,2018,Q1,29.64280160924512,[1]
イノテック,2018,Q2,60.37375083259263,[1]
イノテック,2018,Q3,30.974525409138188,[1]
イノテック,2018,Q4,-20.885263271162785,[1]
イノテック,2019,Q1,9.37892176548101,[1]
イノテック,2019,Q2,46.79529918034988,[1]
イノテック,2019,Q3,17.7779823874752,[1]
イノテック,2019,Q4,36.98908404754287,[1]
イノテック,2020,Q1,14.987013199999716,[1]
イノテック,2020,Q2,-20.212427398081537,[1]
イノテック,2020,Q3,60.305681366085025,[1]
イノテック,2020,Q4,21.700164578408724,[1]
イビデン,2018,Q1,-54.0385781969688,[1000]
イビデン,2018,Q2,-23.894743058264464,[1000]
イビデン,2018,Q3,-4.662050832640958,[1000]
イビデン,2018,Q4,48.356416789495796,[1000]
イビデン,2019,Q1,29.401065754400435,[1000]
イビデン,2019,Q2,-68.63916733456335,[1000]
イビデン,2019,Q3,-14.7029655389359,[1000]
イビデン,2019,Q4,45.83554575960744,[1000]
イビデン,2020,Q1,36.51261545884853,[1000]
イビデン,2020,Q2,135.7448702431086,[1000]
イビデン,2020,Q3,220.02782337293158,[1000]
イビデン,2020,Q4,108.70368794239877,[1000]
イフジ産業,2018,Q1,17.843290738273538,[1000]
イフジ産業,2018,Q2,15.598035271217185,[1000]
イフジ産業,2018,Q3,18.64241421217804,[1000]
イフジ産業,2018,Q4,16.356700007943118,[1000]
イフジ産業,2019,Q1,18.09500279316859,[1000]
イフジ産業,2019,Q2,18.641483513744536,[1000]
イフジ産業,2019,Q3,26.55261406683949,[1000]
イフジ産業,2019,Q4,7.916214448516463,[1000]
イフジ産業,2020,Q1,10.746190687837025,[1000]
イフジ産業,2020,Q2,17.94794822963213,[1000]
イフジ産業,2020,Q3,32.293216787358645,[1000]
イフジ産業,2020,Q4,20.34785782263339,[1000]
イリソ電子工業,2018,Q1,60.29362130243702,[100]
イリソ電子工業,2018,Q2,-4.459103586939094,[100]
イリソ電子工業,2018,Q3,75.92896130007799,[100]
イリソ電子工業,2018,Q4,8.235758323980754,[100]
イリソ電子工業,2019,Q1,2.585777687133806,[100]
イリソ電子工業,2019,Q2,9.240241186640848,[100]
イリソ電子工業,2019,Q3,38.072242476998554,[100]
イリソ電子工業,2019,Q4,25.776853733303945,[100]
イリソ電子工業,2020,Q1,9.676648118490398,[100]
イリソ電子工業,2020,Q2,-7.207215210587762,[100]
イリソ電子工業,2020,Q3,92.91196428179092,[100]
イリソ電子工業,2020,Q4,27.378786828719093,[100]
インターネットイニシアティブ,2018,Q1,15.948753321780043,[1000]
インターネットイニシアティブ,2018,Q2,20.031033247041343,[1000]
インターネットイニシアティブ,2018,Q3,42.717619332487935,[1000]
インターネットイニシアティブ,2018,Q4,31.976170452615783,[1000]
インターネットイニシアティブ,2019,Q1,17.724980635195465,[1000]
インターネットイニシアティブ,2019,Q2,25.445919379156678,[1000]
インターネットイニシアティブ,2019,Q3,23.953903248267686,[1000]
インターネットイニシアティブ,2019,Q4,26.62540132955089,[1000]
インターネットイニシアティブ,2020,Q1,19.906504492271786,[1000]
インターネットイニシアティブ,2020,Q2,24.727933057127508,[1000]
インターネットイニシアティブ,2020,Q3,41.36187918186628,[1000]
インターネットイニシアティブ,2020,Q4,24.460236691286248,[1000]
インフォコム,2018,Q1,8.72529928305467,[1000]
インフォコム,2018,Q2,47.193822351589425,[1000]
インフォコム,2018,Q3,29.698268545534788,[1000]
インフォコム,2018,Q4,0.1809230772379884,[1000]
インフォコム,2019,Q1,18.87903503533043,[1000]
インフォコム,2019,Q2,31.890208884361414,[1000]
インフォコム,2019,Q3,25.914224481550093,[1000]
インフォコム,2019,Q4,40.0294162551806,[1000]
インフォコム,2020,Q1,23.720029489231067,[1000]
インフォコム,2020,Q2,30.162847123629042,[1000]
インフォコム,2020,Q3,34.41491496778002,[1000]
インフォコム,2020,Q4,43.10221875747142,[1000]
インプレスホールディングス,2018,Q1,-5.121198869493032,[100]
インプレスホールディングス,2018,Q2,2.9092108607351754,[100]
インプレスホールディングス,2018,Q3,12.306536686988068,[100]
インプレスホールディングス,2018,Q4,-13.576572737736784,[100]
インプレスホールディングス,2019,Q1,1.706421290067551,[100]
インプレスホールディングス,2019,Q2,3.164134492508658,[100]
インプレスホールディングス,2019,Q3,16.144165155596443,[100]
インプレスホールディングス,2019,Q4,-17.32410809449535,[100]
インプレスホールディングス,2020,Q1,7.847614879611058,[100]
インプレスホールディングス,2020,Q2,5.377598437056154,[100]
インプレスホールディングス,2020,Q3,19.206557152689765,[100]
インプレスホールディングス,2020,Q4,-13.9589201434487,[100]
イーグル工業,2018,Q1,65.60917904393573,[1000]
イーグル工業,2018,Q2,31.167484920948716,[1000]
イーグル工業,2018,Q3,74.39011726567162,[1000]
イーグル工業,2018,Q4,27.694275704419468,[1000]
イーグル工業,2019,Q1,12.353165369662989,[1000]
イーグル工業,2019,Q2,27.93985341604582,[1000]
イーグル工業,2019,Q3,8.520915254929776,[1000]
イーグル工業,2019,Q4,36.95148154103154,[1000]
イーグル工業,2020,Q1,-38.726779635723716,[1000]
イーグル工業,2020,Q2,5.92163058162501,[1000]
イーグル工業,2020,Q3,53.20598263388743,[1000]
イーグル工業,2020,Q4,-3.18074565385146,[1000]
ウシオ電機,2018,Q1,16.001343573932864,[1000]
ウシオ電機,2018,Q2,16.955314210795326,[1000]
ウシオ電機,2018,Q3,13.206649126886486,[1000]
ウシオ電機,2018,Q4,12.572979914595718,[1000]
ウシオ電機,2019,Q1,34.59240310212309,[1000]
ウシオ電機,2019,Q2,8.733130309003753,[1000]
ウシオ電機,2019,Q3,19.927021124971912,[1000]
ウシオ電機,2019,Q4,-1.0442099208493971,[1000]
ウシオ電機,2020,Q1,12.306098877783228,[1000]
ウシオ電機,2020,Q2,8.314814399088284,[1000]
ウシオ電機,2020,Q3,31.975643547791933,[1000]
ウシオ電機,2020,Q4,28.607497743827647,[1000]
ウッドワン,2018,Q1,62.24326741417322,[1000]
ウッドワン,2018,Q2,137.86567973665237,[1000]
ウッドワン,2018,Q3,-83.05981272042499,[1000]
ウッドワン,2018,Q4,4.096418405362605,[1000]
ウッドワン,2019,Q1,-15.168526000360103,[1000]
ウッドワン,2019,Q2,14.78350894245527,[1000]
ウッドワン,2019,Q3,63.13660523175203,[1000]
ウッドワン,2019,Q4,29.95666413540541,[1000]
ウッドワン,2020,Q1,-1.8995781440204809,[1000]
ウッドワン,2020,Q2,-7.574212393516083,[1000]
ウッドワン,2020,Q3,19.796832884243177,[1000]
ウッドワン,2020,Q4,23.84059776797404,[1000]
