企業名,会計年度,四半期,y_hat_ml1_i_tuned,best_hyparam
ヤマト,2018,Q3,21.143809694180437,[0.19630407]
ヤマト,2018,Q4,28.035165873853103,[0.19630407]
ヤマト,2019,Q1,33.008617279696026,[0.19630407]
ヤマト,2019,Q2,24.94866350435559,[0.19630407]
ヤマト,2019,Q3,28.9864976937382,[0.19630407]
ヤマト,2019,Q4,19.566585190468402,[0.19630407]
ヤマト,2020,Q1,28.65431129113065,[0.19630407]
ヤマト,2020,Q2,16.89557859185229,[0.19630407]
ヤマト,2020,Q3,20.63691394861891,[0.19630407]
ヤマト,2020,Q4,30.180028878764464,[0.19630407]
ヤマトホールディングス,2018,Q1,15.751053095166487,[6.73415066]
ヤマトホールディングス,2018,Q2,20.49873822996113,[6.73415066]
ヤマトホールディングス,2018,Q3,84.6384672473942,[6.73415066]
ヤマトホールディングス,2018,Q4,-29.442354351968895,[6.73415066]
ヤマトホールディングス,2019,Q1,-14.851584729868298,[6.73415066]
ヤマトホールディングス,2019,Q2,18.75318338053316,[6.73415066]
ヤマトホールディングス,2019,Q3,73.35119196186648,[6.73415066]
ヤマトホールディングス,2019,Q4,-14.11110464883155,[6.73415066]
ヤマトホールディングス,2020,Q1,16.6647362549248,[6.73415066]
ヤマトホールディングス,2020,Q2,26.890890799308323,[6.73415066]
ヤマトホールディングス,2020,Q3,115.62804414714975,[6.73415066]
ヤマトホールディングス,2020,Q4,-1.0007304088722986,[6.73415066]
ヤマハ,2018,Q1,89.18977167491454,[100.]
ヤマハ,2018,Q2,79.65716193953779,[100.]
ヤマハ,2018,Q3,106.49179044644853,[100.]
ヤマハ,2018,Q4,23.261825780848426,[100.]
ヤマハ,2019,Q1,74.66996277213198,[100.]
ヤマハ,2019,Q2,78.86437372417438,[100.]
ヤマハ,2019,Q3,83.63815679093392,[100.]
ヤマハ,2019,Q4,2.525982622858237,[100.]
ヤマハ,2020,Q1,-33.39804003804875,[100.]
ヤマハ,2020,Q2,35.27471266355303,[100.]
ヤマハ,2020,Q3,72.88001025309262,[100.]
ヤマハ,2020,Q4,24.43837965329729,[100.]
ユアサ商事,2018,Q1,60.05880201536479,[12.91549665]
ユアサ商事,2018,Q2,104.56401299855492,[12.91549665]
ユアサ商事,2018,Q3,90.67737551934498,[12.91549665]
ユアサ商事,2018,Q4,119.79578993031711,[12.91549665]
ユアサ商事,2019,Q1,58.67689085416711,[12.91549665]
ユアサ商事,2019,Q2,118.88150768785661,[12.91549665]
ユアサ商事,2019,Q3,90.10438658246007,[12.91549665]
ユアサ商事,2019,Q4,110.6772813598501,[12.91549665]
ユアサ商事,2020,Q1,52.282896634212236,[12.91549665]
ユアサ商事,2020,Q2,93.71083946093202,[12.91549665]
ユアサ商事,2020,Q3,75.51197316073916,[12.91549665]
ユアサ商事,2020,Q4,99.97596767429367,[12.91549665]
ユアテック,2018,Q1,7.584059901808303,[2.009233]
ユアテック,2018,Q2,-2.6038348296102,[2.009233]
ユアテック,2018,Q3,28.88918862503937,[2.009233]
ユアテック,2018,Q4,108.19769480538461,[2.009233]
ユアテック,2019,Q1,-14.461521734761725,[2.009233]
ユアテック,2019,Q2,13.276053751245087,[2.009233]
ユアテック,2019,Q3,-4.401364195157939,[2.009233]
ユアテック,2019,Q4,36.384487976566845,[2.009233]
ユアテック,2020,Q1,5.257256578054637,[2.009233]
ユアテック,2020,Q2,12.060718509782909,[2.009233]
ユアテック,2020,Q3,26.405470161585654,[2.009233]
ユアテック,2020,Q4,56.10229050879548,[2.009233]
ユシロ化学工業,2018,Q1,40.59399143505624,[12.91549665]
ユシロ化学工業,2018,Q2,40.88015471661182,[12.91549665]
ユシロ化学工業,2018,Q3,65.02501751317936,[12.91549665]
ユシロ化学工業,2018,Q4,33.80709982196892,[12.91549665]
ユシロ化学工業,2019,Q1,42.135795460363056,[12.91549665]
ユシロ化学工業,2019,Q2,11.393115834494338,[12.91549665]
ユシロ化学工業,2019,Q3,45.570960011857395,[12.91549665]
ユシロ化学工業,2019,Q4,18.115526525994166,[12.91549665]
ユシロ化学工業,2020,Q1,23.5118418862879,[12.91549665]
ユシロ化学工業,2020,Q2,14.632627105835073,[12.91549665]
ユシロ化学工業,2020,Q3,49.52882055632738,[12.91549665]
ユシロ化学工業,2020,Q4,20.91048072558668,[12.91549665]
ユナイテッドアローズ,2018,Q1,50.46480534425973,[100.]
ユナイテッドアローズ,2018,Q2,-2.2258789423353456,[100.]
ユナイテッドアローズ,2018,Q3,154.4785220242572,[100.]
ユナイテッドアローズ,2018,Q4,12.373619912153845,[100.]
ユナイテッドアローズ,2019,Q1,62.78918240908744,[100.]
ユナイテッドアローズ,2019,Q2,6.065494208798505,[100.]
ユナイテッドアローズ,2019,Q3,137.22528890861204,[100.]
ユナイテッドアローズ,2019,Q4,10.3099868583239,[100.]
ユナイテッドアローズ,2020,Q1,-63.47901645689795,[100.]
ユナイテッドアローズ,2020,Q2,-46.34853434695301,[100.]
ユナイテッドアローズ,2020,Q3,71.36988810710679,[100.]
ユナイテッドアローズ,2020,Q4,-81.16018880659303,[100.]
ユニチカ,2018,Q1,22.84315150467837,[100.]
ユニチカ,2018,Q2,30.721476409246556,[100.]
ユニチカ,2018,Q3,29.432442768415356,[100.]
ユニチカ,2018,Q4,17.14585573349183,[100.]
ユニチカ,2019,Q1,13.288354243842608,[100.]
ユニチカ,2019,Q2,-8.666590489540303,[100.]
ユニチカ,2019,Q3,-2.742659444317619,[100.]
ユニチカ,2019,Q4,-1.7721166902454004,[100.]
ユニチカ,2020,Q1,-8.013768611628384,[100.]
ユニチカ,2020,Q2,-6.8939396636137396,[100.]
ユニチカ,2020,Q3,3.4766028724292517,[100.]
ユニチカ,2020,Q4,3.758595566913442,[100.]
ユニデンホールディングス,2018,Q1,9.517383487681656,[0.05857021]
ユニデンホールディングス,2018,Q2,8.535828615662517,[0.05857021]
ユニデンホールディングス,2018,Q3,175.8061303805607,[0.05857021]
ユニデンホールディングス,2018,Q4,69.04439516852557,[0.05857021]
ユニデンホールディングス,2019,Q1,189.9430547976039,[0.05857021]
ユニデンホールディングス,2019,Q2,-47.88204497687414,[0.05857021]
ユニデンホールディングス,2019,Q3,-150.0548157796304,[0.05857021]
ユニデンホールディングス,2019,Q4,-247.10519488514078,[0.05857021]
ユニデンホールディングス,2020,Q1,-73.85618778924956,[0.05857021]
ユニデンホールディングス,2020,Q2,116.98762927325079,[0.05857021]
ユニデンホールディングス,2020,Q3,-82.18777589931813,[0.05857021]
ユニデンホールディングス,2020,Q4,-187.26200700965057,[0.05857021]
ユニプレス,2018,Q1,39.474965529671316,[47.50810162]
ユニプレス,2018,Q2,69.39684861286935,[47.50810162]
ユニプレス,2018,Q3,50.54949353145567,[47.50810162]
ユニプレス,2018,Q4,79.08798188530417,[47.50810162]
ユニプレス,2019,Q1,-0.9392635437060974,[47.50810162]
ユニプレス,2019,Q2,34.14439883524459,[47.50810162]
ユニプレス,2019,Q3,15.11651683594404,[47.50810162]
ユニプレス,2019,Q4,14.268685308139908,[47.50810162]
ユニプレス,2020,Q1,-156.70355308740216,[47.50810162]
ユニプレス,2020,Q2,-156.6575186451299,[47.50810162]
ユニプレス,2020,Q3,-59.208187314024286,[47.50810162]
ユニプレス,2020,Q4,-1.866532590910964,[47.50810162]
ユーシン精機,2018,Q1,7.00551089643915,[1.83073828]
ユーシン精機,2018,Q2,14.643415874079867,[1.83073828]
ユーシン精機,2018,Q3,18.900515632832306,[1.83073828]
ユーシン精機,2018,Q4,15.51109458704735,[1.83073828]
ユーシン精機,2019,Q1,16.52353255558469,[1.83073828]
ユーシン精機,2019,Q2,12.403639286983562,[1.83073828]
ユーシン精機,2019,Q3,11.377320769251007,[1.83073828]
ユーシン精機,2019,Q4,13.208596906328737,[1.83073828]
ユーシン精機,2020,Q1,5.788133590141021,[1.83073828]
ユーシン精機,2020,Q2,12.0098319478134,[1.83073828]
ユーシン精機,2020,Q3,12.554404156179132,[1.83073828]
ユーシン精機,2020,Q4,18.34874039653502,[1.83073828]
ユー・エス・エス,2018,Q1,24.880428796000835,[0.01097499]
ユー・エス・エス,2018,Q2,25.42080672500194,[0.01097499]
ユー・エス・エス,2018,Q3,27.52598074123226,[0.01097499]
ユー・エス・エス,2018,Q4,25.943831126198027,[0.01097499]
ユー・エス・エス,2019,Q1,23.475014761472323,[0.01097499]
ユー・エス・エス,2019,Q2,23.55761613651981,[0.01097499]
ユー・エス・エス,2019,Q3,26.10044687487703,[0.01097499]
ユー・エス・エス,2019,Q4,23.134477495288152,[0.01097499]
ユー・エス・エス,2020,Q1,16.871165484630183,[0.01097499]
ユー・エス・エス,2020,Q2,26.536616317727123,[0.01097499]
ユー・エス・エス,2020,Q3,21.588800780696374,[0.01097499]
ユー・エス・エス,2020,Q4,47.09277975340572,[0.01097499]
ヨコオ,2018,Q1,13.661875172100153,[35.93813664]
ヨコオ,2018,Q2,34.65089361116129,[35.93813664]
ヨコオ,2018,Q3,39.62584494215395,[35.93813664]
ヨコオ,2018,Q4,30.577665689609823,[35.93813664]
ヨコオ,2019,Q1,24.99209795355879,[35.93813664]
ヨコオ,2019,Q2,38.030137383255564,[35.93813664]
ヨコオ,2019,Q3,46.9692196271981,[35.93813664]
ヨコオ,2019,Q4,22.333888194229814,[35.93813664]
ヨコオ,2020,Q1,31.73318353479396,[35.93813664]
ヨコオ,2020,Q2,35.36951005438178,[35.93813664]
ヨコオ,2020,Q3,49.594268265960224,[35.93813664]
ヨコオ,2020,Q4,40.68020685181979,[35.93813664]
ヨロズ,2018,Q1,-66.60728296802154,[57.22367659]
ヨロズ,2018,Q2,-5.319287599118098,[57.22367659]
ヨロズ,2018,Q3,15.22054041892487,[57.22367659]
ヨロズ,2018,Q4,6.7973542203962865,[57.22367659]
ヨロズ,2019,Q1,-31.77528194308192,[57.22367659]
ヨロズ,2019,Q2,29.55680405717618,[57.22367659]
ヨロズ,2019,Q3,-23.24349036547683,[57.22367659]
ヨロズ,2019,Q4,-33.63271510225749,[57.22367659]
ヨロズ,2020,Q1,90.92941248369956,[57.22367659]
ヨロズ,2020,Q2,-49.636853733025156,[57.22367659]
ヨロズ,2020,Q3,6.891957096919867,[57.22367659]
ヨロズ,2020,Q4,-158.1557365585112,[57.22367659]
ヨータイ,2018,Q1,39.96525172191052,[2.91505306]
ヨータイ,2018,Q2,38.147286294736446,[2.91505306]
ヨータイ,2018,Q3,46.01933465703259,[2.91505306]
ヨータイ,2018,Q4,41.34322391594774,[2.91505306]
ヨータイ,2019,Q1,36.96721300989668,[2.91505306]
ヨータイ,2019,Q2,31.8595005759918,[2.91505306]
ヨータイ,2019,Q3,31.718244465412955,[2.91505306]
ヨータイ,2019,Q4,28.158360736243758,[2.91505306]
ヨータイ,2020,Q1,24.3760085747244,[2.91505306]
ヨータイ,2020,Q2,19.255466917896495,[2.91505306]
ヨータイ,2020,Q3,27.433222518069936,[2.91505306]
ヨータイ,2020,Q4,27.42027597847179,[2.91505306]
ライト工業,2018,Q1,26.597726408079392,[0.54622772]
ライト工業,2018,Q2,33.08121058198714,[0.54622772]
ライト工業,2018,Q3,32.80304653008373,[0.54622772]
ライト工業,2018,Q4,46.243655489472886,[0.54622772]
ライト工業,2019,Q1,25.700373214143763,[0.54622772]
ライト工業,2019,Q2,29.75208024782511,[0.54622772]
ライト工業,2019,Q3,32.5341402506689,[0.54622772]
ライト工業,2019,Q4,41.830500350143,[0.54622772]
ライト工業,2020,Q1,19.714987992983854,[0.54622772]
ライト工業,2020,Q2,38.99621480237915,[0.54622772]
ライト工業,2020,Q3,45.32399808173384,[0.54622772]
ライト工業,2020,Q4,55.67308187288494,[0.54622772]
ラウンドワン,2018,Q1,2.679957736242118,[100.]
ラウンドワン,2018,Q2,-3.537808240708347,[100.]
ラウンドワン,2018,Q3,-0.642743195150399,[100.]
ラウンドワン,2018,Q4,2.080098069199174,[100.]
ラウンドワン,2019,Q1,7.190773762425672,[100.]
ラウンドワン,2019,Q2,4.559385680495991,[100.]
ラウンドワン,2019,Q3,3.315164225249906,[100.]
ラウンドワン,2019,Q4,13.690524368439625,[100.]
ラウンドワン,2020,Q1,11.949120797331414,[100.]
ラウンドワン,2020,Q2,-30.586367360326456,[100.]
ラウンドワン,2020,Q3,-42.742599139297155,[100.]
ラウンドワン,2020,Q4,-25.849091403517235,[100.]
ラサ工業,2018,Q1,98.1159251147004,[39.44206059]
ラサ工業,2018,Q2,65.54707665851058,[39.44206059]
ラサ工業,2018,Q3,67.3025939492025,[39.44206059]
ラサ工業,2018,Q4,57.5018089949204,[39.44206059]
ラサ工業,2019,Q1,73.80080411291584,[39.44206059]
ラサ工業,2019,Q2,45.512959104699206,[39.44206059]
ラサ工業,2019,Q3,47.63862218731618,[39.44206059]
ラサ工業,2019,Q4,56.480910092530664,[39.44206059]
ラサ工業,2020,Q1,45.28953644438678,[39.44206059]
ラサ工業,2020,Q2,40.36818755159959,[39.44206059]
ラサ工業,2020,Q3,50.39856183957265,[39.44206059]
ラサ工業,2020,Q4,62.57043999672915,[39.44206059]
リオン,2018,Q1,33.587051386418146,[4.22924287]
リオン,2018,Q2,37.83041383020897,[4.22924287]
リオン,2018,Q3,47.93163983436757,[4.22924287]
リオン,2018,Q4,51.70631531482632,[4.22924287]
リオン,2019,Q1,42.02841144170658,[4.22924287]
リオン,2019,Q2,48.51569944645735,[4.22924287]
リオン,2019,Q3,29.027332857338656,[4.22924287]
リオン,2019,Q4,41.94449479165951,[4.22924287]
リオン,2020,Q1,15.453010955219085,[4.22924287]
リオン,2020,Q2,37.097166310288074,[4.22924287]
リオン,2020,Q3,39.16347533121099,[4.22924287]
リオン,2020,Q4,40.367683684985394,[4.22924287]
リケン,2018,Q1,59.12009610683095,[100.]
リケン,2018,Q2,140.29361289640633,[100.]
リケン,2018,Q3,121.3886654737363,[100.]
リケン,2018,Q4,91.14847851092077,[100.]
リケン,2019,Q1,101.73645645564227,[100.]
リケン,2019,Q2,113.36073890581972,[100.]
リケン,2019,Q3,103.76880244433261,[100.]
リケン,2019,Q4,90.60836978732353,[100.]
リケン,2020,Q1,103.43824201838828,[100.]
リケン,2020,Q2,61.47833284520835,[100.]
リケン,2020,Q3,107.55104288961064,[100.]
リケン,2020,Q4,180.0438272043414,[100.]
リケンテクノス,2018,Q1,9.354294925105341,[0.65793322]
リケンテクノス,2018,Q2,9.509454447972361,[0.65793322]
リケンテクノス,2018,Q3,7.921961691987285,[0.65793322]
リケンテクノス,2018,Q4,13.275131611265742,[0.65793322]
リケンテクノス,2019,Q1,7.271080340424557,[0.65793322]
リケンテクノス,2019,Q2,10.622927098457968,[0.65793322]
リケンテクノス,2019,Q3,11.427277199250847,[0.65793322]
リケンテクノス,2019,Q4,12.906471753361302,[0.65793322]
リケンテクノス,2020,Q1,8.18591901012978,[0.65793322]
リケンテクノス,2020,Q2,7.345041831261176,[0.65793322]
リケンテクノス,2020,Q3,19.923430794231944,[0.65793322]
リケンテクノス,2020,Q4,18.690128810639948,[0.65793322]
リコー,2018,Q1,-1.426897629472684,[91.11627561]
リコー,2018,Q2,-6.070869836197467,[91.11627561]
リコー,2018,Q3,26.97716609204626,[91.11627561]
リコー,2018,Q4,-21.2010079061849,[91.11627561]
リコー,2019,Q1,30.21404415003103,[91.11627561]
リコー,2019,Q2,27.236746248135383,[91.11627561]
リコー,2019,Q3,18.922641415192288,[91.11627561]
リコー,2019,Q4,-19.393916716980172,[91.11627561]
リコー,2020,Q1,5.972607039402714,[91.11627561]
リコー,2020,Q2,-7.074120619537663,[91.11627561]
リコー,2020,Q3,6.749303110494697,[91.11627561]
リコー,2020,Q4,-31.57682968084374,[91.11627561]
リズム,2018,Q1,21.548409252497024,[0.04862602]
リズム,2018,Q2,-16.658343417383385,[0.04862602]
リズム,2018,Q3,-0.7682625129374614,[0.04862602]
リズム,2018,Q4,60.852253362209666,[0.04862602]
リズム,2019,Q1,22.68834248829566,[0.04862602]
リズム,2019,Q2,-31.72722143267987,[0.04862602]
リズム,2019,Q3,-9.32487091323712,[0.04862602]
リズム,2019,Q4,-79.72088029492718,[0.04862602]
リズム,2020,Q1,48.566607994732024,[0.04862602]
リズム,2020,Q2,-217.92877228361567,[0.04862602]
リズム,2020,Q3,-120.63726874774467,[0.04862602]
リズム,2020,Q4,-144.43714567972654,[0.04862602]
リソルホールディングス,2018,Q1,360.14646586203133,[12.91549665]
リソルホールディングス,2018,Q2,8.49654616563743,[12.91549665]
リソルホールディングス,2018,Q3,15.028277017142301,[12.91549665]
リソルホールディングス,2018,Q4,-10.308969439782222,[12.91549665]
リソルホールディングス,2019,Q1,82.71840920488609,[12.91549665]
リソルホールディングス,2019,Q2,114.28705590652346,[12.91549665]
リソルホールディングス,2019,Q3,4.478362338481517,[12.91549665]
リソルホールディングス,2019,Q4,-233.56898598624247,[12.91549665]
リソルホールディングス,2020,Q1,91.74012578786709,[12.91549665]
リソルホールディングス,2020,Q2,-106.07671720382072,[12.91549665]
リソルホールディングス,2020,Q3,441.91427151555536,[12.91549665]
リソルホールディングス,2020,Q4,-215.25910442771706,[12.91549665]
リゾートトラスト,2018,Q1,18.654011116465373,[6.13590727]
リゾートトラスト,2018,Q2,25.59341394353793,[6.13590727]
リゾートトラスト,2018,Q3,31.883734962234033,[6.13590727]
リゾートトラスト,2018,Q4,37.17452334842395,[6.13590727]
リゾートトラスト,2019,Q1,38.88067077837969,[6.13590727]
リゾートトラスト,2019,Q2,63.07115055421066,[6.13590727]
リゾートトラスト,2019,Q3,31.618655675228133,[6.13590727]
リゾートトラスト,2019,Q4,39.41252557118118,[6.13590727]
リゾートトラスト,2020,Q1,-4.071710006093767,[6.13590727]
リゾートトラスト,2020,Q2,68.77349287508392,[6.13590727]
リゾートトラスト,2020,Q3,31.300269764102733,[6.13590727]
リゾートトラスト,2020,Q4,-7.083103505053362,[6.13590727]
リックス,2018,Q1,45.77318104719075,[0.01]
リックス,2018,Q2,53.45224946619102,[0.01]
リックス,2018,Q3,71.98420747475059,[0.01]
リックス,2018,Q4,78.78218695668751,[0.01]
リックス,2019,Q1,50.311988489663676,[0.01]
リックス,2019,Q2,61.72187498569893,[0.01]
リックス,2019,Q3,52.9893502748298,[0.01]
リックス,2019,Q4,75.51044164280894,[0.01]
リックス,2020,Q1,27.708367751828685,[0.01]
リックス,2020,Q2,40.82320933032246,[0.01]
リックス,2020,Q3,51.21025625856229,[0.01]
リックス,2020,Q4,49.42181833383533,[0.01]
リョーサン,2018,Q1,36.275289536355466,[68.92612104]
リョーサン,2018,Q2,15.939598673986843,[68.92612104]
リョーサン,2018,Q3,11.815535128853316,[68.92612104]
リョーサン,2018,Q4,-3.6535350286639563,[68.92612104]
リョーサン,2019,Q1,-7.826605996084638,[68.92612104]
リョーサン,2019,Q2,-0.7592341060386687,[68.92612104]
リョーサン,2019,Q3,22.06649382434165,[68.92612104]
リョーサン,2019,Q4,14.005820075262612,[68.92612104]
リョーサン,2020,Q1,9.16322925612441,[68.92612104]
リョーサン,2020,Q2,7.227421270247682,[68.92612104]
リョーサン,2020,Q3,25.134113616527763,[68.92612104]
リョーサン,2020,Q4,3.4763004877713115,[68.92612104]
リログループ,2018,Q1,12.427308974038649,[100.]
リログループ,2018,Q2,16.872145851481076,[100.]
リログループ,2018,Q3,15.453143833831685,[100.]
リログループ,2018,Q4,20.52019148315053,[100.]
リログループ,2019,Q1,18.881626124095188,[100.]
リログループ,2019,Q2,29.729824414812263,[100.]
リログループ,2019,Q3,27.43812160165322,[100.]
リログループ,2019,Q4,33.55059846930559,[100.]
リログループ,2020,Q1,-3.060911058630218,[100.]
リログループ,2020,Q2,4.754612678668131,[100.]
リログループ,2020,Q3,11.805946723090068,[100.]
リログループ,2020,Q4,13.814750758261164,[100.]
リンテック,2018,Q1,44.7676833107349,[10.72267222]
リンテック,2018,Q2,41.494400606707394,[10.72267222]
リンテック,2018,Q3,45.04010511667399,[10.72267222]
リンテック,2018,Q4,22.280046540147737,[10.72267222]
リンテック,2019,Q1,31.124537005867367,[10.72267222]
リンテック,2019,Q2,27.658848721212983,[10.72267222]
リンテック,2019,Q3,33.77547523005279,[10.72267222]
リンテック,2019,Q4,20.918326442170482,[10.72267222]
リンテック,2020,Q1,29.153824505837513,[10.72267222]
リンテック,2020,Q2,23.321266745897425,[10.72267222]
リンテック,2020,Q3,41.23908253222681,[10.72267222]
リンテック,2020,Q4,28.65714449887014,[10.72267222]
リンナイ,2018,Q1,77.8435163674446,[43.28761281]
リンナイ,2018,Q2,84.37298839939868,[43.28761281]
リンナイ,2018,Q3,133.37484226201963,[43.28761281]
リンナイ,2018,Q4,98.72005143517687,[43.28761281]
リンナイ,2019,Q1,56.52396095303577,[43.28761281]
リンナイ,2019,Q2,105.29429452609023,[43.28761281]
リンナイ,2019,Q3,149.71044205938577,[43.28761281]
リンナイ,2019,Q4,113.0752061079918,[43.28761281]
リンナイ,2020,Q1,64.08806018526808,[43.28761281]
リンナイ,2020,Q2,115.46107228416996,[43.28761281]
リンナイ,2020,Q3,172.7310922533759,[43.28761281]
リンナイ,2020,Q4,134.16774660899344,[43.28761281]
ルネサンス,2018,Q1,19.176797002698073,[100.]
ルネサンス,2018,Q2,28.723882944020655,[100.]
ルネサンス,2018,Q3,31.90519752315733,[100.]
ルネサンス,2018,Q4,27.13468751504838,[100.]
ルネサンス,2019,Q1,23.241017349312067,[100.]
ルネサンス,2019,Q2,33.77147908333946,[100.]
ルネサンス,2019,Q3,29.862646556231006,[100.]
ルネサンス,2019,Q4,30.107710953536476,[100.]
ルネサンス,2020,Q1,17.869971588711735,[100.]
ルネサンス,2020,Q2,-58.2303879219094,[100.]
ルネサンス,2020,Q3,-34.889673265403886,[100.]
ルネサンス,2020,Q4,-66.44254663985475,[100.]
レイズネクスト,2018,Q1,10.845294212263736,[62.80291442]
レイズネクスト,2018,Q2,33.686671672367865,[62.80291442]
レイズネクスト,2018,Q3,30.1075493829091,[62.80291442]
レイズネクスト,2018,Q4,20.22881077181617,[62.80291442]
レイズネクスト,2019,Q1,16.229912875487123,[62.80291442]
レイズネクスト,2019,Q2,29.61246446998246,[62.80291442]
レイズネクスト,2019,Q3,58.19120527855763,[62.80291442]
レイズネクスト,2019,Q4,48.66630343470308,[62.80291442]
レイズネクスト,2020,Q1,9.569298670822269,[62.80291442]
レイズネクスト,2020,Q2,53.33165908137005,[62.80291442]
レイズネクスト,2020,Q3,37.79300520648993,[62.80291442]
レイズネクスト,2020,Q4,26.623316959516096,[62.80291442]
レオパレス２１,2018,Q1,17.349847690500965,[100.]
レオパレス２１,2018,Q2,26.778563060099327,[100.]
レオパレス２１,2018,Q3,15.812276916937469,[100.]
レオパレス２１,2018,Q4,-44.85376369787386,[100.]
レオパレス２１,2019,Q1,-65.19442019417102,[100.]
レオパレス２１,2019,Q2,-51.24214361937971,[100.]
レオパレス２１,2019,Q3,-23.173590977338975,[100.]
レオパレス２１,2019,Q4,-26.49247842275842,[100.]
レオパレス２１,2020,Q1,-97.78119265230566,[100.]
レオパレス２１,2020,Q2,-69.01847980462978,[100.]
レオパレス２１,2020,Q3,-46.024983562048355,[100.]
レオパレス２１,2020,Q4,-67.62295091592311,[100.]
レオン自動機,2018,Q1,40.19474490264097,[57.22367659]
レオン自動機,2018,Q2,23.739637144880646,[57.22367659]
レオン自動機,2018,Q3,28.117121667449524,[57.22367659]
レオン自動機,2018,Q4,11.98918887566284,[57.22367659]
レオン自動機,2019,Q1,25.14829587256395,[57.22367659]
レオン自動機,2019,Q2,31.870862319089415,[57.22367659]
レオン自動機,2019,Q3,10.991537377322786,[57.22367659]
レオン自動機,2019,Q4,19.61889570001653,[57.22367659]
レオン自動機,2020,Q1,-7.487480154838693,[57.22367659]
レオン自動機,2020,Q2,28.089678807732422,[57.22367659]
レオン自動機,2020,Q3,3.634756704565657,[57.22367659]
レオン自動機,2020,Q4,21.306083583081904,[57.22367659]
レシップホールディングス,2018,Q1,-37.515730414962775,[39.44206059]
レシップホールディングス,2018,Q2,-19.123891074134345,[39.44206059]
レシップホールディングス,2018,Q3,9.446757119439798,[39.44206059]
レシップホールディングス,2018,Q4,35.18995206721981,[39.44206059]
レシップホールディングス,2019,Q1,-1.484847442641442,[39.44206059]
レシップホールディングス,2019,Q2,29.666562537005913,[39.44206059]
レシップホールディングス,2019,Q3,27.873579486261775,[39.44206059]
レシップホールディングス,2019,Q4,1.5927742947513792,[39.44206059]
レシップホールディングス,2020,Q1,-19.82364660967624,[39.44206059]
レシップホールディングス,2020,Q2,-20.04350468512379,[39.44206059]
レシップホールディングス,2020,Q3,-15.226677333023549,[39.44206059]
レシップホールディングス,2020,Q4,15.10169671924876,[39.44206059]
レック,2018,Q1,30.528279438516634,[35.93813664]
レック,2018,Q2,19.684215984328475,[35.93813664]
レック,2018,Q3,23.345519992049812,[35.93813664]
レック,2018,Q4,13.220257008918349,[35.93813664]
レック,2019,Q1,18.583638248875072,[35.93813664]
レック,2019,Q2,33.234397291750156,[35.93813664]
レック,2019,Q3,30.327749777240747,[35.93813664]
レック,2019,Q4,15.757175915410844,[35.93813664]
レック,2020,Q1,42.650149372431244,[35.93813664]
レック,2020,Q2,26.322107436088288,[35.93813664]
レック,2020,Q3,27.166419172868576,[35.93813664]
レック,2020,Q4,4.777658019057176,[35.93813664]
レンゴー,2018,Q1,29.261105330600174,[9.77009957]
レンゴー,2018,Q2,19.498959961330456,[9.77009957]
レンゴー,2018,Q3,19.81778462266241,[9.77009957]
レンゴー,2018,Q4,7.050023805128621,[9.77009957]
レンゴー,2019,Q1,34.35525798259225,[9.77009957]
レンゴー,2019,Q2,33.115530579604766,[9.77009957]
レンゴー,2019,Q3,39.74332045074624,[9.77009957]
レンゴー,2019,Q4,18.87753528570294,[9.77009957]
レンゴー,2020,Q1,24.99555410733328,[9.77009957]
レンゴー,2020,Q2,19.992702095832225,[9.77009957]
レンゴー,2020,Q3,37.831053698852216,[9.77009957]
レンゴー,2020,Q4,25.54215690209754,[9.77009957]
ロート製薬,2018,Q1,23.61101809736423,[0.54622772]
ロート製薬,2018,Q2,11.254586579752392,[0.54622772]
ロート製薬,2018,Q3,20.684404692186625,[0.54622772]
ロート製薬,2018,Q4,1.4831513905127736,[0.54622772]
ロート製薬,2019,Q1,36.81570397567626,[0.54622772]
ロート製薬,2019,Q2,52.69692224569598,[0.54622772]
ロート製薬,2019,Q3,53.446799477606035,[0.54622772]
ロート製薬,2019,Q4,-1.6237307975235389,[0.54622772]
ロート製薬,2020,Q1,16.754122872485357,[0.54622772]
ロート製薬,2020,Q2,37.380112272689715,[0.54622772]
ロート製薬,2020,Q3,30.55818232540769,[0.54622772]
ロート製薬,2020,Q4,24.48108830148736,[0.54622772]
ローム,2018,Q1,23.500472358205542,[100.]
ローム,2018,Q2,173.22566455343167,[100.]
ローム,2018,Q3,96.50941286970453,[100.]
ローム,2018,Q4,-6.095164496647243,[100.]
ローム,2019,Q1,89.30661235831872,[100.]
ローム,2019,Q2,-32.66132974378479,[100.]
ローム,2019,Q3,119.85498649159791,[100.]
ローム,2019,Q4,-136.41063518515446,[100.]
ローム,2020,Q1,163.3303882984688,[100.]
ローム,2020,Q2,23.14520808209994,[100.]
ローム,2020,Q3,165.20508286125659,[100.]
ローム,2020,Q4,91.3269441839455,[100.]
ワイエイシイホールディングス,2018,Q1,-45.387593035166404,[100.]
ワイエイシイホールディングス,2018,Q2,-44.264179918911275,[100.]
ワイエイシイホールディングス,2018,Q3,-34.55702399485386,[100.]
ワイエイシイホールディングス,2018,Q4,39.15877201786756,[100.]
ワイエイシイホールディングス,2019,Q1,8.839815495483464,[100.]
ワイエイシイホールディングス,2019,Q2,-32.93635186636513,[100.]
ワイエイシイホールディングス,2019,Q3,-21.79381832321868,[100.]
