企業名,会計年度,四半期,y_hat_mraf,best_hyparam
三機工業,2020,Q2,18.72271999999997,[500 10]
三機工業,2020,Q3,32.24194000000008,[500 10]
三機工業,2020,Q4,51.75775999999991,[500 10]
三洋化成工業,2018,Q1,114.11546029801724,[500 100]
三洋化成工業,2018,Q2,105.6682802980175,[500 100]
三洋化成工業,2018,Q3,126.38098000000002,[500 100]
三洋化成工業,2018,Q4,111.59648000000014,[500 100]
三洋化成工業,2019,Q1,93.08379134107736,[500 100]
三洋化成工業,2019,Q2,76.12697104306014,[500 100]
三洋化成工業,2019,Q3,89.28876059603452,[500 100]
三洋化成工業,2019,Q4,76.12651014900862,[500 100]
三洋化成工業,2020,Q1,13.6479907450429,[500 100]
三洋化成工業,2020,Q2,71.86472059603439,[500 100]
三洋化成工業,2020,Q3,104.4470002980172,[500 100]
三洋化成工業,2020,Q4,87.29332000000008,[500 100]
三洋工業,2018,Q1,78.37533409090919,[100 100]
三洋工業,2018,Q2,3.5649340909090923,[100 100]
三洋工業,2018,Q3,33.79259999999997,[100 100]
三洋工業,2018,Q4,88.59080000000009,[100 100]
三洋工業,2019,Q1,21.437600000000007,[100 100]
三洋工業,2019,Q2,49.472099999999976,[100 100]
三洋工業,2019,Q3,90.83003409090917,[100 100]
三洋工業,2019,Q4,150.3278000000002,[100 100]
三洋工業,2020,Q1,0.9987999999999988,[100 100]
三洋工業,2020,Q2,43.93359999999997,[100 100]
三洋工業,2020,Q3,80.53350000000005,[100 100]
三洋工業,2020,Q4,134.7569000000001,[100 100]
三浦工業,2018,Q1,19.122209199490246,[1000 100]
三浦工業,2018,Q2,24.40439268429653,[1000 100]
三浦工業,2018,Q3,25.18082616910277,[1000 100]
三浦工業,2018,Q4,26.61737785734192,[1000 100]
三浦工業,2019,Q1,24.631900779401697,[1000 100]
三浦工業,2019,Q2,28.402293593133727,[1000 100]
三浦工業,2019,Q3,28.054067749014045,[1000 100]
三浦工業,2019,Q4,30.851028982834677,[1000 100]
三浦工業,2020,Q1,20.77745067107412,[1000 100]
三浦工業,2020,Q2,31.71482042398419,[1000 100]
三浦工業,2020,Q3,28.99534303038752,[1000 100]
三浦工業,2020,Q4,31.903738735745023,[1000 100]
三菱ケミカルホールディングス,2018,Q1,31.961650924507413,[2000 10]
三菱ケミカルホールディングス,2018,Q2,35.48004544024164,[2000 10]
三菱ケミカルホールディングス,2018,Q3,34.04337822639835,[2000 10]
三菱ケミカルホールディングス,2018,Q4,31.527413490543157,[2000 10]
三菱ケミカルホールディングス,2019,Q1,31.278181188651757,[2000 10]
三菱ケミカルホールディングス,2019,Q2,14.956318402494942,[2000 10]
三菱ケミカルホールディングス,2019,Q3,12.82775614462782,[2000 10]
三菱ケミカルホールディングス,2019,Q4,22.56661440241395,[2000 10]
三菱ケミカルホールディングス,2020,Q1,17.02787769810874,[2000 10]
三菱ケミカルホールディングス,2020,Q2,20.645522377303525,[2000 10]
三菱ケミカルホールディングス,2020,Q3,2.0182782704223663,[2000 10]
三菱ケミカルホールディングス,2020,Q4,8.79519869802756,[2000 10]
三菱ロジスネクスト,2018,Q1,10.792299999999967,[1000 10]
三菱ロジスネクスト,2018,Q2,10.954060000000018,[1000 10]
三菱ロジスネクスト,2018,Q3,16.513740000000002,[1000 10]
三菱ロジスネクスト,2018,Q4,18.84959000000009,[1000 10]
三菱ロジスネクスト,2019,Q1,9.018409999999976,[1000 10]
三菱ロジスネクスト,2019,Q2,12.07521000000005,[1000 10]
三菱ロジスネクスト,2019,Q3,11.141640000000027,[1000 10]
三菱ロジスネクスト,2019,Q4,16.865679999999955,[1000 10]
三菱ロジスネクスト,2020,Q1,1.4627000000000092,[1000 10]
三菱ロジスネクスト,2020,Q2,-0.7286499999999998,[1000 10]
三菱ロジスネクスト,2020,Q3,9.054250000000025,[1000 10]
三菱ロジスネクスト,2020,Q4,-8.723069999999954,[1000 10]
三菱倉庫,2018,Q1,20.49927232177196,[500 100]
三菱倉庫,2018,Q2,26.63448062524045,[500 100]
三菱倉庫,2018,Q3,30.177265848265822,[500 100]
三菱倉庫,2018,Q4,30.015948928708703,[500 100]
三菱倉庫,2019,Q1,32.60722430804416,[500 100]
三菱倉庫,2019,Q2,33.37283999999987,[500 100]
三菱倉庫,2019,Q3,36.87215999999992,[500 100]
三菱倉庫,2019,Q4,35.67755292413283,[500 100]
三菱倉庫,2020,Q1,25.99196584826572,[500 100]
三菱倉庫,2020,Q2,21.87345477697445,[500 100]
三菱倉庫,2020,Q3,121.39418861608878,[500 100]
三菱倉庫,2020,Q4,101.5400600000002,[500 100]
三菱化工機,2018,Q1,75.28576474668154,[500 100]
三菱化工機,2018,Q2,44.157661881234965,[500 100]
三菱化工機,2018,Q3,60.89378856727665,[500 100]
三菱化工機,2018,Q4,82.31318000000032,[500 100]
三菱化工機,2019,Q1,57.84980000000035,[500 100]
三菱化工機,2019,Q2,43.13242000000015,[500 100]
三菱化工機,2019,Q3,53.21750000000019,[500 100]
三菱化工機,2019,Q4,103.1639400000002,[500 100]
三菱化工機,2020,Q1,38.58067904485125,[500 100]
三菱化工機,2020,Q2,73.35306952242587,[500 100]
三菱化工機,2020,Q3,72.56012952242581,[500 100]
三菱化工機,2020,Q4,88.91090000000007,[500 100]
三菱地所,2018,Q1,16.323799999999995,[100 10]
三菱地所,2018,Q2,22.047600000000006,[100 10]
三菱地所,2018,Q3,24.1534,[100 10]
三菱地所,2018,Q4,22.59629999999998,[100 10]
三菱地所,2019,Q1,18.976900000000004,[100 10]
三菱地所,2019,Q2,17.669000000000008,[100 10]
三菱地所,2019,Q3,22.972800000000007,[100 10]
三菱地所,2019,Q4,24.807299999999994,[100 10]
三菱地所,2020,Q1,23.4145,[100 10]
三菱地所,2020,Q2,19.5256,[100 10]
三菱地所,2020,Q3,17.938699999999994,[100 10]
三菱地所,2020,Q4,31.84069999999997,[100 10]
三菱瓦斯化学,2018,Q1,63.18050000000002,[100 100]
三菱瓦斯化学,2018,Q2,65.57449999999999,[100 100]
三菱瓦斯化学,2018,Q3,66.56129999999996,[100 100]
三菱瓦斯化学,2018,Q4,67.47389999999999,[100 100]
三菱瓦斯化学,2019,Q1,71.53030802615999,[100 100]
三菱瓦斯化学,2019,Q2,48.19861605232009,[100 100]
三菱瓦斯化学,2019,Q3,43.574508026160046,[100 100]
三菱瓦斯化学,2019,Q4,50.702516052320064,[100 100]
三菱瓦斯化学,2020,Q1,33.29841605232008,[100 100]
三菱瓦斯化学,2020,Q2,45.40954013080022,[100 100]
三菱瓦斯化学,2020,Q3,43.39130802616001,[100 100]
三菱瓦斯化学,2020,Q4,51.947899999999976,[100 100]
三菱製紙,2018,Q1,22.71988929898288,[100 10]
三菱製紙,2018,Q2,14.36539763231622,[100 10]
三菱製紙,2018,Q3,27.86094631615811,[100 10]
三菱製紙,2018,Q4,-0.4455499999999956,[100 10]
三菱製紙,2019,Q1,-1.813574603174603,[100 10]
三菱製紙,2019,Q2,16.976202179487178,[100 10]
三菱製紙,2019,Q3,2.2441298972734827,[100 10]
三菱製紙,2019,Q4,22.80509497663856,[100 10]
三菱製紙,2020,Q1,-2.9022951810519704,[100 10]
三菱製紙,2020,Q2,13.565467982824767,[100 10]
三菱製紙,2020,Q3,-8.870790000000001,[100 10]
三菱製紙,2020,Q4,17.739235714285723,[100 10]
三菱製鋼,2018,Q1,55.02571173167991,[100 10]
三菱製鋼,2018,Q2,60.46402346335984,[100 10]
三菱製鋼,2018,Q3,44.70579999999998,[100 10]
三菱製鋼,2018,Q4,25.475200000000008,[100 10]
三菱製鋼,2019,Q1,29.71600000000002,[100 10]
三菱製鋼,2019,Q2,5.343499999999998,[100 10]
三菱製鋼,2019,Q3,-141.18070000000014,[100 10]
三菱製鋼,2019,Q4,-210.1388000000001,[100 10]
三菱製鋼,2020,Q1,-36.90710000000004,[100 10]
三菱製鋼,2020,Q2,-67.12444413416003,[100 10]
三菱製鋼,2020,Q3,-44.95360000000001,[100 10]
三菱製鋼,2020,Q4,-60.67233826832008,[100 10]
三菱重工業,2018,Q1,8.208459802660556,[100 10]
三菱重工業,2018,Q2,22.989786100041517,[100 10]
三菱重工業,2018,Q3,23.832328969240184,[100 10]
三菱重工業,2018,Q4,37.05057152501039,[100 10]
三菱重工業,2019,Q1,72.22730651176478,[100 10]
三菱重工業,2019,Q2,62.11260000000006,[100 10]
三菱重工業,2019,Q3,72.46117803677518,[100 10]
三菱重工業,2019,Q4,139.3359,[100 10]
三菱重工業,2020,Q1,40.58670000000004,[100 10]
三菱重工業,2020,Q2,17.012515096736298,[100 10]
三菱重工業,2020,Q3,41.61041302352948,[100 10]
三菱重工業,2020,Q4,74.76297821067686,[100 10]
三菱電機,2018,Q1,23.33659417733675,[100 100]
三菱電機,2018,Q2,27.23436506402049,[100 100]
三菱電機,2018,Q3,25.48179417733676,[100 100]
三菱電機,2018,Q4,32.94070785211261,[100 100]
三菱電機,2019,Q1,22.63710000000001,[100 100]
三菱電機,2019,Q2,26.78698253201024,[100 100]
三菱電機,2019,Q3,24.087794177336757,[100 100]
三菱電機,2019,Q4,30.27513595070417,[100 100]
三菱電機,2020,Q1,19.86840000000001,[100 100]
三菱電機,2020,Q2,16.711894177336745,[100 100]
三菱電機,2020,Q3,25.8194,[100 100]
三菱電機,2020,Q4,32.09218253201023,[100 100]
三谷セキサン,2018,Q1,54.518939999999766,[1000 10]
三谷セキサン,2018,Q2,65.2695399999994,[1000 10]
三谷セキサン,2018,Q3,64.11801999999959,[1000 10]
三谷セキサン,2018,Q4,59.02914999999981,[1000 10]
三谷セキサン,2019,Q1,70.84146999999979,[1000 10]
三谷セキサン,2019,Q2,65.08400999999999,[1000 10]
三谷セキサン,2019,Q3,69.97822999999983,[1000 10]
三谷セキサン,2019,Q4,71.83384999999979,[1000 10]
三谷セキサン,2020,Q1,71.8949899999999,[1000 10]
三谷セキサン,2020,Q2,60.52247000000015,[1000 10]
三谷セキサン,2020,Q3,69.73678999999989,[1000 10]
三谷セキサン,2020,Q4,60.08521000000003,[1000 10]
三谷産業,2018,Q1,7.002124999999943,[2000 10]
三谷産業,2018,Q2,11.036340000000004,[2000 10]
三谷産業,2018,Q3,7.661549999999935,[2000 10]
三谷産業,2018,Q4,16.531669999999977,[2000 10]
三谷産業,2019,Q1,1.3800200000000014,[2000 10]
三谷産業,2019,Q2,11.980969999999898,[2000 10]
三谷産業,2019,Q3,8.556594999999943,[2000 10]
三谷産業,2019,Q4,17.549055000000056,[2000 10]
三谷産業,2020,Q1,1.1475499999999994,[2000 10]
三谷産業,2020,Q2,10.988409999999975,[2000 10]
三谷産業,2020,Q3,8.928654999999953,[2000 10]
三谷産業,2020,Q4,14.482031666666597,[2000 10]
三越伊勢丹ホールディングス,2018,Q1,7.710070000000011,[1000 100]
三越伊勢丹ホールディングス,2018,Q2,2.4541100000000022,[1000 100]
三越伊勢丹ホールディングス,2018,Q3,10.237039999999984,[1000 100]
三越伊勢丹ホールディングス,2018,Q4,0.2136500000000021,[1000 100]
三越伊勢丹ホールディングス,2019,Q1,13.559849999999903,[1000 100]
三越伊勢丹ホールディングス,2019,Q2,9.163870000000006,[1000 100]
三越伊勢丹ホールディングス,2019,Q3,23.488279999999868,[1000 100]
三越伊勢丹ホールディングス,2019,Q4,2.50025000000001,[1000 100]
三越伊勢丹ホールディングス,2020,Q1,-5.273199999999981,[1000 100]
三越伊勢丹ホールディングス,2020,Q2,-32.46054000000006,[1000 100]
三越伊勢丹ホールディングス,2020,Q3,-13.2641,[1000 100]
三越伊勢丹ホールディングス,2020,Q4,-32.87798,[1000 100]
三重交通グループホールディング,2018,Q1,9.152297166666624,[1000 10]
三重交通グループホールディング,2018,Q2,8.964271999999976,[1000 10]
三重交通グループホールディング,2018,Q3,10.566744166666624,[1000 10]
三重交通グループホールディング,2018,Q4,8.907916666666644,[1000 10]
三重交通グループホールディング,2019,Q1,11.027008666666635,[1000 10]
三重交通グループホールディング,2019,Q2,10.805755833333318,[1000 10]
三重交通グループホールディング,2019,Q3,10.663829999999956,[1000 10]
三重交通グループホールディング,2019,Q4,5.931989999999996,[1000 10]
三重交通グループホールディング,2020,Q1,7.496609999999948,[1000 10]
三重交通グループホールディング,2020,Q2,-0.2538600000000013,[1000 10]
三重交通グループホールディング,2020,Q3,9.485898333333312,[1000 10]
三重交通グループホールディング,2020,Q4,1.5493999999999977,[1000 10]
上新電機,2018,Q1,39.04972148442675,[2000 100]
上新電機,2018,Q2,42.69439545435797,[2000 100]
上新電機,2018,Q3,74.66785722664041,[2000 100]
上新電機,2018,Q4,64.60910270998909,[2000 100]
上新電機,2019,Q1,52.40672567884391,[2000 100]
上新電機,2019,Q2,64.7998290332995,[2000 100]
上新電機,2019,Q3,77.38695132330963,[2000 100]
上新電機,2019,Q4,51.831601645543046,[2000 100]
上新電機,2020,Q1,52.80441493663033,[2000 100]
上新電機,2020,Q2,78.63204664554284,[2000 100]
上新電機,2020,Q3,75.53586787110564,[2000 100]
上新電機,2020,Q4,86.50036983888232,[2000 100]
上組,2018,Q1,29.99348682066757,[2000 10]
上組,2018,Q2,32.63284682066732,[2000 10]
上組,2018,Q3,34.595958005741,[2000 10]
上組,2018,Q4,35.37866320803673,[2000 10]
上組,2019,Q1,38.06319499999914,[2000 10]
上組,2019,Q2,39.67445499999967,[2000 10]
上組,2019,Q3,40.19278999999938,[2000 10]
上組,2019,Q4,38.81454260114815,[2000 10]
上組,2020,Q1,37.307535202296286,[2000 10]
上組,2020,Q2,35.56583760114821,[2000 10]
上組,2020,Q3,35.8614354045923,[2000 10]
上組,2020,Q4,37.3504832080373,[2000 10]
不二製油グループ本社,2018,Q1,38.41617999999994,[500 10]
不二製油グループ本社,2018,Q2,34.3033866666666,[500 10]
不二製油グループ本社,2018,Q3,50.034859999999775,[500 10]
不二製油グループ本社,2018,Q4,33.9879266666666,[500 10]
不二製油グループ本社,2019,Q1,46.96331999999983,[500 10]
不二製油グループ本社,2019,Q2,35.70059999999999,[500 10]
不二製油グループ本社,2019,Q3,52.7824999999997,[500 10]
不二製油グループ本社,2019,Q4,39.13405333333334,[500 10]
不二製油グループ本社,2020,Q1,52.48788000000003,[500 10]
不二製油グループ本社,2020,Q2,43.11717999999996,[500 10]
不二製油グループ本社,2020,Q3,54.74500000000008,[500 10]
不二製油グループ本社,2020,Q4,45.51987999999993,[500 10]
不動テトラ,2018,Q1,3.0593000000000017,[100 100]
不動テトラ,2018,Q2,5.2951,[100 100]
不動テトラ,2018,Q3,7.223536650422979,[100 100]
不動テトラ,2018,Q4,16.173378883474314,[100 100]
不動テトラ,2019,Q1,25.966078883474296,[100 100]
不動テトラ,2019,Q2,26.514699999999976,[100 100]
不動テトラ,2019,Q3,48.29329999999999,[100 100]
不動テトラ,2019,Q4,54.31600000000001,[100 100]
不動テトラ,2020,Q1,44.98120000000004,[100 100]
不動テトラ,2020,Q2,49.48699999999998,[100 100]
不動テトラ,2020,Q3,48.0801,[100 100]
不動テトラ,2020,Q4,47.16430000000001,[100 100]
世紀東急工業,2018,Q1,11.870434528045338,[1000 100]
世紀東急工業,2018,Q2,8.966700905609057,[1000 100]
世紀東急工業,2018,Q3,39.72543999999965,[1000 100]
世紀東急工業,2018,Q4,52.10654999999979,[1000 100]
世紀東急工業,2019,Q1,7.209572640226809,[1000 100]
世紀東急工業,2019,Q2,32.11523999999987,[1000 100]
世紀東急工業,2019,Q3,36.886500905608976,[1000 100]
世紀東急工業,2019,Q4,38.73713999999989,[1000 100]
世紀東急工業,2020,Q1,26.873983622436395,[1000 100]
世紀東急工業,2020,Q2,32.38489999999996,[1000 100]
世紀東急工業,2020,Q3,42.57525000000014,[1000 100]
世紀東急工業,2020,Q4,46.85927090560913,[1000 100]
中国塗料,2018,Q1,9.724699999999991,[100 10]
中国塗料,2018,Q2,4.261599999999996,[100 10]
中国塗料,2018,Q3,5.612599999999998,[100 10]
中国塗料,2018,Q4,1.4005000000000003,[100 10]
中国塗料,2019,Q1,5.869399999999996,[100 10]
中国塗料,2019,Q2,15.451999999999998,[100 10]
中国塗料,2019,Q3,15.234199999999992,[100 10]
中国塗料,2019,Q4,13.893100000000004,[100 10]
中国塗料,2020,Q1,10.227,[100 10]
中国塗料,2020,Q2,10.81155,[100 10]
中国塗料,2020,Q3,14.166600000000017,[100 10]
中国塗料,2020,Q4,5.285199999999996,[100 10]
中外炉工業,2018,Q1,55.17099333333323,[500 10]
中外炉工業,2018,Q2,12.437774358974297,[500 10]
中外炉工業,2018,Q3,28.138329743589875,[500 10]
中外炉工業,2018,Q4,68.78361999999977,[500 10]
中外炉工業,2019,Q1,39.78722974358987,[500 10]
中外炉工業,2019,Q2,41.18521999999998,[500 10]
中外炉工業,2019,Q3,26.890494871794854,[500 10]
中外炉工業,2019,Q4,80.20313999999978,[500 10]
中外炉工業,2020,Q1,13.02186961538464,[500 10]
中外炉工業,2020,Q2,40.157384615384615,[500 10]
中外炉工業,2020,Q3,12.013780000000017,[500 10]
中外炉工業,2020,Q4,64.94706974358976,[500 10]
中央倉庫,2018,Q1,17.26909999999997,[2000 10]
中央倉庫,2018,Q2,14.944386250000113,[2000 10]
中央倉庫,2018,Q3,15.029170000000034,[2000 10]
中央倉庫,2018,Q4,14.979280000000088,[2000 10]
中央倉庫,2019,Q1,15.262077500000116,[2000 10]
中央倉庫,2019,Q2,13.51841500000008,[2000 10]
中央倉庫,2019,Q3,15.497420000000222,[2000 10]
中央倉庫,2019,Q4,14.24295999999998,[2000 10]
中央倉庫,2020,Q1,15.287945000000008,[2000 10]
中央倉庫,2020,Q2,13.026395000000072,[2000 10]
中央倉庫,2020,Q3,15.429384999999968,[2000 10]
中央倉庫,2020,Q4,14.94466500000002,[2000 10]
中央発条,2018,Q1,79.61726634996862,[500 10]
中央発条,2018,Q2,95.82811904990544,[500 10]
中央発条,2018,Q3,97.80879999999964,[500 10]
中央発条,2018,Q4,86.22221999999982,[500 10]
中央発条,2019,Q1,74.16879999999973,[500 10]
中央発条,2019,Q2,82.72423999999977,[500 10]
中央発条,2019,Q3,74.00928000000009,[500 10]
中央発条,2019,Q4,72.99114,[500 10]
中央発条,2020,Q1,23.74306634996854,[500 10]
中央発条,2020,Q2,-3.046499999999998,[500 10]
中央発条,2020,Q3,91.83062000000008,[500 10]
中央発条,2020,Q4,104.86945999999988,[500 10]
中山福,2018,Q1,16.690163313368515,[100 10]
中山福,2018,Q2,9.422310216898266,[100 10]
中山福,2018,Q3,5.0680000000000005,[100 10]
中山福,2018,Q4,8.135810216898273,[100 10]
中山福,2019,Q1,7.079755108449136,[100 10]
中山福,2019,Q2,5.616437554224564,[100 10]
中山福,2019,Q3,6.2752,[100 10]
中山福,2019,Q4,8.093300000000001,[100 10]
中山福,2020,Q1,1.9375000000000009,[100 10]
中山福,2020,Q2,3.315500000000002,[100 10]
中山福,2020,Q3,6.796555108449135,[100 10]
中山福,2020,Q4,9.59463333333333,[100 10]
中山製鋼所,2018,Q1,-5.483200000000002,[100 100]
中山製鋼所,2018,Q2,13.097099999999998,[100 100]
中山製鋼所,2018,Q3,14.821000000000003,[100 100]
中山製鋼所,2018,Q4,15.387100000000002,[100 100]
中山製鋼所,2019,Q1,16.117000000000008,[100 100]
中山製鋼所,2019,Q2,15.988300000000008,[100 100]
中山製鋼所,2019,Q3,10.942899999999996,[100 100]
中山製鋼所,2019,Q4,10.52050000000002,[100 100]
