企業名,会計年度,四半期,y_hat_men,best_hyparam
日立製作所,2019,Q4,23.850932607025698,[10.  0.]
日立製作所,2020,Q1,-25.69113790287753,[10.  0.]
日立製作所,2020,Q2,100.54551489258677,[10.  0.]
日立製作所,2020,Q3,-61.98362656614815,[10.  0.]
日立製作所,2020,Q4,62.94950261448547,[10.  0.]
日立金属,2018,Q1,34.39751565641146,[1000.    0.]
日立金属,2018,Q2,24.579858086609264,[1000.    0.]
日立金属,2018,Q3,29.605378294965462,[1000.    0.]
日立金属,2018,Q4,14.308224555910343,[1000.    0.]
日立金属,2019,Q1,17.80461499493262,[1000.    0.]
日立金属,2019,Q2,-3.4827805558101232,[1000.    0.]
日立金属,2019,Q3,-21.60629448379072,[1000.    0.]
日立金属,2019,Q4,-7.133613728506724,[1000.    0.]
日立金属,2020,Q1,-5.799061907882177,[1000.    0.]
日立金属,2020,Q2,-22.42005705583233,[1000.    0.]
日立金属,2020,Q3,-6.245475340530476,[1000.    0.]
日立金属,2020,Q4,9.949345715916003,[1000.    0.]
日進工具,2018,Q1,44.79486467032092,[10.  1.]
日進工具,2018,Q2,40.67809397444392,[10.  1.]
日進工具,2018,Q3,40.81203384593578,[10.  1.]
日進工具,2018,Q4,44.01477679722205,[10.  1.]
日進工具,2019,Q1,43.76512940449813,[10.  1.]
日進工具,2019,Q2,31.077107561563274,[10.  1.]
日進工具,2019,Q3,35.12060523124052,[10.  1.]
日進工具,2019,Q4,21.56713397960835,[10.  1.]
日進工具,2020,Q1,19.842402966786246,[10.  1.]
日進工具,2020,Q2,4.101629699373416,[10.  1.]
日進工具,2020,Q3,32.04885283104282,[10.  1.]
日進工具,2020,Q4,36.19568057404826,[10.  1.]
日野自動車,2018,Q1,25.069344389577168,[10.   0.1]
日野自動車,2018,Q2,33.86885948905801,[10.   0.1]
日野自動車,2018,Q3,18.59071581851775,[10.   0.1]
日野自動車,2018,Q4,29.486255364059403,[10.   0.1]
日野自動車,2019,Q1,20.748561448889802,[10.   0.1]
日野自動車,2019,Q2,16.08617787941631,[10.   0.1]
日野自動車,2019,Q3,5.27483108094755,[10.   0.1]
日野自動車,2019,Q4,-8.64651984119628,[10.   0.1]
日野自動車,2020,Q1,-14.320020923989585,[10.   0.1]
日野自動車,2020,Q2,-5.023126257561842,[10.   0.1]
日野自動車,2020,Q3,2.867855402067505,[10.   0.1]
日野自動車,2020,Q4,5.604207158868281,[10.   0.1]
日鉄ソリューションズ,2018,Q1,29.882124400477494,[0.01 1.  ]
日鉄ソリューションズ,2018,Q2,40.35061591203538,[0.01 1.  ]
日鉄ソリューションズ,2018,Q3,48.83727128233443,[0.01 1.  ]
日鉄ソリューションズ,2018,Q4,55.67447360333273,[0.01 1.  ]
日鉄ソリューションズ,2019,Q1,50.01033778920845,[0.01 1.  ]
日鉄ソリューションズ,2019,Q2,49.31918195254531,[0.01 1.  ]
日鉄ソリューションズ,2019,Q3,43.99145780016207,[0.01 1.  ]
日鉄ソリューションズ,2019,Q4,53.55069388553363,[0.01 1.  ]
日鉄ソリューションズ,2020,Q1,25.55057638220319,[0.01 1.  ]
日鉄ソリューションズ,2020,Q2,44.48430972537675,[0.01 1.  ]
日鉄ソリューションズ,2020,Q3,53.16110107360584,[0.01 1.  ]
日鉄ソリューションズ,2020,Q4,49.969346242346944,[0.01 1.  ]
日鉄物産,2018,Q1,156.15196350035288,[100.   1.]
日鉄物産,2018,Q2,204.14189717042925,[100.   1.]
日鉄物産,2018,Q3,212.51051154223472,[100.   1.]
日鉄物産,2018,Q4,149.32425485903013,[100.   1.]
日鉄物産,2019,Q1,163.8603689769311,[100.   1.]
日鉄物産,2019,Q2,105.56623223284214,[100.   1.]
日鉄物産,2019,Q3,236.27604910122463,[100.   1.]
日鉄物産,2019,Q4,158.92538698309747,[100.   1.]
日鉄物産,2020,Q1,95.23066902255509,[100.   1.]
日鉄物産,2020,Q2,124.3478626481492,[100.   1.]
日鉄物産,2020,Q3,218.09878230776025,[100.   1.]
日鉄物産,2020,Q4,124.51293479594707,[100.   1.]
日鉄鉱業,2018,Q1,88.66448636319707,[1000.    1.]
日鉄鉱業,2018,Q2,133.76025394081623,[1000.    1.]
日鉄鉱業,2018,Q3,179.0734458253669,[1000.    1.]
日鉄鉱業,2018,Q4,159.65432809252164,[1000.    1.]
日鉄鉱業,2019,Q1,165.12589043562818,[1000.    1.]
日鉄鉱業,2019,Q2,149.58030458918267,[1000.    1.]
日鉄鉱業,2019,Q3,162.61583772522852,[1000.    1.]
日鉄鉱業,2019,Q4,143.79295829607736,[1000.    1.]
日鉄鉱業,2020,Q1,143.6077174196562,[1000.    1.]
日鉄鉱業,2020,Q2,132.1891159589,[1000.    1.]
日鉄鉱業,2020,Q3,169.207405404629,[1000.    1.]
日鉄鉱業,2020,Q4,124.78813955512598,[1000.    1.]
日阪製作所,2018,Q1,12.710277777777778,[1.e+03 3.e-01]
日阪製作所,2018,Q2,12.632777777777777,[1.e+03 3.e-01]
日阪製作所,2018,Q3,12.700277777777778,[1.e+03 3.e-01]
日阪製作所,2018,Q4,13.362222222222222,[1.e+03 3.e-01]
日阪製作所,2019,Q1,13.678055555555556,[1.e+03 3.e-01]
日阪製作所,2019,Q2,14.368055555555555,[1.e+03 3.e-01]
日阪製作所,2019,Q3,14.462222222222222,[1.e+03 3.e-01]
日阪製作所,2019,Q4,14.834999999999996,[1.e+03 3.e-01]
日阪製作所,2020,Q1,15.134166666666667,[1.e+03 3.e-01]
日阪製作所,2020,Q2,14.75472222222222,[1.e+03 3.e-01]
日阪製作所,2020,Q3,14.79138888888889,[1.e+03 3.e-01]
日阪製作所,2020,Q4,15.12027777777778,[1.e+03 3.e-01]
早稲田アカデミー,2018,Q1,-49.31622969961968,[10.   0.9]
早稲田アカデミー,2018,Q2,88.3274275772986,[10.   0.9]
早稲田アカデミー,2018,Q3,29.08724416217477,[10.   0.9]
早稲田アカデミー,2018,Q4,32.84661728089773,[10.   0.9]
早稲田アカデミー,2019,Q1,-78.92998799034616,[10.   0.9]
早稲田アカデミー,2019,Q2,50.228425789716255,[10.   0.9]
早稲田アカデミー,2019,Q3,17.78873489951497,[10.   0.9]
早稲田アカデミー,2019,Q4,1.8920492746255135,[10.   0.9]
早稲田アカデミー,2020,Q1,-33.575883992679124,[10.   0.9]
早稲田アカデミー,2020,Q2,40.29617854822645,[10.   0.9]
早稲田アカデミー,2020,Q3,16.333378817014548,[10.   0.9]
早稲田アカデミー,2020,Q4,6.324715350061016,[10.   0.9]
旭ダイヤモンド工業,2018,Q1,9.2621022755104,[10.   0.7]
旭ダイヤモンド工業,2018,Q2,8.61650267722771,[10.   0.7]
旭ダイヤモンド工業,2018,Q3,12.225281235007616,[10.   0.7]
旭ダイヤモンド工業,2018,Q4,7.343508211902156,[10.   0.7]
旭ダイヤモンド工業,2019,Q1,8.212392600655633,[10.   0.7]
旭ダイヤモンド工業,2019,Q2,8.444729458873436,[10.   0.7]
旭ダイヤモンド工業,2019,Q3,11.754228033213185,[10.   0.7]
旭ダイヤモンド工業,2019,Q4,9.979551192229039,[10.   0.7]
旭ダイヤモンド工業,2020,Q1,0.32674743670951933,[10.   0.7]
旭ダイヤモンド工業,2020,Q2,-5.09957167170298,[10.   0.7]
旭ダイヤモンド工業,2020,Q3,-3.4860355569560184,[10.   0.7]
旭ダイヤモンド工業,2020,Q4,-6.023017496123831,[10.   0.7]
旭化成,2018,Q1,34.5907073588246,[0.001 0.9  ]
旭化成,2018,Q2,33.50395146881474,[0.001 0.9  ]
旭化成,2018,Q3,45.85909069049637,[0.001 0.9  ]
旭化成,2018,Q4,0.4559867614096902,[0.001 0.9  ]
旭化成,2019,Q1,11.50445686633401,[0.001 0.9  ]
旭化成,2019,Q2,54.92263878784808,[0.001 0.9  ]
旭化成,2019,Q3,31.87718042365009,[0.001 0.9  ]
旭化成,2019,Q4,7.466497752138594,[0.001 0.9  ]
旭化成,2020,Q1,5.952140821980606,[0.001 0.9  ]
旭化成,2020,Q2,13.735848495168739,[0.001 0.9  ]
旭化成,2020,Q3,39.76757421787133,[0.001 0.9  ]
旭化成,2020,Q4,-8.564890896563782,[0.001 0.9  ]
旭有機材,2018,Q1,-39.58674461893531,[0.001 0.9  ]
旭有機材,2018,Q2,114.30224323187628,[0.001 0.9  ]
旭有機材,2018,Q3,28.085235251362974,[0.001 0.9  ]
旭有機材,2018,Q4,54.7820260916086,[0.001 0.9  ]
旭有機材,2019,Q1,42.534021476416115,[0.001 0.9  ]
旭有機材,2019,Q2,48.23438057064186,[0.001 0.9  ]
旭有機材,2019,Q3,55.28818183252747,[0.001 0.9  ]
旭有機材,2019,Q4,26.957015975609238,[0.001 0.9  ]
旭有機材,2020,Q1,18.785079684192397,[0.001 0.9  ]
旭有機材,2020,Q2,22.99719555477452,[0.001 0.9  ]
旭有機材,2020,Q3,32.8920481567518,[0.001 0.9  ]
旭有機材,2020,Q4,38.94506306696667,[0.001 0.9  ]
明和地所,2018,Q1,15.225702209515887,[10.  0.]
明和地所,2018,Q2,9.1572340314642,[10.  0.]
明和地所,2018,Q3,-7.706274665855801,[10.  0.]
明和地所,2018,Q4,64.79819329049519,[10.  0.]
明和地所,2019,Q1,-7.965636219649095,[10.  0.]
明和地所,2019,Q2,9.771045629294235,[10.  0.]
明和地所,2019,Q3,14.782302130167679,[10.  0.]
明和地所,2019,Q4,3.497320206005085,[10.  0.]
明和地所,2020,Q1,86.80024792706082,[10.  0.]
明和地所,2020,Q2,-4.689387349649152,[10.  0.]
明和地所,2020,Q3,37.749896397834874,[10.  0.]
明和地所,2020,Q4,0.3223184322756367,[10.  0.]
明和産業,2018,Q1,21.19370114979555,[1.  0.7]
明和産業,2018,Q2,15.26507255472605,[1.  0.7]
明和産業,2018,Q3,16.362242570462893,[1.  0.7]
明和産業,2018,Q4,11.60950257020155,[1.  0.7]
明和産業,2019,Q1,17.136378709606717,[1.  0.7]
明和産業,2019,Q2,10.770845611103255,[1.  0.7]
明和産業,2019,Q3,12.59776290217584,[1.  0.7]
明和産業,2019,Q4,8.725714607890069,[1.  0.7]
明和産業,2020,Q1,12.005133655181202,[1.  0.7]
明和産業,2020,Q2,7.638480277190004,[1.  0.7]
明和産業,2020,Q3,11.453576569246371,[1.  0.7]
明和産業,2020,Q4,16.313241623211567,[1.  0.7]
明星工業,2018,Q1,17.384832609010967,[10.  0.]
明星工業,2018,Q2,30.5388389639102,[10.  0.]
明星工業,2018,Q3,23.650767700807606,[10.  0.]
明星工業,2018,Q4,27.456528226615003,[10.  0.]
明星工業,2019,Q1,11.377535147613628,[10.  0.]
明星工業,2019,Q2,20.201650749140075,[10.  0.]
明星工業,2019,Q3,21.193726907213915,[10.  0.]
明星工業,2019,Q4,31.26782118652315,[10.  0.]
明星工業,2020,Q1,10.892384243232822,[10.  0.]
明星工業,2020,Q2,21.793831021596624,[10.  0.]
明星工業,2020,Q3,21.486151568643713,[10.  0.]
明星工業,2020,Q4,28.26271997278945,[10.  0.]
明治海運,2018,Q1,3.383877140724061,[10.   0.3]
明治海運,2018,Q2,-5.727538155005233,[10.   0.3]
明治海運,2018,Q3,18.96472493566599,[10.   0.3]
明治海運,2018,Q4,23.53268343960709,[10.   0.3]
明治海運,2019,Q1,14.732737043148932,[10.   0.3]
明治海運,2019,Q2,-7.1068021757216675,[10.   0.3]
明治海運,2019,Q3,16.226564290566394,[10.   0.3]
明治海運,2019,Q4,10.697525108226174,[10.   0.3]
明治海運,2020,Q1,4.488239611220719,[10.   0.3]
明治海運,2020,Q2,17.30124237693964,[10.   0.3]
明治海運,2020,Q3,27.079634168297034,[10.   0.3]
明治海運,2020,Q4,16.607959413615664,[10.   0.3]
明治電機工業,2018,Q1,52.27132207676442,[1. 1.]
明治電機工業,2018,Q2,83.70375726991168,[1. 1.]
明治電機工業,2018,Q3,86.1522626354949,[1. 1.]
明治電機工業,2018,Q4,84.76840967982227,[1. 1.]
明治電機工業,2019,Q1,32.974907014770224,[1. 1.]
明治電機工業,2019,Q2,50.6580300951951,[1. 1.]
明治電機工業,2019,Q3,47.371362784539805,[1. 1.]
明治電機工業,2019,Q4,73.87796519553073,[1. 1.]
明治電機工業,2020,Q1,25.116067290951705,[1. 1.]
明治電機工業,2020,Q2,41.90502754961406,[1. 1.]
明治電機工業,2020,Q3,35.705352599546835,[1. 1.]
明治電機工業,2020,Q4,57.41257198763074,[1. 1.]
明豊ファシリティワークス,2018,Q1,5.262225920412051,[0.1 0.8]
明豊ファシリティワークス,2018,Q2,12.247533177594722,[0.1 0.8]
明豊ファシリティワークス,2018,Q3,13.86148205860895,[0.1 0.8]
明豊ファシリティワークス,2018,Q4,17.992732221120654,[0.1 0.8]
明豊ファシリティワークス,2019,Q1,8.942377392748082,[0.1 0.8]
明豊ファシリティワークス,2019,Q2,13.411596315772783,[0.1 0.8]
明豊ファシリティワークス,2019,Q3,13.66076621441151,[0.1 0.8]
明豊ファシリティワークス,2019,Q4,16.49581305984403,[0.1 0.8]
明豊ファシリティワークス,2020,Q1,6.757773038183476,[0.1 0.8]
明豊ファシリティワークス,2020,Q2,8.179582236418678,[0.1 0.8]
明豊ファシリティワークス,2020,Q3,14.495688439863093,[0.1 0.8]
明豊ファシリティワークス,2020,Q4,20.696455115106076,[0.1 0.8]
明電舎,2018,Q1,-11.001485183022236,[1. 0.]
明電舎,2018,Q2,-3.978974762874845,[1. 0.]
明電舎,2018,Q3,9.506883712033805,[1. 0.]
明電舎,2018,Q4,318.74399026190787,[1. 0.]
明電舎,2019,Q1,-10.602522115314521,[1. 0.]
明電舎,2019,Q2,58.8514232392734,[1. 0.]
明電舎,2019,Q3,83.3053348404615,[1. 0.]
明電舎,2019,Q4,286.219272912319,[1. 0.]
明電舎,2020,Q1,-34.2205518319236,[1. 0.]
明電舎,2020,Q2,-15.136399970478488,[1. 0.]
明電舎,2020,Q3,3.528062212192296,[1. 0.]
明電舎,2020,Q4,243.7396697131261,[1. 0.]
昭和産業,2018,Q1,79.5328945476895,[100.   0.]
昭和産業,2018,Q2,51.80801977132058,[100.   0.]
昭和産業,2018,Q3,124.13963414519202,[100.   0.]
昭和産業,2018,Q4,45.36232534025468,[100.   0.]
昭和産業,2019,Q1,74.67933217314594,[100.   0.]
昭和産業,2019,Q2,71.26216518372844,[100.   0.]
昭和産業,2019,Q3,74.27707140092456,[100.   0.]
昭和産業,2019,Q4,42.59697528506531,[100.   0.]
昭和産業,2020,Q1,61.59854417105258,[100.   0.]
昭和産業,2020,Q2,53.593788041512184,[100.   0.]
昭和産業,2020,Q3,60.57855059385592,[100.   0.]
昭和産業,2020,Q4,3.3636844246669533,[100.   0.]
昭和電線ホールディングス,2018,Q1,32.84741988570754,[1000.    1.]
昭和電線ホールディングス,2018,Q2,29.663684774378112,[1000.    1.]
昭和電線ホールディングス,2018,Q3,27.820251217157807,[1000.    1.]
昭和電線ホールディングス,2018,Q4,32.266386705861706,[1000.    1.]
昭和電線ホールディングス,2019,Q1,38.13877913193147,[1000.    1.]
昭和電線ホールディングス,2019,Q2,35.875229186980896,[1000.    1.]
昭和電線ホールディングス,2019,Q3,42.26122570258564,[1000.    1.]
昭和電線ホールディングス,2019,Q4,46.4777948553315,[1000.    1.]
昭和電線ホールディングス,2020,Q1,39.45789824584605,[1000.    1.]
昭和電線ホールディングス,2020,Q2,36.27994539138204,[1000.    1.]
昭和電線ホールディングス,2020,Q3,40.04012247082891,[1000.    1.]
昭和電線ホールディングス,2020,Q4,44.77502918443186,[1000.    1.]
昭文社ホールディングス,2018,Q1,2.856930195762784,[100.    0.8]
昭文社ホールディングス,2018,Q2,-3.1024482383866143,[100.    0.8]
昭文社ホールディングス,2018,Q3,5.904325770424663,[100.    0.8]
昭文社ホールディングス,2018,Q4,-49.34855207576963,[100.    0.8]
昭文社ホールディングス,2019,Q1,-45.628853883967935,[100.    0.8]
昭文社ホールディングス,2019,Q2,-33.04482229560983,[100.    0.8]
昭文社ホールディングス,2019,Q3,-23.108436081075325,[100.    0.8]
昭文社ホールディングス,2019,Q4,-22.189968772999862,[100.    0.8]
昭文社ホールディングス,2020,Q1,28.042161269480815,[100.    0.8]
昭文社ホールディングス,2020,Q2,-57.21433044053656,[100.    0.8]
昭文社ホールディングス,2020,Q3,-56.0896107924928,[100.    0.8]
昭文社ホールディングス,2020,Q4,-109.27812775001547,[100.    0.8]
曙ブレーキ工業,2018,Q1,-2.9932404382252855,[1.e+03 3.e-01]
曙ブレーキ工業,2018,Q2,-2.234143645524786,[1.e+03 3.e-01]
曙ブレーキ工業,2018,Q3,-2.6381318857731433,[1.e+03 3.e-01]
曙ブレーキ工業,2018,Q4,-7.75535891941382,[1.e+03 3.e-01]
曙ブレーキ工業,2019,Q1,-7.266675184676095,[1.e+03 3.e-01]
曙ブレーキ工業,2019,Q2,-10.174945503097216,[1.e+03 3.e-01]
曙ブレーキ工業,2019,Q3,-8.465122450005198,[1.e+03 3.e-01]
曙ブレーキ工業,2019,Q4,2.052584442764065,[1.e+03 3.e-01]
曙ブレーキ工業,2020,Q1,-24.645006311112237,[1.e+03 3.e-01]
曙ブレーキ工業,2020,Q2,-19.781256416371647,[1.e+03 3.e-01]
曙ブレーキ工業,2020,Q3,-11.345705059363578,[1.e+03 3.e-01]
曙ブレーキ工業,2020,Q4,-2.6525042897866125,[1.e+03 3.e-01]
月島機械,2018,Q1,13.089735395564436,[10.  1.]
月島機械,2018,Q2,15.143532565796992,[10.  1.]
月島機械,2018,Q3,33.11968975035875,[10.  1.]
月島機械,2018,Q4,59.94529446258641,[10.  1.]
月島機械,2019,Q1,-1.863484921369107,[10.  1.]
月島機械,2019,Q2,24.88038970970725,[10.  1.]
月島機械,2019,Q3,31.663230019874216,[10.  1.]
月島機械,2019,Q4,60.169614100920825,[10.  1.]
月島機械,2020,Q1,-0.34598950181865895,[10.  1.]
月島機械,2020,Q2,12.004806568913583,[10.  1.]
月島機械,2020,Q3,23.782384289967624,[10.  1.]
月島機械,2020,Q4,60.75030812722105,[10.  1.]
有機合成薬品工業,2018,Q1,1.0733886645090953,[1000.    0.]
有機合成薬品工業,2018,Q2,0.2865374310912001,[1000.    0.]
有機合成薬品工業,2018,Q3,1.3553091700955555,[1000.    0.]
有機合成薬品工業,2018,Q4,1.4057441091117964,[1000.    0.]
有機合成薬品工業,2019,Q1,2.2787513793750627,[1000.    0.]
有機合成薬品工業,2019,Q2,1.822719556709365,[1000.    0.]
有機合成薬品工業,2019,Q3,1.2285929398330966,[1000.    0.]
有機合成薬品工業,2019,Q4,0.996906800825756,[1000.    0.]
有機合成薬品工業,2020,Q1,0.4281086691717757,[1000.    0.]
有機合成薬品工業,2020,Q2,0.563393995781297,[1000.    0.]
有機合成薬品工業,2020,Q3,1.9105433890327923,[1000.    0.]
有機合成薬品工業,2020,Q4,0.3963421427616751,[1000.    0.]
有沢製作所,2018,Q1,14.26674865320496,[100.    0.4]
有沢製作所,2018,Q2,21.379237517906763,[100.    0.4]
有沢製作所,2018,Q3,23.396795591650566,[100.    0.4]
有沢製作所,2018,Q4,11.19225306236823,[100.    0.4]
有沢製作所,2019,Q1,8.249479886233477,[100.    0.4]
有沢製作所,2019,Q2,16.83235746283275,[100.    0.4]
有沢製作所,2019,Q3,14.482865860179974,[100.    0.4]
有沢製作所,2019,Q4,1.9762826722540794,[100.    0.4]
有沢製作所,2020,Q1,17.510916943593102,[100.    0.4]
有沢製作所,2020,Q2,3.9736472398232863,[100.    0.4]
有沢製作所,2020,Q3,6.93934931641914,[100.    0.4]
有沢製作所,2020,Q4,9.758763955466922,[100.    0.4]
朝日工業社,2018,Q1,110.47235196094186,[10.   0.6]
朝日工業社,2018,Q2,91.67075829918946,[10.   0.6]
朝日工業社,2018,Q3,114.70617202634934,[10.   0.6]
朝日工業社,2018,Q4,82.87399406816357,[10.   0.6]
朝日工業社,2019,Q1,135.28686070845785,[10.   0.6]
朝日工業社,2019,Q2,122.99908426576266,[10.   0.6]
朝日工業社,2019,Q3,87.1317528624893,[10.   0.6]
朝日工業社,2019,Q4,89.65813671233416,[10.   0.6]
朝日工業社,2020,Q1,25.02591393978295,[10.   0.6]
朝日工業社,2020,Q2,35.923046845901304,[10.   0.6]
朝日工業社,2020,Q3,71.10194288726558,[10.   0.6]
朝日工業社,2020,Q4,134.6612204793107,[10.   0.6]
朝日放送グループホールディング,2018,Q1,5.583702934086848,[10.   0.6]
朝日放送グループホールディング,2018,Q2,12.86868299015551,[10.   0.6]
朝日放送グループホールディング,2018,Q3,18.90530540691256,[10.   0.6]
朝日放送グループホールディング,2018,Q4,23.913791206217354,[10.   0.6]
朝日放送グループホールディング,2019,Q1,12.186658669059893,[10.   0.6]
朝日放送グループホールディング,2019,Q2,15.169468241179061,[10.   0.6]
朝日放送グループホールディング,2019,Q3,17.40539480955978,[10.   0.6]
朝日放送グループホールディング,2019,Q4,10.879319917330726,[10.   0.6]
朝日放送グループホールディング,2020,Q1,-7.805705345665288,[10.   0.6]
朝日放送グループホールディング,2020,Q2,2.1496425190973696,[10.   0.6]
朝日放送グループホールディング,2020,Q3,8.494481920405718,[10.   0.6]
朝日放送グループホールディング,2020,Q4,-17.57287027005475,[10.   0.6]
木曽路,2018,Q1,-1.3738601667074342,[1.e+03 4.e-01]
木曽路,2018,Q2,-1.4826638888290447,[1.e+03 4.e-01]
木曽路,2018,Q3,5.773042836640123,[1.e+03 4.e-01]
木曽路,2018,Q4,7.57582189085279,[1.e+03 4.e-01]
木曽路,2019,Q1,0.11221397114083942,[1.e+03 4.e-01]
木曽路,2019,Q2,1.7926883364251722,[1.e+03 4.e-01]
木曽路,2019,Q3,9.963400989590884,[1.e+03 4.e-01]
木曽路,2019,Q4,6.457312366044338,[1.e+03 4.e-01]
木曽路,2020,Q1,-14.487749065740262,[1.e+03 4.e-01]
木曽路,2020,Q2,-10.672991145511944,[1.e+03 4.e-01]
木曽路,2020,Q3,-3.0495612936798224,[1.e+03 4.e-01]
木曽路,2020,Q4,-22.34523684237616,[1.e+03 4.e-01]
木村化工機,2018,Q1,15.800939295122108,[10.  1.]
木村化工機,2018,Q2,13.124871756208128,[10.  1.]
木村化工機,2018,Q3,10.527429280365492,[10.  1.]
木村化工機,2018,Q4,25.150169619302467,[10.  1.]
木村化工機,2019,Q1,12.575160612456077,[10.  1.]
木村化工機,2019,Q2,13.237326082950013,[10.  1.]
木村化工機,2019,Q3,13.181930302160964,[10.  1.]
木村化工機,2019,Q4,19.386207290840787,[10.  1.]
木村化工機,2020,Q1,4.8413254559329,[10.  1.]
木村化工機,2020,Q2,6.5859815582979735,[10.  1.]
木村化工機,2020,Q3,18.706058787761414,[10.  1.]
木村化工機,2020,Q4,38.27612970399475,[10.  1.]
未来工業,2018,Q1,22.76111111111111,[1.e+03 6.e-01]
未来工業,2018,Q2,23.370555555555555,[1.e+03 6.e-01]
未来工業,2018,Q3,25.503055555555555,[1.e+03 6.e-01]
未来工業,2018,Q4,26.174444444444447,[1.e+03 6.e-01]
未来工業,2019,Q1,27.170555555555556,[1.e+03 6.e-01]
未来工業,2019,Q2,27.836111111111112,[1.e+03 6.e-01]
未来工業,2019,Q3,28.623888888888885,[1.e+03 6.e-01]
未来工業,2019,Q4,29.79723460051875,[1.e+03 6.e-01]
未来工業,2020,Q1,29.994166666666665,[1.e+03 6.e-01]
未来工業,2020,Q2,29.939166666666665,[1.e+03 6.e-01]
未来工業,2020,Q3,30.48944444444444,[1.e+03 6.e-01]
未来工業,2020,Q4,31.394268677937394,[1.e+03 6.e-01]
本多通信工業,2018,Q1,2.3183081870259485,[1000.    0.]
本多通信工業,2018,Q2,15.725145885436415,[1000.    0.]
本多通信工業,2018,Q3,8.013349814560545,[1000.    0.]
本多通信工業,2018,Q4,8.187543071740183,[1000.    0.]
本多通信工業,2019,Q1,4.729728276529752,[1000.    0.]
本多通信工業,2019,Q2,3.4909758065561185,[1000.    0.]
本多通信工業,2019,Q3,3.4596946755787776,[1000.    0.]
本多通信工業,2019,Q4,3.6510895553574194,[1000.    0.]
本多通信工業,2020,Q1,-0.5359176703933812,[1000.    0.]
本多通信工業,2020,Q2,-0.3162640867458997,[1000.    0.]
本多通信工業,2020,Q3,1.186376092018648,[1000.    0.]
本多通信工業,2020,Q4,3.679692750101111,[1000.    0.]
本田技研工業,2018,Q1,174.74934698202736,[10.   0.2]
本田技研工業,2018,Q2,213.5864273536278,[10.   0.2]
本田技研工業,2018,Q3,431.0029999731854,[10.   0.2]
本田技研工業,2018,Q4,34.83681001063559,[10.   0.2]
本田技研工業,2019,Q1,74.91521892046578,[10.   0.2]
本田技研工業,2019,Q2,8.307801272149817,[10.   0.2]
本田技研工業,2019,Q3,208.1759641227115,[10.   0.2]
本田技研工業,2019,Q4,-48.56137992914523,[10.   0.2]
本田技研工業,2020,Q1,-250.00086474937297,[10.   0.2]
本田技研工業,2020,Q2,226.6683125040803,[10.   0.2]
本田技研工業,2020,Q3,41.53400942588661,[10.   0.2]
本田技研工業,2020,Q4,88.33799232598244,[10.   0.2]
杉本商事,2018,Q1,38.87565946255087,[1. 1.]
杉本商事,2018,Q2,45.4786851253626,[1. 1.]
杉本商事,2018,Q3,74.44733903478608,[1. 1.]
杉本商事,2018,Q4,44.88288456692699,[1. 1.]
杉本商事,2019,Q1,33.36709923426571,[1. 1.]
杉本商事,2019,Q2,49.63111270865345,[1. 1.]
杉本商事,2019,Q3,67.35494476730523,[1. 1.]
杉本商事,2019,Q4,33.6589265879653,[1. 1.]
杉本商事,2020,Q1,20.45563300285459,[1. 1.]
杉本商事,2020,Q2,35.97974128921166,[1. 1.]
杉本商事,2020,Q3,57.01684656065646,[1. 1.]
杉本商事,2020,Q4,39.10637884020861,[1. 1.]
村田製作所,2018,Q1,193.90728237673306,[1000.    1.]
村田製作所,2018,Q2,341.5797551196242,[1000.    1.]
村田製作所,2018,Q3,274.8118473740564,[1000.    1.]
村田製作所,2018,Q4,191.31959893455218,[1000.    1.]
村田製作所,2019,Q1,54.44333645711171,[1000.    1.]
村田製作所,2019,Q2,125.61722744512437,[1000.    1.]
村田製作所,2019,Q3,70.27976780200137,[1000.    1.]
村田製作所,2019,Q4,6.737946301238708,[1000.    1.]
村田製作所,2020,Q1,24.412240192786683,[1000.    1.]
村田製作所,2020,Q2,64.0305308710918,[1000.    1.]
村田製作所,2020,Q3,79.79630858407916,[1000.    1.]
村田製作所,2020,Q4,62.35166830069005,[1000.    1.]
東ソー,2018,Q1,51.419264125022906,[10.  1.]
東ソー,2018,Q2,73.98996542018295,[10.  1.]
東ソー,2018,Q3,81.73381189014854,[10.  1.]
東ソー,2018,Q4,39.19777257908224,[10.  1.]
東ソー,2019,Q1,41.725838316877535,[10.  1.]
東ソー,2019,Q2,41.17833842631025,[10.  1.]
東ソー,2019,Q3,51.09698445071342,[10.  1.]
東ソー,2019,Q4,34.813807474535636,[10.  1.]
東ソー,2020,Q1,-5.331820797399466,[10.  1.]
東ソー,2020,Q2,30.744731677089035,[10.  1.]
東ソー,2020,Q3,69.87369265788926,[10.  1.]
東ソー,2020,Q4,69.15486960081384,[10.  1.]
東テク,2018,Q1,40.06433093082762,[0.01 0.6 ]
東テク,2018,Q2,52.44330874188796,[0.01 0.6 ]
東テク,2018,Q3,89.60351108375158,[0.01 0.6 ]
東テク,2018,Q4,104.30215307082868,[0.01 0.6 ]
東テク,2019,Q1,9.253528763124699,[0.01 0.6 ]
東テク,2019,Q2,149.37289286324898,[0.01 0.6 ]
東テク,2019,Q3,88.92766166814434,[0.01 0.6 ]
東テク,2019,Q4,134.95164417097448,[0.01 0.6 ]
東テク,2020,Q1,11.321164899012302,[0.01 0.6 ]
東テク,2020,Q2,115.67684366794097,[0.01 0.6 ]
東テク,2020,Q3,78.62892719661963,[0.01 0.6 ]
