企業名,会計年度,四半期,y_hat_ml1_i_tuned_fine,best_hyparam
長瀬産業,2018,Q3,34.74614807243526,[115.29277325]
長瀬産業,2018,Q4,31.41653360739194,[115.29277325]
長瀬産業,2019,Q1,33.72284868011042,[115.29277325]
長瀬産業,2019,Q2,34.29444802823156,[115.29277325]
長瀬産業,2019,Q3,39.64031096724979,[115.29277325]
長瀬産業,2019,Q4,26.048416969823563,[115.29277325]
長瀬産業,2020,Q1,22.122720804971372,[115.29277325]
長瀬産業,2020,Q2,32.249127020945835,[115.29277325]
長瀬産業,2020,Q3,39.71364299772429,[115.29277325]
長瀬産業,2020,Q4,36.55899249977135,[115.29277325]
長谷工コーポレーション,2018,Q1,55.28129955292751,[15.29112703]
長谷工コーポレーション,2018,Q2,58.000268986401274,[15.29112703]
長谷工コーポレーション,2018,Q3,82.41722056598506,[15.29112703]
長谷工コーポレーション,2018,Q4,75.81586020291277,[15.29112703]
長谷工コーポレーション,2019,Q1,59.77541553140235,[15.29112703]
長谷工コーポレーション,2019,Q2,70.03136980457354,[15.29112703]
長谷工コーポレーション,2019,Q3,54.165088821421726,[15.29112703]
長谷工コーポレーション,2019,Q4,75.1470818167777,[15.29112703]
長谷工コーポレーション,2020,Q1,42.07027858033865,[15.29112703]
長谷工コーポレーション,2020,Q2,39.29962748748226,[15.29112703]
長谷工コーポレーション,2020,Q3,27.96290613604703,[15.29112703]
長谷工コーポレーション,2020,Q4,51.02746160050932,[15.29112703]
長野計器,2018,Q1,17.199600824149258,[18.71439342]
長野計器,2018,Q2,12.007759543417055,[18.71439342]
長野計器,2018,Q3,27.280494373415845,[18.71439342]
長野計器,2018,Q4,23.310940249100625,[18.71439342]
長野計器,2019,Q1,4.560010905521796,[18.71439342]
長野計器,2019,Q2,4.9209720943269435,[18.71439342]
長野計器,2019,Q3,5.518958062841186,[18.71439342]
長野計器,2019,Q4,25.55879964793743,[18.71439342]
長野計器,2020,Q1,11.42995954955704,[18.71439342]
長野計器,2020,Q2,-6.704508087476901,[18.71439342]
長野計器,2020,Q3,6.409945074534862,[18.71439342]
長野計器,2020,Q4,5.420961882795504,[18.71439342]
関東電化工業,2018,Q1,31.267278462023633,[141.10368144]
関東電化工業,2018,Q2,29.597756948129422,[141.10368144]
関東電化工業,2018,Q3,26.012286949709562,[141.10368144]
関東電化工業,2018,Q4,35.51937774813595,[141.10368144]
関東電化工業,2019,Q1,23.981611113741724,[141.10368144]
関東電化工業,2019,Q2,26.37823324952563,[141.10368144]
関東電化工業,2019,Q3,28.733806311716478,[141.10368144]
関東電化工業,2019,Q4,20.096240921946517,[141.10368144]
関東電化工業,2020,Q1,9.761091508941746,[141.10368144]
関東電化工業,2020,Q2,10.22737544787045,[141.10368144]
関東電化工業,2020,Q3,21.606101452354068,[141.10368144]
関東電化工業,2020,Q4,26.712495800977802,[141.10368144]
関西スーパーマーケット,2018,Q1,6.151919514957967,[22.90403581]
関西スーパーマーケット,2018,Q2,8.231095135255503,[22.90403581]
関西スーパーマーケット,2018,Q3,9.593055508787906,[22.90403581]
関西スーパーマーケット,2018,Q4,7.534293374934059,[22.90403581]
関西スーパーマーケット,2019,Q1,7.620987348065011,[22.90403581]
関西スーパーマーケット,2019,Q2,10.113944956188817,[22.90403581]
関西スーパーマーケット,2019,Q3,10.539000668608058,[22.90403581]
関西スーパーマーケット,2019,Q4,10.536048068422819,[22.90403581]
関西スーパーマーケット,2020,Q1,15.449199980923524,[22.90403581]
関西スーパーマーケット,2020,Q2,14.472796302571812,[22.90403581]
関西スーパーマーケット,2020,Q3,11.135289422653951,[22.90403581]
関西スーパーマーケット,2020,Q4,8.995044439366028,[22.90403581]
関西ペイント,2018,Q1,5.099863985712208,[0.04366043]
関西ペイント,2018,Q2,39.12912131104487,[0.04366043]
関西ペイント,2018,Q3,43.53066214658652,[0.04366043]
関西ペイント,2018,Q4,10.013622547814968,[0.04366043]
関西ペイント,2019,Q1,39.09181943797083,[0.04366043]
関西ペイント,2019,Q2,18.913537687532184,[0.04366043]
関西ペイント,2019,Q3,16.070991900281815,[0.04366043]
関西ペイント,2019,Q4,-29.673530088873775,[0.04366043]
関西ペイント,2020,Q1,-15.528734477051046,[0.04366043]
関西ペイント,2020,Q2,7.12033813510709,[0.04366043]
関西ペイント,2020,Q3,40.58058519820595,[0.04366043]
関西ペイント,2020,Q4,15.803418791875615,[0.04366043]
関電工,2018,Q1,23.13012271671039,[0.00115036]
関電工,2018,Q2,25.490255528845182,[0.00115036]
関電工,2018,Q3,15.15538525564375,[0.00115036]
関電工,2018,Q4,34.38224218829781,[0.00115036]
関電工,2019,Q1,24.383319919335307,[0.00115036]
関電工,2019,Q2,26.62492174160262,[0.00115036]
関電工,2019,Q3,23.29973551867489,[0.00115036]
関電工,2019,Q4,33.26692094594803,[0.00115036]
関電工,2020,Q1,27.347111077726225,[0.00115036]
関電工,2020,Q2,18.52156747685799,[0.00115036]
関電工,2020,Q3,23.056197216510185,[0.00115036]
関電工,2020,Q4,36.54198609285834,[0.00115036]
阪和興業,2018,Q1,136.6768184560687,[710.27808734]
阪和興業,2018,Q2,89.42064712114605,[710.27808734]
阪和興業,2018,Q3,77.27679623332547,[710.27808734]
阪和興業,2018,Q4,123.87451943067167,[710.27808734]
阪和興業,2019,Q1,92.5377703261264,[710.27808734]
阪和興業,2019,Q2,84.36353131364812,[710.27808734]
阪和興業,2019,Q3,65.85375319577929,[710.27808734]
阪和興業,2019,Q4,71.4485235793143,[710.27808734]
阪和興業,2020,Q1,-49.17043951681971,[710.27808734]
阪和興業,2020,Q2,-15.4257517787896,[710.27808734]
阪和興業,2020,Q3,82.66303594376386,[710.27808734]
阪和興業,2020,Q4,74.5894449206032,[710.27808734]
阪急阪神ホールディングス,2018,Q1,54.15964311918609,[62.89169635]
阪急阪神ホールディングス,2018,Q2,66.99155418666386,[62.89169635]
阪急阪神ホールディングス,2018,Q3,54.79695471049648,[62.89169635]
阪急阪神ホールディングス,2018,Q4,56.671987738352556,[62.89169635]
阪急阪神ホールディングス,2019,Q1,65.21988051379408,[62.89169635]
阪急阪神ホールディングス,2019,Q2,68.87579104510715,[62.89169635]
阪急阪神ホールディングス,2019,Q3,54.46696275491922,[62.89169635]
阪急阪神ホールディングス,2019,Q4,12.372028376512876,[62.89169635]
阪急阪神ホールディングス,2020,Q1,-14.041579397984929,[62.89169635]
阪急阪神ホールディングス,2020,Q2,-21.761989466294686,[62.89169635]
阪急阪神ホールディングス,2020,Q3,18.130799466305113,[62.89169635]
阪急阪神ホールディングス,2020,Q4,14.64246006878198,[62.89169635]
電気興業,2018,Q1,9.882355138872555,[6554.31432833]
電気興業,2018,Q2,9.929855138872554,[6554.31432833]
電気興業,2018,Q3,9.979299583317,[6554.31432833]
電気興業,2018,Q4,11.418744027761445,[6554.31432833]
電気興業,2019,Q1,12.101521805539221,[6554.31432833]
電気興業,2019,Q2,11.917077361094776,[6554.31432833]
電気興業,2019,Q3,12.314299583316998,[6554.31432833]
電気興業,2019,Q4,13.216799583317,[6554.31432833]
電気興業,2020,Q1,15.795992420940083,[6554.31432833]
電気興業,2020,Q2,15.231799583317,[6554.31432833]
電気興業,2020,Q3,14.91068847220589,[6554.31432833]
電気興業,2020,Q4,16.745966249983667,[6554.31432833]
電源開発,2018,Q1,125.60235815826962,[34.30714136]
電源開発,2018,Q2,48.8062009647615,[34.30714136]
電源開発,2018,Q3,121.78791919153895,[34.30714136]
電源開発,2018,Q4,-3.34145051950658,[34.30714136]
電源開発,2019,Q1,129.09349277277832,[34.30714136]
電源開発,2019,Q2,47.206360787689505,[34.30714136]
電源開発,2019,Q3,76.72472073107534,[34.30714136]
電源開発,2019,Q4,38.41582468492444,[34.30714136]
電源開発,2020,Q1,75.93931565227695,[34.30714136]
電源開発,2020,Q2,98.91160434496551,[34.30714136]
電源開発,2020,Q3,43.9767985742028,[34.30714136]
電源開発,2020,Q4,-245.4136284308772,[34.30714136]
電算,2018,Q1,0.6381172182965926,[2386.96455675]
電算,2018,Q2,1.3923269144150723,[2386.96455675]
電算,2018,Q3,-12.849377068445364,[2386.96455675]
電算,2018,Q4,37.986872905535556,[2386.96455675]
電算,2019,Q1,-20.516696508552155,[2386.96455675]
電算,2019,Q2,-11.554907361900895,[2386.96455675]
電算,2019,Q3,-9.640578113429719,[2386.96455675]
電算,2019,Q4,20.03127034529421,[2386.96455675]
電算,2020,Q1,5.167307185677409,[2386.96455675]
電算,2020,Q2,-13.50448723309718,[2386.96455675]
電算,2020,Q3,-7.18951452835887,[2386.96455675]
電算,2020,Q4,92.87631684715869,[2386.96455675]
青山商事,2018,Q1,48.85654202129817,[5355.38880305]
青山商事,2018,Q2,42.98356570600848,[5355.38880305]
青山商事,2018,Q3,46.911908750158105,[5355.38880305]
青山商事,2018,Q4,47.70397089269534,[5355.38880305]
青山商事,2019,Q1,45.76169179765044,[5355.38880305]
青山商事,2019,Q2,40.189944941516906,[5355.38880305]
青山商事,2019,Q3,41.70009359384106,[5355.38880305]
青山商事,2019,Q4,41.60363319785774,[5355.38880305]
青山商事,2020,Q1,34.17388888888889,[5355.38880305]
青山商事,2020,Q2,3.4522061987079145,[5355.38880305]
青山商事,2020,Q3,-8.49643745845179,[5355.38880305]
青山商事,2020,Q4,6.3156814319327665,[5355.38880305]
飛島建設,2018,Q1,6.0452817964935655,[1.65706921]
飛島建設,2018,Q2,4.601390809516856,[1.65706921]
飛島建設,2018,Q3,107.92328860026562,[1.65706921]
飛島建設,2018,Q4,126.13859529836776,[1.65706921]
飛島建設,2019,Q1,27.94972044585153,[1.65706921]
飛島建設,2019,Q2,64.1065815437193,[1.65706921]
飛島建設,2019,Q3,96.70965713436507,[1.65706921]
飛島建設,2019,Q4,80.80494647321115,[1.65706921]
飛島建設,2020,Q1,21.461767561156005,[1.65706921]
飛島建設,2020,Q2,42.3996154587877,[1.65706921]
飛島建設,2020,Q3,19.44326395465438,[1.65706921]
飛島建設,2020,Q4,44.7237217076437,[1.65706921]
飯野海運,2018,Q1,4.97,[580.35289817]
飯野海運,2018,Q2,6.185713910800194,[580.35289817]
飯野海運,2018,Q3,6.069555863558413,[580.35289817]
飯野海運,2018,Q4,6.641666666666667,[580.35289817]
飯野海運,2019,Q1,6.153333333333333,[580.35289817]
飯野海運,2019,Q2,5.996944444444444,[580.35289817]
飯野海運,2019,Q3,6.163611111111111,[580.35289817]
飯野海運,2019,Q4,6.6125,[580.35289817]
飯野海運,2020,Q1,6.9775,[580.35289817]
飯野海運,2020,Q2,7.643055555555555,[580.35289817]
飯野海運,2020,Q3,7.986944444444445,[580.35289817]
飯野海運,2020,Q4,8.600555555555555,[580.35289817]
養命酒製造,2018,Q1,27.06080762557028,[8.34124196]
養命酒製造,2018,Q2,25.532872801659778,[8.34124196]
養命酒製造,2018,Q3,50.91064075851407,[8.34124196]
養命酒製造,2018,Q4,35.411654922835815,[8.34124196]
養命酒製造,2019,Q1,14.010114608395991,[8.34124196]
養命酒製造,2019,Q2,24.26862098632629,[8.34124196]
養命酒製造,2019,Q3,-1.3432541829229727,[8.34124196]
養命酒製造,2019,Q4,39.882079308406404,[8.34124196]
養命酒製造,2020,Q1,33.30259729256514,[8.34124196]
養命酒製造,2020,Q2,1.7439094908590924,[8.34124196]
養命酒製造,2020,Q3,18.791707406158935,[8.34124196]
養命酒製造,2020,Q4,19.684859626472303,[8.34124196]
駒井ハルテック,2018,Q1,64.14994530741247,[12015.33937771]
駒井ハルテック,2018,Q2,68.34092461239634,[12015.33937771]
駒井ハルテック,2018,Q3,69.2828458702421,[12015.33937771]
駒井ハルテック,2018,Q4,67.53651263150061,[12015.33937771]
駒井ハルテック,2019,Q1,-5.114473106106035,[12015.33937771]
駒井ハルテック,2019,Q2,-7.086430134212416,[12015.33937771]
駒井ハルテック,2019,Q3,-1.1726533309476599,[12015.33937771]
駒井ハルテック,2019,Q4,2.181072884873375,[12015.33937771]
駒井ハルテック,2020,Q1,-11.670613607430809,[12015.33937771]
駒井ハルテック,2020,Q2,-16.5685172858317,[12015.33937771]
駒井ハルテック,2020,Q3,-11.298885346065948,[12015.33937771]
駒井ハルテック,2020,Q4,2.110406962442976,[12015.33937771]
高圧ガス工業,2018,Q1,12.933333333333332,[62.89169635]
高圧ガス工業,2018,Q2,13.185,[62.89169635]
高圧ガス工業,2018,Q3,13.360555555555555,[62.89169635]
高圧ガス工業,2018,Q4,13.638055555555555,[62.89169635]
高圧ガス工業,2019,Q1,13.65111111111111,[62.89169635]
高圧ガス工業,2019,Q2,13.821666666666665,[62.89169635]
高圧ガス工業,2019,Q3,13.885277777777777,[62.89169635]
高圧ガス工業,2019,Q4,14.034444444444446,[62.89169635]
高圧ガス工業,2020,Q1,14.188333333333333,[62.89169635]
高圧ガス工業,2020,Q2,14.118333333333334,[62.89169635]
高圧ガス工業,2020,Q3,14.103888888888891,[62.89169635]
高圧ガス工業,2020,Q4,14.280555555555557,[62.89169635]
高島,2018,Q1,9.464118725797558,[22026.46579481]
高島,2018,Q2,25.675129898091757,[22026.46579481]
高島,2018,Q3,51.59052751393167,[22026.46579481]
高島,2018,Q4,53.469181609890455,[22026.46579481]
高島,2019,Q1,42.48598107379496,[22026.46579481]
高島,2019,Q2,42.79082638054977,[22026.46579481]
高島,2019,Q3,40.965543701169956,[22026.46579481]
高島,2019,Q4,47.58549990276379,[22026.46579481]
高島,2020,Q1,47.1635237697103,[22026.46579481]
高島,2020,Q2,48.39176076487641,[22026.46579481]
高島,2020,Q3,48.39085227909119,[22026.46579481]
高島,2020,Q4,49.38722564950956,[22026.46579481]
高松コンストラクショングループ,2018,Q1,38.52468307309402,[51.38744795]
高松コンストラクショングループ,2018,Q2,55.75362661880001,[51.38744795]
高松コンストラクショングループ,2018,Q3,60.48269828438971,[51.38744795]
高松コンストラクショングループ,2018,Q4,65.7170903084942,[51.38744795]
高松コンストラクショングループ,2019,Q1,24.13961024571666,[51.38744795]
高松コンストラクショングループ,2019,Q2,69.09017276559774,[51.38744795]
高松コンストラクショングループ,2019,Q3,51.428460289624994,[51.38744795]
高松コンストラクショングループ,2019,Q4,73.32321077076236,[51.38744795]
高松コンストラクショングループ,2020,Q1,16.783345224727423,[51.38744795]
高松コンストラクショングループ,2020,Q2,52.40175027117828,[51.38744795]
高松コンストラクショングループ,2020,Q3,46.44083880933688,[51.38744795]
高松コンストラクショングループ,2020,Q4,63.75333113696378,[51.38744795]
高田機工,2018,Q1,126.16928801102512,[28.03162489]
高田機工,2018,Q2,148.7041019492463,[28.03162489]
高田機工,2018,Q3,191.77027213777663,[28.03162489]
高田機工,2018,Q4,58.73785210831666,[28.03162489]
高田機工,2019,Q1,118.7947316934653,[28.03162489]
高田機工,2019,Q2,67.63926896373434,[28.03162489]
高田機工,2019,Q3,137.1175510559526,[28.03162489]
高田機工,2019,Q4,125.40188009703033,[28.03162489]
高田機工,2020,Q1,32.72231884878306,[28.03162489]
高田機工,2020,Q2,64.60472076307906,[28.03162489]
高田機工,2020,Q3,30.570904705726505,[28.03162489]
高田機工,2020,Q4,243.77144775650922,[28.03162489]
高砂熱学工業,2018,Q1,10.260586324829546,[0.00386592]
高砂熱学工業,2018,Q2,39.06275847812185,[0.00386592]
高砂熱学工業,2018,Q3,51.90641651298131,[0.00386592]
高砂熱学工業,2018,Q4,72.37025718177722,[0.00386592]
高砂熱学工業,2019,Q1,33.045440383259916,[0.00386592]
高砂熱学工業,2019,Q2,36.86773333438316,[0.00386592]
高砂熱学工業,2019,Q3,75.77562423281529,[0.00386592]
高砂熱学工業,2019,Q4,60.963795608672854,[0.00386592]
高砂熱学工業,2020,Q1,13.635138664555598,[0.00386592]
高砂熱学工業,2020,Q2,36.91077730122606,[0.00386592]
高砂熱学工業,2020,Q3,33.87638399745879,[0.00386592]
高砂熱学工業,2020,Q4,70.13692616938783,[0.00386592]
高砂香料工業,2018,Q1,96.49269401223968,[94.20323713]
高砂香料工業,2018,Q2,94.45180555300108,[94.20323713]
高砂香料工業,2018,Q3,90.95013356646386,[94.20323713]
高砂香料工業,2018,Q4,37.09005441943139,[94.20323713]
高砂香料工業,2019,Q1,76.25447895439682,[94.20323713]
高砂香料工業,2019,Q2,4.987276611206902,[94.20323713]
高砂香料工業,2019,Q3,87.52587794466935,[94.20323713]
高砂香料工業,2019,Q4,-0.5554938866870387,[94.20323713]
高砂香料工業,2020,Q1,65.86691268431753,[94.20323713]
高砂香料工業,2020,Q2,51.64764860348088,[94.20323713]
高砂香料工業,2020,Q3,41.18339937887515,[94.20323713]
高砂香料工業,2020,Q4,27.17186087339472,[94.20323713]
高速,2018,Q1,25.877795402952607,[10.20861859]
高速,2018,Q2,32.36845565609961,[10.20861859]
高速,2018,Q3,35.75550299222573,[10.20861859]
高速,2018,Q4,22.37523490696625,[10.20861859]
高速,2019,Q1,27.327357401925536,[10.20861859]
高速,2019,Q2,33.50333398983295,[10.20861859]
高速,2019,Q3,40.413166569832924,[10.20861859]
高速,2019,Q4,19.49014998422475,[10.20861859]
高速,2020,Q1,24.06457917619646,[10.20861859]
高速,2020,Q2,28.44008016627169,[10.20861859]
高速,2020,Q3,37.26878093526151,[10.20861859]
高速,2020,Q4,22.81858426162457,[10.20861859]
魚力,2018,Q1,5.139358021056957,[12.49404993]
魚力,2018,Q2,7.490111509546232,[12.49404993]
魚力,2018,Q3,24.915045024126794,[12.49404993]
魚力,2018,Q4,9.59159026380713,[12.49404993]
魚力,2019,Q1,18.353752528336877,[12.49404993]
魚力,2019,Q2,8.93874736747632,[12.49404993]
魚力,2019,Q3,27.54370554357234,[12.49404993]
魚力,2019,Q4,6.846342330884102,[12.49404993]
魚力,2020,Q1,15.425828198730724,[12.49404993]
魚力,2020,Q2,7.769842975565382,[12.49404993]
魚力,2020,Q3,29.65134064394348,[12.49404993]
魚力,2020,Q4,10.8716796838524,[12.49404993]
鶴見製作所,2018,Q1,29.387646128526573,[211.35419038]
鶴見製作所,2018,Q2,30.952059116458273,[211.35419038]
鶴見製作所,2018,Q3,34.03533075259332,[211.35419038]
鶴見製作所,2018,Q4,43.57372515499472,[211.35419038]
鶴見製作所,2019,Q1,33.67230315153218,[211.35419038]
鶴見製作所,2019,Q2,31.183817870629582,[211.35419038]
鶴見製作所,2019,Q3,36.75998750159417,[211.35419038]
鶴見製作所,2019,Q4,44.87910772008059,[211.35419038]
鶴見製作所,2020,Q1,35.29883448704059,[211.35419038]
鶴見製作所,2020,Q2,35.04711205045961,[211.35419038]
鶴見製作所,2020,Q3,33.61980070076454,[211.35419038]
鶴見製作所,2020,Q4,45.03045684263938,[211.35419038]
鹿島,2018,Q1,20.469040296821916,[12.49404993]
鹿島,2018,Q2,25.98329201924163,[12.49404993]
鹿島,2018,Q3,54.42790514147494,[12.49404993]
鹿島,2018,Q4,59.47953250321649,[12.49404993]
鹿島,2019,Q1,40.518566417896686,[12.49404993]
鹿島,2019,Q2,86.66675642800261,[12.49404993]
鹿島,2019,Q3,69.48067618470606,[12.49404993]
鹿島,2019,Q4,62.266200958090906,[12.49404993]
鹿島,2020,Q1,52.77653890896761,[12.49404993]
鹿島,2020,Q2,56.16691079492813,[12.49404993]
鹿島,2020,Q3,39.07430525718762,[12.49404993]
鹿島,2020,Q4,44.19192447529119,[12.49404993]
黒崎播磨,2018,Q1,82.2220454167353,[3575.34938999]
黒崎播磨,2018,Q2,221.3311945513953,[3575.34938999]
黒崎播磨,2018,Q3,216.8212315104804,[3575.34938999]
黒崎播磨,2018,Q4,254.984908885458,[3575.34938999]
黒崎播磨,2019,Q1,220.3651577434595,[3575.34938999]
黒崎播磨,2019,Q2,194.83269323949366,[3575.34938999]
黒崎播磨,2019,Q3,192.62432347060135,[3575.34938999]
黒崎播磨,2019,Q4,191.01081618259673,[3575.34938999]
黒崎播磨,2020,Q1,183.67930725915252,[3575.34938999]
黒崎播磨,2020,Q2,160.29251339262214,[3575.34938999]
黒崎播磨,2020,Q3,143.36779657467255,[3575.34938999]
黒崎播磨,2020,Q4,152.62700427245548,[3575.34938999]
ＡＤＥＫＡ,2018,Q1,29.197335510972216,[387.45354572]
ＡＤＥＫＡ,2018,Q2,39.200556821713135,[387.45354572]
ＡＤＥＫＡ,2018,Q3,37.29905840288631,[387.45354572]
ＡＤＥＫＡ,2018,Q4,41.33672659317708,[387.45354572]
ＡＤＥＫＡ,2019,Q1,43.49228095303431,[387.45354572]
ＡＤＥＫＡ,2019,Q2,36.55258875749287,[387.45354572]
ＡＤＥＫＡ,2019,Q3,36.090199820055254,[387.45354572]
ＡＤＥＫＡ,2019,Q4,38.861527103370506,[387.45354572]
ＡＤＥＫＡ,2020,Q1,37.56541738148889,[387.45354572]
ＡＤＥＫＡ,2020,Q2,34.6777465976414,[387.45354572]
ＡＤＥＫＡ,2020,Q3,35.5711059871644,[387.45354572]
ＡＤＥＫＡ,2020,Q4,39.567523733477614,[387.45354572]
ＡＮＡホールディングス,2018,Q1,5.9331369239329455,[5.56875615]
ＡＮＡホールディングス,2018,Q2,136.47743090195942,[5.56875615]
ＡＮＡホールディングス,2018,Q3,111.49051205346505,[5.56875615]
ＡＮＡホールディングス,2018,Q4,30.062169022101777,[5.56875615]
ＡＮＡホールディングス,2019,Q1,38.763151957662295,[5.56875615]
ＡＮＡホールディングス,2019,Q2,135.50255245309862,[5.56875615]
ＡＮＡホールディングス,2019,Q3,86.22219422912598,[5.56875615]
ＡＮＡホールディングス,2019,Q4,-51.91689728210217,[5.56875615]
ＡＮＡホールディングス,2020,Q1,-335.3829362570739,[5.56875615]
ＡＮＡホールディングス,2020,Q2,-201.1717501609512,[5.56875615]
ＡＮＡホールディングス,2020,Q3,-184.07522794936256,[5.56875615]
ＡＮＡホールディングス,2020,Q4,-376.58685672640604,[5.56875615]
ＡＯＫＩホールディングス,2018,Q1,3.9947005559344113,[8.34124196]
ＡＯＫＩホールディングス,2018,Q2,3.4720566297697495,[8.34124196]
ＡＯＫＩホールディングス,2018,Q3,21.995137772637925,[8.34124196]
ＡＯＫＩホールディングス,2018,Q4,52.3417683418584,[8.34124196]
ＡＯＫＩホールディングス,2019,Q1,-11.554882863802069,[8.34124196]
ＡＯＫＩホールディングス,2019,Q2,-7.517655751722462,[8.34124196]
ＡＯＫＩホールディングス,2019,Q3,-2.8772936695389024,[8.34124196]
ＡＯＫＩホールディングス,2019,Q4,27.537259401005823,[8.34124196]
ＡＯＫＩホールディングス,2020,Q1,-51.932572111259304,[8.34124196]
ＡＯＫＩホールディングス,2020,Q2,-49.981213476378656,[8.34124196]
ＡＯＫＩホールディングス,2020,Q3,-22.599561647306672,[8.34124196]
ＡＯＫＩホールディングス,2020,Q4,22.735349586207153,[8.34124196]
ＣＤＧ,2018,Q1,1.7453555766820665,[12.49404993]
ＣＤＧ,2018,Q2,4.800045930802854,[12.49404993]
ＣＤＧ,2018,Q3,16.08425423441359,[12.49404993]
ＣＤＧ,2018,Q4,15.367904493021062,[12.49404993]
ＣＤＧ,2019,Q1,11.164945570543452,[12.49404993]
ＣＤＧ,2019,Q2,9.612684049992321,[12.49404993]
ＣＤＧ,2019,Q3,17.911223182722797,[12.49404993]
ＣＤＧ,2019,Q4,22.722578310557388,[12.49404993]
ＣＤＧ,2020,Q1,10.224541093748982,[12.49404993]
ＣＤＧ,2020,Q2,18.10926854543555,[12.49404993]
ＣＤＧ,2020,Q3,26.77419360366959,[12.49404993]
ＣＤＧ,2020,Q4,20.26087616494936,[12.49404993]
ＣＫサンエツ,2018,Q1,84.86456675084119,[1302.0785767]
ＣＫサンエツ,2018,Q2,76.18894411973272,[1302.0785767]
ＣＫサンエツ,2018,Q3,80.08954180891813,[1302.0785767]
ＣＫサンエツ,2018,Q4,87.5311911273695,[1302.0785767]
ＣＫサンエツ,2019,Q1,86.24285334169656,[1302.0785767]
ＣＫサンエツ,2019,Q2,72.4419879962773,[1302.0785767]
ＣＫサンエツ,2019,Q3,74.73421644293107,[1302.0785767]
ＣＫサンエツ,2019,Q4,68.07659111162043,[1302.0785767]
ＣＫサンエツ,2020,Q1,60.099273185220014,[1302.0785767]
ＣＫサンエツ,2020,Q2,27.211282500356134,[1302.0785767]
ＣＫサンエツ,2020,Q3,76.45808155053358,[1302.0785767]
ＣＫサンエツ,2020,Q4,102.15288638910056,[1302.0785767]
ＣＫＤ,2018,Q1,33.83071105628513,[0.01061535]
ＣＫＤ,2018,Q2,2.5077001482856076,[0.01061535]
ＣＫＤ,2018,Q3,9.823454436931057,[0.01061535]
ＣＫＤ,2018,Q4,19.78828721988265,[0.01061535]
ＣＫＤ,2019,Q1,4.552828258755056,[0.01061535]
ＣＫＤ,2019,Q2,-3.7366181539762096,[0.01061535]
ＣＫＤ,2019,Q3,12.965172485480444,[0.01061535]
ＣＫＤ,2019,Q4,18.538740363877345,[0.01061535]
ＣＫＤ,2020,Q1,14.002535466812368,[0.01061535]
ＣＫＤ,2020,Q2,12.120457764465502,[0.01061535]
ＣＫＤ,2020,Q3,22.556341599313903,[0.01061535]
ＣＫＤ,2020,Q4,32.38388025896826,[0.01061535]
ＣＯＴＡ,2018,Q1,4.16683768307625,[0.21977488]
ＣＯＴＡ,2018,Q2,12.049447855880636,[0.21977488]
ＣＯＴＡ,2018,Q3,40.2742598744777,[0.21977488]
ＣＯＴＡ,2018,Q4,4.488239485262373,[0.21977488]
ＣＯＴＡ,2019,Q1,5.643721979796847,[0.21977488]
ＣＯＴＡ,2019,Q2,16.628600734131346,[0.21977488]
ＣＯＴＡ,2019,Q3,35.794408488719526,[0.21977488]
ＣＯＴＡ,2019,Q4,1.6001068206624662,[0.21977488]
ＣＯＴＡ,2020,Q1,-0.6724446780624795,[0.21977488]
ＣＯＴＡ,2020,Q2,15.117200009648142,[0.21977488]
ＣＯＴＡ,2020,Q3,39.05692222641228,[0.21977488]
ＣＯＴＡ,2020,Q4,2.6253602753047955,[0.21977488]
ＤＭ三井製糖ホールディングス,2018,Q1,69.41983460400726,[51.38744795]
ＤＭ三井製糖ホールディングス,2018,Q2,61.033035307746026,[51.38744795]
ＤＭ三井製糖ホールディングス,2018,Q3,57.87265529962893,[51.38744795]
ＤＭ三井製糖ホールディングス,2018,Q4,52.12697577955407,[51.38744795]
ＤＭ三井製糖ホールディングス,2019,Q1,80.08638730143933,[51.38744795]
ＤＭ三井製糖ホールディングス,2019,Q2,71.61720956709479,[51.38744795]
ＤＭ三井製糖ホールディングス,2019,Q3,66.50807175253439,[51.38744795]
ＤＭ三井製糖ホールディングス,2019,Q4,67.45040665422621,[51.38744795]
ＤＭ三井製糖ホールディングス,2020,Q1,37.11406108784788,[51.38744795]
ＤＭ三井製糖ホールディングス,2020,Q2,-0.08166684944871072,[51.38744795]
ＤＭ三井製糖ホールディングス,2020,Q3,12.030801135042719,[51.38744795]
ＤＭ三井製糖ホールディングス,2020,Q4,39.412130238949416,[51.38744795]
ＤＯＷＡホールディングス,2018,Q1,20.007294842363127,[22026.46579481]
ＤＯＷＡホールディングス,2018,Q2,22.677572620140907,[22026.46579481]
ＤＯＷＡホールディングス,2018,Q3,23.999517064585348,[22026.46579481]
ＤＯＷＡホールディングス,2018,Q4,24.653405953474238,[22026.46579481]
ＤＯＷＡホールディングス,2019,Q1,26.624239286807576,[22026.46579481]
ＤＯＷＡホールディングス,2019,Q2,28.28951706458535,[22026.46579481]
ＤＯＷＡホールディングス,2019,Q3,29.63257262014091,[22026.46579481]
ＤＯＷＡホールディングス,2019,Q4,32.034517064585344,[22026.46579481]
ＤＯＷＡホールディングス,2020,Q1,33.98868373125202,[22026.46579481]
ＤＯＷＡホールディングス,2020,Q2,33.95090595347424,[22026.46579481]
ＤＯＷＡホールディングス,2020,Q3,34.29979484236313,[22026.46579481]
ＤＯＷＡホールディングス,2020,Q4,37.355905953474235,[22026.46579481]
