企業名,会計年度,四半期,rolling_sample,pruned_trials,complete_trials,best_trial_val_error,best_trial_params,final_train_epochs,final_train_min_loss,y_test,y_hat
ぴあ,2020,Q1,8,59,41,0.9348421692848206,"dict_items([('hidden_units', 731), ('learning_rate', 7.49959396735244e-05)])",10000,"tensor(5.6870e-05, grad_fn=<MseLossBackward>)",-202.8,-3.4592905
ぴあ,2020,Q2,9,77,23,0.9224167466163635,"dict_items([('hidden_units', 28), ('learning_rate', 0.02250803339759749)])",1467,"tensor(1.4474, grad_fn=<MseLossBackward>)",-113.85,-78.32866
ぴあ,2020,Q3,10,64,36,0.8628380298614502,"dict_items([('hidden_units', 136), ('learning_rate', 0.03677908711736286)])",259,"tensor(0.0116, grad_fn=<MseLossBackward>)",-54.34,23.48304
ぴあ,2020,Q4,11,52,48,0.7722942233085632,"dict_items([('hidden_units', 882), ('learning_rate', 0.04077673562723804)])",87,"tensor(0.0353, grad_fn=<MseLossBackward>)",-109.88,51.09852
やまや,2018,Q1,0,63,37,0.3199571967124939,"dict_items([('hidden_units', 544), ('learning_rate', 0.10159395751028068)])",232,"tensor(1.6620e-07, grad_fn=<MseLossBackward>)",74.43,82.83941
やまや,2018,Q2,1,68,32,0.300937682390213,"dict_items([('hidden_units', 556), ('learning_rate', 0.09493802853232265)])",198,"tensor(1.4748e-06, grad_fn=<MseLossBackward>)",55.65,92.382324
やまや,2018,Q3,2,62,38,0.0689205527305603,"dict_items([('hidden_units', 647), ('learning_rate', 0.18883576697138416)])",396,"tensor(5.1404e-06, grad_fn=<MseLossBackward>)",137.98,137.11736
やまや,2018,Q4,3,64,36,0.11021643877029419,"dict_items([('hidden_units', 811), ('learning_rate', 0.1482018531971621)])",183,"tensor(2.3739e-05, grad_fn=<MseLossBackward>)",28.6,55.620506
やまや,2019,Q1,4,61,39,0.2385014295578003,"dict_items([('hidden_units', 479), ('learning_rate', 0.16695437040098807)])",375,"tensor(0.0005, grad_fn=<MseLossBackward>)",52.52,79.954796
やまや,2019,Q2,5,66,34,0.16891039907932281,"dict_items([('hidden_units', 764), ('learning_rate', 0.10000569641370372)])",498,"tensor(1.3322e-06, grad_fn=<MseLossBackward>)",61.34,55.58419
やまや,2019,Q3,6,60,40,0.17607569694519043,"dict_items([('hidden_units', 753), ('learning_rate', 0.09764884663558468)])",822,"tensor(8.7120e-07, grad_fn=<MseLossBackward>)",81.97,112.09484
やまや,2019,Q4,7,62,38,0.18360643088817596,"dict_items([('hidden_units', 690), ('learning_rate', 0.10675859296560629)])",774,"tensor(0.0002, grad_fn=<MseLossBackward>)",-176.84,44.44704
やまや,2020,Q1,8,60,40,0.4204162359237671,"dict_items([('hidden_units', 826), ('learning_rate', 0.08211885865722722)])",121,"tensor(0.0083, grad_fn=<MseLossBackward>)",-9.96,-23.284094
やまや,2020,Q2,9,83,17,0.9880496859550476,"dict_items([('hidden_units', 167), ('learning_rate', 4.369124115202161e-05)])",10000,"tensor(1651.0405, grad_fn=<MseLossBackward>)",-3.48,32.728996
やまや,2020,Q3,10,54,46,0.9152028560638428,"dict_items([('hidden_units', 375), ('learning_rate', 9.93818884889653e-05)])",10000,"tensor(930.6758, grad_fn=<MseLossBackward>)",-659.24,87.47497
やまや,2020,Q4,11,72,28,0.9088587164878845,"dict_items([('hidden_units', 299), ('learning_rate', 0.0009117907418673412)])",10000,"tensor(2998.9702, grad_fn=<MseLossBackward>)",-156.43224,-267.88672
りらいあコミュニケーションズ,2018,Q1,0,57,43,0.055237364023923874,"dict_items([('hidden_units', 555), ('learning_rate', 0.03654263052293202)])",8,"tensor(69.4214, grad_fn=<MseLossBackward>)",8.37,20.95507
りらいあコミュニケーションズ,2018,Q2,1,62,38,0.08026538044214249,"dict_items([('hidden_units', 370), ('learning_rate', 0.046671576733912125)])",9,"tensor(53.1320, grad_fn=<MseLossBackward>)",10.9,12.439809
りらいあコミュニケーションズ,2018,Q3,2,62,38,0.05025416240096092,"dict_items([('hidden_units', 554), ('learning_rate', 0.03135285835447936)])",16,"tensor(37.3839, grad_fn=<MseLossBackward>)",8.37,10.467562
りらいあコミュニケーションズ,2018,Q4,3,63,37,0.05586141720414162,"dict_items([('hidden_units', 979), ('learning_rate', 0.019150192874751653)])",15,"tensor(45.8787, grad_fn=<MseLossBackward>)",-133.32,5.2767215
りらいあコミュニケーションズ,2019,Q1,4,63,37,0.2506215274333954,"dict_items([('hidden_units', 978), ('learning_rate', 0.02423619578927114)])",466,"tensor(3.2505e-08, grad_fn=<MseLossBackward>)",20.24,14.284033
りらいあコミュニケーションズ,2019,Q2,5,60,40,0.2668932378292084,"dict_items([('hidden_units', 603), ('learning_rate', 0.034082261440587104)])",227,"tensor(1.5748e-07, grad_fn=<MseLossBackward>)",19.46,27.411703
りらいあコミュニケーションズ,2019,Q3,6,65,35,0.2752598226070404,"dict_items([('hidden_units', 839), ('learning_rate', 0.0275646524940614)])",71,"tensor(1.0700, grad_fn=<MseLossBackward>)",29.63,-127.93302
りらいあコミュニケーションズ,2019,Q4,7,59,41,0.32076311111450195,"dict_items([('hidden_units', 555), ('learning_rate', 0.04494491647111854)])",104,"tensor(0.0748, grad_fn=<MseLossBackward>)",47.0,23.084225
りらいあコミュニケーションズ,2020,Q1,8,56,44,0.39207959175109863,"dict_items([('hidden_units', 522), ('learning_rate', 0.05053364244384048)])",104,"tensor(0.0862, grad_fn=<MseLossBackward>)",23.08,20.971308
りらいあコミュニケーションズ,2020,Q2,9,62,38,0.27020153403282166,"dict_items([('hidden_units', 707), ('learning_rate', 0.06296682062231514)])",59,"tensor(1.5977, grad_fn=<MseLossBackward>)",19.09,2.4601316
りらいあコミュニケーションズ,2020,Q3,10,64,36,0.05797157064080238,"dict_items([('hidden_units', 64), ('learning_rate', 0.6601153687478732)])",68,"tensor(3.6755, grad_fn=<MseLossBackward>)",22.86,-0.04573998
りらいあコミュニケーションズ,2020,Q4,11,63,37,0.06363921612501144,"dict_items([('hidden_units', 975), ('learning_rate', 0.04491605013906707)])",54,"tensor(2.2197, grad_fn=<MseLossBackward>)",50.59,6.77546
わかもと製薬,2018,Q1,0,77,23,0.5655620098114014,"dict_items([('hidden_units', 932), ('learning_rate', 0.0015750720431062558)])",536,"tensor(2.4550e-13, grad_fn=<MseLossBackward>)",2.89,-1.4043185
わかもと製薬,2018,Q2,1,65,35,0.5654448866844177,"dict_items([('hidden_units', 606), ('learning_rate', 0.0026801062746802393)])",417,"tensor(5.5335e-13, grad_fn=<MseLossBackward>)",-3.8,-3.4012237
わかもと製薬,2018,Q3,2,61,39,0.7044093012809753,"dict_items([('hidden_units', 892), ('learning_rate', 0.005682887133665108)])",272,"tensor(7.6440e-09, grad_fn=<MseLossBackward>)",6.43,0.9593088
わかもと製薬,2018,Q4,3,67,33,0.7880504131317139,"dict_items([('hidden_units', 480), ('learning_rate', 0.006835325776941302)])",360,"tensor(1.6909e-13, grad_fn=<MseLossBackward>)",-10.75,2.0087812
わかもと製薬,2019,Q1,4,66,34,0.6521005034446716,"dict_items([('hidden_units', 460), ('learning_rate', 0.016942550182773724)])",112,"tensor(0.0022, grad_fn=<MseLossBackward>)",-8.35,-6.269009
わかもと製薬,2019,Q2,5,63,37,0.847943127155304,"dict_items([('hidden_units', 709), ('learning_rate', 0.045731105664338245)])",307,"tensor(1.0007e-12, grad_fn=<MseLossBackward>)",-38.41,-10.277544
わかもと製薬,2019,Q3,6,63,37,0.9568564891815186,"dict_items([('hidden_units', 20), ('learning_rate', 0.05552678646340662)])",295,"tensor(0.0014, grad_fn=<MseLossBackward>)",1.83,-14.446204
わかもと製薬,2019,Q4,7,68,32,0.9577415585517883,"dict_items([('hidden_units', 358), ('learning_rate', 5.1234276462914496e-05)])",10000,"tensor(7.0211e-07, grad_fn=<MseLossBackward>)",-2.8,-25.112156
わかもと製薬,2020,Q1,8,75,25,0.9405980110168457,"dict_items([('hidden_units', 514), ('learning_rate', 6.299420545856978e-05)])",8617,"tensor(3.3654e-10, grad_fn=<MseLossBackward>)",0.97,-5.39057
わかもと製薬,2020,Q2,9,74,26,0.8756975531578064,"dict_items([('hidden_units', 434), ('learning_rate', 6.955657317378988e-05)])",8183,"tensor(8.0265e-10, grad_fn=<MseLossBackward>)",-19.19,-13.092364
わかもと製薬,2020,Q3,10,76,24,0.840562105178833,"dict_items([('hidden_units', 971), ('learning_rate', 3.084284939044608e-05)])",10000,"tensor(0.0003, grad_fn=<MseLossBackward>)",2.19,-5.6076145
わかもと製薬,2020,Q4,11,70,30,0.7548314929008484,"dict_items([('hidden_units', 756), ('learning_rate', 5.9433782572455045e-05)])",8145,"tensor(6.1239e-10, grad_fn=<MseLossBackward>)",-1.296551,-9.601851
アイカ工業,2018,Q1,0,62,38,0.01502400916069746,"dict_items([('hidden_units', 432), ('learning_rate', 0.16153554217734317)])",16,"tensor(34.5360, grad_fn=<MseLossBackward>)",40.49,49.830265
アイカ工業,2018,Q2,1,64,36,0.014025365002453327,"dict_items([('hidden_units', 394), ('learning_rate', 0.2008463693659675)])",347,"tensor(0.2205, grad_fn=<MseLossBackward>)",52.09,42.440258
アイカ工業,2018,Q3,2,64,36,0.016760436818003654,"dict_items([('hidden_units', 690), ('learning_rate', 0.10675859296560629)])",11,"tensor(50.9256, grad_fn=<MseLossBackward>)",52.28,28.727364
アイカ工業,2018,Q4,3,65,35,0.008807717822492123,"dict_items([('hidden_units', 626), ('learning_rate', 0.13186255514426362)])",16,"tensor(48.7645, grad_fn=<MseLossBackward>)",59.09,53.75102
アイカ工業,2019,Q1,4,65,35,0.014140810817480087,"dict_items([('hidden_units', 753), ('learning_rate', 0.11090431888583811)])",7,"tensor(112.5496, grad_fn=<MseLossBackward>)",42.6,71.07455
アイカ工業,2019,Q2,5,56,44,0.016246657818555832,"dict_items([('hidden_units', 781), ('learning_rate', 0.10071962312984395)])",7,"tensor(64.2669, grad_fn=<MseLossBackward>)",58.22,70.437256
アイカ工業,2019,Q3,6,66,34,0.02124405838549137,"dict_items([('hidden_units', 777), ('learning_rate', 0.11000855936984054)])",7,"tensor(101.4318, grad_fn=<MseLossBackward>)",53.11,73.741844
アイカ工業,2019,Q4,7,64,36,0.012467869557440281,"dict_items([('hidden_units', 773), ('learning_rate', 0.1193633532023268)])",7,"tensor(141.5443, grad_fn=<MseLossBackward>)",41.08,74.49131
アイカ工業,2020,Q1,8,58,42,0.02068355865776539,"dict_items([('hidden_units', 827), ('learning_rate', 0.10216760253020721)])",7,"tensor(76.4390, grad_fn=<MseLossBackward>)",23.04,74.43182
アイカ工業,2020,Q2,9,68,32,0.12642024457454681,"dict_items([('hidden_units', 646), ('learning_rate', 0.10038888396792955)])",7,"tensor(64.3777, grad_fn=<MseLossBackward>)",35.04,68.73386
アイカ工業,2020,Q3,10,67,33,0.10051915794610977,"dict_items([('hidden_units', 609), ('learning_rate', 0.08714659101029927)])",12,"tensor(124.8148, grad_fn=<MseLossBackward>)",50.16,36.224625
アイカ工業,2020,Q4,11,63,37,0.10847445577383041,"dict_items([('hidden_units', 997), ('learning_rate', 0.060335817547657)])",12,"tensor(98.6662, grad_fn=<MseLossBackward>)",63.39089,35.431084
アイコム,2018,Q1,0,70,30,0.6905250549316406,"dict_items([('hidden_units', 91), ('learning_rate', 0.02965969435577038)])",733,"tensor(0.1402, grad_fn=<MseLossBackward>)",16.79,-9.989092
アイコム,2018,Q2,1,80,20,0.7017022967338562,"dict_items([('hidden_units', 739), ('learning_rate', 0.0042791745012282015)])",1240,"tensor(1.5194e-10, grad_fn=<MseLossBackward>)",12.18,19.908514
アイコム,2018,Q3,2,79,21,0.6623032093048096,"dict_items([('hidden_units', 91), ('learning_rate', 0.025105375952622636)])",1091,"tensor(0.0274, grad_fn=<MseLossBackward>)",18.98,17.495552
アイコム,2018,Q4,3,69,31,0.5086763501167297,"dict_items([('hidden_units', 573), ('learning_rate', 0.008360240518593092)])",800,"tensor(6.8811e-11, grad_fn=<MseLossBackward>)",84.63,81.29832
アイコム,2019,Q1,4,56,44,0.6273847222328186,"dict_items([('hidden_units', 371), ('learning_rate', 0.01807834007425859)])",978,"tensor(6.1212e-11, grad_fn=<MseLossBackward>)",15.51,26.513268
アイコム,2019,Q2,5,66,34,0.19177360832691193,"dict_items([('hidden_units', 529), ('learning_rate', 0.05174051231613793)])",288,"tensor(5.1744e-10, grad_fn=<MseLossBackward>)",11.06,28.693151
アイコム,2019,Q3,6,61,39,0.15204407274723053,"dict_items([('hidden_units', 523), ('learning_rate', 0.04428928093052841)])",626,"tensor(1.4408e-11, grad_fn=<MseLossBackward>)",11.8,42.064903
アイコム,2019,Q4,7,63,37,0.1527688205242157,"dict_items([('hidden_units', 409), ('learning_rate', 0.05449405062090219)])",716,"tensor(1.2850e-10, grad_fn=<MseLossBackward>)",92.32,64.2857
アイコム,2020,Q1,8,59,41,0.27142199873924255,"dict_items([('hidden_units', 277), ('learning_rate', 0.0750192029294544)])",844,"tensor(1.0317e-10, grad_fn=<MseLossBackward>)",-24.1,17.405653
アイコム,2020,Q2,9,75,25,0.6137308478355408,"dict_items([('hidden_units', 807), ('learning_rate', 0.022446955902496648)])",644,"tensor(2.1969e-11, grad_fn=<MseLossBackward>)",8.18,13.590469
アイコム,2020,Q3,10,68,32,0.49126970767974854,"dict_items([('hidden_units', 271), ('learning_rate', 0.05223739111207336)])",740,"tensor(6.5290e-06, grad_fn=<MseLossBackward>)",34.56,16.276648
アイコム,2020,Q4,11,68,32,0.5305923223495483,"dict_items([('hidden_units', 370), ('learning_rate', 0.03649231431937137)])",600,"tensor(1.5214e-11, grad_fn=<MseLossBackward>)",102.76583,56.07139
アイシン,2018,Q1,0,51,49,0.03433335945010185,"dict_items([('hidden_units', 931), ('learning_rate', 0.22247545628256593)])",685,"tensor(5.1224e-09, grad_fn=<MseLossBackward>)",148.85,137.36714
アイシン,2018,Q2,1,61,39,0.03725574538111687,"dict_items([('hidden_units', 479), ('learning_rate', 0.49930734341549854)])",261,"tensor(3.1266, grad_fn=<MseLossBackward>)",90.68,106.49426
アイシン,2018,Q3,2,50,50,0.04798020422458649,"dict_items([('hidden_units', 639), ('learning_rate', 0.3224525914572407)])",246,"tensor(0.0080, grad_fn=<MseLossBackward>)",69.27,142.6375
アイシン,2018,Q4,3,45,55,0.08541508764028549,"dict_items([('hidden_units', 834), ('learning_rate', 0.23107745740040178)])",424,"tensor(3.2294e-05, grad_fn=<MseLossBackward>)",99.84,127.514725
アイシン,2019,Q1,4,49,51,0.08441874384880066,"dict_items([('hidden_units', 176), ('learning_rate', 0.9910593022327377)])",11,"tensor(1042.7333, grad_fn=<MseLossBackward>)",64.57,98.04947
アイシン,2019,Q2,5,65,35,0.08681744337081909,"dict_items([('hidden_units', 872), ('learning_rate', 0.172017703587149)])",12,"tensor(1187.9988, grad_fn=<MseLossBackward>)",48.17,90.695244
アイシン,2019,Q3,6,63,37,0.10526976734399796,"dict_items([('hidden_units', 812), ('learning_rate', 0.1425696013132796)])",13,"tensor(1085.6588, grad_fn=<MseLossBackward>)",60.44,93.41332
アイシン,2019,Q4,7,63,37,0.05509736016392708,"dict_items([('hidden_units', 930), ('learning_rate', 0.11642864834316682)])",747,"tensor(1.5949e-10, grad_fn=<MseLossBackward>)",-83.89,67.36138
アイシン,2020,Q1,8,55,45,0.4884833097457886,"dict_items([('hidden_units', 705), ('learning_rate', 0.11319042685579815)])",8,"tensor(1895.3552, grad_fn=<MseLossBackward>)",-186.66,117.56174
アイシン,2020,Q2,9,64,36,0.708709716796875,"dict_items([('hidden_units', 646), ('learning_rate', 0.10038888396792955)])",460,"tensor(0.0521, grad_fn=<MseLossBackward>)",114.33,-95.348495
アイシン,2020,Q3,10,57,43,0.7227218747138977,"dict_items([('hidden_units', 741), ('learning_rate', 0.08406364051064984)])",17,"tensor(1877.0084, grad_fn=<MseLossBackward>)",217.38,48.60093
アイシン,2020,Q4,11,63,37,0.7990624904632568,"dict_items([('hidden_units', 836), ('learning_rate', 0.07148512644852646)])",18,"tensor(1984.1836, grad_fn=<MseLossBackward>)",246.91,78.1917
アイダエンジニアリング,2018,Q1,0,57,43,0.09606745839118958,"dict_items([('hidden_units', 701), ('learning_rate', 0.042050716493356954)])",99,"tensor(0.0189, grad_fn=<MseLossBackward>)",15.28,16.605629
アイダエンジニアリング,2018,Q2,1,63,37,0.0880652368068695,"dict_items([('hidden_units', 740), ('learning_rate', 0.03957106126584551)])",129,"tensor(0.0008, grad_fn=<MseLossBackward>)",12.85,11.649543
アイダエンジニアリング,2018,Q3,2,55,45,0.06451361626386642,"dict_items([('hidden_units', 274), ('learning_rate', 0.08662055525511939)])",307,"tensor(8.0990e-12, grad_fn=<MseLossBackward>)",16.98,11.906528
アイダエンジニアリング,2018,Q4,3,59,41,0.06611356139183044,"dict_items([('hidden_units', 272), ('learning_rate', 0.08326433656919002)])",97,"tensor(0.0083, grad_fn=<MseLossBackward>)",29.99,18.460314
アイダエンジニアリング,2019,Q1,4,57,43,0.10182926803827286,"dict_items([('hidden_units', 420), ('learning_rate', 0.0601967108671293)])",12,"tensor(39.2565, grad_fn=<MseLossBackward>)",13.94,15.362485
アイダエンジニアリング,2019,Q2,5,63,37,0.10095152258872986,"dict_items([('hidden_units', 294), ('learning_rate', 0.07644848899312331)])",13,"tensor(36.7583, grad_fn=<MseLossBackward>)",23.44,14.068885
アイダエンジニアリング,2019,Q3,6,63,37,0.0678938552737236,"dict_items([('hidden_units', 185), ('learning_rate', 0.13764611949379557)])",12,"tensor(54.5947, grad_fn=<MseLossBackward>)",12.81,15.523
アイダエンジニアリング,2019,Q4,7,66,34,0.07656180113554001,"dict_items([('hidden_units', 385), ('learning_rate', 0.05974969485603999)])",13,"tensor(36.0437, grad_fn=<MseLossBackward>)",16.76,14.289046
アイダエンジニアリング,2020,Q1,8,56,44,0.06833800673484802,"dict_items([('hidden_units', 443), ('learning_rate', 0.0564218105928127)])",13,"tensor(28.3744, grad_fn=<MseLossBackward>)",-2.36,9.795833
アイダエンジニアリング,2020,Q2,9,66,34,0.9794923663139343,"dict_items([('hidden_units', 881), ('learning_rate', 0.00014393704334448172)])",8524,"tensor(4.1509e-10, grad_fn=<MseLossBackward>)",15.15,10.825501
アイダエンジニアリング,2020,Q3,10,68,32,0.9804741740226746,"dict_items([('hidden_units', 244), ('learning_rate', 4.790777405262854e-05)])",10000,"tensor(4.6088, grad_fn=<MseLossBackward>)",7.78,3.7422845
アイダエンジニアリング,2020,Q4,11,78,22,0.9654333591461182,"dict_items([('hidden_units', 689), ('learning_rate', 2.642846411989391e-05)])",10000,"tensor(9.6811, grad_fn=<MseLossBackward>)",1.7757808,20.899708
アイチコーポレーション,2018,Q1,0,63,37,0.12851853668689728,"dict_items([('hidden_units', 185), ('learning_rate', 0.12452485397158079)])",157,"tensor(7.4108e-06, grad_fn=<MseLossBackward>)",6.14,6.956039
アイチコーポレーション,2018,Q2,1,68,32,0.18012283742427826,"dict_items([('hidden_units', 488), ('learning_rate', 0.030048085397935985)])",137,"tensor(0.0002, grad_fn=<MseLossBackward>)",15.82,25.167162
アイチコーポレーション,2018,Q3,2,63,37,0.20343752205371857,"dict_items([('hidden_units', 689), ('learning_rate', 0.0231438322402376)])",216,"tensor(2.8922e-07, grad_fn=<MseLossBackward>)",20.45,19.125013
アイチコーポレーション,2018,Q4,3,64,36,0.24871961772441864,"dict_items([('hidden_units', 923), ('learning_rate', 0.020630307566185512)])",171,"tensor(2.0287e-05, grad_fn=<MseLossBackward>)",28.77,24.576077
アイチコーポレーション,2019,Q1,4,65,35,0.2581251561641693,"dict_items([('hidden_units', 468), ('learning_rate', 0.036772556312983866)])",192,"tensor(1.0105e-06, grad_fn=<MseLossBackward>)",15.34,8.877279
アイチコーポレーション,2019,Q2,5,65,35,0.2693690359592438,"dict_items([('hidden_units', 599), ('learning_rate', 0.03108090102366534)])",143,"tensor(0.0003, grad_fn=<MseLossBackward>)",15.86,23.643158
アイチコーポレーション,2019,Q3,6,69,31,0.23218075931072235,"dict_items([('hidden_units', 418), ('learning_rate', 0.0399597228313506)])",12,"tensor(23.6074, grad_fn=<MseLossBackward>)",9.99,13.629373
アイチコーポレーション,2019,Q4,7,60,40,0.0928797796368599,"dict_items([('hidden_units', 562), ('learning_rate', 0.041657142259717304)])",309,"tensor(4.8640e-12, grad_fn=<MseLossBackward>)",22.23,21.136364
アイチコーポレーション,2020,Q1,8,62,38,0.1110197901725769,"dict_items([('hidden_units', 118), ('learning_rate', 0.2129759060615154)])",568,"tensor(0.0002, grad_fn=<MseLossBackward>)",10.47,9.720493
アイチコーポレーション,2020,Q2,9,56,44,0.11140497773885727,"dict_items([('hidden_units', 638), ('learning_rate', 0.03452775111458087)])",231,"tensor(4.0363e-08, grad_fn=<MseLossBackward>)",26.3,15.193776
