企業名,会計年度,四半期,y_hat_mraf_part3,best_hyparam
新光商事,2020,Q1,10.586339904098436,[500  10]
新光商事,2020,Q2,19.32292733308893,[500  10]
新光商事,2020,Q3,16.721276761346065,[500  10]
新光商事,2020,Q4,14.209192571009533,[500  10]
新光電気工業,2018,Q1,7.376400000000001,[100  10]
新光電気工業,2018,Q2,8.986,[100  10]
新光電気工業,2018,Q3,7.575299999999998,[100  10]
新光電気工業,2018,Q4,6.481200000000001,[100  10]
新光電気工業,2019,Q1,1.1419000000000004,[100  10]
新光電気工業,2019,Q2,2.1679999999999997,[100  10]
新光電気工業,2019,Q3,4.264749999999999,[100  10]
新光電気工業,2019,Q4,7.967199999999998,[100  10]
新光電気工業,2020,Q1,9.5702,[100  10]
新光電気工業,2020,Q2,11.644700000000007,[100  10]
新光電気工業,2020,Q3,14.588600000000001,[100  10]
新光電気工業,2020,Q4,20.296400000000013,[100  10]
新家工業,2018,Q1,46.34990003760333,[100   5]
新家工業,2018,Q2,52.660866779476684,[100   5]
新家工業,2018,Q3,60.103655564956405,[100   5]
新家工業,2018,Q4,67.04409999999999,[100   5]
新家工業,2019,Q1,63.28125556495642,[100   5]
新家工業,2019,Q2,55.64515556495635,[100   5]
新家工業,2019,Q3,60.934199999999954,[100   5]
新家工業,2019,Q4,53.88820000000001,[100   5]
新家工業,2020,Q1,24.571801158115278,[100   5]
新家工業,2020,Q2,14.503470007050618,[100   5]
新家工業,2020,Q3,43.175941129912786,[100   5]
新家工業,2020,Q4,32.888098678324674,[100   5]
新日本建設,2018,Q1,45.83820000000006,[100  10]
新日本建設,2018,Q2,35.04430000000004,[100  10]
新日本建設,2018,Q3,31.975900000000035,[100  10]
新日本建設,2018,Q4,45.06700000000003,[100  10]
新日本建設,2019,Q1,24.295800000000003,[100  10]
新日本建設,2019,Q2,40.95310000000005,[100  10]
新日本建設,2019,Q3,43.285200000000025,[100  10]
新日本建設,2019,Q4,52.303300000000014,[100  10]
新日本建設,2020,Q1,25.80830000000002,[100  10]
新日本建設,2020,Q2,35.14390000000005,[100  10]
新日本建設,2020,Q3,37.01170000000001,[100  10]
新日本建設,2020,Q4,47.92070000000002,[100  10]
新日本科学,2018,Q1,-9.700856350711984,[100   5]
新日本科学,2018,Q2,-9.456448875568872,[100   5]
新日本科学,2018,Q3,-4.5667987648952355,[100   5]
新日本科学,2018,Q4,-9.496590719526859,[100   5]
新日本科学,2019,Q1,4.222578406593408,[100   5]
新日本科学,2019,Q2,2.6627932996170487,[100   5]
新日本科学,2019,Q3,6.590513253968253,[100   5]
新日本科学,2019,Q4,10.813249047619049,[100   5]
新日本科学,2020,Q1,11.945599231601735,[100   5]
新日本科学,2020,Q2,-1.73468334054834,[100   5]
新日本科学,2020,Q3,13.832325458707972,[100   5]
新日本科学,2020,Q4,9.665683181818183,[100   5]
新日本空調,2018,Q1,-6.597868019480525,[500   5]
新日本空調,2018,Q2,36.529737436508135,[500   5]
新日本空調,2018,Q3,43.91643833333352,[500   5]
新日本空調,2018,Q4,76.95943214285712,[500   5]
新日本空調,2019,Q1,2.4175566277056246,[500   5]
新日本空調,2019,Q2,32.275862571428675,[500   5]
新日本空調,2019,Q3,34.25654769841275,[500   5]
新日本空調,2019,Q4,69.58174492063506,[500   5]
新日本空調,2020,Q1,10.391228063492095,[500   5]
新日本空調,2020,Q2,26.658346214285764,[500   5]
