企業名,会計年度,四半期,y_hat_ml2_i_tuned_simple
日鉄ソリューションズ,2020,Q3,48.000688741153496
日鉄ソリューションズ,2020,Q4,53.06127896518459
日鉄物産,2018,Q1,90.08443618450079
日鉄物産,2018,Q2,199.91227664805064
日鉄物産,2018,Q3,238.71517454484083
日鉄物産,2018,Q4,74.67617905134234
日鉄物産,2019,Q1,177.68950348939333
日鉄物産,2019,Q2,84.60210169861014
日鉄物産,2019,Q3,244.8427437429338
日鉄物産,2019,Q4,139.51740583581352
日鉄物産,2020,Q1,103.89626746474761
日鉄物産,2020,Q2,156.15183006022664
日鉄物産,2020,Q3,164.22027144988073
日鉄物産,2020,Q4,88.49137190406714
日鉄鉱業,2018,Q1,136.81827245696982
日鉄鉱業,2018,Q2,382.0659703322622
日鉄鉱業,2018,Q3,150.42359683614916
日鉄鉱業,2018,Q4,9.452181181319393
日鉄鉱業,2019,Q1,113.14672845393432
日鉄鉱業,2019,Q2,50.54902381317265
日鉄鉱業,2019,Q3,20.137435002598046
日鉄鉱業,2019,Q4,304.1463770313073
日鉄鉱業,2020,Q1,203.5385295904744
日鉄鉱業,2020,Q2,249.00460781045615
日鉄鉱業,2020,Q3,140.84847716505243
日鉄鉱業,2020,Q4,113.37137802139267
日阪製作所,2018,Q1,33.79376964903564
日阪製作所,2018,Q2,43.0926480796692
日阪製作所,2018,Q3,27.855820650864267
日阪製作所,2018,Q4,31.127846487659557
日阪製作所,2019,Q1,29.74105495658488
日阪製作所,2019,Q2,25.780130579542544
日阪製作所,2019,Q3,15.579613099249903
日阪製作所,2019,Q4,41.62581608450102
日阪製作所,2020,Q1,8.784724696527494
日阪製作所,2020,Q2,-5.442134757094241
日阪製作所,2020,Q3,8.026818237463425
日阪製作所,2020,Q4,25.636325095395247
早稲田アカデミー,2018,Q1,-54.790182079934056
早稲田アカデミー,2018,Q2,75.62251737036769
早稲田アカデミー,2018,Q3,19.794462627367835
早稲田アカデミー,2018,Q4,31.788806675399115
早稲田アカデミー,2019,Q1,-72.61205930192915
早稲田アカデミー,2019,Q2,60.562602239690534
早稲田アカデミー,2019,Q3,14.909958019839031
早稲田アカデミー,2019,Q4,-6.233813957961029
早稲田アカデミー,2020,Q1,-36.20823877321574
早稲田アカデミー,2020,Q2,40.39029414260577
早稲田アカデミー,2020,Q3,14.286507009435539
早稲田アカデミー,2020,Q4,1.3015763363998332
旭ダイヤモンド工業,2018,Q1,11.340973657679847
旭ダイヤモンド工業,2018,Q2,7.06519440467921
旭ダイヤモンド工業,2018,Q3,15.254722180306645
旭ダイヤモンド工業,2018,Q4,9.523234475022338
旭ダイヤモンド工業,2019,Q1,10.138175017331584
旭ダイヤモンド工業,2019,Q2,11.536989193438522
旭ダイヤモンド工業,2019,Q3,14.708887326964117
旭ダイヤモンド工業,2019,Q4,10.58640285776496
旭ダイヤモンド工業,2020,Q1,2.579151787301466
旭ダイヤモンド工業,2020,Q2,-4.489211699435461
旭ダイヤモンド工業,2020,Q3,-3.638340918120366
旭ダイヤモンド工業,2020,Q4,-3.696442677899881
旭化成,2018,Q1,32.94358347582792
旭化成,2018,Q2,32.5229299017566
旭化成,2018,Q3,33.39795699831014
旭化成,2018,Q4,15.522796187519628
旭化成,2019,Q1,18.542364494906227
旭化成,2019,Q2,29.69477401727453
旭化成,2019,Q3,27.144962193139683
旭化成,2019,Q4,11.748882735991572
旭化成,2020,Q1,3.675268206319746
旭化成,2020,Q2,10.854289003075436
旭化成,2020,Q3,40.892962643230064
旭化成,2020,Q4,13.366569812857534
旭有機材,2018,Q1,45.34556243083501
旭有機材,2018,Q2,103.14878666028613
旭有機材,2018,Q3,-19.416059910796548
旭有機材,2018,Q4,54.459932587377544
旭有機材,2019,Q1,27.63758574398839
旭有機材,2019,Q2,35.778098151723924
旭有機材,2019,Q3,52.1108233835712
旭有機材,2019,Q4,44.3854577319659
旭有機材,2020,Q1,9.398372972465701
旭有機材,2020,Q2,29.336369905995433
旭有機材,2020,Q3,36.37140442348215
旭有機材,2020,Q4,55.36802074269539
明和地所,2018,Q1,14.644012151684358
明和地所,2018,Q2,10.422027673516183
明和地所,2018,Q3,-9.479272874900744
明和地所,2018,Q4,69.63294519630736
明和地所,2019,Q1,-6.964443797239769
明和地所,2019,Q2,13.497218883505255
明和地所,2019,Q3,17.901059746173495
明和地所,2019,Q4,4.493659236491709
明和地所,2020,Q1,84.55309245595635
明和地所,2020,Q2,-5.446218109902617
明和地所,2020,Q3,37.186739046369695
明和地所,2020,Q4,-0.8064355561920138
明和産業,2018,Q1,20.78225736290703
明和産業,2018,Q2,13.91343571795993
明和産業,2018,Q3,16.469962698425423
明和産業,2018,Q4,10.957954297547856
明和産業,2019,Q1,16.725428305880712
明和産業,2019,Q2,9.787501783877614
明和産業,2019,Q3,13.206033951182707
明和産業,2019,Q4,8.214282148572355
明和産業,2020,Q1,13.40339561446887
明和産業,2020,Q2,7.964180010725039
明和産業,2020,Q3,10.804184180627159
明和産業,2020,Q4,14.964387344853645
明星工業,2018,Q1,17.02522037110054
明星工業,2018,Q2,28.35999068596759
明星工業,2018,Q3,24.016693452778206
明星工業,2018,Q4,28.358285756306515
明星工業,2019,Q1,12.77538913877287
明星工業,2019,Q2,20.622297403358793
明星工業,2019,Q3,21.628580460713295
明星工業,2019,Q4,32.03341279297619
明星工業,2020,Q1,12.270945178719936
明星工業,2020,Q2,21.658377612796528
明星工業,2020,Q3,20.01530728739307
明星工業,2020,Q4,28.644721561557425
明治海運,2018,Q1,2.609455512911973
明治海運,2018,Q2,-6.149771478275154
明治海運,2018,Q3,18.846107136150742
明治海運,2018,Q4,20.421306579025178
明治海運,2019,Q1,15.856356780554814
明治海運,2019,Q2,-5.067259960132061
明治海運,2019,Q3,16.40755397575143
明治海運,2019,Q4,11.28857137332473
明治海運,2020,Q1,3.4754148108152236
明治海運,2020,Q2,15.59062343183513
明治海運,2020,Q3,26.60249549373482
明治海運,2020,Q4,19.95509952881047
明治電機工業,2018,Q1,53.31488781402929
明治電機工業,2018,Q2,82.47027241243296
明治電機工業,2018,Q3,84.50043633913593
明治電機工業,2018,Q4,81.18982651087808
明治電機工業,2019,Q1,26.65318783885504
明治電機工業,2019,Q2,56.50187502344005
明治電機工業,2019,Q3,52.5614080413844
明治電機工業,2019,Q4,75.67394385560101
明治電機工業,2020,Q1,25.77580549046312
明治電機工業,2020,Q2,44.25110817515804
明治電機工業,2020,Q3,39.14039701200203
明治電機工業,2020,Q4,55.47788686703226
明豊ファシリティワークス,2018,Q1,5.982333339991849
明豊ファシリティワークス,2018,Q2,12.173060973986193
明豊ファシリティワークス,2018,Q3,13.813724303148792
明豊ファシリティワークス,2018,Q4,17.287445295646858
明豊ファシリティワークス,2019,Q1,8.93132276883809
明豊ファシリティワークス,2019,Q2,12.660269160876098
明豊ファシリティワークス,2019,Q3,13.475100833270947
明豊ファシリティワークス,2019,Q4,15.148288592287084
明豊ファシリティワークス,2020,Q1,6.7086256078569395
明豊ファシリティワークス,2020,Q2,7.81593932922755
明豊ファシリティワークス,2020,Q3,13.661713690537033
明豊ファシリティワークス,2020,Q4,21.165834695931594
明電舎,2018,Q1,-9.736903987582195
明電舎,2018,Q2,-0.39072830449703133
明電舎,2018,Q3,-146.8267772254386
明電舎,2018,Q4,390.6267415453067
明電舎,2019,Q1,-108.6810426426801
明電舎,2019,Q2,72.00660470145424
明電舎,2019,Q3,-258.2482684879943
明電舎,2019,Q4,344.05128850522283
明電舎,2020,Q1,-23.93801409791152
明電舎,2020,Q2,-18.049642100217625
明電舎,2020,Q3,31.303819032092804
明電舎,2020,Q4,225.69462017888304
昭和産業,2018,Q1,73.68184598279596
昭和産業,2018,Q2,61.72349157455868
昭和産業,2018,Q3,122.46840564017815
昭和産業,2018,Q4,33.021283490578
昭和産業,2019,Q1,81.03467922324974
昭和産業,2019,Q2,70.40591940947576
昭和産業,2019,Q3,76.21635340824116
昭和産業,2019,Q4,41.82442823311541
昭和産業,2020,Q1,60.617607115536515
昭和産業,2020,Q2,55.48837851815451
昭和産業,2020,Q3,56.58048906927178
昭和産業,2020,Q4,-27.888767101293052
昭和電線ホールディングス,2018,Q1,-46.41683994155414
昭和電線ホールディングス,2018,Q2,217.68181554416407
昭和電線ホールディングス,2018,Q3,-20.715839236534165
昭和電線ホールディングス,2018,Q4,50.75292443259608
昭和電線ホールディングス,2019,Q1,58.309813330984376
昭和電線ホールディングス,2019,Q2,43.60828940745344
昭和電線ホールディングス,2019,Q3,61.72334675564734
昭和電線ホールディングス,2019,Q4,40.90132811494494
昭和電線ホールディングス,2020,Q1,16.65936182800095
昭和電線ホールディングス,2020,Q2,52.93588872604921
昭和電線ホールディングス,2020,Q3,59.156119448547024
昭和電線ホールディングス,2020,Q4,47.30209693046433
昭文社ホールディングス,2018,Q1,78.7671503400784
昭文社ホールディングス,2018,Q2,22.26111940961931
昭文社ホールディングス,2018,Q3,18.093060580321122
昭文社ホールディングス,2018,Q4,-64.16338344124574
昭文社ホールディングス,2019,Q1,-78.41190466323476
昭文社ホールディングス,2019,Q2,-60.72607125127149
昭文社ホールディングス,2019,Q3,-32.191783652629255
昭文社ホールディングス,2019,Q4,-36.655943835446436
昭文社ホールディングス,2020,Q1,32.37822560828863
昭文社ホールディングス,2020,Q2,-71.84194921180892
昭文社ホールディングス,2020,Q3,-84.93020601271957
昭文社ホールディングス,2020,Q4,-145.09688980432708
曙ブレーキ工業,2018,Q1,-5.6031157419254995
曙ブレーキ工業,2018,Q2,5.344822360941798
曙ブレーキ工業,2018,Q3,-0.48905202659707214
曙ブレーキ工業,2018,Q4,-45.022447454719334
曙ブレーキ工業,2019,Q1,-58.48115469874572
曙ブレーキ工業,2019,Q2,-49.215730104198485
曙ブレーキ工業,2019,Q3,-74.18086376607783
曙ブレーキ工業,2019,Q4,80.50283764753371
曙ブレーキ工業,2020,Q1,-21.4351161688477
曙ブレーキ工業,2020,Q2,-154.67890728910982
曙ブレーキ工業,2020,Q3,-11.305468257764744
曙ブレーキ工業,2020,Q4,-2.7981490707681473
月島機械,2018,Q1,26.871563702770057
月島機械,2018,Q2,8.789476668484207
月島機械,2018,Q3,39.55143839228673
月島機械,2018,Q4,54.641232037093346
月島機械,2019,Q1,0.06173802775943921
月島機械,2019,Q2,13.279748521037797
月島機械,2019,Q3,37.059301077487916
月島機械,2019,Q4,52.02341161522992
月島機械,2020,Q1,-5.529293833294966
月島機械,2020,Q2,4.82326171344709
月島機械,2020,Q3,23.877484076798236
月島機械,2020,Q4,63.16667931908435
有機合成薬品工業,2018,Q1,-1.5457321564197812
有機合成薬品工業,2018,Q2,-5.788332535764965
有機合成薬品工業,2018,Q3,1.7379573056163373
有機合成薬品工業,2018,Q4,-0.43470868440514465
有機合成薬品工業,2019,Q1,2.067705001234991
有機合成薬品工業,2019,Q2,-0.8542208811411243
有機合成薬品工業,2019,Q3,-3.1717047670994276
有機合成薬品工業,2019,Q4,-1.1467857442240081
有機合成薬品工業,2020,Q1,-1.443901907330325
有機合成薬品工業,2020,Q2,1.3101411916865828
有機合成薬品工業,2020,Q3,7.797785225284944
有機合成薬品工業,2020,Q4,3.854039572599639
有沢製作所,2018,Q1,-11.352821499915962
有沢製作所,2018,Q2,4.1476763291228025
有沢製作所,2018,Q3,5.460082534411811
有沢製作所,2018,Q4,-0.2631440920326611
有沢製作所,2019,Q1,-3.2973803841212117
有沢製作所,2019,Q2,11.408592518294988
有沢製作所,2019,Q3,13.81918445551237
有沢製作所,2019,Q4,-3.3812677963072844
有沢製作所,2020,Q1,13.133904027488718
有沢製作所,2020,Q2,-32.248979281593236
有沢製作所,2020,Q3,1.918441387283174
有沢製作所,2020,Q4,5.998750556144124
朝日工業社,2018,Q1,108.15504722168146
朝日工業社,2018,Q2,80.42195360451942
朝日工業社,2018,Q3,111.40544465168219
朝日工業社,2018,Q4,79.12323322376588
朝日工業社,2019,Q1,139.2130936700757
朝日工業社,2019,Q2,126.75571273626494
朝日工業社,2019,Q3,75.78974973705164
朝日工業社,2019,Q4,92.58821958329767
朝日工業社,2020,Q1,42.48155150779202
朝日工業社,2020,Q2,50.19580033851012
朝日工業社,2020,Q3,55.945489964946425
朝日工業社,2020,Q4,139.82894915249994
朝日放送グループホールディング,2018,Q1,5.409334879156797
朝日放送グループホールディング,2018,Q2,16.732518992571713
朝日放送グループホールディング,2018,Q3,5.900805944210472
朝日放送グループホールディング,2018,Q4,25.270357192301017
朝日放送グループホールディング,2019,Q1,13.21884243987977
朝日放送グループホールディング,2019,Q2,13.940614833157312
朝日放送グループホールディング,2019,Q3,16.486894628577232
朝日放送グループホールディング,2019,Q4,7.870120900554568
朝日放送グループホールディング,2020,Q1,-6.9862626167023905
朝日放送グループホールディング,2020,Q2,5.274922692363646
朝日放送グループホールディング,2020,Q3,11.797367959866307
朝日放送グループホールディング,2020,Q4,-7.075775170503675
木曽路,2018,Q1,3.126295981856032
木曽路,2018,Q2,-3.441478320667713
木曽路,2018,Q3,31.589798941236992
木曽路,2018,Q4,28.1895610566623
木曽路,2019,Q1,-3.673171427999101
木曽路,2019,Q2,-11.98428607431147
木曽路,2019,Q3,34.33106279757905
木曽路,2019,Q4,3.0432490725952164
木曽路,2020,Q1,-62.24105118130173
木曽路,2020,Q2,-33.735866701571375
木曽路,2020,Q3,-11.981797317908047
木曽路,2020,Q4,3.07859577411854
木村化工機,2018,Q1,17.795382880889953
木村化工機,2018,Q2,16.59287301144895
木村化工機,2018,Q3,11.287345784361332
木村化工機,2018,Q4,24.252217546288232
木村化工機,2019,Q1,11.85390836347985
木村化工機,2019,Q2,16.098723513439673
木村化工機,2019,Q3,14.182134445214396
木村化工機,2019,Q4,19.858934260341805
木村化工機,2020,Q1,4.131920866724782
木村化工機,2020,Q2,6.4348743984576515
木村化工機,2020,Q3,20.258910784080197
木村化工機,2020,Q4,38.52426864047101
未来工業,2018,Q1,26.850391309046866
未来工業,2018,Q2,36.10177497647484
未来工業,2018,Q3,59.83771242798199
未来工業,2018,Q4,32.204211132879365
未来工業,2019,Q1,68.64563843338291
未来工業,2019,Q2,46.36146421280685
未来工業,2019,Q3,27.816782137363717
未来工業,2019,Q4,56.74149824134264
未来工業,2020,Q1,112.63313961200771
未来工業,2020,Q2,45.98276839681728
未来工業,2020,Q3,55.96581378203658
未来工業,2020,Q4,29.662540145641135
本多通信工業,2018,Q1,-36.597187931008676
本多通信工業,2018,Q2,52.858917147303146
本多通信工業,2018,Q3,37.132769395541
本多通信工業,2018,Q4,13.847907597895475
本多通信工業,2019,Q1,4.561483008510059
本多通信工業,2019,Q2,4.141943330679261
本多通信工業,2019,Q3,1.6652577918240832
本多通信工業,2019,Q4,8.950817390974233
本多通信工業,2020,Q1,-1.9216918534247434
本多通信工業,2020,Q2,-0.4248754441794347
本多通信工業,2020,Q3,2.573146979655304
本多通信工業,2020,Q4,14.82274549915168
本田技研工業,2018,Q1,182.66840724885995
本田技研工業,2018,Q2,189.48978511296548
本田技研工業,2018,Q3,362.7499681708217
本田技研工業,2018,Q4,54.351523493720364
本田技研工業,2019,Q1,82.94863290251789
本田技研工業,2019,Q2,50.203304380234556
本田技研工業,2019,Q3,167.18603277040444
本田技研工業,2019,Q4,-41.05931718739237
本田技研工業,2020,Q1,-212.40837742208987
本田技研工業,2020,Q2,215.65819108715306
本田技研工業,2020,Q3,51.821099169275044
本田技研工業,2020,Q4,64.16908249099887
杉本商事,2018,Q1,36.71939377340537
杉本商事,2018,Q2,41.360414729435774
杉本商事,2018,Q3,69.3089862052266
杉本商事,2018,Q4,44.86021140602128
杉本商事,2019,Q1,36.823678117314444
杉本商事,2019,Q2,45.51432602347012
杉本商事,2019,Q3,63.205090535109775
杉本商事,2019,Q4,36.921448346312786
杉本商事,2020,Q1,21.03987647683926
杉本商事,2020,Q2,36.66524981494426
杉本商事,2020,Q3,63.38270004538023
杉本商事,2020,Q4,40.27143641531879
村田製作所,2018,Q1,225.50585061677464
村田製作所,2018,Q2,361.82738137877436
村田製作所,2018,Q3,273.7317462839361
村田製作所,2018,Q4,146.8118873155763
村田製作所,2019,Q1,-105.76289775422545
村田製作所,2019,Q2,175.8129745007851
村田製作所,2019,Q3,-154.36504451971047
村田製作所,2019,Q4,81.46652092193335
村田製作所,2020,Q1,-14.715585747503724
村田製作所,2020,Q2,62.14039520239382
村田製作所,2020,Q3,104.81048715326295
村田製作所,2020,Q4,87.24841732271241
東ソー,2018,Q1,56.39907455753231
東ソー,2018,Q2,66.9354955098508
東ソー,2018,Q3,82.34900651948645
東ソー,2018,Q4,35.63333772306468
東ソー,2019,Q1,37.997969558413025
東ソー,2019,Q2,29.81431639940088
東ソー,2019,Q3,51.21177365794239
東ソー,2019,Q4,28.30618378310174
東ソー,2020,Q1,1.941836431513206
東ソー,2020,Q2,21.57954738576931
東ソー,2020,Q3,58.48217902793242
東ソー,2020,Q4,67.18454924668688
東テク,2018,Q1,36.81380757335042
東テク,2018,Q2,54.157342770461355
東テク,2018,Q3,83.9607387373886
東テク,2018,Q4,130.5914618678593
東テク,2019,Q1,15.6578705477867
東テク,2019,Q2,154.862288418507
東テク,2019,Q3,84.46674913328465
東テク,2019,Q4,127.72796695900536
東テク,2020,Q1,26.428507917739005
東テク,2020,Q2,114.0649691876099
東テク,2020,Q3,76.84286633742283
東テク,2020,Q4,132.02182982039392
東プレ,2018,Q1,81.77206180813118
東プレ,2018,Q2,143.72863060796817
東プレ,2018,Q3,100.69940868251956
東プレ,2018,Q4,27.297844585576286
東プレ,2019,Q1,96.05028324325156
東プレ,2019,Q2,-108.1281615206579
東プレ,2019,Q3,-351.94880609810116
東プレ,2019,Q4,5.9617621869074355
東プレ,2020,Q1,57.442475234810445
東プレ,2020,Q2,-235.6720984382273
東プレ,2020,Q3,249.1866116859719
東プレ,2020,Q4,184.87242753377404
東リ,2018,Q1,0.6707387113363978
東リ,2018,Q2,1.2783776906152653
東リ,2018,Q3,7.858273834675217
東リ,2018,Q4,15.563776442994175
東リ,2019,Q1,-1.8395956972488037
東リ,2019,Q2,1.178655064629183
東リ,2019,Q3,7.091809404985535
東リ,2019,Q4,15.900750288345385
東リ,2020,Q1,-0.7357459519628939
東リ,2020,Q2,3.4615373720141793
東リ,2020,Q3,8.288001953953199
東リ,2020,Q4,14.949869915794977
東レ,2018,Q1,11.750588123895277
東レ,2018,Q2,21.278460393259696
東レ,2018,Q3,15.957124753212616
東レ,2018,Q4,-2.8339529870137974
東レ,2019,Q1,15.13856095756088
東レ,2019,Q2,30.329644815262185
東レ,2019,Q3,6.413821048280294
東レ,2019,Q4,16.603032900672783
東レ,2020,Q1,12.168085404270824
東レ,2020,Q2,13.191407141300715
東レ,2020,Q3,17.6083071436155
東レ,2020,Q4,1.3797066040612158
東亜ディーケーケー,2018,Q1,12.07448450658398
東亜ディーケーケー,2018,Q2,15.65218505569099
東亜ディーケーケー,2018,Q3,31.199467365450037
東亜ディーケーケー,2018,Q4,16.527841296031028
東亜ディーケーケー,2019,Q1,2.1673606734905118
東亜ディーケーケー,2019,Q2,19.125745926926548
東亜ディーケーケー,2019,Q3,19.352477503903035
東亜ディーケーケー,2019,Q4,26.84508557056503
東亜ディーケーケー,2020,Q1,3.210640441093719
東亜ディーケーケー,2020,Q2,23.57957924171316
東亜ディーケーケー,2020,Q3,14.269354845191764
東亜ディーケーケー,2020,Q4,25.125525762643452
東亜建設工業,2018,Q1,-142.36369068742164
東亜建設工業,2018,Q2,64.1052640288454
東亜建設工業,2018,Q3,-67.95084203700821
東亜建設工業,2018,Q4,8.021031501778122
東亜建設工業,2019,Q1,-0.7471173555993147
東亜建設工業,2019,Q2,64.4236000867218
東亜建設工業,2019,Q3,109.92437241638433
東亜建設工業,2019,Q4,50.04240768321386
東亜建設工業,2020,Q1,2.9051188411109825
東亜建設工業,2020,Q2,66.52801515724923
東亜建設工業,2020,Q3,190.2215873423963
東亜建設工業,2020,Q4,170.69687581842277
東亜道路工業,2018,Q1,150.81122070855014
東亜道路工業,2018,Q2,133.32956842874185
東亜道路工業,2018,Q3,189.56030030527444
東亜道路工業,2018,Q4,353.1170441045886
東亜道路工業,2019,Q1,-246.8634782599297
東亜道路工業,2019,Q2,-195.46227789032827
東亜道路工業,2019,Q3,67.74599055309955
東亜道路工業,2019,Q4,108.10793286940292
東亜道路工業,2020,Q1,13.73960738703554
東亜道路工業,2020,Q2,149.2264126119494
東亜道路工業,2020,Q3,384.3001021032351
東亜道路工業,2020,Q4,488.39446031247843
東京エネシス,2018,Q1,2.4900616002172384
東京エネシス,2018,Q2,19.560824197160095
東京エネシス,2018,Q3,13.478625884285492
東京エネシス,2018,Q4,63.19952211095024
東京エネシス,2019,Q1,5.1697080337249055
東京エネシス,2019,Q2,9.07067019495127
東京エネシス,2019,Q3,5.129769732296051
東京エネシス,2019,Q4,45.14120519577236
東京エネシス,2020,Q1,19.691489305817527
東京エネシス,2020,Q2,16.17725468094515
東京エネシス,2020,Q3,17.114528786769867
東京エネシス,2020,Q4,43.85271322293001
東京エレクトロン,2018,Q1,388.66090036969774
東京エレクトロン,2018,Q2,571.6974318203476
東京エレクトロン,2018,Q3,271.217171416629
東京エレクトロン,2018,Q4,393.2906677345496
東京エレクトロン,2019,Q1,182.08339460552315
東京エレクトロン,2019,Q2,332.20864427254156
東京エレクトロン,2019,Q3,290.2184792545395
東京エレクトロン,2019,Q4,362.0724653753717
東京エレクトロン,2020,Q1,178.41891356786914
東京エレクトロン,2020,Q2,257.3001503047911
東京エレクトロン,2020,Q3,222.5178259743917
東京エレクトロン,2020,Q4,505.54129154281645
東京エレクトロン　デバイス,2018,Q1,20.47248737567932
東京エレクトロン　デバイス,2018,Q2,44.05829813871708
東京エレクトロン　デバイス,2018,Q3,22.660520062357932
東京エレクトロン　デバイス,2018,Q4,54.026733471475524
東京エレクトロン　デバイス,2019,Q1,17.949467204763437
東京エレクトロン　デバイス,2019,Q2,35.40417651815082
東京エレクトロン　デバイス,2019,Q3,5.509586573664869
東京エレクトロン　デバイス,2019,Q4,50.27761099424832
東京エレクトロン　デバイス,2020,Q1,32.37241558205054
東京エレクトロン　デバイス,2020,Q2,43.94688623808148
東京エレクトロン　デバイス,2020,Q3,37.94966783250575
東京エレクトロン　デバイス,2020,Q4,122.28460913113945
東京ガス,2018,Q1,10.42993129700957
東京ガス,2018,Q2,3.849567358821612
東京ガス,2018,Q3,-0.07043044339172466
東京ガス,2018,Q4,111.50592047491662
東京ガス,2019,Q1,90.3261419001719
東京ガス,2019,Q2,14.204319521009593
東京ガス,2019,Q3,-6.208554420719473
東京ガス,2019,Q4,96.09572207882066
東京ガス,2020,Q1,28.57652048096623
東京ガス,2020,Q2,1.7239948462635333
東京ガス,2020,Q3,13.266231502530388
東京ガス,2020,Q4,43.01185266511346
東京テアトル,2018,Q1,25.727561151425856
東京テアトル,2018,Q2,-55.06988787370862
東京テアトル,2018,Q3,-71.18240748043932
東京テアトル,2018,Q4,18.086612962036853
東京テアトル,2019,Q1,0.2734357645090609
東京テアトル,2019,Q2,13.855440836984448
東京テアトル,2019,Q3,4.306804264584983
東京テアトル,2019,Q4,10.888645719885346
東京テアトル,2020,Q1,-4.990729214001323
東京テアトル,2020,Q2,-31.148508851377322
東京テアトル,2020,Q3,-34.21734504794708
東京テアトル,2020,Q4,26.96382751514325
東京機械製作所,2018,Q1,3542.4133633687197
東京機械製作所,2018,Q2,-1821.3200689935375
東京機械製作所,2018,Q3,2993.0852634869
東京機械製作所,2018,Q4,868.5714598791674
東京機械製作所,2019,Q1,-1620.1218946345655
東京機械製作所,2019,Q2,-109.99652349093492
東京機械製作所,2019,Q3,676.1894215633529
東京機械製作所,2019,Q4,-616.0416978933895
東京機械製作所,2020,Q1,699.3205559316518
東京機械製作所,2020,Q2,242.46429513038356
東京機械製作所,2020,Q3,157.2431057714639
東京機械製作所,2020,Q4,-435.74775358381385
東京特殊電線,2018,Q1,79.19900992087204
東京特殊電線,2018,Q2,-58.91722912774877
東京特殊電線,2018,Q3,144.3601668512183
東京特殊電線,2018,Q4,156.36376374214393
東京特殊電線,2019,Q1,5.602450906074676
東京特殊電線,2019,Q2,103.19190357267789
東京特殊電線,2019,Q3,50.59145193395826
東京特殊電線,2019,Q4,5.746942877960617
東京特殊電線,2020,Q1,-19.863218325100718
東京特殊電線,2020,Q2,123.07420332457528
東京特殊電線,2020,Q3,165.21089642614334
東京特殊電線,2020,Q4,79.1862600153156
東京精密,2018,Q1,83.32273432003666
東京精密,2018,Q2,125.98117092236583
東京精密,2018,Q3,80.25706338250714
東京精密,2018,Q4,157.24317409678224
東京精密,2019,Q1,54.51800350245198
東京精密,2019,Q2,40.617676429693454
東京精密,2019,Q3,42.347669223724125
東京精密,2019,Q4,22.22000755331867
東京精密,2020,Q1,31.1849035055148
東京精密,2020,Q2,72.15189866651542
東京精密,2020,Q3,48.42883908927633
東京精密,2020,Q4,92.43411456901737
東京製鉄,2018,Q1,266.9316224372395
東京製鉄,2018,Q2,45.554139934910495
東京製鉄,2018,Q3,-99.12130984185626
東京製鉄,2018,Q4,36.478896827696076
東京製鉄,2019,Q1,137.6939509978988
東京製鉄,2019,Q2,185.45658977606786
東京製鉄,2019,Q3,88.57720138878165
東京製鉄,2019,Q4,-61.33492891134517
東京製鉄,2020,Q1,-57.557264167327844
東京製鉄,2020,Q2,-35.51801369764087
東京製鉄,2020,Q3,-74.80153220897876
東京製鉄,2020,Q4,-145.01574750199177
東京計器,2018,Q1,-27.10757766961992
東京計器,2018,Q2,190.27756340032096
東京計器,2018,Q3,124.11368581779581
東京計器,2018,Q4,65.32950384976832
東京計器,2019,Q1,2.4974934345765814
東京計器,2019,Q2,19.965235970588928
東京計器,2019,Q3,13.551672790088894
東京計器,2019,Q4,73.75950131272697
東京計器,2020,Q1,-21.31197577650517
東京計器,2020,Q2,4.913387018201497
東京計器,2020,Q3,10.334964180620519
東京計器,2020,Q4,70.5256507110866
東京鉄鋼,2018,Q1,51.414091643177876
東京鉄鋼,2018,Q2,118.22370515947004
東京鉄鋼,2018,Q3,53.91786140875857
東京鉄鋼,2018,Q4,-7.951242750503574
東京鉄鋼,2019,Q1,63.32206680023246
東京鉄鋼,2019,Q2,114.21260705899087
東京鉄鋼,2019,Q3,167.38673748605754
東京鉄鋼,2019,Q4,169.19397221083744
東京鉄鋼,2020,Q1,174.72679204436218
東京鉄鋼,2020,Q2,176.69182869212352
東京鉄鋼,2020,Q3,184.61907716022068
東京鉄鋼,2020,Q4,106.35322248403685
東北電力,2018,Q1,74.1435753079746
東北電力,2018,Q2,21.081786069950994
東北電力,2018,Q3,-4.870047018429474
東北電力,2018,Q4,34.25126176595103
東北電力,2019,Q1,73.48515226699095
東北電力,2019,Q2,40.83684411882544
東北電力,2019,Q3,21.533768512759167
東北電力,2019,Q4,9.1446103687517
東北電力,2020,Q1,30.171085095138423
東北電力,2020,Q2,33.592269381595415
東北電力,2020,Q3,-8.585252378312443
東北電力,2020,Q4,-119.25372181586022
東和薬品,2018,Q1,-114.42115958404383
東和薬品,2018,Q2,287.92590071286304
東和薬品,2018,Q3,379.57000392585144
東和薬品,2018,Q4,97.17532674692609
東和薬品,2019,Q1,-96.70582571637175
東和薬品,2019,Q2,406.7095899304106
東和薬品,2019,Q3,843.5191469115548
東和薬品,2019,Q4,-142.81788658874774
東和薬品,2020,Q1,-298.9676142543778
東和薬品,2020,Q2,45.68213949067466
東和薬品,2020,Q3,58.62165186029688
東和薬品,2020,Q4,88.65617190578322
東急,2018,Q1,10.549418268915982
東急,2018,Q2,14.615121965503613
東急,2018,Q3,36.71476138132314
東急,2018,Q4,23.366629883333975
東急,2019,Q1,26.630037751610256
東急,2019,Q2,25.503554222420004
東急,2019,Q3,20.886889581227724
東急,2019,Q4,14.10469271947378
