企業名,会計年度,四半期,y_hat_ml1_i_tuned
東邦アセチレン,2018,Q1,62.78502530630533
東邦アセチレン,2018,Q2,32.11912847901004
東邦アセチレン,2018,Q3,42.146619600142216
東邦アセチレン,2018,Q4,43.32803760574356
東邦アセチレン,2019,Q1,28.91400782453176
東邦アセチレン,2019,Q2,23.52586459278313
東邦アセチレン,2019,Q3,34.87976303310995
東邦アセチレン,2019,Q4,39.13619411810704
東邦アセチレン,2020,Q1,15.936295098092028
東邦アセチレン,2020,Q2,23.194952180747254
東邦アセチレン,2020,Q3,32.89147099098996
東邦アセチレン,2020,Q4,34.373104865877806
東邦システムサイエンス,2018,Q1,9.801318361364014
東邦システムサイエンス,2018,Q2,13.280973589100434
東邦システムサイエンス,2018,Q3,11.59555373266232
東邦システムサイエンス,2018,Q4,15.246334549285336
東邦システムサイエンス,2019,Q1,9.22056985596372
東邦システムサイエンス,2019,Q2,11.703024362174892
東邦システムサイエンス,2019,Q3,9.946222778517964
東邦システムサイエンス,2019,Q4,14.80445176992326
東邦システムサイエンス,2020,Q1,10.027883391640865
東邦システムサイエンス,2020,Q2,12.96666537448413
東邦システムサイエンス,2020,Q3,16.034008324909998
東邦システムサイエンス,2020,Q4,18.41637457444132
東邦チタニウム,2018,Q1,7.522836674161365
東邦チタニウム,2018,Q2,13.506669536776784
東邦チタニウム,2018,Q3,10.075779685187529
東邦チタニウム,2018,Q4,5.908382229817601
東邦チタニウム,2019,Q1,8.52911473570181
東邦チタニウム,2019,Q2,10.751385870549113
東邦チタニウム,2019,Q3,9.5061363217929
東邦チタニウム,2019,Q4,15.542992158114412
東邦チタニウム,2020,Q1,3.1104090199835017
東邦チタニウム,2020,Q2,1.0252195927125385
東邦チタニウム,2020,Q3,-2.0696524912844865
東邦チタニウム,2020,Q4,-8.620512777353913
東邦ホールディングス,2018,Q1,41.95539410158857
東邦ホールディングス,2018,Q2,47.06954440427637
東邦ホールディングス,2018,Q3,91.53478391480868
東邦ホールディングス,2018,Q4,75.56212130931699
東邦ホールディングス,2019,Q1,21.94073207585889
東邦ホールディングス,2019,Q2,62.82443200428549
東邦ホールディングス,2019,Q3,98.93692258561538
東邦ホールディングス,2019,Q4,74.11215416373392
東邦ホールディングス,2020,Q1,50.93056197741705
東邦ホールディングス,2020,Q2,1.406572557850014
東邦ホールディングス,2020,Q3,27.2053412620238
東邦ホールディングス,2020,Q4,17.91450143334616
東邦亜鉛,2018,Q1,60.87714079209306
東邦亜鉛,2018,Q2,-117.21534140373112
東邦亜鉛,2018,Q3,-78.03424416709059
東邦亜鉛,2018,Q4,-122.53009989057922
東邦亜鉛,2019,Q1,-309.0610041923891
東邦亜鉛,2019,Q2,-211.29504891298924
東邦亜鉛,2019,Q3,-100.06557198186547
東邦亜鉛,2019,Q4,-489.4918946529848
東邦亜鉛,2020,Q1,-55.168502869596274
東邦亜鉛,2020,Q2,18.12195236851496
東邦亜鉛,2020,Q3,0.125828121083714
東邦亜鉛,2020,Q4,280.4662494447949
東邦瓦斯,2018,Q1,49.39943737488261
東邦瓦斯,2018,Q2,-4.181623802869446
東邦瓦斯,2018,Q3,-8.828625754918043
東邦瓦斯,2018,Q4,85.22919529673418
東邦瓦斯,2019,Q1,102.32609067232444
東邦瓦斯,2019,Q2,36.38125705368215
東邦瓦斯,2019,Q3,13.12690334062055
東邦瓦斯,2019,Q4,32.57347830298788
東邦瓦斯,2020,Q1,65.8078488327277
東邦瓦斯,2020,Q2,39.14068100756407
東邦瓦斯,2020,Q3,12.12867589291212
東邦瓦斯,2020,Q4,-14.283580058916204
東都水産,2018,Q1,13.154992066612255
東都水産,2018,Q2,73.06211297771836
東都水産,2018,Q3,44.0364902115906
東都水産,2018,Q4,93.38594330034935
東都水産,2019,Q1,79.00354024031019
東都水産,2019,Q2,61.10727974610006
東都水産,2019,Q3,149.0639778232674
東都水産,2019,Q4,152.35273591547738
東都水産,2020,Q1,67.34857996846827
東都水産,2020,Q2,113.49846666008874
東都水産,2020,Q3,104.3886189510258
東都水産,2020,Q4,79.07844567743794
東鉄工業,2018,Q1,17.07124639711799
東鉄工業,2018,Q2,68.28725543999586
東鉄工業,2018,Q3,73.32674641921157
東鉄工業,2018,Q4,132.15205603075532
東鉄工業,2019,Q1,34.9961686398796
東鉄工業,2019,Q2,62.90072098501446
東鉄工業,2019,Q3,82.06084237556517
東鉄工業,2019,Q4,158.06454881046716
東鉄工業,2020,Q1,36.86112322618985
東鉄工業,2020,Q2,76.58883509711572
東鉄工業,2020,Q3,78.44586143385935
東鉄工業,2020,Q4,103.42420410216516
東陽倉庫,2018,Q1,4.773748873480034
東陽倉庫,2018,Q2,3.511693666010001
東陽倉庫,2018,Q3,7.3714986042914
東陽倉庫,2018,Q4,4.809533124151616
東陽倉庫,2019,Q1,6.893251402672568
東陽倉庫,2019,Q2,6.6022970742728
東陽倉庫,2019,Q3,5.731369089796715
東陽倉庫,2019,Q4,5.41272379050576
東陽倉庫,2020,Q1,5.988820743252661
東陽倉庫,2020,Q2,5.524525154524331
東陽倉庫,2020,Q3,6.977057616385863
東陽倉庫,2020,Q4,5.101701030791313
松井建設,2018,Q1,38.080503365204414
松井建設,2018,Q2,27.371254211925724
松井建設,2018,Q3,24.367871519821765
松井建設,2018,Q4,22.12177773062204
松井建設,2019,Q1,23.016712912722976
松井建設,2019,Q2,17.425449682492342
松井建設,2019,Q3,20.673293579000884
松井建設,2019,Q4,24.806684058709585
松井建設,2020,Q1,22.91813443139362
松井建設,2020,Q2,14.758986904264574
松井建設,2020,Q3,18.387522291858847
松井建設,2020,Q4,17.676036637625838
松屋フーズホールディングス,2018,Q1,20.69828653560459
松屋フーズホールディングス,2018,Q2,23.0859726013762
松屋フーズホールディングス,2018,Q3,42.14345321310623
松屋フーズホールディングス,2018,Q4,26.86098748739849
松屋フーズホールディングス,2019,Q1,36.16212040968455
松屋フーズホールディングス,2019,Q2,55.780542021000215
松屋フーズホールディングス,2019,Q3,47.122888830270696
松屋フーズホールディングス,2019,Q4,5.54564493228186
松屋フーズホールディングス,2020,Q1,-78.91060648804067
松屋フーズホールディングス,2020,Q2,5.479178449775116
松屋フーズホールディングス,2020,Q3,24.01768006450539
松屋フーズホールディングス,2020,Q4,-44.68136150656154
松田産業,2018,Q1,42.58502352831351
松田産業,2018,Q2,50.74536717190506
松田産業,2018,Q3,38.73276985349799
松田産業,2018,Q4,39.86435349113245
松田産業,2019,Q1,52.0760301986806
松田産業,2019,Q2,48.52694751402987
松田産業,2019,Q3,54.47608311074282
松田産業,2019,Q4,2.4501650389854603
松田産業,2020,Q1,48.791312863953976
松田産業,2020,Q2,55.5154433764568
松田産業,2020,Q3,80.10966255314526
松田産業,2020,Q4,58.81523533668246
松風,2018,Q1,13.6869311371187
松風,2018,Q2,14.59809290351001
松風,2018,Q3,15.691610125493002
松風,2018,Q4,15.358831885018692
松風,2019,Q1,17.300877779950707
松風,2019,Q2,17.676615865827365
松風,2019,Q3,20.80977935182216
松風,2019,Q4,19.011004785777917
松風,2020,Q1,-1.649687588368625
松風,2020,Q2,5.033864354669092
松風,2020,Q3,25.759394652777893
松風,2020,Q4,12.528752469505369
林兼産業,2018,Q1,35.20920171549719
林兼産業,2018,Q2,39.002446280400655
林兼産業,2018,Q3,41.14298536088395
林兼産業,2018,Q4,-2.3838893237690035
林兼産業,2019,Q1,26.34059236952366
林兼産業,2019,Q2,31.54940447541687
林兼産業,2019,Q3,52.37237789462561
林兼産業,2019,Q4,-2.0936135537812266
林兼産業,2020,Q1,27.76582018593831
林兼産業,2020,Q2,35.43847270901108
林兼産業,2020,Q3,64.60924008237915
林兼産業,2020,Q4,-2.857862940153394
栄研化学,2018,Q1,32.98695975165961
栄研化学,2018,Q2,22.125379066497747
栄研化学,2018,Q3,21.765067893671603
栄研化学,2018,Q4,22.245256527278546
栄研化学,2019,Q1,15.086042311850878
栄研化学,2019,Q2,28.28497965285
栄研化学,2019,Q3,23.04653977142221
栄研化学,2019,Q4,20.135777869300256
栄研化学,2020,Q1,29.43583010299221
栄研化学,2020,Q2,27.384393615366736
栄研化学,2020,Q3,62.27626851461585
栄研化学,2020,Q4,25.30793332753717
栗本鉄工所,2018,Q1,11.597356311460729
栗本鉄工所,2018,Q2,49.73400782976848
栗本鉄工所,2018,Q3,73.4974887615054
栗本鉄工所,2018,Q4,44.91546608957052
栗本鉄工所,2019,Q1,-28.241888487717542
栗本鉄工所,2019,Q2,7.398096318278553
栗本鉄工所,2019,Q3,64.6216708071696
栗本鉄工所,2019,Q4,106.72826927490308
栗本鉄工所,2020,Q1,50.02981760326486
栗本鉄工所,2020,Q2,74.3295076467995
栗本鉄工所,2020,Q3,151.42430836000946
栗本鉄工所,2020,Q4,33.23686692572315
栗田工業,2018,Q1,37.164399525245415
栗田工業,2018,Q2,30.55308336671355
栗田工業,2018,Q3,35.94176545085331
栗田工業,2018,Q4,31.5124286884704
栗田工業,2019,Q1,32.03433625541722
栗田工業,2019,Q2,42.50943452127329
栗田工業,2019,Q3,48.61724701517839
栗田工業,2019,Q4,43.61918761518369
栗田工業,2020,Q1,37.61569432428593
栗田工業,2020,Q2,37.07380075675951
栗田工業,2020,Q3,39.93104796289637
栗田工業,2020,Q4,35.175253719416816
森永乳業,2018,Q1,80.03649060406667
森永乳業,2018,Q2,115.45280904343988
森永乳業,2018,Q3,301.369332547242
森永乳業,2018,Q4,10.458376235169354
森永乳業,2019,Q1,100.68881859307142
森永乳業,2019,Q2,100.43521039900142
森永乳業,2019,Q3,98.21044104221092
森永乳業,2019,Q4,20.959429297785004
森永乳業,2020,Q1,105.59383970744992
森永乳業,2020,Q2,166.02296148251656
森永乳業,2020,Q3,134.0352637173467
森永乳業,2020,Q4,106.86798019283748
森永製菓,2018,Q1,49.97938239186388
森永製菓,2018,Q2,68.50333498263079
森永製菓,2018,Q3,72.03905775413838
森永製菓,2018,Q4,12.704033461436246
森永製菓,2019,Q1,77.56558822961247
森永製菓,2019,Q2,84.42421927166377
森永製菓,2019,Q3,124.31553200499889
森永製菓,2019,Q4,-6.206571585595899
森永製菓,2020,Q1,43.62084628879397
森永製菓,2020,Q2,54.04683727225782
森永製菓,2020,Q3,49.89441509730269
森永製菓,2020,Q4,-89.82282951283574
植木組,2018,Q1,16.44455185118207
植木組,2018,Q2,109.94206509302188
植木組,2018,Q3,20.734050429002565
植木組,2018,Q4,85.61043223079362
植木組,2019,Q1,19.265664461773
植木組,2019,Q2,145.2320063832617
植木組,2019,Q3,127.27010260798846
植木組,2019,Q4,129.0547486056499
植木組,2020,Q1,-16.693770224376507
植木組,2020,Q2,103.4754540626929
植木組,2020,Q3,126.77661430261762
植木組,2020,Q4,120.96411331747116
椿本チエイン,2018,Q1,22.27093669876293
椿本チエイン,2018,Q2,23.979816788969217
椿本チエイン,2018,Q3,159.66872131988495
椿本チエイン,2018,Q4,106.53278361957196
椿本チエイン,2019,Q1,39.39307178802504
椿本チエイン,2019,Q2,129.19397792844052
椿本チエイン,2019,Q3,201.7334404448397
椿本チエイン,2019,Q4,69.6944705646343
椿本チエイン,2020,Q1,40.67051967286426
椿本チエイン,2020,Q2,41.669306879348206
椿本チエイン,2020,Q3,52.69016451111322
椿本チエイン,2020,Q4,48.94307303369039
椿本興業,2018,Q1,111.73838891476322
椿本興業,2018,Q2,119.53586477525904
椿本興業,2018,Q3,203.1880952961904
椿本興業,2018,Q4,200.5381074652957
椿本興業,2019,Q1,129.83182113984364
椿本興業,2019,Q2,174.9885667393795
椿本興業,2019,Q3,160.98505449901307
椿本興業,2019,Q4,150.32388937771378
椿本興業,2020,Q1,63.05035351550802
椿本興業,2020,Q2,105.4671262949646
椿本興業,2020,Q3,98.83707242878076
椿本興業,2020,Q4,117.91169313349576
極東貿易,2018,Q1,14.297747626859902
極東貿易,2018,Q2,4.949892333068192
極東貿易,2018,Q3,-67.78150026319616
極東貿易,2018,Q4,14.42543346454866
極東貿易,2019,Q1,64.81977617174974
極東貿易,2019,Q2,52.71148189054325
極東貿易,2019,Q3,11.706598956130575
極東貿易,2019,Q4,149.1835573587861
極東貿易,2020,Q1,-8.775889405511887
極東貿易,2020,Q2,-4.064768239500655
極東貿易,2020,Q3,-2.192194945311256
極東貿易,2020,Q4,23.01137391942352
極東開発工業,2018,Q1,42.76570580135096
極東開発工業,2018,Q2,38.215540206117744
極東開発工業,2018,Q3,36.468505015863215
極東開発工業,2018,Q4,46.00995167806491
極東開発工業,2019,Q1,34.71797338469408
極東開発工業,2019,Q2,59.21518356609479
極東開発工業,2019,Q3,42.04582637645814
極東開発工業,2019,Q4,59.572168674791314
極東開発工業,2020,Q1,29.250155750657
極東開発工業,2020,Q2,46.46958889478519
極東開発工業,2020,Q3,41.32721134417828
極東開発工業,2020,Q4,63.74480372521506
極洋,2018,Q1,90.28211513269945
極洋,2018,Q2,92.61147834848386
極洋,2018,Q3,56.49157121234085
極洋,2018,Q4,41.478387014692174
極洋,2019,Q1,64.13625799040905
極洋,2019,Q2,3.052339705559461
極洋,2019,Q3,146.64874554206074
極洋,2019,Q4,14.104946731231678
極洋,2020,Q1,74.83314503356985
極洋,2020,Q2,21.6621509331988
極洋,2020,Q3,88.19176760835444
極洋,2020,Q4,5.772492072016121
横河ブリッジホールディングス,2018,Q1,44.876661740124135
横河ブリッジホールディングス,2018,Q2,39.44471090474861
横河ブリッジホールディングス,2018,Q3,52.91415605988871
横河ブリッジホールディングス,2018,Q4,46.86562977284443
横河ブリッジホールディングス,2019,Q1,34.92291606768008
横河ブリッジホールディングス,2019,Q2,34.4586376434961
横河ブリッジホールディングス,2019,Q3,62.9046644204118
横河ブリッジホールディングス,2019,Q4,69.47221359122088
横河ブリッジホールディングス,2020,Q1,38.31334506507885
横河ブリッジホールディングス,2020,Q2,69.90957904440307
横河ブリッジホールディングス,2020,Q3,81.3362504250371
横河ブリッジホールディングス,2020,Q4,66.33852679718174
横河電機,2018,Q1,21.730899902594015
横河電機,2018,Q2,19.14843705828067
横河電機,2018,Q3,18.35766955790512
横河電機,2018,Q4,21.82268706681237
横河電機,2019,Q1,7.742250689365292
横河電機,2019,Q2,23.03302773293138
横河電機,2019,Q3,24.305332151123334
横河電機,2019,Q4,15.119023737339036
横河電機,2020,Q1,27.574472759992386
横河電機,2020,Q2,17.209288761780908
横河電機,2020,Q3,20.30013652399984
横河電機,2020,Q4,0.9972993975704084
橋本総業ホールディングス,2018,Q1,31.9997041859168
橋本総業ホールディングス,2018,Q2,55.47388446050908
橋本総業ホールディングス,2018,Q3,62.49949755111655
橋本総業ホールディングス,2018,Q4,60.87200760862844
橋本総業ホールディングス,2019,Q1,21.4979134314044
橋本総業ホールディングス,2019,Q2,49.79060259254799
橋本総業ホールディングス,2019,Q3,62.45868480212061
橋本総業ホールディングス,2019,Q4,37.18010306496004
橋本総業ホールディングス,2020,Q1,23.815748892012323
橋本総業ホールディングス,2020,Q2,72.2060258503816
橋本総業ホールディングス,2020,Q3,79.31799084906979
橋本総業ホールディングス,2020,Q4,76.27390136486511
武田薬品工業,2018,Q1,141.45421212201637
武田薬品工業,2018,Q2,80.02389277977656
武田薬品工業,2018,Q3,72.93536668679161
武田薬品工業,2018,Q4,-122.3193978948085
武田薬品工業,2019,Q1,-19.280984203357207
武田薬品工業,2019,Q2,294.7177620786165
武田薬品工業,2019,Q3,-71.97834065181723
武田薬品工業,2019,Q4,-422.70032182760747
武田薬品工業,2020,Q1,-30.972860880270478
武田薬品工業,2020,Q2,40.37486594957582
武田薬品工業,2020,Q3,23.645676899772525
武田薬品工業,2020,Q4,-101.90404631966469
武蔵精密工業,2018,Q1,102.34117223342923
武蔵精密工業,2018,Q2,98.78684122892716
武蔵精密工業,2018,Q3,50.95002857441512
武蔵精密工業,2018,Q4,37.33038775982308
武蔵精密工業,2019,Q1,9.892197847154575
武蔵精密工業,2019,Q2,0.4732068823552851
武蔵精密工業,2019,Q3,8.934098746719386
武蔵精密工業,2019,Q4,11.759029911345046
武蔵精密工業,2020,Q1,-32.185158421789225
武蔵精密工業,2020,Q2,-7.026638149260862
武蔵精密工業,2020,Q3,55.15950237476693
武蔵精密工業,2020,Q4,-126.6218086079902
永大産業,2018,Q1,9.759598098036705
永大産業,2018,Q2,8.917669543017785
永大産業,2018,Q3,8.390555555555554
永大産業,2018,Q4,7.645555555555556
永大産業,2019,Q1,-7.928073776206293
永大産業,2019,Q2,-4.592255737159036
永大産業,2019,Q3,-2.050730496825281
永大産業,2019,Q4,-1.8777148815502365
永大産業,2020,Q1,-3.8882198546197735
永大産業,2020,Q2,-0.8904912118697634
永大産業,2020,Q3,3.4844141339130577
永大産業,2020,Q4,4.786001330159447
永谷園ホールディングス,2018,Q1,20.513036361695804
永谷園ホールディングス,2018,Q2,-2.879876555654434
永谷園ホールディングス,2018,Q3,48.65190608261703
永谷園ホールディングス,2018,Q4,-54.000871801984445
永谷園ホールディングス,2019,Q1,12.104368481577744
永谷園ホールディングス,2019,Q2,-1.9588314625791767
永谷園ホールディングス,2019,Q3,77.89016479739172
永谷園ホールディングス,2019,Q4,-21.55466923217072
永谷園ホールディングス,2020,Q1,25.196255543794614
永谷園ホールディングス,2020,Q2,4.68318627357608
永谷園ホールディングス,2020,Q3,73.01447389820432
永谷園ホールディングス,2020,Q4,-18.32111155789329
池上通信機,2018,Q1,-13.846179450585144
池上通信機,2018,Q2,-4.644030474417726
池上通信機,2018,Q3,108.28004168153554
池上通信機,2018,Q4,146.50941691696744
池上通信機,2019,Q1,-82.42432800596208
池上通信機,2019,Q2,-16.362509882835234
池上通信機,2019,Q3,-110.00168323560956
池上通信機,2019,Q4,195.5694851462574
池上通信機,2020,Q1,-62.8313085626711
池上通信機,2020,Q2,-26.34203926709328
池上通信機,2020,Q3,-35.0598943067126
池上通信機,2020,Q4,149.98496717053465
沢藤電機,2018,Q1,3.8972387412222247
沢藤電機,2018,Q2,207.0765830091612
沢藤電機,2018,Q3,8.762561063142513
沢藤電機,2018,Q4,-4.048814453606749
沢藤電機,2019,Q1,-42.33112036995149
沢藤電機,2019,Q2,0.6018013095771622
沢藤電機,2019,Q3,-47.56354164011957
沢藤電機,2019,Q4,30.867681390355106
沢藤電機,2020,Q1,-76.14249268391195
沢藤電機,2020,Q2,4.383637878983725
沢藤電機,2020,Q3,2.562404138193809
沢藤電機,2020,Q4,96.16445632463396
河合楽器製作所,2018,Q1,33.439239350202364
河合楽器製作所,2018,Q2,69.2442664789568
河合楽器製作所,2018,Q3,85.96416348163822
河合楽器製作所,2018,Q4,52.93259177221883
河合楽器製作所,2019,Q1,43.3953899122697
河合楽器製作所,2019,Q2,71.12826702869691
河合楽器製作所,2019,Q3,72.06966894666053
河合楽器製作所,2019,Q4,27.3617061131566
河合楽器製作所,2020,Q1,-74.71526349781769
河合楽器製作所,2020,Q2,-14.33257107421651
河合楽器製作所,2020,Q3,237.03432471110085
河合楽器製作所,2020,Q4,123.78023749007107
河西工業,2018,Q1,53.36314007415428
河西工業,2018,Q2,44.96040793541681
河西工業,2018,Q3,26.839654215768466
河西工業,2018,Q4,57.92013187577199
河西工業,2019,Q1,33.77218557006676
河西工業,2019,Q2,28.199054763636383
河西工業,2019,Q3,2.495965442896214
河西工業,2019,Q4,-37.67831471325195
河西工業,2020,Q1,-136.1569878280756
河西工業,2020,Q2,-200.9596331399397
河西工業,2020,Q3,-58.27880539194287
河西工業,2020,Q4,-34.24011051275357
油研工業,2018,Q1,89.3103102109283
油研工業,2018,Q2,124.03457042102964
油研工業,2018,Q3,130.54664857236662
油研工業,2018,Q4,64.843913639038
油研工業,2019,Q1,54.33654530378986
油研工業,2019,Q2,54.806871168490446
油研工業,2019,Q3,51.63219812505959
油研工業,2019,Q4,39.39338712655558
油研工業,2020,Q1,13.469964456792171
油研工業,2020,Q2,10.60771980362917
油研工業,2020,Q3,35.62600739697643
油研工業,2020,Q4,55.15092426742693
浅沼組,2018,Q1,0.108225348830679
浅沼組,2018,Q2,10.549821444323854
浅沼組,2018,Q3,207.37306855620503
浅沼組,2018,Q4,568.5213959690176
浅沼組,2019,Q1,83.11042071707134
浅沼組,2019,Q2,140.64048056998422
浅沼組,2019,Q3,141.72127122483002
浅沼組,2019,Q4,45.39366385777463
浅沼組,2020,Q1,14.566481654295046
浅沼組,2020,Q2,161.28312791793385
浅沼組,2020,Q3,132.2266613563626
浅沼組,2020,Q4,153.32897737712298
淀川製鋼所,2018,Q1,41.560357866640814
淀川製鋼所,2018,Q2,37.79865014808021
淀川製鋼所,2018,Q3,17.202210312514065
淀川製鋼所,2018,Q4,22.66818293507577
淀川製鋼所,2019,Q1,66.79138625182323
淀川製鋼所,2019,Q2,27.10221847351013
淀川製鋼所,2019,Q3,40.63873976614314
淀川製鋼所,2019,Q4,30.97959043502336
淀川製鋼所,2020,Q1,34.99146454457522
淀川製鋼所,2020,Q2,3.4812186980962423
淀川製鋼所,2020,Q3,56.985950049463085
淀川製鋼所,2020,Q4,99.01212369930916
清水建設,2018,Q1,19.831335084082973
清水建設,2018,Q2,20.379367663041823
清水建設,2018,Q3,33.401948560528666
清水建設,2018,Q4,36.25023060665879
清水建設,2019,Q1,35.04023294425026
清水建設,2019,Q2,45.821362371096605
清水建設,2019,Q3,45.01942379947288
清水建設,2019,Q4,37.05771783107829
清水建設,2020,Q1,10.011041248229867
清水建設,2020,Q2,23.08053378688117
清水建設,2020,Q3,32.894395355707424
清水建設,2020,Q4,20.49963150151052
滝沢鉄工所,2018,Q1,98.98331023938302
滝沢鉄工所,2018,Q2,62.352731626759294
滝沢鉄工所,2018,Q3,51.94210535166435
滝沢鉄工所,2018,Q4,115.979910902508
滝沢鉄工所,2019,Q1,89.88797766514527
滝沢鉄工所,2019,Q2,49.75691734947793
滝沢鉄工所,2019,Q3,60.45699946932547
滝沢鉄工所,2019,Q4,16.284858757559952
滝沢鉄工所,2020,Q1,-63.57404421600172
滝沢鉄工所,2020,Q2,-46.60446235173744
滝沢鉄工所,2020,Q3,-54.54779159191891
滝沢鉄工所,2020,Q4,-44.43151983810897
焼津水産化学工業,2018,Q1,9.810720458600352
焼津水産化学工業,2018,Q2,10.553482524787436
焼津水産化学工業,2018,Q3,13.019341597260384
焼津水産化学工業,2018,Q4,10.273925423299012
焼津水産化学工業,2019,Q1,10.285726846542406
焼津水産化学工業,2019,Q2,9.175208833539909
焼津水産化学工業,2019,Q3,12.63642895331571
焼津水産化学工業,2019,Q4,8.304603059584101
焼津水産化学工業,2020,Q1,9.831816511029151
焼津水産化学工業,2020,Q2,8.77628020422417
焼津水産化学工業,2020,Q3,11.38444496323549
焼津水産化学工業,2020,Q4,7.465387885860796
熊谷組,2018,Q1,-11.39533832594512
熊谷組,2018,Q2,89.20172021036922
熊谷組,2018,Q3,34.54012011147215
熊谷組,2018,Q4,136.40993960714596
熊谷組,2019,Q1,51.12569026122881
熊谷組,2019,Q2,77.48706647314755
熊谷組,2019,Q3,85.09157237858686
熊谷組,2019,Q4,81.19132072669989
熊谷組,2020,Q1,84.97554352867753
熊谷組,2020,Q2,74.68277945448051
熊谷組,2020,Q3,62.87121643863188
熊谷組,2020,Q4,106.91348478999016
燦ホールディングス,2018,Q1,82.04464655408856
燦ホールディングス,2018,Q2,82.89431768828567
燦ホールディングス,2018,Q3,71.54696644391544
燦ホールディングス,2018,Q4,77.10014362367082
燦ホールディングス,2019,Q1,80.19223284629192
燦ホールディングス,2019,Q2,97.30784223197014
燦ホールディングス,2019,Q3,34.6280695131244
燦ホールディングス,2019,Q4,43.53778448023625
燦ホールディングス,2020,Q1,-7.364326732427166
燦ホールディングス,2020,Q2,15.071124171609547
燦ホールディングス,2020,Q3,32.14725953657215
燦ホールディングス,2020,Q4,34.324856212621235
片倉コープアグリ,2018,Q1,-40.85154488123628
片倉コープアグリ,2018,Q2,-37.23205188622332
片倉コープアグリ,2018,Q3,15.515820880477152
片倉コープアグリ,2018,Q4,22.912343287639523
片倉コープアグリ,2019,Q1,26.96968175879627
片倉コープアグリ,2019,Q2,16.022679612774652
片倉コープアグリ,2019,Q3,14.553756036101046
片倉コープアグリ,2019,Q4,42.70625577004148
片倉コープアグリ,2020,Q1,15.6388538896063
片倉コープアグリ,2020,Q2,16.282915001053833
片倉コープアグリ,2020,Q3,11.945789909329438
片倉コープアグリ,2020,Q4,50.62960729616693
牧野フライス製作所,2018,Q1,5.782483457817946
牧野フライス製作所,2018,Q2,30.458127743552573
牧野フライス製作所,2018,Q3,383.6116644521826
牧野フライス製作所,2018,Q4,361.5598578506289
牧野フライス製作所,2019,Q1,135.1617950712203
牧野フライス製作所,2019,Q2,57.42298231166343
牧野フライス製作所,2019,Q3,96.05608255239092
牧野フライス製作所,2019,Q4,35.922721297773734
牧野フライス製作所,2020,Q1,-126.02004803510548
牧野フライス製作所,2020,Q2,-58.77967278690461
牧野フライス製作所,2020,Q3,-50.69630285563444
牧野フライス製作所,2020,Q4,17.709216207959436
特種東海製紙,2018,Q1,98.42812552015953
特種東海製紙,2018,Q2,57.01440981994608
特種東海製紙,2018,Q3,86.59165440176231
特種東海製紙,2018,Q4,51.6536724549139
特種東海製紙,2019,Q1,85.1097619065941
特種東海製紙,2019,Q2,48.95876516570239
特種東海製紙,2019,Q3,74.9477744956027
特種東海製紙,2019,Q4,94.76031891950376
特種東海製紙,2020,Q1,89.5766473794824
特種東海製紙,2020,Q2,41.25929366469876
特種東海製紙,2020,Q3,63.34830729688648
特種東海製紙,2020,Q4,186.86787877783516
王子ホールディングス,2018,Q1,6.307610947921018
王子ホールディングス,2018,Q2,8.139601584968732
王子ホールディングス,2018,Q3,9.920517276855168
王子ホールディングス,2018,Q4,9.653154035687775
王子ホールディングス,2019,Q1,9.15820235729101
王子ホールディングス,2019,Q2,8.190844254420508
王子ホールディングス,2019,Q3,11.572516561794146
王子ホールディングス,2019,Q4,9.368719691652846
王子ホールディングス,2020,Q1,7.366072623353524
王子ホールディングス,2020,Q2,5.1647446448632905
王子ホールディングス,2020,Q3,9.79050945230378
王子ホールディングス,2020,Q4,8.48733814940158
王将フードサービス,2018,Q1,46.73227284645444
王将フードサービス,2018,Q2,66.70817861891446
王将フードサービス,2018,Q3,63.29901141523647
王将フードサービス,2018,Q4,39.70630863698804
王将フードサービス,2019,Q1,54.930767538452834
王将フードサービス,2019,Q2,72.41071003495932
王将フードサービス,2019,Q3,64.623719220607
王将フードサービス,2019,Q4,71.3645023433331
王将フードサービス,2020,Q1,26.35931066878229
王将フードサービス,2020,Q2,74.13525609945405
王将フードサービス,2020,Q3,139.76958394417068
王将フードサービス,2020,Q4,38.27280514957856
理想科学工業,2018,Q1,9.666292124455431
理想科学工業,2018,Q2,16.732188747008614
理想科学工業,2018,Q3,5.298528996894198
理想科学工業,2018,Q4,49.43471751873737
理想科学工業,2019,Q1,14.076010762622758
理想科学工業,2019,Q2,23.03465436651076
理想科学工業,2019,Q3,2.2274436419547783
理想科学工業,2019,Q4,37.64903012264213
理想科学工業,2020,Q1,-4.969384038985268
理想科学工業,2020,Q2,10.551080136964366
理想科学工業,2020,Q3,1.6560499921228669
理想科学工業,2020,Q4,30.06369367538325
理研ビタミン,2018,Q1,154.00368330830085
理研ビタミン,2018,Q2,12.30770613863399
理研ビタミン,2018,Q3,47.053132151345096
理研ビタミン,2018,Q4,136.61347583126593
理研ビタミン,2019,Q1,68.87020971024728
理研ビタミン,2019,Q2,-49.21436344308563
理研ビタミン,2019,Q3,43.2415111187679
理研ビタミン,2019,Q4,-116.89209492591408
理研ビタミン,2020,Q1,-374.20836659198267
理研ビタミン,2020,Q2,-255.71150393314383
理研ビタミン,2020,Q3,-17.409156217023565
理研ビタミン,2020,Q4,-170.15530895871802
理研計器,2018,Q1,59.95348319423024
理研計器,2018,Q2,63.00879458688557
理研計器,2018,Q3,58.21117340011924
