企業名,会計年度,四半期,y_hat_sarima_f
日比谷総合設備,2020,Q4,122.40766862608515
日水製薬,2018,Q1,5.275647811769145
日水製薬,2018,Q2,19.602389465389514
日水製薬,2018,Q3,5.661576998457379
日水製薬,2018,Q4,13.775841937343683
日水製薬,2019,Q1,9.038968795304624
日水製薬,2019,Q2,-0.13431123867123618
日水製薬,2019,Q3,12.29558231651404
日水製薬,2019,Q4,14.016865921350073
日水製薬,2020,Q1,-2.722189700306563
日水製薬,2020,Q2,14.285029867894785
日水製薬,2020,Q3,7.509196884142604
日水製薬,2020,Q4,-4.0216922375693525
日油,2018,Q1,71.70952181296312
日油,2018,Q2,57.10775721196056
日油,2018,Q3,93.1460743742682
日油,2018,Q4,69.65410279085677
日油,2019,Q1,66.01031366097429
日油,2019,Q2,58.07489652716299
日油,2019,Q3,61.04226834168608
日油,2019,Q4,76.26705142877601
日油,2020,Q1,58.78443740093224
日油,2020,Q2,41.20284143084848
日油,2020,Q3,51.86902798187077
日油,2020,Q4,104.7640138062179
日清オイリオグループ,2018,Q1,36.22796545279667
日清オイリオグループ,2018,Q2,49.25682479775023
日清オイリオグループ,2018,Q3,124.7734426187267
日清オイリオグループ,2018,Q4,87.3647407611885
日清オイリオグループ,2019,Q1,47.98129255021635
日清オイリオグループ,2019,Q2,84.88226455378262
日清オイリオグループ,2019,Q3,85.15557060622963
日清オイリオグループ,2019,Q4,39.6903754350179
日清オイリオグループ,2020,Q1,53.54955193408095
日清オイリオグループ,2020,Q2,75.12365283465952
日清オイリオグループ,2020,Q3,117.21582920761641
日清オイリオグループ,2020,Q4,-12.255635437699624
日清製粉グループ本社,2018,Q1,18.501736800440124
日清製粉グループ本社,2018,Q2,16.356719644430825
日清製粉グループ本社,2018,Q3,25.347831269003613
日清製粉グループ本社,2018,Q4,11.50212968367821
日清製粉グループ本社,2019,Q1,19.51039277421986
日清製粉グループ本社,2019,Q2,18.91624802854508
日清製粉グループ本社,2019,Q3,15.060110894505627
日清製粉グループ本社,2019,Q4,14.851864267069987
日清製粉グループ本社,2020,Q1,17.399796870247464
日清製粉グループ本社,2020,Q2,30.723122010617928
日清製粉グループ本社,2020,Q3,27.754089846674482
日清製粉グループ本社,2020,Q4,7.407577639464781
日清食品ホールディングス,2018,Q1,69.3131515076499
日清食品ホールディングス,2018,Q2,73.54519803645566
日清食品ホールディングス,2018,Q3,143.15068211269
日清食品ホールディングス,2018,Q4,11.47298812508414
日清食品ホールディングス,2019,Q1,84.99375517859305
日清食品ホールディングス,2019,Q2,67.12695882677721
日清食品ホールディングス,2019,Q3,91.39590655637585
日清食品ホールディングス,2019,Q4,-52.49137974897383
日清食品ホールディングス,2020,Q1,58.3813330464632
日清食品ホールディングス,2020,Q2,84.72704290310169
日清食品ホールディングス,2020,Q3,121.04828721154183
日清食品ホールディングス,2020,Q4,39.31839225464811
日特建設,2018,Q1,0.15823888388180257
日特建設,2018,Q2,16.739989208352572
日特建設,2018,Q3,23.77110209747551
日特建設,2018,Q4,23.867490655693484
日特建設,2019,Q1,3.4690451491379037
日特建設,2019,Q2,13.098892340017919
日特建設,2019,Q3,27.551390718043105
日特建設,2019,Q4,23.469338115387984
日特建設,2020,Q1,7.466965112298551
日特建設,2020,Q2,21.215256327799644
日特建設,2020,Q3,30.166344766401064
日特建設,2020,Q4,19.85112211611049
日産化学,2018,Q1,51.75220100255234
日産化学,2018,Q2,37.2370265731963
日産化学,2018,Q3,33.2548496683629
日産化学,2018,Q4,60.62492925924965
日産化学,2019,Q1,62.03998354306831
日産化学,2019,Q2,42.54296568823348
日産化学,2019,Q3,23.428381497325148
日産化学,2019,Q4,70.49239063049397
日産化学,2020,Q1,58.61228639927495
日産化学,2020,Q2,45.442335225678846
日産化学,2020,Q3,20.53919924006921
日産化学,2020,Q4,92.68423262206271
日産東京販売ホールディングス,2018,Q1,0.6570490310430752
日産東京販売ホールディングス,2018,Q2,12.204696796601375
日産東京販売ホールディングス,2018,Q3,4.512237180907896
日産東京販売ホールディングス,2018,Q4,15.966422610783036
日産東京販売ホールディングス,2019,Q1,7.3677464249582645
日産東京販売ホールディングス,2019,Q2,12.889258454949651
日産東京販売ホールディングス,2019,Q3,2.9906914035350622
日産東京販売ホールディングス,2019,Q4,18.060928502202835
日産東京販売ホールディングス,2020,Q1,6.314217551289366
日産東京販売ホールディングス,2020,Q2,16.52084117514925
日産東京販売ホールディングス,2020,Q3,-1.0498386461024132
日産東京販売ホールディングス,2020,Q4,14.391424005495832
日産自動車,2018,Q1,27.648529174367056
日産自動車,2018,Q2,34.63929130595885
日産自動車,2018,Q3,76.10655118029797
日産自動車,2018,Q4,30.34980733027443
日産自動車,2019,Q1,17.336930533063587
日産自動車,2019,Q2,24.299265150191
日産自動車,2019,Q3,11.74815260334067
日産自動車,2019,Q4,-8.379127031010107
日産自動車,2020,Q1,-128.88597361637784
日産自動車,2020,Q2,-21.749487377023897
日産自動車,2020,Q3,-19.299146805152002
日産自動車,2020,Q4,-182.98999547832682
日産車体,2018,Q1,9.046038048630262
日産車体,2018,Q2,-14.580336879393966
日産車体,2018,Q3,-21.488386033194885
日産車体,2018,Q4,15.320080777022639
日産車体,2019,Q1,13.055043040466506
日産車体,2019,Q2,3.6907177587652584
日産車体,2019,Q3,8.108541946982866
日産車体,2019,Q4,18.238096077258138
日産車体,2020,Q1,-4.915596326089838
日産車体,2020,Q2,12.963361994979323
日産車体,2020,Q3,15.365670533162032
日産車体,2020,Q4,13.623943467869497
日神グループホールディングス,2018,Q1,7.210325391907515
日神グループホールディングス,2018,Q2,27.322691777135475
日神グループホールディングス,2018,Q3,8.067324465511218
日神グループホールディングス,2018,Q4,42.62250841315647
日神グループホールディングス,2019,Q1,3.8588401286353533
日神グループホールディングス,2019,Q2,21.050782027159297
日神グループホールディングス,2019,Q3,8.97138855063095
日神グループホールディングス,2019,Q4,52.60909485134686
日神グループホールディングス,2020,Q1,8.740252236563869
日神グループホールディングス,2020,Q2,35.20283512958937
日神グループホールディングス,2020,Q3,11.314896080745878
日神グループホールディングス,2020,Q4,29.470479879411787
日立建機,2018,Q1,52.443955788188646
日立建機,2018,Q2,90.41234946884836
日立建機,2018,Q3,89.09437708249175
日立建機,2018,Q4,83.21725797461868
日立建機,2019,Q1,74.11357334905851
日立建機,2019,Q2,64.73244573178039
日立建機,2019,Q3,93.8144957381259
日立建機,2019,Q4,59.52288022345657
日立建機,2020,Q1,39.79102706521593
日立建機,2020,Q2,22.245523074361657
日立建機,2020,Q3,17.701054642764504
日立建機,2020,Q4,11.017192487419162
日立物流,2018,Q1,45.37011820643505
日立物流,2018,Q2,40.965641335097104
日立物流,2018,Q3,54.180322234466665
日立物流,2018,Q4,49.96340990554405
日立物流,2019,Q1,45.23951704572436
日立物流,2019,Q2,29.270210174214025
日立物流,2019,Q3,82.16811613117426
日立物流,2019,Q4,49.48352019307275
日立物流,2020,Q1,42.746476932235026
日立物流,2020,Q2,54.24328842873744
日立物流,2020,Q3,47.756832026278225
日立物流,2020,Q4,47.62440214909366
日立製作所,2018,Q1,22.391221037607302
日立製作所,2018,Q2,20.959059944824197
日立製作所,2018,Q3,24.033444036888984
日立製作所,2018,Q4,-12.727786565813826
日立製作所,2019,Q1,-36.51014506334121
日立製作所,2019,Q2,16.728390737477696
日立製作所,2019,Q3,-113.2528953108926
日立製作所,2019,Q4,144.88844587748207
日立製作所,2020,Q1,119.02993554271833
日立製作所,2020,Q2,57.27022128575607
日立製作所,2020,Q3,-131.52771689464888
日立製作所,2020,Q4,-19.47066392580752
日立造船,2018,Q1,-32.56171194449967
日立造船,2018,Q2,-2.4552298593329924
日立造船,2018,Q3,-21.119951607726787
日立造船,2018,Q4,65.83215959744578
日立造船,2019,Q1,-34.37299343898936
日立造船,2019,Q2,-12.811802690113593
日立造船,2019,Q3,-9.980707055002048
日立造船,2019,Q4,90.81744452229891
日立造船,2020,Q1,-41.141447181338954
日立造船,2020,Q2,-25.744874899641694
日立造船,2020,Q3,-31.305230843869047
日立造船,2020,Q4,114.88835070320069
日立金属,2018,Q1,24.612658648553825
日立金属,2018,Q2,16.746432750713332
日立金属,2018,Q3,41.82902416916134
日立金属,2018,Q4,1.3851628441476453
日立金属,2019,Q1,37.13066287271426
日立金属,2019,Q2,13.84862573068384
日立金属,2019,Q3,-82.69205201524613
日立金属,2019,Q4,12.198407551467488
日立金属,2020,Q1,5.677000567274513
日立金属,2020,Q2,-107.57604069735756
日立金属,2020,Q3,13.310007420331948
日立金属,2020,Q4,1.569546724362498
日進工具,2018,Q1,36.489299655054985
日進工具,2018,Q2,40.83526887675682
日進工具,2018,Q3,41.314988889500206
日進工具,2018,Q4,38.3496865415288
日進工具,2019,Q1,38.87891951814374
日進工具,2019,Q2,38.799534935762836
日進工具,2019,Q3,41.10733601383713
日進工具,2019,Q4,37.00715154982413
日進工具,2020,Q1,37.336169491779025
日進工具,2020,Q2,26.449777432699516
日進工具,2020,Q3,29.72304521183255
日進工具,2020,Q4,26.308983073515027
日野自動車,2018,Q1,19.87569704132337
日野自動車,2018,Q2,18.97699978149307
日野自動車,2018,Q3,28.86860372750063
日野自動車,2018,Q4,19.63515726820823
日野自動車,2019,Q1,24.876728239002066
日野自動車,2019,Q2,16.69026871632996
日野自動車,2019,Q3,24.32053749607637
日野自動車,2019,Q4,28.375882899813917
日野自動車,2020,Q1,0.20421262572190635
日野自動車,2020,Q2,8.445940937496196
日野自動車,2020,Q3,7.520193761140115
日野自動車,2020,Q4,-0.6332055882971974
日鉄ソリューションズ,2018,Q1,30.073932737279414
日鉄ソリューションズ,2018,Q2,41.387856383724234
日鉄ソリューションズ,2018,Q3,34.91263087927277
日鉄ソリューションズ,2018,Q4,53.596603102920014
日鉄ソリューションズ,2019,Q1,35.06553993325398
日鉄ソリューションズ,2019,Q2,48.33455999431861
日鉄ソリューションズ,2019,Q3,50.18812639398486
日鉄ソリューションズ,2019,Q4,60.20374006414124
日鉄ソリューションズ,2020,Q1,44.98124106167908
日鉄ソリューションズ,2020,Q2,45.45489856641708
日鉄ソリューションズ,2020,Q3,48.027888003242516
日鉄ソリューションズ,2020,Q4,59.03945562091534
日鉄物産,2018,Q1,206.63651565283183
日鉄物産,2018,Q2,188.32757665178522
日鉄物産,2018,Q3,195.90635821955988
日鉄物産,2018,Q4,127.24753836583807
日鉄物産,2019,Q1,245.1017175992836
日鉄物産,2019,Q2,91.32283327573771
日鉄物産,2019,Q3,208.58245335680957
日鉄物産,2019,Q4,145.65336064367978
日鉄物産,2020,Q1,132.54533473697356
日鉄物産,2020,Q2,136.00407946421183
日鉄物産,2020,Q3,124.43184817716617
日鉄物産,2020,Q4,54.20727890612893
日鉄鉱業,2018,Q1,67.80351058371488
日鉄鉱業,2018,Q2,153.14659188520847
日鉄鉱業,2018,Q3,258.30412524472564
日鉄鉱業,2018,Q4,-43.667301940328876
日鉄鉱業,2019,Q1,234.49080216227532
日鉄鉱業,2019,Q2,195.52768143630283
日鉄鉱業,2019,Q3,151.62832511138777
日鉄鉱業,2019,Q4,47.00852566469031
日鉄鉱業,2020,Q1,147.59095662622403
日鉄鉱業,2020,Q2,174.7104050398735
日鉄鉱業,2020,Q3,189.3255955806739
日鉄鉱業,2020,Q4,62.92692170499208
日阪製作所,2018,Q1,8.716813856108374
日阪製作所,2018,Q2,33.426637908938844
日阪製作所,2018,Q3,4.8009183304920136
日阪製作所,2018,Q4,15.134730017964081
日阪製作所,2019,Q1,12.519735898263715
日阪製作所,2019,Q2,16.01564787446748
日阪製作所,2019,Q3,9.393094234119905
日阪製作所,2019,Q4,17.414998923550698
日阪製作所,2020,Q1,29.612637184071662
日阪製作所,2020,Q2,8.468555458943541
日阪製作所,2020,Q3,19.09842641671008
日阪製作所,2020,Q4,13.43680351119836
早稲田アカデミー,2018,Q1,-55.002812966305974
早稲田アカデミー,2018,Q2,81.87494351304504
早稲田アカデミー,2018,Q3,24.747396433606344
早稲田アカデミー,2018,Q4,31.47973386515395
早稲田アカデミー,2019,Q1,-54.733247849845604
早稲田アカデミー,2019,Q2,95.78878757322414
早稲田アカデミー,2019,Q3,44.07003230723868
早稲田アカデミー,2019,Q4,41.12183876121344
早稲田アカデミー,2020,Q1,-18.882486099058582
早稲田アカデミー,2020,Q2,53.08618891565922
早稲田アカデミー,2020,Q3,20.93511807814219
早稲田アカデミー,2020,Q4,1.8397334876280729
旭ダイヤモンド工業,2018,Q1,-8.910695287266314
旭ダイヤモンド工業,2018,Q2,14.93582204113999
旭ダイヤモンド工業,2018,Q3,18.538867334861436
旭ダイヤモンド工業,2018,Q4,-24.99817129091527
旭ダイヤモンド工業,2019,Q1,24.07728178395818
旭ダイヤモンド工業,2019,Q2,6.640790539316799
旭ダイヤモンド工業,2019,Q3,9.644205657718398
旭ダイヤモンド工業,2019,Q4,8.541025795930945
旭ダイヤモンド工業,2020,Q1,0.8394746246081848
旭ダイヤモンド工業,2020,Q2,2.749885458825449
旭ダイヤモンド工業,2020,Q3,4.937430714205749
旭ダイヤモンド工業,2020,Q4,-18.96745897234554
旭化成,2018,Q1,22.754744497887497
旭化成,2018,Q2,30.96220710000505
旭化成,2018,Q3,50.23563288093212
旭化成,2018,Q4,13.886884166996854
旭化成,2019,Q1,26.441196101253304
旭化成,2019,Q2,28.709241884862507
旭化成,2019,Q3,27.818166121954594
旭化成,2019,Q4,21.966425411344918
旭化成,2020,Q1,13.27962463764855
旭化成,2020,Q2,36.89716295444088
旭化成,2020,Q3,15.138450225485869
旭化成,2020,Q4,1.1510827003900679
旭有機材,2018,Q1,14.30165466233823
旭有機材,2018,Q2,49.81914928387142
旭有機材,2018,Q3,80.02194273028049
旭有機材,2018,Q4,26.302933481841638
旭有機材,2019,Q1,78.14058603966242
旭有機材,2019,Q2,23.505281363123242
旭有機材,2019,Q3,42.051276297456425
旭有機材,2019,Q4,49.1934357839211
旭有機材,2020,Q1,26.243273586611334
旭有機材,2020,Q2,35.74723318323473
旭有機材,2020,Q3,39.137653979558316
旭有機材,2020,Q4,52.4042772322929
明和地所,2018,Q1,66.32028106236693
明和地所,2018,Q2,1.2371320043948844
明和地所,2018,Q3,-18.274043835138567
明和地所,2018,Q4,24.816130783887115
明和地所,2019,Q1,30.008925992873163
明和地所,2019,Q2,7.90972450551409
明和地所,2019,Q3,-19.154492947995205
明和地所,2019,Q4,69.74107633209432
明和地所,2020,Q1,-4.882337860997028
明和地所,2020,Q2,20.001517072523534
明和地所,2020,Q3,12.19224749264377
明和地所,2020,Q4,-7.974162378993168
明和産業,2018,Q1,12.205274645836308
明和産業,2018,Q2,7.958015735113456
明和産業,2018,Q3,15.800013678277608
明和産業,2018,Q4,14.889936901097805
明和産業,2019,Q1,15.041895378444549
明和産業,2019,Q2,10.571581158015734
明和産業,2019,Q3,19.00168803216317
明和産業,2019,Q4,9.590408714330046
明和産業,2020,Q1,12.4947804520389
明和産業,2020,Q2,9.806777404259854
明和産業,2020,Q3,23.26912916265955
明和産業,2020,Q4,5.125765892059254
明星工業,2018,Q1,12.519957207916283
明星工業,2018,Q2,22.328085931084143
明星工業,2018,Q3,25.841258169337895
明星工業,2018,Q4,28.080418506077866
明星工業,2019,Q1,17.534737652739725
明星工業,2019,Q2,27.33688498999013
明星工業,2019,Q3,21.30193249963491
明星工業,2019,Q4,28.539081998303743
明星工業,2020,Q1,14.170500237252039
明星工業,2020,Q2,23.53709873285458
明星工業,2020,Q3,20.251217502346528
明星工業,2020,Q4,33.89263503115127
明治海運,2018,Q1,9.265164188175337
明治海運,2018,Q2,18.725155752978203
明治海運,2018,Q3,26.3948345295247
明治海運,2018,Q4,7.824154771981628
明治海運,2019,Q1,14.860162491298713
明治海運,2019,Q2,14.738642878547584
明治海運,2019,Q3,18.42011318836237
明治海運,2019,Q4,12.789887569899262
明治海運,2020,Q1,11.385328058868089
明治海運,2020,Q2,0.5062395254305381
明治海運,2020,Q3,27.942208368323737
明治海運,2020,Q4,4.040885196950218
明治電機工業,2018,Q1,37.14373376722367
明治電機工業,2018,Q2,58.592594916795484
明治電機工業,2018,Q3,78.77924240667025
明治電機工業,2018,Q4,92.82682581371495
明治電機工業,2019,Q1,47.49727410891551
明治電機工業,2019,Q2,61.95265689574708
明治電機工業,2019,Q3,73.64325858484524
明治電機工業,2019,Q4,49.795890856103995
明治電機工業,2020,Q1,40.17335517468536
明治電機工業,2020,Q2,60.02811759762192
明治電機工業,2020,Q3,44.08722572960897
明治電機工業,2020,Q4,59.12054673547341
明豊ファシリティワークス,2018,Q1,2.537628333920776
明豊ファシリティワークス,2018,Q2,9.22519193289211
明豊ファシリティワークス,2018,Q3,12.628256148449006
明豊ファシリティワークス,2018,Q4,12.582435273821899
明豊ファシリティワークス,2019,Q1,5.562759818870564
明豊ファシリティワークス,2019,Q2,11.434252630328018
明豊ファシリティワークス,2019,Q3,10.730258436949049
明豊ファシリティワークス,2019,Q4,19.67783692994537
明豊ファシリティワークス,2020,Q1,10.219898899312158
明豊ファシリティワークス,2020,Q2,12.299347155884247
明豊ファシリティワークス,2020,Q3,10.851576555733656
明豊ファシリティワークス,2020,Q4,19.48242659397921
明電舎,2018,Q1,-11.581173878085867
明電舎,2018,Q2,-8.211309298505757
明電舎,2018,Q3,-4.325839434960567
明電舎,2018,Q4,53.21719247831078
明電舎,2019,Q1,210.32122842977753
明電舎,2019,Q2,1.9579698364880613
明電舎,2019,Q3,1.964394743429382
明電舎,2019,Q4,247.64432558335605
明電舎,2020,Q1,-51.97385711756683
明電舎,2020,Q2,-19.876633863770955
明電舎,2020,Q3,-17.38177093149644
明電舎,2020,Q4,264.74937170345623
昭和産業,2018,Q1,15.79151131410331
昭和産業,2018,Q2,60.69290446674583
昭和産業,2018,Q3,76.59294743663037
昭和産業,2018,Q4,40.277965694274506
昭和産業,2019,Q1,82.64954975267509
昭和産業,2019,Q2,61.836290958584016
昭和産業,2019,Q3,75.8113471329008
昭和産業,2019,Q4,42.83468834794207
昭和産業,2020,Q1,54.48817691525613
昭和産業,2020,Q2,44.46219599540552
昭和産業,2020,Q3,119.8716897755117
昭和産業,2020,Q4,-6.245726835864557
昭和電線ホールディングス,2018,Q1,10.103011887339594
昭和電線ホールディングス,2018,Q2,15.327743713590845
昭和電線ホールディングス,2018,Q3,61.58803178723703
昭和電線ホールディングス,2018,Q4,31.58495492586668
昭和電線ホールディングス,2019,Q1,36.65646163313511
昭和電線ホールディングス,2019,Q2,20.349062303630305
昭和電線ホールディングス,2019,Q3,65.51650417475038
昭和電線ホールディングス,2019,Q4,64.17400775268288
昭和電線ホールディングス,2020,Q1,27.301016361324564
昭和電線ホールディングス,2020,Q2,48.52690570909203
昭和電線ホールディングス,2020,Q3,53.26123985229194
昭和電線ホールディングス,2020,Q4,29.376010017492344
昭文社ホールディングス,2018,Q1,-18.822612428148272
昭文社ホールディングス,2018,Q2,-7.687802541387996
昭文社ホールディングス,2018,Q3,-4.204681089128746
昭文社ホールディングス,2018,Q4,-63.33501560376641
昭文社ホールディングス,2019,Q1,-17.093218768777692
昭文社ホールディングス,2019,Q2,0.40201286894794297
昭文社ホールディングス,2019,Q3,1.4990184539349067
昭文社ホールディングス,2019,Q4,-84.66115333552939
昭文社ホールディングス,2020,Q1,-13.383305749478184
昭文社ホールディングス,2020,Q2,5.61555583156063
昭文社ホールディングス,2020,Q3,7.5823591951217155
昭文社ホールディングス,2020,Q4,7.10163802963475
曙ブレーキ工業,2018,Q1,-6.0540128923090215
曙ブレーキ工業,2018,Q2,3.084821797764365
曙ブレーキ工業,2018,Q3,7.319829699458039
曙ブレーキ工業,2018,Q4,-40.31280693087463
曙ブレーキ工業,2019,Q1,-1.6521819394125148
曙ブレーキ工業,2019,Q2,-2.8286853681531
曙ブレーキ工業,2019,Q3,-144.20913677002315
曙ブレーキ工業,2019,Q4,74.13404756681332
曙ブレーキ工業,2020,Q1,-57.545533994972
曙ブレーキ工業,2020,Q2,152.26460917785053
曙ブレーキ工業,2020,Q3,48.42396258474593
曙ブレーキ工業,2020,Q4,4.783711218326889
月島機械,2018,Q1,-15.782791430376875
月島機械,2018,Q2,19.377912733114734
月島機械,2018,Q3,9.122399641354328
月島機械,2018,Q4,45.532454199792255
月島機械,2019,Q1,-6.374073953921895
月島機械,2019,Q2,8.76879989093372
月島機械,2019,Q3,17.958878893137566
月島機械,2019,Q4,82.37132036190582
月島機械,2020,Q1,14.098135409711112
月島機械,2020,Q2,19.608411707360947
月島機械,2020,Q3,21.65421220706891
月島機械,2020,Q4,79.03316827272472
有機合成薬品工業,2018,Q1,0.4520685634127708
有機合成薬品工業,2018,Q2,1.4135288667912729
有機合成薬品工業,2018,Q3,-1.295114523994923
有機合成薬品工業,2018,Q4,4.366982789864812
有機合成薬品工業,2019,Q1,-3.7864711734046366
有機合成薬品工業,2019,Q2,3.014799442257993
有機合成薬品工業,2019,Q3,3.9074710162168493
有機合成薬品工業,2019,Q4,1.951010023658231
有機合成薬品工業,2020,Q1,-0.5799182514494041
有機合成薬品工業,2020,Q2,0.9686771737280804
有機合成薬品工業,2020,Q3,3.5398628660405125
有機合成薬品工業,2020,Q4,-7.631706209995496
有沢製作所,2018,Q1,17.616284784969046
有沢製作所,2018,Q2,27.64092118545565
有沢製作所,2018,Q3,30.40304886113058
有沢製作所,2018,Q4,20.668566286886378
有沢製作所,2019,Q1,22.914753514653064
有沢製作所,2019,Q2,24.318868453925216
有沢製作所,2019,Q3,11.601908519746448
有沢製作所,2019,Q4,12.908254201723674
有沢製作所,2020,Q1,6.523785903294376
有沢製作所,2020,Q2,-30.727345449696116
有沢製作所,2020,Q3,32.75544265728369
有沢製作所,2020,Q4,8.598178512534005
朝日工業社,2018,Q1,89.19007632950478
朝日工業社,2018,Q2,73.23401420877516
朝日工業社,2018,Q3,182.9992871236074
朝日工業社,2018,Q4,89.2218818743218
朝日工業社,2019,Q1,96.13114805443755
朝日工業社,2019,Q2,91.06733525949168
朝日工業社,2019,Q3,139.52021721503172
朝日工業社,2019,Q4,63.0103322794244
朝日工業社,2020,Q1,83.50817886645615
朝日工業社,2020,Q2,100.03057625237066
朝日工業社,2020,Q3,-8.472191309731002
朝日工業社,2020,Q4,70.79571635307346
朝日放送グループホールディング,2018,Q1,8.086147824018227
朝日放送グループホールディング,2018,Q2,10.716332217282599
朝日放送グループホールディング,2018,Q3,33.07901259123909
朝日放送グループホールディング,2018,Q4,20.06027019266536
朝日放送グループホールディング,2019,Q1,27.04503077722217
朝日放送グループホールディング,2019,Q2,9.812890309879448
朝日放送グループホールディング,2019,Q3,33.82834694859116
朝日放送グループホールディング,2019,Q4,18.301817088048075
朝日放送グループホールディング,2020,Q1,12.216951646291683
朝日放送グループホールディング,2020,Q2,7.329958932565068
朝日放送グループホールディング,2020,Q3,19.52441780803836
朝日放送グループホールディング,2020,Q4,-1.2106375168938062
木曽路,2018,Q1,-3.588393425708196
木曽路,2018,Q2,-6.7105178729629715
木曽路,2018,Q3,34.864769213134494
木曽路,2018,Q4,28.652300210416524
木曽路,2019,Q1,-1.6829306861469453
木曽路,2019,Q2,-1.8258059245518476
木曽路,2019,Q3,31.26459414693585
木曽路,2019,Q4,35.700862913575214
木曽路,2020,Q1,-18.000550978410285
木曽路,2020,Q2,-63.59615484093908
木曽路,2020,Q3,29.569461731862823
木曽路,2020,Q4,-89.2300906289338
木村化工機,2018,Q1,10.988819604890471
木村化工機,2018,Q2,13.643868959747067
木村化工機,2018,Q3,9.975676856161908
木村化工機,2018,Q4,26.38701648747182
木村化工機,2019,Q1,18.304601807539072
木村化工機,2019,Q2,14.231786639308996
木村化工機,2019,Q3,10.95553163930181
木村化工機,2019,Q4,32.65614424373352
木村化工機,2020,Q1,11.090386349968625
木村化工機,2020,Q2,9.405410407089612
木村化工機,2020,Q3,11.51088856826209
木村化工機,2020,Q4,23.9157798981072
未来工業,2018,Q1,28.936915401040736
未来工業,2018,Q2,33.88789327975473
未来工業,2018,Q3,49.650395448230164
未来工業,2018,Q4,22.302738008862168
未来工業,2019,Q1,21.761529357337015
未来工業,2019,Q2,81.44575095752305
未来工業,2019,Q3,44.42440626766773
未来工業,2019,Q4,30.210322903361668
未来工業,2020,Q1,28.813239149348615
未来工業,2020,Q2,44.61361133028131
未来工業,2020,Q3,56.893054435732935
未来工業,2020,Q4,30.393942834898713
本多通信工業,2018,Q1,20.05495140233606
本多通信工業,2018,Q2,24.500181988825858
本多通信工業,2018,Q3,14.912188825009641
本多通信工業,2018,Q4,15.814706238412178
本多通信工業,2019,Q1,5.909070932954625
本多通信工業,2019,Q2,4.0064353883210035
本多通信工業,2019,Q3,7.200737949327083
本多通信工業,2019,Q4,8.713401304912454
本多通信工業,2020,Q1,-4.265582571217406
本多通信工業,2020,Q2,2.1921838415681076
本多通信工業,2020,Q3,1.4836924712132575
本多通信工業,2020,Q4,-5.332427203114472
本田技研工業,2018,Q1,117.5997141174405
本田技研工業,2018,Q2,104.39968282025136
本田技研工業,2018,Q3,326.94510338606585
本田技研工業,2018,Q4,-3.068572883832587
本田技研工業,2019,Q1,123.34174137128765
本田技研工業,2019,Q2,111.30863237204507
本田技研工業,2019,Q3,93.86091822855653
本田技研工業,2019,Q4,-13.819340104358336
本田技研工業,2020,Q1,95.91308131560628
本田技研工業,2020,Q2,81.92105064627779
本田技研工業,2020,Q3,70.70230560152716
本田技研工業,2020,Q4,-0.08598451324003165
杉本商事,2018,Q1,32.17165961490561
杉本商事,2018,Q2,44.35535437326731
杉本商事,2018,Q3,65.844136602664
杉本商事,2018,Q4,51.63238292522584
杉本商事,2019,Q1,37.78879428671239
杉本商事,2019,Q2,41.86350385915214
杉本商事,2019,Q3,71.70164392740203
杉本商事,2019,Q4,37.71437837683714
杉本商事,2020,Q1,27.05040796216636
杉本商事,2020,Q2,41.42720349172889
杉本商事,2020,Q3,62.26135427593981
杉本商事,2020,Q4,26.601184914580976
村田製作所,2018,Q1,144.74712283808782
村田製作所,2018,Q2,290.5057653604656
村田製作所,2018,Q3,173.80206956991202
村田製作所,2018,Q4,219.4327496933726
村田製作所,2019,Q1,215.43134424971518
村田製作所,2019,Q2,258.7508874779745
村田製作所,2019,Q3,93.31633125846449
村田製作所,2019,Q4,26.741835051762536
村田製作所,2020,Q1,-9.29472368998239
村田製作所,2020,Q2,60.79788225997118
村田製作所,2020,Q3,105.24940574233051
村田製作所,2020,Q4,78.57558522223107
東ソー,2018,Q1,35.79663632922386
東ソー,2018,Q2,53.17074814815083
東ソー,2018,Q3,104.66665409511148
東ソー,2018,Q4,46.44942074478122
東ソー,2019,Q1,60.86063806232499
東ソー,2019,Q2,60.463333349225096
東ソー,2019,Q3,40.84372151483563
東ソー,2019,Q4,71.27524232262687
東ソー,2020,Q1,18.092571902994813
東ソー,2020,Q2,43.733554090791195
東ソー,2020,Q3,56.32373183569087
東ソー,2020,Q4,32.255547407677305
東テク,2018,Q1,-12.968648649068168
東テク,2018,Q2,87.49350436139332
東テク,2018,Q3,34.90883318189184
東テク,2018,Q4,114.82151004599629
東テク,2019,Q1,45.046744342129735
東テク,2019,Q2,72.81969728784841
東テク,2019,Q3,64.0048311123024
東テク,2019,Q4,108.41437337976066
東テク,2020,Q1,5.8467623699260445
東テク,2020,Q2,110.09991262162761
東テク,2020,Q3,82.14526065544652
東テク,2020,Q4,145.32213139333598
東プレ,2018,Q1,90.8274150537963
東プレ,2018,Q2,79.63957992682408
東プレ,2018,Q3,87.833038712618
東プレ,2018,Q4,65.90738854047552
東プレ,2019,Q1,71.79254309311958
東プレ,2019,Q2,85.75996180602698
東プレ,2019,Q3,61.6345912374909
東プレ,2019,Q4,44.35759418631008
東プレ,2020,Q1,31.292741023166457
東プレ,2020,Q2,18.13854981975563
東プレ,2020,Q3,54.642365372122924
東プレ,2020,Q4,0.42528119399961994
