企業名,会計年度,四半期,y_hat_umlp_sklearn_default,best_hyparam
アツギ,2019,Q2,-1.3747756055692986,"[(4,), 0.001]"
アツギ,2019,Q3,-3.653313852633846,"[(4,), 0.001]"
アツギ,2019,Q4,-0.8157472193858983,"[(4,), 0.001]"
アツギ,2020,Q1,-0.687406691097957,"[(4,), 0.001]"
アツギ,2020,Q2,-4.89665069215245,"[(4,), 0.001]"
アツギ,2020,Q3,-4.966268949194547,"[(4,), 0.001]"
アツギ,2020,Q4,-0.4753840852095237,"[(4,), 0.001]"
アドウェイズ,2018,Q1,1.4007874621032255,"[(8,), 0.001]"
アドウェイズ,2018,Q2,0.8067666428132712,"[(8,), 0.001]"
アドウェイズ,2018,Q3,3.0626667325900514,"[(8,), 0.001]"
アドウェイズ,2018,Q4,1.1467375649163036,"[(8,), 0.001]"
アドウェイズ,2019,Q1,2.1610035750317693,"[(8,), 0.001]"
アドウェイズ,2019,Q2,0.15416351444648557,"[(8,), 0.001]"
アドウェイズ,2019,Q3,2.812116079457697,"[(8,), 0.001]"
アドウェイズ,2019,Q4,0.1693067128504313,"[(8,), 0.001]"
アドウェイズ,2020,Q1,3.7011028062204536,"[(8,), 0.001]"
アドウェイズ,2020,Q2,2.408540863049562,"[(8,), 0.001]"
アドウェイズ,2020,Q3,4.714392303728145,"[(8,), 0.001]"
アドウェイズ,2020,Q4,4.9375981221707965,"[(8,), 0.001]"
アドソル日進,2018,Q1,12.22283808764965,"[(16,), 1e-05]"
アドソル日進,2018,Q2,12.186995076415887,"[(16,), 1e-05]"
アドソル日進,2018,Q3,6.465324617455962,"[(16,), 1e-05]"
アドソル日進,2018,Q4,11.901848622834219,"[(16,), 1e-05]"
アドソル日進,2019,Q1,5.564562010459435,"[(16,), 1e-05]"
アドソル日進,2019,Q2,12.211041301264178,"[(16,), 1e-05]"
アドソル日進,2019,Q3,12.068014173677502,"[(16,), 1e-05]"
アドソル日進,2019,Q4,10.760171578215015,"[(16,), 1e-05]"
アドソル日進,2020,Q1,11.436632058645724,"[(16,), 1e-05]"
アドソル日進,2020,Q2,11.043501781860822,"[(16,), 1e-05]"
アドソル日進,2020,Q3,9.861938517577677,"[(16,), 1e-05]"
アドソル日進,2020,Q4,11.607971434203638,"[(16,), 1e-05]"
アドバネクス,2018,Q1,0.1516185633656343,"[(4,), 0.001]"
アドバネクス,2018,Q2,-0.18048735158104437,"[(4,), 0.001]"
アドバネクス,2018,Q3,1.2908118499575365,"[(4,), 0.001]"
アドバネクス,2018,Q4,-0.44755116673582473,"[(4,), 0.001]"
アドバネクス,2019,Q1,-0.12656220556002007,"[(4,), 0.001]"
アドバネクス,2019,Q2,-0.5243460358006986,"[(4,), 0.001]"
アドバネクス,2019,Q3,-1.5324835804036314,"[(4,), 0.001]"
アドバネクス,2019,Q4,-0.47138419275576066,"[(4,), 0.001]"
アドバネクス,2020,Q1,-2.5875515054355827,"[(4,), 0.001]"
アドバネクス,2020,Q2,-4.64127567352989,"[(4,), 0.001]"
アドバネクス,2020,Q3,-2.5986673532950384,"[(4,), 0.001]"
アドバネクス,2020,Q4,0.8898063964703905,"[(4,), 0.001]"
アドバンテスト,2018,Q1,1.3443878459186336,"[(16,), 1e-05]"
アドバンテスト,2018,Q2,0.42597643647897526,"[(16,), 1e-05]"
アドバンテスト,2018,Q3,10.26684306192121,"[(16,), 1e-05]"
アドバンテスト,2018,Q4,10.043029236029803,"[(16,), 1e-05]"
アドバンテスト,2019,Q1,6.374580012618635,"[(16,), 1e-05]"
アドバンテスト,2019,Q2,1.7939713654426996,"[(16,), 1e-05]"
アドバンテスト,2019,Q3,2.16963844446276,"[(16,), 1e-05]"
アドバンテスト,2019,Q4,8.469078756267884,"[(16,), 1e-05]"
アドバンテスト,2020,Q1,9.666527507740668,"[(16,), 1e-05]"
アドバンテスト,2020,Q2,3.174200326826079,"[(16,), 1e-05]"
アドバンテスト,2020,Q3,8.838987316417304,"[(16,), 1e-05]"
アドバンテスト,2020,Q4,6.942762314063853,"[(16,), 1e-05]"
アドヴァングループ,2018,Q1,2.3713685509617717,"[(4,), 0.001]"
アドヴァングループ,2018,Q2,4.775559135594063,"[(4,), 0.001]"
アドヴァングループ,2018,Q3,4.769498833460855,"[(4,), 0.001]"
アドヴァングループ,2018,Q4,4.069220951258879,"[(4,), 0.001]"
アドヴァングループ,2019,Q1,4.1091058465364405,"[(4,), 0.001]"
アドヴァングループ,2019,Q2,4.848072159807424,"[(4,), 0.001]"
アドヴァングループ,2019,Q3,4.819624025959923,"[(4,), 0.001]"
アドヴァングループ,2019,Q4,4.5434803462567155,"[(4,), 0.001]"
アドヴァングループ,2020,Q1,4.624398029544185,"[(4,), 0.001]"
アドヴァングループ,2020,Q2,4.646301753901833,"[(4,), 0.001]"
アドヴァングループ,2020,Q3,4.621845358943657,"[(4,), 0.001]"
アドヴァングループ,2020,Q4,4.605808355065826,"[(4,), 0.001]"
アネスト岩田,2018,Q1,9.563948929785616,"[(16,), 0.001]"
アネスト岩田,2018,Q2,9.06525281201784,"[(16,), 0.001]"
アネスト岩田,2018,Q3,9.7919784934287,"[(16,), 0.001]"
アネスト岩田,2018,Q4,9.958118567779174,"[(16,), 0.001]"
アネスト岩田,2019,Q1,9.812242651634342,"[(16,), 0.001]"
アネスト岩田,2019,Q2,9.64386993914257,"[(16,), 0.001]"
アネスト岩田,2019,Q3,9.424347266026292,"[(16,), 0.001]"
アネスト岩田,2019,Q4,9.448366449969978,"[(16,), 0.001]"
アネスト岩田,2020,Q1,9.52275552904141,"[(16,), 0.001]"
アネスト岩田,2020,Q2,9.460135834630993,"[(16,), 0.001]"
アネスト岩田,2020,Q3,9.554394713106076,"[(16,), 0.001]"
アネスト岩田,2020,Q4,9.640741681571576,"[(16,), 0.001]"
アマダ,2018,Q1,10.551483721183395,"[(16,), 1e-05]"
アマダ,2018,Q2,10.35205596566281,"[(16,), 1e-05]"
アマダ,2018,Q3,11.152978028199698,"[(16,), 1e-05]"
アマダ,2018,Q4,11.189592773817123,"[(16,), 1e-05]"
アマダ,2019,Q1,10.727821204364748,"[(16,), 1e-05]"
アマダ,2019,Q2,11.183325428025373,"[(16,), 1e-05]"
アマダ,2019,Q3,10.709133193883279,"[(16,), 1e-05]"
アマダ,2019,Q4,11.713656888938605,"[(16,), 1e-05]"
アマダ,2020,Q1,11.455696162654142,"[(16,), 1e-05]"
アマダ,2020,Q2,10.491757895667565,"[(16,), 1e-05]"
アマダ,2020,Q3,11.603766388615751,"[(16,), 1e-05]"
アマダ,2020,Q4,11.550128862703373,"[(16,), 1e-05]"
アマノ,2018,Q1,7.246667116803341,"[(8,), 1e-05]"
アマノ,2018,Q2,7.299167648251028,"[(8,), 1e-05]"
アマノ,2018,Q3,7.294782373759095,"[(8,), 1e-05]"
アマノ,2018,Q4,8.201362304205842,"[(8,), 1e-05]"
アマノ,2019,Q1,7.890142374030258,"[(8,), 1e-05]"
アマノ,2019,Q2,8.108379655640872,"[(8,), 1e-05]"
アマノ,2019,Q3,7.99506844507563,"[(8,), 1e-05]"
アマノ,2019,Q4,7.215303402625486,"[(8,), 1e-05]"
アマノ,2020,Q1,7.2315350609540445,"[(8,), 1e-05]"
アマノ,2020,Q2,7.2549444067612505,"[(8,), 1e-05]"
アマノ,2020,Q3,7.248016409246579,"[(8,), 1e-05]"
アマノ,2020,Q4,7.2689187521488785,"[(8,), 1e-05]"
アミューズ,2018,Q1,11.077841485173392,"[(16,), 0.0001]"
アミューズ,2018,Q2,0.17995581777727,"[(16,), 0.0001]"
アミューズ,2018,Q3,8.113483493829616,"[(16,), 0.0001]"
アミューズ,2018,Q4,14.146822278017865,"[(16,), 0.0001]"
アミューズ,2019,Q1,14.183627366623366,"[(16,), 0.0001]"
アミューズ,2019,Q2,14.341371091325222,"[(16,), 0.0001]"
アミューズ,2019,Q3,16.07199562524735,"[(16,), 0.0001]"
アミューズ,2019,Q4,9.488937330543646,"[(16,), 0.0001]"
アミューズ,2020,Q1,10.219088107741202,"[(16,), 0.0001]"
アミューズ,2020,Q2,10.277001785138934,"[(16,), 0.0001]"
アミューズ,2020,Q3,10.668748636930827,"[(16,), 0.0001]"
アミューズ,2020,Q4,1.2807602262008375,"[(16,), 0.0001]"
アリアケジャパン,2018,Q1,10.762552543556136,"[(16,), 0.001]"
アリアケジャパン,2018,Q2,10.13812138224823,"[(16,), 0.001]"
アリアケジャパン,2018,Q3,11.064947942677604,"[(16,), 0.001]"
アリアケジャパン,2018,Q4,9.77043648418179,"[(16,), 0.001]"
アリアケジャパン,2019,Q1,9.814116001839128,"[(16,), 0.001]"
アリアケジャパン,2019,Q2,10.900610725082576,"[(16,), 0.001]"
アリアケジャパン,2019,Q3,9.505180618572982,"[(16,), 0.001]"
アリアケジャパン,2019,Q4,12.48384819611063,"[(16,), 0.001]"
アリアケジャパン,2020,Q1,15.348042992235015,"[(16,), 0.001]"
アリアケジャパン,2020,Q2,15.263454255192974,"[(16,), 0.001]"
アリアケジャパン,2020,Q3,15.334106133581281,"[(16,), 0.001]"
アリアケジャパン,2020,Q4,14.28084359168162,"[(16,), 0.001]"
アルインコ,2018,Q1,4.1981133371228365,"[(4,), 1e-05]"
アルインコ,2018,Q2,3.8708207427496486,"[(4,), 1e-05]"
アルインコ,2018,Q3,4.197962752725546,"[(4,), 1e-05]"
アルインコ,2018,Q4,4.20646711588175,"[(4,), 1e-05]"
アルインコ,2019,Q1,4.218125468266277,"[(4,), 1e-05]"
アルインコ,2019,Q2,4.069735935457219,"[(4,), 1e-05]"
アルインコ,2019,Q3,4.2053699303212575,"[(4,), 1e-05]"
アルインコ,2019,Q4,4.479068196141233,"[(4,), 1e-05]"
アルインコ,2020,Q1,4.075716980651447,"[(4,), 1e-05]"
アルインコ,2020,Q2,4.244954212339779,"[(4,), 1e-05]"
アルインコ,2020,Q3,4.8303118820901885,"[(4,), 1e-05]"
アルインコ,2020,Q4,4.225807055137717,"[(4,), 1e-05]"
アルコニックス,2018,Q1,12.58555995665737,"[(16,), 1e-05]"
アルコニックス,2018,Q2,14.74579922347753,"[(16,), 1e-05]"
アルコニックス,2018,Q3,15.264658343938951,"[(16,), 1e-05]"
アルコニックス,2018,Q4,7.492420187220281,"[(16,), 1e-05]"
アルコニックス,2019,Q1,15.59799168063481,"[(16,), 1e-05]"
アルコニックス,2019,Q2,15.001661566983676,"[(16,), 1e-05]"
アルコニックス,2019,Q3,14.672080536786494,"[(16,), 1e-05]"
アルコニックス,2019,Q4,14.6807558978536,"[(16,), 1e-05]"
アルコニックス,2020,Q1,14.80493939355179,"[(16,), 1e-05]"
アルコニックス,2020,Q2,14.73805993772691,"[(16,), 1e-05]"
アルコニックス,2020,Q3,15.640879651708314,"[(16,), 1e-05]"
アルコニックス,2020,Q4,15.544728475591576,"[(16,), 1e-05]"
アルゴグラフィックス,2018,Q1,15.172741696394043,"[(16,), 0.001]"
アルゴグラフィックス,2018,Q2,14.96580489376391,"[(16,), 0.001]"
アルゴグラフィックス,2018,Q3,14.92683290828395,"[(16,), 0.001]"
アルゴグラフィックス,2018,Q4,16.246595073486695,"[(16,), 0.001]"
アルゴグラフィックス,2019,Q1,13.253673598249383,"[(16,), 0.001]"
アルゴグラフィックス,2019,Q2,13.189125212974835,"[(16,), 0.001]"
アルゴグラフィックス,2019,Q3,14.155262346158112,"[(16,), 0.001]"
アルゴグラフィックス,2019,Q4,14.007307755640282,"[(16,), 0.001]"
アルゴグラフィックス,2020,Q1,13.131513646863915,"[(16,), 0.001]"
アルゴグラフィックス,2020,Q2,14.522337519998398,"[(16,), 0.001]"
アルゴグラフィックス,2020,Q3,14.19320916269996,"[(16,), 0.001]"
アルゴグラフィックス,2020,Q4,12.892098923693448,"[(16,), 0.001]"
アルビス,2018,Q1,11.259568495387002,"[(16,), 0.001]"
アルビス,2018,Q2,11.070254061263952,"[(16,), 0.001]"
アルビス,2018,Q3,11.238221789987499,"[(16,), 0.001]"
アルビス,2018,Q4,10.802528038483166,"[(16,), 0.001]"
アルビス,2019,Q1,9.456903097473992,"[(16,), 0.001]"
アルビス,2019,Q2,11.560935209958652,"[(16,), 0.001]"
アルビス,2019,Q3,9.510363662512676,"[(16,), 0.001]"
アルビス,2019,Q4,10.219932588927875,"[(16,), 0.001]"
アルビス,2020,Q1,12.830250165467858,"[(16,), 0.001]"
アルビス,2020,Q2,11.576005126649438,"[(16,), 0.001]"
アルビス,2020,Q3,11.691611184400212,"[(16,), 0.001]"
アルビス,2020,Q4,12.08508647044779,"[(16,), 0.001]"
アルファ,2018,Q1,10.218004175258756,"[(16,), 0.001]"
アルファ,2018,Q2,14.586175454058784,"[(16,), 0.001]"
アルファ,2018,Q3,7.939151362863598,"[(16,), 0.001]"
アルファ,2018,Q4,12.11066254460824,"[(16,), 0.001]"
アルファ,2019,Q1,0.7131984005270346,"[(16,), 0.001]"
アルファ,2019,Q2,1.6965173550147712,"[(16,), 0.001]"
アルファ,2019,Q3,7.497714347128395,"[(16,), 0.001]"
アルファ,2019,Q4,11.227633639698334,"[(16,), 0.001]"
アルファ,2020,Q1,1.2260581109994417,"[(16,), 0.001]"
アルファ,2020,Q2,1.0663609539877617,"[(16,), 0.001]"
アルファ,2020,Q3,-0.693283545708212,"[(16,), 0.001]"
アルファ,2020,Q4,-0.8555495507022408,"[(16,), 0.001]"
アルファシステムズ,2018,Q1,11.55524232732829,"[(16,), 1e-05]"
アルファシステムズ,2018,Q2,11.562020309343662,"[(16,), 1e-05]"
アルファシステムズ,2018,Q3,11.559283275071607,"[(16,), 1e-05]"
アルファシステムズ,2018,Q4,11.534295343647074,"[(16,), 1e-05]"
アルファシステムズ,2019,Q1,11.295762702577726,"[(16,), 1e-05]"
アルファシステムズ,2019,Q2,11.72341381840761,"[(16,), 1e-05]"
アルファシステムズ,2019,Q3,11.642508121957835,"[(16,), 1e-05]"
アルファシステムズ,2019,Q4,10.808012183102456,"[(16,), 1e-05]"
アルファシステムズ,2020,Q1,13.581296620815348,"[(16,), 1e-05]"
アルファシステムズ,2020,Q2,10.541263670630425,"[(16,), 1e-05]"
アルファシステムズ,2020,Q3,11.79939599790474,"[(16,), 1e-05]"
アルファシステムズ,2020,Q4,12.822124879223662,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2018,Q1,15.725999823978292,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2018,Q2,13.055721515785537,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2018,Q3,15.30465643990189,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2018,Q4,15.491307396461835,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2019,Q1,13.140849724037945,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2019,Q2,10.642001779860193,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2019,Q3,12.294337971792292,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2019,Q4,13.325556130761976,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2020,Q1,14.402806554347277,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2020,Q2,13.731258919276806,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2020,Q3,12.280782637955607,"[(16,), 1e-05]"
アルフレッサ　ホールディングス,2020,Q4,13.26514396975325,"[(16,), 1e-05]"
アルプスアルパイン,2018,Q1,7.095556255360537,"[(8,), 0.001]"
アルプスアルパイン,2018,Q2,2.348328196246305,"[(8,), 0.001]"
アルプスアルパイン,2018,Q3,9.522071590570443,"[(8,), 0.001]"
アルプスアルパイン,2018,Q4,8.348661138064319,"[(8,), 0.001]"
アルプスアルパイン,2019,Q1,4.714530207434479,"[(8,), 0.001]"
アルプスアルパイン,2019,Q2,6.033523519297164,"[(8,), 0.001]"
アルプスアルパイン,2019,Q3,2.6179704738746965,"[(8,), 0.001]"
アルプスアルパイン,2019,Q4,4.612557502599254,"[(8,), 0.001]"
アルプスアルパイン,2020,Q1,-0.3272987317503594,"[(8,), 0.001]"
アルプスアルパイン,2020,Q2,3.3729532115565677,"[(8,), 0.001]"
アルプスアルパイン,2020,Q3,1.6988243475090994,"[(8,), 0.001]"
アルプスアルパイン,2020,Q4,3.3933630492079465,"[(8,), 0.001]"
アルプス物流,2018,Q1,11.512925145867694,"[(16,), 0.001]"
アルプス物流,2018,Q2,10.36799379837183,"[(16,), 0.001]"
アルプス物流,2018,Q3,11.451990190721524,"[(16,), 0.001]"
アルプス物流,2018,Q4,11.557368199514261,"[(16,), 0.001]"
アルプス物流,2019,Q1,10.572010495521248,"[(16,), 0.001]"
アルプス物流,2019,Q2,10.562066948764636,"[(16,), 0.001]"
アルプス物流,2019,Q3,10.51195547470671,"[(16,), 0.001]"
アルプス物流,2019,Q4,10.498623894140792,"[(16,), 0.001]"
アルプス物流,2020,Q1,10.55149924016524,"[(16,), 0.001]"
アルプス物流,2020,Q2,10.50379629214615,"[(16,), 0.001]"
アルプス物流,2020,Q3,10.463310869885094,"[(16,), 0.001]"
アルプス物流,2020,Q4,10.29012182488038,"[(16,), 0.001]"
アンリツ,2018,Q1,7.324470780725736,"[(16,), 1e-05]"
アンリツ,2018,Q2,10.96654590801484,"[(16,), 1e-05]"
アンリツ,2018,Q3,7.0969563190495,"[(16,), 1e-05]"
アンリツ,2018,Q4,10.770381844379473,"[(16,), 1e-05]"
アンリツ,2019,Q1,6.068926789672229,"[(16,), 1e-05]"
アンリツ,2019,Q2,11.035222423112616,"[(16,), 1e-05]"
アンリツ,2019,Q3,10.543481873842534,"[(16,), 1e-05]"
アンリツ,2019,Q4,9.431992281457656,"[(16,), 1e-05]"
アンリツ,2020,Q1,9.616548260160318,"[(16,), 1e-05]"
アンリツ,2020,Q2,5.286828314108132,"[(16,), 1e-05]"
アンリツ,2020,Q3,10.296350343996771,"[(16,), 1e-05]"
アンリツ,2020,Q4,10.00702521849092,"[(16,), 1e-05]"
アートネイチャー,2018,Q1,7.1713981990234315,"[(8,), 0.001]"
アートネイチャー,2018,Q2,8.49141019967736,"[(8,), 0.001]"
アートネイチャー,2018,Q3,8.338656340708912,"[(8,), 0.001]"
アートネイチャー,2018,Q4,6.250487252604705,"[(8,), 0.001]"
アートネイチャー,2019,Q1,8.313017464888725,"[(8,), 0.001]"
アートネイチャー,2019,Q2,8.485379163400799,"[(8,), 0.001]"
アートネイチャー,2019,Q3,8.46279912105934,"[(8,), 0.001]"
アートネイチャー,2019,Q4,1.8119023989779899,"[(8,), 0.001]"
アートネイチャー,2020,Q1,7.649101927429193,"[(8,), 0.001]"
アートネイチャー,2020,Q2,0.04828280665521914,"[(8,), 0.001]"
アートネイチャー,2020,Q3,1.7487614023804992,"[(8,), 0.001]"
アートネイチャー,2020,Q4,0.7737471268208181,"[(8,), 0.001]"
アーレスティ,2018,Q1,7.460328147843418,"[(8,), 0.001]"
アーレスティ,2018,Q2,6.084178993446932,"[(8,), 0.001]"
アーレスティ,2018,Q3,5.015399572990393,"[(8,), 0.001]"
アーレスティ,2018,Q4,0.46125005107336753,"[(8,), 0.001]"
アーレスティ,2019,Q1,3.2090466497833794,"[(8,), 0.001]"
アーレスティ,2019,Q2,1.0769356703780995,"[(8,), 0.001]"
アーレスティ,2019,Q3,0.7088720705526754,"[(8,), 0.001]"
アーレスティ,2019,Q4,9.841100244500359,"[(8,), 0.001]"
アーレスティ,2020,Q1,0.21990301213422375,"[(8,), 0.001]"
アーレスティ,2020,Q2,0.04937066986312574,"[(8,), 0.001]"
アーレスティ,2020,Q3,0.2866029674735478,"[(8,), 0.001]"
アーレスティ,2020,Q4,0.5515339709944711,"[(8,), 0.001]"
イエローハット,2018,Q1,6.671858885341663,"[(8,), 0.001]"
イエローハット,2018,Q2,6.968175795279515,"[(8,), 0.001]"
イエローハット,2018,Q3,6.760527183753049,"[(8,), 0.001]"
イエローハット,2018,Q4,6.765187308586251,"[(8,), 0.001]"
イエローハット,2019,Q1,7.9480604179270316,"[(8,), 0.001]"
イエローハット,2019,Q2,8.197314957972852,"[(8,), 0.001]"
イエローハット,2019,Q3,8.16434227958263,"[(8,), 0.001]"
イエローハット,2019,Q4,8.097943381801926,"[(8,), 0.001]"
イエローハット,2020,Q1,7.295831608060448,"[(8,), 0.001]"
イエローハット,2020,Q2,7.215496556956476,"[(8,), 0.001]"
イエローハット,2020,Q3,7.229698413918265,"[(8,), 0.001]"
イエローハット,2020,Q4,6.758500659274578,"[(8,), 0.001]"
イソライト工業,2018,Q1,3.1347349958808604,"[(4,), 0.001]"
イソライト工業,2018,Q2,3.1624327594509634,"[(4,), 0.001]"
イソライト工業,2018,Q3,3.174852897560341,"[(4,), 0.001]"
イソライト工業,2018,Q4,3.181946147542642,"[(4,), 0.001]"
イソライト工業,2019,Q1,3.176316624362553,"[(4,), 0.001]"
イソライト工業,2019,Q2,3.228411189928921,"[(4,), 0.001]"
イソライト工業,2019,Q3,3.947756668654431,"[(4,), 0.001]"
イソライト工業,2019,Q4,3.9683654292797486,"[(4,), 0.001]"
イソライト工業,2020,Q1,3.942573342591924,"[(4,), 0.001]"
イソライト工業,2020,Q2,2.468798313608751,"[(4,), 0.001]"
イソライト工業,2020,Q3,3.887881726008883,"[(4,), 0.001]"
イソライト工業,2020,Q4,3.2385980522983218,"[(4,), 0.001]"
イチカワ,2018,Q1,0.043471180447492264,"[(4,), 1e-05]"
イチカワ,2018,Q2,-0.016141583256316788,"[(4,), 1e-05]"
イチカワ,2018,Q3,1.9316703907627704,"[(4,), 1e-05]"
イチカワ,2018,Q4,2.1159253835852914,"[(4,), 1e-05]"
イチカワ,2019,Q1,2.4445400949050353,"[(4,), 1e-05]"
イチカワ,2019,Q2,2.210505921450034,"[(4,), 1e-05]"
イチカワ,2019,Q3,2.607614150191197,"[(4,), 1e-05]"
イチカワ,2019,Q4,2.831504529943622,"[(4,), 1e-05]"
イチカワ,2020,Q1,3.681942711148695,"[(4,), 1e-05]"
イチカワ,2020,Q2,1.2937742710036906,"[(4,), 1e-05]"
イチカワ,2020,Q3,3.690554749942047,"[(4,), 1e-05]"
イチカワ,2020,Q4,3.782857321861323,"[(4,), 1e-05]"
イチケン,2018,Q1,8.034229058772691,"[(16,), 0.001]"
イチケン,2018,Q2,12.462970622786013,"[(16,), 0.001]"
イチケン,2018,Q3,10.154709371918367,"[(16,), 0.001]"
イチケン,2018,Q4,3.884807786775709,"[(16,), 0.001]"
イチケン,2019,Q1,13.25459581971192,"[(16,), 0.001]"
イチケン,2019,Q2,13.358621317071144,"[(16,), 0.001]"
イチケン,2019,Q3,13.42520593456649,"[(16,), 0.001]"
イチケン,2019,Q4,13.521470679971094,"[(16,), 0.001]"
イチケン,2020,Q1,13.360646806244418,"[(16,), 0.001]"
イチケン,2020,Q2,14.318025183694871,"[(16,), 0.001]"
イチケン,2020,Q3,11.02879252292386,"[(16,), 0.001]"
イチケン,2020,Q4,15.575989294324428,"[(16,), 0.001]"
イチネンホールディングス,2018,Q1,12.026175827131647,"[(16,), 0.001]"
イチネンホールディングス,2018,Q2,13.059628542594895,"[(16,), 0.001]"
