企業名,会計年度,四半期,y_hat_umlp
日本道路,2020,Q1,141.81332
日本道路,2020,Q2,56.377316
日本道路,2020,Q3,213.99141
日本道路,2020,Q4,199.04637
日本郵船,2018,Q1,-24.41756
日本郵船,2018,Q2,-5.51348
日本郵船,2018,Q3,-6.3347716
日本郵船,2018,Q4,15.849804
日本郵船,2019,Q1,-12.167011
日本郵船,2019,Q2,8.550926
日本郵船,2019,Q3,77.16313
日本郵船,2019,Q4,-4.4358654
日本郵船,2020,Q1,15.919556
日本郵船,2020,Q2,1.7342225
日本郵船,2020,Q3,11.036897
日本郵船,2020,Q4,44.997997
日本酸素ホールディングス,2018,Q1,8.80673
日本酸素ホールディングス,2018,Q2,37.963535
日本酸素ホールディングス,2018,Q3,-3.2964745
日本酸素ホールディングス,2018,Q4,23.511229
日本酸素ホールディングス,2019,Q1,26.48242
日本酸素ホールディングス,2019,Q2,20.107523
日本酸素ホールディングス,2019,Q3,18.694891
日本酸素ホールディングス,2019,Q4,34.18736
日本酸素ホールディングス,2020,Q1,8.048145
日本酸素ホールディングス,2020,Q2,13.319187
日本酸素ホールディングス,2020,Q3,50.663338
日本酸素ホールディングス,2020,Q4,56.0414
日本金属,2018,Q1,45.326965
日本金属,2018,Q2,40.53599
日本金属,2018,Q3,66.985115
日本金属,2018,Q4,67.78695
日本金属,2019,Q1,33.710964
日本金属,2019,Q2,26.578304
日本金属,2019,Q3,79.21042
日本金属,2019,Q4,-36.26903
日本金属,2020,Q1,32.545483
日本金属,2020,Q2,33.621128
日本金属,2020,Q3,124.62141
日本金属,2020,Q4,39.064682
日本金銭機械,2018,Q1,1.9143674
日本金銭機械,2018,Q2,12.35684
日本金銭機械,2018,Q3,13.01325
日本金銭機械,2018,Q4,4.875794
日本金銭機械,2019,Q1,5.429922
日本金銭機械,2019,Q2,14.457524
日本金銭機械,2019,Q3,-1.7929777
日本金銭機械,2019,Q4,3.4224703
日本金銭機械,2020,Q1,-2.799985
日本金銭機械,2020,Q2,-37.394768
日本金銭機械,2020,Q3,-35.288013
日本金銭機械,2020,Q4,-61.260334
日本鋳鉄管,2018,Q1,-7.5517373
日本鋳鉄管,2018,Q2,-0.1577184
日本鋳鉄管,2018,Q3,-0.5979917
日本鋳鉄管,2018,Q4,-966.60333
日本鋳鉄管,2019,Q1,-549.6931
日本鋳鉄管,2019,Q2,-466.33813
日本鋳鉄管,2019,Q3,707.9003
日本鋳鉄管,2019,Q4,96.02635
日本鋳鉄管,2020,Q1,-22.359367
日本鋳鉄管,2020,Q2,73.41781
日本鋳鉄管,2020,Q3,11.027608
日本鋳鉄管,2020,Q4,56.028133
日本電子,2018,Q1,8.002494
日本電子,2018,Q2,13.934765
日本電子,2018,Q3,-23.31534
日本電子,2018,Q4,22.478935
日本電子,2019,Q1,-9.8447075
日本電子,2019,Q2,5.1209655
日本電子,2019,Q3,9.616098
日本電子,2019,Q4,44.496307
日本電子,2020,Q1,14.331001
日本電子,2020,Q2,22.847708
日本電子,2020,Q3,-0.7915354
日本電子,2020,Q4,32.203518
日本電子材料,2018,Q1,11.792827
日本電子材料,2018,Q2,-12.656585
日本電子材料,2018,Q3,33.98997
日本電子材料,2018,Q4,8.853865
日本電子材料,2019,Q1,6.695466
日本電子材料,2019,Q2,11.437896
日本電子材料,2019,Q3,-2.4682221
日本電子材料,2019,Q4,-4.7540126
日本電子材料,2020,Q1,17.353758
日本電子材料,2020,Q2,14.944504
日本電子材料,2020,Q3,7.9933763
日本電子材料,2020,Q4,12.80036
日本電産,2018,Q1,101.549866
日本電産,2018,Q2,123.0524
日本電産,2018,Q3,125.329346
日本電産,2018,Q4,28.061872
日本電産,2019,Q1,3.4203238
日本電産,2019,Q2,12.732725
日本電産,2019,Q3,110.68563
日本電産,2019,Q4,66.35017
日本電産,2020,Q1,28.079536
日本電産,2020,Q2,74.051506
日本電産,2020,Q3,61.56041
日本電産,2020,Q4,58.536297
日本電設工業,2018,Q1,-5.373007
日本電設工業,2018,Q2,8.679152
日本電設工業,2018,Q3,30.473015
日本電設工業,2018,Q4,92.41303
日本電設工業,2019,Q1,-4.930555
日本電設工業,2019,Q2,15.579629
日本電設工業,2019,Q3,30.362867
日本電設工業,2019,Q4,126.30209
日本電設工業,2020,Q1,-5.6093087
日本電設工業,2020,Q2,13.520621
日本電設工業,2020,Q3,26.178888
日本電設工業,2020,Q4,112.12853
日本高周波鋼業,2018,Q1,12.279482
日本高周波鋼業,2018,Q2,-0.8664765
日本高周波鋼業,2018,Q3,3.3441036
日本高周波鋼業,2018,Q4,-5.5641513
日本高周波鋼業,2019,Q1,-7.2300954
日本高周波鋼業,2019,Q2,-20.585821
日本高周波鋼業,2019,Q3,-3.6763306
日本高周波鋼業,2019,Q4,-4.3835497
日本高周波鋼業,2020,Q1,12.401305
日本高周波鋼業,2020,Q2,40.285183
日本高周波鋼業,2020,Q3,-5.7329483
日本高周波鋼業,2020,Q4,-1.402147
日本高純度化学,2018,Q1,129.88458
日本高純度化学,2018,Q2,50.516163
日本高純度化学,2018,Q3,69.24079
日本高純度化学,2018,Q4,84.03833
日本高純度化学,2019,Q1,42.84994
日本高純度化学,2019,Q2,85.15687
日本高純度化学,2019,Q3,240.31688
日本高純度化学,2019,Q4,88.18291
日本高純度化学,2020,Q1,76.75543
日本高純度化学,2020,Q2,-115.68154
日本高純度化学,2020,Q3,160.0426
日本高純度化学,2020,Q4,184.92923
日本ＣＭＫ,2018,Q1,13.088974
日本ＣＭＫ,2018,Q2,-15.346694
日本ＣＭＫ,2018,Q3,-7.3448286
日本ＣＭＫ,2018,Q4,0.15705243
日本ＣＭＫ,2019,Q1,30.540163
日本ＣＭＫ,2019,Q2,-10.970307
日本ＣＭＫ,2019,Q3,-7.7088404
日本ＣＭＫ,2019,Q4,15.329795
日本ＣＭＫ,2020,Q1,-8.72701
日本ＣＭＫ,2020,Q2,5.2464557
日本ＣＭＫ,2020,Q3,-27.66453
日本ＣＭＫ,2020,Q4,-13.277817
日東富士製粉,2018,Q1,99.53262
日東富士製粉,2018,Q2,111.608574
日東富士製粉,2018,Q3,173.32416
日東富士製粉,2018,Q4,120.87614
日東富士製粉,2019,Q1,191.98193
日東富士製粉,2019,Q2,192.41954
日東富士製粉,2019,Q3,274.18842
日東富士製粉,2019,Q4,148.73633
日東富士製粉,2020,Q1,199.24216
日東富士製粉,2020,Q2,168.53387
日東富士製粉,2020,Q3,229.76556
日東富士製粉,2020,Q4,153.26215
日東工器,2018,Q1,40.58446
日東工器,2018,Q2,36.13067
日東工器,2018,Q3,37.590725
日東工器,2018,Q4,37.34818
日東工器,2019,Q1,34.73472
日東工器,2019,Q2,46.935978
日東工器,2019,Q3,39.692707
日東工器,2019,Q4,44.899773
日東工器,2020,Q1,37.215714
日東工器,2020,Q2,21.04867
日東工器,2020,Q3,10.600135
日東工器,2020,Q4,39.018166
日東工業,2018,Q1,12.577032
日東工業,2018,Q2,15.545347
日東工業,2018,Q3,20.278667
日東工業,2018,Q4,47.295696
日東工業,2019,Q1,20.284342
日東工業,2019,Q2,32.473866
日東工業,2019,Q3,35.394836
日東工業,2019,Q4,36.098934
日東工業,2020,Q1,25.997355
日東工業,2020,Q2,36.8488
日東工業,2020,Q3,53.13556
日東工業,2020,Q4,55.67637
日東紡,2018,Q1,11.95919
日東紡,2018,Q2,36.841427
日東紡,2018,Q3,60.98802
日東紡,2018,Q4,26.55828
日東紡,2019,Q1,43.748077
日東紡,2019,Q2,19.712261
日東紡,2019,Q3,42.469543
日東紡,2019,Q4,23.268528
日東紡,2020,Q1,16.453438
日東紡,2020,Q2,42.726727
日東紡,2020,Q3,67.43166
日東紡,2020,Q4,57.111557
日東電工,2018,Q1,73.11227
日東電工,2018,Q2,89.62554
日東電工,2018,Q3,161.19328
日東電工,2018,Q4,59.31853
日東電工,2019,Q1,104.41825
日東電工,2019,Q2,64.2688
日東電工,2019,Q3,155.15706
日東電工,2019,Q4,114.58401
日東電工,2020,Q1,44.966736
日東電工,2020,Q2,158.84999
日東電工,2020,Q3,140.71138
日東電工,2020,Q4,47.49917
日比谷総合設備,2018,Q1,100.17586
日比谷総合設備,2018,Q2,8.376699
日比谷総合設備,2018,Q3,7.1382604
日比谷総合設備,2018,Q4,67.446236
日比谷総合設備,2019,Q1,41.57297
日比谷総合設備,2019,Q2,-3.1859994
日比谷総合設備,2019,Q3,62.07729
日比谷総合設備,2019,Q4,100.65704
日比谷総合設備,2020,Q1,12.553287
日比谷総合設備,2020,Q2,7.6428075
日比谷総合設備,2020,Q3,18.641281
日比谷総合設備,2020,Q4,77.54244
日水製薬,2018,Q1,15.158847
日水製薬,2018,Q2,13.84016
日水製薬,2018,Q3,10.656144
日水製薬,2018,Q4,0.27665353
日水製薬,2019,Q1,32.368523
日水製薬,2019,Q2,22.181583
日水製薬,2019,Q3,27.509373
日水製薬,2019,Q4,2.880323
日水製薬,2020,Q1,6.2435308
日水製薬,2020,Q2,-0.030887544
日水製薬,2020,Q3,9.013323
日水製薬,2020,Q4,-2.779918
日油,2018,Q1,20.711136
日油,2018,Q2,39.522396
日油,2018,Q3,26.503948
日油,2018,Q4,47.197994
日油,2019,Q1,31.638264
日油,2019,Q2,42.330223
日油,2019,Q3,59.521564
日油,2019,Q4,78.62421
日油,2020,Q1,55.275295
日油,2020,Q2,45.796124
日油,2020,Q3,49.971935
日油,2020,Q4,20.022207
日清オイリオグループ,2018,Q1,-11.509644
日清オイリオグループ,2018,Q2,18.220488
日清オイリオグループ,2018,Q3,46.315678
日清オイリオグループ,2018,Q4,87.49043
日清オイリオグループ,2019,Q1,30.815767
日清オイリオグループ,2019,Q2,17.2871
日清オイリオグループ,2019,Q3,87.695274
日清オイリオグループ,2019,Q4,46.685425
日清オイリオグループ,2020,Q1,28.230762
日清オイリオグループ,2020,Q2,40.976585
日清オイリオグループ,2020,Q3,71.521996
日清オイリオグループ,2020,Q4,62.143997
日清製粉グループ本社,2018,Q1,18.475983
日清製粉グループ本社,2018,Q2,13.433573
日清製粉グループ本社,2018,Q3,20.772444
日清製粉グループ本社,2018,Q4,8.717356
日清製粉グループ本社,2019,Q1,18.03241
日清製粉グループ本社,2019,Q2,16.564915
日清製粉グループ本社,2019,Q3,12.604011
日清製粉グループ本社,2019,Q4,11.059822
日清製粉グループ本社,2020,Q1,3.8760931
日清製粉グループ本社,2020,Q2,5.936507
日清製粉グループ本社,2020,Q3,14.541766
日清製粉グループ本社,2020,Q4,18.977798
日清食品ホールディングス,2018,Q1,51.923016
日清食品ホールディングス,2018,Q2,35.885853
日清食品ホールディングス,2018,Q3,106.23671
日清食品ホールディングス,2018,Q4,28.356773
日清食品ホールディングス,2019,Q1,61.33203
日清食品ホールディングス,2019,Q2,56.647
日清食品ホールディングス,2019,Q3,96.70623
日清食品ホールディングス,2019,Q4,9.541706
日清食品ホールディングス,2020,Q1,41.95236
日清食品ホールディングス,2020,Q2,24.77615
日清食品ホールディングス,2020,Q3,97.05362
日清食品ホールディングス,2020,Q4,-24.156942
日特建設,2018,Q1,-3.71462
日特建設,2018,Q2,7.816166
日特建設,2018,Q3,18.599998
日特建設,2018,Q4,22.279352
日特建設,2019,Q1,4.5021176
日特建設,2019,Q2,13.234537
日特建設,2019,Q3,21.739386
日特建設,2019,Q4,14.657187
日特建設,2020,Q1,0.29413405
日特建設,2020,Q2,4.442735
日特建設,2020,Q3,23.075209
日特建設,2020,Q4,10.501562
日産化学,2018,Q1,48.68814
日産化学,2018,Q2,28.64138
日産化学,2018,Q3,38.095066
日産化学,2018,Q4,65.021126
日産化学,2019,Q1,39.25572
日産化学,2019,Q2,48.94672
日産化学,2019,Q3,27.74535
日産化学,2019,Q4,56.822617
日産化学,2020,Q1,35.43223
日産化学,2020,Q2,34.26074
日産化学,2020,Q3,18.789478
日産化学,2020,Q4,64.733696
日産東京販売ホールディングス,2018,Q1,-0.67587733
日産東京販売ホールディングス,2018,Q2,5.9284735
日産東京販売ホールディングス,2018,Q3,8.4622
日産東京販売ホールディングス,2018,Q4,17.880672
日産東京販売ホールディングス,2019,Q1,0.85048914
日産東京販売ホールディングス,2019,Q2,16.276186
日産東京販売ホールディングス,2019,Q3,5.8556714
日産東京販売ホールディングス,2019,Q4,22.354315
日産東京販売ホールディングス,2020,Q1,0.06168112
日産東京販売ホールディングス,2020,Q2,16.002314
日産東京販売ホールディングス,2020,Q3,-5.581204
日産東京販売ホールディングス,2020,Q4,35.140957
日産自動車,2018,Q1,42.562096
日産自動車,2018,Q2,58.504677
日産自動車,2018,Q3,15.04387
日産自動車,2018,Q4,19.204912
日産自動車,2019,Q1,20.714264
日産自動車,2019,Q2,16.09898
日産自動車,2019,Q3,14.385178
日産自動車,2019,Q4,14.191848
日産自動車,2020,Q1,-138.32181
日産自動車,2020,Q2,-14.880239
日産自動車,2020,Q3,-59.35654
日産自動車,2020,Q4,-65.36007
日産車体,2018,Q1,18.981764
日産車体,2018,Q2,38.032017
日産車体,2018,Q3,5.469656
日産車体,2018,Q4,40.731285
日産車体,2019,Q1,28.826536
日産車体,2019,Q2,4.3860335
日産車体,2019,Q3,6.6635814
日産車体,2019,Q4,44.070778
日産車体,2020,Q1,4.354575
日産車体,2020,Q2,-0.3858388
日産車体,2020,Q3,3.8411407
日産車体,2020,Q4,26.267464
日神グループホールディングス,2018,Q1,5.6339636
日神グループホールディングス,2018,Q2,19.993303
日神グループホールディングス,2018,Q3,13.284522
日神グループホールディングス,2018,Q4,56.04127
日神グループホールディングス,2019,Q1,27.895979
日神グループホールディングス,2019,Q2,28.51578
日神グループホールディングス,2019,Q3,13.9271965
日神グループホールディングス,2019,Q4,26.763866
日神グループホールディングス,2020,Q1,28.463219
日神グループホールディングス,2020,Q2,15.485822
日神グループホールディングス,2020,Q3,1.3828386
日神グループホールディングス,2020,Q4,31.982555
日立建機,2018,Q1,43.750546
日立建機,2018,Q2,11.316987
日立建機,2018,Q3,43.298256
日立建機,2018,Q4,58.206387
日立建機,2019,Q1,85.460014
日立建機,2019,Q2,29.888489
日立建機,2019,Q3,40.015026
日立建機,2019,Q4,57.536613
日立建機,2020,Q1,29.793127
日立建機,2020,Q2,-9.666059
日立建機,2020,Q3,-12.159189
日立建機,2020,Q4,21.517025
日立物流,2018,Q1,22.697832
日立物流,2018,Q2,15.817272
日立物流,2018,Q3,37.191147
日立物流,2018,Q4,17.894724
日立物流,2019,Q1,56.81406
日立物流,2019,Q2,44.84329
日立物流,2019,Q3,58.971054
日立物流,2019,Q4,37.01823
日立物流,2020,Q1,28.745687
日立物流,2020,Q2,43.09705
日立物流,2020,Q3,36.830063
日立物流,2020,Q4,56.54877
日立製作所,2018,Q1,24.016197
日立製作所,2018,Q2,20.021734
日立製作所,2018,Q3,23.215305
日立製作所,2018,Q4,9.903001
日立製作所,2019,Q1,-5.5972924
日立製作所,2019,Q2,70.65001
日立製作所,2019,Q3,39.504242
日立製作所,2019,Q4,46.873734
日立製作所,2020,Q1,82.23216
日立製作所,2020,Q2,95.44278
日立製作所,2020,Q3,-57.77218
日立製作所,2020,Q4,18.092854
日立造船,2018,Q1,-10.705995
日立造船,2018,Q2,-1.6555133
日立造船,2018,Q3,-24.228207
日立造船,2018,Q4,61.548794
日立造船,2019,Q1,-12.980416
日立造船,2019,Q2,-12.012408
日立造船,2019,Q3,-12.872703
日立造船,2019,Q4,76.313705
日立造船,2020,Q1,-35.096066
日立造船,2020,Q2,0.3548973
日立造船,2020,Q3,-2.7578876
日立造船,2020,Q4,27.312143
日立金属,2018,Q1,1.6994253
日立金属,2018,Q2,23.148188
日立金属,2018,Q3,42.803528
日立金属,2018,Q4,16.232424
日立金属,2019,Q1,17.877716
日立金属,2019,Q2,12.357024
日立金属,2019,Q3,-57.85
日立金属,2019,Q4,-9.9929905
日立金属,2020,Q1,-9.114413
日立金属,2020,Q2,87.76819
日立金属,2020,Q3,-27.356842
日立金属,2020,Q4,-19.272594
日進工具,2018,Q1,39.966812
日進工具,2018,Q2,59.985268
日進工具,2018,Q3,34.690937
日進工具,2018,Q4,47.290947
日進工具,2019,Q1,35.58575
日進工具,2019,Q2,40.26269
日進工具,2019,Q3,16.784985
日進工具,2019,Q4,23.333647
日進工具,2020,Q1,31.887833
日進工具,2020,Q2,20.667643
日進工具,2020,Q3,33.631397
日進工具,2020,Q4,91.99303
日野自動車,2018,Q1,18.971752
日野自動車,2018,Q2,28.811024
日野自動車,2018,Q3,17.031715
日野自動車,2018,Q4,32.26195
日野自動車,2019,Q1,28.153101
日野自動車,2019,Q2,20.779129
日野自動車,2019,Q3,20.84292
日野自動車,2019,Q4,22.985184
日野自動車,2020,Q1,11.656767
日野自動車,2020,Q2,-24.123684
日野自動車,2020,Q3,9.315538
日野自動車,2020,Q4,7.1530824
日鉄ソリューションズ,2018,Q1,21.292875
日鉄ソリューションズ,2018,Q2,35.522503
日鉄ソリューションズ,2018,Q3,29.799553
日鉄ソリューションズ,2018,Q4,50.05032
日鉄ソリューションズ,2019,Q1,47.455704
日鉄ソリューションズ,2019,Q2,27.911463
日鉄ソリューションズ,2019,Q3,19.50052
日鉄ソリューションズ,2019,Q4,43.05824
日鉄ソリューションズ,2020,Q1,54.43725
日鉄ソリューションズ,2020,Q2,38.204018
日鉄ソリューションズ,2020,Q3,42.39327
日鉄ソリューションズ,2020,Q4,48.66485
日鉄物産,2018,Q1,133.11838
日鉄物産,2018,Q2,240.44876
日鉄物産,2018,Q3,206.63794
日鉄物産,2018,Q4,114.993164
日鉄物産,2019,Q1,172.12527
日鉄物産,2019,Q2,182.69518
日鉄物産,2019,Q3,119.760345
日鉄物産,2019,Q4,182.27443
日鉄物産,2020,Q1,100.13396
日鉄物産,2020,Q2,135.13203
日鉄物産,2020,Q3,68.51498
日鉄物産,2020,Q4,189.23978
日鉄鉱業,2018,Q1,89.35493
日鉄鉱業,2018,Q2,26.753834
日鉄鉱業,2018,Q3,155.04126
日鉄鉱業,2018,Q4,185.82358
日鉄鉱業,2019,Q1,88.45924
日鉄鉱業,2019,Q2,22.67795
日鉄鉱業,2019,Q3,147.23427
日鉄鉱業,2019,Q4,98.27976
日鉄鉱業,2020,Q1,170.05893
日鉄鉱業,2020,Q2,112.10848
日鉄鉱業,2020,Q3,153.25275
日鉄鉱業,2020,Q4,105.71639
日阪製作所,2018,Q1,-5.1943407
日阪製作所,2018,Q2,19.20872
日阪製作所,2018,Q3,14.898015
日阪製作所,2018,Q4,15.290293
日阪製作所,2019,Q1,15.586309
日阪製作所,2019,Q2,1.669109
日阪製作所,2019,Q3,35.53775
日阪製作所,2019,Q4,3.289203
日阪製作所,2020,Q1,4.232539
日阪製作所,2020,Q2,1.8868531
日阪製作所,2020,Q3,29.318794
日阪製作所,2020,Q4,14.57643
早稲田アカデミー,2018,Q1,-52.010925
早稲田アカデミー,2018,Q2,79.50545
早稲田アカデミー,2018,Q3,27.330912
早稲田アカデミー,2018,Q4,24.52597
早稲田アカデミー,2019,Q1,-48.049686
早稲田アカデミー,2019,Q2,92.19153
早稲田アカデミー,2019,Q3,24.76721
早稲田アカデミー,2019,Q4,26.680275
早稲田アカデミー,2020,Q1,-57.614746
早稲田アカデミー,2020,Q2,77.16966
早稲田アカデミー,2020,Q3,21.73392
早稲田アカデミー,2020,Q4,-8.60543
旭ダイヤモンド工業,2018,Q1,22.805487
旭ダイヤモンド工業,2018,Q2,6.696729
旭ダイヤモンド工業,2018,Q3,17.83167
旭ダイヤモンド工業,2018,Q4,8.331332
旭ダイヤモンド工業,2019,Q1,2.758925
旭ダイヤモンド工業,2019,Q2,13.962949
旭ダイヤモンド工業,2019,Q3,-1.6281443
旭ダイヤモンド工業,2019,Q4,16.332066
旭ダイヤモンド工業,2020,Q1,3.3075433
旭ダイヤモンド工業,2020,Q2,-35.494095
旭ダイヤモンド工業,2020,Q3,10.418246
旭ダイヤモンド工業,2020,Q4,-23.751118
旭化成,2018,Q1,36.448433
旭化成,2018,Q2,14.310957
旭化成,2018,Q3,18.128609
旭化成,2018,Q4,19.339035
旭化成,2019,Q1,21.001719
旭化成,2019,Q2,13.117668
旭化成,2019,Q3,19.554173
旭化成,2019,Q4,36.052155
旭化成,2020,Q1,6.869265
旭化成,2020,Q2,16.066555
旭化成,2020,Q3,20.95022
旭化成,2020,Q4,3.4241614
旭有機材,2018,Q1,9.337186
旭有機材,2018,Q2,31.855463
旭有機材,2018,Q3,27.793318
旭有機材,2018,Q4,26.904781
旭有機材,2019,Q1,65.722534
旭有機材,2019,Q2,14.887263
旭有機材,2019,Q3,56.752235
旭有機材,2019,Q4,39.180164
旭有機材,2020,Q1,41.519173
旭有機材,2020,Q2,33.209
旭有機材,2020,Q3,-6.787232
旭有機材,2020,Q4,13.761253
明和地所,2018,Q1,60.633476
明和地所,2018,Q2,52.651222
明和地所,2018,Q3,16.431128
明和地所,2018,Q4,16.822784
明和地所,2019,Q1,21.94891
明和地所,2019,Q2,19.394657
明和地所,2019,Q3,89.846344
明和地所,2019,Q4,5.0732718
明和地所,2020,Q1,-25.416702
明和地所,2020,Q2,18.29161
明和地所,2020,Q3,5.9421563
明和地所,2020,Q4,47.147144
明和産業,2018,Q1,5.2537837
明和産業,2018,Q2,12.2012615
明和産業,2018,Q3,13.667487
明和産業,2018,Q4,15.847581
明和産業,2019,Q1,11.644264
明和産業,2019,Q2,13.883399
明和産業,2019,Q3,12.817622
明和産業,2019,Q4,24.362059
明和産業,2020,Q1,13.25533
明和産業,2020,Q2,7.335755
明和産業,2020,Q3,15.481551
明和産業,2020,Q4,17.561153
明星工業,2018,Q1,18.133472
明星工業,2018,Q2,24.10229
明星工業,2018,Q3,23.807402
明星工業,2018,Q4,39.365417
明星工業,2019,Q1,19.995487
明星工業,2019,Q2,20.956858
明星工業,2019,Q3,20.273272
明星工業,2019,Q4,29.636461
明星工業,2020,Q1,10.413793
明星工業,2020,Q2,24.283888
明星工業,2020,Q3,13.564767
明星工業,2020,Q4,25.38129
明治海運,2018,Q1,0.67501956
明治海運,2018,Q2,-18.688072
明治海運,2018,Q3,13.869518
明治海運,2018,Q4,1.0697258
明治海運,2019,Q1,-14.131117
明治海運,2019,Q2,8.570103
明治海運,2019,Q3,-6.660825
明治海運,2019,Q4,14.7830305
明治海運,2020,Q1,13.321618
明治海運,2020,Q2,-22.19647
明治海運,2020,Q3,21.466248
明治海運,2020,Q4,7.3764386
明治電機工業,2018,Q1,12.784339
明治電機工業,2018,Q2,44.57261
明治電機工業,2018,Q3,47.721462
明治電機工業,2018,Q4,68.21822
明治電機工業,2019,Q1,49.15462
明治電機工業,2019,Q2,5.2946577
明治電機工業,2019,Q3,60.12889
明治電機工業,2019,Q4,58.533684
明治電機工業,2020,Q1,14.716937
明治電機工業,2020,Q2,41.648857
明治電機工業,2020,Q3,31.880884
明治電機工業,2020,Q4,41.171467
明豊ファシリティワークス,2018,Q1,5.4393415
明豊ファシリティワークス,2018,Q2,8.560861
明豊ファシリティワークス,2018,Q3,16.534653
明豊ファシリティワークス,2018,Q4,13.956083
明豊ファシリティワークス,2019,Q1,16.013803
明豊ファシリティワークス,2019,Q2,8.730028
明豊ファシリティワークス,2019,Q3,-3.1321912
明豊ファシリティワークス,2019,Q4,8.122134
明豊ファシリティワークス,2020,Q1,21.705645
明豊ファシリティワークス,2020,Q2,11.103782
明豊ファシリティワークス,2020,Q3,3.650945
明豊ファシリティワークス,2020,Q4,15.651186
明電舎,2018,Q1,-9.890613
明電舎,2018,Q2,-9.620366
明電舎,2018,Q3,0.6266967
明電舎,2018,Q4,47.07203
明電舎,2019,Q1,-10.893596
明電舎,2019,Q2,-5.2639494
明電舎,2019,Q3,3.0103543
明電舎,2019,Q4,77.14643
明電舎,2020,Q1,-9.694012
明電舎,2020,Q2,-4.4135427
明電舎,2020,Q3,0.82073987
明電舎,2020,Q4,292.3607
昭和産業,2018,Q1,5.753987
昭和産業,2018,Q2,1.6808046
昭和産業,2018,Q3,20.696249
昭和産業,2018,Q4,7.7848096
昭和産業,2019,Q1,31.30623
昭和産業,2019,Q2,9.11041
昭和産業,2019,Q3,27.22714
昭和産業,2019,Q4,20.865047
昭和産業,2020,Q1,34.967514
昭和産業,2020,Q2,25.839737
昭和産業,2020,Q3,25.741058
昭和産業,2020,Q4,45.58849
昭和電線ホールディングス,2018,Q1,30.012901
昭和電線ホールディングス,2018,Q2,24.482689
昭和電線ホールディングス,2018,Q3,29.680817
昭和電線ホールディングス,2018,Q4,49.872902
昭和電線ホールディングス,2019,Q1,24.818779
昭和電線ホールディングス,2019,Q2,8.507573
昭和電線ホールディングス,2019,Q3,67.54152
昭和電線ホールディングス,2019,Q4,51.956875
昭和電線ホールディングス,2020,Q1,28.168707
昭和電線ホールディングス,2020,Q2,45.417892
昭和電線ホールディングス,2020,Q3,46.395275
昭和電線ホールディングス,2020,Q4,37.43994
昭文社ホールディングス,2018,Q1,3.972987
昭文社ホールディングス,2018,Q2,-68.70306
昭文社ホールディングス,2018,Q3,-55.705963
昭文社ホールディングス,2018,Q4,59.55961
昭文社ホールディングス,2019,Q1,-24.037601
昭文社ホールディングス,2019,Q2,-22.174206
昭文社ホールディングス,2019,Q3,-16.502554
昭文社ホールディングス,2019,Q4,-4.202749
昭文社ホールディングス,2020,Q1,-21.254196
昭文社ホールディングス,2020,Q2,57.36576
昭文社ホールディングス,2020,Q3,-37.50779
昭文社ホールディングス,2020,Q4,-98.86865
曙ブレーキ工業,2018,Q1,-26.735518
曙ブレーキ工業,2018,Q2,-11.788406
曙ブレーキ工業,2018,Q3,3.0292456
曙ブレーキ工業,2018,Q4,-11.992747
曙ブレーキ工業,2019,Q1,-19.201117
曙ブレーキ工業,2019,Q2,-43.118866
曙ブレーキ工業,2019,Q3,12.952363
曙ブレーキ工業,2019,Q4,2.489951
曙ブレーキ工業,2020,Q1,73.885056
曙ブレーキ工業,2020,Q2,-2.861678
曙ブレーキ工業,2020,Q3,-29.663862
曙ブレーキ工業,2020,Q4,-48.00231
月島機械,2018,Q1,-10.47971
月島機械,2018,Q2,23.144617
月島機械,2018,Q3,18.80461
月島機械,2018,Q4,38.904835
月島機械,2019,Q1,-16.666122
月島機械,2019,Q2,4.7516165
月島機械,2019,Q3,25.875538
月島機械,2019,Q4,69.12401
月島機械,2020,Q1,21.643414
月島機械,2020,Q2,2.7476356
月島機械,2020,Q3,20.813534
月島機械,2020,Q4,62.924454
有機合成薬品工業,2018,Q1,3.0913599
有機合成薬品工業,2018,Q2,-2.3256142
有機合成薬品工業,2018,Q3,-6.7230177
有機合成薬品工業,2018,Q4,0.3311445
有機合成薬品工業,2019,Q1,4.644634
有機合成薬品工業,2019,Q2,2.4582365
有機合成薬品工業,2019,Q3,0.9986429
有機合成薬品工業,2019,Q4,2.147427
有機合成薬品工業,2020,Q1,6.9009666
有機合成薬品工業,2020,Q2,10.77824
有機合成薬品工業,2020,Q3,5.8081717
有機合成薬品工業,2020,Q4,-1.9772205
有沢製作所,2018,Q1,36.929726
有沢製作所,2018,Q2,16.386684
有沢製作所,2018,Q3,19.253502
有沢製作所,2018,Q4,16.771624
有沢製作所,2019,Q1,8.175012
有沢製作所,2019,Q2,11.47433
有沢製作所,2019,Q3,19.395771
有沢製作所,2019,Q4,-3.3934839
有沢製作所,2020,Q1,8.785006
有沢製作所,2020,Q2,6.7114377
有沢製作所,2020,Q3,29.758055
有沢製作所,2020,Q4,11.699128
朝日工業社,2018,Q1,16.343603
朝日工業社,2018,Q2,55.286823
朝日工業社,2018,Q3,45.838505
朝日工業社,2018,Q4,107.398186
朝日工業社,2019,Q1,84.18363
朝日工業社,2019,Q2,109.39746
朝日工業社,2019,Q3,122.041626
朝日工業社,2019,Q4,65.22761
朝日工業社,2020,Q1,109.65898
朝日工業社,2020,Q2,81.25681
朝日工業社,2020,Q3,37.013805
