企業名,会計年度,四半期,y_hat_rw
永谷園ホールディングス,2020,Q2,23.35
永谷園ホールディングス,2020,Q3,29.41
永谷園ホールディングス,2020,Q4,87.5
池上通信機,2018,Q1,20.56
池上通信機,2018,Q2,-14.03
池上通信機,2018,Q3,9.072508531314869
池上通信機,2018,Q4,-11.51
池上通信機,2019,Q1,181.9
池上通信機,2019,Q2,-43.25
池上通信機,2019,Q3,19.88
池上通信機,2019,Q4,-33.57
池上通信機,2020,Q1,175.2
池上通信機,2020,Q2,-116.3
池上通信機,2020,Q3,14.71
池上通信機,2020,Q4,-29.45
沢藤電機,2018,Q1,3.2
沢藤電機,2018,Q2,32.66
沢藤電機,2018,Q3,79.18
沢藤電機,2018,Q4,11.74
沢藤電機,2019,Q1,2.89
沢藤電機,2019,Q2,-31.04
沢藤電機,2019,Q3,52.92
沢藤電機,2019,Q4,-12.34
沢藤電機,2020,Q1,37.34
沢藤電機,2020,Q2,-88.39
沢藤電機,2020,Q3,-8.85
沢藤電機,2020,Q4,-5.42
河合楽器製作所,2018,Q1,34.73
河合楽器製作所,2018,Q2,40.16
河合楽器製作所,2018,Q3,66.93
河合楽器製作所,2018,Q4,74.16
河合楽器製作所,2019,Q1,53.96
河合楽器製作所,2019,Q2,40.89
河合楽器製作所,2019,Q3,126.4
河合楽器製作所,2019,Q4,65.5
河合楽器製作所,2020,Q1,-52.36
河合楽器製作所,2020,Q2,-173.01
河合楽器製作所,2020,Q3,70.49
河合楽器製作所,2020,Q4,178.91
河西工業,2018,Q1,38.65
河西工業,2018,Q2,49.75
河西工業,2018,Q3,12.89
河西工業,2018,Q4,17.52
河西工業,2019,Q1,37.27
河西工業,2019,Q2,28.08
河西工業,2019,Q3,8.12
河西工業,2019,Q4,-0.82
河西工業,2020,Q1,-87.51
河西工業,2020,Q2,-110.66
河西工業,2020,Q3,-178.89
河西工業,2020,Q4,-73.94
油研工業,2018,Q1,92.11
油研工業,2018,Q2,65.82
油研工業,2018,Q3,122.52
油研工業,2018,Q4,67.87
油研工業,2019,Q1,58.23
油研工業,2019,Q2,27.76
油研工業,2019,Q3,33.59
油研工業,2019,Q4,34.21
油研工業,2020,Q1,56.71
油研工業,2020,Q2,-7.06
油研工業,2020,Q3,46.36
油研工業,2020,Q4,48.26
浅沼組,2018,Q1,12.94
浅沼組,2018,Q2,2.31
浅沼組,2018,Q3,9.590263851311516
浅沼組,2018,Q4,99.54
浅沼組,2019,Q1,284.48
浅沼組,2019,Q2,97.91
浅沼組,2019,Q3,173.95
浅沼組,2019,Q4,134.41
浅沼組,2020,Q1,127.2
浅沼組,2020,Q2,20.37
浅沼組,2020,Q3,134.71
浅沼組,2020,Q4,216.84
淀川製鋼所,2018,Q1,44.09
淀川製鋼所,2018,Q2,76.56
淀川製鋼所,2018,Q3,19.16
淀川製鋼所,2018,Q4,45.89
淀川製鋼所,2019,Q1,69.49
淀川製鋼所,2019,Q2,48.04
淀川製鋼所,2019,Q3,19.76
淀川製鋼所,2019,Q4,45.61
淀川製鋼所,2020,Q1,17.67
淀川製鋼所,2020,Q2,62.31
淀川製鋼所,2020,Q3,37.31
淀川製鋼所,2020,Q4,59.06
清水建設,2018,Q1,34.59
清水建設,2018,Q2,19.96
清水建設,2018,Q3,26.64
清水建設,2018,Q4,26.69
清水建設,2019,Q1,53.75
清水建設,2019,Q2,30.95
清水建設,2019,Q3,30.33
清水建設,2019,Q4,34.17
清水建設,2020,Q1,32.9
清水建設,2020,Q2,10.81
清水建設,2020,Q3,39.43
清水建設,2020,Q4,22.13
滝沢鉄工所,2018,Q1,102.64
滝沢鉄工所,2018,Q2,54.25
滝沢鉄工所,2018,Q3,49.28
滝沢鉄工所,2018,Q4,107.26
滝沢鉄工所,2019,Q1,92.22
滝沢鉄工所,2019,Q2,50.28
滝沢鉄工所,2019,Q3,55.73
滝沢鉄工所,2019,Q4,27.31
滝沢鉄工所,2020,Q1,-20.27
滝沢鉄工所,2020,Q2,-49.86
滝沢鉄工所,2020,Q3,-26.57
滝沢鉄工所,2020,Q4,-34.26
焼津水産化学工業,2018,Q1,-1.71
焼津水産化学工業,2018,Q2,9.01
焼津水産化学工業,2018,Q3,9.02
焼津水産化学工業,2018,Q4,19.78
焼津水産化学工業,2019,Q1,3.54
焼津水産化学工業,2019,Q2,14.3
焼津水産化学工業,2019,Q3,5.64
焼津水産化学工業,2019,Q4,-2.31
焼津水産化学工業,2020,Q1,8.16
焼津水産化学工業,2020,Q2,9.04
焼津水産化学工業,2020,Q3,5.3
焼津水産化学工業,2020,Q4,5.11
熊谷組,2018,Q1,109.7
熊谷組,2018,Q2,29.94
熊谷組,2018,Q3,66.37
熊谷組,2018,Q4,98.04
熊谷組,2019,Q1,91.18
熊谷組,2019,Q2,84.12
熊谷組,2019,Q3,85.5
熊谷組,2019,Q4,95.1
熊谷組,2020,Q1,152.61
熊谷組,2020,Q2,58.35
熊谷組,2020,Q3,107.49
熊谷組,2020,Q4,94.0
燦ホールディングス,2018,Q1,89.07
燦ホールディングス,2018,Q2,81.51
燦ホールディングス,2018,Q3,104.17
燦ホールディングス,2018,Q4,90.82
燦ホールディングス,2019,Q1,99.59
燦ホールディングス,2019,Q2,66.97
燦ホールディングス,2019,Q3,99.14488767525464
燦ホールディングス,2019,Q4,57.25
燦ホールディングス,2020,Q1,21.17
燦ホールディングス,2020,Q2,14.75
燦ホールディングス,2020,Q3,28.49
燦ホールディングス,2020,Q4,56.7
片倉コープアグリ,2018,Q1,48.07
片倉コープアグリ,2018,Q2,18.92
片倉コープアグリ,2018,Q3,11.86
片倉コープアグリ,2018,Q4,6.58
片倉コープアグリ,2019,Q1,63.21
片倉コープアグリ,2019,Q2,24.63
片倉コープアグリ,2019,Q3,17.06
片倉コープアグリ,2019,Q4,1.37
片倉コープアグリ,2020,Q1,47.47
片倉コープアグリ,2020,Q2,26.45
片倉コープアグリ,2020,Q3,11.53
片倉コープアグリ,2020,Q4,2.92
牧野フライス製作所,2018,Q1,46.88
牧野フライス製作所,2018,Q2,22.68
牧野フライス製作所,2018,Q3,30.593912275828988
牧野フライス製作所,2018,Q4,218.75
牧野フライス製作所,2019,Q1,204.27
牧野フライス製作所,2019,Q2,17.42
牧野フライス製作所,2019,Q3,18.4
牧野フライス製作所,2019,Q4,-18.89
牧野フライス製作所,2020,Q1,17.04
牧野フライス製作所,2020,Q2,-81.78
牧野フライス製作所,2020,Q3,-53.49
牧野フライス製作所,2020,Q4,-22.64
特種東海製紙,2018,Q1,59.92
特種東海製紙,2018,Q2,79.25
特種東海製紙,2018,Q3,64.42
特種東海製紙,2018,Q4,45.1
特種東海製紙,2019,Q1,114.78
特種東海製紙,2019,Q2,72.19
特種東海製紙,2019,Q3,20.8
特種東海製紙,2019,Q4,63.67
特種東海製紙,2020,Q1,109.42
特種東海製紙,2020,Q2,178.2
特種東海製紙,2020,Q3,45.85
特種東海製紙,2020,Q4,321.66
王子ホールディングス,2018,Q1,6.56
王子ホールディングス,2018,Q2,17.48
王子ホールディングス,2018,Q3,9.56
王子ホールディングス,2018,Q4,12.21
王子ホールディングス,2019,Q1,13.27
王子ホールディングス,2019,Q2,12.13
王子ホールディングス,2019,Q3,17.01
王子ホールディングス,2019,Q4,18.73
王子ホールディングス,2020,Q1,10.91
王子ホールディングス,2020,Q2,2.17
王子ホールディングス,2020,Q3,8.22
王子ホールディングス,2020,Q4,16.01
王将フードサービス,2018,Q1,49.06
王将フードサービス,2018,Q2,54.14
王将フードサービス,2018,Q3,85.96
王将フードサービス,2018,Q4,62.12
王将フードサービス,2019,Q1,21.46
王将フードサービス,2019,Q2,69.51
王将フードサービス,2019,Q3,78.8
王将フードサービス,2019,Q4,80.45
王将フードサービス,2020,Q1,54.27
王将フードサービス,2020,Q2,17.69
王将フードサービス,2020,Q3,72.79
王将フードサービス,2020,Q4,80.88
理想科学工業,2018,Q1,42.52
理想科学工業,2018,Q2,28.53
理想科学工業,2018,Q3,8.92
理想科学工業,2018,Q4,12.16
理想科学工業,2019,Q1,27.07
理想科学工業,2019,Q2,16.95
理想科学工業,2019,Q3,13.1
理想科学工業,2019,Q4,-9.42
理想科学工業,2020,Q1,-1.57
理想科学工業,2020,Q2,1.34
理想科学工業,2020,Q3,12.18
理想科学工業,2020,Q4,-19.73
理研計器,2018,Q1,35.24
理研計器,2018,Q2,47.07
理研計器,2018,Q3,68.25
理研計器,2018,Q4,42.12
理研計器,2019,Q1,18.83
理研計器,2019,Q2,50.79
理研計器,2019,Q3,51.2
理研計器,2019,Q4,39.93
理研計器,2020,Q1,44.84
理研計器,2020,Q2,42.84
理研計器,2020,Q3,43.28
理研計器,2020,Q4,45.63
生化学工業,2018,Q1,-7.57
生化学工業,2018,Q2,21.29
生化学工業,2018,Q3,12.55
生化学工業,2018,Q4,6.05
生化学工業,2019,Q1,-0.16
生化学工業,2019,Q2,17.38
生化学工業,2019,Q3,-208.23
生化学工業,2019,Q4,17.45
生化学工業,2020,Q1,-18.76
生化学工業,2020,Q2,9.39
生化学工業,2020,Q3,7.91
生化学工業,2020,Q4,16.01
田中商事,2018,Q1,6.77
田中商事,2018,Q2,9.52
田中商事,2018,Q3,23.73
田中商事,2018,Q4,34.54
田中商事,2019,Q1,18.9
田中商事,2019,Q2,15.85
田中商事,2019,Q3,39.06
田中商事,2019,Q4,29.34
田中商事,2020,Q1,13.58
田中商事,2020,Q2,12.23
田中商事,2020,Q3,17.46
田中商事,2020,Q4,24.76
田谷,2018,Q1,-17.16
田谷,2018,Q2,-16.41
田谷,2018,Q3,-0.28
田谷,2018,Q4,15.97
田谷,2019,Q1,-7.67
田谷,2019,Q2,-15.85
田谷,2019,Q3,24.68
田谷,2019,Q4,-10.27
田谷,2020,Q1,-78.38
田谷,2020,Q2,-111.81
田谷,2020,Q3,-48.75
田谷,2020,Q4,-45.95
白銅,2018,Q1,43.04
白銅,2018,Q2,42.91
白銅,2018,Q3,36.02
白銅,2018,Q4,40.59
白銅,2019,Q1,18.44
白銅,2019,Q2,23.04
白銅,2019,Q3,25.36
白銅,2019,Q4,21.88
白銅,2020,Q1,30.99
白銅,2020,Q2,19.0
白銅,2020,Q3,18.75
白銅,2020,Q4,38.9
相鉄ホールディングス,2018,Q1,25.99
相鉄ホールディングス,2018,Q2,73.87
相鉄ホールディングス,2018,Q3,41.47
相鉄ホールディングス,2018,Q4,52.19
相鉄ホールディングス,2019,Q1,19.66
相鉄ホールディングス,2019,Q2,59.99
相鉄ホールディングス,2019,Q3,48.38
相鉄ホールディングス,2019,Q4,42.22
相鉄ホールディングス,2020,Q1,-1.25
相鉄ホールディングス,2020,Q2,-18.26
相鉄ホールディングス,2020,Q3,-16.27
相鉄ホールディングス,2020,Q4,-0.36
矢作建設工業,2018,Q1,31.69
矢作建設工業,2018,Q2,25.17
矢作建設工業,2018,Q3,15.86
矢作建設工業,2018,Q4,34.76
矢作建設工業,2019,Q1,27.36
矢作建設工業,2019,Q2,10.44
矢作建設工業,2019,Q3,24.64
矢作建設工業,2019,Q4,48.81
矢作建設工業,2020,Q1,34.96
矢作建設工業,2020,Q2,33.47
矢作建設工業,2020,Q3,15.02
矢作建設工業,2020,Q4,32.5
石井鉄工所,2018,Q1,40.61
石井鉄工所,2018,Q2,13.64
石井鉄工所,2018,Q3,46.34
石井鉄工所,2018,Q4,37.39
石井鉄工所,2019,Q1,68.16
石井鉄工所,2019,Q2,20.47
石井鉄工所,2019,Q3,36.24
石井鉄工所,2019,Q4,55.07
石井鉄工所,2020,Q1,83.45
石井鉄工所,2020,Q2,66.2
石井鉄工所,2020,Q3,47.65
石井鉄工所,2020,Q4,45.13
石原ケミカル,2018,Q1,17.64
石原ケミカル,2018,Q2,45.74
石原ケミカル,2018,Q3,40.61
石原ケミカル,2018,Q4,43.68
石原ケミカル,2019,Q1,9.23
石原ケミカル,2019,Q2,36.99
石原ケミカル,2019,Q3,41.32
石原ケミカル,2019,Q4,18.4
石原ケミカル,2020,Q1,32.58
石原ケミカル,2020,Q2,26.12
石原ケミカル,2020,Q3,37.81
石原ケミカル,2020,Q4,61.45
石川製作所,2018,Q1,59.2
石川製作所,2018,Q2,-12.69
石川製作所,2018,Q3,-19.71
石川製作所,2018,Q4,0.64
石川製作所,2019,Q1,47.45
石川製作所,2019,Q2,-9.93
石川製作所,2019,Q3,-18.32
石川製作所,2019,Q4,17.19
石川製作所,2020,Q1,34.44
石川製作所,2020,Q2,-5.98
石川製作所,2020,Q3,-21.66
石川製作所,2020,Q4,-6.46
石油資源開発,2018,Q1,-10.87
石油資源開発,2018,Q2,-39.57
石油資源開発,2018,Q3,82.16
石油資源開発,2018,Q4,156.92
石油資源開発,2019,Q1,58.93
石油資源開発,2019,Q2,156.63
石油資源開発,2019,Q3,54.56
石油資源開発,2019,Q4,78.49
石油資源開発,2020,Q1,179.5
石油資源開発,2020,Q2,-166.86
石油資源開発,2020,Q3,44.83
石油資源開発,2020,Q4,56.05
神奈川中央交通,2018,Q1,23.88
神奈川中央交通,2018,Q2,124.64
神奈川中央交通,2018,Q3,96.94
神奈川中央交通,2018,Q4,98.8
神奈川中央交通,2019,Q1,12.05
神奈川中央交通,2019,Q2,115.92
神奈川中央交通,2019,Q3,85.64
神奈川中央交通,2019,Q4,95.97
神奈川中央交通,2020,Q1,-130.93
神奈川中央交通,2020,Q2,-252.86
神奈川中央交通,2020,Q3,-62.05
神奈川中央交通,2020,Q4,-152.64
神戸製鋼所,2018,Q1,20.32
神戸製鋼所,2018,Q2,34.94
神戸製鋼所,2018,Q3,57.24
神戸製鋼所,2018,Q4,32.11
神戸製鋼所,2019,Q1,-25.09
神戸製鋼所,2019,Q2,-3.18
神戸製鋼所,2019,Q3,-14.14
神戸製鋼所,2019,Q4,37.21
神戸製鋼所,2020,Q1,-207.4
神戸製鋼所,2020,Q2,-36.3
神戸製鋼所,2020,Q3,-5.63
神戸製鋼所,2020,Q4,52.45
神東塗料,2018,Q1,6.8
神東塗料,2018,Q2,3.09
神東塗料,2018,Q3,-20.35
神東塗料,2018,Q4,5.0
神東塗料,2019,Q1,1.79
神東塗料,2019,Q2,4.47
神東塗料,2019,Q3,3.99
神東塗料,2019,Q4,3.81
神東塗料,2020,Q1,4.8
神東塗料,2020,Q2,-1.23
神東塗料,2020,Q3,-3.15
神東塗料,2020,Q4,30.28
神栄,2018,Q1,-42.21
神栄,2018,Q2,-9.1
神栄,2018,Q3,-29.99
神栄,2018,Q4,-9.25
神栄,2019,Q1,-56.89
神栄,2019,Q2,-4.56
神栄,2019,Q3,-151.79
神栄,2019,Q4,65.46
神栄,2020,Q1,-87.99
神栄,2020,Q2,1.63
神栄,2020,Q3,9.51
神栄,2020,Q4,70.22
神鋼商事,2018,Q1,99.76
神鋼商事,2018,Q2,218.67
神鋼商事,2018,Q3,112.76
神鋼商事,2018,Q4,127.03
神鋼商事,2019,Q1,108.35
神鋼商事,2019,Q2,128.55
神鋼商事,2019,Q3,66.23
神鋼商事,2019,Q4,157.81
神鋼商事,2020,Q1,-168.56
神鋼商事,2020,Q2,7.14
神鋼商事,2020,Q3,48.05
神鋼商事,2020,Q4,111.51
福井コンピュータホールディング,2018,Q1,25.82
福井コンピュータホールディング,2018,Q2,38.43
福井コンピュータホールディング,2018,Q3,30.1
福井コンピュータホールディング,2018,Q4,38.38
福井コンピュータホールディング,2019,Q1,32.53
福井コンピュータホールディング,2019,Q2,36.31
福井コンピュータホールディング,2019,Q3,57.73
福井コンピュータホールディング,2019,Q4,28.28
福井コンピュータホールディング,2020,Q1,32.87
福井コンピュータホールディング,2020,Q2,30.69
福井コンピュータホールディング,2020,Q3,51.37
福井コンピュータホールディング,2020,Q4,51.35
科研製薬,2018,Q1,54.17
科研製薬,2018,Q2,100.16
科研製薬,2018,Q3,120.8
科研製薬,2018,Q4,136.13
科研製薬,2019,Q1,88.84
科研製薬,2019,Q2,121.65
科研製薬,2019,Q3,120.89
科研製薬,2019,Q4,154.35
科研製薬,2020,Q1,98.03
科研製薬,2020,Q2,98.18
科研製薬,2020,Q3,87.94
科研製薬,2020,Q4,96.56
稲畑産業,2018,Q1,-14.68
稲畑産業,2018,Q2,60.57
稲畑産業,2018,Q3,41.68
稲畑産業,2018,Q4,83.22
稲畑産業,2019,Q1,25.72
稲畑産業,2019,Q2,50.48
稲畑産業,2019,Q3,60.9
稲畑産業,2019,Q4,39.25
稲畑産業,2020,Q1,38.14
稲畑産業,2020,Q2,33.56
稲畑産業,2020,Q3,63.64
稲畑産業,2020,Q4,60.4
積水化学工業,2018,Q1,40.58
積水化学工業,2018,Q2,16.16
積水化学工業,2018,Q3,53.69
積水化学工業,2018,Q4,20.27
積水化学工業,2019,Q1,51.86
積水化学工業,2019,Q2,6.37
積水化学工業,2019,Q3,57.97
積水化学工業,2019,Q4,22.85
積水化学工業,2020,Q1,41.25
積水化学工業,2020,Q2,-1.16
積水化学工業,2020,Q3,29.18
積水化学工業,2020,Q4,16.93
積水化成品工業,2018,Q1,19.02
積水化成品工業,2018,Q2,7.48
積水化成品工業,2018,Q3,21.56
積水化成品工業,2018,Q4,21.47
積水化成品工業,2019,Q1,18.57
積水化成品工業,2019,Q2,8.09
積水化成品工業,2019,Q3,18.24
積水化成品工業,2019,Q4,7.42
積水化成品工業,2020,Q1,17.66
積水化成品工業,2020,Q2,-2.3
積水化成品工業,2020,Q3,5.36
積水化成品工業,2020,Q4,10.41
積水樹脂,2018,Q1,53.26
積水樹脂,2018,Q2,27.62
積水樹脂,2018,Q3,32.72
積水樹脂,2018,Q4,41.29
積水樹脂,2019,Q1,57.2
積水樹脂,2019,Q2,29.12
積水樹脂,2019,Q3,36.49
積水樹脂,2019,Q4,41.95
積水樹脂,2020,Q1,55.36
積水樹脂,2020,Q2,29.08
積水樹脂,2020,Q3,32.55
積水樹脂,2020,Q4,48.56
空港施設,2018,Q1,9.15
空港施設,2018,Q2,11.36
空港施設,2018,Q3,14.98
空港施設,2018,Q4,10.18
空港施設,2019,Q1,5.74
空港施設,2019,Q2,15.44
空港施設,2019,Q3,15.32
空港施設,2019,Q4,13.53
空港施設,2020,Q1,0.42
空港施設,2020,Q2,14.18
空港施設,2020,Q3,5.31
空港施設,2020,Q4,12.44
立花エレテック,2018,Q1,52.29
立花エレテック,2018,Q2,43.0
立花エレテック,2018,Q3,53.18
立花エレテック,2018,Q4,49.58
立花エレテック,2019,Q1,48.64
立花エレテック,2019,Q2,29.74
立花エレテック,2019,Q3,59.11
立花エレテック,2019,Q4,37.73
立花エレテック,2020,Q1,47.37
立花エレテック,2020,Q2,38.79
立花エレテック,2020,Q3,27.3
立花エレテック,2020,Q4,27.8
第一三共,2018,Q1,-18.88
第一三共,2018,Q2,36.98
第一三共,2018,Q3,30.97
第一三共,2018,Q4,53.69
第一三共,2019,Q1,22.55
第一三共,2019,Q2,66.91
第一三共,2019,Q3,32.53
第一三共,2019,Q4,107.81
第一三共,2020,Q1,-8.03
第一三共,2020,Q2,49.15
第一三共,2020,Q3,27.88530845831616
第一三共,2020,Q4,12.43
第一実業,2018,Q1,146.33
第一実業,2018,Q2,81.72
第一実業,2018,Q3,131.55
第一実業,2018,Q4,104.96
第一実業,2019,Q1,100.08
第一実業,2019,Q2,68.06
第一実業,2019,Q3,177.28
第一実業,2019,Q4,93.04
第一実業,2020,Q1,117.9
第一実業,2020,Q2,65.28
第一実業,2020,Q3,124.23
第一実業,2020,Q4,124.32
第一工業製薬,2018,Q1,16.27
第一工業製薬,2018,Q2,13.54
第一工業製薬,2018,Q3,11.306286188422368
第一工業製薬,2018,Q4,74.75
第一工業製薬,2019,Q1,57.29
第一工業製薬,2019,Q2,27.76
第一工業製薬,2019,Q3,63.77
第一工業製薬,2019,Q4,63.91
第一工業製薬,2020,Q1,42.71
第一工業製薬,2020,Q2,33.52
第一工業製薬,2020,Q3,66.24
第一工業製薬,2020,Q4,63.52
第一稀元素化学工業,2018,Q1,20.7
第一稀元素化学工業,2018,Q2,34.13
第一稀元素化学工業,2018,Q3,31.8
第一稀元素化学工業,2018,Q4,36.22
第一稀元素化学工業,2019,Q1,25.75
第一稀元素化学工業,2019,Q2,25.43
第一稀元素化学工業,2019,Q3,22.15
第一稀元素化学工業,2019,Q4,25.78
第一稀元素化学工業,2020,Q1,23.54
第一稀元素化学工業,2020,Q2,-2.61
第一稀元素化学工業,2020,Q3,-0.76
第一稀元素化学工業,2020,Q4,21.76
第一興商,2018,Q1,28.73
第一興商,2018,Q2,66.86
第一興商,2018,Q3,60.46
第一興商,2018,Q4,134.24
第一興商,2019,Q1,12.75
第一興商,2019,Q2,62.99
第一興商,2019,Q3,54.46
第一興商,2019,Q4,86.99
第一興商,2020,Q1,17.29
第一興商,2020,Q2,-91.17
第一興商,2020,Q3,22.07
第一興商,2020,Q4,10.42
綜合警備保障,2018,Q1,63.8
綜合警備保障,2018,Q2,34.21
綜合警備保障,2018,Q3,52.88
綜合警備保障,2018,Q4,49.73
綜合警備保障,2019,Q1,83.17
綜合警備保障,2019,Q2,44.92
綜合警備保障,2019,Q3,59.53
綜合警備保障,2019,Q4,59.25
綜合警備保障,2020,Q1,74.99
綜合警備保障,2020,Q2,44.48
綜合警備保障,2020,Q3,53.91
綜合警備保障,2020,Q4,58.84
群栄化学工業,2018,Q1,22.62
群栄化学工業,2018,Q2,50.64
群栄化学工業,2018,Q3,50.81
群栄化学工業,2018,Q4,49.62
群栄化学工業,2019,Q1,18.69
群栄化学工業,2019,Q2,52.8
群栄化学工業,2019,Q3,63.23
群栄化学工業,2019,Q4,57.21
群栄化学工業,2020,Q1,25.25
群栄化学工業,2020,Q2,47.7
群栄化学工業,2020,Q3,60.13
群栄化学工業,2020,Q4,57.62
能美防災,2018,Q1,76.18
能美防災,2018,Q2,1.87
能美防災,2018,Q3,16.94
能美防災,2018,Q4,21.39
能美防災,2019,Q1,89.23
能美防災,2019,Q2,10.55
能美防災,2019,Q3,49.77
能美防災,2019,Q4,34.1
能美防災,2020,Q1,79.99
能美防災,2020,Q2,5.63
能美防災,2020,Q3,30.24
能美防災,2020,Q4,23.42
船井電機,2018,Q1,-269.64
船井電機,2018,Q2,-0.56
船井電機,2018,Q3,19.64
船井電機,2018,Q4,1.53
船井電機,2019,Q1,55.99
船井電機,2019,Q2,-34.83
船井電機,2019,Q3,-19.88
船井電機,2019,Q4,8.43
船井電機,2020,Q1,-23.85
船井電機,2020,Q2,8.58
船井電機,2020,Q3,-24.94
船井電機,2020,Q4,6.4
芝浦メカトロニクス,2018,Q1,13.76
芝浦メカトロニクス,2018,Q2,8.25
芝浦メカトロニクス,2018,Q3,17.659680584330907
芝浦メカトロニクス,2018,Q4,110.67
芝浦メカトロニクス,2019,Q1,161.47
芝浦メカトロニクス,2019,Q2,99.78
芝浦メカトロニクス,2019,Q3,199.82
芝浦メカトロニクス,2019,Q4,106.7
芝浦メカトロニクス,2020,Q1,34.45
芝浦メカトロニクス,2020,Q2,15.87
芝浦メカトロニクス,2020,Q3,243.38
芝浦メカトロニクス,2020,Q4,5.35
芝浦機械,2018,Q1,12.77
芝浦機械,2018,Q2,-1.53
芝浦機械,2018,Q3,14.12411191393859
芝浦機械,2018,Q4,33.55
芝浦機械,2019,Q1,55.35
芝浦機械,2019,Q2,-18.29
芝浦機械,2019,Q3,85.43
芝浦機械,2019,Q4,36.93
芝浦機械,2020,Q1,199.99
芝浦機械,2020,Q2,-20.75
芝浦機械,2020,Q3,-22.84
芝浦機械,2020,Q4,6.77
若築建設,2018,Q1,74.77
若築建設,2018,Q2,33.29
若築建設,2018,Q3,85.31
若築建設,2018,Q4,47.39
若築建設,2019,Q1,81.28
若築建設,2019,Q2,51.07
若築建設,2019,Q3,75.74
若築建設,2019,Q4,87.99
若築建設,2020,Q1,16.16
若築建設,2020,Q2,6.96
若築建設,2020,Q3,-37.93
若築建設,2020,Q4,68.92
荒川化学工業,2018,Q1,8.84
荒川化学工業,2018,Q2,37.61
荒川化学工業,2018,Q3,31.45
荒川化学工業,2018,Q4,102.7
荒川化学工業,2019,Q1,16.75
荒川化学工業,2019,Q2,24.28
