企業名,会計年度,四半期,y_hat_uraf,best_hyparam
アリアケジャパン,2020,Q3,80.57426000000002,[500 100]
アリアケジャパン,2020,Q4,65.0190400000001,[500 100]
アルインコ,2018,Q1,22.765699999999995,[100 100]
アルインコ,2018,Q2,31.196499999999983,[100 100]
アルインコ,2018,Q3,33.727299999999964,[100 100]
アルインコ,2018,Q4,4.784200000000004,[100 100]
アルインコ,2019,Q1,20.302299999999992,[100 100]
アルインコ,2019,Q2,30.767799999999966,[100 100]
アルインコ,2019,Q3,43.34050000000003,[100 100]
アルインコ,2019,Q4,19.800800000000013,[100 100]
アルインコ,2020,Q1,25.121499999999987,[100 100]
アルインコ,2020,Q2,31.966399999999968,[100 100]
アルインコ,2020,Q3,31.112099999999987,[100 100]
アルインコ,2020,Q4,5.794899999999998,[100 100]
アルコニックス,2018,Q1,88.36434020192455,[2000 100]
アルコニックス,2018,Q2,62.23553500000004,[2000 100]
アルコニックス,2018,Q3,74.77406999999991,[2000 100]
アルコニックス,2018,Q4,55.85192000000042,[2000 100]
アルコニックス,2019,Q1,113.52478999999958,[2000 100]
アルコニックス,2019,Q2,55.50768999999959,[2000 100]
アルコニックス,2019,Q3,100.72458000000157,[2000 100]
アルコニックス,2019,Q4,33.003009999999726,[2000 100]
アルコニックス,2020,Q1,44.6639449999994,[2000 100]
アルコニックス,2020,Q2,30.85600499999946,[2000 100]
アルコニックス,2020,Q3,63.51288499999927,[2000 100]
アルコニックス,2020,Q4,39.89630500000039,[2000 100]
アルゴグラフィックス,2018,Q1,65.70644999999833,[2000 10]
アルゴグラフィックス,2018,Q2,66.683464999999,[2000 10]
アルゴグラフィックス,2018,Q3,69.31362999999978,[2000 10]
アルゴグラフィックス,2018,Q4,77.61452500000098,[2000 10]
アルゴグラフィックス,2019,Q1,81.90963730383966,[2000 10]
アルゴグラフィックス,2019,Q2,79.75390602218975,[2000 10]
アルゴグラフィックス,2019,Q3,67.51958608750085,[2000 10]
アルゴグラフィックス,2019,Q4,58.423568076853115,[2000 10]
アルゴグラフィックス,2020,Q1,60.75258499999893,[2000 10]
アルゴグラフィックス,2020,Q2,56.254994999999724,[2000 10]
アルゴグラフィックス,2020,Q3,50.20781708333374,[2000 10]
アルゴグラフィックス,2020,Q4,43.13173666666722,[2000 10]
アルファ,2018,Q1,16.082000000000008,[100 100]
アルファ,2018,Q2,49.70479999999997,[100 100]
アルファ,2018,Q3,29.097399999999986,[100 100]
アルファ,2018,Q4,22.292600000000004,[100 100]
アルファ,2019,Q1,45.26619999999996,[100 100]
アルファ,2019,Q2,31.616099999999967,[100 100]
アルファ,2019,Q3,33.7145,[100 100]
アルファ,2019,Q4,32.29329999999999,[100 100]
アルファ,2020,Q1,21.898900000000022,[100 100]
アルファ,2020,Q2,-31.771899999999995,[100 100]
アルファ,2020,Q3,-10.8204,[100 100]
アルファ,2020,Q4,45.653499999999994,[100 100]
アルファシステムズ,2018,Q1,24.547699999999992,[100 100]
アルファシステムズ,2018,Q2,17.64260000000002,[100 100]
アルファシステムズ,2018,Q3,24.864999999999995,[100 100]
アルファシステムズ,2018,Q4,30.952481965490747,[100 100]
アルファシステムズ,2019,Q1,33.23259999999999,[100 100]
アルファシステムズ,2019,Q2,32.308800000000005,[100 100]
アルファシステムズ,2019,Q3,21.590100000000003,[100 100]
アルファシステムズ,2019,Q4,33.548581965490776,[100 100]
アルファシステムズ,2020,Q1,34.33579999999998,[100 100]
アルファシステムズ,2020,Q2,35.118209827453825,[100 100]
アルファシステムズ,2020,Q3,37.4625,[100 100]
アルファシステムズ,2020,Q4,38.429399999999994,[100 100]
アルフレッサ　ホールディングス,2018,Q1,42.945600000000624,[1000 100]
アルフレッサ　ホールディングス,2018,Q2,26.408879999999666,[1000 100]
アルフレッサ　ホールディングス,2018,Q3,32.711889999999855,[1000 100]
アルフレッサ　ホールディングス,2018,Q4,54.561922330242794,[1000 100]
アルフレッサ　ホールディングス,2019,Q1,127.18274893209696,[1000 100]
アルフレッサ　ホールディングス,2019,Q2,32.619064466048385,[1000 100]
アルフレッサ　ホールディングス,2019,Q3,48.062503398145864,[1000 100]
アルフレッサ　ホールディングス,2019,Q4,34.97714999999998,[1000 100]
アルフレッサ　ホールディングス,2020,Q1,44.55618000000007,[1000 100]
アルフレッサ　ホールディングス,2020,Q2,36.68901999999992,[1000 100]
アルフレッサ　ホールディングス,2020,Q3,51.977870000000344,[1000 100]
アルフレッサ　ホールディングス,2020,Q4,56.57507000000046,[1000 100]
アルプスアルパイン,2018,Q1,35.182879999999905,[500 10]
アルプスアルパイン,2018,Q2,39.71922000000008,[500 10]
アルプスアルパイン,2018,Q3,83.95909999999968,[500 10]
アルプスアルパイン,2018,Q4,33.66225733333323,[500 10]
アルプスアルパイン,2019,Q1,11.377100000000034,[500 10]
アルプスアルパイン,2019,Q2,40.24789999999997,[500 10]
アルプスアルパイン,2019,Q3,69.42177999999987,[500 10]
アルプスアルパイン,2019,Q4,13.784570000000011,[500 10]
アルプスアルパイン,2020,Q1,3.0041333333333338,[500 10]
アルプスアルパイン,2020,Q2,19.23542000000003,[500 10]
アルプスアルパイン,2020,Q3,12.927160000000026,[500 10]
アルプスアルパイン,2020,Q4,12.649629999999952,[500 10]
アルプス物流,2018,Q1,18.431540000000087,[1000 100]
アルプス物流,2018,Q2,17.82687000000015,[1000 100]
アルプス物流,2018,Q3,16.207740000000165,[1000 100]
アルプス物流,2018,Q4,22.42022000000021,[1000 100]
アルプス物流,2019,Q1,17.03939000000015,[1000 100]
アルプス物流,2019,Q2,19.009569999999965,[1000 100]
アルプス物流,2019,Q3,20.97072000000027,[1000 100]
アルプス物流,2019,Q4,15.245870000000005,[1000 100]
アルプス物流,2020,Q1,15.836900000000078,[1000 100]
アルプス物流,2020,Q2,18.693949999999933,[1000 100]
アルプス物流,2020,Q3,22.721790000000247,[1000 100]
アルプス物流,2020,Q4,21.42572000000022,[1000 100]
アンリツ,2018,Q1,5.954310659081874,[100 10]
アンリツ,2018,Q2,9.092696590818743,[100 10]
アンリツ,2018,Q3,10.905658295409376,[100 10]
アンリツ,2018,Q4,13.984992249900618,[100 10]
アンリツ,2019,Q1,18.016542636327497,[100 10]
アンリツ,2019,Q2,14.523077984830413,[100 10]
アンリツ,2019,Q3,12.562485659081881,[100 10]
アンリツ,2019,Q4,15.882556977245633,[100 10]
アンリツ,2020,Q1,16.055813954491253,[100 10]
アンリツ,2020,Q2,29.038871318163714,[100 10]
アンリツ,2020,Q3,26.656599999999987,[100 10]
アンリツ,2020,Q4,24.814085659081837,[100 10]
アートネイチャー,2018,Q1,-9.364099999999992,[100 10]
アートネイチャー,2018,Q2,13.9982,[100 10]
アートネイチャー,2018,Q3,11.479480000000004,[100 10]
アートネイチャー,2018,Q4,-7.630699999999996,[100 10]
アートネイチャー,2019,Q1,16.01687999999999,[100 10]
アートネイチャー,2019,Q2,13.095150000000006,[100 10]
アートネイチャー,2019,Q3,22.2401,[100 10]
アートネイチャー,2019,Q4,13.6766,[100 10]
アートネイチャー,2020,Q1,37.511986015473795,[100 10]
アートネイチャー,2020,Q2,19.1275,[100 10]
アートネイチャー,2020,Q3,-9.895600000000004,[100 10]
アートネイチャー,2020,Q4,9.10492401031585,[100 10]
イエローハット,2018,Q1,67.89266500000079,[2000 100]
イエローハット,2018,Q2,45.85222500000035,[2000 100]
イエローハット,2018,Q3,97.06844500000149,[2000 100]
イエローハット,2018,Q4,56.13979999999928,[2000 100]
イエローハット,2019,Q1,66.13430275374584,[2000 100]
イエローハット,2019,Q2,66.35039176617494,[2000 100]
イエローハット,2019,Q3,123.58823500000277,[2000 100]
イエローハット,2019,Q4,54.59918778359863,[2000 100]
イエローハット,2020,Q1,67.42361260448318,[2000 100]
イエローハット,2020,Q2,69.38572754477892,[2000 100]
イエローハット,2020,Q3,70.47787000000075,[2000 100]
イエローハット,2020,Q4,59.38571422139613,[2000 100]
イソライト工業,2018,Q1,21.729519999999727,[2000 100]
イソライト工業,2018,Q2,20.837984999999982,[2000 100]
イソライト工業,2018,Q3,23.457584999999746,[2000 100]
イソライト工業,2018,Q4,23.916339999999504,[2000 100]
イソライト工業,2019,Q1,7.867560000000003,[2000 100]
イソライト工業,2019,Q2,18.659019999999828,[2000 100]
イソライト工業,2019,Q3,13.250539999999946,[2000 100]
イソライト工業,2019,Q4,12.21126499999994,[2000 100]
イソライト工業,2020,Q1,18.95569000000005,[2000 100]
イソライト工業,2020,Q2,18.46054499999985,[2000 100]
イソライト工業,2020,Q3,16.07074500000009,[2000 100]
イソライト工業,2020,Q4,19.94629000000005,[2000 100]
イチカワ,2018,Q1,5.640473333333333,[100 10]
イチカワ,2018,Q2,4.927600000000004,[100 10]
イチカワ,2018,Q3,3.943350000000001,[100 10]
イチカワ,2018,Q4,6.140899999999998,[100 10]
イチカワ,2019,Q1,2.6989000000000005,[100 10]
イチカワ,2019,Q2,5.978316497438897,[100 10]
イチカワ,2019,Q3,9.5816,[100 10]
イチカワ,2019,Q4,-6.641000000000006,[100 10]
イチカワ,2020,Q1,4.739800000000002,[100 10]
イチカワ,2020,Q2,13.136099999999995,[100 10]
イチカワ,2020,Q3,18.69446872884653,[100 10]
イチカワ,2020,Q4,13.446500000000004,[100 10]
イチケン,2018,Q1,117.73879687744144,[500 10]
イチケン,2018,Q2,75.10733514170937,[500 10]
イチケン,2018,Q3,96.60342242474316,[500 10]
イチケン,2018,Q4,105.9654356039843,[500 10]
イチケン,2019,Q1,124.81625051895956,[500 10]
イチケン,2019,Q2,117.41471456606756,[500 10]
イチケン,2019,Q3,123.56141364151655,[500 10]
イチケン,2019,Q4,112.2513072830332,[500 10]
イチケン,2020,Q1,110.95273999999986,[500 10]
イチケン,2020,Q2,103.94597999999954,[500 10]
イチケン,2020,Q3,113.23003364151656,[500 10]
イチケン,2020,Q4,109.64586682075891,[500 10]
イチネンホールディングス,2018,Q1,37.254874999999814,[2000 100]
イチネンホールディングス,2018,Q2,43.90696500000009,[2000 100]
イチネンホールディングス,2018,Q3,51.74004500000028,[2000 100]
イチネンホールディングス,2018,Q4,70.42201500000091,[2000 100]
イチネンホールディングス,2019,Q1,45.00930500000036,[2000 100]
イチネンホールディングス,2019,Q2,42.582735000000405,[2000 100]
イチネンホールディングス,2019,Q3,46.202085000000345,[2000 100]
イチネンホールディングス,2019,Q4,48.2828900000004,[2000 100]
イチネンホールディングス,2020,Q1,44.09920500000041,[2000 100]
イチネンホールディングス,2020,Q2,52.761200000000436,[2000 100]
イチネンホールディングス,2020,Q3,32.151840000000426,[2000 100]
イチネンホールディングス,2020,Q4,35.425144999999816,[2000 100]
イノテック,2018,Q1,11.470039074175787,[2000 10]
イノテック,2018,Q2,8.431166988095137,[2000 10]
イノテック,2018,Q3,17.322155000000322,[2000 10]
イノテック,2018,Q4,32.6538449999994,[2000 10]
イノテック,2019,Q1,4.639333333333309,[2000 10]
イノテック,2019,Q2,13.990430000000336,[2000 10]
イノテック,2019,Q3,16.276311833333676,[2000 10]
イノテック,2019,Q4,6.272139999999938,[2000 10]
イノテック,2020,Q1,14.44790875000027,[2000 10]
イノテック,2020,Q2,11.57024500000026,[2000 10]
イノテック,2020,Q3,13.004400166666935,[2000 10]
イノテック,2020,Q4,21.463484999999963,[2000 10]
イビデン,2018,Q1,26.338540000000663,[2000 100]
イビデン,2018,Q2,50.4249850000005,[2000 100]
イビデン,2018,Q3,26.161720000000717,[2000 100]
イビデン,2018,Q4,11.586180000000107,[2000 100]
イビデン,2019,Q1,28.01328500000053,[2000 100]
イビデン,2019,Q2,27.186025000000424,[2000 100]
イビデン,2019,Q3,12.192620000000096,[2000 100]
イビデン,2019,Q4,29.322580000000173,[2000 100]
イビデン,2020,Q1,22.518710000000105,[2000 100]
イビデン,2020,Q2,20.417979999999925,[2000 100]
イビデン,2020,Q3,20.89812500000008,[2000 100]
イビデン,2020,Q4,23.27073000000013,[2000 100]
イフジ産業,2018,Q1,17.05803206887687,[2000 10]
イフジ産業,2018,Q2,18.220669334517247,[2000 10]
イフジ産業,2018,Q3,18.409716318174578,[2000 10]
イフジ産業,2018,Q4,15.977230083524473,[2000 10]
イフジ産業,2019,Q1,14.012499383522506,[2000 10]
イフジ産業,2019,Q2,14.515715544705404,[2000 10]
イフジ産業,2019,Q3,20.156466747020673,[2000 10]
イフジ産業,2019,Q4,8.064381524656808,[2000 10]
イフジ産業,2020,Q1,18.766132703043066,[2000 10]
イフジ産業,2020,Q2,15.170865096194309,[2000 10]
イフジ産業,2020,Q3,26.929344088122765,[2000 10]
イフジ産業,2020,Q4,16.55128836628249,[2000 10]
イリソ電子工業,2018,Q1,50.8363,[100 100]
イリソ電子工業,2018,Q2,46.37620000000001,[100 100]
イリソ電子工業,2018,Q3,58.92000000000004,[100 100]
イリソ電子工業,2018,Q4,54.270400000000016,[100 100]
イリソ電子工業,2019,Q1,62.322800000000036,[100 100]
イリソ電子工業,2019,Q2,40.762400000000035,[100 100]
イリソ電子工業,2019,Q3,49.94290000000001,[100 100]
イリソ電子工業,2019,Q4,43.08560000000003,[100 100]
イリソ電子工業,2020,Q1,71.19440000000004,[100 100]
イリソ電子工業,2020,Q2,43.822200000000045,[100 100]
イリソ電子工業,2020,Q3,17.21660000000001,[100 100]
イリソ電子工業,2020,Q4,30.13240000000001,[100 100]
インフォコム,2018,Q1,16.245466643217807,[2000 10]
インフォコム,2018,Q2,49.931538952380244,[2000 10]
インフォコム,2018,Q3,27.191687674602647,[2000 10]
インフォコム,2018,Q4,51.3283860595234,[2000 10]
インフォコム,2019,Q1,11.506060051587383,[2000 10]
インフォコム,2019,Q2,54.90829438690484,[2000 10]
インフォコム,2019,Q3,36.53159145540615,[2000 10]
インフォコム,2019,Q4,50.64114174404767,[2000 10]
インフォコム,2020,Q1,21.445227851551003,[2000 10]
インフォコム,2020,Q2,34.68440143620268,[2000 10]
インフォコム,2020,Q3,29.10699115079387,[2000 10]
インフォコム,2020,Q4,33.818642521673134,[2000 10]
インプレスホールディングス,2018,Q1,0.5701999999999995,[100 10]
インプレスホールディングス,2018,Q2,-16.083000000000006,[100 10]
インプレスホールディングス,2018,Q3,8.454599999999997,[100 10]
インプレスホールディングス,2018,Q4,-9.386300000000002,[100 10]
インプレスホールディングス,2019,Q1,3.898733333333331,[100 10]
インプレスホールディングス,2019,Q2,2.7812999999999977,[100 10]
インプレスホールディングス,2019,Q3,5.689300000000002,[100 10]
インプレスホールディングス,2019,Q4,-8.710099999999994,[100 10]
インプレスホールディングス,2020,Q1,3.5880333333333314,[100 10]
インプレスホールディングス,2020,Q2,1.7217000000000002,[100 10]
インプレスホールディングス,2020,Q3,13.853199999999998,[100 10]
インプレスホールディングス,2020,Q4,-13.6857,[100 10]
イーグル工業,2018,Q1,69.79227500000063,[2000 100]
イーグル工業,2018,Q2,29.9624449999996,[2000 100]
イーグル工業,2018,Q3,43.660474999999856,[2000 100]
イーグル工業,2018,Q4,25.495224999999923,[2000 100]
イーグル工業,2019,Q1,37.452819999999825,[2000 100]
イーグル工業,2019,Q2,37.151739999999755,[2000 100]
イーグル工業,2019,Q3,25.926224999999658,[2000 100]
イーグル工業,2019,Q4,24.5454000000001,[2000 100]
イーグル工業,2020,Q1,20.650130000000377,[2000 100]
イーグル工業,2020,Q2,18.48102000000035,[2000 100]
イーグル工業,2020,Q3,-8.606580000000028,[2000 100]
イーグル工業,2020,Q4,36.284839999999825,[2000 100]
ウシオ電機,2018,Q1,22.532600000000013,[100 100]
ウシオ電機,2018,Q2,15.52810000000001,[100 100]
ウシオ電機,2018,Q3,18.88919999999998,[100 100]
ウシオ電機,2018,Q4,15.481000000000002,[100 100]
ウシオ電機,2019,Q1,15.991799999999998,[100 100]
ウシオ電機,2019,Q2,13.837800000000007,[100 100]
ウシオ電機,2019,Q3,28.754099999999987,[100 100]
ウシオ電機,2019,Q4,12.571499999999995,[100 100]
ウシオ電機,2020,Q1,14.704599999999996,[100 100]
ウシオ電機,2020,Q2,29.5542,[100 100]
ウシオ電機,2020,Q3,7.517999999999992,[100 100]
ウシオ電機,2020,Q4,35.886400000000044,[100 100]
ウッドワン,2018,Q1,4.91864540678709,[100 100]
ウッドワン,2018,Q2,2.0706454067870887,[100 100]
ウッドワン,2018,Q3,10.142400000000004,[100 100]
ウッドワン,2018,Q4,-9.0856,[100 100]
ウッドワン,2019,Q1,5.3690000000000015,[100 100]
ウッドワン,2019,Q2,3.1150362203612687,[100 100]
ウッドワン,2019,Q3,16.381045406787095,[100 100]
ウッドワン,2019,Q4,14.621699999999983,[100 100]
ウッドワン,2020,Q1,10.10044540678709,[100 100]
ウッドワン,2020,Q2,19.185499999999994,[100 100]
ウッドワン,2020,Q3,27.5419,[100 100]
ウッドワン,2020,Q4,21.127799999999976,[100 100]
エア・ウォーター,2018,Q1,27.09913999999995,[500 10]
エア・ウォーター,2018,Q2,34.48666000000006,[500 10]
エア・ウォーター,2018,Q3,34.161379999999994,[500 10]
エア・ウォーター,2018,Q4,34.33875999999989,[500 10]
エア・ウォーター,2019,Q1,36.47300381040945,[500 10]
エア・ウォーター,2019,Q2,35.171081228688735,[500 10]
エア・ウォーター,2019,Q3,34.10132888027195,[500 10]
エア・ウォーター,2019,Q4,38.8341041058844,[500 10]
エア・ウォーター,2020,Q1,33.01553441058849,[500 10]
エア・ウォーター,2020,Q2,35.71592188181002,[500 10]
エア・ウォーター,2020,Q3,36.05285376362014,[500 10]
エア・ウォーター,2020,Q4,36.946696874119134,[500 10]
エイチワン,2018,Q1,52.5195558055604,[500 10]
エイチワン,2018,Q2,51.27646000000033,[500 10]
エイチワン,2018,Q3,49.64914020595354,[500 10]
エイチワン,2018,Q4,34.446500848370725,[500 10]
エイチワン,2019,Q1,19.34344668610885,[500 10]
エイチワン,2019,Q2,35.71819887354043,[500 10]
エイチワン,2019,Q3,7.139974903194977,[500 10]
エイチワン,2019,Q4,25.740256740985952,[500 10]
エイチワン,2020,Q1,8.731232129269447,[500 10]
エイチワン,2020,Q2,-1.2929612516860185,[500 10]
エイチワン,2020,Q3,58.21540338513271,[500 10]
エイチワン,2020,Q4,29.144128949556354,[500 10]
エイベックス,2018,Q1,10.198399999999998,[100 10]
エイベックス,2018,Q2,27.826499999999974,[100 10]
エイベックス,2018,Q3,26.3857,[100 10]
エイベックス,2018,Q4,32.18950000000002,[100 10]
エイベックス,2019,Q1,21.005311904761893,[100 10]
エイベックス,2019,Q2,30.178414285714283,[100 10]
