企業名,会計年度,四半期,y_hat_ul1_i_tuned_fine,best_hyparam
燦ホールディングス,2019,Q3,51.54596910209041,[474.19382974]
燦ホールディングス,2019,Q4,52.227635768757075,[474.19382974]
燦ホールディングス,2020,Q1,51.60846910209042,[474.19382974]
燦ホールディングス,2020,Q2,51.21902465764597,[474.19382974]
燦ホールディングス,2020,Q3,51.0698579909793,[474.19382974]
燦ホールディングス,2020,Q4,51.16346910209041,[474.19382974]
片倉コープアグリ,2018,Q1,5.241566748317597,[62.89169635]
片倉コープアグリ,2018,Q2,5.621844526095375,[62.89169635]
片倉コープアグリ,2018,Q3,6.147400081650931,[62.89169635]
片倉コープアグリ,2018,Q4,6.3943445260953755,[62.89169635]
片倉コープアグリ,2019,Q1,9.982598241454017,[62.89169635]
片倉コープアグリ,2019,Q2,9.726278053571226,[62.89169635]
片倉コープアグリ,2019,Q3,9.267485877534275,[62.89169635]
片倉コープアグリ,2019,Q4,18.009062934755868,[62.89169635]
片倉コープアグリ,2020,Q1,17.31023866698724,[62.89169635]
片倉コープアグリ,2020,Q2,14.903164548355132,[62.89169635]
片倉コープアグリ,2020,Q3,9.053017536570884,[62.89169635]
片倉コープアグリ,2020,Q4,26.052550491083093,[62.89169635]
牧野フライス製作所,2018,Q1,11.860555555555557,[1063.90030765]
牧野フライス製作所,2018,Q2,13.380555555555555,[1063.90030765]
牧野フライス製作所,2018,Q3,15.173442007661915,[1063.90030765]
牧野フライス製作所,2018,Q4,22.056775340995248,[1063.90030765]
牧野フライス製作所,2019,Q1,32.55684244017754,[1063.90030765]
牧野フライス製作所,2019,Q2,28.568997563217472,[1063.90030765]
牧野フライス製作所,2019,Q3,29.055386452106365,[1063.90030765]
牧野フライス製作所,2019,Q4,28.75538645210636,[1063.90030765]
牧野フライス製作所,2020,Q1,28.048164229884136,[1063.90030765]
牧野フライス製作所,2020,Q2,25.799275340995248,[1063.90030765]
牧野フライス製作所,2020,Q3,17.20049378920243,[1063.90030765]
牧野フライス製作所,2020,Q4,17.766768729227213,[1063.90030765]
特種東海製紙,2018,Q1,9.090485649304894,[316.5799314]
特種東海製紙,2018,Q2,11.228263427082672,[316.5799314]
特種東海製紙,2018,Q3,12.929374538193782,[316.5799314]
特種東海製紙,2018,Q4,14.092707871527118,[316.5799314]
特種東海製紙,2019,Q1,28.303864746810046,[316.5799314]
特種東海製紙,2019,Q2,34.54532735440797,[316.5799314]
特種東海製紙,2019,Q3,29.68326635206179,[316.5799314]
特種東海製紙,2019,Q4,44.78891048550806,[316.5799314]
特種東海製紙,2020,Q1,43.655609339292084,[316.5799314]
特種東海製紙,2020,Q2,70.51392479860903,[316.5799314]
特種東海製紙,2020,Q3,54.03635680533355,[316.5799314]
特種東海製紙,2020,Q4,115.36698642526254,[316.5799314]
王子ホールディングス,2018,Q1,6.470277777777778,[22.90403581]
王子ホールディングス,2018,Q2,6.792777777777777,[22.90403581]
王子ホールディングス,2018,Q3,6.969722222222222,[22.90403581]
王子ホールディングス,2018,Q4,7.090277777777778,[22.90403581]
王子ホールディングス,2019,Q1,7.229722222222222,[22.90403581]
王子ホールディングス,2019,Q2,7.331666666666667,[22.90403581]
王子ホールディングス,2019,Q3,7.664722222222222,[22.90403581]
王子ホールディングス,2019,Q4,7.897222222222222,[22.90403581]
王子ホールディングス,2020,Q1,8.170555555555557,[22.90403581]
王子ホールディングス,2020,Q2,8.001944444444446,[22.90403581]
王子ホールディングス,2020,Q3,8.121388888888891,[22.90403581]
王子ホールディングス,2020,Q4,8.366666666666667,[22.90403581]
王将フードサービス,2018,Q1,49.73924815251431,[8.34124196]
王将フードサービス,2018,Q2,59.25964863420069,[8.34124196]
王将フードサービス,2018,Q3,62.214881394690686,[8.34124196]
王将フードサービス,2018,Q4,45.41546283473004,[8.34124196]
王将フードサービス,2019,Q1,50.49690799098937,[8.34124196]
王将フードサービス,2019,Q2,79.76544353871513,[8.34124196]
王将フードサービス,2019,Q3,49.53180797389425,[8.34124196]
王将フードサービス,2019,Q4,41.261993330029284,[8.34124196]
王将フードサービス,2020,Q1,51.82858192835411,[8.34124196]
王将フードサービス,2020,Q2,52.10370176056109,[8.34124196]
王将フードサービス,2020,Q3,78.36905453364054,[8.34124196]
王将フードサービス,2020,Q4,48.03833249985595,[8.34124196]
理想科学工業,2018,Q1,28.85430905319385,[4.53999298e-05]
理想科学工業,2018,Q2,24.1291523087201,[4.53999298e-05]
理想科学工業,2018,Q3,38.052859793568814,[4.53999298e-05]
理想科学工業,2018,Q4,44.27457831963002,[4.53999298e-05]
理想科学工業,2019,Q1,35.0209780294735,[4.53999298e-05]
理想科学工業,2019,Q2,30.66922848845998,[4.53999298e-05]
理想科学工業,2019,Q3,17.898590335574376,[4.53999298e-05]
理想科学工業,2019,Q4,23.73146910643935,[4.53999298e-05]
理想科学工業,2020,Q1,13.449074685779133,[4.53999298e-05]
理想科学工業,2020,Q2,8.259132657356414,[4.53999298e-05]
理想科学工業,2020,Q3,-1.736442169863781,[4.53999298e-05]
理想科学工業,2020,Q4,-0.19127211171438896,[4.53999298e-05]
理研ビタミン,2018,Q1,38.88388888888889,[1063.90030765]
理研ビタミン,2018,Q2,39.450277777777785,[1063.90030765]
理研ビタミン,2018,Q3,39.85166666666667,[1063.90030765]
理研ビタミン,2018,Q4,40.977222222222224,[1063.90030765]
理研ビタミン,2019,Q1,40.20638888888889,[1063.90030765]
理研ビタミン,2019,Q2,36.809722222222234,[1063.90030765]
理研ビタミン,2019,Q3,-9.81976449330556,[1063.90030765]
理研ビタミン,2019,Q4,23.780069392042144,[1063.90030765]
理研ビタミン,2020,Q1,1.610146944301185,[1063.90030765]
理研ビタミン,2020,Q2,-66.42393855748442,[1063.90030765]
理研ビタミン,2020,Q3,-10.197391755542814,[1063.90030765]
理研ビタミン,2020,Q4,6.155848292095733,[1063.90030765]
理研計器,2018,Q1,26.116666666666667,[76.97143226]
理研計器,2018,Q2,26.920555555555556,[76.97143226]
理研計器,2018,Q3,28.566944444444445,[76.97143226]
理研計器,2018,Q4,29.572567057888513,[76.97143226]
理研計器,2019,Q1,29.366666666666667,[76.97143226]
理研計器,2019,Q2,30.25388888888889,[76.97143226]
理研計器,2019,Q3,31.53779164384906,[76.97143226]
理研計器,2019,Q4,31.365292173965962,[76.97143226]
理研計器,2020,Q1,32.29833333333333,[76.97143226]
理研計器,2020,Q2,33.068644789699256,[76.97143226]
理研計器,2020,Q3,33.73128324677554,[76.97143226]
理研計器,2020,Q4,34.586388888888884,[76.97143226]
生化学工業,2018,Q1,4.522102277405491,[4.53999298e-05]
生化学工業,2018,Q2,28.1688242081822,[4.53999298e-05]
生化学工業,2018,Q3,18.550935974877603,[4.53999298e-05]
生化学工業,2018,Q4,9.02901077498413,[4.53999298e-05]
生化学工業,2019,Q1,17.715991832700695,[4.53999298e-05]
生化学工業,2019,Q2,14.3252653339911,[4.53999298e-05]
生化学工業,2019,Q3,33.24301841276883,[4.53999298e-05]
生化学工業,2019,Q4,-169.13730038230298,[4.53999298e-05]
生化学工業,2020,Q1,-79.4659388115717,[4.53999298e-05]
生化学工業,2020,Q2,-82.64175070162993,[4.53999298e-05]
生化学工業,2020,Q3,6.1294354869559395,[4.53999298e-05]
生化学工業,2020,Q4,6.056102262940038,[4.53999298e-05]
田中商事,2018,Q1,13.092222222222222,[94.20323713]
田中商事,2018,Q2,13.412222222222221,[94.20323713]
田中商事,2018,Q3,13.95611111111111,[94.20323713]
田中商事,2018,Q4,14.790833333333332,[94.20323713]
田中商事,2019,Q1,15.076666666666666,[94.20323713]
田中商事,2019,Q2,15.586388888888889,[94.20323713]
田中商事,2019,Q3,16.447499999999998,[94.20323713]
田中商事,2019,Q4,17.045277777777777,[94.20323713]
田中商事,2020,Q1,17.051944444444448,[94.20323713]
田中商事,2020,Q2,17.305555555555557,[94.20323713]
田中商事,2020,Q3,17.55666666666667,[94.20323713]
田中商事,2020,Q4,18.319444444444446,[94.20323713]
田谷,2018,Q1,-15.139674045489969,[4.53999298e-05]
田谷,2018,Q2,-7.547582124011473,[4.53999298e-05]
田谷,2018,Q3,-2.9135247066570553,[4.53999298e-05]
田谷,2018,Q4,-6.382475094749803,[4.53999298e-05]
田谷,2019,Q1,-11.815956077705334,[4.53999298e-05]
田谷,2019,Q2,-6.243167112999272,[4.53999298e-05]
田谷,2019,Q3,5.17498171017856,[4.53999298e-05]
田谷,2019,Q4,-13.441192165216712,[4.53999298e-05]
田谷,2020,Q1,-21.21228335139701,[4.53999298e-05]
田谷,2020,Q2,-34.64327694007132,[4.53999298e-05]
田谷,2020,Q3,-11.192286223806944,[4.53999298e-05]
田谷,2020,Q4,-46.39278184128137,[4.53999298e-05]
白銅,2018,Q1,31.94906522711301,[76.97143226]
白銅,2018,Q2,31.668618703838096,[76.97143226]
白銅,2018,Q3,28.301689853691684,[76.97143226]
白銅,2018,Q4,28.75151055305614,[76.97143226]
白銅,2019,Q1,26.291522253608914,[76.97143226]
白銅,2019,Q2,26.175935275297135,[76.97143226]
白銅,2019,Q3,26.317901784709893,[76.97143226]
白銅,2019,Q4,26.132584074366324,[76.97143226]
白銅,2020,Q1,26.889020567459934,[76.97143226]
白銅,2020,Q2,26.491267637645823,[76.97143226]
白銅,2020,Q3,26.5902769367133,[76.97143226]
白銅,2020,Q4,27.46388888888889,[76.97143226]
相鉄ホールディングス,2018,Q1,7.5860074498056065,[141.10368144]
相鉄ホールディングス,2018,Q2,9.63350744980561,[141.10368144]
相鉄ホールディングス,2018,Q3,10.743507449805609,[141.10368144]
相鉄ホールディングス,2018,Q4,19.853884408826616,[141.10368144]
相鉄ホールディングス,2019,Q1,22.449489522016727,[141.10368144]
相鉄ホールディングス,2019,Q2,16.781359514311546,[141.10368144]
相鉄ホールディングス,2019,Q3,34.78473742713891,[141.10368144]
相鉄ホールディングス,2019,Q4,31.225295625372436,[141.10368144]
相鉄ホールディングス,2020,Q1,25.421244188654203,[141.10368144]
相鉄ホールディングス,2020,Q2,7.873905260342434,[141.10368144]
相鉄ホールディングス,2020,Q3,3.408391606374389,[141.10368144]
相鉄ホールディングス,2020,Q4,6.297152923324212,[141.10368144]
矢作建設工業,2018,Q1,17.701666666666668,[316.5799314]
矢作建設工業,2018,Q2,18.396388888888893,[316.5799314]
矢作建設工業,2018,Q3,17.626944444444447,[316.5799314]
矢作建設工業,2018,Q4,18.365833333333335,[316.5799314]
矢作建設工業,2019,Q1,19.276666666666664,[316.5799314]
矢作建設工業,2019,Q2,19.73777777777778,[316.5799314]
矢作建設工業,2019,Q3,19.055833333333332,[316.5799314]
矢作建設工業,2019,Q4,20.450833333333335,[316.5799314]
矢作建設工業,2020,Q1,21.351111111111113,[316.5799314]
矢作建設工業,2020,Q2,22.630277777777778,[316.5799314]
矢作建設工業,2020,Q3,21.65555555555555,[316.5799314]
矢作建設工業,2020,Q4,22.39916666666667,[316.5799314]
石井鉄工所,2018,Q1,10.09733076643285,[34.30714136]
石井鉄工所,2018,Q2,7.618444991457716,[34.30714136]
石井鉄工所,2018,Q3,27.866300248114477,[34.30714136]
石井鉄工所,2018,Q4,18.112879520756145,[34.30714136]
石井鉄工所,2019,Q1,41.37040986101809,[34.30714136]
石井鉄工所,2019,Q2,56.86781821965783,[34.30714136]
石井鉄工所,2019,Q3,32.248376308545474,[34.30714136]
石井鉄工所,2019,Q4,52.43830197123825,[34.30714136]
石井鉄工所,2020,Q1,38.63484316726714,[34.30714136]
石井鉄工所,2020,Q2,60.810679609379086,[34.30714136]
石井鉄工所,2020,Q3,63.39488227963679,[34.30714136]
石井鉄工所,2020,Q4,74.21219906779284,[34.30714136]
石原ケミカル,2018,Q1,19.503169990707196,[34.30714136]
石原ケミカル,2018,Q2,20.584166666666665,[34.30714136]
石原ケミカル,2018,Q3,21.652098621734734,[34.30714136]
石原ケミカル,2018,Q4,22.025970338367138,[34.30714136]
石原ケミカル,2019,Q1,27.31453458078226,[34.30714136]
石原ケミカル,2019,Q2,26.416090550390837,[34.30714136]
石原ケミカル,2019,Q3,28.595316090511325,[34.30714136]
石原ケミカル,2019,Q4,19.794124317296767,[34.30714136]
石原ケミカル,2020,Q1,26.100754974446094,[34.30714136]
石原ケミカル,2020,Q2,25.209335404778408,[34.30714136]
石原ケミカル,2020,Q3,23.107761912917752,[34.30714136]
石原ケミカル,2020,Q4,26.88750991050725,[34.30714136]
石原産業,2018,Q1,7.372196770690857,[258.67063052]
石原産業,2018,Q2,8.763863437357523,[258.67063052]
石原産業,2018,Q3,10.272474548468635,[258.67063052]
石原産業,2018,Q4,10.595807881801967,[258.67063052]
石原産業,2019,Q1,13.498307881801967,[258.67063052]
石原産業,2019,Q2,13.9516412151353,[258.67063052]
石原産業,2019,Q3,13.977474548468635,[258.67063052]
石原産業,2019,Q4,12.844974548468635,[258.67063052]
石原産業,2020,Q1,14.649075306086706,[258.67063052]
石原産業,2020,Q2,13.703814683476132,[258.67063052]
石原産業,2020,Q3,7.281169572269345,[258.67063052]
石原産業,2020,Q4,28.476835770002403,[258.67063052]
石川製作所,2018,Q1,0.7520385944317574,[41.98757484]
石川製作所,2018,Q2,45.21383760944465,[41.98757484]
石川製作所,2018,Q3,1.1003810197830763,[41.98757484]
石川製作所,2018,Q4,0.33028961647516075,[41.98757484]
石川製作所,2019,Q1,-0.6151047537892262,[41.98757484]
石川製作所,2019,Q2,-3.299319700640982,[41.98757484]
石川製作所,2019,Q3,2.7560352265788857,[41.98757484]
石川製作所,2019,Q4,20.14997120404757,[41.98757484]
石川製作所,2020,Q1,-1.1993309279636701,[41.98757484]
石川製作所,2020,Q2,-4.910940853507654,[41.98757484]
石川製作所,2020,Q3,10.758890206697872,[41.98757484]
石川製作所,2020,Q4,17.788734755818954,[41.98757484]
石油資源開発,2018,Q1,37.55499999999999,[5355.38880305]
石油資源開発,2018,Q2,34.46000000000001,[5355.38880305]
石油資源開発,2018,Q3,37.0375,[5355.38880305]
石油資源開発,2018,Q4,39.08944444444446,[5355.38880305]
石油資源開発,2019,Q1,36.01472222222222,[5355.38880305]
石油資源開発,2019,Q2,38.552499999999995,[5355.38880305]
石油資源開発,2019,Q3,40.959722222222226,[5355.38880305]
石油資源開発,2019,Q4,41.363055555555555,[5355.38880305]
石油資源開発,2020,Q1,44.182222222222215,[5355.38880305]
石油資源開発,2020,Q2,37.39805555555555,[5355.38880305]
石油資源開発,2020,Q3,37.71444444444444,[5355.38880305]
石油資源開発,2020,Q4,39.30472222222221,[5355.38880305]
神奈川中央交通,2018,Q1,15.21503968253968,[869.28998363]
神奈川中央交通,2018,Q2,18.302817460317456,[869.28998363]
神奈川中央交通,2018,Q3,20.79281746031746,[869.28998363]
神奈川中央交通,2018,Q4,23.25337301587301,[869.28998363]
神奈川中央交通,2019,Q1,23.80642857142857,[869.28998363]
神奈川中央交通,2019,Q2,26.9172619047619,[869.28998363]
神奈川中央交通,2019,Q3,29.02115079365079,[869.28998363]
神奈川中央交通,2019,Q4,31.38003968253968,[869.28998363]
神奈川中央交通,2020,Q1,28.236559262534243,[869.28998363]
神奈川中央交通,2020,Q2,-65.13594662687257,[869.28998363]
神奈川中央交通,2020,Q3,-6.278502974403493,[869.28998363]
神奈川中央交通,2020,Q4,-50.17943042655781,[869.28998363]
神戸製鋼所,2018,Q1,0.5409022350756518,[76.97143226]
神戸製鋼所,2018,Q2,7.2444568192915,[76.97143226]
神戸製鋼所,2018,Q3,13.122802150500569,[76.97143226]
神戸製鋼所,2018,Q4,11.688630069076073,[76.97143226]
神戸製鋼所,2019,Q1,2.856028725644572,[76.97143226]
神戸製鋼所,2019,Q2,5.2632855548773705,[76.97143226]
神戸製鋼所,2019,Q3,3.2897649289572284,[76.97143226]
神戸製鋼所,2019,Q4,10.327626626702886,[76.97143226]
神戸製鋼所,2020,Q1,0.12769522234689135,[76.97143226]
神戸製鋼所,2020,Q2,-5.635953820882288,[76.97143226]
神戸製鋼所,2020,Q3,4.834755858330288,[76.97143226]
神戸製鋼所,2020,Q4,-39.905279072138896,[76.97143226]
神東塗料,2018,Q1,4.414166666666667,[2.48206508]
神東塗料,2018,Q2,4.521944444444445,[2.48206508]
神東塗料,2018,Q3,3.83638888888889,[2.48206508]
神東塗料,2018,Q4,3.8972222222222226,[2.48206508]
神東塗料,2019,Q1,3.793055555555556,[2.48206508]
神東塗料,2019,Q2,3.853611111111111,[2.48206508]
神東塗料,2019,Q3,3.8577777777777778,[2.48206508]
神東塗料,2019,Q4,3.852222222222223,[2.48206508]
神東塗料,2020,Q1,3.9263888888888894,[2.48206508]
神東塗料,2020,Q2,3.8080555555555566,[2.48206508]
神東塗料,2020,Q3,3.661944444444445,[2.48206508]
神東塗料,2020,Q4,3.8788417572443477,[2.48206508]
神栄,2018,Q1,-0.3156705948372616,[580.35289817]
神栄,2018,Q2,-0.430115039281706,[580.35289817]
神栄,2018,Q3,-1.2273372615039282,[580.35289817]
神栄,2018,Q4,-1.6020594837261504,[580.35289817]
神栄,2019,Q1,-3.1384483726150396,[580.35289817]
神栄,2019,Q2,-3.2667817059483726,[580.35289817]
神栄,2019,Q3,-7.240392817059483,[580.35289817]
神栄,2019,Q4,-5.457337261503928,[580.35289817]
神栄,2020,Q1,-4.568142760693469,[580.35289817]
神栄,2020,Q2,-12.63075829484101,[580.35289817]
神栄,2020,Q3,-7.51644275350672,[580.35289817]
神栄,2020,Q4,-5.1770605877563876,[580.35289817]
神鋼商事,2018,Q1,28.8860292016512,[4375.77262779]
神鋼商事,2018,Q2,34.81741809054009,[4375.77262779]
神鋼商事,2018,Q3,37.81908475720675,[4375.77262779]
神鋼商事,2018,Q4,41.10491809054009,[4375.77262779]
神鋼商事,2019,Q1,43.718806979428976,[4375.77262779]
神鋼商事,2019,Q2,46.93769586831786,[4375.77262779]
神鋼商事,2019,Q3,48.62047364609563,[4375.77262779]
神鋼商事,2019,Q4,52.5721403127623,[4375.77262779]
神鋼商事,2020,Q1,47.78047364609564,[4375.77262779]
神鋼商事,2020,Q2,47.76769586831787,[4375.77262779]
神鋼商事,2020,Q3,48.81158475720676,[4375.77262779]
神鋼商事,2020,Q4,51.70491809054009,[4375.77262779]
福井コンピュータホールディング,2018,Q1,24.08529877435185,[8.34124196]
福井コンピュータホールディング,2018,Q2,27.200408549014725,[8.34124196]
福井コンピュータホールディング,2018,Q3,29.465939819533745,[8.34124196]
福井コンピュータホールディング,2018,Q4,30.604213310698455,[8.34124196]
福井コンピュータホールディング,2019,Q1,33.52762361689447,[8.34124196]
福井コンピュータホールディング,2019,Q2,32.19932877912228,[8.34124196]
福井コンピュータホールディング,2019,Q3,42.91843869439566,[8.34124196]
福井コンピュータホールディング,2019,Q4,41.604491527971916,[8.34124196]
福井コンピュータホールディング,2020,Q1,35.27803359737788,[8.34124196]
福井コンピュータホールディング,2020,Q2,33.125234951805005,[8.34124196]
福井コンピュータホールディング,2020,Q3,32.600002199828445,[8.34124196]
福井コンピュータホールディング,2020,Q4,41.974246290923816,[8.34124196]
科研製薬,2018,Q1,89.79278340931118,[1063.90030765]
科研製薬,2018,Q2,70.28044688871692,[1063.90030765]
科研製薬,2018,Q3,92.12237497879642,[1063.90030765]
科研製薬,2018,Q4,67.93243183600745,[1063.90030765]
科研製薬,2019,Q1,86.59490813168992,[1063.90030765]
科研製薬,2019,Q2,89.330188229794,[1063.90030765]
科研製薬,2019,Q3,100.24185317225697,[1063.90030765]
科研製薬,2019,Q4,87.92078475616182,[1063.90030765]
科研製薬,2020,Q1,102.63505234808497,[1063.90030765]
科研製薬,2020,Q2,97.5472511582841,[1063.90030765]
科研製薬,2020,Q3,107.76043406459536,[1063.90030765]
科研製薬,2020,Q4,89.76289985819383,[1063.90030765]
稲畑産業,2018,Q1,64.04496328889142,[0.6034751]
稲畑産業,2018,Q2,2.659045780080568,[0.6034751]
稲畑産業,2018,Q3,19.57338417396023,[0.6034751]
稲畑産業,2018,Q4,-12.119967614258314,[0.6034751]
稲畑産業,2019,Q1,59.685113788456526,[0.6034751]
稲畑産業,2019,Q2,42.12037724053316,[0.6034751]
稲畑産業,2019,Q3,49.0559421284255,[0.6034751]
稲畑産業,2019,Q4,46.26350104009137,[0.6034751]
稲畑産業,2020,Q1,49.41223798069174,[0.6034751]
稲畑産業,2020,Q2,47.00162277144781,[0.6034751]
稲畑産業,2020,Q3,27.174954069884627,[0.6034751]
稲畑産業,2020,Q4,38.98868528897144,[0.6034751]
積水化学工業,2018,Q1,22.492379301707608,[0.32919299]
積水化学工業,2018,Q2,46.177313628618606,[0.32919299]
積水化学工業,2018,Q3,20.554307165743303,[0.32919299]
積水化学工業,2018,Q4,43.50999629566957,[0.32919299]
積水化学工業,2019,Q1,17.9922317850735,[0.32919299]
積水化学工業,2019,Q2,54.73956882742449,[0.32919299]
積水化学工業,2019,Q3,15.60685383699834,[0.32919299]
積水化学工業,2019,Q4,54.216299124124006,[0.32919299]
積水化学工業,2020,Q1,11.4645739468417,[0.32919299]
積水化学工業,2020,Q2,56.14436771752945,[0.32919299]
積水化学工業,2020,Q3,17.57020547466053,[0.32919299]
積水化学工業,2020,Q4,40.91097066050837,[0.32919299]
積水化成品工業,2018,Q1,7.659867411036948,[34.30714136]
積水化成品工業,2018,Q2,7.840422966592505,[34.30714136]
積水化成品工業,2018,Q3,8.154034077703615,[34.30714136]
積水化成品工業,2018,Q4,8.545935452583265,[34.30714136]
積水化成品工業,2019,Q1,8.912917919660757,[34.30714136]
積水化成品工業,2019,Q2,9.797286591601539,[34.30714136]
積水化成品工業,2019,Q3,10.985728046641324,[34.30714136]
積水化成品工業,2019,Q4,10.312101323985763,[34.30714136]
積水化成品工業,2020,Q1,9.526468285727914,[34.30714136]
積水化成品工業,2020,Q2,10.657462637104762,[34.30714136]
積水化成品工業,2020,Q3,9.490624448167862,[34.30714136]
積水化成品工業,2020,Q4,10.495179039468278,[34.30714136]
積水樹脂,2018,Q1,32.281841998329085,[4.53999298e-05]
積水樹脂,2018,Q2,34.61952890990676,[4.53999298e-05]
積水樹脂,2018,Q3,43.89616584706111,[4.53999298e-05]
積水樹脂,2018,Q4,52.71682504906815,[4.53999298e-05]
積水樹脂,2019,Q1,29.2517023860569,[4.53999298e-05]
積水樹脂,2019,Q2,34.05551972517082,[4.53999298e-05]
積水樹脂,2019,Q3,42.00484021942333,[4.53999298e-05]
積水樹脂,2019,Q4,57.25485749320366,[4.53999298e-05]
積水樹脂,2020,Q1,29.84458733507583,[4.53999298e-05]
積水樹脂,2020,Q2,37.064013410354164,[4.53999298e-05]
積水樹脂,2020,Q3,42.29284554363929,[4.53999298e-05]
積水樹脂,2020,Q4,54.44264058274428,[4.53999298e-05]
空港施設,2018,Q1,7.123796561118951,[4.53999298e-05]
空港施設,2018,Q2,7.357849255531996,[4.53999298e-05]
空港施設,2018,Q3,6.954981492864697,[4.53999298e-05]
空港施設,2018,Q4,6.72918022628159,[4.53999298e-05]
空港施設,2019,Q1,8.747969279818614,[4.53999298e-05]
空港施設,2019,Q2,9.784729519108458,[4.53999298e-05]
空港施設,2019,Q3,9.448800624632252,[4.53999298e-05]
空港施設,2019,Q4,7.808348348340568,[4.53999298e-05]
空港施設,2020,Q1,11.454151599283202,[4.53999298e-05]
空港施設,2020,Q2,10.590156952511766,[4.53999298e-05]
空港施設,2020,Q3,12.363113253218263,[4.53999298e-05]
空港施設,2020,Q4,4.734562749663232,[4.53999298e-05]
立花エレテック,2018,Q1,39.534046015979925,[76.97143226]
立花エレテック,2018,Q2,40.39224230693719,[76.97143226]
立花エレテック,2018,Q3,42.90154986892357,[76.97143226]
立花エレテック,2018,Q4,43.59414076338655,[76.97143226]
立花エレテック,2019,Q1,41.96198300478786,[76.97143226]
立花エレテック,2019,Q2,42.87307004159498,[76.97143226]
立花エレテック,2019,Q3,43.26835975580114,[76.97143226]
立花エレテック,2019,Q4,42.95667939666175,[76.97143226]
立花エレテック,2020,Q1,41.887138659833525,[76.97143226]
立花エレテック,2020,Q2,43.38458454641928,[76.97143226]
立花エレテック,2020,Q3,42.977809794078986,[76.97143226]
立花エレテック,2020,Q4,42.98364312741232,[76.97143226]
第一三共,2018,Q1,31.434393964910132,[710.27808734]
第一三共,2018,Q2,31.548922201489077,[710.27808734]
第一三共,2018,Q3,31.41753331260019,[710.27808734]
第一三共,2018,Q4,32.09781109037797,[710.27808734]
第一三共,2019,Q1,32.62142220148908,[710.27808734]
第一三共,2019,Q2,33.17503331260019,[710.27808734]
第一三共,2019,Q3,33.32558886815575,[710.27808734]
第一三共,2019,Q4,35.23475553482241,[710.27808734]
第一三共,2020,Q1,35.38836664593352,[710.27808734]
第一三共,2020,Q2,35.75475553482241,[710.27808734]
第一三共,2020,Q3,36.06629188088675,[710.27808734]
第一三共,2020,Q4,37.181291880886754,[710.27808734]
第一実業,2018,Q1,83.9163004040118,[211.35419038]
第一実業,2018,Q2,51.41652072222307,[211.35419038]
第一実業,2018,Q3,90.08109320866924,[211.35419038]
第一実業,2018,Q4,83.65861422347064,[211.35419038]
第一実業,2019,Q1,81.70740990503921,[211.35419038]
第一実業,2019,Q2,61.09877615520625,[211.35419038]
第一実業,2019,Q3,127.56302719890834,[211.35419038]
第一実業,2019,Q4,111.80164642551645,[211.35419038]
第一実業,2020,Q1,92.78018031998405,[211.35419038]
第一実業,2020,Q2,98.91911443192879,[211.35419038]
第一実業,2020,Q3,90.71057933677122,[211.35419038]
第一実業,2020,Q4,116.18911523763646,[211.35419038]
第一工業製薬,2018,Q1,14.141738712026108,[0.000768]
第一工業製薬,2018,Q2,14.164057322373953,[0.000768]
第一工業製薬,2018,Q3,12.31226586291428,[0.000768]
第一工業製薬,2018,Q4,34.141326551873334,[0.000768]
第一工業製薬,2019,Q1,36.74693162606302,[0.000768]
第一工業製薬,2019,Q2,28.193834670268156,[0.000768]
第一工業製薬,2019,Q3,116.10739520013674,[0.000768]
第一工業製薬,2019,Q4,50.063338292698376,[0.000768]
第一工業製薬,2020,Q1,58.32515210563457,[0.000768]
第一工業製薬,2020,Q2,52.402976082775666,[0.000768]
第一工業製薬,2020,Q3,63.48785550150134,[0.000768]
第一工業製薬,2020,Q4,46.132824306314824,[0.000768]
第一稀元素化学工業,2018,Q1,63.12858594276342,[4.53999298e-05]
第一稀元素化学工業,2018,Q2,60.58529969297955,[4.53999298e-05]
第一稀元素化学工業,2018,Q3,57.44936768412366,[4.53999298e-05]
第一稀元素化学工業,2018,Q4,60.4592070326639,[4.53999298e-05]
第一稀元素化学工業,2019,Q1,56.73329706373997,[4.53999298e-05]
第一稀元素化学工業,2019,Q2,51.988727376158586,[4.53999298e-05]
第一稀元素化学工業,2019,Q3,48.39842741281532,[4.53999298e-05]
第一稀元素化学工業,2019,Q4,46.90712322310339,[4.53999298e-05]
第一稀元素化学工業,2020,Q1,49.68319660813284,[4.53999298e-05]
第一稀元素化学工業,2020,Q2,46.94067767113518,[4.53999298e-05]
第一稀元素化学工業,2020,Q3,34.77112918544201,[4.53999298e-05]
第一稀元素化学工業,2020,Q4,27.968007988583338,[4.53999298e-05]
第一興商,2018,Q1,49.462777777777774,[316.5799314]
第一興商,2018,Q2,50.17861111111111,[316.5799314]
第一興商,2018,Q3,50.65611111111111,[316.5799314]
第一興商,2018,Q4,53.095277777777774,[316.5799314]
第一興商,2019,Q1,52.63583333333333,[316.5799314]
第一興商,2019,Q2,53.0975,[316.5799314]
第一興商,2019,Q3,53.622499999999995,[316.5799314]
第一興商,2019,Q4,54.90527777777778,[316.5799314]
第一興商,2020,Q1,54.71138888888889,[316.5799314]
第一興商,2020,Q2,50.82666666666667,[316.5799314]
第一興商,2020,Q3,50.51527777777777,[316.5799314]
第一興商,2020,Q4,49.473055555555554,[316.5799314]
綜合警備保障,2018,Q1,41.649980821334296,[28.03162489]
