企業名,会計年度,四半期,y_hat_sarima_g
セイコーエプソン,2019,Q3,78.9060183542373
セイコーエプソン,2019,Q4,1.5712435035954009
セイコーエプソン,2020,Q1,-49.17074430563656
セイコーエプソン,2020,Q2,0.0729558565617836
セイコーエプソン,2020,Q3,52.42780241409288
セイコーエプソン,2020,Q4,-3.056570515955265
セイコーホールディングス,2018,Q1,110.04834778216637
セイコーホールディングス,2018,Q2,85.76275020515243
セイコーホールディングス,2018,Q3,114.49195236332167
セイコーホールディングス,2018,Q4,195.22392545685568
セイコーホールディングス,2019,Q1,53.721704630275255
セイコーホールディングス,2019,Q2,59.64809178127609
セイコーホールディングス,2019,Q3,74.34977796131618
セイコーホールディングス,2019,Q4,47.984641632012156
セイコーホールディングス,2020,Q1,-7.395252243763181
セイコーホールディングス,2020,Q2,19.904538022150874
セイコーホールディングス,2020,Q3,26.114122803942244
セイコーホールディングス,2020,Q4,-8.057179121018095
セイノーホールディングス,2018,Q1,24.78981737495003
セイノーホールディングス,2018,Q2,26.14439833477828
セイノーホールディングス,2018,Q3,34.637784223475926
セイノーホールディングス,2018,Q4,26.589398043246756
セイノーホールディングス,2019,Q1,27.655180856181428
セイノーホールディングス,2019,Q2,25.27915132702968
セイノーホールディングス,2019,Q3,40.3414957638242
セイノーホールディングス,2019,Q4,23.917674915793928
セイノーホールディングス,2020,Q1,26.689429464645492
セイノーホールディングス,2020,Q2,85.91579733127409
セイノーホールディングス,2020,Q3,35.09310513226975
セイノーホールディングス,2020,Q4,18.36727891202005
セガサミーホールディングス,2018,Q1,7.745774014473177
セガサミーホールディングス,2018,Q2,21.251717047399342
セガサミーホールディングス,2018,Q3,42.61939161547271
セガサミーホールディングス,2018,Q4,-25.16350801096575
セガサミーホールディングス,2019,Q1,-3.953564434161084
セガサミーホールディングス,2019,Q2,5.637465343027678
セガサミーホールディングス,2019,Q3,21.1866559171767
セガサミーホールディングス,2019,Q4,-20.272066448232295
セガサミーホールディングス,2020,Q1,-1.4275295123120983
セガサミーホールディングス,2020,Q2,11.264352628474587
セガサミーホールディングス,2020,Q3,18.343891092477982
セガサミーホールディングス,2020,Q4,-28.790642199955144
セコム,2018,Q1,119.00331369431782
セコム,2018,Q2,114.84747694590175
セコム,2018,Q3,114.02820531619436
セコム,2018,Q4,91.26760558786387
セコム,2019,Q1,118.22949932861322
セコム,2019,Q2,105.16609233262317
セコム,2019,Q3,119.58652944313975
セコム,2019,Q4,102.81667580442887
セコム,2020,Q1,116.02107952405706
セコム,2020,Q2,107.08469976997634
セコム,2020,Q3,103.92756091498862
セコム,2020,Q4,86.4119798612068
センコーグループホールディング,2018,Q1,16.67856298979054
センコーグループホールディング,2018,Q2,18.882165568386682
センコーグループホールディング,2018,Q3,23.446988280334043
センコーグループホールディング,2018,Q4,14.4081620793358
センコーグループホールディング,2019,Q1,19.93002183237797
センコーグループホールディング,2019,Q2,21.073208114226865
センコーグループホールディング,2019,Q3,26.647985533540073
センコーグループホールディング,2019,Q4,17.322979718547227
センコーグループホールディング,2020,Q1,20.251286646675425
センコーグループホールディング,2020,Q2,19.127026980610843
センコーグループホールディング,2020,Q3,26.7810104993491
センコーグループホールディング,2020,Q4,11.855767129042032
セントケア・ホールディング,2018,Q1,-25.12491123922353
セントケア・ホールディング,2018,Q2,283.44602033093565
セントケア・ホールディング,2018,Q3,-99.59622853256026
セントケア・ホールディング,2018,Q4,-138.58152149395343
セントケア・ホールディング,2019,Q1,-27.29537529318754
セントケア・ホールディング,2019,Q2,232.8001498601507
セントケア・ホールディング,2019,Q3,-95.37987004990075
セントケア・ホールディング,2019,Q4,-10.348907838256139
セントケア・ホールディング,2020,Q1,-14.580967734776387
セントケア・ホールディング,2020,Q2,21.68388886409518
セントケア・ホールディング,2020,Q3,1.0279767096839905
セントケア・ホールディング,2020,Q4,-6.250445266868979
セントラルスポーツ,2018,Q1,66.53216834791675
セントラルスポーツ,2018,Q2,68.3239008315768
セントラルスポーツ,2018,Q3,63.548007221085975
セントラルスポーツ,2018,Q4,97.01973511680735
セントラルスポーツ,2019,Q1,49.07939872538077
セントラルスポーツ,2019,Q2,48.824384900774795
セントラルスポーツ,2019,Q3,43.481754934373946
セントラルスポーツ,2019,Q4,74.75630242255683
セントラルスポーツ,2020,Q1,39.08886442372069
セントラルスポーツ,2020,Q2,-274.88667104467186
セントラルスポーツ,2020,Q3,-104.40899375828602
セントラルスポーツ,2020,Q4,-37.40767358368183
セントラル硝子,2018,Q1,9.065836817777097
セントラル硝子,2018,Q2,14.262335322058448
セントラル硝子,2018,Q3,47.348300742799864
セントラル硝子,2018,Q4,38.09701793520729
セントラル硝子,2019,Q1,49.12907463639809
セントラル硝子,2019,Q2,48.005018393745935
セントラル硝子,2019,Q3,50.32319492627602
セントラル硝子,2019,Q4,24.867982881276586
セントラル硝子,2020,Q1,44.3093432768802
セントラル硝子,2020,Q2,36.72838155068907
セントラル硝子,2020,Q3,-56.839082479407026
セントラル硝子,2020,Q4,25.897008294767133
セーレン,2018,Q1,37.00871528965384
セーレン,2018,Q2,26.44095535562275
セーレン,2018,Q3,40.78969090273737
セーレン,2018,Q4,27.63378719110545
セーレン,2019,Q1,38.6985717724709
セーレン,2019,Q2,36.59492535785419
セーレン,2019,Q3,45.32271648023996
セーレン,2019,Q4,28.192415943982727
セーレン,2020,Q1,41.22891386386225
セーレン,2020,Q2,36.882430904615674
セーレン,2020,Q3,40.543757682687385
セーレン,2020,Q4,36.791232466287326
ゼビオホールディングス,2018,Q1,50.60403683085095
ゼビオホールディングス,2018,Q2,18.610812267194614
ゼビオホールディングス,2018,Q3,30.33025507829271
ゼビオホールディングス,2018,Q4,-22.792041839618733
ゼビオホールディングス,2019,Q1,48.437381475384896
ゼビオホールディングス,2019,Q2,-1.421047764132446
ゼビオホールディングス,2019,Q3,2.5372690872786414
ゼビオホールディングス,2019,Q4,-44.2846483042871
ゼビオホールディングス,2020,Q1,38.10590064651925
ゼビオホールディングス,2020,Q2,-18.58200578606678
ゼビオホールディングス,2020,Q3,2.2283979636856905
ゼビオホールディングス,2020,Q4,-38.71979104351544
ゼンショーホールディングス,2018,Q1,11.386261232307168
ゼンショーホールディングス,2018,Q2,25.026998803653157
ゼンショーホールディングス,2018,Q3,17.578868406426523
ゼンショーホールディングス,2018,Q4,7.819002540833036
ゼンショーホールディングス,2019,Q1,21.828638368760124
ゼンショーホールディングス,2019,Q2,34.331578171149175
ゼンショーホールディングス,2019,Q3,30.03259040649421
ゼンショーホールディングス,2019,Q4,10.48290069065671
ゼンショーホールディングス,2020,Q1,16.551337751435945
ゼンショーホールディングス,2020,Q2,7.987692499095669
ゼンショーホールディングス,2020,Q3,11.289036191783149
ゼンショーホールディングス,2020,Q4,-0.9871846381626082
ゼンリン,2018,Q1,-0.8858158701549179
ゼンリン,2018,Q2,14.242239928515444
ゼンリン,2018,Q3,7.63192965888646
ゼンリン,2018,Q4,80.80904934339654
ゼンリン,2019,Q1,1.988448006625859
ゼンリン,2019,Q2,6.368232148425028
ゼンリン,2019,Q3,6.387117971942036
ゼンリン,2019,Q4,55.66276214011375
ゼンリン,2020,Q1,-5.609793966532632
ゼンリン,2020,Q2,7.409311637824696
ゼンリン,2020,Q3,8.01039498203526
ゼンリン,2020,Q4,46.48671700346324
ソトー,2018,Q1,10.664288078739638
ソトー,2018,Q2,10.670887440671507
ソトー,2018,Q3,0.5098301063149213
ソトー,2018,Q4,-0.1704367908671216
ソトー,2019,Q1,11.245325767703577
ソトー,2019,Q2,5.215754679251946
ソトー,2019,Q3,-1.5187609167259524
ソトー,2019,Q4,-4.297883310000426
ソトー,2020,Q1,7.928353230780722
ソトー,2020,Q2,-3.7952510525245966
ソトー,2020,Q3,-17.088610233988213
ソトー,2020,Q4,-24.473981270090533
ソニーグループ,2018,Q1,115.5688484978717
ソニーグループ,2018,Q2,118.52415085534325
ソニーグループ,2018,Q3,181.1250383961235
ソニーグループ,2018,Q4,88.59030407729337
ソニーグループ,2019,Q1,223.15085422614618
ソニーグループ,2019,Q2,159.7662435061713
ソニーグループ,2019,Q3,241.86860866263964
ソニーグループ,2019,Q4,67.59361015291793
ソニーグループ,2020,Q1,186.3267738635978
ソニーグループ,2020,Q2,176.18912987630068
ソニーグループ,2020,Q3,276.06738090784626
ソニーグループ,2020,Q4,113.25618470683551
ソネック,2018,Q1,16.90131182182816
ソネック,2018,Q2,18.677834626766085
ソネック,2018,Q3,24.29386176656422
ソネック,2018,Q4,31.573144417139027
ソネック,2019,Q1,16.47997430312836
ソネック,2019,Q2,25.175050584709773
ソネック,2019,Q3,27.651420167071493
ソネック,2019,Q4,20.712711253892508
ソネック,2020,Q1,15.031822160276091
ソネック,2020,Q2,22.848011462726692
ソネック,2020,Q3,21.833158299903634
ソネック,2020,Q4,27.781839810675347
ソフトクリエイトホールディング,2018,Q1,17.16458689802208
ソフトクリエイトホールディング,2018,Q2,28.996688492774624
ソフトクリエイトホールディング,2018,Q3,23.03187252961782
ソフトクリエイトホールディング,2018,Q4,25.542148598841052
ソフトクリエイトホールディング,2019,Q1,19.853368397827865
ソフトクリエイトホールディング,2019,Q2,24.553666758420498
ソフトクリエイトホールディング,2019,Q3,28.17064357777724
ソフトクリエイトホールディング,2019,Q4,11.90559819546405
ソフトクリエイトホールディング,2020,Q1,26.838682259800773
ソフトクリエイトホールディング,2020,Q2,43.96247310302058
ソフトクリエイトホールディング,2020,Q3,45.76270802336001
ソフトクリエイトホールディング,2020,Q4,19.18770761528287
ソースネクスト,2018,Q1,13.246413470214797
ソースネクスト,2018,Q2,6.436880440273076
ソースネクスト,2018,Q3,3.3234681775321295
ソースネクスト,2018,Q4,3.4710911686716037
ソースネクスト,2019,Q1,-5.056379097118418
ソースネクスト,2019,Q2,6.7356020668610395
ソースネクスト,2019,Q3,-2.0179252590234795
ソースネクスト,2019,Q4,-0.6843592809487367
ソースネクスト,2020,Q1,-2.3378334428376615
ソースネクスト,2020,Q2,1.722458376381934
ソースネクスト,2020,Q3,-3.9216953693668577
ソースネクスト,2020,Q4,1.8488201219356335
ソーダニッカ,2018,Q1,9.473841844643168
ソーダニッカ,2018,Q2,10.277672088652432
ソーダニッカ,2018,Q3,13.485061139323513
ソーダニッカ,2018,Q4,10.774516134376974
ソーダニッカ,2019,Q1,11.555186657802036
ソーダニッカ,2019,Q2,9.06934190142439
ソーダニッカ,2019,Q3,12.431570633105316
ソーダニッカ,2019,Q4,6.411023692997965
ソーダニッカ,2020,Q1,7.1480786727570935
ソーダニッカ,2020,Q2,8.175786138318013
ソーダニッカ,2020,Q3,8.926263682915478
ソーダニッカ,2020,Q4,2.520779076922011
タイガースポリマー,2018,Q1,19.9438593731319
タイガースポリマー,2018,Q2,32.082415071046796
タイガースポリマー,2018,Q3,33.093902846570614
タイガースポリマー,2018,Q4,23.75350719884645
タイガースポリマー,2019,Q1,17.134197070273544
タイガースポリマー,2019,Q2,23.01688392601045
タイガースポリマー,2019,Q3,15.188191082669327
タイガースポリマー,2019,Q4,7.92053480720767
タイガースポリマー,2020,Q1,-8.055382530319992
タイガースポリマー,2020,Q2,-0.8154609552190166
タイガースポリマー,2020,Q3,-11.913124656379411
タイガースポリマー,2020,Q4,-8.728024009998146
タカノ,2018,Q1,9.51020233194511
タカノ,2018,Q2,23.565727655420798
タカノ,2018,Q3,4.368855545853764
タカノ,2018,Q4,36.13825025307103
タカノ,2019,Q1,11.293551641356979
タカノ,2019,Q2,11.398577468054183
タカノ,2019,Q3,-0.025606745283485388
タカノ,2019,Q4,32.236600733130516
タカノ,2020,Q1,3.8009036475603373
タカノ,2020,Q2,-6.436991846235362
タカノ,2020,Q3,-7.23610997308844
タカノ,2020,Q4,22.722791592534907
タカミヤ,2018,Q1,-2.39290391521072
タカミヤ,2018,Q2,9.276980110819348
タカミヤ,2018,Q3,13.822236524940365
タカミヤ,2018,Q4,9.813333688363262
タカミヤ,2019,Q1,-1.760055106574681
タカミヤ,2019,Q2,14.155743048503306
タカミヤ,2019,Q3,18.803283962271
タカミヤ,2019,Q4,11.556592267978392
タカミヤ,2020,Q1,5.191341403277425
タカミヤ,2020,Q2,16.104238572808942
タカミヤ,2020,Q3,10.885705371289806
タカミヤ,2020,Q4,8.080541452233263
タカラスタンダード,2018,Q1,34.577914929502406
タカラスタンダード,2018,Q2,25.169256637569333
タカラスタンダード,2018,Q3,43.94164778083134
タカラスタンダード,2018,Q4,8.95133668421769
タカラスタンダード,2019,Q1,34.51783273687289
タカラスタンダード,2019,Q2,29.805552909641534
タカラスタンダード,2019,Q3,61.71259140411397
タカラスタンダード,2019,Q4,16.956307678486674
タカラスタンダード,2020,Q1,35.84440664389272
タカラスタンダード,2020,Q2,22.49501225833182
タカラスタンダード,2020,Q3,29.603518932215852
タカラスタンダード,2020,Q4,5.848536553719916
タカラトミー,2018,Q1,13.18437556880286
タカラトミー,2018,Q2,37.18472872258781
タカラトミー,2018,Q3,46.24618842664893
タカラトミー,2018,Q4,-8.24353162995315
タカラトミー,2019,Q1,15.05710557627442
タカラトミー,2019,Q2,35.45206095254514
タカラトミー,2019,Q3,46.541621340380374
タカラトミー,2019,Q4,-18.728605909011314
タカラトミー,2020,Q1,3.2134658729905343
タカラトミー,2020,Q2,23.962074504705
タカラトミー,2020,Q3,25.751425153626755
タカラトミー,2020,Q4,-19.966598985572567
タカラバイオ,2018,Q1,-24.971115729591375
タカラバイオ,2018,Q2,-14.489225220208372
タカラバイオ,2018,Q3,0.9018277274184126
タカラバイオ,2018,Q4,1.5452848909253278
タカラバイオ,2019,Q1,-4.841758177848536
タカラバイオ,2019,Q2,-4.534458678465429
タカラバイオ,2019,Q3,1.3817186777147352
タカラバイオ,2019,Q4,15.093739640928472
タカラバイオ,2020,Q1,10.2188175789446
タカラバイオ,2020,Q2,-2.336660277133372
