企業名,会計年度,四半期,y_hat_comb_uall
ツカモトコーポレーション,2020,Q1,-18.740086910581987
ツカモトコーポレーション,2020,Q2,58.432788383186406
ツカモトコーポレーション,2020,Q3,-12.677017298938049
ツカモトコーポレーション,2020,Q4,52.99423035226406
ツツミ,2018,Q1,4.495381175223882
ツツミ,2018,Q2,4.079240040622507
ツツミ,2018,Q3,21.011969649088336
ツツミ,2018,Q4,12.767642443896575
ツツミ,2019,Q1,5.126091217831485
ツツミ,2019,Q2,11.65579616146653
ツツミ,2019,Q3,-10.93580239596244
ツツミ,2019,Q4,3.905864525954444
ツツミ,2020,Q1,2.813462742970337
ツツミ,2020,Q2,14.802031860240248
ツツミ,2020,Q3,12.391136253774793
ツツミ,2020,Q4,-0.5612845174419512
ツムラ,2018,Q1,45.054091298996255
ツムラ,2018,Q2,47.69140871590222
ツムラ,2018,Q3,71.67976806321394
ツムラ,2018,Q4,34.02826982630001
ツムラ,2019,Q1,46.070118448814526
ツムラ,2019,Q2,45.98230151705885
ツムラ,2019,Q3,63.972118074433844
ツムラ,2019,Q4,39.91544502115736
ツムラ,2020,Q1,48.71135946517357
ツムラ,2020,Q2,43.861537509287345
ツムラ,2020,Q3,60.01865987589116
ツムラ,2020,Q4,34.7769450460092
ティアック,2018,Q1,-1.6947338203739277
ティアック,2018,Q2,-0.04046084313628432
ティアック,2018,Q3,-0.17606336690612792
ティアック,2018,Q4,1.3271092331241239
ティアック,2019,Q1,3.1156494459540824
ティアック,2019,Q2,-0.5201331241890804
ティアック,2019,Q3,-0.06507908180044701
ティアック,2019,Q4,4.149338220736576
ティアック,2020,Q1,-2.3446386719348573
ティアック,2020,Q2,1.4633084398625722
ティアック,2020,Q3,0.027592796129932262
ティアック,2020,Q4,6.660494316090632
ティーガイア,2018,Q1,18.41662495005759
ティーガイア,2018,Q2,128.48207064604284
ティーガイア,2018,Q3,59.84418467805138
ティーガイア,2018,Q4,163.4661502117734
ティーガイア,2019,Q1,110.11052717904246
ティーガイア,2019,Q2,136.8401136947306
ティーガイア,2019,Q3,45.35101239959856
ティーガイア,2019,Q4,150.2140476145836
ティーガイア,2020,Q1,74.5697548124651
ティーガイア,2020,Q2,89.32771183930703
ティーガイア,2020,Q3,57.5091833184736
ティーガイア,2020,Q4,60.605046031170026
テイカ,2018,Q1,19.656225669213615
テイカ,2018,Q2,23.547282155240033
テイカ,2018,Q3,38.1836969590028
テイカ,2018,Q4,20.373993193170076
テイカ,2019,Q1,38.974044188777356
テイカ,2019,Q2,35.507870321013414
テイカ,2019,Q3,35.301564616203024
テイカ,2019,Q4,35.15441082485948
テイカ,2020,Q1,38.42391181385956
テイカ,2020,Q2,37.3066095686107
テイカ,2020,Q3,28.643189135503388
テイカ,2020,Q4,20.43483149699111
テイクアンドギヴ・ニーズ,2018,Q1,-10.658591668460886
テイクアンドギヴ・ニーズ,2018,Q2,35.06042785610941
テイクアンドギヴ・ニーズ,2018,Q3,60.861234404519635
テイクアンドギヴ・ニーズ,2018,Q4,15.483981915299054
テイクアンドギヴ・ニーズ,2019,Q1,40.00889257375159
テイクアンドギヴ・ニーズ,2019,Q2,66.72010008988804
テイクアンドギヴ・ニーズ,2019,Q3,74.99116949159773
テイクアンドギヴ・ニーズ,2019,Q4,12.146411488934046
テイクアンドギヴ・ニーズ,2020,Q1,55.534731362902235
テイクアンドギヴ・ニーズ,2020,Q2,-55.689276802288134
テイクアンドギヴ・ニーズ,2020,Q3,-267.67606710229455
テイクアンドギヴ・ニーズ,2020,Q4,-19.577824040884913
テイ・エス　テック,2018,Q1,111.63814953415431
テイ・エス　テック,2018,Q2,82.83753387658618
テイ・エス　テック,2018,Q3,98.5246245889443
テイ・エス　テック,2018,Q4,107.8618279073074
テイ・エス　テック,2019,Q1,81.88383163197538
テイ・エス　テック,2019,Q2,97.1655145115255
テイ・エス　テック,2019,Q3,87.50766232093765
テイ・エス　テック,2019,Q4,79.65839211976576
テイ・エス　テック,2020,Q1,32.768856805954236
テイ・エス　テック,2020,Q2,-10.810758668353852
テイ・エス　テック,2020,Q3,81.37992488322288
テイ・エス　テック,2020,Q4,49.69072037181549
テクノメディカ,2018,Q1,122.04980240672498
テクノメディカ,2018,Q2,318.5295544573822
テクノメディカ,2018,Q3,29.100555853954074
テクノメディカ,2018,Q4,247.88760492573368
テクノメディカ,2019,Q1,148.32534505416263
テクノメディカ,2019,Q2,179.75755882119375
テクノメディカ,2019,Q3,6.7857059062598735
テクノメディカ,2019,Q4,351.05382162225203
テクノメディカ,2020,Q1,-27.051832091026597
テクノメディカ,2020,Q2,-38.10000528527499
テクノメディカ,2020,Q3,-64.76051990067204
テクノメディカ,2020,Q4,-73.30477328666503
テルモ,2018,Q1,43.03690494717155
テルモ,2018,Q2,54.262486209680716
テルモ,2018,Q3,48.67643194771989
テルモ,2018,Q4,46.369565793176164
テルモ,2019,Q1,50.40432390702087
テルモ,2019,Q2,43.691378486632715
テルモ,2019,Q3,45.213288769295424
テルモ,2019,Q4,38.62930922871292
テルモ,2020,Q1,34.349625777267576
テルモ,2020,Q2,30.86065211828937
テルモ,2020,Q3,31.394396467109864
テルモ,2020,Q4,33.99271258658551
テレビ朝日ホールディングス,2018,Q1,116.2060888620185
テレビ朝日ホールディングス,2018,Q2,48.17398114647571
テレビ朝日ホールディングス,2018,Q3,115.98248986391025
テレビ朝日ホールディングス,2018,Q4,41.57110659815555
テレビ朝日ホールディングス,2019,Q1,73.07935979489605
テレビ朝日ホールディングス,2019,Q2,45.77956244018683
テレビ朝日ホールディングス,2019,Q3,47.33686393349392
テレビ朝日ホールディングス,2019,Q4,94.83058320517858
テレビ朝日ホールディングス,2020,Q1,183.24523971846693
テレビ朝日ホールディングス,2020,Q2,18.677439362991286
テレビ朝日ホールディングス,2020,Q3,158.96908823398712
テレビ朝日ホールディングス,2020,Q4,-4.205027695222499
テンアライド,2018,Q1,0.8737308932074379
テンアライド,2018,Q2,-1.9155708370054156
テンアライド,2018,Q3,2.3470384678417338
テンアライド,2018,Q4,-5.259333029256754
テンアライド,2019,Q1,2.6792220240858775
テンアライド,2019,Q2,-3.725925536413822
テンアライド,2019,Q3,2.1731846101151455
テンアライド,2019,Q4,-5.843976927949757
テンアライド,2020,Q1,-6.1268407612606826
テンアライド,2020,Q2,-31.605340120254983
テンアライド,2020,Q3,-30.92352745526923
テンアライド,2020,Q4,-36.268962248649586
テーオーシー,2018,Q1,112.70104734308875
テーオーシー,2018,Q2,27.89012550356631
テーオーシー,2018,Q3,35.818505974718654
テーオーシー,2018,Q4,14.477156142165805
テーオーシー,2019,Q1,31.013400920678652
テーオーシー,2019,Q2,13.496203825981727
テーオーシー,2019,Q3,15.955386292940478
テーオーシー,2019,Q4,21.77562411430432
テーオーシー,2020,Q1,31.044532898691273
テーオーシー,2020,Q2,29.937864930478543
テーオーシー,2020,Q3,13.985466697352432
テーオーシー,2020,Q4,13.562403795530841
ディスコ,2018,Q1,272.65985208267745
ディスコ,2018,Q2,230.24571658433666
ディスコ,2018,Q3,203.4126831362599
ディスコ,2018,Q4,224.3726968126121
ディスコ,2019,Q1,185.44698042736172
ディスコ,2019,Q2,178.2176375229431
ディスコ,2019,Q3,181.55740537946042
ディスコ,2019,Q4,185.28531508211736
ディスコ,2020,Q1,203.96316254698456
ディスコ,2020,Q2,195.16356324678168
ディスコ,2020,Q3,220.592174798211
ディスコ,2020,Q4,246.36626152614554
ディーブイエックス,2018,Q1,22.24437943318552
ディーブイエックス,2018,Q2,17.41806215541067
ディーブイエックス,2018,Q3,19.09498949670501
ディーブイエックス,2018,Q4,17.02338289535623
ディーブイエックス,2019,Q1,29.97513155866924
ディーブイエックス,2019,Q2,13.740134043472167
ディーブイエックス,2019,Q3,21.160677249835725
ディーブイエックス,2019,Q4,25.576033857201853
ディーブイエックス,2020,Q1,18.919271440024602
ディーブイエックス,2020,Q2,14.682701200717355
ディーブイエックス,2020,Q3,22.520056352379793
ディーブイエックス,2020,Q4,23.643354407279585
デサント,2018,Q1,13.531509298584634
デサント,2018,Q2,22.344925822143807
デサント,2018,Q3,18.307159240801106
デサント,2018,Q4,21.597672112725554
デサント,2019,Q1,11.046339712500554
デサント,2019,Q2,15.929822322041426
デサント,2019,Q3,12.630765324949063
デサント,2019,Q4,13.605090831195323
デサント,2020,Q1,-41.616928738720745
デサント,2020,Q2,2.425027125339775
デサント,2020,Q3,-4.206982629552412
デサント,2020,Q4,25.553672288347038
デリカフーズホールディングス,2018,Q1,52.14154160340678
デリカフーズホールディングス,2018,Q2,35.335672194364264
デリカフーズホールディングス,2018,Q3,78.52390555056556
デリカフーズホールディングス,2018,Q4,14.95566038038594
デリカフーズホールディングス,2019,Q1,95.15197889270569
デリカフーズホールディングス,2019,Q2,104.05085241344136
デリカフーズホールディングス,2019,Q3,85.5956519651639
デリカフーズホールディングス,2019,Q4,17.072806620853903
デリカフーズホールディングス,2020,Q1,-50.696097805106284
デリカフーズホールディングス,2020,Q2,-128.37658343808408
デリカフーズホールディングス,2020,Q3,-211.57992287141968
デリカフーズホールディングス,2020,Q4,-18.827020261036523
デンカ,2018,Q1,39.24921441715477
デンカ,2018,Q2,50.471741376534865
デンカ,2018,Q3,100.5353319422466
デンカ,2018,Q4,62.30856492860336
デンカ,2019,Q1,78.07642734904945
デンカ,2019,Q2,58.13988357941133
デンカ,2019,Q3,68.87443853103258
デンカ,2019,Q4,70.35178955092765
デンカ,2020,Q1,63.39129775559159
デンカ,2020,Q2,55.43830600521405
デンカ,2020,Q3,65.22105289495792
デンカ,2020,Q4,86.75751010326712
デンソー,2018,Q1,88.99177468630589
デンソー,2018,Q2,88.34806825612868
デンソー,2018,Q3,83.19170617918539
デンソー,2018,Q4,77.88499760850183
デンソー,2019,Q1,83.47940515196942
デンソー,2019,Q2,61.51962269413423
デンソー,2019,Q3,89.41358937266045
デンソー,2019,Q4,57.84067674100745
デンソー,2020,Q1,-6.399011705580057
デンソー,2020,Q2,-57.53523827463281
デンソー,2020,Q3,48.11214175026905
デンソー,2020,Q4,79.7753929387774
デンヨー,2018,Q1,19.60999703968599
デンヨー,2018,Q2,34.79874232149296
デンヨー,2018,Q3,37.23426502283972
デンヨー,2018,Q4,45.572013424451995
デンヨー,2019,Q1,29.05816066728238
デンヨー,2019,Q2,32.967579933236706
デンヨー,2019,Q3,47.46150811535049
デンヨー,2019,Q4,57.38067500459216
デンヨー,2020,Q1,27.630384040880948
デンヨー,2020,Q2,52.78167511802631
デンヨー,2020,Q3,42.54840361631206
デンヨー,2020,Q4,47.87103737445081
トクヤマ,2018,Q1,22.929406163236184
トクヤマ,2018,Q2,20.089982393025345
トクヤマ,2018,Q3,24.644059567367023
トクヤマ,2018,Q4,75.9258540760763
トクヤマ,2019,Q1,81.48329117445302
トクヤマ,2019,Q2,61.46506610856244
トクヤマ,2019,Q3,60.900948470793026
トクヤマ,2019,Q4,131.06118689824805
トクヤマ,2020,Q1,60.31251786083715
トクヤマ,2020,Q2,50.56314147071403
トクヤマ,2020,Q3,62.29390703854991
トクヤマ,2020,Q4,71.4950077693241
トッパン・フォームズ,2018,Q1,9.86484457210732
トッパン・フォームズ,2018,Q2,8.016313038264721
トッパン・フォームズ,2018,Q3,9.011908813552022
トッパン・フォームズ,2018,Q4,9.467556626294503
トッパン・フォームズ,2019,Q1,8.312459838729637
トッパン・フォームズ,2019,Q2,8.578596701180839
トッパン・フォームズ,2019,Q3,10.368403351758579
トッパン・フォームズ,2019,Q4,8.3506126502851
トッパン・フォームズ,2020,Q1,4.616312523474484
トッパン・フォームズ,2020,Q2,9.97635871732189
トッパン・フォームズ,2020,Q3,6.3023332685125
トッパン・フォームズ,2020,Q4,9.824505527020687
トナミホールディングス,2018,Q1,11.820750325049909
トナミホールディングス,2018,Q2,20.22788211548039
トナミホールディングス,2018,Q3,132.98594694313618
トナミホールディングス,2018,Q4,69.87152559614171
トナミホールディングス,2019,Q1,118.04600294441852
トナミホールディングス,2019,Q2,101.43005642313089
トナミホールディングス,2019,Q3,158.48987366121918
トナミホールディングス,2019,Q4,78.73619779459158
トナミホールディングス,2020,Q1,102.24021451210709
トナミホールディングス,2020,Q2,76.2778563020969
トナミホールディングス,2020,Q3,128.02299329301317
トナミホールディングス,2020,Q4,65.12161232775
トピー工業,2018,Q1,24.022375046294293
トピー工業,2018,Q2,50.52962146491238
トピー工業,2018,Q3,46.784488012851796
トピー工業,2018,Q4,43.4330820310183
トピー工業,2019,Q1,81.0701860159414
トピー工業,2019,Q2,31.299578361386704
トピー工業,2019,Q3,51.455548695724815
トピー工業,2019,Q4,79.69312311525724
トピー工業,2020,Q1,-83.17314709025291
トピー工業,2020,Q2,-25.873679623498884
トピー工業,2020,Q3,-37.905877899963365
トピー工業,2020,Q4,-14.227394837392428
トプコン,2018,Q1,7.839493492505822
トプコン,2018,Q2,14.466043321580244
トプコン,2018,Q3,7.836119577941392
トプコン,2018,Q4,21.9253453540346
トプコン,2019,Q1,9.607279149396323
トプコン,2019,Q2,12.591942998159649
トプコン,2019,Q3,3.669422702107115
トプコン,2019,Q4,22.705002890094427
トプコン,2020,Q1,-2.9517014865928397
トプコン,2020,Q2,3.8486422199597947
トプコン,2020,Q3,-4.75453906570033
トプコン,2020,Q4,14.552554138602787
トヨタ自動車,2018,Q1,203.5431144793611
トヨタ自動車,2018,Q2,163.7064481455805
トヨタ自動車,2018,Q3,257.7110921923164
トヨタ自動車,2018,Q4,113.81872441264818
トヨタ自動車,2019,Q1,155.25331634094732
トヨタ自動車,2019,Q2,172.32784335720473
トヨタ自動車,2019,Q3,148.1350452204514
トヨタ自動車,2019,Q4,176.20565358417707
トヨタ自動車,2020,Q1,182.84015155427218
トヨタ自動車,2020,Q2,120.72088987725797
トヨタ自動車,2020,Q3,164.62127741727258
トヨタ自動車,2020,Q4,174.08610341856817
トランコム,2018,Q1,88.69612686250126
トランコム,2018,Q2,91.0019244896063
トランコム,2018,Q3,116.7100107215693
トランコム,2018,Q4,103.54269019408426
トランコム,2019,Q1,102.3268751692764
トランコム,2019,Q2,104.02604921601076
トランコム,2019,Q3,139.20940080089912
トランコム,2019,Q4,104.23983266312067
トランコム,2020,Q1,109.94207222061
トランコム,2020,Q2,119.01833390562714
トランコム,2020,Q3,157.42283831224046
トランコム,2020,Q4,110.52342746868403
トランスコスモス,2018,Q1,-22.501152416150756
トランスコスモス,2018,Q2,-1.972270791081992
トランスコスモス,2018,Q3,59.803464357474695
トランスコスモス,2018,Q4,-24.20637698256187
トランスコスモス,2019,Q1,16.990639621534783
トランスコスモス,2019,Q2,64.58836494682276
トランスコスモス,2019,Q3,27.40700770891352
トランスコスモス,2019,Q4,2.113715322118665
トランスコスモス,2020,Q1,12.615060078699353
トランスコスモス,2020,Q2,53.82215422608848
トランスコスモス,2020,Q3,57.79061150544718
トランスコスモス,2020,Q4,15.585703690194709
トーエネック,2018,Q1,89.24041122104575
トーエネック,2018,Q2,13.30097099328039
トーエネック,2018,Q3,84.3237386904942
トーエネック,2018,Q4,124.16232751215595
トーエネック,2019,Q1,51.26122870280362
トーエネック,2019,Q2,107.67975302093889
トーエネック,2019,Q3,93.59739811868903
トーエネック,2019,Q4,112.44268004344522
トーエネック,2020,Q1,124.63007570386938
トーエネック,2020,Q2,101.50020447051877
トーエネック,2020,Q3,98.99571253056826
トーエネック,2020,Q4,156.16242468299018
トーカイ,2018,Q1,56.72309355908874
トーカイ,2018,Q2,64.5203712006452
トーカイ,2018,Q3,62.929821293942176
トーカイ,2018,Q4,42.72288447746125
トーカイ,2019,Q1,40.794470143652745
トーカイ,2019,Q2,42.23528732904002
