企業名,会計年度,四半期,y_hat_comb_mall
東洋建設,2018,Q4,15.256575490920852
東洋建設,2019,Q1,12.269469528657622
東洋建設,2019,Q2,15.10230821326984
東洋建設,2019,Q3,14.440061486259017
東洋建設,2019,Q4,12.478846389347893
東洋建設,2020,Q1,10.508680851909117
東洋建設,2020,Q2,15.863619270954938
東洋建設,2020,Q3,23.340157800324942
東洋建設,2020,Q4,26.321873664156207
東洋機械金属,2018,Q1,18.660222235270624
東洋機械金属,2018,Q2,12.392960927215904
東洋機械金属,2018,Q3,18.101404309848895
東洋機械金属,2018,Q4,17.8712441535104
東洋機械金属,2019,Q1,13.301159436934293
東洋機械金属,2019,Q2,19.273708532804488
東洋機械金属,2019,Q3,7.310739105158689
東洋機械金属,2019,Q4,9.92987169846555
東洋機械金属,2020,Q1,3.6000841227010456
東洋機械金属,2020,Q2,5.579725139963483
東洋機械金属,2020,Q3,2.560726989729735
東洋機械金属,2020,Q4,17.772490615957867
東洋水産,2018,Q1,53.2732619200331
東洋水産,2018,Q2,35.99192544667773
東洋水産,2018,Q3,57.58162684192971
東洋水産,2018,Q4,37.088641032146754
東洋水産,2019,Q1,44.98769987391657
東洋水産,2019,Q2,41.272999138330036
東洋水産,2019,Q3,69.67292253802457
東洋水産,2019,Q4,41.68735123548972
東洋水産,2020,Q1,69.18871356877054
東洋水産,2020,Q2,52.69596096635003
東洋水産,2020,Q3,61.624418785982165
東洋水産,2020,Q4,56.158407255535295
東洋精糖,2018,Q1,8.66263980432878
東洋精糖,2018,Q2,14.436615138283264
東洋精糖,2018,Q3,15.457633622289086
東洋精糖,2018,Q4,26.78433195759981
東洋精糖,2019,Q1,25.009609573323793
東洋精糖,2019,Q2,25.820046257074807
東洋精糖,2019,Q3,30.523549091729556
東洋精糖,2019,Q4,28.771544543677987
東洋精糖,2020,Q1,30.35662197511317
東洋精糖,2020,Q2,30.685913979991955
東洋精糖,2020,Q3,29.075714322767332
東洋精糖,2020,Q4,6.642679768228872
東洋紡,2018,Q1,10.788602772480719
東洋紡,2018,Q2,33.132071637211325
東洋紡,2018,Q3,29.153826572719396
東洋紡,2018,Q4,-12.048763214323207
東洋紡,2019,Q1,-18.129812624484217
東洋紡,2019,Q2,-3.6125804640242323
東洋紡,2019,Q3,3.54347970656575
東洋紡,2019,Q4,5.793227799184466
東洋紡,2020,Q1,34.9766456559226
東洋紡,2020,Q2,14.951959908009012
東洋紡,2020,Q3,25.055871029331943
東洋紡,2020,Q4,9.208283109204618
東洋製缶グループホールディング,2018,Q1,46.62474829901377
東洋製缶グループホールディング,2018,Q2,-4.154102659757432
東洋製缶グループホールディング,2018,Q3,-31.928128153251738
東洋製缶グループホールディング,2018,Q4,-88.69522525399358
東洋製缶グループホールディング,2019,Q1,20.74229853016805
東洋製缶グループホールディング,2019,Q2,6.375774259399566
東洋製缶グループホールディング,2019,Q3,-7.850770799557964
東洋製缶グループホールディング,2019,Q4,19.463335460831285
東洋製缶グループホールディング,2020,Q1,3.396171243586829
東洋製缶グループホールディング,2020,Q2,-19.63185788740313
東洋製缶グループホールディング,2020,Q3,17.1550640176404
東洋製缶グループホールディング,2020,Q4,0.0310255351628399
東海旅客鉄道,2018,Q1,580.4538685698552
東海旅客鉄道,2018,Q2,533.3275482472611
東海旅客鉄道,2018,Q3,610.8491716590436
東海旅客鉄道,2018,Q4,369.5658270168733
東海旅客鉄道,2019,Q1,576.2190623738225
東海旅客鉄道,2019,Q2,516.5134338385253
東海旅客鉄道,2019,Q3,550.7787589780045
東海旅客鉄道,2019,Q4,337.47144989723154
東海旅客鉄道,2020,Q1,692.5391930358712
東海旅客鉄道,2020,Q2,2532.689493243498
東海旅客鉄道,2020,Q3,1169.873423613899
東海旅客鉄道,2020,Q4,147.69227499915593
東海染工,2018,Q1,19.86055969020172
東海染工,2018,Q2,35.3903728444535
東海染工,2018,Q3,12.991940416015334
東海染工,2018,Q4,40.025511940842854
東海染工,2019,Q1,21.129267020164875
東海染工,2019,Q2,20.095309502543785
東海染工,2019,Q3,43.136567335425646
東海染工,2019,Q4,-17.659973674860336
東海染工,2020,Q1,-29.568695631226642
東海染工,2020,Q2,-15.501331560529684
東海染工,2020,Q3,-20.36746712936279
東海染工,2020,Q4,-26.287969111785806
東海理化電機製作所,2018,Q1,14.194207241160445
東海理化電機製作所,2018,Q2,-12.084287696807248
東海理化電機製作所,2018,Q3,23.297111142956417
東海理化電機製作所,2018,Q4,23.315758931445096
東海理化電機製作所,2019,Q1,50.9205960788148
東海理化電機製作所,2019,Q2,7.2268877581236115
東海理化電機製作所,2019,Q3,51.43624832372855
東海理化電機製作所,2019,Q4,26.985721383724034
東海理化電機製作所,2020,Q1,-44.53060938649814
東海理化電機製作所,2020,Q2,34.01660664054414
東海理化電機製作所,2020,Q3,120.89730149793442
東海理化電機製作所,2020,Q4,38.701701677144925
東海運,2018,Q1,2.534719284768136
東海運,2018,Q2,8.478721143217353
東海運,2018,Q3,9.295010320090412
東海運,2018,Q4,1.3895425095317089
東海運,2019,Q1,-0.40131887854414466
東海運,2019,Q2,6.170847078558024
東海運,2019,Q3,7.0049937706706045
東海運,2019,Q4,-1.0083246715912977
東海運,2020,Q1,2.0817304307441877
東海運,2020,Q2,2.9616084551870228
東海運,2020,Q3,10.246644583380146
東海運,2020,Q4,2.852189401624298
東祥,2018,Q1,25.167713575902958
東祥,2018,Q2,29.398733126306933
東祥,2018,Q3,28.552346307122434
東祥,2018,Q4,26.231662626513373
東祥,2019,Q1,23.40410079082217
東祥,2019,Q2,20.786651945911746
東祥,2019,Q3,28.55500915003048
東祥,2019,Q4,51.535869602816355
東祥,2020,Q1,9.103676127216612
東祥,2020,Q2,19.349687345138754
東祥,2020,Q3,17.006270690346348
東祥,2020,Q4,14.112774107918284
東芝テック,2018,Q1,10.503968319265459
東芝テック,2018,Q2,0.6629378019212726
東芝テック,2018,Q3,-37.98215064695897
東芝テック,2018,Q4,-87.54645921608055
東芝テック,2019,Q1,26.087762765847923
東芝テック,2019,Q2,-40.10785455948511
東芝テック,2019,Q3,-42.13139770952705
東芝テック,2019,Q4,28.097793350896545
東芝テック,2020,Q1,-58.81841225216759
東芝テック,2020,Q2,-121.10192325413982
東芝テック,2020,Q3,1.3464664606098224
東芝テック,2020,Q4,-2.2240434027220886
東邦アセチレン,2018,Q1,57.1683595302017
東邦アセチレン,2018,Q2,27.6432901480577
東邦アセチレン,2018,Q3,41.39699338673522
東邦アセチレン,2018,Q4,49.72749049515083
東邦アセチレン,2019,Q1,34.81251676143327
東邦アセチレン,2019,Q2,23.51322747964144
東邦アセチレン,2019,Q3,33.626788731425464
東邦アセチレン,2019,Q4,40.83573611188665
東邦アセチレン,2020,Q1,16.637697105123802
東邦アセチレン,2020,Q2,25.059646914408795
東邦アセチレン,2020,Q3,35.082554970753684
東邦アセチレン,2020,Q4,33.307412363147265
東邦システムサイエンス,2018,Q1,13.310625661376495
東邦システムサイエンス,2018,Q2,12.196008209521915
東邦システムサイエンス,2018,Q3,12.719927576171989
東邦システムサイエンス,2018,Q4,17.33205860841096
東邦システムサイエンス,2019,Q1,10.540033185309483
東邦システムサイエンス,2019,Q2,12.495988988252883
東邦システムサイエンス,2019,Q3,11.221664995127973
東邦システムサイエンス,2019,Q4,14.344514321658295
東邦システムサイエンス,2020,Q1,8.763008518975106
東邦システムサイエンス,2020,Q2,11.008637511142208
東邦システムサイエンス,2020,Q3,13.694635610213387
東邦システムサイエンス,2020,Q4,16.062681541866567
東邦チタニウム,2018,Q1,3.3399628452131713
東邦チタニウム,2018,Q2,8.615796474776063
東邦チタニウム,2018,Q3,4.81137344668757
東邦チタニウム,2018,Q4,6.915271450443781
東邦チタニウム,2019,Q1,7.991439777465965
東邦チタニウム,2019,Q2,4.040621209645676
東邦チタニウム,2019,Q3,11.28780743435873
東邦チタニウム,2019,Q4,9.921903733633368
東邦チタニウム,2020,Q1,3.684972057614187
東邦チタニウム,2020,Q2,-2.5726147675697097
東邦チタニウム,2020,Q3,-3.997828141395003
東邦チタニウム,2020,Q4,-2.008073580172499
東邦ホールディングス,2018,Q1,40.74727864574996
東邦ホールディングス,2018,Q2,47.39649515669916
東邦ホールディングス,2018,Q3,83.0226289592022
東邦ホールディングス,2018,Q4,74.88262945227959
東邦ホールディングス,2019,Q1,37.35173391255957
東邦ホールディングス,2019,Q2,59.56008252331715
東邦ホールディングス,2019,Q3,78.59463837952212
東邦ホールディングス,2019,Q4,64.94777551408387
東邦ホールディングス,2020,Q1,48.200105340991726
東邦ホールディングス,2020,Q2,12.40781585448055
東邦ホールディングス,2020,Q3,41.05226657595806
東邦ホールディングス,2020,Q4,33.7645157655344
東邦亜鉛,2018,Q1,20.62037615163775
東邦亜鉛,2018,Q2,236.88385017875126
東邦亜鉛,2018,Q3,-35.02192746131479
東邦亜鉛,2018,Q4,-57.71920101208282
東邦亜鉛,2019,Q1,-194.15639006336426
東邦亜鉛,2019,Q2,-180.39493575102065
東邦亜鉛,2019,Q3,-118.53916346786976
東邦亜鉛,2019,Q4,-331.3402626285454
東邦亜鉛,2020,Q1,-187.52024405966444
東邦亜鉛,2020,Q2,-103.70026588624785
東邦亜鉛,2020,Q3,-53.196926260627436
東邦亜鉛,2020,Q4,141.51644405414262
東邦瓦斯,2018,Q1,50.76643192029158
東邦瓦斯,2018,Q2,7.928552247694812
東邦瓦斯,2018,Q3,5.233351879733308
東邦瓦斯,2018,Q4,65.64618301219392
東邦瓦斯,2019,Q1,82.88718368827529
東邦瓦斯,2019,Q2,30.86975264760796
東邦瓦斯,2019,Q3,14.85039454101721
東邦瓦斯,2019,Q4,47.25905487166341
東邦瓦斯,2020,Q1,58.84402607154141
東邦瓦斯,2020,Q2,42.44475561507784
東邦瓦斯,2020,Q3,23.448615933740232
東邦瓦斯,2020,Q4,6.7214408276177995
東都水産,2018,Q1,37.58694609980626
東都水産,2018,Q2,63.96123818776575
東都水産,2018,Q3,45.368329634975325
東都水産,2018,Q4,89.77930885251592
東都水産,2019,Q1,75.71386840482646
東都水産,2019,Q2,64.47342671627172
東都水産,2019,Q3,116.3847803119385
東都水産,2019,Q4,129.01820130839369
東都水産,2020,Q1,58.57019395497862
東都水産,2020,Q2,101.63272561572218
東都水産,2020,Q3,100.73318503111129
東都水産,2020,Q4,84.3111478884451
東鉄工業,2018,Q1,24.101532548437092
東鉄工業,2018,Q2,66.27099967926331
東鉄工業,2018,Q3,70.87963167338008
東鉄工業,2018,Q4,116.75944107039614
東鉄工業,2019,Q1,36.69187783109303
東鉄工業,2019,Q2,63.65542095183106
東鉄工業,2019,Q3,79.18141220978994
東鉄工業,2019,Q4,137.37328828883622
東鉄工業,2020,Q1,37.46376748939964
東鉄工業,2020,Q2,74.47290588785953
東鉄工業,2020,Q3,77.93823741942586
東鉄工業,2020,Q4,113.0778133483147
東陽倉庫,2018,Q1,4.336444686065428
東陽倉庫,2018,Q2,4.560645046869112
東陽倉庫,2018,Q3,8.282104844090988
東陽倉庫,2018,Q4,4.942234310774772
東陽倉庫,2019,Q1,7.600637690786317
東陽倉庫,2019,Q2,6.302814326939485
東陽倉庫,2019,Q3,6.7150525177332145
東陽倉庫,2019,Q4,5.67997302939913
東陽倉庫,2020,Q1,5.956384465869187
東陽倉庫,2020,Q2,6.299848300136827
東陽倉庫,2020,Q3,7.231138512877136
東陽倉庫,2020,Q4,4.764105069639794
松井建設,2018,Q1,37.71966697832214
松井建設,2018,Q2,26.651458198643468
松井建設,2018,Q3,25.121982132495564
松井建設,2018,Q4,21.703942913608927
松井建設,2019,Q1,25.94751227156214
松井建設,2019,Q2,19.71029612926743
松井建設,2019,Q3,20.413325873399554
松井建設,2019,Q4,23.218683646161974
松井建設,2020,Q1,21.397631213350376
松井建設,2020,Q2,17.62783302260177
松井建設,2020,Q3,20.08608538919156
松井建設,2020,Q4,18.961891734830832
松屋フーズホールディングス,2018,Q1,20.320595512817597
松屋フーズホールディングス,2018,Q2,25.09014055903006
松屋フーズホールディングス,2018,Q3,36.02068363141136
松屋フーズホールディングス,2018,Q4,27.118133971738946
松屋フーズホールディングス,2019,Q1,29.772359692207992
松屋フーズホールディングス,2019,Q2,45.50938834996792
松屋フーズホールディングス,2019,Q3,46.92182237742391
松屋フーズホールディングス,2019,Q4,21.568758159735893
松屋フーズホールディングス,2020,Q1,-38.664520371436666
松屋フーズホールディングス,2020,Q2,1.4771990324170994
松屋フーズホールディングス,2020,Q3,1.056185884279784
松屋フーズホールディングス,2020,Q4,-26.401807034455715
松田産業,2018,Q1,38.80158785038327
松田産業,2018,Q2,40.002286212392775
松田産業,2018,Q3,38.9815085561569
松田産業,2018,Q4,41.56783458900087
松田産業,2019,Q1,46.66054464578935
松田産業,2019,Q2,36.83617821638949
松田産業,2019,Q3,40.51448736996847
松田産業,2019,Q4,16.150145167585684
松田産業,2020,Q1,42.812004701817884
松田産業,2020,Q2,53.116454997297275
松田産業,2020,Q3,60.15305927635099
松田産業,2020,Q4,52.23363703414827
松風,2018,Q1,10.84672334024607
松風,2018,Q2,14.78163323839065
松風,2018,Q3,15.798809814359661
松風,2018,Q4,4.824371925100378
松風,2019,Q1,16.668982778054207
松風,2019,Q2,32.498860565975846
松風,2019,Q3,20.224702628166476
松風,2019,Q4,12.444023980554379
松風,2020,Q1,2.2946965235657175
松風,2020,Q2,19.58602884053292
松風,2020,Q3,39.49264937351264
松風,2020,Q4,16.544868021404078
林兼産業,2018,Q1,7.614195786901315
林兼産業,2018,Q2,40.150493019924895
林兼産業,2018,Q3,47.47181592806575
林兼産業,2018,Q4,10.543121313730687
林兼産業,2019,Q1,25.449827289207825
林兼産業,2019,Q2,38.69676270496349
林兼産業,2019,Q3,47.70925287341448
林兼産業,2019,Q4,-1.128707773936545
林兼産業,2020,Q1,26.535536272339662
林兼産業,2020,Q2,48.40983128171463
林兼産業,2020,Q3,61.29082103366775
林兼産業,2020,Q4,-3.606660626379192
栄研化学,2018,Q1,35.49912927558266
栄研化学,2018,Q2,20.907887501823485
栄研化学,2018,Q3,21.34226964123993
栄研化学,2018,Q4,29.441746870853876
栄研化学,2019,Q1,17.971371341903115
栄研化学,2019,Q2,27.33626328761186
栄研化学,2019,Q3,24.27252153402468
栄研化学,2019,Q4,24.91193419276899
栄研化学,2020,Q1,31.125714883148152
栄研化学,2020,Q2,27.603185899468222
栄研化学,2020,Q3,47.824718772164886
栄研化学,2020,Q4,26.98508876870441
栗本鉄工所,2018,Q1,24.01113654644544
栗本鉄工所,2018,Q2,41.49416938088084
栗本鉄工所,2018,Q3,63.12226238073994
栗本鉄工所,2018,Q4,39.02598276361167
栗本鉄工所,2019,Q1,-12.945911705865466
栗本鉄工所,2019,Q2,23.267441653472833
栗本鉄工所,2019,Q3,60.946346142103764
栗本鉄工所,2019,Q4,89.85820491755584
栗本鉄工所,2020,Q1,53.77215097907018
栗本鉄工所,2020,Q2,59.23172189198641
栗本鉄工所,2020,Q3,122.12482875823267
栗本鉄工所,2020,Q4,39.562933907097126
栗田工業,2018,Q1,31.408902175993433
栗田工業,2018,Q2,34.413428611884456
栗田工業,2018,Q3,32.00238594046972
栗田工業,2018,Q4,24.665248021149768
栗田工業,2019,Q1,23.81474628828414
栗田工業,2019,Q2,40.82825274260503
栗田工業,2019,Q3,40.58474064398971
栗田工業,2019,Q4,40.98274428045844
栗田工業,2020,Q1,42.62828353499977
栗田工業,2020,Q2,40.663107331328035
栗田工業,2020,Q3,39.46682024292519
栗田工業,2020,Q4,32.456035011864365
森永乳業,2018,Q1,40.20976613047237
森永乳業,2018,Q2,78.38420822368369
森永乳業,2018,Q3,156.1621913933277
森永乳業,2018,Q4,34.35904465515527
森永乳業,2019,Q1,77.65503938594637
森永乳業,2019,Q2,92.66282928846483
森永乳業,2019,Q3,92.72613539384123
森永乳業,2019,Q4,25.792320976381312
森永乳業,2020,Q1,103.39265741862914
森永乳業,2020,Q2,141.05432411746602
森永乳業,2020,Q3,126.19062014687282
森永乳業,2020,Q4,91.22299389294791
森永製菓,2018,Q1,33.91842040150872
森永製菓,2018,Q2,57.87246831855448
森永製菓,2018,Q3,69.05082924601781
森永製菓,2018,Q4,9.05057602972758
森永製菓,2019,Q1,71.78905373067795
森永製菓,2019,Q2,80.66389481888498
森永製菓,2019,Q3,102.71483384474159
森永製菓,2019,Q4,10.961334968796434
森永製菓,2020,Q1,54.28014151557886
森永製菓,2020,Q2,69.9621984081966
森永製菓,2020,Q3,64.09041194140578
森永製菓,2020,Q4,-63.609764120872015
植木組,2018,Q1,40.28352172468774
植木組,2018,Q2,144.53582965566633
植木組,2018,Q3,150.51833900689647
植木組,2018,Q4,73.19776183406218
植木組,2019,Q1,39.24819689700755
植木組,2019,Q2,107.40753782545139
植木組,2019,Q3,161.13208060540646
植木組,2019,Q4,136.15319487755596
植木組,2020,Q1,24.218350772221125
植木組,2020,Q2,96.77386207582364
植木組,2020,Q3,139.05064936285092
植木組,2020,Q4,105.51826975291354
椿本チエイン,2018,Q1,17.86671932570896
椿本チエイン,2018,Q2,17.623766212099802
椿本チエイン,2018,Q3,43.49900799706596
椿本チエイン,2018,Q4,64.1481386964737
椿本チエイン,2019,Q1,41.940770582956965
椿本チエイン,2019,Q2,98.28248206742882
椿本チエイン,2019,Q3,99.42117544787736
椿本チエイン,2019,Q4,80.67623963469848
椿本チエイン,2020,Q1,55.07015049613055
椿本チエイン,2020,Q2,52.48124603681087
椿本チエイン,2020,Q3,56.27275672631998
椿本チエイン,2020,Q4,61.510871700233544
椿本興業,2018,Q1,110.74312948526949
椿本興業,2018,Q2,126.55597033660474
椿本興業,2018,Q3,179.60253795128745
椿本興業,2018,Q4,205.32435644351784
椿本興業,2019,Q1,132.39394069185528
椿本興業,2019,Q2,170.12065564611285
椿本興業,2019,Q3,145.95490432058813
椿本興業,2019,Q4,142.68148812118116
椿本興業,2020,Q1,99.63430920194966
椿本興業,2020,Q2,129.99743982212908
椿本興業,2020,Q3,113.98924723028931
椿本興業,2020,Q4,91.34775646172571
極東開発工業,2018,Q1,39.87089889829464
極東開発工業,2018,Q2,37.528975668949165
極東開発工業,2018,Q3,41.28387229145524
極東開発工業,2018,Q4,42.1389730427061
極東開発工業,2019,Q1,33.99019058060787
極東開発工業,2019,Q2,43.213537924945044
極東開発工業,2019,Q3,37.75966069506214
極東開発工業,2019,Q4,44.83497724310984
極東開発工業,2020,Q1,32.1038406505516
極東開発工業,2020,Q2,40.078796558738944
極東開発工業,2020,Q3,36.91551223035219
極東開発工業,2020,Q4,45.42633275869106
極洋,2018,Q1,91.52528201918521
極洋,2018,Q2,107.03799927370319
極洋,2018,Q3,55.96933323160714
極洋,2018,Q4,34.594565135148365
極洋,2019,Q1,53.46623998386576
極洋,2019,Q2,18.943907976334735
極洋,2019,Q3,111.78830923771329
極洋,2019,Q4,17.222222061462396
極洋,2020,Q1,45.52339372629994
極洋,2020,Q2,68.29215743177642
極洋,2020,Q3,107.53466125355598
極洋,2020,Q4,55.625076902404054
横河ブリッジホールディングス,2018,Q1,46.44202731208596
横河ブリッジホールディングス,2018,Q2,47.07845446870719
横河ブリッジホールディングス,2018,Q3,55.96829976385857
横河ブリッジホールディングス,2018,Q4,41.76341590736869
横河ブリッジホールディングス,2019,Q1,36.33106955139378
横河ブリッジホールディングス,2019,Q2,29.08851828584515
横河ブリッジホールディングス,2019,Q3,55.50482404450808
横河ブリッジホールディングス,2019,Q4,64.69421192963834
横河ブリッジホールディングス,2020,Q1,42.52757138949336
横河ブリッジホールディングス,2020,Q2,62.553349810601254
横河ブリッジホールディングス,2020,Q3,83.19020823612068
横河ブリッジホールディングス,2020,Q4,66.6421266192765
横河電機,2018,Q1,17.948560518501573
横河電機,2018,Q2,19.577983875793613
横河電機,2018,Q3,17.92830430197193
横河電機,2018,Q4,24.541511882206432
横河電機,2019,Q1,18.33608754597818
横河電機,2019,Q2,20.504704492380505
横河電機,2019,Q3,20.937554222849208
横河電機,2019,Q4,19.837407613216804
横河電機,2020,Q1,17.554069839370705
横河電機,2020,Q2,22.869285585626802
横河電機,2020,Q3,19.783824978306544
横河電機,2020,Q4,12.648424331800225
橋本総業ホールディングス,2018,Q1,39.477033479815205
橋本総業ホールディングス,2018,Q2,47.05254566090649
橋本総業ホールディングス,2018,Q3,47.95305525444216
橋本総業ホールディングス,2018,Q4,52.704071132775354
橋本総業ホールディングス,2019,Q1,35.49877993204451
橋本総業ホールディングス,2019,Q2,50.987491094877825
橋本総業ホールディングス,2019,Q3,59.051934248328486
橋本総業ホールディングス,2019,Q4,45.75861098250816
橋本総業ホールディングス,2020,Q1,40.81576943748709
橋本総業ホールディングス,2020,Q2,63.13817195334259
橋本総業ホールディングス,2020,Q3,45.32240232159488
橋本総業ホールディングス,2020,Q4,67.93225077889579
武田薬品工業,2018,Q1,117.4164014138644
武田薬品工業,2018,Q2,56.32341750856424
武田薬品工業,2018,Q3,80.5719842750802
武田薬品工業,2018,Q4,-83.54799244350271
武田薬品工業,2019,Q1,-56.02167135896292
武田薬品工業,2019,Q2,445.9032295049411
武田薬品工業,2019,Q3,-179.14745703845284
武田薬品工業,2019,Q4,-273.8440161979905
武田薬品工業,2020,Q1,-79.66612368561793
武田薬品工業,2020,Q2,6.486411628919117
武田薬品工業,2020,Q3,-7.34420057283548
武田薬品工業,2020,Q4,-48.42377869803225
武蔵精密工業,2018,Q1,94.83338511812906
武蔵精密工業,2018,Q2,94.54924937100161
武蔵精密工業,2018,Q3,62.47414771954142
武蔵精密工業,2018,Q4,65.36315072323075
武蔵精密工業,2019,Q1,31.504773306731202
武蔵精密工業,2019,Q2,14.041824938194292
武蔵精密工業,2019,Q3,26.112493697847377
武蔵精密工業,2019,Q4,24.477546542941674
武蔵精密工業,2020,Q1,-33.42543135316745
武蔵精密工業,2020,Q2,-6.448253830976297
武蔵精密工業,2020,Q3,26.535237354666037
武蔵精密工業,2020,Q4,-44.1220857389212
永大産業,2018,Q1,6.855611309361416
永大産業,2018,Q2,8.329196979829414
永大産業,2018,Q3,6.149613733098528
永大産業,2018,Q4,-3.3035911568153438
永大産業,2019,Q1,-13.513620880908096
永大産業,2019,Q2,-12.770372464911375
永大産業,2019,Q3,1.4782892711848157
永大産業,2019,Q4,0.20569481431461506
永大産業,2020,Q1,-1.8024006155849843
永大産業,2020,Q2,-0.16037935494343536
永大産業,2020,Q3,3.690932067735671
永大産業,2020,Q4,11.253360825433413
永谷園ホールディングス,2018,Q1,17.41929758232677
永谷園ホールディングス,2018,Q2,-0.31714932604628615
永谷園ホールディングス,2018,Q3,50.28553381484446
永谷園ホールディングス,2018,Q4,-41.158341087410726
永谷園ホールディングス,2019,Q1,1.9705274943621673
永谷園ホールディングス,2019,Q2,-2.8217919373075473
永谷園ホールディングス,2019,Q3,58.94023920428502
永谷園ホールディングス,2019,Q4,-16.43147510243375
永谷園ホールディングス,2020,Q1,18.684642146068768
永谷園ホールディングス,2020,Q2,10.23597299098206
永谷園ホールディングス,2020,Q3,60.42356800895925
永谷園ホールディングス,2020,Q4,-17.944955427678313
池上通信機,2018,Q1,-3.0700211731183167
池上通信機,2018,Q2,-1.807219802609105
池上通信機,2018,Q3,13.971191910373227
池上通信機,2018,Q4,55.7807736405224
池上通信機,2019,Q1,46.42589702329366
池上通信機,2019,Q2,-28.624025355917592
池上通信機,2019,Q3,-31.988271544438344
池上通信機,2019,Q4,84.28678789302703
池上通信機,2020,Q1,-36.296340600488655
池上通信機,2020,Q2,0.1614394655010912
池上通信機,2020,Q3,-25.387493279912576
池上通信機,2020,Q4,131.39128213314302
沢藤電機,2018,Q1,27.39771555810326
沢藤電機,2018,Q2,114.68912222795475
沢藤電機,2018,Q3,11.801793852002284
沢藤電機,2018,Q4,5.9269505588098825
沢藤電機,2019,Q1,-13.342648973018342
沢藤電機,2019,Q2,-1.0886781196846798
沢藤電機,2019,Q3,-17.482544162066205
沢藤電機,2019,Q4,18.47281149858028
沢藤電機,2020,Q1,-50.69536516033953
沢藤電機,2020,Q2,15.198096198736952
沢藤電機,2020,Q3,-4.383185382491467
沢藤電機,2020,Q4,63.88692053619449
河合楽器製作所,2018,Q1,29.974577350195933
河合楽器製作所,2018,Q2,78.93142339401133
河合楽器製作所,2018,Q3,88.37350786952723
河合楽器製作所,2018,Q4,46.74567279383802
河合楽器製作所,2019,Q1,50.88999824068566
河合楽器製作所,2019,Q2,74.27672769537514
河合楽器製作所,2019,Q3,84.79302634776424
河合楽器製作所,2019,Q4,34.44757584641341
河合楽器製作所,2020,Q1,-36.84419679563663
河合楽器製作所,2020,Q2,15.438522399258137
河合楽器製作所,2020,Q3,191.09751303478984
河合楽器製作所,2020,Q4,137.1776739610169
河西工業,2018,Q1,54.13644781041884
河西工業,2018,Q2,36.31575445510227
河西工業,2018,Q3,37.46383389693094
河西工業,2018,Q4,46.47197921669692
河西工業,2019,Q1,33.590077367621646
河西工業,2019,Q2,15.806322893705829
河西工業,2019,Q3,14.717090045302815
河西工業,2019,Q4,-1.3541449816967799
河西工業,2020,Q1,-72.70940571424971
河西工業,2020,Q2,-147.0615904201122
河西工業,2020,Q3,-59.66140574295572
河西工業,2020,Q4,-51.606839581952066
油研工業,2018,Q1,46.266537866544
油研工業,2018,Q2,128.25262503907533
油研工業,2018,Q3,117.11751410074498
油研工業,2018,Q4,69.69505102582964
油研工業,2019,Q1,57.142612150123185
油研工業,2019,Q2,55.540757525386496
油研工業,2019,Q3,47.54539043942613
油研工業,2019,Q4,37.41343631578669
油研工業,2020,Q1,25.14210905467993
油研工業,2020,Q2,19.499738049464145
油研工業,2020,Q3,31.776302828569452
油研工業,2020,Q4,50.930171418554266
浅沼組,2018,Q1,4.841654289269625
浅沼組,2018,Q2,11.331514380472992
浅沼組,2018,Q3,134.83669182144297
浅沼組,2018,Q4,295.89383347925934
浅沼組,2019,Q1,102.17789773694608
浅沼組,2019,Q2,106.50477584510682
浅沼組,2019,Q3,150.89116730267114
浅沼組,2019,Q4,91.2989002112802
浅沼組,2020,Q1,59.24039638714676
浅沼組,2020,Q2,140.734932410921
浅沼組,2020,Q3,130.0377597890581
浅沼組,2020,Q4,158.0860396330914
淀川製鋼所,2018,Q1,46.66590940135083
淀川製鋼所,2018,Q2,43.81067692872799
淀川製鋼所,2018,Q3,27.88006743588346
淀川製鋼所,2018,Q4,32.882116987016886
淀川製鋼所,2019,Q1,65.45253407131605
淀川製鋼所,2019,Q2,34.210714099804726
淀川製鋼所,2019,Q3,35.08564011826638
淀川製鋼所,2019,Q4,40.89005917999131
淀川製鋼所,2020,Q1,39.15629291601426
淀川製鋼所,2020,Q2,23.973587230527933
淀川製鋼所,2020,Q3,55.181393416496164
淀川製鋼所,2020,Q4,82.95128576023728
清水建設,2018,Q1,19.888915463426468
清水建設,2018,Q2,20.953556508548154
清水建設,2018,Q3,29.99296036493012
清水建設,2018,Q4,32.1042699283964
清水建設,2019,Q1,29.818771276779028
清水建設,2019,Q2,38.48382359592311
清水建設,2019,Q3,37.80126253227127
清水建設,2019,Q4,34.9925841607699
清水建設,2020,Q1,15.123704217356837
清水建設,2020,Q2,23.375212435397753
清水建設,2020,Q3,31.990313367769488
清水建設,2020,Q4,24.29285484008286
滝沢鉄工所,2018,Q1,74.76976358265807
滝沢鉄工所,2018,Q2,48.74545346172779
滝沢鉄工所,2018,Q3,55.46462561693755
滝沢鉄工所,2018,Q4,101.5284141786768
滝沢鉄工所,2019,Q1,76.83611339967786
滝沢鉄工所,2019,Q2,58.569672531562944
滝沢鉄工所,2019,Q3,62.88595039452783
滝沢鉄工所,2019,Q4,31.59497674563347
滝沢鉄工所,2020,Q1,-38.486412417994686
滝沢鉄工所,2020,Q2,-38.29553494273088
滝沢鉄工所,2020,Q3,-43.203164754381916
滝沢鉄工所,2020,Q4,-23.391718674022723
