企業名,会計年度,四半期,y_hat_comb_uml
イソライト工業,2020,Q4,14.71751620525778
イチカワ,2018,Q1,1.3337743070089745
イチカワ,2018,Q2,2.648542865194442
イチカワ,2018,Q3,1.3561729003723177
イチカワ,2018,Q4,4.572473080592641
イチカワ,2019,Q1,2.6756686993571397
イチカワ,2019,Q2,7.109842474183598
イチカワ,2019,Q3,3.8167839395276126
イチカワ,2019,Q4,3.0573774812893757
イチカワ,2020,Q1,6.943551450840909
イチカワ,2020,Q2,7.343828566721351
イチカワ,2020,Q3,11.150108931237263
イチカワ,2020,Q4,5.842196429481361
イチケン,2018,Q1,57.25658011449976
イチケン,2018,Q2,44.60373706290041
イチケン,2018,Q3,97.64205851080393
イチケン,2018,Q4,49.21353998360218
イチケン,2019,Q1,83.01772474325766
イチケン,2019,Q2,87.4264719217012
イチケン,2019,Q3,101.43118633596423
イチケン,2019,Q4,96.11581214556861
イチケン,2020,Q1,82.67726025395439
イチケン,2020,Q2,86.9948942558661
イチケン,2020,Q3,85.26130189550486
イチケン,2020,Q4,92.78345985480306
イチネンホールディングス,2018,Q1,28.87501341235378
イチネンホールディングス,2018,Q2,35.460383281846106
イチネンホールディングス,2018,Q3,44.967779639798856
イチネンホールディングス,2018,Q4,20.38082842857863
イチネンホールディングス,2019,Q1,28.976193303908016
イチネンホールディングス,2019,Q2,43.09953956069383
イチネンホールディングス,2019,Q3,32.73205852441219
イチネンホールディングス,2019,Q4,35.00759489733238
イチネンホールディングス,2020,Q1,34.68537188796825
イチネンホールディングス,2020,Q2,42.32946154799393
イチネンホールディングス,2020,Q3,32.539139749136055
イチネンホールディングス,2020,Q4,29.680435256055777
イノテック,2018,Q1,10.123566997565888
イノテック,2018,Q2,8.409229023190802
イノテック,2018,Q3,8.519839672362579
イノテック,2018,Q4,13.889263377048598
イノテック,2019,Q1,4.043255800802813
イノテック,2019,Q2,11.10736089006099
イノテック,2019,Q3,22.5557890664055
イノテック,2019,Q4,3.206688226354907
イノテック,2020,Q1,12.79947840927865
イノテック,2020,Q2,10.597804169045084
イノテック,2020,Q3,10.929132072498252
イノテック,2020,Q4,21.903829047934156
イビデン,2018,Q1,17.342480103028052
イビデン,2018,Q2,20.125316033793467
イビデン,2018,Q3,12.809896447913584
イビデン,2018,Q4,-15.219435334830138
イビデン,2019,Q1,-25.510708285198113
イビデン,2019,Q2,6.313378489175708
イビデン,2019,Q3,6.443026313790836
イビデン,2019,Q4,15.469002882167691
イビデン,2020,Q1,5.937325174408294
イビデン,2020,Q2,0.11099688151895304
イビデン,2020,Q3,22.335295933019538
イビデン,2020,Q4,19.60776575878261
イフジ産業,2018,Q1,10.380562717573458
イフジ産業,2018,Q2,14.313798344003178
イフジ産業,2018,Q3,18.815766315398967
イフジ産業,2018,Q4,16.15293693373973
イフジ産業,2019,Q1,17.98872706499275
イフジ産業,2019,Q2,17.80192545300969
イフジ産業,2019,Q3,17.76988930927498
イフジ産業,2019,Q4,14.487363443654308
イフジ産業,2020,Q1,17.071070694364668
イフジ産業,2020,Q2,15.23878086580743
イフジ産業,2020,Q3,20.952878342111394
イフジ産業,2020,Q4,16.613492597501466
イリソ電子工業,2018,Q1,69.7820774557031
イリソ電子工業,2018,Q2,75.14188662269278
イリソ電子工業,2018,Q3,71.63323114582447
イリソ電子工業,2018,Q4,50.52844206720381
イリソ電子工業,2019,Q1,15.005823556767407
イリソ電子工業,2019,Q2,53.12788341351336
イリソ電子工業,2019,Q3,61.92534820063484
イリソ電子工業,2019,Q4,31.999632261136195
イリソ電子工業,2020,Q1,51.783481103601034
イリソ電子工業,2020,Q2,-4.772294754892718
イリソ電子工業,2020,Q3,32.20050145485195
イリソ電子工業,2020,Q4,52.00858043518481
インフォコム,2018,Q1,106.30324192561557
インフォコム,2018,Q2,262.826823078194
インフォコム,2018,Q3,-70.8031965210451
インフォコム,2018,Q4,26.61734280582256
インフォコム,2019,Q1,20.96696063937788
インフォコム,2019,Q2,-35.83516257481645
インフォコム,2019,Q3,-162.82056404803
インフォコム,2019,Q4,-100.49633759283729
インフォコム,2020,Q1,-103.17954738528525
インフォコム,2020,Q2,-17.472180200490033
インフォコム,2020,Q3,35.18433805446442
インフォコム,2020,Q4,-7.20270823418853
インプレスホールディングス,2018,Q1,-4.393338801895693
インプレスホールディングス,2018,Q2,-3.2212208843427343
インプレスホールディングス,2018,Q3,1.7679524583197876
インプレスホールディングス,2018,Q4,-4.4451278602936615
インプレスホールディングス,2019,Q1,2.201781073561329
インプレスホールディングス,2019,Q2,2.146814104589921
インプレスホールディングス,2019,Q3,8.823021536139052
インプレスホールディングス,2019,Q4,-5.5903794534155296
インプレスホールディングス,2020,Q1,2.3011366488758864
インプレスホールディングス,2020,Q2,2.6548640709213838
インプレスホールディングス,2020,Q3,12.267565885145284
インプレスホールディングス,2020,Q4,-9.932001646576156
イーグル工業,2018,Q1,75.92041965260637
イーグル工業,2018,Q2,12.467442218216213
イーグル工業,2018,Q3,57.36799224220604
イーグル工業,2018,Q4,35.69258802084775
イーグル工業,2019,Q1,28.759272504010454
イーグル工業,2019,Q2,47.87001596695745
イーグル工業,2019,Q3,25.610768595614896
イーグル工業,2019,Q4,30.090673985781365
イーグル工業,2020,Q1,15.169750865950325
イーグル工業,2020,Q2,4.625925025572464
イーグル工業,2020,Q3,-8.874124916563918
イーグル工業,2020,Q4,41.28010997853431
ウシオ電機,2018,Q1,16.842667226441595
ウシオ電機,2018,Q2,15.434637814518455
ウシオ電機,2018,Q3,21.053689420949325
ウシオ電機,2018,Q4,19.418044902088113
ウシオ電機,2019,Q1,15.442574532329186
ウシオ電機,2019,Q2,22.72237644494133
ウシオ電機,2019,Q3,20.70229044348368
ウシオ電機,2019,Q4,15.25042619182813
ウシオ電機,2020,Q1,23.28497612671741
ウシオ電機,2020,Q2,26.892724435530603
ウシオ電機,2020,Q3,10.184344556359495
ウシオ電機,2020,Q4,20.44161206963486
ウッドワン,2018,Q1,12.862657284704369
ウッドワン,2018,Q2,11.783861188001453
ウッドワン,2018,Q3,8.837996203067814
ウッドワン,2018,Q4,7.7778053639147355
ウッドワン,2019,Q1,11.258234676683013
ウッドワン,2019,Q2,-0.7439491100380438
ウッドワン,2019,Q3,9.280022526875111
ウッドワン,2019,Q4,8.211846272921402
ウッドワン,2020,Q1,7.970256207529129
ウッドワン,2020,Q2,10.018456054082236
ウッドワン,2020,Q3,19.640644827482102
ウッドワン,2020,Q4,10.772090320832474
エア・ウォーター,2018,Q1,26.078524061467476
エア・ウォーター,2018,Q2,27.156104550638055
エア・ウォーター,2018,Q3,33.54619562209956
エア・ウォーター,2018,Q4,28.504762905804633
エア・ウォーター,2019,Q1,33.19359407713134
エア・ウォーター,2019,Q2,31.551441073707647
エア・ウォーター,2019,Q3,33.87224970836605
エア・ウォーター,2019,Q4,25.60031560764693
エア・ウォーター,2020,Q1,32.3499235063063
エア・ウォーター,2020,Q2,29.070846717316968
エア・ウォーター,2020,Q3,32.69967047998418
エア・ウォーター,2020,Q4,30.837369249834204
エイチワン,2018,Q1,25.757565230590473
エイチワン,2018,Q2,22.055707235058787
エイチワン,2018,Q3,27.236332632778446
エイチワン,2018,Q4,37.61973748165845
エイチワン,2019,Q1,28.43192912177491
エイチワン,2019,Q2,43.19875171944925
エイチワン,2019,Q3,28.94235709394129
エイチワン,2019,Q4,30.998213230494247
エイチワン,2020,Q1,14.270974515506015
エイチワン,2020,Q2,8.150781053636415
エイチワン,2020,Q3,39.473925158457746
エイチワン,2020,Q4,29.36267324610864
エイベックス,2018,Q1,17.785343794585717
エイベックス,2018,Q2,23.24867900202245
エイベックス,2018,Q3,31.959455379514377
エイベックス,2018,Q4,16.081865901266376
エイベックス,2019,Q1,24.552853764101535
エイベックス,2019,Q2,23.950996310960118
エイベックス,2019,Q3,18.576728472595498
エイベックス,2019,Q4,25.551090218170813
エイベックス,2020,Q1,11.116061021262656
エイベックス,2020,Q2,15.126509274162872
エイベックス,2020,Q3,13.299359441041421
エイベックス,2020,Q4,-13.698915817814278
エクセディ,2018,Q1,66.07130052991059
エクセディ,2018,Q2,68.82002414760744
エクセディ,2018,Q3,61.640224711537954
エクセディ,2018,Q4,70.5083558529956
エクセディ,2019,Q1,61.104604776408564
エクセディ,2019,Q2,54.858448876444754
エクセディ,2019,Q3,64.51337398440643
エクセディ,2019,Q4,63.911955669488876
エクセディ,2020,Q1,51.344462629189856
エクセディ,2020,Q2,37.68745177708604
エクセディ,2020,Q3,69.62497710145227
エクセディ,2020,Q4,44.15938494451045
エステー,2018,Q1,13.552720353543078
エステー,2018,Q2,30.43770397686629
エステー,2018,Q3,9.260655146237678
エステー,2018,Q4,14.274614960448133
エステー,2019,Q1,7.367604125369385
エステー,2019,Q2,33.21019865046894
エステー,2019,Q3,5.650371613215421
エステー,2019,Q4,13.141496768840536
エステー,2020,Q1,12.674333586535015
エステー,2020,Q2,39.71010607856298
エステー,2020,Q3,15.861752745575814
エステー,2020,Q4,14.574966687733484
エステールホールディングス,2018,Q1,-4.004303815952514
エステールホールディングス,2018,Q2,32.70544847314086
エステールホールディングス,2018,Q3,37.727229439992485
エステールホールディングス,2018,Q4,23.237978774968646
エステールホールディングス,2019,Q1,-7.442484231577279
エステールホールディングス,2019,Q2,20.500357775901836
エステールホールディングス,2019,Q3,31.990406387377753
エステールホールディングス,2019,Q4,26.014520606247277
エステールホールディングス,2020,Q1,7.980112362321863
エステールホールディングス,2020,Q2,42.181539846525894
エステールホールディングス,2020,Q3,23.31503381140719
エステールホールディングス,2020,Q4,17.175687391838974
エスペック,2018,Q1,23.588042978392174
エスペック,2018,Q2,25.20233407793797
エスペック,2018,Q3,22.807351384973067
エスペック,2018,Q4,33.00015942738298
エスペック,2019,Q1,16.71808888306156
エスペック,2019,Q2,35.06843159368293
エスペック,2019,Q3,17.194983885413208
エスペック,2019,Q4,48.95938726018067
エスペック,2020,Q1,22.05215728492245
エスペック,2020,Q2,31.80392596582416
エスペック,2020,Q3,27.415026122312952
エスペック,2020,Q4,30.166876416388156
エスライン,2018,Q1,14.242237302620257
エスライン,2018,Q2,25.398179332964986
エスライン,2018,Q3,22.656542608168294
エスライン,2018,Q4,19.693789563062438
エスライン,2019,Q1,22.870700677834492
エスライン,2019,Q2,21.555609542398052
エスライン,2019,Q3,21.367539619100526
エスライン,2019,Q4,15.737129764447758
エスライン,2020,Q1,37.274080247671286
エスライン,2020,Q2,21.513057494392562
エスライン,2020,Q3,21.881999427553843
エスライン,2020,Q4,31.19861337007189
エスリード,2018,Q1,41.37702090511144
エスリード,2018,Q2,52.46575702425564
エスリード,2018,Q3,27.834468555602033
エスリード,2018,Q4,53.616578611370414
エスリード,2019,Q1,23.3945337140629
エスリード,2019,Q2,66.90806468421766
エスリード,2019,Q3,43.96075589545137
エスリード,2019,Q4,67.30384709976305
エスリード,2020,Q1,48.15871392089571
エスリード,2020,Q2,77.92719531505526
エスリード,2020,Q3,43.08931023963303
エスリード,2020,Q4,73.8746276541898
エス・エム・エス,2018,Q1,295.89324327872623
エス・エム・エス,2018,Q2,214.61486376935173
エス・エム・エス,2018,Q3,41.54220861427342
エス・エム・エス,2018,Q4,91.06722726818089
エス・エム・エス,2019,Q1,5.2965570886504505
エス・エム・エス,2019,Q2,17.47084112532026
エス・エム・エス,2019,Q3,6.594331496048611
エス・エム・エス,2019,Q4,-39.687515178542334
エス・エム・エス,2020,Q1,9.6131034217372
エス・エム・エス,2020,Q2,-15.217494678333331
エス・エム・エス,2020,Q3,-4.733417015264298
エス・エム・エス,2020,Q4,1.9440943217321376
エディオン,2018,Q1,13.89571010888217
エディオン,2018,Q2,38.24746197279975
エディオン,2018,Q3,31.32036707172629
エディオン,2018,Q4,-5.227620991086193
エディオン,2019,Q1,16.709156810783316
エディオン,2019,Q2,41.13816075673516
エディオン,2019,Q3,42.796822389074364
エディオン,2019,Q4,8.041465642152325
エディオン,2020,Q1,7.440788566236527
エディオン,2020,Q2,46.15934035940579
エディオン,2020,Q3,7.500144358944636
エディオン,2020,Q4,9.470937182815051
エヌ・ティ・ティ・データ,2018,Q1,158.88680569546702
エヌ・ティ・ティ・データ,2018,Q2,-149.7254432960615
エヌ・ティ・ティ・データ,2018,Q3,6.6955571622822845
エヌ・ティ・ティ・データ,2018,Q4,-86.63378995774902
エヌ・ティ・ティ・データ,2019,Q1,17.018138793519057
エヌ・ティ・ティ・データ,2019,Q2,-24.51152791039963
エヌ・ティ・ティ・データ,2019,Q3,39.97635968350019
エヌ・ティ・ティ・データ,2019,Q4,-15.567114193800599
エヌ・ティ・ティ・データ,2020,Q1,60.340064073553656
エヌ・ティ・ティ・データ,2020,Q2,35.88998897075827
エヌ・ティ・ティ・データ,2020,Q3,30.466308343448432
エヌ・ティ・ティ・データ,2020,Q4,46.52087586385733
エノモト,2018,Q1,28.37467524704346
エノモト,2018,Q2,26.729889130030312
エノモト,2018,Q3,42.19275720721077
エノモト,2018,Q4,34.530233549573055
エノモト,2019,Q1,16.69839286337909
エノモト,2019,Q2,30.282559889160975
エノモト,2019,Q3,21.52722443915194
エノモト,2019,Q4,53.0944976351372
エノモト,2020,Q1,38.431216582627556
エノモト,2020,Q2,24.695825304908887
エノモト,2020,Q3,34.17988687600051
エノモト,2020,Q4,70.06098960138402
エバラ食品工業,2018,Q1,15.213389925018241
エバラ食品工業,2018,Q2,16.29631358373122
エバラ食品工業,2018,Q3,50.28036231375914
エバラ食品工業,2018,Q4,9.82522789163243
エバラ食品工業,2019,Q1,25.25741769310708
エバラ食品工業,2019,Q2,35.234314055717874
エバラ食品工業,2019,Q3,75.98965142311903
エバラ食品工業,2019,Q4,-4.22843273922535
エバラ食品工業,2020,Q1,25.922509021018872
エバラ食品工業,2020,Q2,39.745186315851974
エバラ食品工業,2020,Q3,60.65373913389077
エバラ食品工業,2020,Q4,4.189139496796512
エフテック,2018,Q1,14.055167396671756
エフテック,2018,Q2,11.45709489596311
エフテック,2018,Q3,34.423042741602856
エフテック,2018,Q4,42.83381517067949
エフテック,2019,Q1,39.603111992155
エフテック,2019,Q2,11.304087755599427
エフテック,2019,Q3,14.245747016225986
エフテック,2019,Q4,30.63917648459104
エフテック,2020,Q1,69.22048579628716
エフテック,2020,Q2,17.145116540791662
エフテック,2020,Q3,50.95086368272021
エフテック,2020,Q4,40.799621669146184
エフピコ,2018,Q1,51.669149889763574
エフピコ,2018,Q2,61.84616688096553
エフピコ,2018,Q3,87.6472599264563
エフピコ,2018,Q4,46.71592394522838
エフピコ,2019,Q1,49.59726309314505
エフピコ,2019,Q2,71.55549692192893
エフピコ,2019,Q3,98.77549482198361
エフピコ,2019,Q4,40.37450175534819
エフピコ,2020,Q1,54.63503847826452
エフピコ,2020,Q2,70.45677984278161
エフピコ,2020,Q3,91.9209800683425
エフピコ,2020,Q4,51.05201946166848
エフ・シー・シー,2018,Q1,37.79115750660499
エフ・シー・シー,2018,Q2,46.11377927658004
