企業名,会計年度,四半期,y_hat_comb_uts
三菱ロジスネクスト,2019,Q2,11.58636035888117
三菱ロジスネクスト,2019,Q3,18.72974645687968
三菱ロジスネクスト,2019,Q4,15.490283328589877
三菱ロジスネクスト,2020,Q1,-37.93758319196917
三菱ロジスネクスト,2020,Q2,-1.2054709360827567
三菱ロジスネクスト,2020,Q3,1.7165393060860752
三菱ロジスネクスト,2020,Q4,-38.45223929218808
三菱倉庫,2018,Q1,17.59865991762855
三菱倉庫,2018,Q2,23.29367093426952
三菱倉庫,2018,Q3,34.46222812434868
三菱倉庫,2018,Q4,21.305907314947422
三菱倉庫,2019,Q1,35.9287375398794
三菱倉庫,2019,Q2,33.183651858694
三菱倉庫,2019,Q3,43.50557654618531
三菱倉庫,2019,Q4,33.026563867847315
三菱倉庫,2020,Q1,29.34465174429996
三菱倉庫,2020,Q2,31.34922049165499
三菱倉庫,2020,Q3,-148.50131102972696
三菱倉庫,2020,Q4,20.772541048739573
三菱化工機,2018,Q1,132.51913004706498
三菱化工機,2018,Q2,5.410803806605435
三菱化工機,2018,Q3,19.757307967384634
三菱化工機,2018,Q4,147.98763118828
三菱化工機,2019,Q1,24.20367754312008
三菱化工機,2019,Q2,20.452336216469046
三菱化工機,2019,Q3,47.294363327735965
三菱化工機,2019,Q4,88.6098712811846
三菱化工機,2020,Q1,31.424977033775235
三菱化工機,2020,Q2,39.57584331145498
三菱化工機,2020,Q3,81.80945470318929
三菱化工機,2020,Q4,91.18561030289486
三菱地所,2018,Q1,15.922445812553471
三菱地所,2018,Q2,18.718423508777683
三菱地所,2018,Q3,27.250404727579173
三菱地所,2018,Q4,20.980812103035607
三菱地所,2019,Q1,20.41353318472801
三菱地所,2019,Q2,24.473579394973495
三菱地所,2019,Q3,25.111182938762248
三菱地所,2019,Q4,24.50897541946197
三菱地所,2020,Q1,23.111216709258365
三菱地所,2020,Q2,18.20785067623481
三菱地所,2020,Q3,26.213067040245658
三菱地所,2020,Q4,41.08873957079335
三菱瓦斯化学,2018,Q1,79.18143892579914
三菱瓦斯化学,2018,Q2,78.49786294571386
三菱瓦斯化学,2018,Q3,65.38112667730684
三菱瓦斯化学,2018,Q4,66.68103931784462
三菱瓦斯化学,2019,Q1,59.134435771185466
三菱瓦斯化学,2019,Q2,47.287050920546704
三菱瓦斯化学,2019,Q3,30.747856787633168
三菱瓦斯化学,2019,Q4,22.644262569538505
三菱瓦斯化学,2020,Q1,29.712271205939224
三菱瓦斯化学,2020,Q2,29.372881397397247
三菱瓦斯化学,2020,Q3,32.70505113863686
三菱瓦斯化学,2020,Q4,42.142149551123396
三菱製紙,2018,Q1,-2.7370991891502627
三菱製紙,2018,Q2,1.8441629251160112
三菱製紙,2018,Q3,9.166295249748813
三菱製紙,2018,Q4,66.20671978417072
三菱製紙,2019,Q1,-17.7019255321063
三菱製紙,2019,Q2,3.518388753177972
三菱製紙,2019,Q3,-32.36217593813051
三菱製紙,2019,Q4,65.33938644140301
三菱製紙,2020,Q1,-8.707154503367722
三菱製紙,2020,Q2,13.975401296432395
三菱製紙,2020,Q3,-12.2329390010897
三菱製紙,2020,Q4,29.12944310862011
三菱製鋼,2018,Q1,94.81166993710396
三菱製鋼,2018,Q2,3.624712370022128
三菱製鋼,2018,Q3,20.95092890601743
三菱製鋼,2018,Q4,92.55268438181463
三菱製鋼,2019,Q1,7.530391704151041
三菱製鋼,2019,Q2,-0.053060121753888724
三菱製鋼,2019,Q3,-815.3004476244572
三菱製鋼,2019,Q4,3.943100670479646
三菱製鋼,2020,Q1,-16.88049252869876
三菱製鋼,2020,Q2,-699.3057681496659
三菱製鋼,2020,Q3,-38.64706619881835
三菱製鋼,2020,Q4,-13.000602862637901
三菱重工業,2018,Q1,0.18389285078323087
三菱重工業,2018,Q2,7.017694620952386
三菱重工業,2018,Q3,20.980267271380733
三菱重工業,2018,Q4,27.265258279543172
三菱重工業,2019,Q1,196.21957854354963
三菱重工業,2019,Q2,43.3125980593719
三菱重工業,2019,Q3,46.88097962136774
三菱重工業,2019,Q4,214.58623629359727
三菱重工業,2020,Q1,47.60592434842824
三菱重工業,2020,Q2,-27.354924602227555
三菱重工業,2020,Q3,108.30291803693285
三菱重工業,2020,Q4,36.666716413376335
三菱電機,2018,Q1,27.516036358937868
三菱電機,2018,Q2,26.296983787964063
三菱電機,2018,Q3,27.066060034597946
三菱電機,2018,Q4,32.64360494275337
三菱電機,2019,Q1,23.87156473590333
三菱電機,2019,Q2,23.604467846004173
三菱電機,2019,Q3,24.57624058658556
三菱電機,2019,Q4,33.44537071123714
三菱電機,2020,Q1,21.25684260521221
三菱電機,2020,Q2,16.264896076686362
三菱電機,2020,Q3,24.20330074896296
三菱電機,2020,Q4,27.590210350899042
三谷セキサン,2018,Q1,54.05902600882033
三谷セキサン,2018,Q2,70.49690149857295
三谷セキサン,2018,Q3,65.37108752753488
三谷セキサン,2018,Q4,68.4941917741962
三谷セキサン,2019,Q1,69.51935529767574
三谷セキサン,2019,Q2,62.66975722454699
三谷セキサン,2019,Q3,78.4354296670654
三谷セキサン,2019,Q4,64.8071419724965
三谷セキサン,2020,Q1,71.87270217129819
三谷セキサン,2020,Q2,73.80048495343479
三谷セキサン,2020,Q3,73.02896894635599
三谷セキサン,2020,Q4,72.14359320151632
三谷産業,2018,Q1,3.7122749715675596
三谷産業,2018,Q2,8.779340165165102
三谷産業,2018,Q3,7.5143039650614725
三谷産業,2018,Q4,13.360589178747045
三谷産業,2019,Q1,5.428628433989932
三谷産業,2019,Q2,5.995811643915436
三谷産業,2019,Q3,7.95149089245241
三谷産業,2019,Q4,17.644437916311535
三谷産業,2020,Q1,-1.362374594583508
三谷産業,2020,Q2,7.998998002780984
三谷産業,2020,Q3,6.5659623210472065
三谷産業,2020,Q4,9.737880002293306
三越伊勢丹ホールディングス,2018,Q1,-1.2437469138271353
三越伊勢丹ホールディングス,2018,Q2,-7.423850662213158
三越伊勢丹ホールディングス,2018,Q3,18.77460756234246
三越伊勢丹ホールディングス,2018,Q4,-16.262162900209038
三越伊勢丹ホールディングス,2019,Q1,18.71649065289791
三越伊勢丹ホールディングス,2019,Q2,4.328382910733039
三越伊勢丹ホールディングス,2019,Q3,18.852283930882088
三越伊勢丹ホールディングス,2019,Q4,-1.204305621460214
三越伊勢丹ホールディングス,2020,Q1,-4.822872635000719
三越伊勢丹ホールディングス,2020,Q2,-55.93416999064643
三越伊勢丹ホールディングス,2020,Q3,-11.84073279845851
三越伊勢丹ホールディングス,2020,Q4,-36.14780360665112
三重交通グループホールディング,2018,Q1,10.8085488541014
三重交通グループホールディング,2018,Q2,8.226506920655067
三重交通グループホールディング,2018,Q3,13.71528403077129
三重交通グループホールディング,2018,Q4,8.359132988562301
三重交通グループホールディング,2019,Q1,10.622241790863521
三重交通グループホールディング,2019,Q2,11.515448084245241
三重交通グループホールディング,2019,Q3,13.674174301407897
三重交通グループホールディング,2019,Q4,10.032353593334497
三重交通グループホールディング,2020,Q1,10.865666379363299
三重交通グループホールディング,2020,Q2,3.1911120096322874
三重交通グループホールディング,2020,Q3,5.400306466961057
三重交通グループホールディング,2020,Q4,5.377446764034676
上新電機,2018,Q1,17.598001812702485
上新電機,2018,Q2,35.43974612751947
上新電機,2018,Q3,75.67255011639072
上新電機,2018,Q4,40.20912776348148
上新電機,2019,Q1,30.506216511308196
上新電機,2019,Q2,77.23236517469572
上新電機,2019,Q3,83.8336220396967
上新電機,2019,Q4,38.306419442552865
上新電機,2020,Q1,39.99267641997698
上新電機,2020,Q2,97.6621029110564
上新電機,2020,Q3,49.01167192814042
上新電機,2020,Q4,52.036700265438505
上組,2018,Q1,30.769929234964014
上組,2018,Q2,31.307457196046744
上組,2018,Q3,41.3295094260442
上組,2018,Q4,35.65725515069462
上組,2019,Q1,43.08708198299213
上組,2019,Q2,39.4063945938716
上組,2019,Q3,40.45292743287664
上組,2019,Q4,42.654804593340856
上組,2020,Q1,37.41142133426871
上組,2020,Q2,34.46088861036607
上組,2020,Q3,37.926084123992275
上組,2020,Q4,36.60208500848049
不二製油グループ本社,2018,Q1,36.16399025607666
不二製油グループ本社,2018,Q2,31.80854103764665
不二製油グループ本社,2018,Q3,44.7564410735703
不二製油グループ本社,2018,Q4,33.27163370245795
不二製油グループ本社,2019,Q1,37.09727262648096
不二製油グループ本社,2019,Q2,21.720723791771483
不二製油グループ本社,2019,Q3,48.63997105539134
不二製油グループ本社,2019,Q4,38.0486445265118
不二製油グループ本社,2020,Q1,43.61436393507989
不二製油グループ本社,2020,Q2,31.926885479797818
不二製油グループ本社,2020,Q3,56.4444306661416
不二製油グループ本社,2020,Q4,44.326993917567606
不動テトラ,2018,Q1,0.6164121787915126
不動テトラ,2018,Q2,4.662144875701403
不動テトラ,2018,Q3,7.364135576714146
不動テトラ,2018,Q4,6.115110885093074
不動テトラ,2019,Q1,28.977868466754057
不動テトラ,2019,Q2,15.682434083357766
不動テトラ,2019,Q3,79.61720428824
不動テトラ,2019,Q4,50.436288385790206
不動テトラ,2020,Q1,18.12353521290822
不動テトラ,2020,Q2,63.910780467409225
不動テトラ,2020,Q3,44.56521131589895
不動テトラ,2020,Q4,37.41300955712993
世紀東急工業,2018,Q1,1.687450793577034
世紀東急工業,2018,Q2,-33.53000383753526
世紀東急工業,2018,Q3,46.52368215442142
世紀東急工業,2018,Q4,48.567363606641415
世紀東急工業,2019,Q1,4.333000398313027
世紀東急工業,2019,Q2,22.79707132196923
世紀東急工業,2019,Q3,36.88453757086734
世紀東急工業,2019,Q4,33.39580648300625
世紀東急工業,2020,Q1,37.652874214884534
世紀東急工業,2020,Q2,20.00694169571795
世紀東急工業,2020,Q3,40.17441700019505
世紀東急工業,2020,Q4,53.156327004118815
中国塗料,2018,Q1,5.486383342914795
中国塗料,2018,Q2,3.9971579708615605
中国塗料,2018,Q3,2.521932873675086
中国塗料,2018,Q4,-1.4904089133085623
中国塗料,2019,Q1,-5.025904589471839
中国塗料,2019,Q2,1.5887584705747473
中国塗料,2019,Q3,11.106632842821362
中国塗料,2019,Q4,6.116776656399943
中国塗料,2020,Q1,-20.569593014868257
中国塗料,2020,Q2,14.495891472568966
中国塗料,2020,Q3,14.36319106727756
中国塗料,2020,Q4,-15.123866845909792
中外炉工業,2018,Q1,133.11167624076654
中外炉工業,2018,Q2,-2.2913069273277893
中外炉工業,2018,Q3,14.068369647676445
中外炉工業,2018,Q4,127.43410541136086
中外炉工業,2019,Q1,-0.05320759149478675
中外炉工業,2019,Q2,18.555645534248647
中外炉工業,2019,Q3,30.408640194957695
中外炉工業,2019,Q4,76.61361805190323
中外炉工業,2020,Q1,6.755252138240441
中外炉工業,2020,Q2,50.289796639403185
中外炉工業,2020,Q3,8.79838893842595
中外炉工業,2020,Q4,28.4179374596515
中央倉庫,2018,Q1,18.495707844002204
中央倉庫,2018,Q2,15.082634618823956
中央倉庫,2018,Q3,14.50714712230947
中央倉庫,2018,Q4,12.800979177949035
中央倉庫,2019,Q1,14.646525394521722
中央倉庫,2019,Q2,11.61522153229029
中央倉庫,2019,Q3,13.104081562272063
中央倉庫,2019,Q4,10.426009953584167
中央倉庫,2020,Q1,18.624636585558978
中央倉庫,2020,Q2,14.441375682067223
中央倉庫,2020,Q3,15.64945879311862
中央倉庫,2020,Q4,15.570325183203206
中央発条,2018,Q1,88.99233538192712
中央発条,2018,Q2,87.80005575301993
中央発条,2018,Q3,98.14410365868358
中央発条,2018,Q4,78.59180439797095
中央発条,2019,Q1,78.44662301010896
中央発条,2019,Q2,58.17365333116644
中央発条,2019,Q3,73.73231505451925
中央発条,2019,Q4,105.05340515598316
中央発条,2020,Q1,47.29065279657
中央発条,2020,Q2,-84.34320733707511
中央発条,2020,Q3,56.54571617291091
中央発条,2020,Q4,51.83385337344548
中山福,2018,Q1,3.5500095890831327
中山福,2018,Q2,8.277758054961623
中山福,2018,Q3,6.030633973322775
中山福,2018,Q4,10.062858853520824
中山福,2019,Q1,3.6733849747814786
中山福,2019,Q2,3.8427513791129235
中山福,2019,Q3,5.919095683129477
中山福,2019,Q4,9.51740431009577
中山福,2020,Q1,-0.15729198895973334
中山福,2020,Q2,6.728935027048027
中山福,2020,Q3,8.596786844028466
中山福,2020,Q4,15.079518484958177
中山製鋼所,2018,Q1,20.82062165186887
中山製鋼所,2018,Q2,21.523013929971945
中山製鋼所,2018,Q3,20.270518149423292
中山製鋼所,2018,Q4,0.9188836623901059
中山製鋼所,2019,Q1,24.662943070496585
中山製鋼所,2019,Q2,20.86073802816113
中山製鋼所,2019,Q3,12.028589568925856
中山製鋼所,2019,Q4,7.950041249844001
中山製鋼所,2020,Q1,17.679097889628164
中山製鋼所,2020,Q2,24.38855242805092
中山製鋼所,2020,Q3,14.022017466683263
中山製鋼所,2020,Q4,8.220605781694005
中広,2018,Q1,-0.6324186008981705
中広,2018,Q2,2.880874180071431
中広,2018,Q3,4.895476486471073
中広,2018,Q4,20.211333339232908
中広,2019,Q1,2.0591859218920168
中広,2019,Q2,0.21313306156495226
中広,2019,Q3,29.340043364270333
中広,2019,Q4,3.2253017241367843
中広,2020,Q1,1.0025204385524986
中広,2020,Q2,-9.194009641457267
中広,2020,Q3,-0.2724259123818908
中広,2020,Q4,-2.5488296502589316
中村屋,2018,Q1,-50.14025930795264
中村屋,2018,Q2,-54.37842284669995
中村屋,2018,Q3,111.89134193091891
中村屋,2018,Q4,144.01227210917295
中村屋,2019,Q1,-30.794444546278907
中村屋,2019,Q2,-87.5244781626119
中村屋,2019,Q3,100.25878892385644
中村屋,2019,Q4,157.41403912387244
中村屋,2020,Q1,-58.46747200845364
中村屋,2020,Q2,-117.26311352399561
中村屋,2020,Q3,68.56710778994886
中村屋,2020,Q4,167.41400384402385
中越パルプ工業,2018,Q1,-954.249360273526
中越パルプ工業,2018,Q2,-49.96332270255809
中越パルプ工業,2018,Q3,-35.467931023523114
中越パルプ工業,2018,Q4,-308.2567004232592
中越パルプ工業,2019,Q1,23.156935698221552
中越パルプ工業,2019,Q2,13.857045975130205
中越パルプ工業,2019,Q3,-13.383894879531159
中越パルプ工業,2019,Q4,53.323366598043734
中越パルプ工業,2020,Q1,-19.371348055505038
中越パルプ工業,2020,Q2,14.416102824945034
中越パルプ工業,2020,Q3,-34.824534267015686
中越パルプ工業,2020,Q4,-4.614744683825828
中部飼料,2018,Q1,38.14872821584369
中部飼料,2018,Q2,29.56323683906145
中部飼料,2018,Q3,37.5402925964403
中部飼料,2018,Q4,28.33420858960522
中部飼料,2019,Q1,33.541246626560834
中部飼料,2019,Q2,28.98121915898839
中部飼料,2019,Q3,35.991859284446726
中部飼料,2019,Q4,37.078479708192035
中部飼料,2020,Q1,35.93784911340215
中部飼料,2020,Q2,34.06643981470785
中部飼料,2020,Q3,40.20699743127493
中部飼料,2020,Q4,38.125305509687564
中電工,2018,Q1,25.45995999782817
中電工,2018,Q2,20.639559053608053
中電工,2018,Q3,22.367709660755988
中電工,2018,Q4,30.330195105346355
中電工,2019,Q1,35.32116356677558
中電工,2019,Q2,18.47685340509335
中電工,2019,Q3,28.12693821288328
中電工,2019,Q4,35.061917115639986
中電工,2020,Q1,19.717669615741027
中電工,2020,Q2,29.68153777878235
中電工,2020,Q3,10.644150848601864
中電工,2020,Q4,57.8713917064645
丸一鋼管,2018,Q1,48.57925250249029
丸一鋼管,2018,Q2,47.013320561788184
丸一鋼管,2018,Q3,53.959110653941686
丸一鋼管,2018,Q4,39.88862270823241
丸一鋼管,2019,Q1,40.468220065396075
丸一鋼管,2019,Q2,44.59854348156404
丸一鋼管,2019,Q3,39.911115631458344
丸一鋼管,2019,Q4,34.22164385752941
丸一鋼管,2020,Q1,19.419584323471675
丸一鋼管,2020,Q2,22.27651453961787
丸一鋼管,2020,Q3,41.69693756178721
丸一鋼管,2020,Q4,12.589639681148686
丸井グループ,2018,Q1,21.832144629987063
丸井グループ,2018,Q2,21.022071239866204
丸井グループ,2018,Q3,31.247244947997114
丸井グループ,2018,Q4,24.272254437237397
丸井グループ,2019,Q1,26.513091191700845
丸井グループ,2019,Q2,29.183231316529486
丸井グループ,2019,Q3,34.110173279413615
丸井グループ,2019,Q4,27.83351564730261
丸井グループ,2020,Q1,25.626042882495533
丸井グループ,2020,Q2,30.265089645414783
丸井グループ,2020,Q3,27.269364343570214
丸井グループ,2020,Q4,24.53530090827752
丸全昭和運輸,2018,Q1,13.685282121001828
丸全昭和運輸,2018,Q2,13.612011787644231
丸全昭和運輸,2018,Q3,12.986708096834661
丸全昭和運輸,2018,Q4,16.313500732357976
丸全昭和運輸,2019,Q1,61.84715288175939
丸全昭和運輸,2019,Q2,173.2123263990981
丸全昭和運輸,2019,Q3,117.07934908997171
丸全昭和運輸,2019,Q4,76.96837356499023
丸全昭和運輸,2020,Q1,133.06197349507707
丸全昭和運輸,2020,Q2,54.803705778626465
丸全昭和運輸,2020,Q3,75.30405204498393
丸全昭和運輸,2020,Q4,77.77383457033275
丸大食品,2018,Q1,5.339268721942949
丸大食品,2018,Q2,0.08102495062265228
丸大食品,2018,Q3,6.416234034408954
丸大食品,2018,Q4,22.806369238130003
丸大食品,2019,Q1,0.3404574120672253
丸大食品,2019,Q2,5.549660935669526
